StdEsReturn,MaxEsReturn,MinReturn,AverageAbsY,StdReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MaxReturn,AverageQLoss,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,AverageAction,Epoch,AverageReturn,MinEsReturn,AverageY,AverageQ,AverageEsReturn
297.369239976,1035.94712637,464.454059233,32.6234083026,215.446447049,80.4389,0.699517306664,32.6438,1616.1145808,3.57688,562,216.835068427,113.027,-33.2046,0.913342,562,850.949831403,7.6661855862,32.6173467314,32.6153,229.864015536
203.897017349,625.811527806,533.04557213,32.6467965073,372.539156456,80.4772,0.714315511288,32.6655,2730.47823406,3.68576,563,220.109616056,113.113,-33.2194,0.920731,563,844.569193657,17.1090685624,32.6415393592,32.6409,195.491155636
275.753231432,791.945805999,571.468009634,32.5570267326,860.383206521,80.5115,0.715660999119,32.5756,3047.0224294,3.76227,564,229.93259166,113.255,-33.1588,0.914911,564,1594.48292017,4.53845736173,32.5491099466,32.5475,383.262908247
271.441381399,826.792709479,733.925941443,32.686634827,637.104940437,80.5794,0.688356806482,32.703,3353.73026497,3.51201,565,238.998437718,113.312,-33.2694,0.926289,565,1437.66703156,81.1024984923,32.6790703601,32.6782,436.605337708
309.166040394,937.16922072,633.533613062,32.7259729949,141.960868744,80.6324,0.704878876798,32.746,1330.33428884,3.63441,566,253.43466773,113.452,-33.3376,0.892453,566,954.599364829,5.62512778854,32.7199938261,32.7191,194.997624114
261.510415604,804.712940049,522.296443631,32.7259921514,279.04606489,80.7075,0.676611461485,32.7435,1817.2536734,3.59865,567,234.706526449,113.498,-33.2936,0.89543,567,906.650696228,4.47174171,32.720088026,32.7182,240.402854014
152.796660568,502.157506348,451.171289513,32.6945328612,406.057699179,80.7915,0.723558758612,32.718,1920.60071797,3.85622,568,226.070774807,113.547,-33.2738,0.912115,568,883.521779776,4.52649395076,32.6894907988,32.6852,131.263915609
198.719589386,613.511531772,207.710687662,32.6830452086,497.063412498,80.897,0.696751511515,32.7012,2485.19824472,3.57987,569,170.823642907,113.649,-33.2685,0.911434,569,580.031955789,5.18450979798,32.6764828012,32.6773,225.18551509
144.115641886,523.676223904,451.55711273,32.7101727342,182.954164624,80.921,0.698544422508,32.7285,1424.33197526,3.91943,570,237.137786373,113.739,-33.2771,0.95541,570,889.089898042,4.49587975214,32.7043095536,32.7018,172.36474324
337.532768256,1042.83069074,750.83977076,32.5833998445,189.245474539,80.9554,0.679816686965,32.5986,1495.52102669,3.45409,571,235.028405058,113.781,-33.1563,0.939731,571,977.967927559,5.51514984304,32.5771733895,32.5738,347.135598784
217.517162946,784.148222679,590.696183157,32.803588651,220.067772038,80.9389,0.677909865213,32.8223,1585.0014288,3.51681,572,231.357404207,113.911,-33.3493,0.952429,572,948.321699694,143.692678378,32.7955440255,32.7974,549.392219853
238.497022349,670.233292278,492.710759854,32.6627889373,184.00469897,80.9535,0.707277289738,32.6803,1547.86663717,4.01453,573,198.713125542,113.986,-33.1971,0.945818,573,721.348431119,4.77135942787,32.6528952584,32.6501,208.648883507
221.765984528,732.093701547,567.15247164,32.6155740591,113.192224603,81.0301,0.708827989045,32.6363,1269.5161582,3.86636,574,213.358315328,114.1,-33.1774,0.918805,574,759.877862609,4.5200153898,32.6072234501,32.6074,196.974430382
121.838453625,408.530487527,675.45455919,32.5236417779,51.5604067725,81.0829,0.685985805266,32.544,903.416466072,3.62173,575,215.923133477,114.197,-33.0763,0.939952,575,780.129266408,4.40378473423,32.514360166,32.5139,84.4691990462
195.58316505,688.814405591,472.305793464,32.5803308287,170.512866126,81.1719,0.668708286876,32.6027,1170.95571022,3.43808,576,222.700912269,114.295,-33.122,0.92747,576,734.661739009,5.54962625886,32.5717208028,32.5697,220.49237572
183.722196196,521.668149836,602.003457771,32.6304162948,99.5949703921,81.2084,0.659655734347,32.6493,1163.4374915,3.11011,577,216.273098144,114.4,-33.1535,0.929749,577,680.523042173,4.05240728548,32.6219997475,32.621,158.973706639
276.284217309,944.498683329,215.990390424,32.4806009925,148.564494516,81.2953,0.656522509442,32.4979,1034.68157292,3.2581,578,214.05238973,114.514,-33.0344,0.947283,578,730.34137057,4.65783501482,32.4729684809,32.4737,335.312100968
151.836315922,514.787606786,63.8603306661,32.5658409541,239.417523503,81.3363,0.679564018664,32.5822,1542.35858467,3.77828,579,226.200147372,114.635,-33.0965,0.952288,579,742.757327559,5.42595849638,32.5583741774,32.5554,181.646907031
137.249053245,504.274044826,629.206233548,32.4412633421,96.9805192385,81.4193,0.669445101231,32.4634,948.81485338,3.68377,580,223.764330545,114.712,-32.9379,0.970858,580,776.268818481,7.16121335169,32.4322575287,32.4321,258.524337729
194.805502447,455.932676557,576.483191142,32.3096124062,145.993144069,81.5019,0.689658717529,32.3287,1259.86332261,3.68568,581,206.951642225,114.82,-32.8312,0.956497,581,862.176996015,5.22187762078,32.2963439671,32.2945,182.78049464
294.134568049,845.485110435,635.613436015,32.2528770828,361.826461011,81.5495,0.675879647118,32.2724,2598.31888039,3.67586,582,201.395374014,114.885,-32.7672,0.957188,582,965.471876685,8.53920455043,32.2433597453,32.2425,428.486792799
364.851659833,932.489642546,299.050317851,32.3349334456,387.567382052,81.5999,0.679759951984,32.3524,2245.66389655,3.7612,583,217.383967243,114.973,-32.8646,0.961399,583,1046.56223243,8.23637421068,32.3285223117,32.3244,307.369305919
280.519208226,807.39924526,845.976723265,32.3343021769,329.508184707,81.6097,0.680849746921,32.3573,2482.8820786,3.639,584,226.679541783,115.059,-32.8561,0.945896,584,1137.78779369,8.77066196322,32.3262756251,32.3274,371.973916697
249.724621314,769.675880815,382.111658066,32.2443198177,295.752220601,81.6316,0.660522654573,32.2619,1446.0251075,3.46002,585,217.061946433,115.147,-32.7469,0.941254,585,754.554185856,6.83637586179,32.2334879906,32.2325,238.944019831
276.140493295,878.765813692,67.1412563372,32.2429886492,205.838335218,81.7241,0.678407293726,32.2619,940.609605458,3.74053,586,116.816306395,115.225,-32.7801,0.972467,586,238.681929501,6.10934549749,32.2296255944,32.2302,226.96953263
193.332441063,689.924548505,192.726375089,32.2574936933,243.584306237,81.8334,0.708448270654,32.2725,966.141485789,4.03719,587,204.226381245,115.3,-32.7817,0.932283,587,641.347319491,6.95276094285,32.2444708858,32.2409,143.108094221
253.180526168,798.451064548,267.552860821,32.2020297711,235.442196692,81.895,0.675139963867,32.2247,1357.99955108,3.5939,588,217.56517373,115.38,-32.7418,0.975113,588,825.818153868,12.3080924659,32.1919746281,32.1907,248.183444522
159.978255629,469.893020598,470.237337746,32.1858143149,245.317215823,81.9315,0.653297113851,32.202,1769.25503522,3.38951,589,214.689334958,115.485,-32.7007,0.955765,589,791.529016819,7.03548693503,32.1785298211,32.178,169.04372532
274.556040313,776.861561993,424.612225228,32.1170951608,52.1522116489,81.9661,0.665722926499,32.1399,644.854631759,3.47177,590,201.116243791,115.589,-32.6301,0.954647,590,482.708789144,5.52949451859,32.1069000233,32.1074,242.874033247
203.950569849,656.064033383,409.191013422,32.0923813636,217.597090587,82.0086,0.663565876782,32.1104,1385.51709033,3.41427,591,209.214289815,115.676,-32.6381,0.934615,591,765.954231003,8.72933756549,32.0846386955,32.0818,192.87840185
312.943244969,887.162897522,457.554241199,32.1179932476,218.790205668,82.0628,0.665215190299,32.1358,1356.49211333,3.4501,592,225.646169761,115.829,-32.6632,0.971274,592,801.015822534,14.0865830915,32.1092520516,32.1093,372.928274343
245.376382646,630.167247106,402.389385327,32.0276654675,195.603975754,82.1307,0.667900043201,32.0444,1294.4411027,3.32947,593,217.216651416,115.969,-32.5545,0.962361,593,706.01381116,6.76984827886,32.0175797554,32.0146,219.487279637
361.383369604,1151.30153667,413.758218932,32.0605156727,150.367696596,82.2263,0.67726266487,32.0784,1006.00361036,3.61624,594,212.699219939,116.079,-32.5734,0.959226,594,604.751631864,5.60926647617,32.0494268595,32.0474,275.611624414
236.242296891,696.68729973,535.468966547,32.0562274893,74.262460847,82.3109,0.662137273397,32.0782,911.896716353,3.17969,595,212.060731708,116.188,-32.5828,0.952857,595,716.982296568,6.50313640317,32.0460445856,32.0465,277.180091289
232.171221926,668.512550597,454.99516378,31.9745806078,187.329664677,82.351,0.698165817503,31.9932,1415.23252391,3.82232,596,227.51887099,116.317,-32.5086,0.951138,596,801.271196235,6.73046451117,31.9643626635,31.9631,228.600503397
330.927070006,1240.19983582,654.229102435,32.0410379288,256.745949468,82.3823,0.661534048312,32.0599,1609.2446465,3.22772,597,231.704477113,116.409,-32.541,0.967973,597,925.636871475,6.08127959653,32.029310383,32.0289,181.751811094
343.990974673,988.456486743,669.657572918,32.0010484418,249.862387142,82.4296,0.695740055212,32.019,2101.7526323,4.08248,598,223.088124537,116.48,-32.4977,0.973,598,887.883978304,20.4023261211,31.9863608185,31.9852,378.37526636
174.115392316,514.791280005,316.889360807,31.9349137709,334.393513497,82.4877,0.653990002658,31.9521,1841.36891806,3.39819,599,214.118814463,116.47,-32.4493,0.950645,599,709.583283739,6.59873621676,31.9244634726,31.924,146.403204807
240.334466712,698.603181887,523.576440183,31.9021401294,308.205379719,82.5583,0.650541736942,31.9192,2314.92812695,3.23346,600,234.870468645,116.525,-32.4158,0.942133,600,936.956018525,7.54938611048,31.888270784,31.8861,225.199098037
301.793518897,894.009421315,138.630832473,31.8348346112,212.92776459,82.6573,0.698153997512,31.8547,1363.61824128,3.78228,601,211.138659936,116.615,-32.3577,0.939727,601,607.718663741,10.1429671225,31.8251979628,31.8244,374.834638202
252.48036717,763.809521177,471.215022829,31.9362048911,512.497462539,82.686,0.656449196754,31.9571,3060.48823035,3.39967,602,238.040815094,116.693,-32.4292,0.953253,602,1068.71568069,8.11886690959,31.9266028615,31.9267,319.767892463
200.071706905,727.832335911,761.644138169,31.915606325,425.915534894,82.7422,0.655497472275,31.9352,2155.61225848,3.10157,603,245.531128873,116.779,-32.4336,0.93648,603,1189.08117031,11.5996780399,31.9086922748,31.9048,155.043956747
244.455367618,744.760466391,121.923914784,31.9021636121,480.969800963,82.7907,0.653948634138,31.9221,2956.96566113,3.28266,604,168.926920056,116.864,-32.4004,0.947264,604,526.243536048,20.1887687966,31.8936360383,31.8931,473.241245539
279.689526648,739.169286956,722.426866749,31.8521626606,449.727128893,82.8692,0.670618958893,31.87,2348.30576026,3.20474,605,241.428420815,116.901,-32.3757,0.904972,605,1182.78826472,18.9157326366,31.846581195,31.8443,249.749619012
246.687775766,672.864431056,479.106871638,31.7555910619,306.330582257,82.9441,0.660957921124,31.7804,1637.07622894,3.65579,606,229.528955419,116.983,-32.2552,0.883728,606,834.097776519,5.74475492103,31.7494170963,31.75,260.593155842
277.698613357,789.931756295,368.325696349,31.7095713945,277.726605403,83.0104,0.661798370413,31.7298,1662.25719881,3.3165,607,234.878762937,117.086,-32.2239,0.950339,607,872.977073171,6.91069057887,31.7015518741,31.6997,195.199699826
285.58295868,934.233105826,440.413218401,31.67352986,376.335472649,83.1127,0.67676257982,31.6954,1769.31247445,3.61692,608,221.212078634,117.146,-32.1815,0.920876,608,882.747674627,5.40704220721,31.6638338247,31.6622,220.11583943
293.899863546,893.772675286,79.3609336806,31.8045928568,283.495818508,83.1579,0.635850205285,31.8188,2074.20816158,3.11698,609,223.490835763,117.209,-32.3055,0.920935,609,821.391140739,7.3371430049,31.7981362158,31.7952,274.840723192
255.039811346,982.347266027,715.168385182,31.6670117093,273.114882586,83.2188,0.630530182348,31.6864,1701.27603623,3.02434,610,238.916616158,117.339,-32.1937,0.899014,610,1043.29573319,7.19469487989,31.6598042663,31.6585,142.846903343
328.509575499,790.308481421,841.777227919,31.5828585283,878.969366879,83.2355,0.681969186279,31.6072,3258.25407977,3.6867,611,240.95103276,117.482,-32.1244,0.91956,611,1828.1528134,6.64097207923,31.5721540293,31.5716,312.643200811
182.94414371,670.223145,737.478441857,31.6248741201,476.494534697,83.2673,0.654770019975,31.642,2624.35307421,3.32407,612,240.490490519,117.572,-32.14,0.898089,612,1297.52126303,6.30363422361,31.6109734045,31.6109,114.498189929
180.113873501,543.426032693,267.92549038,31.5900382837,362.612287265,83.3384,0.646771169879,31.608,2081.01786648,3.46825,613,233.906146033,117.661,-32.0825,0.888532,613,955.239555557,5.29633216657,31.5755918402,31.5754,207.975696495
240.791750029,624.077009728,601.306703633,31.485410377,676.452290872,83.377,0.658659515584,31.5011,2682.90497396,3.64732,614,242.297063757,117.765,-31.9767,0.90804,614,1408.8730479,8.71761986918,31.4725745326,31.4706,241.128776535
256.813646117,750.248734874,502.310977757,31.5821234733,391.886809202,83.4176,0.665017530569,31.6032,1981.57697299,3.62231,615,225.506484588,117.834,-32.0653,0.916993,615,1003.90108473,15.2717344745,31.5691402374,31.569,308.466660879
244.875918237,708.241950564,524.843177389,31.4697599275,506.457385866,83.4679,0.664644135269,31.4856,2693.91521823,3.54672,616,233.964505374,117.983,-31.9674,0.939805,616,1065.89785145,6.22946622392,31.4576100593,31.4552,214.687150789
234.85121453,870.223578442,497.126512915,31.4797807888,558.902656645,83.5469,0.609850479166,31.5008,2948.51249104,2.86645,617,222.917505253,118.081,-31.9687,0.955739,617,1031.95544784,3.05560693286,31.4651572461,31.4654,160.868890547
296.307192212,864.108085338,538.788263052,31.4620178597,305.239532063,83.5446,0.649864023424,31.4815,1953.71099567,3.44089,618,240.908284399,118.099,-31.9252,0.941152,618,987.511450737,37.4789269961,31.4484047128,31.4468,371.866926512
256.03976319,752.227511881,47.3583223603,31.4366201514,569.033596059,83.643,0.641160983105,31.4585,2808.22490118,3.28503,619,233.182551809,118.177,-31.9384,0.935516,619,1058.12240053,5.21434038642,31.4282556742,31.428,247.210739836
199.785575107,674.998361324,700.220446727,31.3477945333,382.07791165,83.6952,0.653193060583,31.3672,1991.94509354,3.53206,620,239.455000948,118.235,-31.8627,0.940739,620,1230.61968097,6.28330731089,31.3393200911,31.3382,190.40883985
206.198915623,613.817883546,74.1011628744,31.3578296863,632.641798506,83.7423,0.647533307931,31.3805,2893.52243802,3.42689,621,168.592394616,118.336,-31.8349,0.954497,621,706.401396352,29.9079030177,31.3473053642,31.3471,235.929004139
206.724119025,606.206286063,647.545516944,31.3776091134,212.255948656,83.817,0.627015293499,31.3927,1846.57816798,3.04652,622,232.537040418,118.39,-31.8647,0.957662,622,872.066535279,6.09852286556,31.369787437,31.366,162.877892508
271.243535293,812.356106921,634.323983936,31.3123826139,218.995542316,83.8416,0.635434923001,31.3292,1745.62421911,3.13111,623,239.11676233,118.439,-31.8194,0.936022,623,857.474118436,99.9256572306,31.3064312884,31.3051,467.971859263
203.680498265,546.113626669,67.0658337479,31.2483903979,415.784340083,83.8414,0.64605517388,31.267,2700.70824827,3.22408,624,201.229108505,118.472,-31.7234,0.96572,624,718.277225848,7.57532638263,31.2398739935,31.2387,223.14426147
228.662158425,672.446306748,79.9296915182,31.3078708184,188.999127986,83.9473,0.612697371121,31.3215,1473.76476308,3.18945,625,222.412447327,118.575,-31.7821,0.944166,625,807.977433132,8.41556853241,31.2998351254,31.2972,249.418751652
218.876810598,598.368604851,219.273468129,31.1739947358,243.741791187,83.9689,0.655265395099,31.1933,1031.07754224,3.34746,626,229.812291934,118.678,-31.6508,0.937244,626,798.548953844,6.00379930072,31.1653944471,31.1661,230.409036006
233.334114012,673.494620817,113.194830974,31.1771163306,687.620052389,84.0945,0.684891654655,31.1903,2930.71240963,3.69612,627,204.939664569,118.763,-31.7078,0.938077,627,1163.70055718,7.32106046328,31.1646767527,31.1631,249.398564904
221.676454358,824.479218914,177.805607767,31.262206696,580.489799885,84.1458,0.62180930919,31.2785,2631.02280855,3.20573,628,211.650295781,118.815,-31.7838,0.95144,628,1145.34225073,6.28852525532,31.2506073792,31.2505,129.211943302
404.11605866,1138.96264872,850.842440715,31.2045103417,422.896846801,84.2115,0.614342701032,31.2193,2973.26495078,2.96002,629,231.98847527,118.922,-31.6752,0.956722,629,1216.71942918,7.08089215086,31.1908996652,31.19,344.063419896
387.739625783,1226.52309944,139.909342178,31.2307996396,199.853663152,84.327,0.653956353599,31.249,1109.25763103,3.61195,630,159.564798009,118.999,-31.7123,0.965214,630,389.628792768,7.40595428751,31.2218859231,31.2208,329.563879263
107.900320561,376.598985564,19.1388339122,31.1493032476,794.441762248,84.3918,0.662772502027,31.1739,2694.61257605,3.48012,631,137.435185532,119.023,-31.6643,0.96277,631,801.705168129,6.39086970006,31.1424684522,31.1426,138.086983184
133.350650892,517.996848226,571.952951129,31.13491208,304.585651883,84.4318,0.628378593611,31.1529,1877.38619841,3.12207,632,207.070669356,119.074,-31.6128,0.955806,632,1135.04398994,6.59725325114,31.1275570549,31.1272,145.900492376
261.069820748,740.088433671,572.677286103,31.0870402516,471.539788507,84.4883,0.623421747907,31.1072,2866.67722449,2.96259,633,216.407131153,119.129,-31.5859,0.963478,633,1130.61541199,8.55771582542,31.0796419259,31.0763,188.193211777
243.34978642,814.296616808,391.688411128,31.1677599537,550.152360347,84.4909,0.603328099413,31.1818,2754.32222907,2.94294,634,212.536446802,119.206,-31.6474,0.950558,634,1113.53658052,7.35101209377,31.1583262051,31.1572,187.235947629
260.288269266,789.941603165,667.255013358,31.0834132303,313.567303848,84.5134,0.624725112735,31.1023,2086.73904687,3.23205,635,222.062657161,119.256,-31.5763,0.970248,635,983.839725527,8.05145490017,31.0763402821,31.0766,245.956919584
264.078595074,918.212184111,283.817369209,31.0197300199,370.605166238,84.5478,0.618950194027,31.037,2685.71120026,3.19447,636,216.923472892,119.356,-31.5096,0.968369,636,841.611382425,9.16524890864,31.0115399232,31.011,231.014095425
342.251340589,924.244438386,591.816131808,31.0748628967,306.51344478,84.583,0.628639172093,31.0964,2205.09672696,3.15398,637,227.820865549,119.421,-31.574,0.962968,637,1040.2548672,6.489233411,31.0674061753,31.0685,276.672477625
217.466649644,785.571564855,704.832562473,30.9473536699,322.876820647,84.651,0.644310742622,30.9663,2372.24980213,3.38381,638,236.317071358,119.457,-31.4492,0.95082,638,901.278862922,9.15446479215,30.9399788712,30.9381,203.628733602
379.053623017,984.597041857,307.066386572,30.9886725883,441.158259461,84.6977,0.638926305526,31.0044,2312.15425307,3.1206,639,221.139421118,119.58,-31.4917,0.954509,639,983.210859446,43.1313801609,30.9816950121,30.9777,527.2702987
288.34276303,910.646418136,231.000997424,30.9711696307,527.142569161,84.7149,0.617086534955,30.9951,2849.48637276,3.0239,640,192.956690084,119.607,-31.4884,0.952835,640,741.016473949,10.3236148849,30.9627856918,30.9638,256.881458915
399.018310993,1146.65299058,850.982562888,31.0990003645,618.064597166,84.7858,0.628362453217,31.1168,2904.51748214,3.29241,641,221.556145919,119.702,-31.5692,0.982814,641,1449.93394394,7.15444191965,31.0942641386,31.092,325.151438994
360.75943584,1033.55629479,663.246688039,30.923661196,149.411573278,84.8237,0.627463088096,30.9397,1444.23147086,3.40882,642,226.139400317,119.827,-31.3738,0.965225,642,889.756711776,7.23564381453,30.9167413678,30.9141,385.147948616
320.976091443,862.299827352,71.9367225043,30.8297744434,703.558378191,84.8392,0.619904057194,30.8495,3039.41624724,2.98704,643,190.326902433,119.948,-31.3153,0.982799,643,860.75037517,6.92545617793,30.8225443099,30.8239,316.401436614
204.037001237,716.853033938,65.2225178001,30.859661729,526.491833558,84.8946,0.619408458098,30.8776,2126.84765043,2.82184,644,201.186859371,120.009,-31.3389,0.978134,644,995.301980329,6.35416060375,30.8546562317,30.853,127.763579292
253.25960867,838.910935163,201.257316024,30.7751579859,293.737264639,84.9125,0.649126000772,30.795,1880.6651088,3.41369,645,215.939114838,120.125,-31.2549,0.975601,645,769.727565154,5.44177267357,30.768107956,30.7665,262.567809571
318.694236854,996.674369375,183.163097447,30.7218674857,624.787475958,84.9712,0.615052027413,30.7438,2382.87092071,3.09801,646,198.465013255,120.2,-31.2243,0.969227,646,1051.13162315,9.10754870076,30.7133960031,30.7149,355.81191083
176.65040767,640.750425307,55.6166149099,30.8425799779,1.79615829769,85.0325,0.612138882205,30.8604,67.2934462983,2.86706,647,50.7473697405,120.266,-31.3551,0.950007,647,61.2344767456,5.91747276898,30.8370033265,30.834,123.973928383
751.771010817,2124.52193293,126.066527002,30.8067373254,643.834870759,85.1325,0.633020002859,30.8272,2725.15864304,3.2863,648,207.499663885,120.318,-31.2927,0.972111,648,1147.53066461,8.37287849354,30.8015999567,30.7992,466.317705253
261.236550764,857.582127082,647.607227582,30.8463612071,782.599696477,85.2124,0.609016774224,30.8667,2765.96125195,3.10282,649,217.084758598,120.363,-31.3346,0.927672,649,1325.18355872,6.42898263698,30.840276789,30.84,123.147382975
321.488283712,918.806483639,231.723461334,30.7709850212,615.43680696,85.2727,0.593399915769,30.7837,2585.98297986,2.86616,650,197.785220799,120.404,-31.2266,0.918312,650,858.92821019,5.60517085373,30.763816047,30.7599,311.131177879
251.460333048,733.151949891,615.582569115,30.8491820405,312.889599046,85.3151,0.611522676161,30.8666,1994.97205958,2.98573,651,228.08705115,120.49,-31.328,0.935373,651,965.349360973,6.56287387002,30.8436551434,30.8428,188.228156466
255.501559272,809.411493165,670.058656901,30.6850775038,225.624943864,85.3974,0.644614457461,30.7035,1720.78180971,3.4225,652,231.875888325,120.547,-31.1593,0.942102,652,961.94592634,6.74034709521,30.6776668461,30.6762,216.468679736
291.386918965,817.440768787,541.491344837,30.671574888,411.317767911,85.4646,0.618685255785,30.689,2196.36719359,3.07826,653,221.012209663,120.667,-31.1318,0.943137,653,1046.85450232,4.10103661807,30.6625121633,30.6631,291.323127872
155.236759739,434.732163286,679.852654077,30.5909070524,399.269474672,85.493,0.619882450684,30.6099,2858.35849946,3.00405,654,216.405848832,120.72,-31.0632,0.947957,654,933.542114375,6.53282811816,30.582078749,30.5818,174.604813732
224.004529521,762.204466711,207.67600088,30.6060206829,509.404964003,85.519,0.631373602876,30.6276,2469.95372763,3.2445,655,211.709926758,120.767,-31.1,0.943172,655,1235.8657412,17.3913199859,30.6001148194,30.5991,236.528108378
205.530612704,714.844259477,315.290336273,30.5388671266,456.818352068,85.5533,0.58961510031,30.5553,2501.57978255,2.8758,656,218.672411206,120.833,-31.0029,0.94483,656,1244.80178417,8.96528727636,30.5317513636,30.5287,225.212495592
255.366061682,856.258177603,317.83658335,30.5186592786,590.454624961,85.6044,0.616528708669,30.5369,2480.26597507,3.22947,657,215.376949861,120.889,-30.9778,0.962158,657,1407.15248104,6.51679844373,30.5085469726,30.5096,274.013069959
369.634719792,930.320697428,429.828897094,30.3838127338,625.514928407,85.6675,0.629200543887,30.4,2826.39170212,3.30739,658,220.943894398,120.958,-30.8545,0.967866,658,1378.04094107,7.35226411576,30.374227577,30.3734,302.145820791
319.949705384,1062.7726181,685.526759385,30.508466654,618.759652475,85.7206,0.590658606994,30.5251,2881.16145745,2.71866,659,219.954647755,121.009,-30.9599,0.942047,659,1179.23300082,7.0122031284,30.4960627154,30.4939,260.244845794
125.044193715,472.885591379,113.11485469,30.5433652575,213.641912192,85.7285,0.602378355131,30.5634,1006.91416371,3.06153,660,105.943204074,121.097,-31.0046,0.974156,660,209.529938087,5.81554156496,30.5358617915,30.5349,147.070591776
221.760559292,787.935111491,422.408706939,30.4515182546,614.985438923,85.8302,0.603186954566,30.4717,3088.71699566,2.83324,661,227.92426359,121.199,-30.9065,0.963641,661,1317.62150984,6.85345946075,30.4445036186,30.4452,174.43647613
359.222696719,1107.1420993,669.797886082,30.3721893588,283.133344177,85.8688,0.581696666175,30.3932,1588.9909619,2.5652,662,218.880270661,121.26,-30.8359,0.977393,662,932.074786521,6.67825951845,30.3652119069,30.3646,288.219894827
247.392483982,767.946403968,697.925611636,30.3066362833,375.418679435,85.9346,0.64579611779,30.3246,2845.85569382,3.37474,663,226.540019217,121.366,-30.7971,0.976515,663,927.360333623,7.04709789569,30.2979724804,30.2951,232.621034543
257.729715715,714.609216525,201.784594959,30.2939023949,315.148478483,86.0225,0.617036977582,30.311,1907.13852869,3.39963,664,211.695134546,121.375,-30.7727,0.97279,664,887.921600019,6.76305689524,30.2855023878,30.2852,260.998235513
170.760354665,540.535826321,316.657725246,30.2583015007,507.297602639,86.0296,0.624143560793,30.2782,2772.92362474,3.30111,665,214.069172462,121.428,-30.725,0.958395,665,1056.16669422,7.060864463,30.2482416937,30.2472,159.081389236
191.22317818,598.774056244,299.989043179,30.2611451209,534.908551339,86.0725,0.642001676843,30.2778,2453.49659781,3.42263,666,225.178085462,121.515,-30.7396,0.965807,666,1082.46872217,2.5534655821,30.250967998,30.2494,162.678722263
237.60765152,678.225450846,86.3171074322,30.2435656396,746.633088158,86.1224,0.595833979004,30.2597,2726.96481452,2.82419,667,187.206709011,121.592,-30.7294,0.952427,667,975.066974628,5.29046930922,30.2308847976,30.2288,184.337917979
219.902439881,617.369033779,207.811306884,30.2634206746,634.276834224,86.1805,0.611165165675,30.2759,2725.65587742,3.08217,668,178.187985541,121.646,-30.7157,0.965831,668,715.557808122,7.28915686137,30.2502332646,30.2473,294.265279495
206.207227591,581.981985479,149.408304406,30.2390413057,625.864780049,86.2377,0.624772248362,30.2549,3246.34950085,3.47139,669,166.818130747,121.71,-30.7176,0.955212,669,639.204596561,8.53820078922,30.225641212,30.2251,229.937507698
327.92923414,908.971343573,928.052909476,30.3732713612,665.076940643,86.3027,0.594248963593,30.3895,3224.6554578,2.91369,670,244.61801338,121.821,-30.8696,0.952815,670,1586.1349513,7.29057468212,30.3629808123,30.3628,225.767830893
343.03496741,1007.61360973,234.609410572,30.3234749153,318.20710786,86.3199,0.600491393526,30.3399,1260.629781,2.95195,671,220.470261795,121.84,-30.8328,0.964233,671,862.232807275,7.22485923433,30.3143716114,30.3127,380.878925614
269.328995134,784.418555607,814.462912514,30.4579977033,266.438233222,86.3672,0.61857451942,30.4724,1984.85729992,3.19863,672,250.556447402,121.926,-30.9394,0.973632,672,1212.28626201,6.79144063952,30.4468650546,30.4443,264.198843211
252.813244223,925.84696614,757.187641098,30.346375241,403.875300684,86.4274,0.594078852237,30.3678,2162.94446612,2.93297,673,249.679648918,121.99,-30.8333,0.976318,673,1278.4668165,217.363491371,30.3351074519,30.3355,625.307214516
261.812272162,766.241888717,64.4040385359,30.366392,298.18263043,86.456,0.621465916477,30.3839,1561.01670773,3.17363,674,227.598984845,122.07,-30.8464,0.981449,674,902.526443907,13.0052923942,30.3584033432,30.3558,285.574106995
158.495609717,730.381145411,53.6181499616,30.4004301952,784.170458269,86.4596,0.591388382778,30.4196,2744.23221906,2.7066,675,153.270061804,122.142,-30.8544,0.980456,675,752.159170008,8.67113656332,30.3917451119,30.3906,105.449612532
202.178629453,681.37727552,820.840310101,30.4056152755,136.972688266,86.5535,0.658658680726,30.421,1632.42571718,3.66841,676,241.455348413,122.239,-30.9024,0.968291,676,968.784353401,7.01894994726,30.3959171257,30.3934,185.119018785
234.146554633,728.307280436,907.75239783,30.4340861068,377.070594894,86.5889,0.574768761519,30.4511,2355.91274289,2.48011,677,252.117645119,122.318,-30.9213,0.966387,677,1266.14124236,6.93357870231,30.4229813009,30.4217,205.718261883
279.792134936,905.023340289,768.77448703,30.4708688381,137.17148915,86.6197,0.608953563339,30.4882,1537.0654645,3.19793,678,242.457504601,122.407,-30.9369,0.974311,678,960.333268133,6.81862072406,30.4577889401,30.4574,305.317466217
365.553828133,980.05218418,809.975522243,30.4299020538,620.683084988,86.6731,0.597340742467,30.4503,3228.34170934,2.87939,679,246.665110535,122.524,-30.9155,0.975663,679,1561.01473319,10.9932805256,30.4186927861,30.4187,393.2239452
275.945254299,697.421405074,737.608931634,30.49959956,190.911126732,86.6855,0.606849548538,30.5188,1645.43565505,3.24241,680,245.250684155,122.558,-30.9525,0.978746,680,889.470640327,7.09975362099,30.4893570336,30.4875,335.583031781
