QFunRegParamNorm,Iteration,Epoch,AverageQ,StdEsReturn,AverageAbsY,MinReturn,MinEsReturn,AverageDiscountedReturn,MaxReturn,AverageAbsQYDiff,AverageQLoss,AverageReturn,PolicyRegParamNorm,AverageAbsQ,StdReturn,AverageEsReturn,AverageY,AveragePolicySurr,MaxEsReturn,AverageAction
50.9733,19,19,0.437779,42.7113104716,0.727428969232,-0.612989783697,-4.36565996727,-0.0587366668103,-0.575939296561,0.0733578146866,0.231622,-0.584693897697,15.1518,0.733778,0.010061853067,55.9463813884,0.4377858032,-0.49479,88.9707315338,0.00585279
52.6573,20,20,0.583615,38.3998814102,0.888670376368,-0.102386277355,-1.26982976838,-0.0056668106748,-0.0502656627365,0.0692424164653,0.208239,-0.0595048675735,15.8818,0.894374,0.0143384089542,37.1300516418,0.583349063373,-0.654467,75.5299330519,0.000595644
54.3431,21,21,0.638362,44.4534019795,0.959972996446,-1.15784480187,-4.25528208152,-0.116138695843,-1.14792011226,0.0587757205718,0.127995,-1.1513486525,16.4165,0.963191,0.00348277025313,58.5881435941,0.637828571403,-0.715151,91.4881352754,0.011525
55.7825,22,22,0.723291,49.3641354755,1.03474915984,-0.442014240719,-9.50380618812,-0.0434559262121,-0.433607552638,0.0545268108439,0.107319,-0.43662391039,16.7379,1.03823,0.00294579543281,39.8603292874,0.723337058358,-0.80897,89.2244647629,0.00437061
57.2248,23,23,0.979548,48.2537972323,1.26488903683,-0.323886633214,-11.2989636648,-0.0311857009033,-0.275249640423,0.0679727913046,0.191956,-0.301849777353,17.0809,1.26915,0.0192250637552,56.8821145655,0.980516442033,-1.07282,93.4523410637,0.00302152
58.922,24,24,1.06487,47.9044265362,1.31758384402,-0.213884102314,-13.8467398799,-0.0206978522292,-0.194214892445,0.0699291114209,0.204467,-0.205939888264,17.4009,1.32313,0.0068469162496,53.6597111044,1.06520886388,-1.16244,92.35362777,0.00206146
60.2868,25,25,1.31245,45.544905332,1.5254479262,-0.542880488894,-6.65041277374,-0.0530195402285,-0.513690727146,0.0712629462089,0.192972,-0.523486603314,17.8615,1.53049,0.00806707036407,57.7313531775,1.31370413094,-1.42035,91.5801753251,0.00524011
62.021,26,26,1.44481,51.1016185134,1.62754877779,-0.186035494143,-10.3188984518,-0.0168063265363,-0.141419254266,0.0757982466612,0.19445,-0.169662326446,18.2758,1.63301,0.0157734639034,40.7827200616,1.44564929187,-1.56824,91.884338575,0.00169832
63.8107,27,27,1.61719,44.0854984354,1.78080816925,-0.196230547978,-18.6637491423,-0.00860600457568,96.3599713923,0.0975046460619,0.283608,8.6340131661,18.715,1.78705,27.7414096134,69.3846631409,1.61850875784,-1.74466,95.232798667,0.00462615
65.2242,28,28,1.91305,42.2231959977,2.05508867143,-0.140686853798,-1.18814872505,-0.00789572820368,-0.0733569203994,0.101477247308,0.226516,-0.0957296486201,19.0148,2.06508,0.0191186741152,58.4062227641,1.91391186804,-2.06148,91.456189703,0.000958255
66.3771,29,29,2.2015,43.6158076502,2.32206958828,-0.274356407138,-4.70976849337,-0.0268871041481,-0.252750037318,0.12405266442,0.279611,-0.265344567973,19.3671,2.33802,0.00644155525628,56.719557137,2.20211165143,-2.3651,92.2650045582,0.0026561
67.5912,30,30,2.53018,44.6950079543,2.63262427245,-1.28603473791,-6.2179676907,-0.12856897681,-1.27961457314,0.135387587876,0.342518,-1.28352567204,19.5502,2.65081,0.00153214245199,56.7476458137,2.53143158755,-2.7184,93.0225545129,0.0128481
68.5141,31,31,2.75124,42.6688158828,2.83833364952,-13.1086977559,-7.99724140226,-1.31772997185,-12.9773333289,0.152300096818,0.345816,-13.0672815569,19.7529,2.86186,0.0450582865399,65.8150937575,2.75260754565,-2.95105,93.8423181874,0.130804
69.4089,32,32,3.10583,41.6638170197,3.18931558133,-24.9387639574,-6.79819392556,-2.49653804357,78.6203092801,0.174166290699,0.409811,20.4168372456,19.942,3.21806,49.6463757028,51.471750225,3.10723263914,-3.31899,88.1744616914,0.271078
70.6722,33,33,3.28686,39.3727617054,3.37463793262,-25.2209504526,-0.911878964962,-2.51158123288,72.0309795667,0.195360295359,0.520436,-16.221913773,20.121,3.40652,27.9083882619,54.7126766339,3.28865294693,-3.49417,84.7051281153,0.253497
71.3778,34,34,3.52524,39.7258052019,3.62375346361,-31.6221259989,-11.3268438956,-3.16318080132,-30.9231145428,0.224329088694,0.565921,-31.2780790205,20.3012,3.6639,0.210034066151,68.020283231,3.52729241693,-3.75209,91.0657672414,0.313094
71.949,35,35,3.9847,41.0118842463,4.10210911691,-42.0463358445,-2.35527911877,-4.19014704001,-41.2159980553,0.216241196206,0.475291,-41.7717872752,20.5245,4.13829,0.276290581172,55.5478453952,3.98813314387,-4.2451,87.3947664871,0.418136
73.0529,36,36,4.26488,46.9817803414,4.41532329673,-42.0340517761,-18.5643083831,-4.12563212615,-41.1825818573,0.247428964978,0.591593,-41.7434386947,20.706,4.46076,0.280748698321,47.5635025859,4.26858775618,-4.54306,86.2190078775,0.417852
73.7106,37,37,4.47158,42.0431157848,4.66218330511,-74.2471862112,-11.5536153385,-7.11058755775,-72.613484174,0.257079306195,0.568287,-73.3444493436,21.0393,4.71531,0.537604120345,30.4895004463,4.47669538958,-4.77429,72.5326162311,0.734179
74.3225,38,38,4.75351,47.993115016,4.97956792991,-94.0308434367,-27.1448441335,-9.02167355844,-90.7285215614,0.269112373203,0.574663,-92.3629659289,21.2704,5.0363,0.993699166499,52.5779559443,4.75842783152,-5.07752,93.2999504326,0.924554
74.7928,39,39,5.14894,0.0,5.41816783645,-95.7486987821,-5.01425324676,-9.23795760124,-91.6102429393,0.299509200338,0.629393,-94.0666784536,21.4372,5.48396,1.30917723732,-5.01425324676,5.15326735845,-5.4932,-5.01425324676,0.941608
75.4718,40,40,5.45083,64.4710936247,5.76507884237,-95.8786259084,-66.9279316362,-9.02870373959,48.0952988492,0.276720873379,0.647233,-81.016691889,21.6498,5.82103,40.8454000588,-2.45683801144,5.45555876662,-5.82873,62.0142556133,0.937112
75.8066,41,41,5.60673,52.6574230516,5.95642799144,-97.1653472877,-26.4216605537,-8.83704855658,67.1319318718,0.297146953078,0.708221,-15.6143167729,21.7571,6.01873,70.9875254765,26.2357624978,5.60950801473,-6.01855,78.8931855494,0.950276
75.8579,42,42,5.86707,54.6286232117,6.25268922609,-6.95349301146,-48.0493056931,-0.654566227286,-6.80730479676,0.284946214472,0.622026,-6.85232598979,21.7351,6.3165,0.0456252244006,46.5252830673,5.87026349787,-6.31561,80.7497361412,0.0685919
76.0239,43,43,6.55091,35.5478131807,6.99175992368,-41.3953977043,-0.324701741331,-3.98183720105,-41.082358274,0.353142552408,1.0464,-41.215551372,21.6964,7.07131,0.0858618672555,70.1350586697,6.55435678669,-7.04171,91.5977963864,0.412568
76.5484,44,44,7.27122,34.4969022034,7.74538182251,-97.4963605253,-3.36728594443,21.8435720473,91.0047688109,0.341788159413,0.947142,57.6364890164,22.0968,7.82119,66.3105804895,73.3825947875,7.27448930865,-7.81576,92.9151607614,0.974827
76.7834,45,45,7.82291,4.4796007796,8.33467683865,92.3995187576,81.3569530931,42.4041256492,92.7968607297,0.402143662671,2.11974,92.6715646661,22.4791,8.42286,0.0999065720274,90.8218119468,7.82536168477,-8.40948,94.4024074685,0.977806
77.1208,46,46,8.84767,2.05367008825,9.38433586301,74.2572819362,88.5810586327,34.64870492,91.7922200642,0.422612328385,2.39539,90.8450394053,22.6359,9.46966,2.27849348917,93.0012968893,8.85001605699,-9.48295,95.0169289649,0.98834
77.7711,47,47,10.0452,0.86489908928,10.6105168412,91.0120604785,92.7804666306,37.8405849021,92.3969369504,0.419631115489,1.73479,91.7026983801,22.7888,10.6864,0.233479898344,94.0550198036,10.0484260763,-10.7323,95.2551134004,0.988853
78.5509,48,48,11.08,6.08817609558,11.6730944609,91.011554155,78.0177226117,38.0635370263,92.4242328317,0.4216521903,1.90949,91.7492504449,22.9502,11.7391,0.259792237043,89.6257090494,11.0844984526,-11.8221,94.381762209,0.988607
79.4883,49,49,12.0286,2.33577628176,12.6708655286,-99.9,89.8162229504,6.34795932008,88.8382689804,0.53092601987,3.08254,-1.98111898117,23.229,12.7541,93.0611940433,93.389220534,12.0321606231,-12.8161,99.0750330691,0.994958
80.4957,50,50,12.7134,35.0002673526,13.3933669216,89.9755180782,-8.83043444903,30.7138050561,90.4793996599,0.507761728754,2.94355,90.3177948663,23.3178,13.4682,0.140418307245,74.2272353026,12.7165904311,-13.549,93.6757483448,0.964171
81.5443,51,51,14.1268,1.11621752595,14.848443273,90.301971265,91.3176016645,43.6615131601,93.315200251,0.506916367155,2.07667,92.8397765983,23.4491,14.919,0.962126167673,93.9564131384,14.1303664113,-15.0067,96.1332032602,0.9787
82.7031,52,52,15.5236,1.39241288674,16.2730351984,92.9023983876,91.4693847328,44.7101065585,93.1538986167,0.551788933851,2.34152,93.0581115022,23.4991,16.3461,0.0739456135944,93.6329944974,15.5265007414,-16.4365,96.183789533,0.983584
84.1227,53,53,16.7664,10.8491715539,17.5544880846,-98.7179937191,66.3835194468,-9.83812265465,-97.0889360378,0.597185617878,2.99636,-98.1468455606,23.6311,17.6305,0.611608019023,88.9139587021,16.7674942424,-17.7197,99.5398480385,0.982451
85.32,54,54,17.4132,40.5263960735,18.2288058061,28.4531460911,-7.58218330809,-7.40619165245,75.2493246652,0.662018338651,4.0306,52.0770808909,23.7589,18.3244,16.0345902218,62.2072644706,17.4093493186,-18.3606,91.2576891556,0.945505
86.5292,55,55,18.4909,4.31964958284,19.3817093394,-59.1230484095,72.13124802,-5.38966636817,-49.9492328268,0.698601057752,5.52867,-51.4823033722,24.0853,19.4721,2.69821228738,78.0687192528,18.4868640595,-19.4564,82.2819970733,0.515338
87.5666,56,56,19.3773,47.9898724099,20.2822671217,-93.7466898663,-9.17268980439,-8.44942206346,-92.6113409143,0.743905499635,6.35647,-93.036638271,24.4725,20.3862,0.327037337441,58.6122304282,19.3728175529,-20.37,95.4107570729,0.931298
88.484,57,57,20.3059,45.826194563,21.2319663586,-69.7497599738,-40.4149890836,-7.73351680954,44.0298244356,0.79547936553,7.59479,-47.6317866016,24.5824,21.3279,42.1461021782,71.1506664953,20.2989235916,-21.2811,94.5778501573,0.709407
89.3193,58,58,21.2563,36.5391935406,22.1845570544,87.2599560821,-1.06408738655,37.3834825744,94.5359620753,0.729011101965,6.61651,93.0529320331,24.6892,22.2704,1.63760993504,70.6546839229,21.2546630957,-22.1909,94.7899603782,0.768971
90.1712,59,59,22.6072,2.09867775301,23.5194599331,-10.9487334456,88.8463274029,2.88510366428,90.2520621216,0.766580974052,7.77861,12.0747052796,24.8307,23.5924,41.5710365381,92.6967749413,22.6065679307,-23.539,94.894836646,0.136153
90.9574,60,60,23.6379,37.4258948324,24.5099006061,-22.6811805938,-2.20865923852,-2.52182746444,69.8441187385,0.771748320962,7.57115,2.01811874377,25.1856,24.5947,27.4705749019,72.6022981835,23.6325525835,-24.5022,93.1159999577,0.162461
91.7494,61,61,24.353,42.9872656123,25.2375369603,-17.0754174544,-19.5398049068,-1.79082329472,-14.1883308154,0.735409676172,5.79307,-14.7018942777,25.4206,25.3233,0.835063208497,65.2365211111,24.3516403454,-25.1816,94.6336470079,0.147166
92.5561,62,62,25.0752,42.0426335056,25.9522218011,-10.7240186922,-3.89330443092,-0.244132984776,82.0280429709,0.691199571011,4.81951,10.5469997018,25.7019,26.0397,37.935941811,55.5188232275,25.0737161294,-25.8635,87.2308440506,0.152389
93.3249,63,63,25.3597,49.5838852084,26.2369302466,78.5651797734,-24.6271675875,14.0600759422,88.6731996233,0.704962007026,5.06229,87.154472427,26.0591,26.3147,2.09969776755,42.4044690657,25.3595927771,-26.0973,93.7503820146,0.756222
93.9549,64,64,26.3447,8.61117813954,27.1931021248,88.1588414565,76.9327346568,16.3264743592,89.4083379681,0.697568370051,4.81851,88.5232774248,26.4757,27.2739,0.292354981633,85.7906790912,26.342323461,-27.0503,99.6233917386,0.736632
94.5758,65,65,26.9779,2.7059508762,27.7927742417,88.8339073656,84.7044317901,19.2925975608,90.3166370241,0.664823715078,3.29936,89.3551776735,26.7961,27.8612,0.481094846568,89.261525751,26.9783086999,-27.6186,93.8772484808,0.743734
95.2236,66,66,27.5832,3.99359389732,28.3831021425,83.6123350594,85.7127020008,28.5496778068,93.2423410728,0.666557304527,3.61077,91.0629059991,26.979,28.4322,1.90764657218,90.6379600356,27.5863479275,-28.1726,97.4103348697,0.801453
95.822,67,67,28.1484,1.94738356978,28.8893781781,85.0261540796,90.8727801251,34.2767417615,94.515759177,0.671282302213,3.58704,92.2761337707,27.2565,28.9439,2.51645644953,92.8062377296,28.149049255,-28.7252,97.2998645557,0.774457
96.5473,68,68,28.8135,3.1825571553,29.4801150186,87.5335231114,87.6302758254,27.1687541698,95.5484646344,0.668237173525,4.27711,93.5586344036,27.5922,29.5328,2.15664847734,92.5331779254,28.8153211677,-29.3679,98.8794564374,0.455833
97.1401,69,69,29.797,2.58601727473,30.4111787806,92.8618693469,89.6503517155,38.2556578641,93.1792601996,0.628124411217,3.52413,93.0326835841,27.8855,30.4642,0.0878003908461,93.5413035587,29.7990504317,-30.4538,99.4252459192,0.813143
97.6947,70,70,30.7087,2.94851958959,31.2791721123,92.5982240746,85.7345589506,39.3484217037,92.976699673,0.645045519554,3.76393,92.7704883057,28.1467,31.3486,0.102257647778,92.5554967311,30.7125317664,-31.4165,95.1530600497,0.877001
98.3076,71,71,31.4071,2.02343616592,31.9405256951,92.6440245649,89.2949114095,39.8306173376,93.149152229,0.667469179391,4.28941,92.8941022231,28.5302,32.0035,0.139832116575,93.8190137433,31.4093105271,-32.1654,97.8385236568,0.871498
98.8388,72,72,32.5261,2.68256735399,33.0273303091,92.1053165742,88.5956670668,40.1804086427,92.5458582493,0.64509964039,3.76114,92.3704877502,28.9084,33.0846,0.108822773354,93.4408596651,32.527791502,-33.3422,99.2975168521,0.958921
99.318,73,73,33.6995,1.94405552266,34.1614483277,92.2765837509,88.2858765612,41.1216935073,92.6489954042,0.643849679976,4.01056,92.5192881,29.1859,34.2123,0.0779323228966,93.2198048255,33.7000895471,-34.6152,95.5954486483,0.963759
99.8533,74,74,35.0768,0.95174983863,35.5069928662,92.1369551429,92.4290115954,40.9023801894,92.5156084267,0.582488695385,2.46284,92.3580395143,29.426,35.551,0.0998674459547,94.1535005962,35.0792403203,-36.0483,95.8583089103,0.982179
100.231,75,75,36.3797,2.2329148995,36.7691345875,92.5078285103,87.657450246,42.4282748627,92.8649074341,0.661863521775,4.41588,92.7107474548,29.6387,36.8014,0.100008813394,92.9432995769,36.3828140976,-37.4419,95.7161656131,0.972287
100.652,76,76,37.7645,1.75291295753,38.0861982369,92.3448538962,89.583034228,42.4481257103,92.7282975811,0.612783999302,2.54409,92.601478512,29.8173,38.1198,0.0731147511036,92.9804915801,37.7675299272,-38.9147,95.7712790614,0.990313
101.031,77,77,39.287,2.18505897894,39.5607682799,92.4189651873,89.7677786031,42.8298002674,92.8049813028,0.656048088725,3.87695,92.6518611238,29.9945,39.5841,0.0844405983696,93.8697881567,39.289433225,-40.4967,99.5142388541,0.993683
101.339,78,78,40.6773,2.1064018703,40.8913438693,92.6335923953,89.4167240292,43.5616208367,92.9018090987,0.63748057143,3.0386,92.7951562803,30.0903,40.9111,0.0669157691226,93.7843952439,40.68063937,-42.0007,98.5112653036,0.992581
101.588,79,79,42.3683,2.3865574213,42.5367562706,92.523567299,89.8668580845,43.0735032176,92.801859025,0.673845195648,3.67654,92.7256652027,30.2078,42.5551,0.0601268066292,93.3959133263,42.3720464705,-43.7222,98.7529951293,0.98931
101.859,80,80,43.8007,1.79132228751,43.9267281896,92.7314929549,91.3652266704,43.7851905937,92.901644242,0.697791485972,4.41068,92.8375346962,30.3319,43.9397,0.0443057439381,94.2124506733,43.804828337,-45.2206,99.5136351577,0.992407
102.133,81,81,45.3257,1.42581751435,45.4233514397,92.8584447526,89.3672819481,44.5314316263,93.0846219199,0.660021885577,3.13925,92.9794613087,30.3794,45.4342,0.0498828355424,93.0803609303,45.3292318242,-46.8039,94.4013537669,0.991463
102.334,82,82,47.2955,1.43189084266,47.3614563812,92.8928625477,90.3323150138,44.4162451063,93.0196819422,0.680430189852,3.27103,92.9545793051,30.4689,47.3625,0.0361098378967,93.7709256942,47.2999177541,-48.7916,96.1764428014,0.992115
102.616,83,83,48.632,1.42355046269,48.6712179982,92.9308899276,92.9010404383,44.8837121655,93.1013687112,0.71392617044,4.00176,93.0382432946,30.5636,48.6651,0.0523085156948,94.3254226502,48.6364372278,-50.1817,98.5576631413,0.992257
102.844,84,84,50.349,1.91569427009,50.3685157857,92.9719533894,89.3376982855,44.841904288,93.0710762143,0.733120156691,3.97897,93.0223011297,30.6074,50.3588,0.0240576134496,94.3142385281,50.3558590464,-51.9323,98.3289129717,0.993638
103.095,85,85,52.1215,1.33135830775,52.1293538268,92.9306412354,91.0044386274,44.9113710357,93.1003788904,0.680708253035,3.36069,93.0579680328,30.6516,52.1222,0.0473894606407,94.0959685549,52.1265893493,-53.7477,97.2265758862,0.98984
103.315,86,86,53.4671,1.49661152126,53.4735389439,93.0135614341,90.9781712796,45.4386781886,93.2003023757,0.729344462628,4.33235,93.1240553018,30.707,53.4671,0.0461526276867,94.0573003145,53.4734140116,-55.1076,97.4866788637,0.994526
103.493,87,87,55.196,2.18681286414,55.2034693995,93.1219756992,90.0518048787,45.9958788451,93.2999882756,0.722783867224,3.36267,93.2450763557,30.811,55.196,0.0481403659732,93.4984960052,55.2034177337,-56.7831,98.5732582295,0.990794
103.629,88,88,56.4463,1.83053010953,56.4540586111,93.2189832903,90.1254266087,46.4459097195,93.4003706009,0.831678338465,5.22745,93.3036820102,30.8857,56.4463,0.04583046088,93.4096852148,56.4539970738,-58.046,96.9019930782,0.994271
103.784,89,89,58.0518,1.64605864102,58.0576284556,93.2174607872,89.597711021,46.4368933863,93.365882377,0.804695512199,4.29864,93.3007102645,30.9889,58.0518,0.0333070864914,93.7817367678,58.0575859219,-59.5975,96.641472804,0.994514
104.055,90,90,59.3555,1.41129164721,59.3635773197,93.3154795031,92.105634367,46.9569328058,93.505187537,0.724211052968,2.83973,93.4039283602,31.0996,59.3555,0.0521639999593,94.4430120054,59.3635417844,-60.8895,98.6197150731,0.992335
104.31,91,91,60.7661,2.15994338775,60.7756997141,93.3106787729,89.769618584,46.9531811743,93.5007186258,0.832813102753,4.95227,93.3949992283,31.193,60.7661,0.0504601863908,93.3208865549,60.775657469,-62.2549,97.3520217353,0.993777
104.561,92,92,61.8428,2.37750285079,61.8542668591,93.320408618,90.347907557,47.0354695224,93.5012516991,0.826818175049,4.56784,93.420617024,31.2675,61.8428,0.0561346291401,92.8939165551,61.8542207688,-63.2367,97.9843935267,0.991801
104.812,93,93,62.7379,2.40527808026,62.7482672868,92.0099781858,88.848182724,41.4092428368,92.4999793005,0.787585941638,4.4642,92.3833248323,31.56,62.7379,0.108527902283,93.7333383064,62.7482200507,-64.1474,98.9839272331,0.993512
105.044,94,94,63.9095,2.66692321252,63.9227530412,92.2109663761,85.9797084123,41.4981187433,92.5000242818,0.744023718984,3.81513,92.3695727505,31.681,63.9095,0.0561021824204,93.2782113495,63.9227190857,-65.2608,98.5484249202,0.998188
105.24,95,95,64.9189,2.76638293724,64.9284772931,92.0207656239,89.4364118223,41.2787501231,92.5000206462,0.7552832238,3.61241,92.3582070851,31.7299,64.9189,0.102607033864,93.0409972494,64.9284422041,-66.234,99.415053725,0.993524
105.462,96,96,65.8969,1.13335182723,65.907590348,92.482962034,90.1496180475,42.5369523595,92.6256052535,0.712885351703,3.35449,92.5757834643,31.8336,65.8969,0.0460980026474,93.8960581266,65.907553892,-67.1722,94.8676496047,0.996985
105.681,97,97,66.8306,1.58552845674,66.8414603163,92.2940856787,91.2295117048,42.2341920503,92.6975284064,0.768321204146,4.1896,92.5584853289,31.9264,66.8306,0.100477023592,94.3017557764,66.8414164554,-68.0449,98.5680766785,0.990822
105.887,98,98,67.494,2.11942104211,67.5026419283,92.8573053299,88.0264760981,44.4154987473,93.0061072014,0.71262038326,4.24208,92.9255466614,31.9845,67.494,0.0455393944462,93.320547744,67.5025975363,-68.6381,95.1091468056,0.9968
106.039,99,99,68.173,1.46550580396,68.1814953151,92.7285226826,91.3686766214,44.2450029232,93.0103167077,0.730580151883,4.3067,92.9026642415,32.0433,68.173,0.0666561263786,93.8177232739,68.1814553178,-69.2602,97.4113146947,0.995448
106.202,100,100,68.8374,0.597549354465,68.846993267,92.8317712363,92.7645133137,44.7439324634,93.0523406564,0.768249199067,4.99266,93.0015111551,32.0854,68.8374,0.060708890739,94.0257155569,68.8469557949,-69.8396,95.0568424194,0.994123
106.356,101,101,69.5939,1.49738386579,69.5993013193,92.9435334024,89.8289604095,45.3037759546,93.2001121456,0.746699036797,4.45501,93.1252888168,32.1662,69.5939,0.0817931637991,93.4863384617,69.5992413685,-70.5284,94.876644832,0.990297
106.551,102,102,69.9822,2.02385774437,69.9893020844,92.9800944669,89.3018980163,45.3608933243,93.1469287453,0.723024550541,4.3286,93.1082628724,32.176,69.9822,0.0514038447688,94.1091720133,69.9892640509,-70.8663,98.890915993,0.994825
106.704,103,103,70.3338,0.927189474509,70.3383105972,93.0446558759,90.7578776235,45.7764392893,93.2120045334,0.689714900064,3.56741,93.1702325765,32.2407,70.3338,0.0489575184013,93.766399773,70.3382802714,-71.1212,94.5437322743,0.996847
106.916,104,104,70.5738,1.93952191709,70.5787933305,93.1095754957,90.4888090192,45.9409813875,93.2090362952,0.674253909818,3.24716,93.1856661597,32.2909,70.5738,0.0334088311326,93.6503636631,70.578764333,-71.2803,97.7132588576,0.999209
107.104,105,105,70.8724,1.32202570766,70.8772596131,93.1055524854,90.354054545,45.9353489389,93.2049190028,0.680052828262,3.17632,93.1826174991,32.3347,70.8724,0.0363206564899,93.8508850016,70.8772257278,-71.5283,95.9260279533,0.999556
107.303,106,106,70.9279,1.43633382229,70.9329404708,93.1113714212,90.2619397889,45.9173394791,93.2094144279,0.673188199714,3.77945,93.1849057695,32.4004,70.9279,0.0315845976188,93.9774797537,70.9328934046,-71.5181,95.1998184851,0.998623
107.502,107,107,71.0302,2.14510024389,71.0357003464,92.5986297807,89.1735721458,43.8756368373,92.9723343102,0.710016565088,3.89257,92.8329680794,32.52,71.0302,0.0962397944919,94.099721523,71.0356614374,-71.5492,98.5094105673,0.99572
107.792,108,108,71.0187,2.57552418345,71.0218568934,92.9279161155,88.7581418938,45.3425347777,93.1281860849,0.683256793395,3.47369,93.0839357179,32.5884,71.0187,0.044769940099,93.6892814337,71.0218185811,-71.4975,99.7999347029,0.998337
108.04,109,109,70.9194,2.29965915376,70.9230850229,93.0641368484,89.5640108328,45.4057883761,93.1900868974,0.697306949294,3.93339,93.1110198199,32.6602,70.9194,0.0250878652679,92.7372537277,70.9230442559,-71.3489,97.2615588416,0.995716
108.25,110,110,70.916,1.80378509071,70.9199291018,93.1031716126,90.0356063317,45.9380824108,93.2999416341,0.703876336141,4.37106,93.2036228842,32.7615,70.916,0.044636335549,92.7063396963,70.9198811299,-71.3154,94.4008217632,0.996079
108.46,111,111,70.7728,1.54738440981,70.7764866007,93.0149851137,90.6022029261,45.5924601529,93.3000683495,0.662165993504,3.64487,93.1430695152,32.831,70.7728,0.0592180582532,93.0386994446,70.7764400302,-71.1196,95.6262913238,0.995933
108.646,112,112,70.6653,1.82582688311,70.6671022553,93.1001513833,89.9118086972,45.5546705186,93.2982067723,0.662084138435,3.84421,93.1325821451,32.8945,70.6653,0.0500208010604,93.5121456525,70.6670661385,-70.9784,96.5647518569,0.996564
108.78,113,113,70.4958,3.11923397168,70.4996672829,93.0047592398,88.4028346978,45.4302769057,93.2000214249,0.628371512881,2.91121,93.1127937565,32.933,70.4958,0.045883943696,93.2175126059,70.4996396487,-70.7922,98.9773323865,0.996155
108.931,114,114,70.2525,1.68614784844,70.2543422576,93.000057729,90.0075757765,45.3470677084,93.1998704733,0.617201627225,3.2368,93.0991154909,32.9574,70.2525,0.0562483041966,92.1902942969,70.2542937242,-70.5262,94.8702157515,0.995947
108.976,115,115,70.1775,2.25369527052,70.1800703847,93.1161710182,89.7551547085,46.2591629947,93.3994218041,0.654432965167,3.9814,93.2560244719,32.9738,70.1775,0.0640771876029,92.9554870984,70.1800262389,-70.4079,96.7498998457,0.996813
109.079,116,116,69.9029,1.93564465552,69.9056140601,93.1184879679,89.2304011233,46.3509228217,93.4775240202,0.565894194155,2.53739,93.270825589,33.176,69.9029,0.0731566035798,93.3638476906,69.9055910871,-70.1463,96.2701650866,0.996964
