AverageReturn,AverageEsReturn,StdReturn,Epoch,Iteration,AverageAbsQYDiff,AverageDiscountedReturn,AverageAbsY,AverageY,MinReturn,AverageAbsQ,MinEsReturn,AverageQ,AverageQLoss,StdEsReturn,AveragePolicySurr,MaxEsReturn,PolicyRegParamNorm,AverageAction,MaxReturn,QFunRegParamNorm
1195.17793804,130.512944424,575.749596916,797,797,6.28731761641,226.148320579,333.991621961,333.905785591,682.599299774,334.156,6.01415339095,333.896,312.36,152.615210981,-339.026,465.652902949,98.3989,0.894999,2647.57870459,199.577
1288.98493348,447.540147135,897.76156044,798,798,6.70677534138,205.593141218,334.515731968,334.425522478,181.752133192,334.672,19.5519935163,334.41,403.101,540.90878692,-339.598,1588.14750963,98.4464,0.832985,3022.1686356,199.679
1389.79524365,102.108657324,846.86446957,799,799,6.38307139918,216.346400871,334.076708823,333.979657279,256.992853439,334.299,6.91963866772,333.973,339.1,213.34016669,-339.229,1041.20928916,98.5381,0.827667,3147.51100765,199.795
1627.91590797,140.420101872,766.398206236,800,800,6.60292192573,241.321055508,334.385917714,334.29287258,799.736227988,334.583,4.79498164176,334.294,374.218,249.008546328,-339.724,883.327184428,98.5784,0.890943,3119.36199756,199.854
1398.80247275,148.973652411,750.109952156,801,801,6.42098571694,236.318366331,334.779577391,334.663466446,657.093598698,334.956,6.30531110053,334.632,335.278,195.183881991,-339.91,762.905388696,98.6518,0.850565,2839.2131053,199.968
1446.18493542,136.521714135,735.44467604,802,802,6.94851029483,232.111257776,334.246416582,334.113380071,686.800934648,334.431,5.73698463989,334.116,400.228,202.196279801,-339.696,745.47690592,98.6698,0.823491,2834.24058709,200.057
1725.19959254,93.2082825033,629.020677007,803,803,6.40664621242,242.627271157,333.902972568,333.774907284,883.429646866,334.064,4.92385160733,333.771,331.959,148.255335646,-339.051,586.904632807,98.6779,0.876156,2830.08440447,200.147
1360.20047493,229.802453861,765.523796478,804,804,6.56365136325,238.401473639,334.220242744,334.101343371,686.80568399,334.398,9.66118801785,334.097,348.719,216.268296738,-339.335,741.02841144,98.7174,0.897418,2863.18556176,200.312
1985.62533256,181.926519303,624.101520509,805,805,6.4546307973,241.646296551,334.699460893,334.60825746,1028.72795989,334.857,5.42858502046,334.584,330.722,244.083682037,-339.797,772.111310958,98.7931,0.884117,2749.71917062,200.362
1555.16960539,126.560030464,788.910492187,806,806,6.67932226182,235.813380038,335.360995931,335.274129157,717.10459491,335.519,5.98551549205,335.248,367.035,172.454079291,-340.661,662.200912742,98.8211,0.912823,2914.4252517,200.484
896.735476538,274.368444584,141.019193704,807,807,6.71646555498,243.576435379,334.567428687,334.475343149,712.815210465,334.77,4.62072756017,334.475,348.162,320.0881841,-340.005,810.586975603,98.8858,0.908633,1113.60239012,200.618
1197.3437548,111.289197825,581.402012181,808,808,6.49956968761,249.29437147,335.287180197,335.122099806,686.626117604,335.465,5.32398508509,335.106,331.045,178.08571202,-340.616,624.390738249,98.9535,0.931502,3199.35850615,200.72
1597.65450864,66.2594248458,886.642431098,809,809,6.61165358517,245.600860651,334.877768781,334.79189349,680.367934954,335.073,5.13915312134,334.768,350.225,131.01788818,-340.156,671.631826745,98.9938,0.913368,3162.5978724,200.829
1447.84030819,130.672606085,740.329975697,810,810,6.65907109669,235.756583505,335.346875532,335.233845466,672.731630067,335.546,4.85092881662,335.241,375.121,213.604512565,-340.629,724.483114275,99.0382,0.884819,2959.1981205,200.919
1617.06714553,164.89949802,701.160568534,811,811,6.77550324442,245.607971189,335.343985861,335.218121929,737.047884965,335.509,4.90977304947,335.212,387.978,280.983394332,-340.392,905.986307174,99.1373,0.923401,3095.69822817,201.082
2028.23366726,81.6099883039,749.247042599,812,812,6.49903556442,238.039623221,335.064201947,334.944524319,831.371630599,335.231,4.69872237551,334.93,336.329,133.594887076,-340.365,529.062765233,99.2344,0.922704,3004.07825336,201.212
2187.71474284,111.583752773,776.232321414,813,813,6.82528297624,237.993127019,334.742269325,334.634316864,168.216550772,334.918,5.47464074761,334.635,387.794,218.314775443,-340.265,963.26009368,99.3093,0.904288,3047.87221352,201.354
1009.06692981,215.806594588,508.28521503,814,814,6.62637704998,245.127177865,335.710434757,335.645618229,750.462718956,335.907,5.81962826934,335.642,355.57,234.679429316,-341.042,623.055709628,99.3944,0.897615,2838.69822412,201.489
1121.83240138,216.836744023,547.534762888,815,815,6.5393590122,249.895212128,334.469825225,334.410041039,767.826466981,334.65,5.27741683803,334.392,356.188,285.58215653,-339.692,911.058821147,99.5262,0.881786,2723.65239494,201.586
1054.70360191,100.587897879,398.972744827,816,816,6.68471814569,240.022286036,335.693996433,335.632838563,695.79470291,335.856,4.91812926653,335.622,386.65,127.517779388,-341.109,431.069107737,99.598,0.884564,2321.15891786,201.648
1575.04261207,157.180359384,632.452202102,817,817,6.68058134513,240.490828109,334.318811029,334.270598021,765.23342163,334.512,5.28158379897,334.269,369.344,190.966222257,-339.816,699.808194388,99.6191,0.878616,2745.16625291,201.815
992.705269922,118.934060814,364.811309262,818,818,6.65664808143,245.310642393,334.918273224,334.870921054,759.312464963,335.142,4.70336626414,334.883,356.831,160.712852233,-340.298,554.040985049,99.688,0.904798,2009.26945457,201.953
1495.70217242,136.490771864,666.591389111,819,819,6.50792264983,222.76713314,334.882682229,334.826748522,704.027301394,335.053,5.30725490621,334.785,341.631,191.383833627,-340.128,738.383610525,99.7034,0.922037,2639.25612585,202.021
1798.52909578,258.642908384,821.077271798,820,820,6.49313174248,259.520427975,335.315496558,335.268329852,778.151711026,335.51,7.99357992641,335.275,358.764,167.34059384,-340.573,542.754076006,99.7879,0.920591,3165.67920644,202.135
1447.76101316,324.671818955,672.728798337,821,821,6.51637669104,262.459833674,334.360998609,334.28463112,704.979305304,334.564,5.7133530837,334.285,363.838,218.293693014,-339.352,688.84504204,99.842,0.925179,2844.94295985,202.247
1937.05194848,112.480300974,707.113511792,822,822,6.29655651845,246.137956157,333.451396555,333.361078799,1000.72430709,333.667,5.42017395631,333.338,327.504,135.509120656,-338.639,460.224631301,99.8786,0.925519,3027.48708858,202.416
1477.92975522,146.599031533,579.079188657,823,823,6.66017007964,267.527120242,334.083744855,333.991104692,700.303995806,334.254,4.40290222562,333.984,364.855,189.928281968,-338.989,599.887151649,99.9159,0.920091,3197.436282,202.504
861.467514878,74.4824341399,385.850511431,824,824,6.73029062793,241.951694005,333.60954197,333.53231381,417.533315674,333.744,4.47955340538,333.511,387.214,153.853947122,-338.947,784.935740139,99.9945,0.916967,2168.74134862,202.59
1233.98400072,189.240656175,537.914550737,825,825,6.44803069621,244.08851933,333.250510451,333.170420674,411.845142583,333.45,12.507286,333.173,359.915,210.196144344,-338.248,536.497652233,100.041,0.937805,2793.9371077,202.689
1320.36961885,150.294545038,689.428098292,826,826,6.62428070892,234.32256247,333.546171393,333.466671411,376.64531591,333.742,4.93492514237,333.465,392.559,169.325726175,-338.504,566.087245169,100.099,0.91204,2853.7030507,202.807
974.050470123,147.283747256,447.160936361,827,827,6.59886970271,227.628154188,333.069488242,333.009805187,396.801351713,333.288,5.21343943461,332.997,371.837,154.195890573,-338.313,491.877469771,100.131,0.926346,2145.13987303,202.932
1509.60749243,179.951298713,697.842617399,828,828,6.2581877694,239.447244198,333.402189061,333.347161976,668.974783908,333.617,5.69841215255,333.361,314.962,231.377191309,-338.198,645.157304322,100.222,0.895445,2894.15978046,203.015
2050.3257152,127.50137228,775.662608716,829,829,6.59674945824,252.126008408,332.923692994,332.852963379,935.096426764,333.104,5.2071962458,332.837,346.988,233.163118049,-338.107,937.397272837,100.227,0.901656,3125.09262506,203.008
1274.0540267,259.287858128,751.723960923,830,830,6.64898475744,236.922591283,332.520792199,332.472789154,314.806873396,332.753,5.84048685283,332.47,350.197,359.39021544,-337.874,1040.32211419,100.32,0.894815,3052.00523896,203.108
1631.5193344,180.366940198,788.956567232,831,831,6.49536284115,261.877352118,331.743738617,331.689803695,729.824962154,331.923,4.91968382252,331.667,332.186,197.035234642,-337.298,658.910877455,100.328,0.911487,3392.5349121,203.211
1046.4981303,129.781175022,639.641719908,832,832,6.36856012656,231.190200718,332.983511829,332.933430055,325.423283862,333.194,4.78080664694,332.916,314.872,177.439787597,-338.043,589.041660144,100.387,0.877032,3042.91631042,203.307
1123.32290492,174.928060755,544.129165018,833,833,6.91327520092,225.325865694,332.476812794,332.413040661,690.449946315,332.656,4.54722698639,332.414,414.497,267.131682937,-337.882,986.844190777,100.459,0.887821,2838.34544755,203.381
1289.76436937,286.022529879,664.674007366,834,834,6.56315983151,241.902225877,332.58207306,332.523477248,764.879077274,332.721,5.38349110048,332.501,341.691,259.763235581,-337.764,690.591349362,100.522,0.917426,3121.65289734,203.498
440.507653313,149.436535123,181.876278174,835,835,6.49086069973,146.724113413,332.819705599,332.761784686,309.3713386,332.978,4.7866213848,332.753,370.096,184.107630885,-337.859,568.365678705,100.543,0.870579,1384.65218253,203.567
882.500846836,230.343407032,487.105751076,836,836,6.65847656051,178.672344123,332.471365633,332.388426536,342.399124794,332.677,4.43587064981,332.385,345.036,216.506544116,-337.607,648.535402575,100.548,0.867615,2223.65241824,203.641
1001.04323611,98.5814367278,783.422388767,837,837,6.60322034105,175.59281281,331.981057765,331.882284217,341.097325957,332.145,5.64486852876,331.873,378.859,155.028409586,-336.904,660.407138683,100.597,0.862166,2833.77946872,203.789
902.584254894,86.897108485,350.159547899,838,838,6.8918211474,174.533842993,331.868452421,331.749111641,600.59933745,332.01,4.87017232498,331.724,390.627,140.14927753,-337.179,529.245673836,100.657,0.908022,2325.35624378,203.888
893.371905635,140.160620583,528.024055572,839,839,6.73720888002,179.735469171,332.550630043,332.402028158,267.474853973,332.77,4.77658606286,332.417,363.406,226.635129336,-337.626,771.101007391,100.741,0.897579,2563.56211591,204.035
1210.23993133,132.271566237,399.996588207,840,840,6.66825393049,234.412309661,331.142769349,330.974820579,650.196788642,331.343,4.92573558731,330.971,379.372,185.710214549,-336.32,579.555388635,100.809,0.895489,2315.9989454,204.087
631.80482977,169.685999844,370.436998196,841,841,6.80970655044,183.513308982,331.093642965,330.946567337,273.372331795,331.273,5.26996000224,330.936,388.841,219.01646641,-335.971,710.669188391,100.828,0.920611,2042.54950215,204.137
792.425015188,129.204548012,365.193757156,842,842,6.23285417924,196.851015173,330.083792401,329.885325215,302.391867571,330.263,7.57017716612,329.886,281.635,150.799411551,-334.844,506.180163668,100.942,0.916281,1759.8531703,204.255
1085.23490174,301.382132581,554.028618575,843,843,6.55478472602,189.678354066,331.125165163,331.008629824,335.222909228,331.3,14.9092330795,330.987,325.669,309.64622769,-336.099,1009.73578923,100.995,0.888264,2882.39691787,204.347
1015.92338112,193.658828074,438.796286246,844,844,6.63359064557,233.696577253,330.910770887,330.790689921,603.209502423,331.124,6.16750255069,330.797,373.765,212.075543267,-335.802,566.850097122,101.046,0.919474,2627.81931368,204.429
906.101605164,122.43324086,672.459581103,845,845,6.65102000569,167.239838955,329.711933637,329.5285547,109.522957755,329.872,7.52507202017,329.516,370.043,126.677396171,-334.476,408.201536427,101.033,0.879601,2790.66028177,204.537
1248.4557355,226.804201685,580.845833278,846,846,6.45959745084,176.563631653,330.350025206,330.169702844,651.564315379,330.542,8.29770319237,330.178,325.533,295.751017593,-335.434,769.814213758,101.101,0.903064,2666.15489919,204.602
1561.76370683,257.919731878,800.206845475,847,847,6.37615550583,170.953187653,329.793085254,329.597057621,679.636451292,329.966,34.7239445166,329.575,341.275,219.255622899,-334.853,667.778480534,101.175,0.830365,2929.34992248,204.702
654.34926781,168.920305796,361.419757211,848,848,6.5267004829,209.882242629,329.808117505,329.597012001,77.5990173847,329.961,4.59586373243,329.582,358.885,203.742918205,-334.672,714.147873426,101.169,0.919204,2032.79047851,204.813
764.379797726,196.13946681,101.118453975,849,849,6.50839614283,179.43376101,329.554235145,329.386443602,505.387560277,329.746,7.82734765504,329.372,365.241,251.093788593,-334.479,867.747175568,101.216,0.883687,987.354465392,204.829
924.510895234,137.867293796,242.312068534,850,850,6.56814800542,238.865638277,329.531163852,329.429265728,469.471697564,329.673,4.32648331673,329.419,371.904,218.715939236,-334.816,664.599807375,101.259,0.90238,1364.35481892,204.93
938.674112435,167.653998398,551.667338089,851,851,6.57170862399,234.935784112,329.004281696,328.875333939,406.197759988,329.191,4.82361740352,328.859,356.005,173.283066873,-334.187,525.398176638,101.306,0.886094,3010.8531,205.05
723.829513284,65.2680016865,426.033526712,852,852,6.6067476814,201.364078418,330.031943337,329.93881107,111.119883202,330.211,4.72887188872,329.95,377.057,137.890174119,-334.909,746.510185032,101.362,0.912712,1916.35078584,205.1
1840.08526068,139.643242291,839.880676221,853,853,6.74320718436,182.004519826,327.919032437,327.79724032,458.327007699,328.132,5.09042780311,327.806,371.52,180.058019236,-333.279,678.174107112,101.446,0.849237,2994.93611337,205.209
1012.24889359,109.636732039,331.402166873,854,854,6.69133128239,246.931266977,328.682356253,328.553871839,647.246703023,328.832,4.69762789992,328.515,375.446,179.489775938,-334.02,562.08004763,101.503,0.872473,2067.2907617,205.287
835.25585636,90.9974225435,109.774992826,855,855,6.49745230006,235.824874031,327.55807373,327.435077078,704.827878508,327.759,4.56875168173,327.438,331.999,142.352050902,-332.827,602.175497542,101.58,0.888951,1461.39612109,205.377
842.899344874,229.174187189,138.890968463,856,856,6.93767611761,235.742968313,327.286605454,327.179234047,520.676642575,327.515,5.43279862015,327.174,397.051,318.0001411,-332.715,1138.7085253,101.704,0.912038,1404.32971504,205.456
862.211781079,145.318706598,156.629813176,857,857,6.2219340656,243.110963224,328.654596843,328.567055567,545.09483035,328.891,5.25498918727,328.578,324.15,166.824365678,-333.658,530.638085637,101.732,0.90693,1482.79909064,205.57
1373.55133223,182.430956443,498.281394811,858,858,6.60175910089,252.10976871,327.819174006,327.728433379,784.511879056,328.025,5.17883876484,327.714,376.444,288.426845466,-332.786,985.857194394,101.797,0.915977,2551.51164965,205.676
878.790209725,168.481809622,52.9153368072,859,859,6.47107744967,237.207610816,327.928335627,327.855169057,792.506780767,328.127,4.53958153637,327.855,355.165,290.420866453,-333.067,919.861942184,101.841,0.91071,1019.48148673,205.735
677.343743575,174.139310887,344.791624422,860,860,6.40244221562,223.441045122,326.829766597,326.744719693,179.346550105,327.015,4.82389907628,326.732,336.267,249.530486571,-331.625,734.546850181,101.91,0.93818,2009.41374083,205.881
1182.34861025,117.188111498,440.120509415,861,861,6.88890587444,257.28652841,326.046362561,325.952187047,544.441232131,326.203,4.40658740574,325.926,432.81,175.062304177,-331.18,783.113904098,101.957,0.918671,2515.84559141,205.93
225.633907952,54.4944136302,363.750850892,862,862,6.52859965687,102.696927618,326.179525808,326.114868065,111.80052242,326.383,4.69882554813,326.112,367.741,50.7432053267,-331.057,153.108315148,102.007,0.878712,2153.35068725,206.039
514.328435803,150.391567424,482.595504068,863,863,6.43956663894,159.282088601,326.171745938,326.094830451,111.988156322,326.355,5.07901544643,326.087,332.37,206.916797253,-331.164,795.818216285,102.067,0.943042,1927.24250955,206.072
1005.38160697,132.918641301,246.905418229,864,864,6.83986955715,249.424520134,324.569969069,324.445935818,771.306479612,324.722,4.87921535966,324.431,397.863,182.17354309,-329.353,624.627693049,102.121,0.946882,2309.24329974,206.204
778.032197999,152.159360229,231.29928688,865,865,6.22444740867,236.337854889,324.940834991,324.861219356,427.341588004,325.152,4.75369985898,324.899,332.251,166.760637459,-329.893,681.541879674,102.142,0.925753,1193.37421076,206.291
791.211457394,160.510050136,242.378936055,866,866,6.45992336178,239.315311256,324.398819189,324.326117841,229.725865519,324.582,4.53540070441,324.302,358.152,185.61787736,-329.434,670.812863978,102.169,0.928826,1427.78031819,206.388
960.337396911,257.191580911,373.995724859,867,867,6.560613985,230.032305289,323.849213114,323.764337985,249.782616235,324.05,6.63675643562,323.754,350.524,209.74548149,-329.173,689.9295718,102.176,0.921436,1741.00679352,206.492
890.034169297,142.12831005,182.693078035,868,868,6.18059538042,245.791481693,325.20702227,325.108076287,734.429807241,325.408,5.17307908084,325.086,317.258,184.907014027,-330.33,590.74331413,102.203,0.906989,1671.07491313,206.575
397.256938852,223.847561545,490.42952015,869,869,6.43104303826,120.359595538,324.714045931,324.61200245,54.7869842424,324.928,5.61846287397,324.628,342.557,261.185096886,-329.767,709.913871504,102.214,0.87597,1751.82902549,206.699
1344.55872852,194.20339285,446.310566341,870,870,6.14218244366,245.795102624,325.171328098,325.083180816,267.323981151,325.369,4.21600296028,325.069,301.498,295.421618184,-329.967,1050.54813288,102.267,0.916076,2516.68789931,206.701
899.257349463,133.738904942,156.741711084,871,871,6.59830409672,240.646221633,325.323508851,325.236391013,261.405897077,325.477,4.87550032271,325.222,376.905,153.626345129,-330.469,500.58518612,102.334,0.906152,1105.10002919,206.742
1317.42286812,131.903389525,549.467441206,872,872,6.49309452822,245.87812537,324.780052989,324.68349523,289.050191684,324.961,5.84074418953,324.679,352.7,207.448832174,-330.057,664.624213059,102.388,0.90264,2957.61941146,206.874
630.314528158,178.573480045,257.610041451,873,873,6.70916212996,212.402290728,325.327209797,325.234691434,266.594017456,325.518,4.59039646284,325.235,371.336,250.325756582,-330.522,791.861406525,102.404,0.903736,1093.28875141,206.983
735.090902712,152.815957976,203.488709388,874,874,6.52435728162,220.814613433,325.306550551,325.220289059,246.69580617,325.495,5.65044638414,325.207,371.465,174.057144899,-330.636,577.286226923,102.462,0.870563,1033.39275101,207.075
852.419740111,199.925934426,214.464096219,875,875,6.16718414575,239.622186092,325.496382588,325.421887098,285.114948834,325.683,4.73946838681,325.401,300.489,210.501020199,-330.716,606.921977995,102.472,0.916026,1423.02961902,207.202
910.130103873,95.2174853438,275.478894062,876,876,6.35497108421,235.186970619,325.816268191,325.739178279,590.02670282,325.986,5.04069196347,325.715,326.45,171.833447023,-331.073,755.630321421,102.512,0.895235,1700.65990297,207.291
870.660094791,95.6964345961,225.577892751,877,877,6.31007294289,238.096363005,326.125335391,326.033237983,379.534420243,326.294,4.68206884244,326.037,331.865,217.848334393,-331.362,1060.40951256,102.561,0.910594,1600.34464802,207.353
967.634501988,96.3888275237,320.819191967,878,878,6.60106565075,242.248489505,326.780408233,326.682901266,277.838634511,326.967,5.44641715106,326.694,393.438,133.070551662,-331.999,554.159208006,102.603,0.933154,1838.22949734,207.428
926.369094231,151.831291928,311.342561055,879,879,6.42528582424,243.787035092,326.883737748,326.806332792,277.310318214,327.041,4.92832329959,326.778,362.299,237.930000777,-331.592,835.715117606,102.615,0.928769,2545.18770765,207.509
632.629236199,125.692937359,221.487927931,880,880,6.36667348657,214.258224182,325.943333334,325.869005176,232.09715215,326.152,4.21769829455,325.872,323.19,198.642999401,-331.438,722.955799575,102.662,0.934539,1019.96330298,207.679
865.685106204,130.424268221,184.930886426,881,881,6.38343200845,237.798555582,326.382746295,326.315759226,602.449359788,326.599,5.81948649006,326.304,337.953,165.688767678,-331.566,658.999575363,102.701,0.909087,1740.75998182,207.756
625.173424729,97.4089786475,258.321245449,882,882,6.48657004233,210.943314391,326.691614187,326.629426443,258.442893905,326.878,4.83044964456,326.632,372.123,120.758497692,-332.292,467.112600701,102.742,0.911677,1132.89134247,207.867
1398.87636329,151.087480242,709.950433423,883,883,6.67551549899,237.221799099,326.618314632,326.554397685,285.937609606,326.8,4.97201800047,326.546,404.594,221.167963878,-332.028,853.381132308,102.748,0.924488,2994.45380092,208.0
819.412062417,128.037421358,220.600984435,884,884,6.16957695189,220.267402819,328.155686434,328.071967134,364.239842024,328.342,5.53918171219,328.065,315.61,162.310423616,-333.369,594.388673842,102.751,0.903433,1498.80270599,208.044
907.721278072,132.267227812,262.277861228,885,885,6.44744973919,230.780410495,327.916184024,327.839339018,277.060528706,328.068,4.9723477982,327.835,372.392,165.582294069,-332.945,493.696372989,102.82,0.912141,1836.42166327,208.145
824.126731949,367.704403612,194.431799997,886,886,6.70214143442,215.321238424,328.089383757,328.041706007,507.479033454,328.288,32.7707231764,328.026,391.294,291.39731378,-333.282,857.78096864,102.849,0.893871,1594.28687095,208.289
512.036091784,158.448114512,201.92292441,887,887,6.64135218636,194.320378207,327.989937733,327.892672388,203.907247314,328.162,6.2060329052,327.889,378.577,225.919539986,-333.349,659.735930137,102.893,0.909396,791.9497194,208.388
387.966011444,146.193690248,95.9705469121,888,888,6.33368893445,175.979429974,329.257445046,329.182757008,259.238523075,329.45,4.41107338851,329.178,315.422,198.318751858,-334.391,639.135576947,102.922,0.893189,684.349884048,208.478
1154.53586478,152.241502978,500.082088257,889,889,6.61159822559,233.18963782,329.052316979,328.990842994,733.716535645,329.203,6.25544746339,328.995,368.947,178.470061758,-334.458,623.907966784,102.954,0.931273,2829.71726604,208.61
1217.76371162,141.597294113,737.233469067,890,890,6.38743217644,232.034983747,329.146607675,329.076844516,229.511241098,329.319,5.11447644183,329.042,330.991,201.41786689,-334.397,704.802615878,103.007,0.929375,3312.59234867,208.66
1289.98902832,110.58618304,610.955777935,891,891,6.58421352622,237.288636364,329.32232513,329.242241594,196.070196118,329.523,4.52365702847,329.238,378.283,184.022913543,-334.533,725.463917256,103.116,0.930936,3044.53062109,208.776
879.198082587,150.19398043,138.984523472,892,892,6.9224997551,235.64810401,328.671219913,328.610658763,685.584804942,328.834,5.75304198412,328.603,419.286,182.814811263,-334.169,599.596570558,103.168,0.933508,1345.02851787,208.868
1075.42071387,173.198223897,460.770977198,893,893,6.18239735323,221.482028169,329.4462476,329.365332714,189.870391106,329.643,4.91274468241,329.365,321.547,232.073193733,-334.736,755.429738706,103.21,0.881175,1846.74011328,208.956
449.009801565,189.840629645,160.153230454,894,894,6.40144918781,189.102165097,329.850176119,329.758545993,339.394714138,330.032,4.82228198592,329.729,316.969,253.766690689,-335.077,982.512560842,103.278,0.896972,1362.04171934,209.026
706.939657908,141.25539063,225.248219895,895,895,6.54466255358,215.402190527,330.061516207,329.973198458,262.640665081,330.287,13.0913767243,329.962,372.059,168.972497834,-335.55,605.14669678,103.362,0.895919,1341.63365932,209.108
437.643620476,173.991118137,237.378818147,896,896,6.36344448827,175.081975528,331.024003502,330.930037248,55.4942978204,331.239,6.89972971395,330.936,342.776,195.271792741,-336.375,625.486389361,103.389,0.89614,977.961684265,209.211
763.411804617,119.309843698,202.27906025,897,897,6.64830968069,227.22755762,329.766370775,329.666687339,269.235059692,329.937,6.0391390927,329.643,405.04,179.11971562,-334.999,567.973360916,103.466,0.888787,1219.60031407,209.254
946.284218879,212.379176426,426.735438355,898,898,6.5753496515,224.63443612,330.25977908,330.18831251,240.832746899,330.49,4.34702975969,330.206,364.083,245.210559425,-335.678,677.816260165,103.479,0.894402,1981.13127153,209.347
961.07124601,198.396363521,305.180251592,899,899,6.4792610938,237.577151233,330.633200439,330.563061954,575.92951262,330.771,6.55908720135,330.533,353.153,236.596534088,-336.249,817.48343453,103.499,0.87573,1772.81780782,209.479
644.044305235,159.624556517,181.972039358,900,900,6.32668886615,215.732611302,330.350749923,330.292927501,314.446959194,330.57,4.67761597003,330.296,334.091,257.900173116,-335.73,1009.32622613,103.509,0.857607,1118.12626366,209.537
637.606231665,155.455737354,402.114084022,901,901,6.34499787797,188.800727126,330.95991197,330.893598207,279.012047301,331.108,7.19184401154,330.866,365.103,252.533890075,-336.178,926.769162156,103.569,0.863536,1963.27361896,209.618
748.522186233,202.087996889,186.320319093,902,902,6.61583146732,230.666832188,331.222247488,331.177271009,535.874212172,331.392,5.98064363587,331.197,396.414,199.626412789,-336.733,528.071953083,103.624,0.900702,1238.92339453,209.662
781.941019825,290.130024617,190.856774891,903,903,6.55897212238,227.55552121,330.44554317,330.391528314,469.758113688,330.622,15.1458825788,330.36,386.129,254.918869385,-335.556,830.931785929,103.653,0.926391,1232.00799858,209.728
653.779794577,83.5933804488,194.096736948,904,904,6.64982161096,226.987277723,330.163968908,330.108604432,245.394574087,330.312,4.96979147891,330.09,415.609,152.172519453,-335.071,653.961475662,103.727,0.928522,1336.77994823,209.821
678.063524196,151.86238242,201.012280244,905,905,6.42063432119,220.319021349,329.913329626,329.843842054,408.598931326,330.123,7.21208998147,329.843,353.519,202.761685821,-334.917,708.150663598,103.772,0.928594,1162.1791291,209.862
808.976904796,390.760953081,261.108193275,906,906,6.33098372437,230.606119858,331.096951707,331.053503144,315.289608724,331.278,62.4520261647,331.041,321.878,230.780839006,-335.832,682.313724175,103.828,0.94846,1532.54536213,209.976
857.169045166,227.404404473,128.802636423,907,907,6.51025178762,240.866554191,329.39714551,329.326655308,621.097505639,329.581,20.8344832184,329.325,384.371,199.799693822,-334.455,639.508190815,103.859,0.936247,1120.18733896,210.104
810.256815575,172.065318534,224.460969812,908,908,6.42550887956,232.204676491,330.997985119,330.941321174,468.270196132,331.181,4.92069252375,330.936,366.658,224.163513112,-336.02,654.120350834,103.935,0.891483,1355.41809334,210.204
828.416997345,113.347683852,252.309365545,909,909,6.36247600844,227.638049409,329.576275308,329.491271579,489.964488584,329.753,7.64073806876,329.495,345.998,148.590014349,-334.838,499.079677454,104.022,0.900379,1836.1053703,210.223
551.262436999,168.852413295,84.8292280302,910,910,6.52311666864,211.332733079,329.004450852,328.950632525,388.449337118,329.186,5.88946623686,328.935,366.838,235.161182738,-334.02,650.106884197,104.031,0.929283,686.124472443,210.347
555.607581171,125.235358397,115.580326334,911,911,6.53159664765,212.746687953,329.952669251,329.877347926,371.306434912,330.112,5.99743569766,329.863,380.974,186.406441708,-334.946,602.616810224,104.089,0.897469,859.519850821,210.423
509.786441121,111.164344356,95.7186387676,912,912,6.24833917521,206.298092272,329.34777937,329.265834448,345.260520671,329.54,4.98867912104,329.261,318.955,146.197139975,-334.466,457.609874212,104.145,0.902494,663.872324451,210.537
611.82958496,165.349045968,105.875018515,913,913,6.5454658941,222.65964929,328.523254706,328.457793424,326.94789193,328.744,5.7819320932,328.451,355.064,198.533567607,-333.483,605.106511092,104.175,0.882664,814.433196352,210.628
736.760311668,168.006054074,206.641930694,914,914,6.62299291545,183.135391819,328.703007592,328.586655849,315.371396023,328.905,5.54956242791,328.575,389.31,169.474644248,-333.885,601.10457714,104.219,0.842799,1168.74780725,210.693
620.786803102,147.575385105,217.048320683,915,915,6.31394453863,163.90827086,329.857372225,329.756414453,440.360664097,330.025,4.93458887652,329.746,351.441,219.559428161,-334.996,770.135443361,104.27,0.910441,1066.39653557,210.835
562.882453806,110.011752566,219.832085342,916,916,6.41897390389,165.742951669,329.611054197,329.5109455,389.618016546,329.819,6.1497574308,329.52,341.466,148.167592905,-334.602,543.766675619,104.317,0.882006,1237.32790957,210.9
915.898456803,84.2753615544,292.587060707,917,917,6.57702014563,200.375132219,329.111145984,329.003244371,695.9197065,329.297,4.80134558618,328.997,394.408,146.836849299,-334.523,630.357508065,104.337,0.840316,1721.84596055,210.929
933.105376599,153.330264794,311.524833696,918,918,6.44996496256,197.220769388,328.887166951,328.779500837,530.062886998,329.093,5.04532600483,328.757,362.008,227.052580085,-334.423,763.199477011,104.326,0.829246,1575.41206919,210.99
1160.4670508,81.8595677408,446.794282736,919,919,6.3593502765,180.96446996,329.288153186,329.18323327,166.437960741,329.504,4.74693598304,329.176,350.055,137.905773742,-334.749,536.183014463,104.375,0.794973,2119.00144257,211.118
766.78123766,158.142024184,293.50116879,920,920,6.30101983437,178.63759461,329.494270983,329.407722464,184.787185089,329.66,5.04850800305,329.392,360.517,248.190727331,-334.816,837.429048502,104.427,0.828161,1547.14325706,211.218
525.414064248,136.448034813,114.173820408,921,921,6.44389014405,161.697559416,329.838594299,329.687793009,320.638310517,330.013,9.04787139701,329.683,357.009,190.985457848,-334.81,743.06238404,104.517,0.818272,660.542604858,211.298
