AverageAction,AverageQLoss,MaxForwardProgress,MaxReturn,AverageReturn,StdReturn,AverageForwardProgress,MinReturn,StdEsReturn,AverageY,MaxEsReturn,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQ,AverageQ,MinForwardProgress,Epoch,StdForwardProgress,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageEsReturn,MinEsReturn,AveragePolicySurr
0.947516,0.115573,6.11793639559,549.666019639,458.515733195,77.4287624782,5.2022770497,194.867333863,89.1105251987,15.0591293961,430.708574959,44.443,119.21210374,15.0591,15.0591,2.53232735129,402,0.79575068206,0.197086116012,15.0591293961,38.5558,314.155687811,188.249532754,-15.1493
0.944625,0.12338,6.09925205961,545.667347688,440.47927298,75.0771621526,5.03669202445,142.692231431,56.0510865562,15.0947343661,452.262695001,44.4725,116.095036026,15.0952,15.0952,1.94410501579,403,0.767794860228,0.199923071668,15.0947343661,38.5871,368.08671706,309.797276127,-15.1898
0.951305,0.123778,6.95082324191,631.249353465,522.215466409,61.9807758049,5.86495714079,227.846215709,69.0982015762,15.1282639044,365.52411111,44.4893,126.006311776,15.1281,15.1281,2.78051603514,404,0.636428807327,0.199948921074,15.1282639044,38.609,305.689415578,190.304355093,-15.2215
0.946237,0.125498,6.82494271077,619.031665518,529.949652618,43.3181083815,5.94431476526,431.506538579,24.5281364127,15.1392869655,377.398942231,44.554,127.305822807,15.1395,15.1395,4.9419445097,405,0.428434315127,0.200543292964,15.1392869655,38.6336,352.492717064,312.435565779,-15.2306
0.950313,0.124575,6.52085570823,588.845363562,515.539428464,50.0083680689,5.80629602053,327.011395206,24.9180635681,15.1806307266,378.302433949,44.592,132.473604313,15.1808,15.1808,3.9594661381,406,0.491307466888,0.201012525678,15.1806307266,38.6622,346.425454316,308.563555803,-15.2752
0.946693,0.122469,6.72198417108,606.148313516,521.600269066,38.5014628359,5.87767369047,435.946758938,38.0092542133,15.2207974817,435.563314962,44.5923,132.129106043,15.2206,15.2206,5.0327362132,407,0.381885298206,0.199126280303,15.2207974817,38.6885,401.113774504,336.751202313,-15.3097
0.9481,0.124054,6.72836141239,606.014256567,503.409562755,45.1912588775,5.69743242877,370.535216867,45.5191987765,15.2509564687,450.547398192,44.5811,123.567997732,15.2507,15.2507,4.39563192592,408,0.451386855594,0.197635327231,15.2509564687,38.7166,377.184573936,327.767323756,-15.3396
0.954575,0.132486,6.97357096168,632.052511021,529.360946731,46.6171009811,5.94203366491,404.040165091,13.6127147545,15.3034880151,389.740966683,44.5878,131.96418597,15.3035,15.3035,4.61900683509,409,0.478913184997,0.202991684846,15.3034880151,38.7283,373.981351611,352.764068563,-15.3983
0.950344,0.1274,7.26198501349,658.501579715,592.391837399,38.6503641421,6.58770833547,481.22654901,66.8468104523,15.3068788323,454.403712615,44.617,144.702804726,15.3067,15.3067,5.46873778533,410,0.387156658009,0.197244099922,15.3068788323,38.7324,374.538967832,278.107037011,-15.399
0.950921,0.125273,7.62522874366,696.027331463,606.32109042,46.6201836693,6.73388156886,493.291653062,23.9022988594,15.3330099715,463.088545295,44.6249,146.441194223,15.3332,15.3332,5.59452388995,411,0.467170082502,0.197411504086,15.3330099715,38.7527,437.768353186,404.902944736,-15.4309
0.966052,0.123864,7.59663083187,693.328661873,594.897422702,64.33257987,6.6161412682,331.060874896,34.4272769729,15.3837494701,500.561217095,44.6634,143.090655639,15.3836,15.3836,3.95332823034,412,0.643325567246,0.196173492098,15.3837494701,38.7763,464.25209781,408.68955869,-15.4762
0.96435,0.127355,6.91993607358,625.184652925,531.974109306,52.7380411362,5.98276709118,408.071294024,69.8601093091,15.3974978456,478.501616217,44.7323,129.129694589,15.3978,15.3978,4.80784203032,413,0.528342834065,0.194112193446,15.3974978456,38.7847,374.816218771,294.266414608,-15.4951
0.959228,0.127301,7.22852554319,653.97842867,570.277610509,48.702683897,6.39293102048,408.608581548,24.6344298687,15.4611022165,437.75094748,44.8222,130.239133902,15.4611,15.4611,4.78711802596,414,0.486835232579,0.196950295759,15.4611022165,38.7974,409.527847318,374.315208526,-15.5645
0.968911,0.123982,6.96848451481,630.984060505,492.174732794,65.1785545873,5.60136642846,333.168157922,23.4757621525,15.5217419648,495.081189116,44.8659,115.407579413,15.5217,15.5217,3.98459508766,415,0.649848119313,0.196178905754,15.5217419648,38.8098,456.349560056,432.149664613,-15.6299
0.96793,0.122313,6.55585573951,587.120027117,475.28855423,65.8628691915,5.43682080808,300.538236507,54.2695299591,15.5566673294,477.643293729,44.9564,107.707431061,15.5563,15.5563,3.70684283303,416,0.652722588974,0.197240385128,15.5566673294,38.8155,402.175206437,324.830592837,-15.6716
0.969529,0.124078,7.43894051109,673.33773757,512.214263979,57.211644119,5.81407225268,394.126569638,47.619248085,15.5875328262,496.643675035,45.0172,116.806431494,15.5881,15.5881,4.63296104189,417,0.566141947072,0.194574883545,15.5875328262,38.8299,443.643527218,373.856461092,-15.6919
0.96417,0.127023,7.07125032545,636.568127949,536.300086296,53.6540626897,6.04898985394,393.078603474,25.5999300908,15.6321673185,403.3076819,45.0611,125.995251981,15.6322,15.6322,4.64217438499,418,0.537956888514,0.195260496042,15.6321673185,38.829,365.427953739,331.157048674,-15.7392
0.965724,0.113375,6.79764706937,611.579585452,495.875585291,59.7271884477,5.65895045759,344.51364632,52.5349324465,15.6838531133,464.868061874,45.1009,118.519719538,15.6836,15.6836,4.12389807649,419,0.596144915684,0.190497657569,15.6838531133,38.84,394.237804337,317.644022364,-15.7869
0.96037,0.117239,7.02857711732,633.900784505,495.56390643,62.1330250768,5.64605387816,333.850886449,23.8090311607,15.7328506992,423.643526865,45.1391,117.310677976,15.7327,15.7327,4.01747023718,420,0.628108139894,0.19140018197,15.7328506992,38.8655,382.647095413,364.918030234,-15.8382
0.968047,0.111886,6.9973872124,628.86618525,520.827263525,51.5587441714,5.90716390451,395.905357988,79.3292837273,15.767313162,448.127411487,45.1563,125.545551121,15.7674,15.7674,4.64739093466,421,0.512179971561,0.191590064786,15.767313162,38.8623,356.302120495,230.809932307,-15.8689
0.960319,0.115078,6.94902286056,622.47406193,496.819566028,53.2063381404,5.67128617342,378.699121394,71.4128396744,15.802236639,365.274199611,45.1868,119.61250678,15.8017,15.8017,4.47708358723,422,0.537651578754,0.195227196215,15.802236639,38.8815,270.091137625,175.349876013,-15.9033
0.95946,0.119105,6.92362890765,624.538283004,501.695615086,45.4250028286,5.72459388117,425.632201323,64.2050107009,15.8047883953,485.869969916,45.2204,117.133400009,15.805,15.805,4.96683163584,423,0.456041908009,0.195839215229,15.8047883953,38.9022,376.562480963,323.070061617,-15.9094
0.956246,0.115153,6.84107059524,617.850238424,506.119771347,43.7295594409,5.75087753717,400.077122486,58.0015597735,15.8881985677,452.78403339,45.2573,116.130468523,15.8883,15.8883,4.67599672119,424,0.439410688457,0.192334875038,15.8881985677,38.9404,367.444468725,296.32778459,-15.9859
0.962951,0.116648,6.63694864289,594.160690251,484.701435219,60.2609611323,5.54092309785,356.9447489,43.9787760731,15.9057452779,458.992978099,45.2349,110.848447079,15.9058,15.9058,4.2573750997,425,0.604710080962,0.193561062228,15.9057452779,38.9629,386.788130754,340.305909357,-16.0069
0.960964,0.119498,7.50888615198,680.274231274,566.335511406,57.6094371505,6.35703112723,435.753770307,60.5150305961,15.9580882907,481.669393255,45.2638,132.58733566,15.9579,15.9579,5.04664480934,426,0.576331426042,0.194280328978,15.9580882907,38.9899,400.764922399,335.097472654,-16.0541
0.955894,0.114341,7.01648763086,629.706377005,556.999228657,39.5010780373,6.28414755559,439.236845025,37.7700689363,15.9903366657,424.707340216,45.3089,135.939888584,15.9901,15.9901,5.11083990772,427,0.397522187578,0.192762680456,15.9903366657,39.0064,364.581748231,320.66225432,-16.093
0.96183,0.120366,6.86028551352,613.027967392,535.40349287,33.047033258,6.07953383674,467.558534186,80.0070946246,15.9845898383,422.704647473,45.3696,133.779391223,15.9846,15.9846,5.39631017678,428,0.332962499768,0.194310214014,15.9845898383,39.0256,358.593024513,226.617679202,-16.0864
0.965882,0.114143,7.27309361118,655.548436157,562.4935185,47.885294947,6.32510145985,417.057467608,103.82907686,16.0501940572,470.118745757,45.3791,134.851246606,16.0501,16.0501,4.86455620852,429,0.482342839286,0.189957587464,16.0501940572,39.0498,320.041298929,204.323087184,-16.1495
0.956285,0.119039,7.21296783329,651.369902522,572.115464368,39.5623747981,6.4211417082,460.958199921,86.2797439728,16.0404354593,441.713588944,45.3755,141.857279579,16.0404,16.0404,5.32504789972,430,0.392795639175,0.190497264752,16.0404354593,39.0757,325.662175528,224.833079349,-16.1364
0.965104,0.120542,6.99386913616,627.403002321,535.476069623,45.2001134467,6.06252098681,400.156965936,55.3907635777,16.0922169312,445.719111536,45.3916,128.007447478,16.0926,16.0926,4.72044791002,431,0.451279922152,0.191064974184,16.0922169312,39.0924,382.581462819,325.209942295,-16.1917
0.961342,0.113972,6.85737569391,619.514785648,520.685407262,38.7864384256,5.8754899859,430.140566227,40.1515374263,16.1045994698,432.31187313,45.3976,128.556380199,16.1045,16.1045,4.93277867116,432,0.38391309969,0.188395663877,16.1045994698,39.1187,403.201799957,333.974759818,-16.2005
0.968021,0.109158,6.99764531094,629.38866672,541.638407456,49.8918155355,6.1035205147,405.515578685,72.3761558863,16.1306108933,426.873757404,45.4431,125.521385863,16.1306,16.1306,4.74230563775,433,0.502541188075,0.188573513926,16.1306108933,39.1298,382.263569864,257.030929329,-16.2207
0.959026,0.120648,6.51565264428,582.387232081,525.224767864,34.6917910473,5.93059633537,450.194472915,42.1670721802,16.1688919068,480.916513741,45.4894,130.991720386,16.1689,16.1689,5.19024447339,434,0.342397858668,0.191807072817,16.1688919068,39.1256,410.086427481,370.516957711,-16.2574
0.949456,0.109762,7.41429938323,672.396656515,544.406455648,97.4383575521,6.12854216916,62.2727508684,77.8060281979,16.1972175875,489.238501008,45.5462,133.005320826,16.1971,16.1971,1.22839349739,435,0.987415285668,0.187524889943,16.1972175875,39.1455,410.203399642,293.958115669,-16.2932
0.955601,0.111846,6.00947094896,535.135845849,485.277301869,31.2149142728,5.53402290084,418.883890733,64.0446852401,16.2313593892,458.080436043,45.6186,110.767808069,16.2311,16.2311,4.84331242651,436,0.315819900669,0.189840966688,16.2313593892,39.1629,389.490929014,295.885562935,-16.3163
0.959302,0.117635,6.89961711331,617.803618473,536.600294992,40.1472494414,6.07061212566,455.878074665,124.508039299,16.2328637676,413.997041279,45.6652,129.66094328,16.2328,16.2328,5.22774121598,437,0.407766397166,0.188576205959,16.2328637676,39.1752,322.173205641,108.472497622,-16.3104
0.951498,0.112025,6.04918532012,537.152169103,457.962949305,45.0845236517,5.25229775824,301.655203714,104.470048133,16.2260826752,385.311776496,45.724,104.141330862,16.2262,16.2262,3.66840637846,438,0.455900350925,0.190232002331,16.2260826752,39.1928,266.073713663,138.852332594,-16.3081
0.949573,0.108805,7.14573595383,648.512116677,565.299696806,36.1938962229,6.3107769603,482.13689419,134.192117034,16.2263107511,428.236760102,45.7446,141.374033828,16.226,16.226,5.48670535388,439,0.357804052295,0.18883984409,16.2263107511,39.2058,280.348684999,61.9986433781,-16.3064
0.953942,0.117136,6.86421404208,619.043558661,549.56066952,31.56948684,6.15794820784,463.556976,25.3791588661,16.2832072643,518.686742811,45.7404,135.692156359,16.2831,16.2831,5.28539339467,440,0.320730731031,0.192323384828,16.2832072643,39.2151,475.929033342,454.214928834,-16.3715
0.954484,0.1098,7.02437040979,633.985039727,569.075765684,38.6958420156,6.3751224421,495.442765487,49.4043605462,16.2877090389,464.720475413,45.7663,142.423004896,16.2877,16.2877,5.63117738272,441,0.388563069283,0.188947109085,16.2877090389,39.233,400.134009184,344.847171982,-16.3699
0.948181,0.113011,6.91261955324,622.885115881,516.310504112,70.3303662338,5.84901312227,340.512369454,43.3830908392,16.2947149403,464.28770967,45.8309,120.185839941,16.2948,16.2948,4.11765386206,442,0.693096537384,0.190428281125,16.2947149403,39.2653,414.261086953,356.867145613,-16.3827
0.953209,0.114287,6.70878783368,610.905096576,489.770465093,49.7569453158,5.55020025584,370.775288401,36.9694260913,16.3045949954,451.551869873,45.8472,121.501161003,16.3046,16.3046,4.39099981588,443,0.485777257495,0.191073990303,16.3045949954,39.2845,394.711686237,348.637494467,-16.3935
0.951159,0.109386,7.16419028982,649.626089748,496.196387859,74.6469046941,5.63109674318,340.865697196,83.5657381022,16.331617402,502.395391134,45.8767,109.368345063,16.3321,16.3321,4.06949436784,444,0.746585480079,0.189823371224,16.331617402,39.3127,420.055513019,296.987249849,-16.4182
0.956725,0.110695,6.97775094105,631.085687057,548.929888941,45.3113419969,6.16194598984,458.115338536,91.1699227516,16.3596538658,543.819131083,45.8727,131.018444147,16.3594,16.3594,5.24014623907,445,0.456385377835,0.188174897293,16.3596538658,39.3174,419.364804091,320.578013659,-16.4465
0.953766,0.118024,6.67729323664,602.189253847,466.854240875,52.1360524811,5.33858033095,316.757899242,112.744280733,16.3707215449,447.904167749,45.9007,104.205493912,16.3707,16.3707,3.84035376568,446,0.517998305332,0.193421676071,16.3707215449,39.3107,354.309512501,163.998529573,-16.4551
0.950312,0.123268,5.84592845598,515.265827055,429.790295967,42.870446978,4.99875425825,316.946908817,30.0328547989,16.3935002073,407.286888176,45.9773,89.6929148749,16.3934,16.3934,3.87584804083,447,0.425931749355,0.195860247286,16.3935002073,39.31,363.39328784,324.948985671,-16.4773
0.948044,0.117192,6.7265807097,604.797924957,510.184249769,61.9880502536,5.77355809036,325.27566817,73.2961331452,16.4154270366,440.982587284,46.0296,114.705075809,16.4156,16.4156,3.895303231,448,0.62853367739,0.195462546349,16.4154270366,39.3099,362.094706785,242.035807285,-16.5056
0.954125,0.11745,7.24559221007,660.26723039,546.288162924,71.6701789596,6.11538920135,279.401167402,50.3944605499,16.4316641283,412.488811631,46.056,132.444380004,16.4315,16.4315,3.36276091563,449,0.725091555273,0.189072080242,16.4316641283,39.3201,370.377826949,284.877909523,-16.5243
0.955447,0.107148,6.58628416365,594.994831326,540.47846308,35.167988807,6.05379083225,462.621840491,48.0384798535,16.4602722541,405.521890368,46.1116,125.381020926,16.4603,16.4603,5.25760367005,450,0.348114586967,0.188038649934,16.4602722541,39.3326,336.933630274,275.625209431,-16.5563
0.957106,0.116055,7.11081434461,647.25049456,567.555035376,32.0607167949,6.33652978604,514.859016374,85.3363849899,16.4676033921,444.060186797,46.1733,133.602760185,16.4677,16.4677,5.81160813092,451,0.316545816667,0.191854511709,16.4676033921,39.3511,385.382370505,237.963904996,-16.5545
0.951553,0.117316,6.74757450091,609.043244124,535.62034659,39.850325048,6.01102242008,425.217466946,87.3099110332,16.5136482628,488.51363819,46.1925,125.011689102,16.5137,16.5137,4.9002942466,452,0.394973850561,0.19347206538,16.5136482628,39.3681,375.105680937,268.541279624,-16.603
0.952055,0.112277,7.3695390191,672.693089534,598.965259065,34.0447542224,6.65114012804,528.398796376,48.8582774066,16.5246845666,533.911337907,46.2818,149.5480082,16.5249,16.5249,5.96335964003,453,0.340592952091,0.190018703388,16.5246845666,39.376,450.414417166,410.835779993,-16.6165
0.949713,0.11432,7.35221129958,671.033456133,596.837641733,34.5616482102,6.61687776935,539.45609094,42.1158186133,16.535114894,489.104506962,46.3597,143.989245178,16.5353,16.5353,6.04049620076,454,0.344126898552,0.190419888025,16.535114894,39.3847,445.436813249,393.968417107,-16.6203
0.956743,0.108019,7.1779906237,653.773484239,537.447721912,57.5721853973,6.03642255614,378.938208527,40.0262872059,16.5617435158,422.850947403,46.4001,128.881017199,16.5616,16.5616,4.45806708567,455,0.573954434379,0.188191761312,16.5617435158,39.3847,381.355445574,324.542074335,-16.6519
0.961761,0.105902,7.18352798539,656.216108875,584.59694338,26.0834823767,6.49119708794,540.348407183,25.4983371331,16.5894681589,491.922457851,46.4459,142.762294151,16.5896,16.5896,6.03057978167,456,0.255547077897,0.187480296301,16.5894681589,39.3746,466.388900001,430.71027625,-16.6842
0.963313,0.109641,7.28348181456,670.258346157,603.357004289,29.2373304987,6.67286540334,540.744409164,44.045987979,16.6275301681,469.572870722,46.5402,148.659227393,16.6279,16.6279,6.06684790028,457,0.28722001974,0.187394155674,16.6275301681,39.3919,396.961359624,353.850013551,-16.7201
0.95751,0.115854,6.76878629914,613.616100281,543.029830333,32.0642612822,6.07700464317,456.428105212,65.9603584122,16.6196179276,512.311181606,46.5729,132.134586791,16.6195,16.6195,5.23596104103,458,0.319050040659,0.190149442319,16.6196179276,39.4073,436.921623252,354.517690451,-16.7046
0.953373,0.108101,6.79004060244,614.906417632,562.633785076,33.9046217108,6.27660334377,478.392635504,39.6696512822,16.6436931664,528.177361818,46.6401,133.89691167,16.6443,16.6443,5.45371623058,459,0.332645460738,0.185820233464,16.6436931664,39.4011,474.321697386,418.054485559,-16.7292
0.948666,0.117971,7.21629636019,653.987450512,575.606517068,31.8701353749,6.42349281478,505.607412792,39.1899302252,16.6478179809,439.754556458,46.7123,140.843431172,16.648,16.648,5.7048931434,460,0.32106028205,0.19177942933,16.6478179809,39.4181,400.060925492,334.926383282,-16.7386
0.959507,0.114334,6.91104666352,630.043748466,565.313746778,25.3010784331,6.30365238204,506.499795727,52.9146381049,16.7256331169,524.634509288,46.7827,141.011502491,16.7256,16.7256,5.74107975527,461,0.247060864607,0.189424428189,16.7256331169,39.4282,451.901681905,376.924716351,-16.8244
0.950235,0.110857,6.95806861927,635.217175607,579.212973141,30.9174807317,6.41470468364,508.224950542,36.554907011,16.7622632171,449.796656105,46.8632,148.208800385,16.7623,16.7623,5.75173500397,462,0.300953045111,0.187812892992,16.7622632171,39.44,403.811313158,364.586746737,-16.8578
0.940662,0.108486,7.35085534001,671.358423057,590.528944095,43.1912813093,6.55322432129,497.984925005,88.0788690271,16.7576154923,511.547924192,46.987,148.87384374,16.7579,16.7579,5.64061185197,463,0.426504450806,0.188323687034,16.7576154923,39.4532,412.59514696,280.703738784,-16.8566
0.958941,0.109824,6.79434468963,614.014516612,552.343016989,29.3542122113,6.1821617931,479.619198338,47.2619430668,16.8033628491,467.793135867,47.0254,139.789301278,16.8033,16.8033,5.44461051982,464,0.297771197259,0.187526671058,16.8033628491,39.4543,410.334711544,336.571505009,-16.8975
0.949002,0.115565,6.82537423607,621.187665794,561.801535657,29.0372054479,6.26054172283,491.620035641,32.5277267756,16.8128318096,474.541775909,47.1183,148.71569635,16.8127,16.8127,5.60270137675,465,0.289323014378,0.188663051701,16.8128318096,39.4513,430.74895441,382.751535691,-16.9095
0.955788,0.116284,7.13736636657,649.415866901,565.61694577,31.5180162975,6.32760375451,507.192457169,63.6510714262,16.8499766246,493.274955,47.1649,144.32472323,16.8498,16.8498,5.73860695122,466,0.309770015783,0.188713684532,16.8499766246,39.4763,419.130222292,323.316945384,-16.9498
0.957239,0.10989,7.39649698786,671.277063625,563.660257311,62.1826359512,6.31735219965,353.890273857,51.3445696638,16.8708579896,513.729092535,47.2421,133.889009427,16.8712,16.8712,4.2656160465,467,0.614473503446,0.186417628586,16.8708579896,39.5068,433.75727362,380.653752436,-16.9685
0.953544,0.109816,7.96101650304,728.32194242,614.381695251,48.2591644544,6.81419992276,512.814687416,13.8599143007,16.8690830252,465.798423959,47.2869,154.089212364,16.8689,16.8689,5.80423417432,468,0.479983517302,0.186161903026,16.8690830252,39.5347,443.479794001,430.916085431,-16.9592
0.954614,0.111458,7.28948502142,665.133392106,581.912128793,36.0118885315,6.44996176041,513.934400423,163.598379166,16.8860918809,477.308605978,47.3531,148.816247794,16.8861,16.8861,5.7542634439,469,0.356006776516,0.186541909068,16.8860918809,39.5642,290.937112278,37.743961243,-16.9784
0.954471,0.116196,7.59782574699,695.310982815,608.852043265,42.4103300448,6.74462461375,518.145950047,88.1882447482,16.9423677393,423.91651913,47.4227,152.643173753,16.9423,16.9423,5.82143078092,470,0.426130389491,0.188914086341,16.9423677393,39.5757,326.641709574,236.220065847,-17.0333
0.957152,0.118342,7.55825615096,693.997482578,586.5510756,46.7882507041,6.51565435458,448.115854019,72.688234607,16.963733374,541.352145412,47.5075,144.614978294,16.9638,16.9638,5.13863173849,471,0.460368367536,0.190568999724,16.963733374,39.6016,421.180772985,346.582063667,-17.0518
0.961184,0.121898,7.66494388481,702.461776641,602.598514434,46.2089848633,6.6727772955,456.906145212,52.8816102018,16.9559746153,494.884417118,47.5879,151.535500142,16.9559,16.9559,5.23572066971,472,0.454852212339,0.191151604035,16.9559746153,39.6309,439.626733807,371.313100052,-17.0419
0.964934,0.112938,7.27193726894,662.638994674,593.364497363,43.2725300562,6.58568928494,460.292185606,67.4069045659,16.974908185,547.68074469,47.6645,148.610001965,16.9747,16.9747,5.19542224026,473,0.441216542309,0.191048823842,16.974908185,39.6747,457.061165671,357.588067813,-17.0598
0.966245,0.120118,7.26077106385,659.414600812,590.268450084,40.9626647475,6.57488169866,474.437843017,50.4292340979,17.0153921551,518.344073066,47.7208,146.472560777,17.0154,17.0154,5.42844659121,474,0.414709003036,0.193252209696,17.0153921551,39.7137,474.60603474,390.579890399,-17.1069
0.96323,0.120297,7.1208439265,644.58718938,509.748254517,89.0924419326,5.75444965447,288.797706061,50.1696216331,17.0413843545,467.205309869,47.7878,121.567923123,17.0415,17.0415,3.48091454008,475,0.90229588819,0.192331210888,17.0413843545,39.7483,407.080300281,340.921051365,-17.1357
0.968848,0.114629,7.3632328904,670.563938089,575.962822924,56.4279164759,6.41800383353,385.572699572,69.6495127314,17.0470499925,471.111174983,47.8782,144.113507965,17.0469,17.0469,4.51571316734,476,0.570771261744,0.19183313331,17.0470499925,39.7645,405.522107411,298.609944039,-17.1421
0.969515,0.124258,7.43426961119,675.53513745,547.629919639,107.896790375,6.12231336845,163.258670032,47.2253441446,17.0561981721,532.456465608,47.994,137.338674546,17.0561,17.0561,2.24477297375,477,1.09880607759,0.194373325439,17.0561981721,39.7705,455.127998226,413.046264015,-17.1539
0.969545,0.119672,7.63370468373,697.18679206,599.904786503,49.6366105753,6.66958142431,472.45089004,58.6619894912,17.108744189,484.524531356,48.092,150.01407128,17.1089,17.1089,5.33115382499,478,0.49425793678,0.191050767316,17.108744189,39.8038,387.480741414,326.775508726,-17.2124
0.965434,0.123568,7.1827447934,654.25978314,500.806177351,79.7574504984,5.66783771546,334.545505173,44.5465099307,17.121301999,397.38737884,48.1896,122.918087059,17.1208,17.1208,4.03941521871,479,0.78856942105,0.193518151327,17.121301999,39.8285,326.763126248,275.47688676,-17.234
0.973268,0.117764,7.22367524339,655.568213406,575.159279219,55.2358912095,6.40613234487,299.855045962,47.3657335516,17.1499183813,482.746225392,48.2679,144.380328518,17.1497,17.1497,3.59650665842,480,0.56230229223,0.192695081211,17.1499183813,39.8525,410.320533356,366.595054331,-17.2609
0.97151,0.121324,7.26438445946,663.377374273,570.252454234,44.8574446139,6.37472149803,453.725164448,72.9555423741,17.1601806567,469.878571433,48.3809,145.223002551,17.1604,17.1604,5.2314579234,481,0.437020998186,0.194348228143,17.1601806567,39.8841,375.773019107,268.235097415,-17.2716
0.973616,0.115613,7.31876420458,665.980949784,561.224377371,55.4247048217,6.2593148354,424.700277369,40.3770536828,17.2482501829,464.583238566,48.4583,139.877603656,17.2483,17.2483,4.84950918419,482,0.56555262939,0.188751435017,17.2482501829,39.9049,427.937288686,359.563582644,-17.3581
0.970985,0.127319,7.16344411262,653.323794822,567.212765632,85.9178548577,6.32804205055,155.380149228,22.5578126086,17.2741942755,433.802332793,48.5328,141.026588542,17.2736,17.2736,2.16628603868,483,0.868039586482,0.196356367942,17.2741942755,39.937,396.678864414,373.557692566,-17.3733
0.966138,0.118259,7.5885679694,693.797924303,607.628373985,47.4737840706,6.74165542186,410.16747429,70.5134623999,17.2974287299,473.063066556,48.6461,147.941893976,17.2976,17.2976,4.66006615466,484,0.482351422857,0.189302437995,17.2974287299,39.9789,402.450013284,323.451701894,-17.4057
0.967786,0.113994,7.26195669927,660.210478404,586.036920403,40.8025687544,6.5220121445,499.263644939,63.7711868558,17.3397091015,478.541545246,48.7134,146.806551312,17.3396,17.3396,5.6342570376,485,0.407489611236,0.18889946961,17.3397091015,40.0163,397.489649984,301.099497443,-17.4428
0.97228,0.117491,7.51063395632,684.705026997,603.524767173,45.8580091709,6.70685004725,506.048267843,43.4884013686,17.3490957216,453.523469993,48.8125,147.43731367,17.349,17.349,5.70198447962,486,0.456586378378,0.190081337749,17.3490957216,40.0444,389.996684621,331.709499748,-17.4428
0.971987,0.106287,7.28212908674,662.813395057,563.675503748,55.3809127519,6.31645225093,396.174124144,89.8931029308,17.3839372408,525.257081591,48.8646,141.516811537,17.3838,17.3838,4.59503773795,487,0.552419469638,0.186064915935,17.3839372408,40.0872,425.171864836,294.204271438,-17.48
0.971233,0.112823,7.45115176073,675.676496027,581.752592839,43.7047811137,6.51885699481,493.102608533,25.9779212119,17.4193960682,471.751034857,48.9448,147.734419938,17.4192,17.4192,5.61476086732,488,0.433795188701,0.189914137303,17.4193960682,40.1259,432.949517143,400.666287593,-17.5206
0.960466,0.108826,7.22959472193,655.663330239,581.646081006,45.773200885,6.48763772383,456.670813833,95.4364437943,17.4273645835,502.847622739,49.0227,141.090297562,17.4275,17.4275,5.23006100365,489,0.46267409896,0.189221932436,17.4273645835,40.1535,370.917379778,256.708177914,-17.5248
0.967575,0.111861,7.65391417439,701.240495004,614.372517242,38.3210570287,6.81406743826,500.550210113,78.9903083957,17.4657188608,462.942027496,49.1309,147.740035372,17.4656,17.4656,5.66920483974,490,0.383668407249,0.190432987074,17.4657188608,40.1788,367.41691195,247.317655672,-17.5648
0.968097,0.120049,7.31156036256,664.251528949,556.247839633,61.0256722733,6.24317254616,406.066356604,29.4676011681,17.5025739584,446.217345131,49.2058,134.797688917,17.5024,17.5024,4.67666653547,491,0.616303365565,0.190657552292,17.5025739584,40.2081,398.208441506,367.810629872,-17.5965
0.967227,0.112887,7.22343503609,655.554178712,594.407648138,46.1042437764,6.59720016716,449.038026052,60.1222433939,17.5218496198,462.037936082,49.2753,141.940711921,17.5222,17.5222,5.14793090469,492,0.459749596776,0.187841456737,17.5218496198,40.2363,359.441806696,308.784762256,-17.6164
0.963654,0.111199,7.31131531596,663.735161158,548.852942564,48.0052041894,6.15671332582,470.98271728,27.8031349416,17.5251802843,446.349081844,49.3842,125.99702377,17.5249,17.5249,5.3892174377,493,0.481188398818,0.188255910216,17.5251802843,40.2806,413.608454201,383.910490877,-17.6206
0.966325,0.105545,7.19100300865,656.59250313,568.757679221,43.9398130351,6.35359433139,455.54812019,46.7758397997,17.546418849,488.275269535,49.4926,137.97157224,17.5464,17.5464,5.23990864626,494,0.434023128142,0.185444704998,17.546418849,40.3059,428.675563751,357.93654973,-17.6436
0.964906,0.11231,7.68143898558,699.893026935,548.111346445,61.4979183947,6.17140460217,460.699186371,40.5080096819,17.5783800469,448.815694986,49.5467,135.007497231,17.5784,17.5784,5.29209544952,495,0.618057186696,0.188737037684,17.5783800469,40.3374,401.509483842,338.706711177,-17.6744
0.966017,0.113547,7.60612948071,691.632290411,575.185906948,54.6076773665,6.44719262718,437.330279522,38.738057016,17.5881884678,435.688305066,49.519,139.077293363,17.5881,17.5881,5.06317686166,496,0.547441589951,0.189848287846,17.5881884678,40.3839,389.491808497,334.902454837,-17.6788
0.968157,0.110631,7.44732855287,676.712436311,537.142551538,57.9848501951,6.05759572626,415.964210051,49.1880055327,17.6058873229,439.221416883,49.5769,129.533950156,17.6057,17.6057,4.86403149774,497,0.580915468931,0.188829259036,17.6058873229,40.4203,393.198541914,315.218828488,-17.7046
0.963359,0.109485,6.99731849335,628.092075876,516.529064903,67.6059912857,5.85195145981,296.09625548,13.5878112125,17.658159676,464.681529371,49.6476,126.738819002,17.6582,17.6582,3.68534052081,498,0.669137801139,0.1889219997,17.658159676,40.4375,443.679793667,426.865679617,-17.755
