AverageAction,PolicyRegParamNorm,Epoch,MinReturn,AveragePolicySurr,AverageEsReturn,StdEsReturn,AverageQ,AverageAbsY,StdReturn,MaxReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageReturn,AverageQLoss,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageY,MaxEsReturn
0.959273,65.8969,303,493.286313481,-14.8191,1529.80192569,0.0,14.7141,14.7144280403,842.678904975,2829.77507417,14.7141,178.981663734,303,1842.16065822,0.184351,0.188200631101,65.2493,1529.80192569,14.7143792523,1529.80192569
0.966484,65.99,304,906.283898502,-14.8868,1438.27089272,0.0,14.7716,14.7717962738,353.795409736,2192.26938081,14.7716,184.392080977,304,1912.01002028,0.213909,0.190985434831,65.3631,1438.27089272,14.7717827485,1438.27089272
0.954141,66.1681,305,682.111460928,-14.8259,496.068018449,0.0,14.7189,14.7199711574,632.340259029,2588.78737822,14.7189,195.697126274,305,1603.37109686,0.27897,0.198068167688,65.4524,496.068018449,14.7199321032,496.068018449
0.961125,66.2427,306,376.901271982,-14.7766,484.281857572,0.0,14.666,14.6666896707,861.257255256,2815.65608633,14.666,198.760952214,306,1887.1225957,0.229679,0.196541000444,65.5877,484.281857572,14.6666457664,484.281857572
0.96508,66.3543,307,-246.767488517,-14.7998,770.271139389,0.0,14.6853,14.6860318536,847.42553754,2406.19789892,14.6853,158.410709977,307,1280.7141949,0.29825,0.200699876306,65.7047,770.271139389,14.6859952625,770.271139389
0.965807,66.499,308,435.502029826,-14.9193,1353.79235377,0.0,14.8138,14.8142482381,590.482993916,2294.06960294,14.8138,171.754378439,308,1794.95875085,0.198751,0.188803187149,65.7599,1353.79235377,14.8141796696,1353.79235377
0.966266,66.5668,309,347.010584777,-14.9253,1515.79131152,0.0,14.8144,14.8151014962,743.046808578,2441.32124859,14.8144,169.64717052,309,1153.61004766,0.217613,0.189297582632,65.8937,1515.79131152,14.8150592167,1515.79131152
0.969463,66.6709,310,1909.56973163,-14.8599,1084.85547061,0.0,14.7516,14.7520277876,82.9695625633,2178.46084157,14.7516,167.506764195,310,2077.99238124,0.238197,0.198222296532,65.9276,1084.85547061,14.7519934012,1084.85547061
0.971042,66.8223,311,920.013856678,-14.9252,406.301917796,0.0,14.8175,14.818280997,730.350979009,3088.30034364,14.8175,224.370225207,311,2413.92912961,0.271403,0.199356222333,66.0082,406.301917796,14.8182372594,406.301917796
0.960588,66.9955,312,587.002451263,-14.9137,638.826376822,0.0,14.8077,14.8082591649,627.504265179,2797.7893876,14.8077,172.061654374,312,1631.83160737,0.236398,0.192303686971,66.1186,638.826376822,14.8082417324,638.826376822
0.968574,67.1366,313,591.414424475,-14.9458,1401.52425151,0.0,14.8386,14.8392657208,728.643071246,2530.8336478,14.8386,176.707619054,313,1387.53915049,0.278088,0.201299468909,66.1909,1401.52425151,14.8392360079,1401.52425151
0.97471,67.2067,314,1409.83585445,-15.0172,1113.04407325,0.0,14.903,14.9035175596,438.384684659,2965.6960471,14.903,229.586188071,314,2688.99167941,0.271951,0.201064392521,66.213,1113.04407325,14.9034905762,1113.04407325
0.970875,67.2801,315,350.827177033,-15.0058,1715.34901939,0.0,14.8972,14.8982563919,705.970798135,2298.36152659,14.8972,174.881018349,315,1538.02618004,0.267813,0.197982810017,66.3642,1715.34901939,14.8982360115,1715.34901939
0.975007,67.385,316,1027.9766743,-15.0589,1675.58406482,0.0,14.9507,14.9518049721,342.936521991,2251.57673729,14.9507,181.811016222,316,1852.31681013,0.283312,0.19382049349,66.4648,1675.58406482,14.9517832948,1675.58406482
0.968464,67.4895,317,532.822474879,-15.0953,1099.67427062,0.0,14.9793,14.9795717032,643.677206118,2479.25602947,14.9793,172.439078888,317,1441.74117606,0.322457,0.206081864843,66.6009,1099.67427062,14.979531449,1099.67427062
0.974883,67.5289,318,971.166108329,-15.1067,819.055816555,0.0,14.9986,14.9990309079,707.49079826,2842.04249862,14.9986,213.303644526,318,2227.01318877,0.261197,0.194879935678,66.6711,819.055816555,14.9990128618,819.055816555
0.981961,67.7366,319,735.042054307,-15.0632,1247.04307489,0.0,14.956,14.9570184915,422.80623084,2043.99562239,14.956,165.849595484,319,1619.28053146,0.24406,0.190000951746,66.7575,1247.04307489,14.9570004042,1247.04307489
0.972923,67.8267,320,245.225345734,-15.0759,422.730158663,0.0,14.9625,14.9630821208,1052.53039864,2791.1209351,14.9625,187.150133203,320,1649.65435851,0.240464,0.199636570895,66.871,422.730158663,14.9630502567,422.730158663
0.975869,67.9426,321,755.79176114,-15.0503,1253.45535783,0.0,14.9385,14.9394822984,606.624518304,2737.00239532,14.9385,192.816655052,321,2017.11888272,0.308133,0.199403141944,67.0342,1253.45535783,14.9394256604,1253.45535783
0.972041,68.0466,322,280.876345845,-15.1534,1335.34753671,0.0,15.0448,15.0451767031,728.617797912,2671.29725861,15.0448,207.994567048,322,1990.68760935,0.246605,0.194940910157,67.1173,1335.34753671,15.0451281746,1335.34753671
0.959535,68.1207,323,195.188317269,-15.1891,1476.4509495,0.0,15.0803,15.0813560703,349.878133102,1348.7657851,15.0803,131.958001918,323,650.526669302,0.337852,0.206665863218,67.2408,1476.4509495,15.0813172252,1476.4509495
0.975939,68.2326,324,-547.698031189,-15.1499,885.300311403,0.0,15.0459,15.0467273944,755.540364928,2175.18139127,15.0459,137.372794447,324,1014.00118941,0.290566,0.197934799454,67.2938,885.300311403,15.0467088444,885.300311403
0.967256,68.3446,325,530.565044419,-15.1586,351.219596053,0.0,15.0573,15.0580738349,753.985791835,2690.6835825,15.0573,200.120251566,325,1831.38576401,0.187357,0.188554339367,67.4158,351.219596053,15.0580146781,351.219596053
0.957183,68.3823,326,524.731601413,-15.2179,1467.06837802,0.0,15.1201,15.1203540021,671.604180321,2421.28604301,15.1201,175.9028481,326,1534.67942334,0.285845,0.200189283276,67.5049,1467.06837802,15.1203091789,1467.06837802
0.962334,68.4762,327,520.161162727,-15.1891,739.439632091,0.0,15.0823,15.0829529712,730.938146778,2724.85075103,15.0823,193.10133754,327,1597.35976489,0.257566,0.200133958735,67.6465,739.439632091,15.0829060435,739.439632091
0.960982,68.5768,328,345.909981594,-15.1554,716.544739963,0.0,15.0539,15.0544786214,856.746546915,2546.87342365,15.0539,185.123704527,328,1458.59769097,0.179656,0.18437681237,67.7533,716.544739963,15.0544495117,716.544739963
0.95559,68.6672,329,412.315607455,-15.2066,922.435458619,0.0,15.1039,15.1044468576,653.381698904,2455.26575721,15.1039,188.227812791,329,1529.68811697,0.273383,0.196967182623,67.8613,922.435458619,15.1044214313,922.435458619
0.964652,68.7874,330,1227.01210394,-15.262,1110.69648268,0.0,15.1602,15.1609889266,608.948386384,2835.73167441,15.1602,201.325891868,330,2263.70340971,0.168403,0.184740008916,67.9427,1110.69648268,15.1609583638,1110.69648268
0.966087,68.8868,331,-266.539822593,-15.2264,609.990324022,0.0,15.1216,15.1218414323,641.509633463,2079.99115873,15.1216,133.145960401,331,299.410926479,0.200443,0.188356740439,68.016,609.990324022,15.1218090659,609.990324022
0.969854,68.9721,332,725.739636205,-15.3263,1254.41732413,0.0,15.2224,15.22296845,623.384893363,3033.01212774,15.2224,220.613904236,332,2507.80461965,0.255467,0.195907763904,68.0762,1254.41732413,15.2229017165,1254.41732413
0.970303,69.1058,333,2611.43415198,-15.3037,1458.2981862,0.0,15.1883,15.1889217723,84.9665723494,2871.5934365,15.1883,223.968828835,333,2728.62847973,0.246955,0.195362564386,68.1602,1458.2981862,15.1888602697,1458.2981862
0.983068,69.1775,334,2062.6492554,-15.4416,1511.89557582,0.0,15.3312,15.3320519781,257.466572055,2963.7554198,15.3312,224.300852844,334,2669.45377991,0.253488,0.196989160613,68.2243,1511.89557582,15.3320063568,1511.89557582
0.975237,69.2765,335,1648.90460816,-15.4268,1458.77182624,0.0,15.319,15.3197174646,387.132307572,3116.18988278,15.319,227.192875066,335,2765.42706631,0.27257,0.193089952951,68.3329,1458.77182624,15.3196892142,1458.77182624
0.985066,69.3946,336,2078.95171083,-15.3959,1763.18088241,0.0,15.2943,15.2945356016,193.081288128,2798.52363982,15.2943,223.384791154,336,2620.59357089,0.330015,0.206462328497,68.433,1763.18088241,15.2944892008,1763.18088241
0.979648,69.5836,337,610.200915008,-15.4165,1444.97620979,0.0,15.3055,15.306425899,665.985687339,2966.29532507,15.3055,216.703481202,337,2576.08253581,0.314383,0.204133179883,68.5156,1444.97620979,15.3063929847,1444.97620979
0.974946,69.6653,338,1208.30037512,-15.3853,917.478056223,0.0,15.2685,15.2694786593,239.870355921,1898.91005604,15.2685,152.021958679,338,1638.22410914,0.298995,0.199642965528,68.6624,917.478056223,15.2694348777,917.478056223
0.9803,69.7472,339,560.224677573,-15.5144,1524.0114304,0.0,15.3994,15.3998746791,495.345432468,2289.12838407,15.3994,175.329619696,339,2027.95610234,0.274781,0.198860662373,68.7157,1524.0114304,15.3998324291,1524.0114304
0.97204,69.841,340,1734.09744957,-15.5243,1390.95839628,0.0,15.4223,15.4233219809,114.402996969,2156.72042109,15.4223,165.170129915,340,2000.03504745,0.210013,0.190645327814,68.8029,1390.95839628,15.4232879069,1390.95839628
0.988689,69.971,341,1916.9995734,-15.5696,1091.51568554,0.0,15.4553,15.4558294436,106.585740556,2308.42917057,15.4553,175.532027377,341,2180.35003334,0.364824,0.210734738151,68.8822,1091.51568554,15.4558100231,1091.51568554
0.982436,70.1216,342,1833.82032513,-15.4908,1239.75658208,0.0,15.3792,15.3801854462,309.580402605,2904.3263213,15.3792,212.526431035,342,2658.39498876,0.309608,0.201215465929,69.0002,1239.75658208,15.3801551447,1239.75658208
0.983098,70.223,343,1159.07307891,-15.5785,1476.19764817,0.0,15.4664,15.4666689739,341.684633057,2280.15514072,15.4664,124.071906755,343,1789.93487685,0.310485,0.202418435178,69.0712,1476.19764817,15.4666421975,1476.19764817
0.986318,70.4096,344,1247.39395723,-15.7131,783.171916187,0.0,15.6094,15.6101013488,499.709192781,2970.86397521,15.6094,239.713478101,344,2738.30600263,0.240361,0.191664914329,69.1504,783.171916187,15.6100780605,783.171916187
0.984591,70.5141,345,2334.25010126,-15.6472,563.208878338,0.0,15.5372,15.5372919052,137.674261528,2806.55408951,15.5372,227.731088875,345,2635.7948416,0.190807,0.186647345952,69.1369,563.208878338,15.5372665208,563.208878338
0.973083,70.5855,346,282.281419412,-15.5965,604.238088573,0.0,15.4847,15.485487129,790.201727455,2971.54843689,15.4847,212.761443957,346,2139.87523692,0.323674,0.206040027637,69.2288,604.238088573,15.4854419544,604.238088573
0.96257,70.7399,347,937.14998955,-15.5986,1688.46988167,0.0,15.4845,15.4856316105,776.424562594,3098.87581869,15.4845,221.090838146,347,2066.57825861,0.270965,0.201223170609,69.3433,1688.46988167,15.4856048753,1688.46988167
0.979769,70.8808,348,1532.91655064,-15.7665,1651.64165155,0.0,15.6522,15.6527947473,130.886508876,2001.71341664,15.6522,153.66650133,348,1761.91882591,0.311789,0.203245796724,69.3927,1651.64165155,15.6527662598,1651.64165155
0.954996,71.0652,349,-196.912153458,-15.748,1780.57389338,0.0,15.6348,15.6357482403,737.780184811,2386.81029447,15.6348,180.7125104,349,1205.83494496,0.307569,0.199480370774,69.453,1780.57389338,15.6357227903,1780.57389338
0.971724,71.1586,350,656.225607707,-15.7613,1080.28227701,0.0,15.6544,15.6553846686,441.863304288,2257.98845995,15.6544,167.769701387,350,1813.52015975,0.382715,0.212667393108,69.5659,1080.28227701,15.6553435722,1080.28227701
0.969535,71.2347,351,529.348441036,-15.751,651.364253939,0.0,15.6386,15.638907488,857.980110083,2916.73590809,15.6386,219.514313372,351,2024.62617048,0.284469,0.200818933656,69.6556,651.364253939,15.6388715089,651.364253939
0.958331,71.1946,352,509.181480975,-15.738,1421.87375878,0.0,15.6289,15.6296549671,519.738419508,2298.4111819,15.6289,158.960972419,352,1033.71855966,0.227858,0.193197748858,69.742,1421.87375878,15.6296176087,1421.87375878
0.966083,71.2608,353,975.617491195,-15.7698,898.829824881,0.0,15.6625,15.6635491556,475.701580282,2343.4389227,15.6625,183.913473941,353,1787.26136227,0.239953,0.196839133262,69.8305,898.829824881,15.6635185506,898.829824881
0.979695,71.4496,354,1580.09302901,-15.9055,1521.8192358,0.0,15.7932,15.7937556721,374.056005215,2874.60899558,15.7932,234.992387486,354,2592.62945563,0.33344,0.206672215931,69.9773,1521.8192358,15.7937215867,1521.8192358
0.97744,71.6299,355,674.072230155,-15.8921,1471.21132364,0.0,15.78,15.780496722,793.865291693,2872.06729949,15.78,189.024825677,355,2156.84771338,0.32856,0.203819546735,70.0235,1471.21132364,15.7804677752,1471.21132364
0.975617,71.7115,356,1095.53553213,-15.8581,1722.96747201,0.0,15.7504,15.7511242268,549.858285558,2774.36189554,15.7504,223.306620805,356,2322.79358178,0.378845,0.211943866109,70.0622,1722.96747201,15.7510775272,1722.96747201
0.98646,71.8619,357,1640.43800894,-15.9847,1634.87498408,0.0,15.8726,15.8730727308,323.476305246,2800.48559254,15.8726,214.931034798,357,2525.93288833,0.208866,0.191594666953,70.136,1634.87498408,15.8730590926,1634.87498408
0.96141,72.0407,358,575.057628127,-15.8963,1181.25765791,0.0,15.7821,15.7821246018,466.236301352,1848.85760287,15.7821,149.064797244,358,1137.53451375,0.236182,0.197262385256,70.2231,1181.25765791,15.7820907084,1181.25765791
0.975964,72.1556,359,452.641960982,-16.0167,547.555368935,0.0,15.9023,15.9031930867,758.373150564,2734.23821876,15.9023,185.215415738,359,1832.3299281,0.275807,0.204422813923,70.3219,547.555368935,15.9031781694,547.555368935
0.9787,72.2594,360,1103.69574836,-15.9727,826.270547873,0.0,15.8701,15.8707418925,377.951695065,2509.42128148,15.8701,200.835289861,360,2182.1776645,0.247344,0.194061915018,70.4209,826.270547873,15.8707101337,826.270547873
0.980552,72.3851,361,2246.07876312,-16.0113,1343.7215217,0.0,15.9074,15.9076192284,147.42502012,2700.81934936,15.9074,217.810803026,361,2516.18672738,0.230381,0.193580452373,70.4726,1343.7215217,15.9075960831,1343.7215217
0.973278,72.4582,362,996.201010108,-15.9717,1313.8535905,0.0,15.8614,15.862314687,419.65541509,2482.88901676,15.8614,189.793979069,362,2095.45022408,0.259616,0.196588521946,70.5431,1313.8535905,15.862286144,1313.8535905
0.977363,72.4853,363,2422.01595128,-16.0645,1366.66693428,0.0,15.955,15.9559225299,49.5069480852,2572.8027038,15.955,219.152978412,363,2494.44822431,0.277692,0.2031729658,70.6161,1366.66693428,15.9559094453,1366.66693428
0.977539,72.5359,364,1376.82947705,-16.0608,1525.63292874,0.0,15.9497,15.9500858104,431.730265225,2903.16117862,15.9497,219.410414501,364,2651.72550767,0.353879,0.200305608773,70.7147,1525.63292874,15.9500281904,1525.63292874
0.980917,72.6387,365,647.106745746,-16.1187,1730.08286764,0.0,16.0088,16.0098599379,667.583589454,3116.75330172,16.0088,231.356416153,365,2519.10451109,0.378254,0.213102916723,70.8479,1730.08286764,16.0098060356,1730.08286764
0.974935,72.7268,366,1054.57999028,-16.0775,1840.81742635,0.0,15.9674,15.9681984363,560.138484734,3106.57581826,15.9674,230.471483704,366,2648.95950887,0.25933,0.195039376074,70.939,1840.81742635,15.9681702089,1840.81742635
0.966495,72.7773,367,2145.62703333,-16.1449,450.957213024,0.0,16.0355,16.0359808671,206.427464692,2906.88725261,16.0355,211.893953608,367,2644.82919727,0.269207,0.193925607665,71.0686,450.957213024,16.0359456794,450.957213024
0.977538,72.8742,368,2484.61494149,-16.0922,649.233310184,0.0,15.9814,15.9821127095,127.997380998,2981.55896329,15.9814,221.356030722,368,2758.19023875,0.307781,0.202662871991,71.1581,649.233310184,15.9820753864,649.233310184
0.973215,72.9645,369,908.613323487,-16.0694,1288.27288636,0.0,15.9623,15.9632570241,639.134829963,2914.820145,15.9623,207.650495654,369,2223.22598534,0.343758,0.200228325616,71.2391,1288.27288636,15.9632245334,1288.27288636
0.982079,73.0294,370,2678.17340935,-16.2053,1773.45994221,0.0,16.0975,16.0984743311,160.127124493,3226.58263227,16.0975,230.441589374,370,2922.11261577,0.309387,0.200833853165,71.26,1773.45994221,16.0984668462,1773.45994221
0.975242,73.2168,371,2470.91225147,-16.1444,1217.64380584,0.0,16.0407,16.0409725466,212.753617953,3217.10891707,16.0407,243.769069724,371,2836.39815629,0.252626,0.194015393596,71.3936,1217.64380584,16.0409337968,1217.64380584
0.975067,73.2947,372,892.830736025,-16.1536,681.925629438,0.0,16.0439,16.044318883,776.988232239,3125.25168718,16.0439,218.862875359,372,2288.00216424,0.290557,0.198623696497,71.4973,681.925629438,16.0443066078,681.925629438
0.962755,73.3999,373,727.830219479,-16.3022,1727.39343657,0.0,16.1928,16.1935327194,826.561216985,3119.06346301,16.1928,231.651594056,373,2248.22593417,0.369056,0.204350886322,71.6063,1727.39343657,16.1934917733,1727.39343657
0.977238,73.5479,374,2176.63347484,-16.268,1477.56555893,0.0,16.1558,16.1565127389,88.389981338,2491.95175441,16.1558,192.882165913,374,2325.99378921,0.323049,0.204918377282,71.6896,1477.56555893,16.1564743185,1477.56555893
0.987405,73.6655,375,1148.75277952,-16.2626,1990.44086529,0.0,16.1489,16.1497975021,596.193203984,3224.03247052,16.1489,245.518425927,375,2902.81307555,0.415395,0.216596502101,71.8223,1990.44086529,16.1497518032,1990.44086529
0.984268,73.7652,376,509.080806299,-16.1927,310.6748113,0.0,16.0828,16.0834059772,777.970798574,3233.36236717,16.0828,250.548248003,376,2824.13457724,0.218039,0.190940804568,71.8946,310.6748113,16.0833870441,310.6748113
0.969676,73.9104,377,413.559563929,-16.2997,1322.32066961,0.0,16.1882,16.1884160581,874.451694379,2977.0023228,16.1882,219.95773312,377,2041.49697791,0.205149,0.188230459504,71.9948,1322.32066961,16.1883657137,1322.32066961
0.979578,73.9318,378,1267.59043567,-16.3318,870.21501289,0.0,16.2181,16.2186507988,534.535814017,3180.11759395,16.2181,226.513524769,378,2824.25989199,0.244362,0.19418189723,72.0452,870.21501289,16.2186403202,870.21501289
0.969714,74.1026,379,-165.702333925,-16.3705,1714.90011576,0.0,16.2574,16.2581920243,890.180092164,2615.61001693,16.2574,186.540806935,379,1110.33473047,0.320809,0.208356331719,72.0916,1714.90011576,16.2581648667,1714.90011576
0.967036,74.2334,380,660.33520839,-16.4199,1139.64513052,0.0,16.3062,16.3070614148,549.216667286,2288.92780967,16.3062,173.9099706,380,1693.67364921,0.342993,0.207302342243,72.1875,1139.64513052,16.3070362149,1139.64513052
0.974691,74.3203,381,557.194570464,-16.2854,511.063078816,0.0,16.1774,16.177893358,781.729699657,3044.40809403,16.1774,217.954968048,381,2289.52429511,0.230332,0.191807885332,72.2438,511.063078816,16.1778445596,511.063078816
0.978356,74.3677,382,1802.5554717,-16.3966,1011.78780582,0.0,16.2793,16.2804323253,356.561408523,3126.0891538,16.2793,225.073988416,382,2769.1912593,0.362303,0.208645548864,72.2889,1011.78780582,16.2803994131,1011.78780582
0.970792,74.4398,383,154.473092521,-16.4295,1443.28425551,0.0,16.3166,16.3165139911,1045.8652672,2733.25549899,16.3166,191.358475529,383,1521.65663918,0.266961,0.20086928137,72.4051,1443.28425551,16.3164932208,1443.28425551
0.985204,74.4858,384,1976.15070797,-16.4156,1615.48776808,0.0,16.306,16.3066624073,300.858138226,3046.22916474,16.306,231.68352599,384,2786.27470172,0.226987,0.191891190926,72.4737,1615.48776808,16.3066161779,1615.48776808
0.974474,74.5463,385,1132.97218803,-16.4915,331.325012496,0.0,16.3833,16.3840273766,642.339132417,3098.03070066,16.3833,231.719571357,385,2497.13315619,0.280062,0.205844047791,72.5973,331.325012496,16.383987182,331.325012496
0.973766,74.7139,386,594.164069766,-16.4014,884.108891603,0.0,16.2918,16.2922380422,914.111190955,3131.11763707,16.2918,231.095285904,386,2262.82949233,0.251149,0.197712208027,72.6867,884.108891603,16.2922116088,884.108891603
0.976485,74.815,387,510.092389363,-16.4353,319.513404089,0.0,16.3218,16.3214727656,754.3680654,2792.71635346,16.3218,198.355722111,387,2229.9302305,0.397904,0.21298131365,72.7078,319.513404089,16.3214585295,319.513404089
0.964457,74.8848,388,182.939926432,-16.4946,1692.66691525,0.0,16.3798,16.3814745665,685.173734326,2411.29019914,16.3798,180.622821425,388,1492.34826911,0.294197,0.205725558945,72.8239,1692.66691525,16.3814484087,1692.66691525
0.975348,74.9786,389,1755.87584275,-16.4788,1473.58724961,0.0,16.3712,16.3719848136,202.025184059,2421.22127178,16.3712,167.793435582,389,2007.40203141,0.26587,0.198390823328,72.9159,1473.58724961,16.3719516553,1473.58724961
0.98029,75.1025,390,1025.65743935,-16.5142,1499.34860564,0.0,16.4162,16.4166538057,464.623893476,2740.09902396,16.4162,194.1018221,390,2355.48075078,0.39726,0.214399554085,73.0327,1499.34860564,16.4166293851,1499.34860564
0.975302,75.1493,391,1596.88715519,-16.4515,931.586525723,0.0,16.3571,16.357818129,161.765306119,2129.28758383,16.3571,163.297433996,391,1876.83846521,0.323553,0.205908239668,73.1381,931.586525723,16.3577928031,931.586525723
0.974857,75.2686,392,745.234600442,-16.4131,900.684905614,0.0,16.3204,16.3210727128,454.837342924,2373.03829387,16.3204,182.30644652,392,1934.70748737,0.353706,0.208963092857,73.1895,900.684905614,16.3210437728,900.684905614
0.984956,75.3629,393,2340.19696716,-16.5005,333.754145063,0.0,16.4003,16.401106835,127.141863706,2752.55114279,16.4003,199.376829098,393,2505.27179705,0.362355,0.210441236521,73.3144,333.754145063,16.401086344,333.754145063
0.982266,75.455,394,502.790291106,-16.4512,629.824108619,0.0,16.3441,16.3447447018,744.004373121,2725.72207276,16.3441,206.658445221,394,2086.45100688,0.373112,0.211889248849,73.3804,629.824108619,16.3447265985,629.824108619
0.985165,75.5673,395,-263.100598041,-16.5037,1150.11340916,0.0,16.4042,16.4047395311,499.576557654,1389.8067401,16.4042,105.788182989,395,827.549815829,0.243206,0.198144475775,73.4631,1150.11340916,16.4047057922,1150.11340916
0.978485,75.6543,396,688.412570636,-16.5245,1067.49936691,0.0,16.4265,16.4272349634,579.284069854,2320.57678619,16.4265,164.670239498,396,1433.63820806,0.364572,0.211043554809,73.5233,1067.49936691,16.4272079959,1067.49936691
0.98642,75.7243,397,1156.41854331,-16.5941,720.473944304,0.0,16.4872,16.4877278501,466.297682648,2686.74445581,16.4873,207.932170756,397,2367.81463265,0.273178,0.205738719022,73.6017,720.473944304,16.4876810169,720.473944304
0.973542,75.7631,398,1918.0004218,-16.4138,1010.6540624,0.0,16.3116,16.3126796005,127.454634722,2331.94684097,16.3116,173.799912306,398,2177.92103455,0.364232,0.210404485246,73.708,1010.6540624,16.3126533199,1010.6540624
0.979576,75.8803,399,2478.00238272,-16.5437,1148.01412601,0.0,16.4338,16.4340369263,78.7644831796,2701.72922831,16.4338,199.877542294,399,2544.52369878,0.291564,0.20233761134,73.7983,1148.01412601,16.434009797,1148.01412601
0.966675,75.9655,400,459.954815398,-16.5748,1241.94504155,0.0,16.4665,16.4670635522,691.486740328,2412.06307017,16.4665,183.519545251,400,1747.91662823,0.2483,0.200214930357,73.9044,1241.94504155,16.4670417335,1241.94504155
0.984656,76.0296,401,2383.57533628,-16.5749,1380.89678535,0.0,16.4755,16.4757051092,89.5041523646,2652.83324075,16.4755,206.273454049,401,2529.76519898,0.27,0.202105784535,73.9695,1380.89678535,16.4756816773,1380.89678535
0.969359,76.1181,402,557.3886562,-16.5647,1373.08177263,0.0,16.4663,16.4672831628,772.480394447,2811.68799295,16.4663,204.197426362,402,2225.14228404,0.194076,0.193227538151,74.0125,1373.08177263,16.4672415341,1373.08177263
0.980767,76.1285,403,2233.26728333,-16.679,1416.42152135,0.0,16.5693,16.5697752031,55.946478721,2441.59838558,16.5693,194.898031249,403,2339.50236047,0.300576,0.206838622036,74.0438,1416.42152135,16.5697354735,1416.42152135
0.981324,76.2528,404,1145.65559843,-16.5665,978.571960264,0.0,16.4569,16.4575123826,383.542548481,2527.78590107,16.4569,188.603172526,404,2209.3552623,0.312439,0.207970929382,74.1326,978.571960264,16.4574922396,978.571960264
0.984827,76.3371,405,991.347446263,-16.6928,1318.23528015,0.0,16.5778,16.5783269108,604.30713547,3148.16281358,16.5778,239.5984086,405,2734.69236662,0.400565,0.217212723195,74.2074,1318.23528015,16.5783026448,1318.23528015
0.987037,76.4162,406,1521.3874295,-16.7178,1513.09659647,0.0,16.6035,16.6033112792,461.643501313,3176.84802523,16.6035,242.898613802,406,2871.13654231,0.30768,0.20603017674,74.2787,1513.09659647,16.6032871189,1513.09659647
0.98909,76.5161,407,2087.57645423,-16.7277,1684.6227125,0.0,16.6078,16.6092711507,276.466963864,3109.03630717,16.6078,253.074791772,407,2889.0141567,0.306737,0.210326820125,74.327,1684.6227125,16.6092476267,1684.6227125
0.983771,76.5476,408,2837.78232116,-16.6987,1401.85325097,0.0,16.5754,16.5761742838,68.1729632894,3054.47368999,16.5754,247.360130524,408,2944.10621122,0.328246,0.204885546096,74.4207,1401.85325097,16.5761351799,1401.85325097
0.976961,76.6562,409,1100.06891812,-16.7517,643.934820097,0.0,16.6358,16.6361237173,595.701691053,3315.00133229,16.6358,248.813506377,409,2853.88275727,0.21344,0.193710139807,74.4925,643.934820097,16.6360882689,643.934820097
0.98509,76.7342,410,1173.88821326,-16.6981,1337.25776336,0.0,16.5814,16.5822343858,512.323051574,3075.47275111,16.5814,218.363435523,410,2665.92853467,0.267241,0.199564407314,74.5165,1337.25776336,16.5822289553,1337.25776336
0.978422,76.8035,411,263.047905564,-16.78,786.505259678,0.0,16.6659,16.6666659576,750.578180311,2763.60736582,16.6659,204.50172959,411,1984.410523,0.341081,0.211478389516,74.5968,786.505259678,16.6666338593,786.505259678
0.978769,76.841,412,2309.23044476,-16.8649,1811.47848726,0.0,16.7415,16.7426761454,152.402816944,2859.898841,16.7415,219.773316295,412,2699.34194879,0.298031,0.208882500439,74.6781,1811.47848726,16.7426456801,1811.47848726
0.976815,76.8869,413,1204.07303746,-16.8066,1295.31367056,0.0,16.6913,16.6920131333,523.412472666,2957.10898289,16.6913,220.802735265,413,2344.05574642,0.311833,0.208473265691,74.7958,1295.31367056,16.6919983151,1295.31367056
0.982584,76.901,414,1844.27526762,-16.958,1868.57881189,0.0,16.8397,16.8401446604,176.922716902,2481.7156174,16.8397,199.154531482,414,2222.50449067,0.359507,0.213077849318,74.8858,1868.57881189,16.8401212007,1868.57881189
0.982981,76.9602,415,2313.56968943,-16.9311,1732.70292862,0.0,16.8208,16.8214454012,48.4917095058,2460.52287486,16.8208,194.47512657,415,2380.44848999,0.450609,0.220909762116,74.9973,1732.70292862,16.8214038969,1732.70292862
0.958768,77.1442,416,418.489647489,-16.9384,730.539830351,0.0,16.8293,16.8290009744,773.275688696,2484.96123666,16.8293,188.902668208,416,1444.36082758,0.40446,0.210672844109,75.0414,730.539830351,16.8289815622,730.539830351
0.975601,77.2725,417,399.6376446,-16.9373,1529.93954003,0.0,16.8296,16.8313015144,679.732154486,2802.04561112,16.8296,217.076629322,417,2390.34316291,0.304292,0.204063357315,75.2084,1529.93954003,16.8312728577,1529.93954003
0.975185,77.3051,418,706.240460676,-16.917,1497.19921339,0.0,16.804,16.8037389124,763.278208363,2780.57114431,16.804,215.512672911,418,2274.57900755,0.321083,0.20534496317,75.2885,1497.19921339,16.8037041666,1497.19921339
0.974918,77.4472,419,697.372546194,-16.8639,973.938669294,0.0,16.7541,16.754883193,608.64090164,2920.42185966,16.7541,225.428254566,419,2488.55074606,0.287018,0.203268056475,75.3677,973.938669294,16.7548749608,973.938669294
0.979718,77.5541,420,554.263706923,-16.977,570.84588418,0.0,16.8606,16.8613459325,664.732212542,2895.4982798,16.8606,219.945528227,420,2461.36416844,0.237299,0.200437860734,75.4299,570.84588418,16.8613218981,570.84588418
