PolicyRegParamNorm,Epoch,AverageY,AverageEsReturn,AverageQ,AverageReturn,StdEsReturn,AverageForwardProgress,AverageAbsY,AveragePolicySurr,MinForwardProgress,AverageDiscountedReturn,StdForwardProgress,AverageAbsQ,MaxForwardProgress,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageAction,MinEsReturn,StdReturn,MinReturn,MaxReturn,QFunRegParamNorm
16.2608,30,-0.00494170870718,-15.4502680868,-0.00494161,-12.3514305445,8.66448466907,0.162224437449,0.0207966997845,0.00388177,0.0655993301394,-5.60276764113,0.0464172049107,0.0205881,0.284007946344,0.00206634015339,1.86422e-05,-5.35418885141,0.963215,-35.0736914099,4.59749015491,-22.0584798321,-0.302747977745,14.7073
16.2782,31,-0.00538492980957,-20.2557445385,-0.00538319,-15.6441066437,10.3182064696,0.139405231683,0.0219474353772,0.00483049,0.0277333033051,-8.34588482905,0.0461683467318,0.0217492,0.234684527494,0.00220018106039,2.13606e-05,-12.3416069176,0.997328,-48.2588626774,4.6130505325,-26.7991540161,-6.11941447847,14.8947
16.4088,32,-0.00660056099929,-20.7982839306,-0.00660309,-16.1726922612,8.16752090159,0.134386197253,0.0233649300063,0.00611338,0.0198518928919,-8.78684145494,0.0463016538738,0.0231576,0.248418984465,0.00226891136471,2.2514e-05,-13.7133815889,0.998088,-42.3831825712,4.62496611316,-27.6063747251,-4.77674483171,15.0984
16.4485,33,-0.00760898353844,-14.5950471034,-0.00760395,-16.4153735265,5.38074331455,0.131574071626,0.0242254146353,0.00771758,0.0150202136494,-8.96036376766,0.0534147173927,0.0240186,0.272667984286,0.00224083500455,2.25692e-05,-4.9136721197,0.997788,-23.5046986337,5.330872188,-28.0380370337,-2.30994369224,15.2975
16.4715,34,-0.0084586746707,-16.485538432,-0.00846082,-16.775124604,3.50861709552,0.128558965791,0.024840700466,0.00815219,-0.0563097183979,-9.27394019305,0.0584858027357,0.0246273,0.240381863953,0.00233995566033,2.42694e-05,-12.0689465656,0.999888,-21.9702816144,5.84831629276,-35.2438376407,-5.60399306087,15.4184
16.468,35,-0.00968614813356,-10.0962069729,-0.0096841,-16.7332251385,1.14338537102,0.127979172288,0.025058343018,0.00957099,-0.0074776303876,-9.20136880097,0.0512809085425,0.0248574,0.24316095993,0.00235559468866,2.45426e-05,-8.42760210544,0.995483,-11.8581340009,5.12027421606,-30.2652853398,-5.18337635133,15.5685
16.4786,36,-0.0107788060637,-14.483095919,-0.0107794,-13.8778687096,7.06324750268,0.145439478279,0.0260941941652,0.0102275,0.0448121258061,-6.58904428087,0.0427075888421,0.0258661,0.324241533879,0.00239807462757,2.56481e-05,-0.160613121511,0.974355,-22.5832106432,4.26252645564,-23.9571282333,3.89619162494,15.819
16.7064,37,-0.0110743172056,-13.327951267,-0.0110769,-11.7316627942,4.48410161347,0.166795162701,0.0272904377136,0.00959893,0.0517981986167,-5.54752868605,0.0453996463554,0.0270409,0.292125396251,0.0025453982576,3.04913e-05,-5.18757211233,0.966034,-20.2263936368,4.55423283284,-23.4430241295,0.88736612254,16.0009
16.7434,38,-0.0107309579223,-11.4691642137,-0.0107327,-10.772314856,7.01348416857,0.177607619937,0.0282996072788,0.00929311,0.0465979684303,-4.8547537742,0.0573601194381,0.0280232,0.308726559415,0.00265486992448,3.17544e-05,-1.143886607,0.975705,-28.2038279893,5.75864276061,-23.8366997802,2.18835424687,16.1698
16.7946,39,-0.0107939099638,-12.4019331837,-0.0107941,-13.6932003481,8.68998517327,0.149693850816,0.0293787727196,0.00941554,0.0436073266339,-6.6692942836,0.0399996165194,0.0290944,0.240885406483,0.00274938234204,3.49953e-05,10.4349854749,0.979104,-19.8940125114,3.99175509278,-24.2966203489,-4.58608644626,16.3526
16.8125,40,-0.0104221853529,-13.3295909163,-0.0104212,-15.5669945684,6.23338285025,0.135236319483,0.0304267618445,0.00928071,0.0116312673241,-8.33258056389,0.0513365424266,0.0300832,0.258324442201,0.0028287226656,3.81893e-05,-3.32749316094,0.980608,-22.0008793769,5.12861956916,-27.8906635861,-3.29566878645,16.543
16.9193,41,-0.0108326397385,-17.3697762912,-0.0108361,-17.0581337896,6.52857942366,0.124769293596,0.0312772034734,0.0100074,0.0319611476495,-9.47836249627,0.0491875705663,0.0309273,0.242386947775,0.00280510269416,3.71474e-05,-4.6301838354,0.995732,-26.2811505933,4.91783582181,-26.4077374845,-5.3587625552,16.6895
17.0175,42,-0.0116072367442,-11.4810532307,-0.0116063,-16.4394840398,5.96368360103,0.127423247391,0.0320835028577,0.0100551,0.00191237565209,-8.53109986975,0.0614397504681,0.0317221,0.249187373039,0.00288660824002,4.05629e-05,-0.974327489645,0.99336,-21.9867975935,6.13423598712,-28.9014576856,-4.21047307063,16.828
17.0642,43,-0.011748958666,-6.54582316951,-0.0117456,-4.5575047356,7.49451107873,0.218184591354,0.032687161864,0.0113083,0.0616596633235,-1.92991442566,0.0700571494989,0.0323223,0.361144203969,0.00296747822913,4.23472e-05,11.5081447411,0.906061,-21.0337775217,6.66331862926,-19.5888602406,8.96365505652,16.9633
17.0096,44,-0.0119760006004,-20.9788404462,-0.0119849,-18.9616791928,13.2711940877,0.0892300296752,0.0330637456289,0.0112325,0.00320779769661,-10.8020225233,0.0406375838252,0.0327006,0.182484752837,0.00300486173532,4.20865e-05,9.41683154198,0.93965,-31.2540825579,4.40035719771,-27.9428473891,-8.91330925076,17.0921
16.9837,45,-0.0124793388677,-16.334189381,-0.0124889,-17.7310957403,11.4646442435,0.113233492801,0.0332426566537,0.0115771,-0.0311690912512,-10.6936724949,0.0709472707979,0.032899,0.353079513749,0.00305035926047,4.36373e-05,0.0213174705334,0.982742,-40.4856879213,7.20057624887,-32.150826717,6.89736742433,17.2727
16.8864,46,-0.0122488196494,-23.582243644,-0.0122436,-14.948141098,12.041672377,0.140293919333,0.0329142845981,0.0110819,0.00499881088285,-7.46875166228,0.0542716675932,0.0325442,0.304451141957,0.00305704176177,4.38515e-05,6.50061743856,0.982679,-35.5122285892,5.39977324024,-28.49610082,1.47344450316,17.4811
16.9481,47,-0.012698340358,-12.9880337823,-0.0126958,-10.5780084413,4.91343736845,0.179031993694,0.0331111396536,0.0119664,0.00256640819206,-5.69848538667,0.0507097435806,0.0327856,0.274673749663,0.00295658652064,4.03633e-05,-4.33946783753,0.960715,-22.182839898,5.05126901528,-28.0915001103,-0.961712080565,17.6573
16.9325,48,-0.0129876648642,-8.78864089366,-0.0129939,-10.5796290887,8.298875413,0.175477913617,0.0332866127241,0.0127227,0.055607324167,-5.21758604574,0.0486046902675,0.0329889,0.270049930103,0.00302314615368,4.26803e-05,-0.313860141743,0.949086,-24.9682128864,4.84852437553,-22.2545161286,-1.25826769295,17.8177
16.9363,49,-0.0141517033068,-13.9276040826,-0.0141596,-12.3144366062,9.35375027438,0.137218193696,0.0339476881442,0.0138629,-0.0140494396021,-6.05535006054,0.0595629858639,0.0336251,0.30753115327,0.00316731491201,4.54156e-05,2.34634197745,0.876688,-25.213501218,5.85662582417,-27.3867264996,4.43832919748,17.9879
17.0495,50,-0.0143350772802,-18.6032183089,-0.0143314,-14.2841006583,6.33451289908,0.11623716765,0.0342623253336,0.0132544,-0.0311421388034,-7.04155615681,0.0698217402715,0.0339436,0.271410724827,0.00312420084879,4.56072e-05,-8.14703289304,0.877768,-30.0584368803,7.01623406958,-28.9534204884,1.64676967374,18.1449
17.0888,51,-0.0150211275737,-18.5285279124,-0.0150198,-15.7982372997,6.4829895765,0.138619472177,0.0353076863361,0.0136898,0.0177013631228,-8.46003834838,0.057341136379,0.0349877,0.280711577295,0.00313737051642,4.62433e-05,-9.65193520784,0.999855,-29.0703413499,5.72772902779,-27.8956694098,-1.61544136209,18.2557
17.0898,52,-0.0152915806722,-10.0666064276,-0.0152887,-16.2906601191,4.34408465431,0.119121176324,0.0364339432811,0.0139479,-0.07410628061,-9.1367621212,0.0618911673279,0.0360175,0.279796104776,0.00325866070516,5.30807e-05,-0.400645517545,0.951382,-15.4894567228,6.1102674732,-35.2013601109,-0.379179296387,18.3713
17.1018,53,-0.0151311851814,-17.7046598574,-0.0151332,-15.4425770665,6.58863176098,0.141799071543,0.0369079752722,0.0140428,-0.0115738521562,-8.17543323643,0.056856231767,0.0364966,0.290186786079,0.00328694578121,5.36885e-05,-10.2375949308,0.998578,-34.425203276,5.67665246504,-30.7985287766,-0.611682796525,18.5176
17.0806,54,-0.0156912519478,-18.3467509825,-0.0156912,-16.1452073226,6.29953820765,0.134863688118,0.0375654028933,0.0149835,0.012493186365,-8.75973064549,0.0446869198552,0.0371407,0.254845018811,0.00328899130088,5.5432e-05,-9.24542515671,0.999017,-31.2466407615,4.45659891402,-28.3765437813,-4.14475789782,18.6357
17.2765,55,-0.0158277301019,-13.073631212,-0.0158224,-16.6654287316,4.99677299359,0.129524067383,0.0384201727755,0.0145895,0.0174646679803,-9.13136058438,0.0579303274891,0.0379847,0.262972717304,0.00339114135485,5.85624e-05,-4.68700209687,0.998526,-21.8217574123,5.78665380927,-27.8436262245,-3.30618683198,18.8225
17.4282,56,-0.0166497615631,-15.0368925176,-0.0166472,-14.247675809,6.00143126273,0.146223863838,0.0391736099625,0.0158647,0.0186324182446,-7.38938902142,0.0577394749681,0.0387338,0.306776823853,0.00336764563954,5.87431e-05,0.747883916864,0.974067,-21.9293133517,5.81135524226,-27.0222332648,1.9804673117,18.9571
17.4837,57,-0.0175534584155,-15.2831324215,-0.0175516,-15.4573314677,7.36413768613,0.141637775475,0.0402786475421,0.0167354,-0.00455197763617,-8.15988196019,0.0515858169866,0.0397484,0.280534965795,0.00371695218655,6.97069e-05,-3.71413898155,0.998458,-28.3719555791,5.14007221579,-30.0157769471,-1.61254357285,19.0296
17.5492,58,-0.01764444717,-9.03560489787,-0.0176457,-8.60880970843,6.25631126652,0.184920931571,0.0407004580903,0.0164909,-0.0039638840349,-4.52208711425,0.0480383317577,0.040185,0.321517056459,0.00359625751099,6.74559e-05,1.50433379832,0.916671,-21.1662868635,4.66211111059,-26.7389732078,4.6679152443,19.1125
17.5868,59,-0.0180792445601,-11.41200576,-0.0180743,-10.490647549,6.52179372129,0.171849612359,0.0411681429883,0.0166504,0.0837435459315,-6.01531300992,0.0405457437846,0.0406259,0.273643787185,0.00369256509289,7.05199e-05,-0.105547036175,0.929962,-20.9390070335,4.02086920594,-19.2249342097,-0.449520718765,19.2019
17.6233,60,-0.0180579096432,-11.6892417885,-0.0180508,-17.1559424011,5.42361779109,0.117787929413,0.0417218292685,0.0171663,0.00398927560715,-9.59318907218,0.0559038506889,0.0411136,0.298796237933,0.00372863932494,7.57211e-05,-6.04972211929,0.975435,-22.8501605139,5.66847736898,-28.7289578068,1.28583571929,19.3099
17.6701,61,-0.0187371144646,-11.7698705638,-0.0187329,-15.6631802128,5.2220430148,0.139227451922,0.0418438626119,0.0181772,0.00178784436271,-8.35927301818,0.0577784272317,0.0412946,0.288917302941,0.00366410009259,6.89577e-05,-1.28321258888,0.997232,-18.0240776729,5.77488883737,-29.380987,-0.670572612848,19.4356
17.7027,62,-0.0193816253127,-23.4803478547,-0.0193846,-15.8394079951,7.85807157444,0.138164028353,0.0415301198038,0.0186739,0.0396228072199,-8.54590943964,0.0602237447557,0.0409059,0.300270947146,0.00379598303236,7.84513e-05,-6.94176445682,0.999565,-34.685186696,6.01074207972,-25.6952180406,0.372817539802,19.585
17.6088,63,-0.0205909866957,-16.5088810311,-0.0205926,-16.4072954738,4.51842565846,0.131578228328,0.0418749347205,0.0202138,0.00534668612654,-8.90228616333,0.0537673434641,0.0413311,0.268911070907,0.00370453936197,7.2025e-05,-9.99474018223,0.996671,-23.742460242,5.36480256778,-29.0433003872,-2.73127581047,19.7683
17.7083,64,-0.0211148773581,-15.2125828132,-0.0211182,-16.5881978464,4.35309293295,0.128568143102,0.0421106744019,0.0204986,-0.0451996297977,-9.03903407665,0.0598492504937,0.041599,0.241682658513,0.00360970293607,6.76377e-05,-8.15958538073,0.992571,-21.5324382444,5.96344402405,-33.8920898892,-5.27099220468,19.8577
17.5548,65,-0.0225516250846,-22.5454099768,-0.0225477,-22.378311623,4.28971117839,0.0745410100264,0.042137705313,0.0218121,-0.00456300400104,-12.3930283784,0.0307052255842,0.0415238,0.154054557275,0.0038634035524,7.64472e-05,-14.1108945789,0.999997,-29.5849502122,3.07007237602,-30.2962544799,-14.4371876914,19.9651
17.5344,66,-0.023502184788,-16.172742295,-0.0235036,4.84807948471,7.82426633405,0.330138835364,0.0423059423657,0.0233949,0.0565649280727,1.93735621644,0.0948709582249,0.0416871,0.53045965323,0.00386796507041,7.4625e-05,6.03531344855,0.957612,-22.0287810171,9.62865391797,-23.66289783,25.2252965955,20.0997
17.5349,67,-0.0242090422328,1.09639901227,-0.024204,2.61874863815,9.91881039116,0.31290910213,0.0424113501267,0.0233397,0.149635821814,1.39084758969,0.071168597614,0.0417992,0.474995251572,0.0038704236728,7.63581e-05,14.2095362928,0.967383,-24.7830999356,7.12599907972,-13.7107070126,18.942820767,20.2122
17.5303,68,-0.024353014372,-0.97786911757,-0.0243554,-13.597472806,7.13647067483,0.136618679292,0.0419390390298,0.0235151,0.0464828005009,-6.82956345634,0.0460761500386,0.0413425,0.252292246845,0.00389963232655,7.65594e-05,11.4520411392,0.923529,-14.2203604904,4.53117323401,-21.733089181,-2.44240509757,20.3078
17.5606,69,-0.0245066821185,-8.25427760177,-0.0245017,-11.5101362581,8.57718816764,0.157421829457,0.0416143641216,0.0237499,0.0424019903096,-5.35969741363,0.0581281346911,0.0410057,0.331885696725,0.00389598774125,7.46121e-05,2.97710054379,0.921589,-18.631121218,5.56436952508,-21.9777304471,5.35984364122,20.412
17.7044,70,-0.0248886205824,-14.3995427883,-0.0248953,-14.4844015703,7.06099278401,0.144903776206,0.0412711716657,0.0235929,-0.0336923600054,-6.98059956712,0.0618349550138,0.0406954,0.316703916105,0.00386177463638,7.32993e-05,-4.78215204771,0.985948,-26.5581754347,6.10029601578,-31.8294372661,2.55678820906,20.5298
17.729,71,-0.0250213931556,-9.22871307794,-0.0250163,-13.8309268673,9.21278594571,0.153191798474,0.0406388827549,0.0244914,-0.0082303437466,-6.73932096862,0.0549433885611,0.0401692,0.332516576672,0.00375265963279,6.54655e-05,6.11353173933,0.992756,-20.0833182199,5.46893635577,-29.8660790622,3.969329058,20.7132
17.9194,72,-0.026122763652,-10.3811681817,-0.0261227,-12.4293114402,9.24476858929,0.160286762697,0.0405772281566,0.0256435,0.0367278638173,-6.05770731262,0.0485026308926,0.0401117,0.262283424367,0.00371532352307,6.19208e-05,14.408374465,0.97411,-21.4896970302,4.86912423049,-24.8965383622,-2.15037754697,20.8776
18.0248,73,-0.0266063585792,-13.566519244,-0.0266063,-13.2765330621,7.63876939432,0.15941120171,0.040336320856,0.0257805,-0.0244454473776,-6.6680666716,0.0550266786336,0.0398939,0.265060982516,0.00359342624798,5.99312e-05,6.22760386939,0.993416,-21.6394656672,5.46690042199,-31.2405263867,-2.69794969324,21.0207
18.0714,74,-0.0264446414046,-16.8091936272,-0.0264475,-11.9935791988,3.70782906714,0.171682969464,0.039642507538,0.0255464,0.0360511977999,-6.52095129301,0.0482285907008,0.0391846,0.276946834253,0.00375399134633,6.0933e-05,-9.49614979225,0.988778,-21.9249164068,4.83644825333,-25.6720063493,-1.41573251531,21.1346
18.2111,75,-0.0268059689742,-5.27929391541,-0.0268038,-15.1031007604,11.1836591552,0.13851515938,0.0396572987438,0.0261241,-0.00322500472422,-7.28886740172,0.0554231973617,0.0392783,0.270948422989,0.00363219325321,5.79233e-05,12.4425343202,0.984436,-18.8556674684,5.42810023432,-28.6731281915,-2.03229350984,21.3022
18.2623,76,-0.0274855225991,-11.2176184348,-0.0274898,-14.6075522687,7.3990405201,0.138653439529,0.0397361584179,0.026861,-0.0258608318944,-6.95428717982,0.0530493868977,0.0393302,0.259302306673,0.00361384796492,5.75241e-05,5.95233715808,0.970967,-20.4590982336,5.01318943219,-30.3604601567,-3.17888639247,21.3841
18.3264,77,-0.0277534968248,-14.6638841979,-0.0277498,-15.5933284941,4.12330406048,0.136076851237,0.0394289318393,0.0271582,0.00844103287484,-8.11040767121,0.048299143605,0.0390266,0.257243742983,0.0035348559018,5.49163e-05,-6.4738639343,0.990449,-22.5818249377,4.82440560246,-28.2507139451,-3.46462443335,21.5505
18.3812,78,-0.0285873322582,-11.2482179736,-0.028588,-16.9213695174,7.84292203091,0.115459582055,0.0396308017321,0.0280201,-0.0198051297855,-8.6346837339,0.0497471494217,0.039232,0.277096387088,0.00360160596018,5.70468e-05,6.70485792169,0.963685,-22.2372587295,4.80929036131,-30.4311127744,-1.07215381017,21.609
18.4927,79,-0.0290357268552,-18.6286084803,-0.0290332,-15.2053519043,5.27980264872,0.138838780267,0.0397065709747,0.0285984,-0.0539613799488,-7.46776101871,0.0623390201314,0.0393366,0.284762078893,0.00364324003883,5.68699e-05,-10.5185148743,0.989471,-27.4330435301,6.19762063592,-34.2571645929,-0.639730508122,21.7685
18.6081,80,-0.029527311753,-13.5975486805,-0.0295314,-15.1287844986,5.25862128564,0.141249281161,0.0399361071742,0.0288951,-0.0169571365993,-7.33629407885,0.0558609580112,0.0394833,0.290215567212,0.0037270266146,5.93393e-05,-4.26843937467,0.997112,-20.9043038044,5.5330446982,-30.6633065158,-0.43571236492,21.847
18.649,81,-0.0297461895498,-13.9769664928,-0.0297488,-14.5484401067,8.88329318555,0.145783105892,0.0397271750123,0.028882,0.0445338179136,-6.91126797761,0.0518044676928,0.0393647,0.287735052233,0.00368774729367,5.67686e-05,0.604077736495,0.992345,-26.5057215396,5.13911500983,-24.6986824632,-0.484557103257,21.9496
18.6577,82,-0.0309071817297,-23.0075314312,-0.0309048,-14.5700587069,9.63627503437,0.146468455804,0.0403662074829,0.03052,-0.00937365423089,-6.82701316575,0.0615676392649,0.0399755,0.301298580385,0.00366132487304,5.60327e-05,-7.53963489294,0.994371,-39.9258611843,6.11006334664,-29.8296297715,0.727097613927,22.157
18.7173,83,-0.0318448210048,-24.5039399095,-0.0318514,-12.3676797031,10.3037336975,0.171111697334,0.040727410468,0.0316625,0.04383601786,-7.29962686889,0.0400781128672,0.0403059,0.264049840742,0.00396741080612,6.32116e-05,-8.86838090435,0.996819,-37.1266262584,4.00486619356,-25.1208481041,-3.10474561931,22.2812
18.7493,84,-0.0326742177361,-9.84883486228,-0.0326719,-15.6067265793,4.28490003411,0.137565673315,0.0409637366821,0.0316015,-0.00527526107718,-8.46629624788,0.04519275582,0.0405845,0.233812872018,0.00376224760647,5.70548e-05,-3.06435816334,0.990937,-18.9201818009,4.53440446632,-29.9126874571,-5.91372448407,22.4413
18.8523,85,-0.0327689364038,-15.1327098788,-0.0327691,-16.6540488648,2.57937162667,0.129392719921,0.0412335560421,0.0320518,-0.0276416151262,-9.10475694033,0.0508858773814,0.0408418,0.237611772991,0.00379837394107,5.92353e-05,-11.28976094,0.99839,-19.0430127723,5.08860182534,-32.3728134093,-5.83284737898,22.5731
18.9238,86,-0.0329357143407,-16.1714860347,-0.0329354,-14.9019511112,5.49773142833,0.136381146983,0.0409583048835,0.0322938,0.0206103412478,-7.64393652491,0.0687709623098,0.0405534,0.355414476448,0.00371976987712,5.56171e-05,-7.81800774773,0.986529,-29.7033287055,6.89821925868,-26.5146584366,7.12685794934,22.7416
19.0321,87,-0.0334781647879,-14.4873096842,-0.0334845,-13.8819059714,3.66482980892,0.149046969218,0.0412267962405,0.0331654,0.0242525784293,-6.86101070465,0.0535131315623,0.0408614,0.296431078981,0.00396092234738,5.98217e-05,-8.41505320379,0.992277,-20.7378657222,5.24990591107,-25.6952505739,0.698028901554,22.8972
19.1097,88,-0.0341754182718,-15.3096269762,-0.0341732,-13.8958493343,6.5548442778,0.150609799056,0.0414761133553,0.0336417,0.00936126615145,-6.85456141221,0.0493173298149,0.0410805,0.26883160515,0.00374617755208,5.45611e-05,-7.03005350237,0.994717,-29.4916996682,4.92487936092,-28.0289214957,-2.09981947677,23.0776
19.3885,89,-0.0347270504332,-13.1359232748,-0.0347268,-17.3539852153,4.31423898099,0.118527907627,0.041455777054,0.0338173,0.00701094552683,-9.59068506859,0.0490497619808,0.0411254,0.245849568408,0.00373934170269,5.34048e-05,-6.33624518762,0.994778,-22.5286523166,4.97563985649,-28.8063044895,-4.54965075902,23.2089
19.4372,90,-0.0350628829189,-12.6306071957,-0.0350665,-15.9398546171,3.38842297982,0.127098135364,0.0413892817324,0.0346028,-0.0225668103357,-8.39396044891,0.048083953107,0.0410429,0.23476153084,0.00377726225426,5.33385e-05,-8.10536439423,0.97615,-18.451991559,4.83131337851,-31.3629137315,-5.37797077357,23.3298
