PolicyRegParamNorm,AverageReturn,MaxEsReturn,MinReturn,MaxReturn,AverageAbsY,AverageQ,AverageY,AverageAbsQ,AveragePolicySurr,MinEsReturn,Iteration,AverageAbsQYDiff,StdReturn,AverageDiscountedReturn,QFunRegParamNorm,StdEsReturn,AverageAction,AverageQLoss,Epoch,AverageEsReturn
131.516,567.215599302,300.556017514,47.2914749719,964.652008367,17.5185127325,17.5024,17.506391715,17.5253,-17.7763,62.9309382811,208,0.502738063486,287.838543537,101.004605592,119.832,118.812539616,0.954326,0.97495,208,181.743477898
131.811,500.148704344,871.74017603,37.6321276614,1070.79906006,17.5609696875,17.5511,17.5520261991,17.5692,-17.8181,2.77131177384,209,0.489805927049,256.520153729,97.2564790134,120.031,306.127913407,0.958754,0.914043,209,377.832901475
132.132,474.977734756,734.627108867,184.723169162,906.979358041,17.5710062175,17.5568,17.5590856111,17.5783,-17.8149,165.486447587,210,0.485742504283,188.43960004,107.523434809,120.248,260.773102642,0.965557,0.917122,210,366.34368982
132.358,276.174461717,415.708317148,180.214077346,588.891944503,17.4401886425,17.4254,17.4286346752,17.4457,-17.6993,-1.92115728577,211,0.509339565439,83.1454710174,126.676891079,120.531,133.650684647,0.986446,0.995745,211,132.751956162
132.653,404.167076809,444.489173205,87.8127884124,989.801705275,17.4729654838,17.4548,17.4566487521,17.4793,-17.728,159.139624347,212,0.495041859196,175.943070843,135.025507803,120.785,111.16612248,0.97018,1.00618,212,255.777427798
132.929,378.438162603,743.43853629,63.4008767963,1031.74126369,17.515878216,17.4988,17.501092738,17.5221,-17.7628,-2.10662499887,213,0.502245760163,233.502359916,113.457231164,120.996,257.436476685,0.949709,1.0091,213,305.376502439
133.155,687.416243221,329.438037435,257.597547814,1054.83272965,17.5041681912,17.4864,17.4887792698,17.5093,-17.7416,-5.61210260589,214,0.499269930975,302.263243254,115.239567166,121.216,123.619427977,0.933456,0.993892,214,180.391376392
133.424,283.631649965,1030.21422586,57.4919315761,1044.58279524,17.4378021109,17.4227,17.4246776194,17.4427,-17.6828,-5.4338872491,215,0.491564653456,235.729973548,96.1456385792,121.488,410.33375191,0.977842,0.963674,215,301.945673885
133.699,417.606360422,833.83632878,24.0752602546,1583.32157841,17.4328793613,17.416,17.4194317082,17.4363,-17.6832,-3.28123244086,216,0.489982573728,401.066028225,81.8978972692,121.731,262.334756616,0.940034,0.917014,216,216.282480905
133.952,525.332733717,348.580339816,118.826399842,1455.39793544,17.4141321957,17.3982,17.4007938651,17.419,-17.6699,1.34007314295,217,0.513350687619,298.109377861,122.49014974,122.037,122.117891328,0.98002,1.11615,217,165.357027447
134.176,360.926745337,617.198175737,162.345667567,794.773017732,17.4034994356,17.3897,17.3904706467,17.4109,-17.6416,185.687812555,218,0.493704096393,164.673804059,136.262007101,122.303,191.131168864,0.975959,1.02298,218,453.871953014
134.454,572.522118129,638.468919576,154.616488903,982.156607171,17.4086142933,17.3914,17.3942990889,17.4128,-17.6506,35.234527123,219,0.487180962906,225.74435396,99.423637098,122.524,204.117765481,0.965529,0.91431,219,319.020642225
134.678,295.178655018,758.033687911,86.8650383301,775.834231941,17.3246751301,17.3081,17.310534434,17.3288,-17.5663,237.452071469,220,0.490457550689,183.941994499,103.229524168,122.78,193.661934612,0.978501,0.947172,220,406.066181647
134.945,362.247393338,115.829695685,189.626783468,1197.43572609,17.3211385987,17.3056,17.3078771843,17.3261,-17.5487,0.887546276434,221,0.47829036528,221.541451386,130.772250922,123.017,39.8392849497,0.976768,0.87022,221,64.072266305
135.211,328.356237426,271.388303295,109.029994776,887.060596482,17.3164146929,17.299,17.3013981708,17.3199,-17.5546,-3.75301895892,222,0.502176320431,213.827309774,77.8837972463,123.313,112.144054814,0.971082,1.05778,222,189.454210933
135.475,260.723721322,451.075116554,45.844478921,480.964809761,17.3183114875,17.3028,17.3041128926,17.323,-17.5568,3.14034146564,223,0.476112462048,88.4475157518,122.019384888,123.571,169.511010059,0.982935,0.8703,223,197.665522362
135.726,832.830722321,302.523854762,519.791627538,943.311263606,17.2781599038,17.2614,17.2637764782,17.2821,-17.5301,15.1491891571,224,0.493006056261,113.790183924,92.380976474,123.856,111.413017436,0.95203,0.963711,224,123.379729139
136.002,432.03055905,491.708039101,176.624818509,917.163975515,17.3249646132,17.3116,17.3143858223,17.3296,-17.5558,-3.49661872464,225,0.483595663596,159.72763018,122.230898048,124.165,188.237128967,0.975543,0.879303,225,166.098191137
136.278,536.0475363,454.833355111,104.750158328,1168.35331407,17.3053088349,17.293,17.2955403173,17.3091,-17.5416,6.41191748365,226,0.499043514995,286.313298337,98.4509060978,124.391,174.130912463,0.95881,1.02736,226,188.285285778
136.529,444.297987804,592.677057591,52.1857475418,1258.31585613,17.2402688893,17.2266,17.229294694,17.2474,-17.479,-3.96894288435,227,0.485525587981,293.902475642,93.7281802253,124.605,223.761799235,0.965878,0.929493,227,359.756213379
136.74,450.523917465,768.678344106,112.390208444,1055.29432576,17.2651458104,17.2523,17.2541313987,17.2703,-17.519,1.51262750279,228,0.485770903194,211.405715222,127.319533222,124.804,270.633468225,0.971816,0.938848,228,197.545474951
136.987,723.650227641,567.74787512,281.895297187,1238.19347438,17.2503754951,17.2369,17.2398535913,17.2545,-17.5007,-0.276717815084,229,0.505991046792,295.685542286,122.180266262,125.029,188.223743882,0.932236,1.06435,229,337.129166532
137.211,246.851498442,407.515491135,67.4969066419,971.482163759,17.2746185579,17.261,17.2639705902,17.278,-17.5185,3.11334260965,230,0.477876367693,347.512070112,59.2548998771,125.296,167.165050237,0.93857,0.908431,230,232.554656689
137.488,297.341389269,79.1613760647,14.0813049706,1036.20498728,17.2490895317,17.2357,17.2368826607,17.2543,-17.4952,79.1613760647,231,0.485512564067,230.285564618,98.453603631,125.551,0.0,0.975029,0.942051,231,79.1613760647
137.686,325.865416544,972.268436274,37.0168745401,1156.8881779,17.324312756,17.3097,17.3126464103,17.3281,-17.5826,164.782573255,232,0.492584382693,260.261278088,95.2242043829,125.791,298.431748139,0.98089,0.975522,232,385.893933742
137.907,514.569142378,591.498070074,82.7348291519,871.116222265,17.2966684469,17.2838,17.2859161484,17.3027,-17.5368,215.716077657,233,0.492249039461,260.589164398,76.699672,126.05,152.388425781,0.952754,1.00474,233,334.22489128
138.228,535.857643657,427.011078608,54.0917554939,1060.63787029,17.2600562574,17.2458,17.2483626453,17.2645,-17.5028,-4.38309148087,234,0.485533936351,323.984078685,97.2686490101,126.303,158.392430592,0.951778,0.963368,234,168.019562341
138.431,439.381927703,819.476729622,115.235214755,1052.62575301,17.318303834,17.3038,17.3072272964,17.3206,-17.5596,-1.80412639804,235,0.475934626091,214.175912547,112.975367865,126.548,283.903805348,0.976011,0.895258,235,283.007961331
138.686,411.612324258,382.042964019,164.296840497,1245.35618428,17.2679400273,17.2573,17.258896961,17.2759,-17.5271,-13.2708541273,236,0.489022020667,212.440031027,130.174988519,126.785,128.998284099,0.983213,0.901924,236,152.904820203
138.938,407.513784574,804.711565543,151.671143005,1102.93050236,17.302568982,17.2885,17.2913833348,17.3045,-17.5321,-2.19799249535,237,0.498253122496,178.62991398,150.521776921,126.992,288.166218132,0.987356,1.06656,237,205.76414788
139.224,502.621507816,420.600900711,122.023902397,1021.65720319,17.2349558648,17.2252,17.227994083,17.2385,-17.4771,-0.221473521011,238,0.48886923427,251.446201046,122.358485099,127.214,140.841030162,0.962448,1.03191,238,173.774939808
139.476,550.528531423,638.875992693,153.544104935,1001.46332421,17.2797101391,17.2696,17.2717302525,17.2858,-17.5218,-5.63046222766,239,0.491232035624,222.009214361,123.632278473,127.426,220.263114082,0.958775,1.00166,239,253.476061049
139.798,480.31004737,588.216365405,150.712890723,1345.42677776,17.2307353394,17.2178,17.2205634866,17.2357,-17.466,-1.86865419105,240,0.483600666407,291.499372542,113.274369273,127.652,196.053841399,0.960094,0.985384,240,229.974297485
140.101,257.297542584,637.731317145,12.2119715972,938.105964922,17.238088169,17.2244,17.2270365239,17.2411,-17.4667,-5.33784971236,241,0.478602778723,304.256564982,72.2281098843,127.893,245.110017513,0.947937,0.958405,241,225.122635259
140.382,679.088783409,835.212956349,151.970875429,1008.49598468,17.2098402916,17.1963,17.1982414652,17.2151,-17.4377,49.3566011712,242,0.492820489667,315.337770623,114.728603162,128.141,290.256218069,0.948547,1.02107,242,375.551600861
140.617,481.716986307,519.149232458,36.8608460873,1029.70902935,17.2234657254,17.207,17.2103041554,17.2273,-17.4662,15.5943996461,243,0.493641134869,350.187470452,101.950474431,128.402,178.1560895,0.945914,1.02991,243,228.359288571
140.919,491.300022017,525.593954596,85.4657666814,1066.75945074,17.2310121949,17.2181,17.2195784296,17.2352,-17.4712,83.1955692721,244,0.491418838664,263.535572188,147.88455996,128.632,191.739730377,0.958661,1.01095,244,258.871495088
141.214,741.837450573,793.402314668,93.7078794024,1091.16720525,17.2128397252,17.1979,17.2016309727,17.2177,-17.454,45.1556185211,245,0.485881896629,318.853467828,112.437508575,128.861,323.34846701,0.937655,0.913589,245,344.305488833
141.45,244.762822829,457.719720677,125.848482366,959.751370483,17.2256712086,17.2155,17.2170765515,17.2303,-17.4801,199.686960388,246,0.503073795757,116.697496711,118.099967275,129.076,129.016380144,0.983257,1.06789,246,328.703340532
141.622,589.634333865,836.081419434,-4.33866280274,1140.95308255,17.2392860203,17.228,17.2302584398,17.2433,-17.4799,30.5487610227,247,0.496768389611,399.48739196,99.5264304989,129.32,287.317487126,0.932358,1.10092,247,440.196290591
141.862,534.593056427,521.139952751,134.243816581,1069.09486019,17.2522487112,17.2412,17.2422492747,17.2598,-17.4944,-3.57078729308,248,0.489919966694,352.812938459,96.851404735,129.565,260.394147071,0.950238,0.960915,248,257.435783399
142.087,749.808079137,428.954150014,56.5973050671,1110.05320676,17.2436324721,17.2325,17.2350071653,17.2492,-17.5014,-4.26478636475,249,0.494535168884,426.368083751,76.9342027406,129.767,141.014003171,0.959606,0.94329,249,102.558904054
142.378,579.683144984,374.394857437,11.5465185299,1100.53186771,17.2822912449,17.2687,17.2715367181,17.2871,-17.5289,374.394857437,250,0.501442160144,424.805240563,67.2045097588,129.995,0.0,0.951869,0.992619,250,374.394857437
142.626,321.066737499,941.529689106,-2.30487426511,1009.66457906,17.3042908445,17.2923,17.2946298981,17.3111,-17.5481,-5.17624291592,251,0.492535716495,249.93799585,93.375481646,130.224,283.557879139,0.973321,0.968949,251,216.481523282
142.861,916.880019602,1385.05963549,78.4443296008,1009.16156507,17.3306395381,17.3168,17.3189201653,17.3365,-17.583,-4.20105645716,252,0.505923086864,265.179024058,99.6358580654,130.503,578.267887502,0.908123,1.07976,252,385.245180808
143.069,864.484353922,299.879038411,54.0449378761,954.550749075,17.3352690804,17.3234,17.3246550316,17.3423,-17.5793,-5.05164253231,253,0.490702488836,256.320693289,71.2074451858,130.699,103.764941812,0.961601,0.98303,253,81.821372699
143.322,735.07667454,955.504285575,121.052696867,1061.02934443,17.3054628689,17.2891,17.2926975088,17.3083,-17.5389,27.7023093298,254,0.500347897512,371.943806331,93.159037344,130.901,377.518294934,0.932158,1.05111,254,304.937970643
143.56,81.1397820903,332.931817181,9.91140550692,554.906713579,17.2598607843,17.2473,17.249223261,17.2652,-17.5004,-4.57641110315,255,0.489844735799,92.6422922342,51.4477163987,131.129,104.26212962,0.990892,0.959038,255,134.443104624
143.768,938.218605536,272.340925071,823.347731907,974.258456307,17.3572555391,17.3454,17.3468978894,17.3622,-17.5961,7.99168361331,256,0.48601144064,41.0744182779,87.4629794317,131.348,91.8040452039,0.983499,1.01105,256,109.136009147
143.998,415.549432518,280.617940089,103.184661068,850.542867428,17.2945029419,17.2819,17.2853253983,17.2998,-17.5418,143.06579798,257,0.49926307385,236.70762937,87.9110864969,131.6,48.5084660528,0.987,1.08459,257,211.340313965
144.223,617.948504637,296.220614667,78.4650445759,957.468768967,17.3621120571,17.3525,17.353927119,17.3694,-17.6019,115.106175878,258,0.501113942353,377.691081478,79.186245474,131.813,70.6099880941,0.975971,1.09007,258,180.030186829
144.429,946.541691505,113.000052182,418.246058461,1014.17353435,17.3052222028,17.2922,17.2955711827,17.309,-17.5495,113.000052182,259,0.483263217467,167.198663923,108.927623951,132.039,0.0,0.871247,1.01986,259,113.000052182
144.664,51.7363563886,1179.13573796,44.3557228113,61.3358694449,17.3172638744,17.3068,17.3092238611,17.3231,-17.5601,101.202910877,260,0.468040002692,3.67470531143,48.6074549035,132.245,339.158829359,0.990866,0.853269,260,484.89235721
144.841,533.173318854,351.752327719,62.4253576168,910.119688186,17.3013296313,17.2921,17.2930774271,17.3082,-17.5353,61.6125975624,261,0.480984171809,358.197278212,75.5805928019,132.493,107.263957269,0.98366,0.953132,261,143.633340594
145.12,505.824532776,384.693793655,42.0458139315,951.753295594,17.2625621592,17.2492,17.2527369786,17.2681,-17.4935,59.6120101107,262,0.49537900856,375.061324424,78.369997585,132.704,128.541699168,0.979312,1.03601,262,184.367006258
145.454,897.247657075,362.140854403,285.892682611,1197.83126935,17.3183510718,17.309,17.3097838146,17.3243,-17.5466,-5.40722898299,263,0.478189086821,221.304730481,102.61662159,132.916,120.375373176,0.970693,0.947798,263,148.254395006
145.669,712.129263193,689.000132977,111.020923835,951.596491829,17.312368843,17.3004,17.3032105227,17.3173,-17.5413,236.283775853,264,0.476881841165,268.571690663,85.7164371285,133.169,188.173148964,0.951265,0.969896,264,437.637448257
145.952,1001.34207654,741.723867757,985.186491246,1010.78971836,17.2796659205,17.2663,17.2682669807,17.2823,-17.5024,133.459355762,265,0.474675418962,8.73057739995,106.607361971,133.381,250.654413251,0.900968,0.899538,265,413.473684916
146.168,971.282795306,592.260686066,883.775895433,1027.28451062,17.2904348869,17.2761,17.2781564817,17.2947,-17.5138,1.69738869742,266,0.464989649681,46.2083569837,94.0710473381,133.624,204.312052845,0.882077,0.879173,266,244.324948671
146.43,682.094488539,985.576906057,145.924291077,1073.13940099,17.2553549787,17.2436,17.2454370868,17.26,-17.4809,-5.70119891008,267,0.469808818012,379.332645032,97.8923382703,133.864,322.809238032,0.925182,0.864096,267,247.718491718
146.642,928.216675793,584.871475255,313.475588938,1001.85360005,17.2391419837,17.2276,17.2293570849,17.2455,-17.4634,38.8133470327,268,0.46960391353,194.977625003,107.211673192,134.133,188.543558478,0.979733,0.868426,268,257.814498459
146.867,987.013004806,657.14172438,937.889329983,1009.36583066,17.2491124978,17.2376,17.240569131,17.2528,-17.49,-4.1650657323,269,0.471294149827,18.7130988868,102.523269463,134.315,278.0906437,0.964975,0.893299,269,176.682568746
147.036,952.795700518,492.560571894,943.812663926,960.411780604,17.2516502052,17.2431,17.2455490466,17.2566,-17.4876,0.232423427429,270,0.494326717067,4.75673778548,91.1242684154,134.556,188.529196902,0.993595,0.99143,270,203.270829913
147.26,546.702085443,711.486609916,50.8607361817,1080.33580645,17.307118545,17.2983,17.3001079102,17.3132,-17.5296,397.746698147,271,0.469571971952,337.251667821,107.568039448,134.755,114.890927963,0.979593,0.883318,271,531.678122681
147.455,311.272791646,300.451315808,59.9533418989,1088.74091256,17.1856780812,17.1754,17.1782221976,17.1891,-17.4158,-4.28046265419,272,0.491536129192,242.974910411,111.994885769,134.97,101.701592341,0.991264,1.07375,272,101.009999339
147.643,848.058258315,324.797972963,73.0566335114,1204.61706553,17.2120823278,17.1996,17.2027461512,17.2172,-17.4349,38.6105105036,273,0.491968627379,352.439176483,97.6581154383,135.158,90.0969747985,0.952824,1.09262,273,169.348686053
147.879,482.572715359,311.052390222,58.5212631731,979.509151716,17.1894971759,17.1784,17.1796736918,17.1944,-17.407,-4.14806392637,274,0.479030971318,358.625108657,99.215310709,135.364,119.375473621,0.956805,0.976341,274,102.355249744
148.1,691.460857465,399.965221387,45.8062207421,1214.10418006,17.195982772,17.1823,17.184636875,17.2,-17.4075,-2.53211731356,275,0.500054962134,407.187954138,115.330876232,135.594,146.913627154,0.937955,1.10264,275,149.68978186
148.331,350.740240709,664.273879415,87.6537144369,979.657869706,17.1181420768,17.1035,17.1057033142,17.1221,-17.3349,-1.73687582835,276,0.487530809871,234.038342293,106.534566859,135.823,275.240568812,0.98658,1.00272,276,337.196379783
148.62,541.324377917,933.319849272,141.782885058,1145.57606412,17.1214732742,17.1101,17.1114779785,17.1293,-17.3341,0.130160712718,277,0.483478844348,322.068143462,138.88957981,136.031,398.907013321,0.987329,0.931108,277,393.834573445
148.853,996.75119033,416.387533073,977.773625932,1009.18386181,17.099490044,17.086,17.0892315008,17.103,-17.3143,2.57531428894,278,0.489809854334,12.056639148,107.797252035,136.242,170.557875405,0.9853,1.00477,278,198.490384375
149.087,369.954705845,485.861112588,44.8845627804,1508.95286057,17.1089520489,17.0986,17.099620161,17.1147,-17.3313,-5.29324955,279,0.485829065425,370.900773557,90.3029589323,136.472,202.105764215,0.987304,0.984649,279,230.405253243
149.294,644.413803969,508.711832612,54.9493490569,979.298336992,17.1038949841,17.0927,17.0953640163,17.1094,-17.3057,87.6625504459,280,0.468122182971,371.868771162,82.2934316406,136.621,159.728759221,0.912282,0.847074,280,303.571861204
149.536,759.143692956,686.525942582,225.308750752,1060.20473589,17.0719553175,17.0597,17.0615259265,17.0778,-17.2896,82.4533193441,281,0.490644591024,240.610382801,119.285894331,136.783,202.725085457,0.988357,1.0149,281,375.767040034
149.833,488.910293146,724.141305843,54.0698997735,1043.694185,17.1081528734,17.0973,17.1003220957,17.1126,-17.3213,0.125931912891,282,0.473757889335,427.450796168,82.8478718986,136.96,242.865354799,0.984831,0.897924,282,208.652401814
150.015,636.151128743,595.493153653,85.8937717538,953.703802225,17.1099566795,17.0983,17.1008809568,17.1132,-17.3174,-2.55349238046,283,0.473148123628,315.768976362,84.0748281886,137.192,225.104051259,0.972453,0.915505,283,261.268350965
150.309,897.188295109,462.613900532,201.913007111,1105.4160981,17.129794063,17.1185,17.1204530381,17.1347,-17.3481,69.8375388614,284,0.468064097274,224.973038422,104.102086648,137.39,154.850038799,0.984015,0.900633,284,256.282046163
150.571,565.551681604,498.11362223,19.3010392954,1255.64946859,17.124486117,17.1164,17.1171756026,17.1292,-17.3368,0.555836340725,285,0.502077739425,415.95598129,83.0031909036,137.642,158.345751865,0.984514,1.11764,285,126.988266604
150.768,407.621530321,468.869655566,28.8595652135,1033.85768877,17.0644810915,17.0542,17.0569704168,17.0697,-17.2775,-4.5625781577,286,0.491770918646,324.950398462,100.700066002,137.863,161.888602428,0.974187,1.03201,286,168.338017195
150.983,551.638206376,475.217546867,-10.0741269315,1053.01868263,17.0731427294,17.0631,17.0660447121,17.0769,-17.299,-4.09235350343,287,0.489802085402,376.611863394,74.186113858,138.107,139.587362273,0.945799,1.04256,287,138.577932584
151.197,508.821837478,503.621570382,96.0403541899,1205.77666662,17.096132197,17.0855,17.0878193475,17.1006,-17.3134,-4.61304384292,288,0.488328063168,361.379554964,118.443616794,138.263,164.129451068,0.957471,0.964313,288,227.195403718
151.417,300.227175366,336.046430522,60.4314809025,736.7900731,17.0791970556,17.0693,17.0718853027,17.0825,-17.3074,17.3048015928,289,0.482211709378,153.455820148,114.954561801,138.471,123.340704396,0.992067,0.952419,289,132.810339819
151.686,243.38403363,428.928674349,48.6149438228,831.930228526,17.1040048601,17.095,17.0967534127,17.1104,-17.326,-5.27187201181,290,0.485822518432,159.162078392,107.669757593,138.647,166.322544993,0.992323,1.0284,290,170.690592883
151.91,478.068734973,657.836235254,103.155480069,1195.88560954,17.0914089663,17.0831,17.0852853873,17.0956,-17.3148,-2.34650287185,291,0.476631768993,347.396629606,129.929941111,138.859,194.847222394,0.979427,0.947614,291,325.82006068
152.136,660.394690043,942.209715047,30.479953904,1027.16540608,17.0756652308,17.0676,17.0693457788,17.0804,-17.3026,-0.16044359792,292,0.484622822082,363.837605896,71.6662725735,139.074,318.509050585,0.98623,1.01747,292,202.416608544
152.341,326.0896508,506.934191231,52.0358344814,863.098970922,17.0639558969,17.0537,17.0564487418,17.0684,-17.2938,30.2731094985,293,0.500180709575,198.968035786,122.87537446,139.335,166.283885859,0.992264,1.08563,293,147.774843592
152.574,281.749267791,644.53687222,49.6601095322,1147.23935311,17.0867656692,17.0763,17.0799780615,17.0902,-17.3078,-2.46320687299,294,0.485347082383,256.622030486,105.441975756,139.532,197.19995478,0.992356,0.923359,294,296.36646785
152.841,207.597987076,420.094667974,65.6141939921,1010.47213652,17.0783311185,17.0713,17.0719641405,17.0827,-17.3041,0.219653059747,295,0.473892433271,199.642085504,89.8977999914,139.705,132.953158594,0.989894,0.890409,295,156.877775376
153.103,480.602991979,183.040141535,114.092853197,1420.48805779,17.0585299717,17.0467,17.049704224,17.0637,-17.2757,161.6492108,296,0.489415406542,291.487717618,141.157512859,139.886,10.6954653675,0.982481,0.965864,296,172.344676167
153.289,570.842205014,838.29694318,107.110278014,1106.9919969,17.0893013571,17.0819,17.0843120515,17.0935,-17.3032,838.29694318,297,0.487000952466,274.9875295,138.093004279,140.11,0.0,0.98876,0.962885,297,838.29694318
153.533,615.834512493,1013.05654593,86.1428271833,1239.75145545,17.1501182148,17.1406,17.1432876879,17.1534,-17.3709,0.431009973515,298,0.48833060433,377.939988131,106.77751532,140.264,347.136169731,0.980599,0.992343,298,326.008368494
153.741,433.256976969,549.193960857,180.816161129,772.483377372,17.1436292457,17.1358,17.1377793884,17.1498,-17.3541,49.7367989525,299,0.465121274422,127.994823912,158.29289845,140.443,167.735063117,0.993918,0.858094,299,256.586130253
154.013,330.217985181,444.552309756,37.8743565499,890.364233525,17.1528496001,17.1443,17.1467568725,17.1578,-17.3721,-0.83363009228,300,0.487859143787,237.220627294,111.123625967,140.647,131.078107668,0.99033,1.02962,300,142.258252777
154.197,542.522284383,956.739014387,37.6703355229,1141.71171648,17.076794104,17.0695,17.0712430835,17.0827,-17.2901,86.4060855724,301,0.484885421033,356.642451126,89.157326301,140.861,406.102488399,0.975812,1.00363,301,382.517411178
154.439,554.066502015,376.034190808,35.6269249875,1072.09871708,17.0595932248,17.0504,17.0542050117,17.0626,-17.2858,-6.7760111658,302,0.482823825955,381.094152865,69.0378341679,141.05,148.353018874,0.971295,0.990057,302,144.688581743
154.716,496.792784695,473.480554966,68.3406340002,1152.83845246,17.1188761881,17.1108,17.1125365787,17.1231,-17.3439,-6.52141248006,303,0.465591908326,331.328287683,113.764522996,141.238,159.700858194,0.962291,0.81208,303,107.646264019
154.956,826.551606211,685.023102566,356.765629668,986.546856964,17.1778327543,17.1678,17.1707165758,17.1828,-17.4064,17.9830408831,304,0.480918901939,189.95167006,87.6674347475,141.445,251.945101745,0.963001,0.962045,304,259.737078277
155.143,43.1283025566,420.903829718,-18.910609367,348.740547885,17.0808687349,17.0716,17.0736353148,17.0853,-17.3032,-0.532995824291,305,0.485517521632,60.2499661749,32.6556491386,141.649,166.527575645,0.993065,0.963816,305,165.408562126
155.316,262.797115939,339.203142471,49.5093930445,988.656917821,17.0996479128,17.091,17.0934050313,17.1044,-17.3173,-4.54255972844,306,0.477088341571,274.692420814,72.4161001442,141.857,121.475148432,0.974415,0.96666,306,128.024491245
155.52,447.14376509,639.277629083,96.9156854606,978.115600681,17.0820926365,17.0728,17.0743729874,17.0856,-17.2947,-4.07185054805,307,0.473810810813,326.464007652,109.84918855,142.072,188.834284649,0.996385,0.949776,307,149.504857332
155.768,468.815303378,346.554671919,72.1530715021,1065.23254631,17.061554243,17.0509,17.0531824732,17.0643,-17.2641,-7.46557350131,308,0.472706542847,341.043733047,102.622233421,142.212,130.270108012,0.973959,0.870886,308,103.924967791
155.94,258.04251787,513.40248699,79.0130820747,1112.85944621,17.0293187127,17.0197,17.0230590881,17.0336,-17.241,-2.89909279325,309,0.486024822799,244.325107307,94.856498475,142.404,160.305308875,0.990717,1.04162,309,199.096890052
156.148,593.088146136,194.779277989,58.7120939861,1117.41982237,17.0384266743,17.027,17.0287043376,17.0433,-17.2428,1.405564907,310,0.47629820079,414.242385607,106.01163637,142.548,79.3153140532,0.981147,0.977321,310,121.266478168
156.384,286.118758112,541.604348207,43.0227597411,1159.60357003,17.0244113525,17.012,17.0145842855,17.0291,-17.2235,-8.72662081249,311,0.458680240694,222.46991741,110.814383528,142.74,192.420426485,0.983162,0.814552,311,184.137644804
156.591,634.210982552,488.517669226,99.260442814,974.674346363,17.0263110674,17.012,17.015664238,17.0277,-17.2188,-4.2336113831,312,0.476562938173,303.826309939,113.285800426,142.984,180.298438757,0.940861,0.921369,312,247.681548743
156.749,468.074807362,902.860160408,114.115620172,1174.98683788,17.0218242327,17.0121,17.0128023785,17.0274,-17.2333,147.358964461,313,0.465692067718,353.229039873,114.183308057,143.163,294.025315881,0.961107,0.902302,313,408.535047845
156.863,391.460685745,537.956062824,61.0999109852,1169.49221944,16.955726159,16.9445,16.9478841373,16.9604,-17.1617,7.33951422641,314,0.501201193117,320.964302347,128.603782956,143.358,195.444869246,0.959866,1.19069,314,216.871908614
157.06,720.657787216,504.796339062,43.7747226595,1042.61569961,16.9313966775,16.9211,16.9221479661,16.9362,-17.1402,94.7729754808,315,0.453208471373,319.942400964,79.7184876382,143.539,129.167980085,0.92394,0.812232,315,336.824325958
157.287,508.096304718,431.496828901,122.743085044,1214.11517101,17.0359780685,17.0247,17.0289354177,17.0374,-17.2343,12.4858797036,316,0.476183958428,362.193470507,150.065087501,143.741,161.296858091,0.96234,0.97269,316,259.068600149
157.534,395.279006912,798.396084533,108.234909401,1249.77742564,16.9727644144,16.9635,16.9664607999,16.9758,-17.1732,115.069664989,317,0.471953910249,261.318408517,137.582800585,143.886,258.964650357,0.974657,0.946981,317,283.370327076
157.71,476.713490699,413.654577822,48.3009366372,1018.07627595,16.949248197,16.9404,16.9417204407,16.9565,-17.1466,7.74668805345,318,0.472608138038,284.360706984,125.634119847,144.058,154.848695359,0.986732,0.898353,318,215.784817016
157.941,231.242551355,498.067325969,24.4700090553,635.465028994,16.9228630584,16.9117,16.9146625892,16.9252,-17.1223,86.4271857891,319,0.468126449114,160.768731753,91.1255586751,144.241,167.389489597,0.991611,0.903608,319,231.624074064
158.141,326.732780282,403.798272159,-12.4094889487,883.053199124,16.9018280925,16.8916,16.8929207158,16.9062,-17.107,-0.779966332541,320,0.476501536809,203.447781861,97.6201000373,144.489,148.106156395,0.992801,0.98642,320,183.326858072
158.354,511.532138438,401.188348488,130.663391529,1253.72906053,16.867206365,16.8532,16.8571191886,16.8687,-17.0552,7.54464392733,321,0.481674058866,365.200604198,124.469175149,144.684,169.970838824,0.962263,1.01981,321,165.224500258
158.59,546.738822595,643.809082946,62.0207854371,1555.21439926,16.8311651095,16.8199,16.8215378312,16.8348,-17.0239,248.18225721,322,0.468155785503,458.298479575,114.482114393,144.879,128.142265791,0.957739,0.88609,322,371.962985822
158.78,493.82543919,351.550324297,82.8382837694,1296.39943916,16.8028033255,16.791,16.7945579495,16.8062,-17.0001,0.823286701151,323,0.501028356055,349.17057706,132.709399079,145.099,127.94564281,0.990123,1.07527,323,194.093334543
158.981,643.693362357,740.030475751,193.759109684,1399.04272589,16.7853536307,16.7733,16.7755107578,16.7913,-16.9656,57.3224794544,324,0.487958339256,360.56284091,134.672940368,145.282,279.390954326,0.933989,0.982105,324,529.61386471
159.168,507.052331644,610.538619691,190.968515808,1197.99277479,16.831480534,16.8215,16.8233708007,16.8372,-17.0162,-3.60875360916,325,0.472208099945,297.402884576,131.848747135,145.475,204.006552492,0.976809,0.914779,325,299.994634935
159.363,358.257649156,567.533564147,10.5440129258,1133.78924076,16.783300276,16.771,16.7745110026,16.787,-16.9655,95.5090152215,326,0.488226798655,269.584355687,105.07904064,145.715,163.556366741,0.974018,0.996854,326,256.641295495
