AverageY,AverageQ,Epoch,MinReturn,QFunRegParamNorm,AverageQLoss,AverageAbsY,AverageAbsQ,MaxReturn,Iteration,MinEsReturn,AverageDiscountedReturn,AverageReturn,AveragePolicySurr,StdReturn,StdEsReturn,AverageAbsQYDiff,MaxEsReturn,AverageAction,AverageEsReturn,PolicyRegParamNorm
34.6475506233,34.6402,41,25.4270869583,36.1218,9.14718,35.0776699954,35.0582,873.949915938,41,3.98379003097,62.450042572,195.607439076,-37.3446,186.457181184,77.0584476868,1.74969812801,285.987588997,0.805115,61.6632444268,29.8414
36.2487614601,36.2413,42,29.8052296602,36.7182,9.79343,36.6384542018,36.6225,538.417692328,42,0.359849989294,101.332801603,257.251494891,-38.9567,147.099249755,122.740688792,1.79992340608,407.188081068,0.806368,127.27154693,30.1851
37.8224903848,37.813,43,-9.54367260436,37.3549,10.4261,38.1654782062,38.1519,1101.42545573,43,-0.379829635161,62.4924382402,204.045473562,-40.5494,199.922288526,124.255015694,1.86715298607,341.174022624,0.802161,97.4748187058,30.4238
39.5188155991,39.5086,44,20.4220427915,37.9559,11.8405,39.8151171158,39.8044,999.754858369,44,20.426080464,70.0900089167,237.386776099,-42.2598,250.443347818,130.86437764,1.95243475564,421.601654492,0.826296,131.340223596,30.715
41.2347914527,41.2268,45,23.0276033579,38.5239,12.0715,41.490949787,41.4817,584.877237339,45,-1.46483136602,98.8436475032,278.193028705,-44.0616,133.84052118,183.132235311,2.01795413257,506.606483171,0.80778,135.835249544,31.0254
42.8701391521,42.8591,46,62.4800171924,39.0924,12.9097,43.1056398856,43.0907,984.300224496,46,0.791220936665,102.843287331,366.158807081,-45.836,212.870501024,102.812988252,2.06412296041,337.689746157,0.831039,95.0096972971,31.2893
44.8210620864,44.8103,47,-4.14734519264,39.658,13.2989,45.0279241749,45.0156,972.102949314,47,5.8530935443,82.2583127315,248.052360353,-47.8024,207.366771718,136.608874412,2.11719255959,479.805305421,0.814637,121.573188699,31.5806
46.6603809035,46.6511,48,15.0979352528,40.192,14.192,46.8467153907,46.838,556.524578707,48,26.5295729497,75.3398500394,165.832687553,-49.6403,149.755907444,96.3033323753,2.17327063469,327.986499047,0.819698,120.679272589,31.9606
48.3814560685,48.3724,49,20.8702977458,40.7047,14.4309,48.5481604364,48.5445,687.27249599,49,7.55346270206,94.1528162124,271.821852282,-51.4022,185.713048769,110.325377354,2.21772142642,286.911800941,0.812177,125.288221389,32.2693
50.1249555361,50.1143,50,97.233034888,41.2062,14.9305,50.269110805,50.2667,678.001798585,50,3.17815472514,137.254243213,334.826819231,-53.2147,109.090954682,98.1137256533,2.28048448633,278.672468314,0.791017,131.756480403,32.557
51.9406783566,51.9282,51,48.4001822534,41.6671,15.6965,52.0636203565,52.0586,725.625419944,51,81.1447129119,123.211264973,339.770137415,-55.0718,147.734072271,109.985894108,2.32842536263,404.982564939,0.807045,238.220425953,32.8914
54.0323400424,54.0191,52,50.0199768023,42.1433,16.6765,54.1476679538,54.1413,668.958727181,52,-9.59273850857,120.763007807,331.959236193,-57.2345,135.079145012,118.57659432,2.39666332065,358.844810465,0.821491,212.225652005,33.2156
56.0106972399,55.9983,53,31.9353284249,42.5794,18.3171,56.1186686268,56.1171,612.614968885,53,3.1815017085,134.18022078,366.451396988,-59.2961,118.521038343,143.889117189,2.45438104543,420.418889274,0.795578,174.11514537,33.6013
57.8938463043,57.8786,54,139.485609175,43.1016,18.8703,57.9982181703,57.992,355.112056623,54,32.1421319655,108.432523176,196.602783947,-61.2081,45.0646073519,121.665700248,2.52302270194,354.129052046,0.821155,208.058674581,33.9508
59.936300193,59.9222,55,107.277492088,43.5147,19.5352,60.0357391547,60.0336,260.663895339,55,0.0874065774421,85.5036229179,132.682524902,-63.3466,21.3871503928,104.342947616,2.57509989212,337.995647333,0.833961,115.256624579,34.2224
62.1170966203,62.1014,56,156.444952646,43.9085,19.837,62.2163526815,62.2143,511.870855029,56,14.2326844638,120.800605744,235.976685196,-65.6302,77.1577859303,126.144950101,2.61148719029,353.924831991,0.815502,250.510453504,34.4676
63.9686793589,63.9543,57,111.975461405,44.3145,21.6861,64.064626973,64.0653,325.410608425,57,50.7846499723,91.9686385483,150.954862014,-67.6037,32.2014652697,61.5266268542,2.68286750111,226.673401258,0.849231,134.763643428,34.7149
66.4111285933,66.3985,58,51.5767332637,44.7373,22.2446,66.5045508369,66.5054,259.428498342,58,28.1787469516,89.2918770593,148.770574107,-70.1452,27.1128084188,112.212687025,2.76031367093,333.480720483,0.841746,169.86885336,34.978
68.6909608777,68.6707,59,114.011982147,45.1345,23.3788,68.7857443617,68.7782,261.41379456,59,67.1488575878,93.0972165181,149.301098421,-72.5354,27.875476012,72.231310044,2.81808029894,304.496810107,0.853792,162.972290387,35.2469
71.0585749566,71.0447,60,102.847786109,45.5303,24.1182,71.1556865537,71.157,257.356843258,60,99.521502559,76.7566311526,116.107717872,-74.8583,15.8421832985,58.1243688115,2.87767327993,288.295754582,0.85396,179.590177405,35.469
73.3249735843,73.309,61,115.115624547,45.9194,24.86,73.4233510583,73.422,157.264152852,61,-4.68376483803,90.0252487598,134.702574793,-77.2081,11.1937567486,88.8703493567,2.90790170772,281.630908406,0.864778,125.322681943,35.7113
75.2611344732,75.2456,62,112.930167169,46.3308,25.6047,75.355865013,75.3584,164.175130071,62,5.21313233958,91.1827287129,134.72831599,-79.2982,9.89993121757,124.201562908,2.96660802967,446.131318626,0.847777,208.962488765,35.9653
77.8120442861,77.801,63,124.223570702,46.7146,26.5391,77.9052310214,77.9103,183.060103653,63,115.968055948,94.5441623406,149.69823766,-81.8458,11.4457985494,75.0436531217,3.03412145763,353.274079252,0.843879,199.716049574,36.1762
80.028407131,80.0122,64,117.434660749,47.1491,28.3285,80.1216437955,80.1254,186.657047212,64,98.6715160418,89.7134182522,131.339112169,-84.0973,11.5677603946,50.4727695475,3.09568176834,286.686522577,0.862404,157.456734859,36.4103
82.3330779699,82.3129,65,118.363208075,47.5418,30.4745,82.4232657509,82.4252,210.824853651,65,3.44136515184,104.6512923,167.287039075,-86.4628,13.9484959736,98.5230781509,3.17073266208,392.837626036,0.840829,161.456962375,36.6236
84.4950001414,84.4834,66,113.216885512,47.9724,30.0034,84.5881952633,84.5967,165.722501256,66,1.87311009156,95.037664384,146.060841813,-88.6448,10.1188301229,76.8973525766,3.17721905369,304.566598011,0.850121,146.832131297,36.8771
86.838818496,86.8249,67,119.426975287,48.3352,30.0712,86.9283472922,86.9379,241.027482372,67,52.8953029471,117.239536388,204.466217884,-91.0107,24.7994963393,87.7395994992,3.20201945533,403.040607555,0.839942,155.359206472,37.1197
88.9978194174,88.9833,68,135.457151092,48.6398,31.0758,89.0891374983,89.1045,275.429296544,68,-4.95495715724,109.486239001,190.024001305,-93.2075,33.4123702009,83.6589569349,3.23255614077,283.852805442,0.863041,131.796161653,37.3375
91.0421250455,91.028,69,121.252225479,48.9878,31.4373,91.1369637815,91.1454,234.6686046,69,7.19943651936,94.8213226166,148.140791479,-95.3358,22.003172012,89.0358486109,3.25509644677,347.421858844,0.850864,158.906894295,37.6016
93.1581704721,93.1405,70,105.372590771,49.303,31.8545,93.2557690837,93.2691,264.034715203,70,123.25968815,123.926837619,225.471973239,-97.5324,36.9855380075,63.9250300774,3.27749333762,315.719878187,0.827738,195.715057737,37.8085
95.5049217045,95.4897,71,109.932310397,49.6524,32.2461,95.5992287885,95.6149,260.207039155,71,55.3509008936,101.275369155,163.999824243,-99.7648,46.8448009991,45.0662886016,3.32116245936,230.374522332,0.845595,158.74689321,38.0391
97.314839254,97.2946,72,116.152709664,49.9843,34.0314,97.4169486501,97.4323,233.941883998,72,86.8514238786,101.678005558,167.786988947,-101.724,35.5036179372,58.8859376068,3.35458877009,281.037684995,0.846589,192.70383698,38.2795
99.294681053,99.2797,73,110.711340171,50.3564,35.856,99.3928549616,99.4164,484.10399241,73,-5.06520560215,93.9471722543,153.298279787,-103.645,53.3674084487,95.7364062888,3.44440900942,282.854232638,0.841137,133.180187816,38.501
101.398452879,101.384,74,118.111469816,50.715,37.7552,101.500178541,101.52,563.499043453,74,2.71136489805,116.038029933,233.972083248,-105.783,86.6625612263,104.85186627,3.46232526155,347.19865645,0.823833,168.373884065,38.7119
103.246753602,103.232,75,115.619353244,51.085,37.017,103.342695845,103.368,690.746307944,75,-2.78813567904,104.536771712,190.981505921,-107.639,97.837347664,89.2222427666,3.4759388701,352.848713569,0.838011,118.002137405,38.9438
105.056670232,105.04,76,122.230770094,51.4703,38.8734,105.151280677,105.177,543.981522402,76,-2.09355951877,121.030300619,257.2101474,-109.424,96.4112620524,124.521982226,3.50529689564,403.083361704,0.844778,136.614161985,39.1858
106.741292457,106.721,77,149.595520222,51.8666,40.6022,106.833698035,106.862,277.094178915,77,-2.47169034053,124.322016302,232.05164669,-111.175,33.4860235726,112.549274489,3.59304992481,410.882952981,0.86267,156.369987222,39.3585
108.711732473,108.692,78,127.808702313,52.2065,40.811,108.800152478,108.822,483.083227677,78,-3.68969554586,114.404143836,235.909052674,-113.069,100.403905659,108.713966263,3.61892632838,428.353885616,0.838654,111.074696894,39.6151
110.494386763,110.48,79,133.573196752,52.5301,40.8932,110.58253815,110.609,396.371523034,79,22.4362986049,113.980999787,212.227852523,-114.891,56.7694612928,105.424132343,3.65558978332,348.965979805,0.855858,156.884959734,39.8316
112.099474099,112.078,80,76.7041910614,52.8772,41.9795,112.186125561,112.207,548.292936706,80,-1.04402886019,112.643840468,223.843804181,-116.554,93.2222124675,75.2011187559,3.68839329382,300.252202296,0.844204,169.542604076,40.0223
113.81658454,113.8,81,131.465882062,53.2114,42.6935,113.900301952,113.919,548.529586055,81,-5.47272315419,118.48736741,271.759076069,-118.318,100.7344945,82.5914068235,3.71243236663,294.16249824,0.832661,132.893829671,40.1817
115.570954395,115.553,82,107.41281657,53.5503,43.1199,115.654553926,115.675,397.362398528,82,3.08335292168,115.664694362,223.067372457,-120.158,64.4533677699,101.561617711,3.73233877579,297.971912007,0.840577,171.178402678,40.3728
117.302411947,117.287,83,121.520863801,53.8734,45.2197,117.382471744,117.413,464.725315017,83,31.1393244942,127.145278925,275.587623542,-121.85,77.0891187588,68.5287149693,3.77996091257,291.880887654,0.814975,144.904421408,40.5646
118.822778361,118.805,84,126.581805852,54.2445,44.6626,118.901727377,118.925,501.020636361,84,71.0700592875,104.717025905,188.653593051,-123.383,73.2287929678,74.0464368928,3.84335206878,305.825340664,0.851874,166.143754009,40.7964
120.597483662,120.582,85,115.790253427,54.5891,46.6093,120.670035276,120.699,560.281497974,85,1.29360020558,104.139217087,195.499969436,-125.111,106.282820959,162.983509854,3.85929564363,498.720825371,0.851626,222.240797575,40.9612
122.140693489,122.123,86,96.1168683686,54.8977,43.5217,122.216585872,122.242,427.573241196,86,-0.547775302697,121.052154943,264.254253995,-126.619,83.438666518,80.5853705532,3.84515601729,307.87428872,0.846391,125.891589404,41.1688
123.321533197,123.302,87,102.036903647,55.2758,51.1897,123.397184971,123.419,643.821241642,87,58.7955408076,121.375299787,259.496430821,-127.841,132.398901384,91.6153763005,3.9800519455,351.990698062,0.850468,185.680018629,41.3383
125.03322388,125.014,88,106.511885788,55.611,48.38,125.102914844,125.118,646.819470588,88,3.04875841352,125.016208284,290.467872463,-129.548,117.682489808,105.213702258,3.93537964976,299.083252754,0.853037,109.163522902,41.5346
125.916874329,125.902,89,114.766393308,55.9386,52.5939,125.999825167,126.026,565.484709698,89,-2.23430850567,126.877227424,286.654933699,-130.414,126.223570112,113.934739061,4.03380075874,344.883141185,0.853774,112.073384076,41.7308
127.632013922,127.613,90,89.5499100133,56.236,52.4342,127.707686313,127.725,665.394477501,90,68.5946910353,103.262071076,223.727634595,-132.127,136.221710995,129.221806468,4.05072711735,492.406825459,0.852683,228.708756244,41.908
129.146948657,129.131,91,81.187345217,56.5273,52.1184,129.229053815,129.256,607.709296164,91,6.43429728098,117.597246093,276.853495428,-133.564,118.952679902,126.950572369,4.03310040252,351.450144357,0.847718,221.551949519,42.1151
130.472545399,130.453,92,58.1257211733,56.8522,53.4719,130.549244012,130.575,558.26734099,92,26.5371821571,107.157483961,229.750768654,-134.975,108.381446268,152.894867096,4.11586893152,482.968980922,0.846971,227.69058273,42.2698
131.852481044,131.842,93,101.013589784,57.2127,56.1818,131.934477631,131.973,506.677581139,93,-1.59479894496,96.6191238041,165.146274236,-136.25,86.5900329278,105.326101562,4.13384534689,317.699055804,0.857962,114.021893664,42.4728
132.800519258,132.785,94,109.513209701,57.5627,55.5813,132.880879437,132.918,492.886896764,94,0.660804980801,102.406499461,197.397979357,-137.271,90.9552585679,140.914524498,4.17139808265,373.840613495,0.854744,151.19403945,42.6397
134.052583086,134.033,95,5.49590537923,57.8816,57.579,134.131369025,134.155,707.360342419,95,25.6283743704,92.1383492083,198.825875165,-138.462,146.847475542,177.293891745,4.21861425025,536.959747025,0.85164,197.923019762,42.8169
135.166323589,135.147,96,100.087653005,58.228,58.7212,135.245254382,135.274,473.666388487,96,50.0096494934,94.0364733143,186.769933885,-139.555,99.6851581677,209.855366036,4.27105449067,691.196245553,0.860321,250.389422546,42.9847
136.44759549,136.431,97,91.1659297285,58.4992,58.0762,136.525900168,136.555,455.362096344,97,-44.1656144376,90.5641356167,183.443449787,-140.917,111.220749471,186.479744228,4.23496200123,414.21909326,0.847833,227.530505848,43.1594
137.456090519,137.44,98,48.3627749291,58.7996,54.0709,137.53251875,137.566,632.77033529,98,40.0442621099,92.1273432025,180.364580778,-141.923,115.078105383,128.476681537,4.22158408672,352.7176801,0.848386,204.65949976,43.3442
138.927511443,138.914,99,31.5659409349,59.1281,58.3187,139.002833569,139.035,956.103227512,99,6.53390311238,98.7219515329,247.872747672,-143.329,160.880825274,154.177425091,4.28396618839,471.098904483,0.832887,176.269453924,43.5574
139.867928382,139.849,100,21.6946084254,59.4277,60.2717,139.939639082,139.969,786.526180182,100,22.8068160024,89.4830454695,220.945746178,-144.227,159.251532747,173.622448495,4.32585614212,454.855094505,0.850551,263.300284875,43.7298
141.112553142,141.096,101,137.420725355,59.6958,60.8982,141.187085579,141.223,377.764423518,101,-3.48386851478,98.9739795642,171.405734234,-145.511,44.6639918956,99.8569408292,4.33817891186,306.30043659,0.853692,141.788594149,43.897
142.137877923,142.123,102,-32.8995216102,59.9878,63.5023,142.210816062,142.242,454.027638235,102,-70.0896180352,91.7416215652,185.778251145,-146.469,99.1328644031,120.216988911,4.34064605562,291.303375652,0.850928,101.985237948,44.1231
142.722252493,142.705,103,125.447925284,60.3171,65.1547,142.801211764,142.827,571.389059578,103,17.6430406394,102.762493776,179.393085765,-147.128,57.8194064328,103.057779138,4.44721307912,333.345664055,0.865206,127.430681892,44.2709
143.971351066,143.955,104,-4.87233886782,60.6205,64.4112,144.044085674,144.091,704.943013362,104,47.2225219783,88.0657586467,265.763383776,-148.309,169.717653626,102.052680896,4.45145407618,404.523935411,0.849298,248.809009733,44.4521
145.293043592,145.273,105,51.5740435612,60.9354,63.5974,145.368683762,145.407,653.323580014,105,87.7400834645,111.419668752,302.558184799,-149.642,148.417147479,222.686665551,4.44827606349,699.957600567,0.829167,295.449929873,44.6435
145.85524864,145.838,106,146.883905834,61.2201,63.914,145.930053189,145.969,626.854545719,106,38.7528473494,111.006351574,208.849212005,-150.172,94.6401797203,100.115692827,4.46515393584,335.697213422,0.850878,161.405207444,44.8211
146.996275351,146.984,107,91.7660378482,61.5397,63.3766,147.075564934,147.118,301.89133531,107,1.99693765709,91.2400891012,152.711403797,-151.326,33.6919871416,94.0720148039,4.52956857675,348.17291484,0.832027,190.262634378,45.0186
148.350855906,148.33,108,119.699940082,61.8474,68.9774,148.42136196,148.456,606.320961647,108,2.1219470306,100.903943751,191.718304537,-152.769,82.1928529172,122.899019302,4.595550596,388.825560953,0.821628,149.167685094,45.1865
149.424202003,149.41,109,12.1000995182,62.1576,69.0492,149.497101093,149.539,981.001039329,109,9.49787447142,113.59454688,313.198173675,-153.826,161.578873655,104.673726627,4.57617027834,382.069953122,0.795052,123.550131061,45.3828
150.506060302,150.495,110,12.4751679073,62.4381,71.8263,150.578692187,150.624,893.493835577,110,18.7081272507,100.920449489,187.28214767,-154.858,93.5705867842,182.013553261,4.6751653633,537.057900258,0.824866,192.902931157,45.5674
151.219567247,151.2,111,-63.4188979277,62.7086,66.8264,151.303100154,151.339,417.919893087,111,7.92034860851,93.2715622004,179.043918953,-155.64,90.0975295928,70.9151893897,4.64953723213,248.401167948,0.853281,142.53531948,45.7121
151.942843203,151.929,112,101.043863794,63.0288,71.4489,152.018555264,152.069,354.6792888,112,2.09030415134,89.3554276083,151.212217929,-156.383,56.1047528177,77.9175508674,4.70655008121,258.035323918,0.823938,133.689551823,45.8505
153.040837704,153.02,113,100.561928141,63.2904,72.5261,153.126219103,153.169,513.25896406,113,25.8474506001,108.805331748,233.925587127,-157.451,82.9711080835,72.1682936844,4.76874355589,235.192905897,0.823801,129.464054232,45.9997
154.38244045,154.364,114,-75.9576358484,63.5874,75.3251,154.469271016,154.516,476.14368137,114,158.057838676,97.4956299229,197.319670214,-158.743,86.3660952544,110.253201978,4.81132720298,467.229550463,0.801196,296.555974596,46.138
155.629402843,155.617,115,-9.41070016067,63.8729,75.6083,155.705623415,155.758,454.279996225,115,59.7537118347,102.724971023,207.267949805,-160.09,85.9061693629,153.469901558,4.85376539241,539.899113586,0.824264,194.366010164,46.2948
156.404745503,156.388,116,136.610518839,64.1406,77.8666,156.490159033,156.534,533.014354277,116,4.86272369229,103.661328031,187.35394041,-160.855,71.7523987557,144.371329225,4.86215852723,426.079157698,0.813732,164.853307486,46.431
157.45642423,157.442,117,18.4339438885,64.4017,78.3261,157.545229738,157.593,828.624655907,117,59.1730637038,101.555846389,244.100252108,-161.933,142.096221049,112.048201829,4.90690439815,399.437194006,0.804843,225.189284176,46.593
158.737357482,158.722,118,69.4526178832,64.7007,78.1852,158.830567704,158.887,549.36655578,118,51.5667708385,93.1765425491,222.25334602,-163.231,100.957809552,97.9921258959,4.91651343397,320.793645116,0.799084,200.911201326,46.6933
160.17273471,160.156,119,74.7408912254,64.9542,75.5535,160.252096057,160.295,586.655679547,119,6.90962771085,98.0945213115,212.725395493,-164.635,115.02293286,102.056042957,4.90660291016,357.107724767,0.790828,138.841204975,46.8646
160.818820093,160.805,120,107.280079278,65.2193,80.0626,160.909139824,160.97,769.238216236,120,-2.42175864783,95.8029029535,283.562706095,-165.239,142.028514334,126.34036127,4.95673753537,324.809255535,0.778495,140.293748195,47.0167
162.242568704,162.221,121,73.7859978836,65.4536,79.4191,162.327657328,162.372,654.431090462,121,22.1164103586,118.052434126,305.483880576,-166.694,114.425595577,135.094061998,4.98048707331,417.097916142,0.797582,220.056639818,47.1579
162.773436699,162.76,122,-67.9274572263,65.6988,88.6408,162.862773247,162.926,603.430525623,122,-10.5525955472,89.3941336931,215.797563198,-167.308,127.435581565,82.2380280412,5.0715952595,242.733485506,0.81385,83.0284472233,47.3491
163.902068552,163.89,123,3.35688466071,65.9473,85.7509,163.994410387,164.052,638.256343645,123,19.0768785812,112.904942727,286.515183745,-168.5,108.759599264,121.891732014,5.07627392707,370.535124842,0.785966,184.287864137,47.51
165.392041572,165.367,124,102.609689905,66.2007,88.7993,165.488315419,165.539,301.437632655,124,3.31295492815,100.917891996,159.734248047,-169.917,27.0198512227,97.3263438251,5.1108198961,359.214981726,0.85733,115.81463079,47.6657
166.477240562,166.462,125,7.05586145591,66.5089,86.8288,166.567070919,166.627,652.831932274,125,32.8701731377,99.4089518155,177.569509944,-170.945,74.2627867487,164.955955574,5.15690714628,467.043629717,0.837621,191.834522338,47.8251
