AverageAbsQYDiff,AverageEsReturn,StdReturn,MinEsReturn,AverageY,MaxReturn,StdEsReturn,MinReturn,AverageDiscountedReturn,AverageQLoss,AverageAbsY,Epoch,QFunRegParamNorm,AveragePolicySurr,Iteration,AverageQ,AverageAction,PolicyRegParamNorm,MaxEsReturn,AverageReturn,AverageAbsQ
0.714774876039,210.016004581,6.5005557909,78.5807724966,21.4321027665,273.470726011,53.0438604827,249.261673737,142.843190548,2.81835,21.4661612336,24,28.2727,-22.9705,24,21.4247,0.443061,22.7646,288.155487027,261.224115191,21.4646
0.780945514096,195.868368581,6.65281782342,15.8317002231,23.6047149434,234.869532199,89.0902711185,209.858797426,130.168736683,3.45712,23.6378144546,25,29.4011,-25.1829,25,23.6006,0.596999,23.2894,292.584678724,222.486930252,23.6412
0.868199848244,197.411578421,29.2867807027,58.0761797266,25.8051150848,258.354927052,62.7224089717,183.765979801,131.636146153,4.18863,25.8386838465,26,30.5339,-27.4008,26,25.7978,0.526416,23.8346,271.452789789,229.345985327,25.8405
0.907613472584,190.644016064,33.841637272,13.6820645944,27.909551539,289.494147934,77.4463250708,195.26451041,144.206127663,4.51366,27.9410058276,27,31.5707,-29.5699,27,27.901,0.53737,24.2403,265.355549176,261.363984735,27.9445
0.95413381523,181.355934616,4.36597686491,72.6127333899,29.8787093466,273.282829662,67.2058962204,254.00465571,144.638911313,5.16395,29.9107717473,28,32.5817,-31.6251,28,29.8698,0.515416,24.6165,287.743582908,265.398488563,29.9161
1.00329044624,219.382259279,5.22247832835,80.41919927,32.1457707342,261.716512646,76.8293146822,239.627835504,138.138512128,5.47816,32.173817895,29,33.5141,-33.9221,29,32.1377,0.454347,25.2033,323.57651204,247.143982415,32.179
1.03795198025,208.456828842,5.54812616275,37.0422200625,34.3277882494,305.634378914,82.4815118779,278.871716575,152.520720138,6.10621,34.3508332411,30,34.4054,-36.142,30,34.3188,0.580663,25.6614,320.720823368,293.043278567,34.3588
1.13072891593,211.105256004,9.10386213485,111.542529056,36.578338508,260.298097951,67.5266887761,222.023563707,135.274005039,6.97792,36.5974545827,31,35.3619,-38.4262,31,36.5674,0.576471,26.1315,330.696437888,237.638534357,36.6037
1.16695626704,184.878473798,46.4268553062,8.70723938215,38.8304815884,408.924682837,115.016745478,214.080839511,148.023512151,7.67691,38.8473269248,32,36.2139,-40.7379,32,38.8218,0.503118,26.5812,345.402886308,286.134207065,38.8553
1.21871259563,204.007778744,4.10934877523,14.0942702303,40.8109279834,332.539556424,97.1862197586,311.668647391,157.995098896,8.19462,40.8275069151,33,37.1321,-42.7907,33,40.7982,0.401515,27.0426,313.771395206,318.698934848,40.8327
1.26682070969,237.237353827,3.65092088706,94.9125275217,43.1184465606,322.322316132,59.4720141159,305.049034447,160.20474049,9.12248,43.1351584835,34,38.0721,-45.163,34,43.1131,0.352932,27.4436,321.658158543,313.377767516,43.1516
1.26605357632,235.970623158,11.1076010525,49.2294624033,45.2498620025,292.839161468,86.5069324417,243.58079072,140.25109048,8.4712,45.2688539881,35,38.9118,-47.2675,35,45.2402,0.492172,27.8959,321.193725854,257.886551354,45.2806
1.36044196073,238.980299241,13.274153589,79.7445486783,47.501131824,317.796024073,70.0408948745,267.615179531,151.5915021,10.1766,47.5186060535,36,39.826,-49.5833,36,47.4895,0.512372,28.3376,310.415408291,291.000604005,47.5283
1.38102207927,239.799944916,21.7175106372,23.541426681,49.7187911933,356.178073557,82.4906247334,269.980524445,155.676593535,10.0194,49.7358652407,37,40.6646,-51.8194,37,49.7096,0.532643,28.7234,324.651017975,305.746371417,49.7533
1.44009761127,201.304273168,23.5604220498,45.9707192781,51.9421273074,352.644526017,80.1698238377,246.497978474,154.176110414,10.6541,51.9583524774,38,41.412,-54.028,38,51.9311,0.55015,29.083,281.323121015,298.557052347,51.9707
1.51118870386,270.105540015,12.9471487957,144.729838422,54.1818787663,340.882369615,69.6430450339,292.867863671,160.41910049,13.1311,54.1986700044,39,42.3196,-56.3645,39,54.1701,0.530039,29.4735,371.484186209,320.565660719,54.2142
1.49737677553,262.027165408,21.4363324405,54.2316648777,56.3052496777,372.621464697,109.442101976,247.659082407,151.59073724,12.3952,56.3216660289,40,43.0928,-58.5593,40,56.295,0.503378,29.8987,430.415976145,292.218247486,56.3397
1.55967776343,255.649683943,4.11599904645,144.263149697,58.6664514503,300.190434831,63.6686826046,284.578459416,154.597744314,12.8278,58.684396347,41,43.8852,-60.9453,41,58.655,0.512245,30.2797,340.629175071,293.136036965,58.7038
1.67402752993,203.703945897,12.1608663981,18.283714002,60.5890762318,392.844954909,116.453306779,331.664531513,176.60864302,15.796,60.6076814735,42,44.7473,-62.9222,42,60.5748,0.638147,30.7255,358.467666118,371.611389367,60.6311
1.63136602158,168.607621791,10.067593844,26.4023699596,63.1098695515,369.06217344,102.603064309,317.094278369,167.993934231,14.5325,63.1280440761,43,45.5393,-65.4751,43,63.0989,0.663747,31.1658,344.746340963,335.404103357,63.1422
1.66789164572,232.470718027,6.50881886814,70.5470046587,65.3226595267,321.532678574,103.642167223,293.185817566,157.864254845,14.5862,65.3417413873,44,46.2632,-67.7194,44,65.3092,0.696281,31.5523,377.011048084,303.220487993,65.3652
1.74485746258,217.721821224,12.3533400891,31.1018968257,67.5187052912,427.422205528,133.371394075,374.731910503,188.024117182,16.7407,67.5365734248,45,47.047,-69.9417,45,67.5101,0.734779,31.9494,387.821250862,409.649464804,67.5669
1.82951558349,210.085042852,6.26188653235,20.5061215955,69.7463492683,372.365119375,108.749159375,345.903991245,174.015339835,18.495,69.7615374246,46,47.7539,-72.2407,46,69.7326,0.687137,32.3909,373.511941443,357.124302746,69.7926
1.74854260439,269.240419348,27.167648912,76.2754247893,72.1227500604,487.662271779,135.048665136,383.926555763,191.536417007,15.2418,72.1391615861,47,48.4283,-74.561,47,72.1135,0.716931,32.7636,492.614821414,421.836571961,72.1712
1.89652661001,278.652306061,24.0075815186,74.7093333747,74.2510589044,441.372228417,114.714875986,357.380078269,181.062040306,20.1562,74.2670228048,48,49.1326,-76.798,48,74.2309,0.705926,33.1519,495.212009666,381.150784898,74.2858
1.93738350053,258.927689285,4.65596996744,60.3249876413,76.2128035987,381.413808621,108.128037255,354.844644597,176.041967191,20.4522,76.2291477413,49,49.8494,-78.7894,49,76.2057,0.685807,33.4555,374.418584779,361.304987743,76.2667
1.96000265519,233.2748723,66.0269760877,94.4605632193,78.5984315278,569.185039142,95.2575236515,364.547133956,192.946734966,20.5861,78.6150127008,50,50.4959,-81.1699,50,78.5818,0.725563,33.8335,366.062343365,435.372385035,78.6497
1.99812971176,318.90356136,4.87907469796,86.6912911387,80.6637026653,359.140113805,110.822191868,333.8553989,173.213240546,20.7049,80.6812711508,51,51.2534,-83.2969,51,80.6508,0.674555,34.1893,476.912426955,353.520823748,80.7134
2.01714652109,209.125163516,35.6086780928,36.7492844262,83.1313727945,438.064249429,103.172035595,313.747576936,182.305657572,23.7293,83.1478877096,52,51.9994,-85.8373,52,83.1179,0.681936,34.5814,380.349597802,390.86106651,83.1845
1.99882316469,209.45232818,7.27596009743,36.603226842,85.0265926232,363.908642891,111.058369348,339.544219873,174.186484797,19.4664,85.0455574509,53,52.5963,-87.7543,53,85.0175,0.694135,34.8816,357.772742914,354.182574958,85.0872
2.10801643018,236.214611436,5.31239417665,58.7561414846,87.4304486543,364.20437148,118.326550714,339.681554276,174.094470842,23.5377,87.4508345571,54,53.2576,-90.2275,54,87.4131,0.673451,35.2258,370.562366549,354.409977306,87.4845
2.17142244635,227.753299045,4.86232068402,9.10761254896,89.5723042321,357.732716116,124.681980872,326.182494891,172.615237585,25.3546,89.5964620861,55,53.9587,-92.4179,55,89.5611,0.664813,35.5145,379.080954486,350.663251968,89.6341
2.24313267415,184.079035737,47.3129337341,8.66440046754,92.0321247375,439.585925178,106.210946015,289.256155578,177.914932878,27.333,92.0530510514,56,54.7075,-94.9554,56,92.0141,0.715086,35.8097,325.856038464,374.016919513,92.0912
2.2432344421,210.214372118,28.8215013594,71.8566116669,94.0347768897,431.901426708,90.0318113614,328.026313045,179.551136053,28.8409,94.0582974449,57,55.3247,-97.027,57,94.0212,0.731256,36.0989,338.132232609,379.581648393,94.1007
2.24033928502,250.796170883,45.3076607841,72.0622088637,96.3290923656,441.20932224,104.808843278,269.994020327,179.698677962,27.1422,96.3510866235,58,56.0248,-99.3316,58,96.3153,0.675029,36.3966,360.874139209,382.742224576,96.3889
2.40401947782,276.826075791,32.0858602383,35.2875603554,98.4626051445,443.170688497,103.534611181,284.740103796,183.01695142,32.3651,98.4885448058,59,56.69,-101.501,59,98.4504,0.682761,36.6576,410.370072764,391.66792915,98.5402
2.3759713828,185.841213412,39.6659203946,45.7212055685,100.427986899,401.650024049,116.248628702,249.132387449,167.222862948,30.7719,100.451660658,60,57.3902,-103.541,60,100.411,0.736507,36.9472,390.697212245,335.076743347,100.494
2.46602821286,228.130844531,42.3800883692,96.0060409748,102.930702957,411.624524036,102.810070922,160.984989353,156.43695584,34.6509,102.957566492,61,57.9647,-106.021,61,102.914,0.713801,37.2852,437.742260547,297.6517144,103.0
2.42730595993,304.567652099,41.6214145261,158.612667378,105.030305486,432.607694969,62.5429450527,226.420419899,158.142582684,31.7335,105.061249482,62,58.5514,-108.191,62,105.015,0.693538,37.5587,368.162169493,300.858935549,105.113
2.50040185354,151.460140314,23.8764260242,16.2097326618,107.148771613,347.091532506,104.051503194,262.549297471,158.50522691,34.3043,107.186617652,63,59.1916,-110.321,63,107.132,0.718667,37.8912,359.112055878,306.085025112,107.232
2.41166011195,263.77286437,20.2579544615,67.8639811309,109.445539305,365.741408243,111.411501538,281.220688616,159.047178495,30.5352,109.476089688,64,59.6914,-112.648,64,109.434,0.70022,38.146,396.13334256,304.491203962,109.521
2.5149725251,229.702630736,35.8100795522,128.094811323,111.370439613,375.182310087,62.285622124,204.178208522,157.221424058,34.2681,111.404363208,65,60.2959,-114.579,65,111.358,0.740307,38.4184,329.974637149,301.191563693,111.46
2.58193188729,181.646897076,51.1190778531,19.2037309989,113.426453941,577.975147468,91.1581983364,355.877374536,201.620797982,36.9799,113.462677422,66,60.8918,-116.545,66,113.41,0.703006,38.6368,302.540190711,478.907921558,113.509
2.6182422122,221.864162108,25.6527899114,37.3731380442,115.04907617,390.696528418,105.12403496,254.626522888,160.712633073,39.809,115.087053521,67,61.4236,-118.242,67,115.037,0.743498,38.9359,362.510585933,308.006583805,115.141
2.60258190299,235.865829833,20.7040259959,36.7880393463,117.19767717,329.01773195,141.972750355,236.603409224,150.412318222,35.8432,117.231242677,68,62.0118,-120.448,68,117.18,0.690347,39.1817,484.364986991,277.079942588,117.282
2.73429012942,228.920673641,19.3675411507,82.139062839,119.483773073,354.594220282,112.252796185,263.675986354,168.727081033,39.2176,119.525048861,69,62.5024,-122.762,69,119.471,0.694035,39.4739,420.750844256,335.442800142,119.573
2.63578590178,173.503498143,23.5484650727,9.40138412609,121.160277081,345.410717468,105.123224169,244.586924752,161.743316308,37.5171,121.195083585,70,63.1067,-124.483,70,121.146,0.687727,39.7331,323.840032285,314.591101972,121.252
2.70312272385,262.343099192,17.548234952,90.1257988221,123.449549773,358.937236033,92.8012610563,272.595059844,165.173730191,39.5369,123.48127496,71,63.7142,-126.773,71,123.437,0.705271,39.9918,382.277050637,323.315187177,123.538
2.85536196966,244.356172911,73.3039123118,56.5615833725,125.201482545,491.469917262,93.4779176373,237.315014045,181.733801093,48.5196,125.232886608,72,64.3328,-128.52,72,125.185,0.708778,40.2446,349.49903783,386.218086656,125.293
2.86423567374,240.640738868,36.2590175691,29.1306739501,127.156405642,440.96904468,106.135702861,307.199034618,180.413067581,44.6296,127.188157075,73,64.9506,-130.503,73,127.14,0.728908,40.5,369.751176933,376.717792535,127.242
2.86668705896,305.230880557,22.0793645921,69.8206885921,128.794388805,507.032324306,98.0092859258,407.486119575,197.155322564,45.304,128.828156493,74,65.5294,-132.097,74,128.783,0.710067,40.7768,386.965998339,455.969194987,128.894
2.86410050959,176.622370369,31.7671844666,12.1508663447,130.796081846,400.132468907,115.940028754,243.903741962,162.936813398,43.7771,130.827042268,75,66.1378,-134.093,75,130.783,0.688122,41.038,404.046244099,311.82294735,130.889
3.00031336519,250.342236213,24.3338960526,29.6574876691,132.296306011,405.255551475,94.8665353844,294.248268842,172.265190433,49.7602,132.32873546,76,66.7117,-135.64,76,132.289,0.738465,41.334,378.77109861,344.102540049,132.407
2.98315959658,204.326762317,54.6967888117,32.0701360159,134.589704807,508.910801518,130.300773681,288.844609645,174.791297092,48.9444,134.618172453,77,67.3539,-137.868,77,134.569,0.725031,41.6237,380.890156482,358.368181172,134.676
3.0674346854,207.551153646,55.4968963898,13.74075985,136.237325799,461.112922662,107.242909673,229.72772853,159.979974165,48.8501,136.266971253,78,67.9824,-139.632,78,136.219,0.751283,41.846,355.330535533,305.551477339,136.338
2.9618064018,241.36326243,48.8933163327,36.6612132908,138.272050487,479.805624222,161.363627357,317.146411482,185.297024614,45.3097,138.300966998,79,68.5173,-141.619,79,138.258,0.74977,42.0834,533.888409589,399.648443058,138.364
3.15423061658,205.76788188,56.1032302272,4.48616538003,139.52501794,532.30048714,107.428102084,338.521439043,195.528897433,54.8305,139.559742418,80,69.127,-143.004,80,139.51,0.734718,42.3434,375.979143972,452.524717725,139.643
3.20825999161,244.964145886,77.4024253682,48.8888783704,141.831763315,519.105201623,128.769938237,280.287613086,184.871196056,56.8045,141.867111951,81,69.7174,-145.255,81,141.819,0.765469,42.5829,423.002490808,409.507353746,141.932
3.26387842825,264.642670424,31.3787703701,71.0278395445,143.278959283,448.642621605,112.873118986,318.699468351,182.704911337,62.5191,143.310424419,82,70.3399,-146.777,82,143.26,0.747703,42.8176,483.750848314,398.623406957,143.377
3.2196501435,280.782464002,44.462411719,19.5086208035,145.14820584,438.237535042,133.612198941,278.733406258,166.31722016,55.8304,145.179216115,83,70.8042,-148.722,83,145.13,0.71293,43.0283,455.051277341,336.717116608,145.248
3.30168657606,225.633506128,13.9356917737,15.0219230435,146.951733194,376.233013129,81.8284375448,307.982576663,171.607678763,59.0319,146.982189309,84,71.3259,-150.416,84,146.935,0.766272,43.254,326.447697366,356.180154163,147.063
3.29301063071,237.118076242,23.6832796217,39.8859278199,148.375788831,444.247200161,115.259911151,299.19654592,176.789298008,57.5572,148.403234607,85,71.9014,-151.966,85,148.362,0.745103,43.4923,390.735882666,374.958384246,148.48
3.42087645,227.249674223,13.342540574,34.9132785197,150.190101102,253.663772256,150.464568243,186.208661219,125.724520381,65.971,150.216498304,86,72.4707,-153.802,86,150.176,0.796629,43.7031,472.819891382,207.062390156,150.289
3.33390308335,245.450411413,19.1792975374,80.094930898,152.029965115,336.333082695,108.525731207,257.708928575,155.490211354,57.0373,152.064474871,87,72.9679,-155.612,87,152.018,0.789316,43.8847,431.307030518,285.994811058,152.151
3.37691643254,302.798796189,34.1308104886,185.938030338,154.132465258,428.679862458,71.6540797307,241.457558232,160.683292935,61.1999,154.167037076,88,73.4179,-157.715,88,154.112,0.734564,44.0934,438.849482619,308.795355316,154.236
3.38992782936,231.563906761,13.92083336,9.29962807625,155.27908865,359.937015595,146.085058773,295.721467905,165.983505994,55.5638,155.314002909,89,73.9106,-158.984,89,155.27,0.76772,44.2403,491.671531465,332.189542784,155.411
3.43703859034,271.647569484,28.1151177653,166.963889464,157.267678763,397.444202602,81.4494248141,264.735822805,163.23432512,62.4378,157.319248532,90,74.3981,-160.882,90,157.25,0.723025,44.3883,407.844127818,314.966710185,157.382
3.53772524528,248.772826853,49.569777488,51.7097883981,159.079790664,474.117358812,97.5096334463,250.383391521,180.23061228,64.4146,159.120733031,91,74.9575,-162.727,91,159.064,0.71248,44.627,380.339878875,385.802186443,159.211
3.50200326396,173.477544702,14.8716922021,34.8879212257,160.958065421,482.173753875,123.492064759,413.256357737,193.618642438,66.6335,160.996907893,92,75.4513,-164.694,92,160.945,0.68991,44.8089,381.957253068,439.972036801,161.074
3.54661983106,197.041466919,37.7606155582,43.3947817853,162.953652047,443.917661017,102.31978894,281.785514253,174.429130521,68.3436,162.999399325,93,75.9537,-166.675,93,162.94,0.706993,45.0492,340.994614035,355.199978638,163.074
3.69135882298,302.198575508,50.3273534491,61.0182342595,164.217418225,526.210877153,121.72439353,287.204292998,184.528838994,70.219,164.262469192,94,76.5735,-168.034,94,164.199,0.722502,45.2153,448.804173709,394.070990547,164.349
3.71872929529,191.875914869,15.7177393548,12.9611407024,165.591691326,491.384568177,122.51586905,357.865195742,194.30791656,75.7147,165.634217758,95,77.0636,-169.496,95,165.58,0.734589,45.3541,490.156309598,434.614093373,165.72
3.73865569799,225.156485465,36.298212054,26.934652151,167.428567396,462.317610943,124.559012465,269.458302849,177.985984502,77.578,167.472116177,96,77.4816,-171.371,96,167.41,0.73609,45.5369,420.824780407,374.67878669,167.552
3.58812505951,264.900238007,29.8408077789,45.0998293696,169.550727202,451.747339831,143.5107785,276.816892422,184.36274862,66.5637,169.596686203,97,77.8968,-173.437,97,169.542,0.716231,45.7418,450.901821021,395.762174661,169.679
3.81948278579,223.007046363,47.9163003427,22.1723269435,170.943856952,506.628970984,129.608377804,334.353298152,191.823821246,80.2473,170.996834086,98,78.3996,-174.778,98,170.927,0.72778,45.9721,449.302891814,425.931774419,171.08
3.81258490222,231.231020049,59.7987650115,24.3969999586,172.469460194,524.818330786,143.270023559,308.441946269,184.619825898,77.34,172.514879512,99,78.8659,-176.304,99,172.453,0.707448,46.1948,397.215162955,400.868874919,172.605
3.7839271328,279.792557157,22.8984571906,36.0465630435,174.232690008,406.881184131,128.204332896,259.389115515,167.247501035,78.8999,174.291314622,100,79.1933,-178.138,100,174.218,0.721603,46.369,446.379408179,339.256268054,174.38
3.81482423954,270.938917396,41.2014222863,50.1084100662,176.124320403,467.535733771,152.761257278,258.084405756,160.597434691,76.8699,176.172516502,101,79.7437,-180.072,101,176.108,0.745687,46.5334,504.168029102,312.208814889,176.256
3.92447652839,277.686860808,52.1061710618,39.8799360331,177.603646718,497.021861247,149.293104759,272.769917673,175.093736207,84.2862,177.651789343,102,80.3295,-181.587,102,177.581,0.712885,46.6885,477.086841258,368.128372948,177.737
3.88664028613,246.032172984,51.7921318594,53.815988403,179.572624574,498.218132312,133.62720375,256.511774632,179.509181599,81.8393,179.612689742,103,80.7271,-183.663,103,179.555,0.707737,46.8877,386.920444057,385.671417478,179.709
4.01040099474,275.249834793,100.003597826,69.3269340154,181.617662432,569.970356272,112.102922937,224.30029129,189.311666325,91.844,181.653598921,104,81.3259,-185.72,104,181.606,0.696004,47.0812,444.48929478,463.252725494,181.744
4.00594684816,279.278643946,26.567502832,47.3818982478,182.769354172,538.276615251,156.189401556,341.162646247,198.150631622,89.6434,182.817052461,105,81.7714,-186.881,105,182.752,0.722452,47.2397,508.59461024,476.979839114,182.909
3.96015576332,312.130139202,18.3216591382,135.646494262,184.754572346,470.697487409,86.8336828871,314.241506987,180.952448554,83.4533,184.791015034,106,82.2103,-188.826,106,184.739,0.736821,47.4413,416.513351043,394.023906002,184.883
4.01237249756,322.884294976,6.81626464343,92.4790353703,186.263784945,381.00260336,96.2094850882,343.941032638,172.937887111,88.7949,186.307930374,107,82.7428,-190.339,107,186.26,0.728184,47.5698,440.580508528,356.437367678,186.4
3.91668998747,260.788467661,28.4311529882,7.7421122641,187.782730534,601.003692187,157.437821031,398.510407811,189.668491155,83.9485,187.826488864,108,83.1936,-191.84,108,187.766,0.70669,47.7193,501.72935291,429.360829431,187.925
3.96033169107,247.748670519,12.2274317577,7.8368134544,189.419737077,463.378962108,158.931456118,390.004571381,191.105669097,85.3017,189.465222094,109,83.7097,-193.501,109,189.398,0.707837,47.9086,485.525325047,439.09717779,189.561
4.01920497019,187.991060694,12.7764173487,35.2436348762,190.85709831,424.765135372,167.566095664,349.510617528,180.298382436,91.2698,190.90692482,110,84.0964,-194.981,110,190.847,0.751442,48.0251,430.775087843,380.837209735,191.013
4.15864580518,249.866305719,57.3534050994,25.8593952826,192.395012038,510.422036614,181.960650289,277.829261957,181.364025941,99.0466,192.440858722,111,84.5986,-196.491,111,192.384,0.704064,48.1537,524.725239206,395.86720073,192.548
3.96282813214,276.299823678,7.86555760251,13.8875422044,194.176804377,358.468500761,139.973796595,315.557033894,167.858483529,90.1028,194.225645085,112,85.1554,-198.223,112,194.158,0.688247,48.2661,402.554578265,342.769496951,194.311
4.08026639057,219.103271797,11.8796746589,36.4488129494,195.314158561,441.180460977,132.950022219,389.947882074,184.42456804,94.1341,195.358986268,113,85.684,-199.523,113,195.304,0.674112,48.4368,436.448230771,403.92673193,195.463
4.10674995964,180.881249962,8.76216634699,21.3551712969,197.072821638,419.154998549,160.41074172,372.877097642,181.681094489,86.0573,197.126274529,114,86.1422,-201.261,114,197.047,0.713605,48.6092,550.639809893,390.392160681,197.222
4.32457468383,291.850930841,46.1286505199,69.3858642583,198.512541376,530.006236541,138.44002337,304.732036481,169.819967121,111.943,198.563015529,115,86.7104,-202.84,115,198.503,0.694097,48.8014,457.72203255,356.070969726,198.683
4.14204732273,229.018763858,10.3010319708,25.6558717519,199.722398152,429.772702248,132.85070223,385.341355485,185.23279814,99.1838,199.767645212,116,87.2741,-204.001,116,199.698,0.691667,48.9141,444.986201865,401.098812982,199.877
4.065375038,243.439802807,43.0365829961,23.0039033186,201.638407354,511.37293878,172.587617237,393.787465915,195.737007096,98.3645,201.67823779,117,87.7064,-205.86,117,201.633,0.667664,49.0825,437.094216447,454.812536679,201.781
4.23552940759,307.611203598,28.5999361599,47.0231548513,202.928231481,547.597307964,202.370852617,406.485498913,193.881586815,104.645,202.981925019,118,88.2498,-207.242,118,202.913,0.670401,49.22,595.90584842,446.17097329,203.103
4.18833783991,262.307789946,26.4089894186,33.8124626216,204.237828771,588.690890137,122.149160781,477.992377223,200.686602268,103.073,204.285184044,119,88.6731,-208.632,119,204.225,0.669061,49.3884,412.27177856,518.567797366,204.399
4.17837563121,258.076212421,17.5686373773,34.2990740364,206.344291069,466.173156424,156.054726128,393.246172356,188.159825946,98.2621,206.39223443,120,89.2433,-210.632,120,206.328,0.683297,49.5154,566.804850971,424.12151416,206.481
4.34677018012,242.775719797,12.5628731301,16.3296124841,207.009822019,515.819946992,144.439304099,465.643815349,195.690936385,109.181,207.060380562,121,89.7202,-211.361,121,206.989,0.693099,49.6965,498.891818366,501.06933878,207.165
4.17657934507,250.60908461,17.6567959315,29.0028074843,208.639962842,568.974852317,171.691100095,504.216392228,198.725359315,104.469,208.696568689,122,90.13,-213.038,122,208.627,0.698256,49.8604,517.040413933,528.470214595,208.793
4.27400294587,293.034764394,28.4114034834,13.7123429919,210.077999814,592.907955329,210.279806772,494.294218171,208.642512779,112.867,210.128952219,123,90.5679,-214.486,123,210.066,0.689599,50.0127,617.819336972,537.3049351,210.239
4.42046516061,241.738933852,50.3363669595,11.4442102849,211.589162817,736.634209583,155.637260065,476.636853886,204.269820126,120.328,211.63366567,124,91.0489,-215.929,124,211.572,0.686973,50.1746,542.20903059,584.125032159,211.736
4.35217376206,256.153280138,32.129604844,72.3491606043,212.162144517,513.17312851,147.675563294,369.42682472,196.996942368,106.777,212.219526603,125,91.5934,-216.581,125,212.149,0.719868,50.3027,527.934381469,450.20978989,212.348
4.20356150725,373.122958404,54.9795192185,199.976248235,213.882834115,647.041015351,125.693223889,431.782829118,205.337908529,105.405,213.952405694,126,91.9906,-218.247,126,213.866,0.695268,50.4772,587.762170769,536.480375908,214.052
4.30384299853,240.291378424,34.3602697529,37.3911718691,214.977988355,782.568732475,155.013902765,550.326596351,211.542646806,103.297,215.0409618,127,92.5127,-219.427,127,214.968,0.689682,50.6002,563.341706598,619.421277928,215.151
