AverageAbsQYDiff,AverageAbsY,MinEsReturn,MinReturn,AverageAction,AverageY,MaxForwardProgress,MaxReturn,StdReturn,StdEsReturn,AverageAbsQ,Epoch,QFunRegParamNorm,StdForwardProgress,MinForwardProgress,AverageForwardProgress,AverageQLoss,AverageReturn,AverageDiscountedReturn,MaxEsReturn,AveragePolicySurr,AverageQ,PolicyRegParamNorm,AverageEsReturn
0.0036406620076,0.0254272544779,-24.9994560539,-51.4724812104,0.877993,0.0253131679779,0.195880170679,40.2700769828,19.3620118899,22.7360045739,0.0253976,20,16.102,0.184535136652,-0.671611750338,-0.33766321834,2.74986e-05,-17.185408783,-7.4932716772,39.5125328737,-0.0259069,0.0253961,16.5959,1.83214524876
0.00372536009719,0.0269583151838,-28.2965466775,-46.5169487379,0.863594,0.0268361721309,-0.13350887523,4.92882947046,8.41742163408,9.40038669011,0.0269277,21,16.2961,0.0819640994107,-0.604209280585,-0.485525119228,2.91468e-05,-34.6345516828,-17.3974964869,23.6907014086,-0.0273271,0.0269241,16.7134,-13.18326524
0.00386681383433,0.0281282953959,-19.657084838,-37.8520516946,0.939396,0.0279797028082,-0.0243669544943,6.833799754,10.8989705303,4.70382738048,0.0280753,22,16.5016,0.119858687365,-0.523283269932,-0.317502045828,3.135e-05,-19.0557408474,-9.93600901041,-1.44424066825,-0.0285756,0.0280734,16.867,-12.1485593977
0.00385819490804,0.0290987195431,-18.6163832485,-7.61937639286,0.978594,0.028943215477,0.749970147357,95.6631348637,18.8882150872,15.7785887259,0.0290191,23,16.691,0.185799698191,-0.25390030466,0.284774053961,3.05252e-05,46.2982987647,29.5653468492,29.923790255,-0.0294264,0.029016,16.9906,5.43654325387
0.00383380896257,0.0301393775879,5.55462577701,1.14195924808,0.997165,0.0299821047884,0.646503110782,82.7603678818,18.5772944427,8.47823298594,0.0300682,24,16.8647,0.182685596652,-0.158548164724,0.303197163321,2.95715e-05,48.4482988477,30.633148766,40.9075613424,-0.0302302,0.030065,17.0398,25.2400395655
0.0038046115972,0.0312035709265,-15.9342173527,-19.2147018549,0.958929,0.0310267366807,0.595940612408,80.9950156618,23.6952734597,20.1957632122,0.0311066,25,17.0404,0.228059281794,-0.370573710431,0.157457168223,2.90176e-05,35.7613089647,21.1585846394,47.5739235942,-0.0311805,0.0311011,17.0835,21.7218367537
0.00379470151104,0.0321440523257,-23.8427193974,-21.7790005317,0.983953,0.031939348209,0.593172501212,80.8338041332,25.134793011,24.4063335046,0.0320059,26,17.2009,0.242171692527,-0.394594754692,0.0963493095312,2.88817e-05,29.4946492498,17.5525404191,56.2211158912,-0.032073,0.031998,17.2182,19.4457157352
0.00387330135161,0.0330639015121,-27.2427061433,-47.408428965,0.970895,0.0328417546916,0.698610448889,91.3458425124,26.2665649557,34.2103511691,0.0329145,27,17.3383,0.252944649919,-0.640366268303,0.123536977743,3.0203e-05,32.3159418484,19.0002834979,59.73486949,-0.0331561,0.032904,17.3568,24.2359871415
0.00386985958266,0.0343827792735,-25.908942057,-34.8502783561,0.989851,0.0341696022396,0.570032271823,78.1949488704,26.3402940985,32.1578204479,0.0342231,28,17.485,0.25379963577,-0.521769473681,0.097071929248,2.97872e-05,29.5506286106,17.6807841313,51.8527141972,-0.034544,0.0342151,17.5065,22.6121148248
0.00384643527129,0.0355770557652,-18.3823656345,-23.6699893681,0.990309,0.0353709439551,0.707712772524,90.3395004043,20.1956908189,18.4512882816,0.0354345,29,17.6377,0.196513032737,-0.390177690865,0.248904520292,2.94209e-05,42.499545421,28.3877535273,49.4579172115,-0.0356009,0.0354266,17.6364,19.4407201532
0.00390878252365,0.0366015557437,-10.9093844688,-34.1433496773,0.962139,0.0363723894966,0.703433891183,89.9923740072,24.0067990352,19.3211223849,0.0364278,30,17.7904,0.233488170253,-0.526580767896,0.0630371934876,3.04234e-05,24.1739823078,14.2357427143,55.5902333433,-0.0365132,0.0364174,17.6239,21.1928072931
0.0038572403713,0.0377820706949,-4.07067806687,-22.8894314521,0.999717,0.0375533219013,0.62638251182,83.9779468543,23.5461862065,18.6914101406,0.0375948,31,17.9286,0.226824254042,-0.408558065561,0.144475978302,2.96539e-05,34.5236436498,20.048584509,55.4965948252,-0.0378185,0.037585,17.7284,32.8303338318
0.00395677096883,0.0389668785799,-29.1452524523,-31.4613342298,0.99003,0.0387310150467,0.684511306794,88.4324591682,21.6803419677,32.1971610106,0.0387888,32,18.0796,0.20941338387,-0.491708189028,0.102970758675,3.13544e-05,30.1934991935,17.8118472626,53.318317713,-0.0389373,0.0387798,17.7188,24.9593944157
0.00396105931617,0.0401048294184,-17.0835576303,-22.8329025858,0.983044,0.0398737874144,0.713591941492,92.183937778,26.0748670188,21.813001179,0.0399255,33,18.2046,0.25161336312,-0.405886006948,0.0994456314971,3.12945e-05,29.8596871794,17.4970887678,50.9968020359,-0.0400844,0.0399144,17.7912,26.4373880729
0.00396631761709,0.0413536299909,-18.301480644,-30.0167122187,0.984477,0.041113542377,0.678587458296,89.2453218106,26.2819087761,24.0846830441,0.0411322,34,18.3405,0.253241597649,-0.477829229907,0.117409645652,3.12593e-05,31.7248479449,18.4733398648,49.0964651532,-0.0412312,0.0411238,17.8588,28.6417313551
0.00397087817305,0.042428328596,-11.4209274656,-29.5410150739,0.999585,0.0421863077691,0.681276913947,88.6846918655,27.2500929548,21.9159710238,0.0422229,35,18.4459,0.262858696037,-0.470834202859,0.123272470797,3.10711e-05,32.3328483561,18.7410331613,55.8798332133,-0.042152,0.042215,17.9044,33.3877742771
0.00396656827716,0.043598572523,-18.1889949339,-42.9132951801,0.998807,0.0433632669776,0.682222077311,89.7823883272,27.9817661875,24.5857555999,0.0434073,36,18.5611,0.269977783296,-0.603524478143,0.140740361052,3.1325e-05,34.0571264209,20.1065973076,56.8295888863,-0.0435415,0.0433994,17.9952,31.2458409516
0.00399622938962,0.0448921847114,-25.9665656612,-44.7528189567,0.987725,0.0446505339667,0.642374867586,85.7031865301,27.2558331109,32.3483357828,0.0446919,37,18.6945,0.262411724251,-0.622220447975,0.0709382364636,3.22746e-05,26.8396198714,16.2424523481,56.7352082698,-0.0449394,0.044681,18.0668,16.4377630035
0.00401543664582,0.0461539046059,-21.2232654911,-39.2660398947,0.979695,0.0459338154077,0.72428931218,93.7975762624,24.2863444098,30.1990510959,0.0459888,38,18.8223,0.234195665818,-0.567616297577,0.125665349932,3.26287e-05,32.5543572513,19.0063229162,57.3113483656,-0.0462522,0.0459781,18.1373,23.7578278187
0.00407967208923,0.0473612699189,-27.3349006234,-39.9169412288,0.998882,0.0471377829449,0.71816973717,93.2710120712,24.364564703,25.1333994963,0.0471737,39,18.9081,0.2345870547,-0.571865819269,0.0992359012345,3.32305e-05,29.7283744183,17.9369023833,57.8088600978,-0.0473313,0.0471655,18.1735,28.9080879954
0.00402890980246,0.0486215487558,-25.7003923141,-57.9848650037,0.998883,0.0483900778809,0.746536491772,96.0605104501,28.6083316378,30.3891411853,0.0484445,40,19.0532,0.276280461983,-0.748431352788,0.164448659742,3.25851e-05,36.5951461629,21.0341360035,57.5107536596,-0.0487772,0.048436,18.2926,31.1757508562
0.00405969125351,0.0500595046218,-29.3745016012,-34.9280696982,0.944393,0.049835210222,0.591514693154,80.4638622852,26.2783485913,30.2126781176,0.0498669,41,19.1798,0.253012207086,-0.522458490493,0.0863566618757,3.30687e-05,28.412360531,17.2546875913,57.6963396003,-0.0500649,0.0498581,18.2978,31.7536260291
0.00409606992421,0.0513015614443,-23.7379070298,-16.5663158929,0.996407,0.0510938823325,0.568791865359,78.3309225313,21.5475905391,30.4069642297,0.0511059,42,19.2923,0.207415660693,-0.347998926427,0.123751648166,3.38356e-05,32.3250559911,19.1219396162,58.9577234844,-0.05145,0.0510992,18.4244,32.6283820162
0.00410662333579,0.0526845184264,-17.9520716176,-24.5721854571,0.989735,0.052462395419,0.671023837112,88.5991535221,25.4762670249,23.1577720555,0.0525041,43,19.4178,0.245000214507,-0.423138320186,0.121828150273,3.41078e-05,32.112491552,19.0008525637,57.5989340876,-0.0526049,0.0524981,18.3726,32.3337811979
0.00414953823763,0.0537424476385,-22.2810226816,-19.0304111327,0.987768,0.0535353248244,0.600005388439,81.3950503895,22.006950074,27.0606465838,0.0535828,44,19.5374,0.212304829318,-0.370800560579,0.19153610242,3.47989e-05,39.3697889529,22.7963344139,58.8808706721,-0.0538071,0.0535773,18.428,41.1107402103
0.00412446407845,0.0553341897261,-15.8104266988,-19.9367947305,0.950902,0.0551327676074,0.627874513378,84.1135724352,22.4492268505,28.413677748,0.0551607,45,19.6705,0.215673949664,-0.380652055128,0.0667441828839,3.43996e-05,25.8537006328,15.3406855921,75.7692023047,-0.0554893,0.0551558,18.5326,30.5826525047
0.00420065086382,0.056496924456,-25.9690335501,-31.616273439,0.96302,0.0562861675674,0.592121312577,80.5292427386,21.6289965524,27.8258862536,0.056286,46,19.7915,0.206559701223,-0.494681881661,0.135189935234,3.56507e-05,32.0018254027,18.443540296,58.5057572358,-0.0567691,0.0562806,18.6136,28.1931235133
0.00415191758889,0.0580784650561,-23.8293626285,-27.3987676211,0.994092,0.0579010102284,0.738245621348,94.2847102924,25.9563754984,22.1943167766,0.0578904,47,19.9218,0.250536925917,-0.451531616003,0.172205731436,3.47559e-05,37.3210298859,21.7964364046,59.6227153218,-0.0584773,0.0578854,18.7166,10.0125938428
0.00416934299812,0.059552430162,-13.4962736374,-46.5080140046,0.97323,0.0593695062098,0.587969632412,80.4157602674,25.831856263,24.2453961754,0.059391,48,20.0389,0.243238183917,-0.61973782471,0.128284970695,3.51366e-05,31.5914552467,17.8936598243,59.8472094572,-0.0597601,0.0593816,18.8154,23.0516265864
0.00414282434665,0.0608758451815,-18.3893304994,-30.867451363,0.998262,0.0606935836876,0.634761038046,85.2446076785,25.4691679697,24.2780353126,0.0607325,49,20.1808,0.244921476435,-0.483743888314,0.0812413411113,3.51352e-05,27.8348209051,17.0471614457,59.9357273906,-0.0611369,0.0607246,18.8878,27.7432410881
0.00419387475734,0.0622040080395,-7.28040865715,-17.1968667462,0.983977,0.0620350771476,0.702686960302,91.9123302613,24.7028799712,17.5398377423,0.0620716,50,20.3187,0.237429538975,-0.352109413712,0.126527577363,3.62085e-05,32.5321230007,19.4973944146,60.6683266054,-0.0624649,0.0620597,18.9954,42.7459832112
0.00423175800187,0.063633200652,-25.6781364382,-42.9955731259,0.999971,0.0634624160405,0.665449075806,88.0621295339,25.7155301713,35.1024216302,0.0634841,51,20.4486,0.247507011575,-0.603631279304,0.0770107171174,3.70866e-05,27.4294221704,16.6804659136,61.068185081,-0.0637726,0.0634777,19.0237,13.1372684806
0.00425566025796,0.0647460516753,-24.2505834446,-28.2844790078,0.99872,0.0645770704666,0.700605541144,91.5619247728,26.0862541978,31.6682234402,0.0645856,52,20.6015,0.251600713522,-0.458029322188,0.150358700955,3.62302e-05,35.0661503947,20.5164220298,61.0240860552,-0.0648701,0.0645785,19.0034,35.2158132794
0.00431049155892,0.0658837788477,-27.9663938943,-28.3830944602,0.999888,0.0657087395679,0.677004647128,89.1501993405,23.917959358,25.5449821668,0.0657189,53,20.7465,0.230466308284,-0.462935526372,0.164949963197,3.81773e-05,36.6315994968,21.2195377813,58.8805656135,-0.0661144,0.0657124,19.0364,36.8868721416
0.00430320576921,0.0670460785546,-17.0579994655,-21.4698124061,0.999061,0.0668834124851,0.647665568034,86.208316968,22.5935865684,23.015519351,0.0669113,54,20.8762,0.217631542542,-0.392941007673,0.168218197845,3.78617e-05,37.0001052896,21.3538583824,51.5245429604,-0.067043,0.0669047,19.0311,31.3056082889
0.0043284899988,0.0682444649348,-18.5441815473,-18.4651453668,0.978872,0.0680703200634,0.716221118652,93.1158422768,21.6008609238,21.2416564704,0.0680577,55,21.0161,0.208189718282,-0.367070104706,0.1855474709,3.83025e-05,38.7698986076,22.3766191138,55.1963443468,-0.0683007,0.068051,19.0932,36.3650691823
0.00429681447268,0.0694576429011,-22.8365778785,-25.6391600441,0.991942,0.0692930227274,0.56954368543,78.3670371272,23.2807104105,24.0134566547,0.0693362,56,21.1451,0.223906968382,-0.437012705849,0.107701113115,3.84049e-05,30.6743405406,18.201287908,58.8237065915,-0.0696771,0.0693306,19.2565,42.139269776
0.00431782307831,0.0707051542093,-25.1834712024,-35.1717930512,0.937106,0.0705467659649,0.270284566744,38.3748606962,16.4783102001,29.2902701328,0.0705836,57,21.2918,0.170021798365,-0.461865255482,-0.0827644883931,3.84212e-05,3.35976512846,3.04736422279,60.154649114,-0.0712082,0.0705787,19.2534,19.9183910374
0.00434646031174,0.0720432735042,-29.0830703653,-31.2020921824,0.985159,0.0718916849074,0.559932264722,77.3629585309,21.5741202207,15.3327589749,0.0718699,58,21.4375,0.206542225014,-0.485609716933,0.141746675731,3.9359e-05,32.7772928278,19.0099631597,37.031010884,-0.0722292,0.071866,19.3262,12.0409932724
0.00436027418364,0.0729241601148,-1.52847716963,-21.0471081048,0.954704,0.0727710406013,0.598642492153,81.3121122703,22.3487060518,14.26941547,0.0727478,59,21.5754,0.215445014437,-0.39142222472,0.121110334345,3.98148e-05,32.1409464274,18.719850736,49.2859380136,-0.073196,0.0727422,19.3828,23.577939504
0.00438887280516,0.0741270820785,-21.518696145,-35.465031757,0.984068,0.0739488201835,0.709194754514,92.3269409994,26.4026338677,26.6684546921,0.0739641,60,21.7036,0.254026304558,-0.52994116692,0.115761397662,4.10077e-05,31.4441964854,18.8063565391,53.0389661715,-0.074315,0.0739568,19.4331,22.2020954766
0.0043835869874,0.0752176667912,-20.6611995878,-30.2537481503,0.97106,0.0750702189233,0.638319206599,84.0088717926,24.5441113099,23.9944509248,0.0750722,61,21.8105,0.237515430878,-0.478165700592,0.0925175364177,4.00606e-05,28.967894808,17.4845538764,50.5337617924,-0.075403,0.0750652,19.4474,18.5125719186
0.00444548882705,0.0759029469181,-23.4671320088,-40.6457295135,0.986544,0.075751605015,0.691691301872,90.6968425679,26.4046137321,27.8407414832,0.0757842,62,21.9501,0.254320837067,-0.582008530269,0.130236803815,4.0472e-05,33.0032664693,19.4130522516,58.7524324851,-0.0760862,0.0757784,19.5331,34.0614615993
0.00438304441733,0.0772398469658,-21.3532021031,-22.3421392401,0.997854,0.0770774739013,0.733001867095,94.6991890817,24.7693951315,30.5656987878,0.0771192,63,22.0905,0.238396824727,-0.403086485759,0.122971101943,4.07362e-05,32.2546280177,18.9581643884,66.637203099,-0.0774602,0.0771129,19.6045,22.3378517925
0.00445320365269,0.0782154177814,-28.0783389713,-21.5317542435,0.986463,0.0780626145072,0.588414008647,80.1865509038,25.9583375481,33.9087570145,0.0780691,64,22.2454,0.250014152288,-0.393753674712,0.111753911648,4.12191e-05,31.0692106274,18.4564352571,57.9952417225,-0.0783129,0.0780622,19.6384,19.6426491512
0.00441340426395,0.0790673011551,-26.2115087089,-37.2738758044,0.989647,0.0789111207396,0.706094799609,92.092162083,25.1722143196,34.8709288354,0.078939,65,22.3484,0.242484120766,-0.547227163219,0.112155529587,4.04804e-05,31.0860380794,18.602065761,59.5475660739,-0.0792264,0.0789319,19.6716,30.0666997372
0.0045089175423,0.0801142446441,-21.2411216039,-43.6160674351,0.993375,0.079954055581,0.650774927162,85.5458424856,29.4487310279,33.458594621,0.0799591,66,22.4972,0.284060349555,-0.608535381605,0.101554228969,4.24221e-05,29.9192756464,18.1152799937,59.8224966677,-0.0803281,0.079952,19.7226,24.1290592589
0.00449658622512,0.0810123302109,-19.8952497901,-35.0230792935,0.96928,0.0808518846888,0.637193349194,85.2260333881,25.9624581688,25.4453807692,0.0808363,67,22.6411,0.250146715424,-0.525520862549,0.131854052924,4.24784e-05,33.1387868705,19.5889540595,61.4785323763,-0.0812789,0.0808287,19.8106,35.8881359641
0.00450953465458,0.0822079400044,-23.8080907015,-30.9736245913,0.974578,0.0820673186852,0.674408584185,88.8580065603,24.0891159679,30.0397142955,0.0820377,68,22.7781,0.231414197607,-0.485389792671,0.145012279127,4.22394e-05,34.5171284097,20.282510989,58.6299466555,-0.0824413,0.0820302,19.8191,30.2271377053
0.00452270712449,0.0831183734784,-26.4483410029,-36.3142238103,0.982278,0.0829745989315,0.736366481015,95.0242039871,28.4951782016,34.2329177749,0.0829689,69,22.8998,0.274631211987,-0.538066231951,0.135894197519,4.27112e-05,33.5331123268,19.9186752333,60.5388565736,-0.0834224,0.082962,19.8952,24.786121768
0.00455682947638,0.0838942219354,-25.0674321606,-38.4878406298,0.97068,0.0837321066745,0.651395334043,86.6660927166,23.1593326847,34.451006606,0.0837328,70,23.0408,0.222489226793,-0.557877825166,0.122010664184,4.32942e-05,32.1116864462,19.1151799168,57.2168990195,-0.0841129,0.0837239,19.9105,22.9578115341
0.00452941678453,0.0849267571181,-27.6960971846,-26.4048090678,0.97642,0.0847867279616,0.567132544845,77.9669580366,25.0372405068,25.872127172,0.0847762,71,23.1627,0.240879952059,-0.446007876074,0.143570890359,4.2779e-05,34.3485564082,20.3367871311,55.0668463404,-0.0851729,0.084769,19.9837,39.5927934226
0.00460531064835,0.0856763179996,-17.6855993257,-24.4400172552,0.992202,0.085527458039,0.60562833845,82.1143262028,25.7864261924,29.3557390778,0.085515,72,23.2757,0.248218599638,-0.42327169835,0.124356279419,4.49568e-05,32.3467998955,19.2605119441,61.6711747162,-0.0860371,0.0855052,20.1385,38.7796378906
0.00459437686868,0.086751718937,-27.683242585,-32.0953192128,0.999608,0.086602354791,0.635528235163,84.9471253155,28.2675905731,28.0640938113,0.0866429,73,23.4016,0.27192344341,-0.495386923312,0.0959991884347,4.389e-05,29.4238219443,17.6607678236,59.2556617459,-0.0869513,0.086634,20.2177,33.6409474321
0.00460934292764,0.087665322831,-24.0627603462,-34.0684168018,0.999865,0.0875216867982,0.690970967061,90.5901339699,25.4650548589,36.6916139584,0.0875679,74,23.5421,0.245274381736,-0.514954081668,0.118374677319,4.46484e-05,31.7719503681,18.8216306127,65.2310175484,-0.0878859,0.0875581,20.2464,33.5579414725
0.00469965943276,0.088732224068,-26.4894192636,-34.0681560663,0.999467,0.0885825225897,0.788356207743,100.250985661,27.1775403654,35.6398767804,0.0885874,75,23.6904,0.261668067827,-0.516736612408,0.119752615172,4.80993e-05,31.8481211631,19.0443656585,56.1891178854,-0.0890364,0.0885786,20.2628,29.1576213428
0.00464827330709,0.089457770133,-22.5462409128,-24.5067476041,0.989278,0.089318204465,0.695522052121,91.0335817219,25.5820118859,30.0045254857,0.0893165,76,23.8178,0.246266162108,-0.420368616114,0.0886852035601,4.55035e-05,28.6441801456,17.3351070971,57.7008160929,-0.0897412,0.0893061,20.3378,34.6445340706
0.00470064006279,0.090275276888,-25.9992010263,-30.8231920029,0.99984,0.0901405930779,0.72282096951,93.7938343063,24.8012258061,35.0756439041,0.0901175,77,23.962,0.238534628392,-0.485699997562,0.131216233867,4.66465e-05,33.0867640941,19.5161629355,62.4574565706,-0.0903189,0.0901079,20.3931,21.9325023726
0.00471317581946,0.090935249451,41.4156568544,-40.1208649187,0.999932,0.0907966413617,0.656703537951,87.0237021037,25.1010338458,6.64579684529,0.0908045,78,24.0819,0.24175389382,-0.574338998542,0.12836592382,4.67364e-05,32.7560820562,19.5325489507,70.2049545762,-0.0910263,0.0907885,20.4506,53.8558618485
0.00476215541232,0.0914754811812,-18.2020345482,-29.3118457958,0.999953,0.0913324801934,0.735055417878,94.8900956931,25.2192666901,29.4921177098,0.0913338,79,24.216,0.243239550618,-0.471038791335,0.140123005915,4.81118e-05,33.9745126875,20.0335920681,58.2570686955,-0.0915761,0.0913242,20.4213,36.1940875743
0.00471939661125,0.0926201063707,-9.82790977709,-40.5738873168,0.991686,0.0924740267589,0.615082956868,82.9668558327,25.0925446915,21.4663356645,0.0924791,80,24.3461,0.241853009905,-0.578841880643,0.11795298654,4.69587e-05,31.7103001271,18.7817610218,60.2552169663,-0.0929366,0.0924694,20.4174,42.2505101367
0.00481274644891,0.0936281344422,-29.8980600031,-25.0130658494,0.999911,0.093482351055,0.620988646876,83.639725757,25.6592584026,38.7916091186,0.0934642,81,24.4749,0.246748799113,-0.429178719557,0.130081194911,5.04287e-05,32.8881551409,19.6882603142,62.2904225125,-0.0939642,0.093456,20.5081,8.54444019675
0.00482355261309,0.0941484046518,-28.8257726977,-39.6135939384,0.999987,0.0939994842052,0.70989236349,92.1977181258,23.3435912269,34.2567278755,0.0940497,82,24.596,0.224828655044,-0.569794185628,0.142151890665,4.9147e-05,34.2228698183,20.0998317115,60.5895573192,-0.094484,0.0940396,20.5399,23.3799398615
0.00483291955728,0.0950646788549,-25.1651526508,-18.8390463972,0.999981,0.0949187412226,0.580610850103,79.5215264837,23.9479259567,26.5711740225,0.0949123,83,24.7264,0.230157148244,-0.369238168597,0.123818284433,4.82305e-05,32.2822827855,19.2268749612,57.449631107,-0.0955077,0.0948994,20.548,40.4765610105
0.00483231152455,0.0960515092429,-25.4865003483,-35.5010234182,0.998593,0.0959175815568,0.582199868642,79.6767280801,26.1269582255,35.5933797452,0.0958876,84,24.87,0.251273101581,-0.530881728794,0.112611091761,4.91464e-05,31.1268085607,18.7025691538,58.1084944976,-0.0963058,0.0958796,20.6154,32.1872972754
0.00484651747027,0.0970322554399,-22.6668707695,-24.2039191871,0.999414,0.0969057945956,0.567840540093,78.2690362674,24.1181733959,32.6817516194,0.0968357,85,24.9961,0.231871542865,-0.418323102514,0.122389401293,4.9281e-05,32.1934182354,18.981504304,57.8534410302,-0.0973307,0.0968248,20.6448,23.8894612988
0.00488518543309,0.0977575411654,-22.3936635769,-36.6135903514,0.999943,0.0976248728663,0.761235932772,97.5392901471,28.2547436034,25.4852203217,0.0975945,86,25.1382,0.272284129073,-0.540837922199,0.155003475984,5.06576e-05,35.5161056296,20.9118660087,61.529432711,-0.0981171,0.0975835,20.7018,43.4422398855
0.0049036901087,0.0985873390036,-24.6595680699,-41.4010992134,0.999959,0.0984586404922,0.685189262102,90.0252285794,25.5937078469,25.8490942402,0.0984396,87,25.2637,0.246419591931,-0.585207104121,0.0854708270281,5.19767e-05,28.3076598036,17.16496656,62.5440737007,-0.099028,0.0984296,20.7153,40.2252713448
0.0049300851802,0.0992371305388,-26.4890959144,-37.0936188875,0.999971,0.0991019170146,0.779646518108,99.3432299438,24.2621050302,36.6061586939,0.0990948,88,25.403,0.233676811223,-0.546831437742,0.131058932848,5.28684e-05,33.0215431668,19.7163346389,54.5630677681,-0.099731,0.0990846,20.7547,19.0488376558
0.00492892871357,0.100090703502,-19.1208289207,-26.9638327443,0.999972,0.0999619360119,0.698674839737,91.2961315839,23.5752906424,29.8621315399,0.0999704,89,25.5456,0.226951229812,-0.446034788627,0.11039889091,5.22144e-05,30.8935176968,18.5080517897,61.9696492342,-0.100451,0.0999574,20.7433,32.7510797929
0.00500363513337,0.10089743463,-19.4960739206,-39.0245121424,0.999972,0.100760749434,0.68489922137,89.9581302587,25.2190311976,21.9087446409,0.100726,90,25.6655,0.24290426931,-0.564996025183,0.0993964902703,5.47627e-05,29.7769538436,17.8183499032,58.567062571,-0.101304,0.100714,20.763,41.1115894375
0.00503007759325,0.101640457015,-25.7830964163,-29.0214127532,0.994864,0.101496284732,0.658775605353,87.3862621239,21.3580696524,31.8244922543,0.101487,91,25.8143,0.205693646816,-0.466286838003,0.127161797969,5.50589e-05,32.7074696502,19.2018320046,59.1082674122,-0.10191,0.101476,20.7177,27.1373233863
0.00506515046455,0.10263396764,-27.0763952705,-26.4676460287,0.999366,0.102489362588,0.680417800923,89.4981662535,26.26018619,31.4684006978,0.102473,92,25.9511,0.253164203264,-0.444091709052,0.107230438731,5.74382e-05,30.5834422819,18.2503384977,57.993712121,-0.102997,0.10246,20.8782,31.7008454834
0.00506874766879,0.10311914422,-23.8903807467,-25.5493324817,0.991665,0.102977263177,0.633965050529,84.9501543495,23.5984500922,34.959382799,0.102959,93,26.0904,0.227264915455,-0.432719759816,0.159052704829,5.49821e-05,35.9931138975,20.9937683228,54.7178200081,-0.103417,0.102946,20.8423,21.2257859427
