2017-05-06 22:30:03.366119 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] Populating workers...
2017-05-06 22:30:03.366500 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] Populated
2017-05-06 22:30:10.036562 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #0 | Training started
2017-05-06 22:30:13.138932 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #0 | Training finished
2017-05-06 22:30:13.139183 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #1 | Training started
2017-05-06 22:30:16.154810 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #1 | Training finished
2017-05-06 22:30:16.155502 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #2 | Training started
2017-05-06 22:30:18.931884 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #2 | Training finished
2017-05-06 22:30:18.932166 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #3 | Training started
2017-05-06 22:30:21.882276 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #3 | Training finished
2017-05-06 22:30:21.882559 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #4 | Training started
2017-05-06 22:30:25.048382 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #4 | Training finished
2017-05-06 22:30:25.048749 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #5 | Training started
2017-05-06 22:30:28.059836 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #5 | Training finished
2017-05-06 22:30:28.060092 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #6 | Training started
2017-05-06 22:30:31.452770 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #6 | Training finished
2017-05-06 22:30:31.453458 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #7 | Training started
2017-05-06 22:30:34.887385 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #7 | Training finished
2017-05-06 22:30:34.887708 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #8 | Training started
2017-05-06 22:30:38.308041 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #8 | Training finished
2017-05-06 22:30:38.308768 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #9 | Training started
2017-05-06 22:30:41.743783 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #9 | Training finished
2017-05-06 22:30:41.744042 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #10 | Training started
2017-05-06 22:31:14.457857 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #10 | Training finished
2017-05-06 22:31:14.458427 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #10 | Collecting samples for evaluation
2017-05-06 22:31:31.285822 EDT | -----------------------  -------------
2017-05-06 22:31:31.286564 EDT | Epoch                     10
2017-05-06 22:31:31.286871 EDT | AverageReturn              4.32255
2017-05-06 22:31:31.287176 EDT | StdReturn                 10.8507
2017-05-06 22:31:31.287473 EDT | MaxReturn                 75.5845
2017-05-06 22:31:31.287803 EDT | MinReturn                -28.1678
2017-05-06 22:31:31.288120 EDT | AverageEsReturn           14.6283
2017-05-06 22:31:31.288450 EDT | StdEsReturn               20.7291
2017-05-06 22:31:31.288779 EDT | MaxEsReturn               59.9604
2017-05-06 22:31:31.289139 EDT | MinEsReturn              -22.9269
2017-05-06 22:31:31.289471 EDT | AverageDiscountedReturn    2.00587
2017-05-06 22:31:31.289789 EDT | AverageQLoss               3.03491e-05
2017-05-06 22:31:31.290122 EDT | AveragePolicySurr          0.00157246
2017-05-06 22:31:31.290458 EDT | AverageQ                  -0.00270826
2017-05-06 22:31:31.290782 EDT | AverageAbsQ                0.00476814
2017-05-06 22:31:31.291116 EDT | AverageY                  -0.00266784
2017-05-06 22:31:31.291479 EDT | AverageAbsY                0.00575427
2017-05-06 22:31:31.291831 EDT | AverageAbsQYDiff           0.00413852
2017-05-06 22:31:31.292163 EDT | AverageAction              0.804013
2017-05-06 22:31:31.292483 EDT | PolicyRegParamNorm        14.8147
2017-05-06 22:31:31.292814 EDT | QFunRegParamNorm          14.2247
2017-05-06 22:31:31.293142 EDT | AverageForwardProgress    -0.103735
2017-05-06 22:31:31.293479 EDT | MaxForwardProgress         0.543744
2017-05-06 22:31:31.293802 EDT | MinForwardProgress        -0.449753
2017-05-06 22:31:31.294132 EDT | StdForwardProgress         0.104716
2017-05-06 22:31:31.294478 EDT | -----------------------  -------------
2017-05-06 22:31:31.295011 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #11 | Training started
2017-05-06 22:31:57.360197 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #11 | Training finished
2017-05-06 22:31:57.376260 EDT | [Unified_Policy_Gradients/Unified_DDPG_Decay_Sigma_Humanoid] epoch #11 | Collecting samples for evaluation
2017-05-06 22:32:13.952791 EDT | -----------------------  -------------
2017-05-06 22:32:13.953560 EDT | Epoch                     11
2017-05-06 22:32:13.953942 EDT | AverageReturn             30.1629
2017-05-06 22:32:13.954270 EDT | StdReturn                 21.3531
2017-05-06 22:32:13.954637 EDT | MaxReturn                 70.0547
2017-05-06 22:32:13.954971 EDT | MinReturn                -25.2267
2017-05-06 22:32:13.955321 EDT | AverageEsReturn           14.5694
2017-05-06 22:32:13.955666 EDT | StdEsReturn               26.2385
2017-05-06 22:32:13.955974 EDT | MaxEsReturn               54.3138
2017-05-06 22:32:13.956294 EDT | MinEsReturn              -22.5831
2017-05-06 22:32:13.956637 EDT | AverageDiscountedReturn   16.7235
2017-05-06 22:32:13.956994 EDT | AverageQLoss               2.76183e-05
2017-05-06 22:32:13.957319 EDT | AveragePolicySurr         -0.00262938
2017-05-06 22:32:13.957621 EDT | AverageQ                   0.00139994
2017-05-06 22:32:13.957991 EDT | AverageAbsQ                0.00460457
2017-05-06 22:32:13.958335 EDT | AverageY                   0.00155396
2017-05-06 22:32:13.958677 EDT | AverageAbsY                0.00553894
2017-05-06 22:32:13.958992 EDT | AverageAbsQYDiff           0.0039437
2017-05-06 22:32:13.959300 EDT | AverageAction              0.958109
2017-05-06 22:32:13.959643 EDT | PolicyRegParamNorm        15.27
