MinReturn,MaxReturn,MaxForwardProgress,AverageQ,QFunRegParamNorm,AverageReturn,AverageEsReturn,AveragePolicySurr,StdReturn,MinForwardProgress,MinEsReturn,AverageForwardProgress,AverageAction,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,PolicyRegParamNorm,MaxEsReturn,AverageAbsY,AverageQLoss,StdEsReturn,StdForwardProgress,Epoch,AverageAbsQ
-6.57881721775,3.06791838744,0.0202419123231,0.00170102,15.0023,-1.94117273392,1.25618580153,-0.00625748,1.59373943441,-0.0250259393483,-6.76443723144,-0.00350445454399,0.998399,0.0229972770656,0.0160151245309,-1.7902187046,16.0304,10.66559781,0.0205941545897,0.000835285,3.42258583272,0.00751072225237,9,0.0199734
-13.2977582116,10.3397290755,0.0620338251954,0.00137171,15.3337,1.89273380486,-1.03251550404,-0.0037366,6.0084054401,-0.0484349730037,-7.3910557579,0.0218650961582,0.971196,0.00554992901237,0.00189403816568,1.66273129929,16.5587,4.65916472919,0.0157816157121,0.000131133,2.84216734357,0.0273950561416,10,0.0150071
-7.29230457508,-1.41328053877,0.0107918729606,0.0264489,15.7132,-4.44208695054,-0.662820510574,-0.0325567,0.757110617582,-0.0148036459483,-5.96215172985,-0.00253561046464,0.999297,0.00706000494089,0.0265248758627,-4.23081049607,16.8373,7.57749215855,0.0355169058282,0.00017111,3.56276723425,0.00336704116888,11,0.0335894
-1.95438772897,6.77558024948,0.0422857760758,0.0329452,16.0146,2.2617921023,1.22593707585,-0.0286862,1.42020631075,0.000933844032428,-3.86187987737,0.0201457389675,0.999898,0.0075716010947,0.0331009754052,2.04685833232,16.9726,6.12111329309,0.0431178368664,0.000266754,2.01077233147,0.00671684535214,12,0.0410553
-2.28563910398,6.60032996222,0.0407277067259,0.0268503,16.3899,2.13878291888,1.72073964683,-0.0248787,1.49759834583,7.80163853067e-05,-4.19304629888,0.0198179163606,0.987282,0.00733074859042,0.0267340500463,1.92957704377,17.0827,5.71854277864,0.0432181977822,0.000228962,1.69984425383,0.00707515964024,13,0.0419484
0.947463837844,12.8431352355,0.0719524538273,0.0265076,16.8805,6.35487182135,6.15788330121,-0.0411627,1.83805187356,0.0157827405602,-0.474599281217,0.0420320196553,0.991764,0.00847865157831,0.0266071974729,5.60988925481,17.1145,10.6384462515,0.0484753093682,0.000218274,2.20256851923,0.00868764387174,14,0.0475142
-0.817450508284,11.9141425375,0.0688144457719,0.0611321,17.3212,6.13259081888,6.32990828189,-0.0884138,1.83733487808,0.00978641038914,3.07460926108,0.0413448482077,0.986136,0.0103494594567,0.0611798659639,5.40793460425,17.085,9.33501564528,0.0785422075504,0.000286368,1.31098559063,0.00873071120467,15,0.0772064
0.411811600706,11.8608988511,0.070299303229,0.0962763,17.6729,6.11271823635,5.68800935576,-0.119104,1.82591597156,0.0154033815963,0.0922457652528,0.0415164467712,0.988077,0.0112435498144,0.0964811136755,5.40133970497,17.1551,9.63727339714,0.108111992826,0.000347029,2.02942634615,0.00867084675985,16,0.106768
-13.1441151748,5.05134987851,0.0347573752385,0.129608,18.0864,-5.76102043256,3.9389232298,-0.155328,2.47336765293,-0.0400732573972,-9.63117804727,-0.00951777123093,0.971552,0.0124828329936,0.129792835872,-5.16501404087,17.2371,10.233602264,0.136901662215,0.000420148,4.46773582409,0.0111321690241,17,0.136065
-0.652003136543,12.2680347268,0.0706772323205,0.145541,18.544,6.00888728228,2.73453045703,-0.161527,1.79188865394,0.0123724249465,-9.68917893479,0.0409870696879,0.972302,0.0133400974055,0.145611243663,5.30524984577,17.2728,9.23424077815,0.150038336009,0.000453513,5.10795244083,0.0083333059013,18,0.149226
-0.705742028981,10.684861987,0.0651260906209,0.15761,18.999,4.5717792744,4.46557029573,-0.171127,1.76589568684,0.0122971615381,0.000774120075316,0.0359260595742,0.985655,0.0137233723461,0.157855913864,4.04970786646,17.354,7.82546465113,0.161483878572,0.000525598,1.97687449979,0.00825990239062,19,0.160651
0.470639280598,10.5933498772,0.0616158722181,0.176709,19.409,5.76842927598,4.6496123218,-0.196731,1.80106930189,0.0105962209004,-1.75169537109,0.0383659862886,0.972433,0.0143073196602,0.176910756076,5.10282406784,17.5241,8.99875515065,0.179516810738,0.00052035,2.24654451709,0.00918103345424,20,0.178923
-0.860889249348,9.53724920143,0.0544020105726,0.218071,19.9425,4.50749311033,5.54102635619,-0.248314,1.79726881781,0.0043989232491,-2.21108956921,0.0296861891736,0.960875,0.0165042295392,0.218316506271,3.97164821196,17.6711,8.60622566558,0.220906746571,0.000673873,2.10864599906,0.00858057155902,21,0.220438
-0.144755540906,12.5863229541,0.0705645129281,0.257838,20.3702,6.01509794558,5.85738084907,-0.288325,1.85415243165,0.012375649842,-0.42611622478,0.0405725192196,0.9405,0.0168928119118,0.258068655661,5.28274010277,17.7197,9.46790034554,0.260955113953,0.000721757,1.90541606505,0.00878512888366,22,0.260323
1.29328332315,12.8651443321,0.0723964342201,0.285232,20.7187,6.62533328665,5.95456995397,-0.30676,1.73883764679,0.0173565725511,-0.761029222457,0.0429070763882,0.976668,0.0174480891025,0.285622245998,5.80993877588,17.7681,10.4406848696,0.287751911117,0.000810588,2.33376421027,0.0083252569662,23,0.287138
1.14042062406,12.6921314466,0.0723727884861,0.309025,21.1747,6.5805928105,6.29219536256,-0.327148,1.78657990694,0.0163171154618,1.59806860013,0.0425158081526,0.975945,0.0170773513812,0.309226941372,5.77277791974,18.0326,9.85428875259,0.311045105487,0.000765114,1.65821474254,0.0085250440095,24,0.310655
