AverageReturn,MinReturn,Epoch,AverageAbsY,AverageAbsQ,StdReturn,MinEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageQ,AverageY,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,MaxEsReturn,AverageAction,AverageEsReturn,Iteration,AverageQLoss,StdEsReturn
-2.68229805626,-2.6926054179,37,5.99108097442,6.02729,0.00523844634458,-8.35656773604,-5.83254,26.8533,5.48933,5.48652094847,83.9875,-0.263397100786,0.295913312875,-2.67467058742,94.4616954373,0.0268498,72.8850199952,37,1.44953,40.630497655
-2.73760656982,-2.7457685237,38,6.53763151316,6.57562,0.00546192351382,-7.79194908471,-6.30695,27.0774,5.92509,5.92402333219,84.868,-0.270062180795,0.306785285033,-2.72981191838,94.7549147302,0.0274035,71.4136401171,38,1.72431,39.7119012292
-4.42481666464,-4.49024803557,39,7.21225965348,7.25295,0.0429567977059,90.0576250453,-6.96339,27.266,6.54521,6.54221707692,85.3193,-0.442985277236,0.311535786781,-4.38178042992,93.0423544156,0.0442925,91.9063963321,39,1.27384,1.318643078
-1.18853654287,-1.22734179543,40,7.58280667469,7.62293,0.0252461669438,-17.0628148406,-7.34005,27.418,6.8921,6.89128118817,85.979,-0.120271931712,0.308046136145,-1.16367879493,95.8422849788,0.0118973,74.2288752126,40,1.08067,40.8726987325
-5.94860823236,-6.01935270974,41,8.1895048041,8.22431,0.0335185660565,-4.37403553027,-7.98851,27.5094,7.49849,7.49774487018,87.0393,-0.595930542035,0.323223902338,-5.91836284593,94.7423908337,0.0595456,76.8993933828,41,1.65765,36.3571072631
-1.02557032477,-1.03468038119,42,8.83307524531,8.86813,0.00464593668769,-7.28997526457,-8.70494,27.6714,8.1699,8.17004363369,87.8376,-0.102374766428,0.328095820622,-1.02171186419,94.5703128987,0.010266,75.528654781,42,1.73426,37.0861010265
3.37298793292,-5.77173759214,43,9.5592407815,9.60538,28.8834562386,-1.25142027086,-9.49638,27.7696,8.92886,8.93059021457,88.5056,2.66482060886,0.336277551193,94.7104937784,90.7593617209,0.0623485,70.8595140868,43,0.872829,36.0883347164
-2.821331309,-2.82917379099,44,10.3120215798,10.3633,0.00531392564008,-4.12866432219,-10.3721,27.9097,9.72467,9.72592047957,89.3888,-0.276258885765,0.35166395635,-2.81367123816,94.4617158035,0.0282416,76.6259065888,44,0.891646,36.1350678506
-1.30046691139,-1.33579875148,45,11.0507018187,11.1042,0.0245095140542,-5.78206280715,-11.1425,28.1917,10.4756,10.4785360499,90.2804,-0.144033617246,0.377978075874,-1.2737677492,94.6947243509,0.0130177,80.7452477135,45,1.0556,32.7289562653
-2.3671267042,-2.38841911908,46,11.7893905121,11.8387,0.00998399712195,-5.39682301226,-11.9612,28.4756,11.2475,11.2489539338,91.26,-0.224037471646,0.368858907516,-2.35585307841,93.3250734571,0.023695,75.1936953816,46,0.936876,36.0718509522
-6.42097758093,-6.47491228225,47,12.7478829911,12.808,0.0483643942924,-2.74351981769,-13.0014,28.6931,12.2413,12.2419436648,92.0585,-0.633970204045,0.44260809905,-6.33069500156,92.6007237773,0.064274,65.6446013077,47,1.98134,39.6463339619
-6.95904411832,-7.05424910045,48,13.2739400589,13.3272,0.0670211686034,-3.08076228021,-13.6189,28.9158,12.814,12.8162456834,92.909,-0.638407264151,0.426189308033,-6.88682175555,91.244086116,0.0696601,63.7479841066,48,1.66148,38.726747478
-25.7152223152,-25.980481719,49,14.195735125,14.2596,0.151760913683,-1.83929124755,-14.6103,29.1034,13.7828,13.7844429437,94.0181,-2.39642525614,0.455706501568,-25.5386915002,94.7232960765,0.25741,71.8801164458,49,1.27569,37.0887565236
-0.700803302254,-0.782729837389,50,14.8889372614,14.9649,0.0438419601653,-4.49172815543,-15.3786,29.3098,14.5242,14.5259833269,95.1418,-0.099780586027,0.524318993388,-0.648840342865,92.4143205086,0.00701505,56.776147278,50,2.23661,43.5151835047
-14.309379619,-14.4787953704,51,15.5738428907,15.643,0.115278249471,-7.48365508606,-16.1613,29.5343,15.2439,15.2459349027,96.386,-1.37774588682,0.466767955777,-14.1050519249,90.9731739659,0.143237,56.5417810874,51,1.64106,45.3158717276
-8.10559022152,-8.2545425503,52,16.3900322279,16.4653,0.0849899213793,-17.3326848641,-17.0287,29.7422,16.0884,16.089624914,97.3939,-0.708716332551,0.530325100693,-8.01751443649,81.3504510808,0.081137,32.0088831083,52,2.89733,49.3415679724
-1.84914965759,-1.9084500217,53,16.8088586126,16.8985,0.0408930838923,-19.0875458401,-17.4809,29.9691,16.5271,16.5261856285,97.9352,-0.213596338199,0.557312644048,-1.79946760087,91.6418518507,0.01851,62.7641034412,53,2.74455,47.2917476096
-0.0585605938424,-0.125653469924,54,17.8049306944,17.8974,0.0454944099417,-12.3392546987,-18.5006,30.1815,17.5472,17.5466320271,98.5243,-0.0486494346471,0.566292380399,-0.00145231652402,91.0628112693,0.000586192,56.0335293674,54,2.86125,48.3517573899
-11.5307355728,-11.6754502873,55,18.5927124716,18.6978,0.104620622753,-16.7985215867,-19.2943,30.2798,18.3502,18.3447909005,98.9509,-1.11965599349,0.620000510235,-11.360053151,86.8635289984,0.115423,35.0325037059,55,3.51621,51.8310252925
-9.88604057259,-10.041107807,56,19.4237734438,19.5224,0.105158538266,-34.1710436851,-20.1183,30.3442,19.1996,19.1945495681,99.5428,-0.929861741526,0.633128929371,-9.72253704034,90.8578361612,0.0989594,54.9276000141,56,4.3435,51.641565204
24.4383954298,-1.4463868642,57,20.2616148878,20.3695,40.8084787099,-0.877286523604,-20.9191,30.28,20.0403,20.0334593472,100.147,3.90730697187,0.705300160772,90.0187300396,87.9009660405,0.0542647,63.4723518549,57,6.0165,37.2563542732
-0.0908979720293,-0.222992199296,58,20.8718139731,20.9686,0.0646351701493,-2.12712921205,-21.4858,30.4037,20.6485,20.645491981,100.792,-0.0472216894856,0.670281671393,-0.0339675955449,90.6091443745,0.00090989,64.1392929071,58,5.20012,38.5306790344
66.5468833593,-6.29868045373,59,21.9760763492,22.0699,41.1378560192,-5.75449115045,-22.5782,30.52,21.7505,21.7448684472,101.332,15.408902287,0.651361780451,93.6430625612,93.767057848,0.265729,68.0658147054,59,4.81576,38.3721418548
38.8941632739,-0.275443203058,60,22.679089839,22.7605,44.4076202759,85.9969474185,-23.2478,30.6843,22.4421,22.4391819274,102.063,6.55033405091,0.638659267667,90.8811036827,99.1005780633,0.0766661,91.589951313,60,4.4018,4.00526427516
59.7564658627,-0.930664381674,61,23.7996215387,23.8804,42.9174690272,87.9173247685,-24.3167,30.8085,23.5577,23.5529204396,102.807,13.2406309073,0.661695576547,92.8670272932,95.2418825718,0.161249,91.419017453,61,5.41402,2.37670406846
90.3399641094,84.7350301423,62,24.1607224711,24.2307,2.43974927037,-4.46020110965,-24.5971,30.9738,23.8985,23.9000460441,103.62,24.0682472069,0.616367426408,94.1690542215,93.9768364349,0.724455,78.8855022136,62,3.90744,34.0338938894
88.0325701738,82.397559957,63,24.9768679647,25.0428,2.17935546293,89.3093897875,-25.3811,31.0953,24.7054,24.7036950887,104.519,17.0145214547,0.663347727626,93.1462743202,93.7001529008,0.784984,91.675008714,63,4.92676,1.4667475787
92.2976074591,81.2220206402,64,25.8277174793,25.8885,2.7371620672,87.4890556687,-26.2102,31.2546,25.5509,25.5494308085,105.622,36.4852129139,0.575332507095,94.2598215491,98.7831012225,0.820301,91.1622806745,64,3.07015,3.38920362207
90.6997135352,83.4613489014,65,26.7825761084,26.8414,3.32466728828,90.2739085721,-27.1145,31.4672,26.4875,26.4858935018,106.544,30.3722236338,0.618737399822,94.0018445464,93.2563898632,0.84287,91.2706804531,65,3.62373,1.04597994865
91.4398936435,78.7957124237,66,27.4294123999,27.4829,3.36739964041,88.0973425392,-27.7371,31.7274,27.1322,27.1320745765,107.608,32.7137972498,0.640069967447,93.6839287525,94.2339121678,0.83339,91.0260085344,66,3.87561,1.9023097815
92.1756604106,82.0937072109,67,28.2869221917,28.3438,2.85596447769,87.9127693008,-28.5714,31.846,27.9911,27.9902207003,108.816,40.7294786681,0.580188733617,93.6743457205,95.0667272838,0.949159,91.2411662833,67,3.44742,2.55674623416
91.1567759195,83.0998584888,68,29.1173928668,29.1678,2.73272730627,87.3901687482,-29.4005,32.1357,28.8169,28.8148835739,109.87,36.8186220825,0.587456459493,93.3786555953,98.3096634932,0.987774,91.1980437864,68,3.24748,3.02932803382
93.6563562687,93.2550777809,69,29.4856988265,29.5336,0.129182211704,89.1089073301,-29.8334,32.3805,29.1794,29.1794275524,110.969,45.1191274058,0.591554778491,93.7808161931,99.134385963,0.897835,93.0738600803,69,3.2652,2.89308600935
93.3800888639,93.2909866396,70,30.6763567782,30.7158,0.0451333248368,90.0420433443,-31.1124,32.5758,30.3827,30.3840393088,111.948,44.6140324266,0.60227173602,93.4542291233,94.6974611783,0.929133,93.5786671279,70,3.94273,1.54511874831
92.8275799704,92.5535245328,71,31.754408407,31.7795,0.097075108313,91.0920423732,-32.2904,32.805,31.4808,31.4827956498,112.909,42.1463915233,0.604722286502,92.9335612547,96.6758105022,0.947489,93.8233866658,71,4.04586,1.5309860336
92.9414634535,92.632194789,72,32.855862477,32.8771,0.112972319474,89.1564382766,-33.4306,32.9936,32.591,32.5918776351,113.879,42.6717385284,0.609092429361,93.0684323695,97.3007689656,0.944616,92.9735868835,72,3.71641,2.67232647747
93.0408364159,92.7683716573,73,33.84460898,33.8585,0.121203148914,91.0702729926,-34.5344,33.1299,33.5978,33.599211778,115.016,43.4773488709,0.566129394024,93.21451906,96.7329042068,0.951502,94.0622108305,73,2.96134,1.33162030829
92.9111524824,92.6420328033,74,35.3194823953,35.3282,0.12299021541,85.4336084944,-36.0946,33.2638,35.0969,35.0986563018,116.007,42.6092093052,0.625559813073,93.0342259648,95.0240800584,0.947537,92.8551202594,74,3.96751,2.99077064285
92.9649326585,92.5873140539,75,36.378630437,36.3882,0.136475250276,88.8781056333,-37.263,33.3852,36.1862,36.1879889236,116.895,43.0533885566,0.589664943976,93.1537124731,96.7701368247,0.951536,92.3931004286,75,3.16003,2.59046508692
92.9707425656,92.6376690912,76,37.5865577044,37.5928,0.153395726423,89.3493965626,-38.5489,33.5445,37.4252,37.4279221653,117.972,43.3172205934,0.587047163835,93.1488709708,98.7256733946,0.957931,93.6427523101,76,2.72849,2.44471816537
93.1906995609,92.9566458872,77,38.9579247425,38.9567,0.0906195162008,91.5865086824,-40.025,33.73,38.8402,38.8434823401,118.962,44.4960993035,0.619670016079,93.3422315643,96.3993711749,0.956286,94.1758837472,77,3.87205,1.05667676647
93.1085918709,92.817038442,78,39.9244105155,39.9285,0.110004544539,89.7116684157,-41.0885,33.8407,39.834,39.8386049029,119.971,43.7250543496,0.64758131102,93.2223393978,97.969112288,0.947792,93.1382243641,78,4.67378,2.20826476334
92.9612144993,92.5965087596,79,41.6586631266,41.6594,0.129902265379,90.6996001148,-42.9198,33.9339,41.6045,41.6084825456,120.989,43.0880331914,0.61589082898,93.0881538173,99.6255864045,0.953081,94.4381634804,79,3.83085,1.91926175376
93.0412940668,92.6703864027,80,43.1319615278,43.131,0.147765702403,89.5028296559,-44.4552,34.0766,43.0968,43.1012087237,122.088,43.6080330042,0.618981921711,93.19571077,94.6112722651,0.955049,93.2440515614,80,3.93624,1.7056871386
92.9465999586,92.5870330843,81,44.6227090609,44.618,0.148415405358,92.2610032585,-45.9938,34.1599,44.6041,44.6090987471,123.353,43.1074232291,0.648926202237,93.0987515119,94.642795557,0.955821,93.5788116772,81,4.60229,0.729505041117
93.0228335321,92.7016393298,82,45.9646513565,45.9589,0.137916214779,87.7382156768,-47.3676,34.2724,45.9559,45.9605466485,124.499,43.5512651274,0.627163185103,93.1595466687,95.8753698271,0.956346,93.1279428314,82,3.69637,2.37985470035
92.6158976798,92.1727023908,83,47.485684936,47.4788,0.191758759629,92.9512422277,-48.9315,34.3551,47.4786,47.4851240575,125.731,41.583445798,0.615335231344,92.8286715641,98.710923864,0.96356,94.4049461929,83,3.59253,1.42047165022
92.8179012452,92.4524778936,84,49.152983724,49.1459,0.194822135751,90.8066684441,-50.6233,34.4542,49.1459,49.1529223092,126.959,42.4278948427,0.623423264594,93.0498412749,95.0153045504,0.956566,93.7842467855,84,3.65729,1.11371527355
92.8182673037,92.2762079794,85,50.8512837062,50.8419,0.235151816497,89.7679387671,-52.3115,34.6242,50.8419,50.8512367358,128.234,41.0036763099,0.637329379277,93.0972049518,98.0071783915,0.91761,93.7750154651,85,3.63651,1.9813053473
93.1630292373,92.5731704912,86,52.0232893239,52.0116,0.192627296344,88.0270774238,-53.5145,34.8221,52.0116,52.0232086232,129.373,42.7941582606,0.704654016047,93.3722422543,99.7,0.913505,93.7852217954,86,5.70908,2.70294455995
93.0308315409,92.2586386774,87,53.4337984822,53.4216,0.30729678511,88.8271129829,-54.9167,34.9692,53.4216,53.4337534944,130.454,41.5590761314,0.66969888218,93.400739103,98.6106085784,0.900499,93.3960188028,87,4.44047,2.59877902105
92.8482408223,91.4410588281,88,54.9753047646,54.9633,0.562988900572,90.8644086286,-56.4497,35.0876,54.9633,54.9752361828,131.669,41.3841557435,0.741181423353,93.3720410878,97.2429209564,0.921747,93.594507792,88,6.00874,1.45943332822
92.4765737416,91.3200907947,89,56.2886622326,56.2742,0.555614217745,91.0660902413,-57.742,35.2288,56.2742,56.288606411,132.84,40.329172312,0.734294548672,93.2246456975,98.6875321516,0.947952,93.8129110106,89,4.78762,1.89943835993
92.0283152747,90.901767035,90,57.5991332677,57.5868,0.459559315978,92.5099299056,-58.9863,35.317,57.5868,57.5991086442,134.051,38.7707275108,0.66807369343,92.7035613669,94.634105396,0.969347,93.7663667801,90,3.63404,0.60614300207
92.368029161,91.5084524349,91,58.7267705167,58.7118,0.370381912279,90.0200712411,-60.116,35.4581,58.7118,58.7267174029,135.318,40.8205711592,0.743360923567,92.8359166906,96.6805437998,0.978263,93.7134152638,91,5.11813,1.79362400642
91.8104809944,90.8292821839,92,60.0623824453,60.0513,0.33298905867,89.5218623136,-61.4012,35.59,60.0513,60.0623467351,136.255,38.4413835685,0.69769801691,92.2287698094,97.9101488365,0.990734,93.2500662683,92,4.40935,2.17224787785
92.0674993615,91.0347274959,93,61.1460233449,61.1315,0.371090607196,89.5892998305,-62.4175,35.685,61.1315,61.1459730559,137.205,39.6549800617,0.691353422685,92.5435746662,94.5615101654,0.988794,92.9993344762,93,4.10163,1.61319146649
92.4219696247,91.1715036738,94,62.0984305546,62.0895,0.475726183228,90.9638065594,-63.3157,35.8081,62.0895,62.0983885594,138.072,40.9520050131,0.690369108654,92.826875088,94.4005122138,0.973477,93.0808099536,94,4.4409,0.983336579849
92.4588873088,91.186009988,95,62.9016234085,62.8886,0.503624201248,91.8062424227,-64.084,35.9215,62.8886,62.9015764423,138.844,41.0132708726,0.669797212374,92.91928791,99.5582943016,0.969411,94.3660012081,95,4.16774,1.88533117289
92.753195885,91.3568797089,96,63.9414297507,63.9306,0.548634769668,90.7993704556,-65.062,36.0582,63.9306,63.9413816392,139.544,42.1968287727,0.681620735917,93.3514886034,97.7679972376,0.957981,94.420687572,96,4.75368,1.48347527468
93.1562692597,92.4569879138,97,64.5698695536,64.5599,0.169554497563,90.9421838942,-65.6531,36.2288,64.5599,64.5698339499,140.153,44.5444455644,0.640207780489,93.4291521887,95.7445905393,0.962848,93.7865178846,97,4.05166,1.25537957915
93.0626292618,92.0843424177,98,65.3312766699,65.3208,0.25302050002,87.6946216299,-66.3375,36.3719,65.3208,65.3312206327,140.686,44.034881385,0.676057327027,93.4271139436,97.7681096429,0.962946,93.8784074882,98,4.21154,2.48723777921
93.1079437917,92.7418363564,99,65.9016496956,65.8932,0.138113063778,89.6828476341,-66.8709,36.4955,65.8932,65.9016183029,141.047,44.4804434491,0.59831048451,93.3886275449,99.5466925836,0.96897,93.8079548339,99,3.31754,2.49348029774
93.1061458242,92.6356017182,100,66.4194518942,66.4117,0.167618907043,89.6155132887,-67.3395,36.6414,66.4117,66.4194074851,141.444,44.2838616215,0.693034611854,93.3728587944,94.4977781622,0.963502,93.6039386263,100,5.00772,1.43189748619
93.0532546263,92.4497088833,101,67.0087716436,66.9998,0.249047207107,89.6822120723,-67.8952,36.7925,66.9998,67.0087326638,141.797,44.0015461086,0.626677884469,93.4069829976,96.0738084714,0.963574,93.3921365845,101,4.24199,1.98072673315
92.6997725794,91.4882645308,102,67.3698078057,67.3631,0.441248780913,90.1049886302,-68.1752,36.8387,67.3631,67.369766872,141.952,41.9082716633,0.605518454534,93.2297181111,98.0038907308,0.958454,93.9596043372,102,3.79923,1.67665173032
92.9199809158,91.97617325,103,67.8095418248,67.8035,0.299905675006,90.3122373159,-68.5639,36.8984,67.8035,67.8094907982,142.229,43.3249990217,0.595943131079,93.289694332,94.7034247571,0.965233,93.4155413346,103,3.86632,1.22615596544
93.1302448388,92.8658653224,104,67.9738488738,67.969,0.150416837116,89.6098126536,-68.67,36.9446,67.969,67.9738083471,142.456,44.6562021141,0.580605270233,93.439953612,97.4350555011,0.970459,93.5699384599,104,3.5137,2.03454089192
93.1029060745,92.4533457622,105,68.184212073,68.1774,0.219536899336,93.8274840928,-68.8252,37.0744,68.1774,68.1841664757,142.597,44.232929531,0.588423777436,93.4175461201,97.6579572895,0.962513,94.5383361003,105,4.03121,0.95361628384
92.9282450168,91.9612546925,106,68.5658738929,68.5616,0.317694882062,89.297015331,-69.1745,37.0949,68.5616,68.5658427483,142.691,43.4643750557,0.555293754381,93.3297622011,95.5085493469,0.967863,93.4881903889,106,3.55888,1.86310574629
93.1699302437,92.8884941697,107,68.7945796114,68.7876,0.156645876975,89.783788648,-69.3798,37.1783,68.7876,68.7945453101,142.711,45.016470988,0.521143202588,93.4878787161,99.5572819517,0.974459,94.040471533,107,3.41009,2.34494495589
93.2253826973,92.957464121,108,68.9257683348,68.922,0.166630978827,90.0836513256,-69.4652,37.258,68.922,68.9257303955,142.68,45.4718512932,0.524764027404,93.5829190565,99.8215854465,0.978601,94.3606236214,108,2.93666,1.94768956493
93.1239422462,92.13552105,109,69.0074221857,69.0032,0.378517057652,89.1179441515,-69.5027,37.3147,69.0032,69.0073919957,142.626,44.4706462002,0.49441529719,93.6189854107,97.1960530974,0.965085,92.7745339204,109,3.10414,2.35825037981
93.2711550578,92.3687894259,110,69.0436036148,69.0395,0.239502349958,89.25007294,-69.5097,37.3667,69.0395,69.0435566851,142.674,45.2197628132,0.560097857496,93.7090448916,95.1716335823,0.963175,91.3509300026,110,4.32363,2.51238430348
93.1593745373,92.9311846413,111,69.0879396378,69.0846,0.116226153428,86.4880610145,-69.5233,37.384,69.0846,69.0879032765,142.649,44.7300596506,0.520344073657,93.4058172616,94.8050774606,0.967981,91.3235314153,111,3.49309,2.81413570394
93.1407602658,92.8405732305,112,69.0885335457,69.0856,0.111954165072,89.2703341822,-69.5214,37.3919,69.0856,69.0884864548,142.639,45.1090217486,0.526291492551,93.2555784075,97.2448555252,0.981937,93.5013647168,112,3.60676,2.19022275913
93.1272298843,92.7332333031,113,69.1383877609,69.1339,0.141178656725,89.0463955202,-69.5883,37.4943,69.1339,69.1383612602,142.631,45.0714013899,0.493718741314,93.3173903249,94.3444685408,0.982995,91.7626516837,113,2.96047,2.33407512968
93.1683159961,92.654269152,114,69.2854465421,69.2829,0.169356347943,85.4908936178,-69.7264,37.4873,69.2829,69.2854052004,142.668,45.1034812922,0.522043986404,93.4353612031,94.9445992608,0.977215,90.6240092285,114,3.64619,3.00091258588
93.292058568,92.7076645897,115,69.1511306166,69.1478,0.152449830737,87.7134209924,-69.5815,37.5113,69.1478,69.1510813914,142.626,45.5466234512,0.528972126004,93.4624200098,97.5943739601,0.969162,90.81423047,115,3.69685,3.19858086564
93.344500356,93.1234012494,116,69.204630647,69.2011,0.0785865659461,86.6701394612,-69.6028,37.613,69.2011,69.2046027681,142.682,46.0536414458,0.518810941028,93.4254370423,97.9610381842,0.975529,92.1527018249,116,3.2541,3.25308867388
