QFunRegParamNorm,AverageY,AverageQ,AverageReturn,MinReturn,StdReturn,MinEsReturn,StdEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,AveragePolicySurr,Epoch,Iteration,MaxReturn,AverageAction,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn
52.8844,6.08400653318,6.08428,1000.0,1000.0,0.0,3.0,11.0793676509,0.187332536136,6.09779,0.224213,-6.74315,86,86,1000.0,0.341995,99.9956828753,67.0,34.6205,6.08509533594,12.3764705882
53.23,6.15750843919,6.15662,1000.0,1000.0,0.0,3.0,11.0144940396,0.183749852005,6.17257,0.217974,-6.81234,87,87,1000.0,0.327136,99.9956828753,53.0,34.7843,6.15941170041,13.25
53.581,6.24323463595,6.24338,1000.0,1000.0,0.0,3.0,9.60270889596,0.195958044302,6.25799,0.241139,-6.90143,88,88,1000.0,0.359878,99.9956828753,46.0,34.8932,6.24460063993,11.9523809524
53.8737,6.31824694647,6.31766,1000.0,1000.0,0.0,3.0,10.6211528983,0.187033665436,6.33228,0.230662,-6.98043,89,89,1000.0,0.345855,99.9956828753,48.0,35.0274,6.32044066547,13.1333333333
54.2114,6.34395932144,6.34379,1000.0,1000.0,0.0,3.0,15.8829322943,0.187064908571,6.35868,0.227847,-7.02178,90,90,1000.0,0.284508,99.9956828753,66.0,35.1484,6.34558867963,18.0178571429
54.5063,6.43990727563,6.43984,1000.0,1000.0,0.0,3.0,8.71266992856,0.186491424957,6.45337,0.234004,-7.11528,91,91,1000.0,0.320005,99.9956828753,54.0,35.3518,6.44145894452,10.9777777778
54.8711,6.4770211526,6.47659,1000.0,1000.0,0.0,3.0,11.185834789,0.187312859917,6.49129,0.23806,-7.16032,92,92,1000.0,0.359846,99.9956828753,54.0,35.4736,6.47810486018,13.7702702703
55.1788,6.5250938555,6.52516,1000.0,1000.0,0.0,3.0,13.9961448623,0.198585377299,6.53936,0.269821,-7.2185,93,93,1000.0,0.293238,99.9956828753,62.0,35.6433,6.52559717123,14.7846153846
55.4078,6.60190135362,6.60089,1000.0,1000.0,0.0,3.0,18.2868729482,0.193543714901,6.61215,0.25496,-7.30646,94,94,1000.0,0.00663585,99.9956828753,79.0,35.785,6.60213467669,21.4166666667
55.6775,6.63687917355,6.63671,1000.0,1000.0,0.0,3.0,12.7850098953,0.195087001788,6.65164,0.267255,-7.34417,95,95,1000.0,0.189908,99.9956828753,61.0,35.9125,6.63772440999,17.0338983051
55.8836,6.7132652062,6.71278,1000.0,1000.0,0.0,3.0,12.0828984822,0.191488715608,6.72853,0.248373,-7.41568,96,96,1000.0,0.386661,99.9956828753,62.0,36.0322,6.71558704545,14.9402985075
56.1977,6.75376410374,6.75366,1000.0,1000.0,0.0,3.0,13.0128399253,0.199328331782,6.77035,0.278133,-7.45855,97,97,1000.0,0.374607,99.9956828753,62.0,36.2171,6.75727382233,13.1756756757
56.491,6.82820776283,6.82763,1000.0,1000.0,0.0,3.0,8.97317680471,0.189962534472,6.84507,0.248005,-7.52124,98,98,1000.0,0.474888,99.9956828753,50.0,36.3655,6.83312964658,11.816091954
56.7427,6.89067593836,6.89095,1000.0,1000.0,0.0,3.0,10.6795106654,0.193560200406,6.90984,0.254247,-7.58385,99,99,1000.0,0.440062,99.9956828753,43.0,36.5087,6.89606478416,13.0
57.1402,6.93413020927,6.93375,1000.0,1000.0,0.0,3.0,13.705057659,0.190117952448,6.95126,0.261809,-7.65757,100,100,1000.0,0.42203,99.9956828753,59.0,36.5979,6.93939468992,13.7887323944
57.3106,6.98493083349,6.98449,1000.0,1000.0,0.0,3.0,13.9447361427,0.192697456233,7.00169,0.267786,-7.69321,101,101,1000.0,0.357087,99.9956828753,74.0,36.7192,6.98892090324,15.0147058824
