MaxReturn,QFunRegParamNorm,MinEsReturn,AverageReturn,AverageForwardProgress,AverageEsReturn,MinReturn,AverageQ,Epoch,MaxForwardProgress,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,MinForwardProgress,StdEsReturn,StdReturn,AverageDiscountedReturn,AverageY,StdForwardProgress,AverageAction,MaxEsReturn,AveragePolicySurr,AverageAbsY
74.7475502056,15.6763,5.93151954367,41.5754733094,1.01047852591,69.4705720466,5.2724105472,0.292037,25,1.34892585507,20.0772,0.0428746783036,0.433732,0.00461414,0.600104378856,38.9975274894,12.9758560132,28.3920017254,0.292104916669,0.135571948701,0.805726,109.465316065,-0.319201,0.436060363047
141.359428795,15.9913,-1.8050026048,87.5291289914,1.41608230927,71.8521515604,-93.3949051306,0.331362,26,1.95085752331,20.3546,0.0469440509575,0.470848,0.00565777,-0.387329561018,57.8389421988,38.3053053756,36.9911681171,0.331321917081,0.382179802503,0.737948,136.67609902,-0.360124,0.47371375796
169.938549867,16.2421,15.2663044894,60.1924238318,1.15714151641,102.965945421,-103.427764251,0.374535,27,2.23356735301,20.5579,0.0486918401633,0.507745,0.00606089,-0.504616464571,54.5643912743,88.3659910259,24.5254881061,0.374532839852,0.900136848544,0.757597,151.122704324,-0.40363,0.510328920001
154.794694938,16.4764,-145.81548901,37.042310484,0.935973302112,-11.9017142156,-94.7464604787,0.403485,28,2.11880630444,20.7445,0.0515998064012,0.541519,0.00689315,-0.459837150202,99.1389124335,63.7252983854,7.18977037077,0.403553115873,0.657498505125,0.793122,92.7407974067,-0.433484,0.544300352959
113.589899274,16.7563,52.9063855484,89.3799373177,1.53596906277,104.969588086,64.2674624253,0.450611,29,1.77977401148,20.9677,0.0551423563441,0.587971,0.00779827,1.29361928618,57.2291254726,13.1919029575,35.4808445352,0.450587382673,0.128102578414,0.866106,200.986581342,-0.483361,0.590876873817
49.056996736,17.0226,-30.5874379839,9.09949535851,0.768440400558,63.1913807603,-4.10952102259,0.493858,30,1.16652943328,21.1745,0.056156954155,0.629913,0.00820491,0.637307820635,62.038200867,8.388743991,15.3856560268,0.493764350704,0.0827701255017,0.91872,140.139035582,-0.52858,0.63313085448
174.339437681,17.2469,3.03479150908,46.9034518865,1.168291697,42.2441427165,-34.4645321264,0.536463,31,2.43861780062,21.3175,0.0601787114211,0.672473,0.00960648,0.349667711259,28.6561803865,41.868221308,31.71831871,0.536386788177,0.417442704295,0.93615,79.9366214977,-0.574302,0.675850716549
131.512013519,17.4763,-69.7747637115,13.1126494804,0.807787921646,28.9516852404,-22.7426201371,0.580107,32,2.01886887751,21.4489,0.0630055784752,0.715114,0.0105534,0.456671658294,84.1491265559,24.897813864,14.8559969214,0.57994610782,0.25190876981,0.918582,122.628364015,-0.616272,0.718616413519
151.293613498,17.7155,52.9930878963,60.3894772996,1.23507306976,77.7510395377,-116.091114943,0.630286,33,2.15473153877,21.5537,0.0646769698582,0.765226,0.0111278,-0.598577506747,25.7655326917,57.0036657691,21.0135372344,0.63036899555,0.581593708444,0.866687,119.417473402,-0.665108,0.768501550137
155.582298104,17.9595,78.5537557576,89.7332801528,1.58218358984,90.758386166,54.5873285017,0.685164,34,2.23813930193,21.6789,0.0691664431759,0.810877,0.012784,1.23047271651,8.90928330265,18.2027362047,40.6233241928,0.685157522628,0.181254411229,0.918805,100.369707135,-0.723955,0.814612431779
172.627771128,18.1699,-7.76167592042,70.730431769,1.37546550441,49.704752561,-264.943171919,0.726887,35,2.3711209649,21.8251,0.0699781237117,0.849495,0.0130419,-2.01307075019,40.5981364101,76.4527075105,24.6564814859,0.726874419961,0.790650141652,0.916693,95.3404888043,-0.767101,0.852763337473
129.487025767,18.3823,-6.99884935756,56.7222210678,1.26128231145,34.9945763969,-22.9804224676,0.771335,36,1.99802590957,22.0123,0.0716984720645,0.890048,0.0133967,0.460618159084,47.1332059594,44.5287472727,33.8433788155,0.771382597366,0.450764172297,0.947458,114.985764554,-0.809156,0.893507756783
141.649846704,18.6568,21.9562490417,59.2970654184,1.25931770568,70.4478159841,4.52449951626,0.820366,37,2.09540788958,22.1833,0.0754660222595,0.932923,0.0147557,0.719079819582,50.5975478375,29.3143912274,37.2414936606,0.820550108047,0.293307678324,0.924017,145.240194228,-0.870025,0.9368971019
205.641982175,18.8534,65.0469602546,129.054325867,1.94369395179,116.256467193,40.5415773006,0.880268,38,2.68520059663,22.3243,0.0788204298972,0.986257,0.0161546,1.05157372294,40.8338511443,42.2008083131,52.3828593479,0.88005292421,0.416756416833,0.908192,164.790456794,-0.928419,0.989669708841
255.228623001,19.0745,55.9826300084,140.964779447,1.95391246977,114.822259272,6.12312378899,0.945072,39,3.15386458577,22.4782,0.079609595855,1.04205,0.0161466,0.636926830918,47.0481953599,70.3594373664,46.809536567,0.944953688358,0.734308837919,0.886214,170.26756893,-0.998664,1.04545980734
214.36971934,19.2704,89.0619860992,85.6745582645,1.46464227172,116.012562165,-91.8266135318,1.0169,40,2.75607071244,22.6521,0.0830813214558,1.10307,0.0170732,-0.349592204553,19.64954026,63.4775789286,35.178278749,1.01683151438,0.647104844874,0.908657,144.224076375,-1.07103,1.10724217199
292.876889445,19.4673,21.9610352794,128.545746663,1.91265263984,125.478389993,-24.2559736613,1.07672,41,3.54727796983,22.8564,0.0858075491567,1.16179,0.0181832,0.410871267851,78.9118020863,75.8611577531,51.6757921581,1.07666220677,0.753272360545,0.868966,230.692170671,-1.1277,1.16599742975
209.783355041,19.6266,43.8373628856,135.605472527,1.99032879538,83.039332672,6.44608519431,1.15019,42,2.73847483688,23.0008,0.0870338438253,1.22523,0.018843,0.591826016704,43.7578785697,46.2410656245,45.8123864256,1.15006141944,0.479572360604,0.877714,157.256950069,-1.2074,1.22883734473
209.329162017,19.8146,60.4170196107,130.122416794,1.94234559059,127.870187746,34.8005247006,1.22076,43,2.72241634585,23.1823,0.0886941444975,1.28601,0.0195553,1.0177429179,46.878547201,41.51827928,47.2867979003,1.2206519594,0.403890506951,0.877762,191.799965221,-1.2682,1.28919952187
242.615913597,19.9923,35.5528405501,145.155336335,2.1136201088,81.3685713529,-16.8019312027,1.27858,44,3.05605962956,23.3647,0.0906720867081,1.34105,0.020473,0.536396617741,36.4908599578,54.3085339609,43.8563638777,1.27850464018,0.533447961056,0.901558,137.68734694,-1.32107,1.34440006391
268.654773681,20.1151,16.930049106,121.475415456,1.82285073456,92.5700682949,-61.2772002628,1.3195,45,3.30095429808,23.5199,0.0916441179239,1.381,0.021173,-0.024934986735,71.3684733254,75.3296357616,47.450448342,1.31928445453,0.770909599509,0.872548,200.095392531,-1.35856,1.38384305958
208.556905965,20.2827,35.5529307977,136.484628048,1.99798277141,117.876179789,70.8839277072,1.38139,46,2.70889353491,23.7248,0.0917170897574,1.43968,0.0210518,1.34579339558,50.1800004541,34.7418659256,49.5297136481,1.3813916573,0.344979864788,0.871256,170.038533953,-1.42925,1.44286133038
177.60780074,20.4042,11.9184311634,73.7768579299,1.40648645429,76.6074069077,3.07462297188,1.43828,47,2.40906677208,23.934,0.0919994004096,1.49678,0.0209227,0.737583347344,57.3850778367,40.4886717498,34.4122578215,1.43819728278,0.391311125044,0.90853,157.599529957,-1.48868,1.49981007831
152.4558596,20.4984,6.80730743964,60.3064064448,1.29088268386,54.3375524116,-15.5492288748,1.48755,48,2.21519032661,24.1374,0.0913326473892,1.54472,0.0206716,0.531557453806,35.4329513122,40.747929769,32.1592680465,1.48741009945,0.402752299416,0.927149,106.346481523,-1.53618,1.54706539965
213.487243573,20.6249,59.5869754311,81.8830515618,1.47191070715,104.62598782,-24.6381399644,1.53409,49,2.77082092472,24.2873,0.0931140747908,1.58543,0.0221641,0.406128464662,27.4955738042,56.4289204764,33.685796413,1.53396180094,0.563045306836,0.870863,127.549273853,-1.58886,1.58762592008
153.931463799,20.7269,5.65670567841,95.3227789998,1.61601774374,63.1404612841,46.8091570327,1.60194,50,2.20490863155,24.4191,0.094194825568,1.65086,0.0225197,1.12706527427,36.2694731439,23.5471201498,38.7463964862,1.60184662604,0.235152496702,0.879444,97.0043210088,-1.65829,1.65322602628
99.3478727977,20.8101,-29.08799065,40.5695794606,1.05821729776,43.3691828517,6.14203936071,1.65844,51,1.65318698484,24.554,0.0950089319684,1.70253,0.0230837,0.697154656072,50.6481177739,21.8402680091,21.591776988,1.65845823035,0.220399713355,0.866216,103.340989156,-1.70875,1.70462844303
24.2798344628,20.937,6.4293676444,3.65880075868,0.698713868582,34.9155290828,-14.7533200306,1.70231,52,0.903981343081,24.6479,0.0956500607233,1.74501,0.0236801,0.523355569475,48.8927262949,9.55314927801,10.4445393923,1.70221119601,0.0966863841339,0.886748,119.599148038,-1.74934,1.74766731587
121.139159351,20.9978,20.1280914373,71.6553804073,1.38004647664,42.0124551621,7.54001101532,1.73676,53,1.87192054811,24.7585,0.0951062489111,1.7772,0.0233227,0.731864430826,19.1291110173,27.7993593144,31.4468845915,1.73670548617,0.279705427524,0.855376,62.3582602594,-1.7843,1.77968856007
176.11648203,21.1403,-82.509461357,83.7756573403,1.54343695555,56.9861572439,5.49218951031,1.78571,54,2.44801326437,24.8525,0.0976000649743,1.82496,0.0248167,0.759503493509,83.3732847175,41.8292486584,38.2078343725,1.78562949953,0.40872194014,0.876702,136.222353799,-1.82823,1.82746511029
202.763400238,21.2628,41.4545633886,103.498997921,1.66544117061,79.8596102482,45.0234148181,1.82783,55,2.65681101545,24.9649,0.0990698069501,1.86413,0.025291,1.07825958007,24.4313556228,37.3376733777,45.3319687186,1.82787727139,0.373018092572,0.826018,105.401604701,-1.87284,1.86638243901
124.780195463,21.4257,9.22223473323,86.0369898974,1.52167710248,57.8808019556,45.1139148787,1.86242,56,1.91461764958,25.053,0.100388987332,1.89883,0.0259551,1.12230438409,47.4628282779,14.5257396814,44.5814909115,1.86227471758,0.141095111459,0.89204,110.133163204,-1.90009,1.90146956948
227.328314675,21.5779,-12.9513034235,50.9947613894,1.18212690669,30.4127566796,-35.725097098,1.89368,57,2.94913742201,25.1365,0.102822052296,1.92987,0.0281024,0.324981792698,45.891166227,66.7158470742,24.3870103633,1.89346763165,0.664759340969,0.917125,107.671948969,-1.93364,1.93249721192
56.27166891,21.7487,6.76315849377,-9.75397815769,0.570632629503,80.2700029634,-64.6657615146,1.93337,58,1.21747754635,25.1597,0.102478856934,1.96757,0.0270248,0.0340395654231,61.017791986,31.6906928894,15.3035076433,1.93329993676,0.31005152689,0.889902,165.50778113,-1.97205,1.97017474943
100.717365551,21.861,16.9078965114,42.3637765244,1.11438743782,63.79349714,20.2915632967,1.96888,59,1.69019355903,25.2212,0.104634494228,2.00229,0.0287583,0.887526416195,38.8296956533,19.4040698553,26.8241219518,1.96872125473,0.190808569067,0.93267,120.369090416,-2.00592,2.00480879398
232.948576138,22.0411,14.3726345467,134.198898902,2.04330814521,75.7707030176,10.4364588382,1.99147,60,3.0314273514,25.2949,0.103940735958,2.02528,0.0276373,0.814505277842,53.6859229476,67.5460615649,47.4249591523,1.99108553169,0.672779945897,0.944129,161.060861752,-2.02331,2.02744708675
57.8952202432,22.2065,56.4659021315,30.3130981052,0.992090196387,107.215728404,1.44888956938,2.02858,61,1.27876951983,25.3849,0.105634148219,2.0591,0.0292472,0.699813260443,31.6997564497,14.3784231944,26.5495474801,2.02865148612,0.144574104182,0.931201,143.860297778,-2.07939,2.06147395468
64.9344784907,22.3757,-1.74050831802,32.1021872843,0.977733502885,36.3998495443,10.6700940293,2.06913,62,1.29339848208,25.4938,0.10622401365,2.09959,0.0297337,0.763426860569,28.8605530682,13.7735264558,25.9280619757,2.06898113255,0.135151230447,0.892196,72.2345992163,-2.12195,2.10172948023
115.113484111,22.5188,91.6320477254,67.0891990353,1.3462754673,112.167633444,21.8208768749,2.12387,63,1.81832145841,25.5537,0.106566857693,2.153,0.029473,0.896936118987,14.276543269,23.5624739401,38.8603888306,2.12341979911,0.231916735868,0.938173,126.780451598,-2.17545,2.15448922466
134.071783458,22.6466,68.2740296517,92.6524872341,1.61487707798,76.3957833696,65.385621304,2.1681,64,2.03379732586,25.6231,0.106178567684,2.19582,0.0300665,1.34231919895,6.66964496979,20.689567637,49.3840567601,2.16805224918,0.201510126528,0.940268,86.5261300607,-2.22453,2.19813110445
84.1707573301,22.8145,104.221679505,57.3916510457,1.25889737288,129.360298324,34.8381344933,2.22596,65,1.5087916809,25.7414,0.108540570422,2.25017,0.0321041,1.05349369486,18.6306971666,12.3326539736,32.9247711528,2.22589978313,0.117199288353,0.957613,153.042087149,-2.28157,2.2525282324
130.007109011,22.9679,71.7068938798,84.7414134994,1.52664371056,85.9996646008,43.7522486033,2.28245,66,1.95865125941,25.8135,0.109992309317,2.30382,0.0336097,1.12048904455,10.9373694319,18.0135871877,37.0691778657,2.28249804317,0.177085105774,0.931648,99.3878050872,-2.3408,2.30592963062
69.236424275,23.0304,59.6185405623,38.9916907955,1.07839592636,89.2186231422,17.1441683525,2.34029,67,1.37160500195,25.9137,0.108498301827,2.36006,0.0321584,0.862237021363,23.2427525154,12.6183500714,23.2285172255,2.34036804205,0.123901608643,0.96058,122.945392937,-2.40135,2.36202861077
159.742186008,23.1487,31.8468132863,100.988831553,1.62880187206,82.3775827026,38.1963856821,2.39786,68,2.21952365869,25.999,0.109434932194,2.4158,0.0331612,0.920858883081,30.4265709257,27.5674867585,42.4851441968,2.39799366037,0.291082454904,0.905826,106.671056527,-2.45826,2.41810435666
77.7206961056,23.2697,80.9219311274,31.9685783409,0.956426548318,103.061976041,-4.59811307318,2.44767,69,1.41508829994,26.1138,0.110602132014,2.46377,0.0328513,0.593396819836,15.7665182651,19.0107252437,20.3945021857,2.44784430556,0.190220847872,0.882811,120.279698643,-2.50959,2.46514846763
59.3588225267,23.4087,15.9331580933,18.2029963037,0.876540491858,56.3179662595,-16.5535359807,2.49673,70,1.28864055899,26.2167,0.112710704293,2.50985,0.0347908,0.525334732106,38.5620185094,18.3972336388,18.0803129791,2.49665863066,0.18269660065,0.954427,119.874743211,-2.56063,2.51127294894
27.3750087231,23.5275,26.2558977149,0.442386535614,0.694415918431,71.8587873244,-27.6816271006,2.54625,71,0.960329187325,26.2899,0.11400236453,2.55928,0.0363519,0.415968765128,35.6116903189,11.6345328331,13.7567852595,2.54616206983,0.115275179665,0.950639,114.443491812,-2.60595,2.56065491836
108.049826548,23.6473,40.487682699,68.4588762631,1.35916615434,99.5191679351,53.074595377,2.60516,72,1.73616478416,26.3289,0.113987558154,2.6174,0.0367808,1.2080687384,36.9393464027,12.4744068341,38.9844018389,2.60515969515,0.121004770119,0.922129,138.565226467,-2.66707,2.61830584216
151.351925016,23.7781,50.5764892029,77.6777008619,1.43177845736,96.388217112,21.1692479777,2.65856,73,2.14887322931,26.4149,0.117997668898,2.6698,0.0392804,0.872921460833,27.0655469091,29.4126552437,30.7888934593,2.65855872378,0.295621265061,0.885847,117.67829821,-2.72069,2.67059172382
115.018996112,23.9319,-23.8039261203,71.996744417,1.33203628934,65.6052590897,22.8666836355,2.70563,74,1.75992066519,26.4618,0.120582527194,2.71604,0.0419191,0.833244650172,52.3940430486,20.6833047449,36.8236542593,2.70572539469,0.203632441832,0.851995,106.236079507,-2.76563,2.71698478621
119.714162994,24.0744,64.7073777869,80.1437682528,1.465512948,92.909886977,0.992462704942,2.7557,75,1.84845950476,26.5325,0.119802855225,2.76471,0.040284,0.686812361184,24.1111220338,32.3024855222,37.9043359381,2.75553297965,0.31176788251,0.925332,130.183229975,-2.81255,2.76530957364
125.739641006,24.1958,27.2065368172,99.6041484532,1.65767628074,48.8854138863,72.1112365382,2.79344,76,1.91902365314,26.6467,0.120577303667,2.80187,0.0419522,1.38052696852,16.9164918296,11.6207229108,44.0465807068,2.79380471616,0.115071662101,0.904471,65.6714042727,-2.84861,2.80298136849
77.7574369269,24.346,47.3242117996,43.7981945683,1.09678398523,74.965177497,-1.27193066209,2.83899,77,1.41598540932,26.7009,0.121027161793,2.84651,0.0428951,0.658623238548,21.701367857,16.7940866082,31.7310853362,2.83899103142,0.164061289004,0.921122,99.054282402,-2.90302,2.8470949169
67.1476109782,24.5289,61.415759135,35.9570338761,1.06093669812,114.759669303,-1.17310389965,2.88738,78,1.38072014085,26.7346,0.12159714423,2.89473,0.0414087,0.666419070558,35.234588157,15.6953180515,28.4647421432,2.88761194535,0.163523597762,0.958015,150.311313145,-2.94483,2.89568033106
46.7036804022,24.6186,43.5815702962,9.36950741742,0.773302141146,68.8112001095,-9.91070361732,2.95289,79,1.14012945412,26.7886,0.120949497505,2.95861,0.0434414,0.580773536933,31.1274633042,16.949695005,21.8021626935,2.95274927287,0.166122125252,0.935074,120.293121426,-3.01345,2.95885332195
61.0012386402,24.7065,9.24342665647,38.3863782586,1.03386188286,57.2661659711,-1.6317826028,2.98725,80,1.25729897491,26.8753,0.122616776852,2.9922,0.0448631,0.641612187824,38.4528540787,13.7711447124,27.3821928202,2.98746137483,0.136753059175,0.910087,95.8702704375,-3.04877,2.99296513488
65.5641855569,24.8209,-0.795304823701,26.2310763378,0.907694773788,76.2345661493,-1.95299667158,3.0375,81,1.30042258215,26.9271,0.12290961121,3.04199,0.0441378,0.631563588663,44.4859283947,17.7891758541,24.3399651663,3.03759641202,0.174055211448,0.898798,103.086839157,-3.09775,3.04264123271
82.3831766552,24.9041,84.4068987186,51.0507306738,1.13366721086,91.224600951,-3.17763457608,3.07266,82,1.43408705599,26.981,0.119335708165,3.07686,0.0424512,0.62071764646,6.39372405172,16.7494020939,32.0693358394,3.07277669637,0.163264244595,0.876803,100.885231774,-3.13126,3.077256595
56.8833830226,25.0308,33.4704281279,34.7363731666,0.963225295385,72.8760687671,-15.5791993396,3.12634,83,1.18399070665,27.0657,0.122199542994,3.13012,0.0448827,0.48596133274,24.5267691655,17.4715779006,22.4059051714,3.12649349935,0.172686335599,0.890553,100.974426841,-3.19301,3.13045271976
91.4107424276,25.1542,71.7539966684,72.2554842822,1.32195238527,97.9880471005,56.5232430959,3.18751,84,1.52243159403,27.1304,0.121822695958,3.19135,0.0448404,1.16240613737,15.3397989953,8.84860332092,39.993255956,3.18757108582,0.0901839761859,0.856304,110.699530424,-3.25225,3.19179644713
82.5835568562,25.273,30.3713182559,55.062901969,1.15889765285,60.5146937043,31.9057463013,3.22475,85,1.44082077054,27.1755,0.122340427592,3.2284,0.0453791,0.918976200643,19.1262651543,13.5578438267,30.8882953301,3.22502278789,0.138598513971,0.851652,78.5514334379,-3.28389,3.22897561961
90.8085696804,25.4203,74.1712165173,74.7535876045,1.39416033837,92.5135328321,59.1248105616,3.27362,86,1.55807421168,27.264,0.120624842306,3.27654,0.0434246,1.24073527639,19.0628487226,7.23375061218,41.0331231113,3.27380622383,0.0742229258171,0.875675,123.220415476,-3.3374,3.27688147748
77.493100862,25.5529,33.8747840952,61.8389795016,1.23798791613,69.6379169538,43.8410922621,3.31387,87,1.40327005483,27.3175,0.120525673991,3.31647,0.0454147,1.05600799553,22.5883044589,7.41757068813,36.8182414764,3.31434378721,0.0774960634864,0.866371,96.4824161232,-3.37703,3.31706286434
112.575173232,25.6503,72.8270478003,73.5357603845,1.40654215947,101.553931817,58.9518598591,3.37245,88,1.77104164833,27.3861,0.120125565003,3.37464,0.0446727,1.25949942873,23.4117489794,10.8409364612,40.2982719995,3.37265285494,0.104447609994,0.914734,137.387837399,-3.45013,3.37502824144
124.50172,25.7451,43.0912808467,89.8565649902,1.55199889211,66.0357779175,34.4055485177,3.43345,89,1.90380722597,27.4825,0.120782964895,3.43458,0.0452943,1.00213004165,27.3448546188,18.3858471815,43.9322441221,3.43381895059,0.186669757275,0.895683,112.351716141,-3.49671,3.43503535909
129.38813771,25.8781,28.3632342288,77.891227351,1.45924429079,94.2227123535,54.077204392,3.48917,90,1.93946634265,27.5348,0.120993637517,3.49051,0.0464226,1.22260214048,41.1026574746,13.9004959081,42.8966758004,3.48920607835,0.134941698142,0.921858,138.817272851,-3.55796,3.49071809812
135.387670611,25.9802,40.6636503871,72.3942961554,1.38323724367,82.2534814433,33.7329439085,3.54135,91,1.99272738053,27.5982,0.120118243465,3.54238,0.0449209,1.0029722212,29.7262814387,20.699058701,34.3319911522,3.54145987207,0.202711519749,0.914839,110.567187736,-3.60572,3.54267984681
146.129834562,26.0942,44.3795400666,66.4523325953,1.30576142041,79.1978318472,22.7136354058,3.5811,92,2.08959971788,27.6785,0.122091550722,3.58187,0.0472959,0.866711526165,22.6753593573,24.2822839898,37.6895336431,3.58123755093,0.242380858064,0.876182,99.7500359293,-3.64911,3.58204706659
63.8166581631,26.2096,87.1808635576,22.1784941412,0.889075300011,107.170604964,-2.34541722116,3.63551,93,1.28685611852,27.7648,0.123830889448,3.63624,0.0487029,0.647012201278,19.5437648618,20.4201097034,20.7620988319,3.63601215031,0.200554769103,0.911074,130.646670904,-3.69764,3.63695455054
110.809162917,26.303,35.3890671631,65.6443283042,1.259560577,104.207763626,25.4805352366,3.68736,94,1.70755527676,27.871,0.123858678393,3.68786,0.0524357,0.857799167834,40.1801281375,22.8790176134,39.1398996594,3.68766475689,0.225033146454,0.830091,132.663186451,-3.75756,3.68828767885
143.73874406,26.4455,29.7551225839,81.2942050787,1.47554517011,90.8485437887,29.7453049073,3.73595,95,2.10076799701,27.9054,0.123068477787,3.73634,0.0491323,0.981817275875,35.7433409313,19.8292252893,44.5001725383,3.73615957257,0.190775215328,0.90778,119.3732399,-3.79987,3.73665134427
119.453418037,26.5332,65.1097333654,88.902918786,1.57664605878,108.133464878,58.4656324965,3.78626,96,1.86113695777,27.9701,0.1244450584,3.7868,0.0524171,1.28279127332,33.0817490014,14.3898355836,42.8475776843,3.7865248263,0.142723199444,0.935599,150.067973673,-3.85286,3.78707618119
131.688493546,26.6795,84.8328644785,84.6556170372,1.51353035997,116.281953713,19.1569028229,3.8294,97,1.97596343172,28.0342,0.122816433647,3.83005,0.0503734,0.862467859597,21.3896665417,25.7240001425,47.0872533366,3.82955781506,0.25370692123,0.913373,143.389284757,-3.89519,3.83026418615
374.52774333,26.8084,74.0641508918,162.307475484,2.29943035449,147.53866088,60.0650087057,3.86378,98,4.42182285304,28.0999,0.122371874663,3.86416,0.050723,1.26184418112,45.072393263,55.58606431,62.7967256578,3.86384748364,0.559705605207,0.928864,191.12838667,-3.92768,3.86424380798
333.853307956,26.9117,102.49005389,165.846763255,2.32206886598,137.292120537,82.8613193034,3.93931,99,3.99452431792,28.1791,0.124462801342,3.9398,0.0527706,1.46358517879,37.1320485897,59.0659796806,67.7129736089,3.93976479497,0.591380696392,0.918061,198.886060313,-4.00199,3.94035898273
