AverageQLoss,MinForwardProgress,AverageReturn,MaxForwardProgress,StdForwardProgress,MaxEsReturn,AverageAbsQYDiff,MinReturn,MaxReturn,AverageQ,AverageAbsY,AveragePolicySurr,StdReturn,AverageAction,Epoch,AverageY,AverageEsReturn,MinEsReturn,AverageForwardProgress,AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQ,StdEsReturn,PolicyRegParamNorm
26.8798071966,-0.596138158228,0.708817250801,39.7618,129.39950274,0.35515023628,10.9756,-11.3124,62.8895,56.6170361401,100.252873824,10.9754,0.326443809325,1.72792,-42.1189545608,0.95136,10.9764416364,57.8408529451,59.9276703143,0.642038700228,10.976773183,330,-47.8014350979,36.804881647
30.4064957773,-0.644394988011,0.86381386519,39.7855,100.590444683,0.396037375382,11.0907,-11.4174,63.0098,64.8312653228,114.477858106,11.0905,0.37861106717,1.68943,-42.0991982661,0.939321,11.0931698872,44.2745960101,43.264928563,0.645532689837,11.0936405639,331,-14.0388273707,40.4036377764
30.7881434581,-0.42243068187,0.913461007927,39.8015,111.713125349,0.348053424843,11.1191,-11.4485,63.1549,65.0525705074,119.954023155,11.1189,0.391876751928,1.66882,-19.4106473421,0.947526,11.1221285719,45.2041134492,58.6748367708,0.649201592774,11.122509868,332,-28.2969294396,35.3391586831
31.1671518337,-0.641939396,0.812743344,39.8022,128.865805444,0.466769325619,11.1565,-11.5034,63.3405,70.6614756442,117.92033129,11.1563,0.416255042015,1.52654,-35.3608019658,0.974595,11.161690674,55.0451757706,61.4574629976,0.626063928006,11.1621121311,333,-19.5186845924,47.6214252281
26.6933979511,-0.598511763589,0.833881120195,39.8094,107.633765786,0.456256017003,11.2884,-11.6495,63.4668,54.9716870784,116.839977996,11.2881,0.278332251426,1.45352,-21.7634417531,0.957279,11.2908526121,53.1779797522,42.527670443,0.623067697574,11.2913563056,334,-25.0921859362,47.0956806888
32.7870937868,-0.847366290621,0.830884795425,39.8372,99.6126222588,0.399670710035,11.3317,-11.7088,63.6118,73.6758137162,129.109111121,11.3316,0.453717794847,1.49902,-63.2213760285,0.966882,11.3323982247,48.7950544077,43.9833300703,0.626638856973,11.3327855227,335,-50.0108582776,41.5282068857
26.1638832583,-0.71446116562,0.972651653217,39.8526,100.672907124,0.429084332356,11.3719,-11.7406,63.7678,57.9013263032,135.906434079,11.3717,0.30157347805,1.44039,-47.3752872854,0.957126,11.3747426302,40.6612937314,50.0074255286,0.619422411636,11.3751941246,336,-13.2060022992,44.0374066596
29.6486439615,-0.635612661869,0.953947179117,39.8646,111.998798827,0.499349647933,11.5198,-11.864,63.9965,67.0013002598,124.397168059,11.5196,0.381528705936,1.42555,-36.4212953476,0.963873,11.5233728508,34.430495738,76.4730984073,0.615192070448,11.5237898487,337,20.9539336633,51.1979073294
23.5485040613,-0.807833097961,0.946587816695,39.8775,102.638973637,0.51932059696,11.5153,-11.851,64.2615,48.1666239471,138.432798036,11.5153,0.223981896067,1.36409,-58.3326656448,0.971818,11.5192648191,53.1809466563,56.746369704,0.603339871013,11.5196463646,338,-48.3014294673,53.993495392
25.9860963662,-0.70114407656,0.908635046726,39.9265,124.352026273,0.453554987558,11.6058,-11.9515,64.3463,58.213173795,120.745668068,11.6057,0.289039874759,1.33963,-40.7159997474,0.969686,11.6098818276,58.9664556283,58.4104779366,0.603520625485,11.6103000928,339,-17.2225903138,46.0877302946
24.0646275904,-0.657735622735,0.927489676525,39.9668,111.923239696,0.466888831469,11.6683,-11.9919,64.5056,50.5989908286,120.104374235,11.6683,0.238510861948,1.35953,-43.6455853095,0.970956,11.6697926939,27.9503689636,79.8675003496,0.614495203076,11.6701433979,340,45.2686312247,48.5741486238
22.1137243878,-0.563833934869,0.813615959051,40.0157,104.074815279,0.471450737556,11.7312,-12.0478,64.747,46.2877598257,113.464167666,11.7311,0.19267135396,1.23723,-32.8361908605,0.980256,11.7322347382,37.3476137824,72.1796807319,0.595137925666,11.7326268301,341,-19.0830648402,49.7147120526
27.738017399,-0.613300926904,0.899035339332,40.0496,128.726201415,0.486042579292,11.7681,-12.0926,64.9287,61.0678279767,134.490677126,11.7681,0.32513363023,1.23328,-43.7177292878,0.96475,11.7711725909,44.1421129381,71.3188090626,0.593087552381,11.7715361187,342,-4.46532463725,51.329062571
27.0638160282,-0.718108202569,0.787406571336,40.0814,130.920063951,0.414089692488,11.8383,-12.1772,65.1396,56.0218776434,112.610368609,11.8382,0.29036340659,1.23189,-39.0010063758,0.972339,11.84194696,55.0981628361,27.2414342007,0.597257302778,11.8422988739,343,-21.4071476634,40.6707354906
24.9917631629,-0.650785990669,0.900338077647,40.1205,98.7796224923,0.490607196358,11.8504,-12.1498,65.3,48.9067903834,123.171351692,11.8504,0.227203538144,1.15001,-46.0030629413,0.966117,11.8508429039,46.0768788668,23.4686629601,0.573061114129,11.851216327,344,-31.4579165109,49.9924608528
15.9979333605,-0.654505888656,0.830984087396,40.1642,74.778571469,0.437313043496,11.9497,-12.2892,65.4223,26.6143687053,120.021916884,11.9496,0.0190550050327,1.1613,-44.4748585446,0.958784,11.9504562515,39.6982116777,16.0965923685,0.575501288046,11.9508253352,345,-18.3125287751,47.4867467574
18.9018924489,-0.96579628975,0.820026624266,40.1912,158.280270041,0.430599662916,12.0127,-12.3507,65.6229,31.5289377844,110.961774672,12.0126,0.0560539415823,1.16528,-55.8703545085,0.972541,12.0153972932,65.2685757922,41.4701127601,0.573490875859,12.0157743716,346,-15.0178817224,43.167163865
17.2769225669,-0.646799588438,0.849193337641,40.1922,126.42672086,0.49615551449,12.0521,-12.3349,65.8236,28.9039971746,119.605192398,12.052,0.0370859840306,1.11554,-39.074765586,0.974123,12.0547951176,54.8969729798,66.9809088585,0.57233593524,12.0552255138,347,-32.3331367015,52.1801965703
13.8856958327,-0.628882327946,0.941362363376,40.2493,106.444371776,0.404237822004,12.0296,-12.3146,65.9789,20.9073742036,139.888968346,12.0292,0.00282333189754,1.07049,-37.3511210323,0.959815,12.0323421531,43.3751956276,54.1032334325,0.563625726268,12.0327332815,348,-3.12925986369,44.2300389983
23.1300215376,-0.680292088967,0.870157309551,40.2795,99.2050250978,0.53594742174,12.0824,-12.3923,66.1396,44.5115955718,127.174172469,12.0821,0.177316729077,1.08972,-51.759283029,0.955416,12.0888941763,33.7138147924,31.0121526193,0.562792717598,12.0892876582,349,-5.07706991028,56.5068043624
30.7854986821,-0.492732981343,0.771191933847,40.2937,88.8865146596,0.269410980456,12.0676,-12.3237,66.2872,61.637924936,113.461339818,12.0671,0.37162051357,1.00298,-20.2425554604,0.968432,12.0730649557,20.1777740745,58.4874020077,0.545833985488,12.0734991311,350,33.0060189263,27.848988106
21.5577359003,-0.668637748608,0.777750585529,40.3339,100.155949348,0.429101610132,12.0571,-12.3415,66.3392,42.0758312052,109.861906103,12.0566,0.184679957544,1.04738,-37.2959172094,0.969773,12.0597302695,34.9553621358,33.6761733207,0.558350583322,12.0602244792,351,-11.5088885541,44.4415115836
25.2997166866,-0.680050065897,0.635672994659,40.391,76.5314107468,0.326584389754,12.0811,-12.4601,66.4741,46.8639454747,103.007769733,12.0804,0.222515464858,1.10895,-37.2890906582,0.967995,12.0847179013,33.7846757523,29.3838157531,0.563870185973,12.0853898874,352,-26.4122780174,32.6283416177
32.8188103923,-0.555879758361,0.710683408424,40.398,76.6795453611,0.277963067815,12.1785,-12.5086,66.5836,67.7121163246,109.526588382,12.1781,0.412783798807,1.05102,-29.8715517833,0.969812,12.1820492844,32.5001306918,36.5476183753,0.560001522287,12.182521498,353,-24.5402549056,28.77475122
18.9289668563,-0.683745419576,0.737620240059,40.4052,86.921809478,0.331057656219,12.1708,-12.493,66.6831,29.5481819175,97.3024710457,12.1704,0.0583922622786,1.11183,-43.2139923487,0.982734,12.1735576749,37.902017537,36.6761741695,0.578927092169,12.1740894878,354,-33.6843080479,32.7134002182
29.1070591848,-0.729018698353,0.64843285005,40.4317,100.637393749,0.364407191203,12.2312,-12.5355,66.8955,55.5232248525,110.740788358,12.2307,0.288094078899,1.10982,-41.2954048358,0.974843,12.236104932,43.2665954845,35.8844273445,0.580592611886,12.2366487466,355,-30.5825447741,34.5264417255
29.9299808531,-0.662461113184,0.784315380198,40.4248,98.5727680912,0.337295687294,12.1898,-12.4662,67.0079,66.5328635977,110.063438097,12.1889,0.397005021184,1.11994,-43.8283481645,0.962999,12.1935076192,33.3508555995,53.5199282964,0.57949305437,12.1942677881,356,-0.793051175652,34.3472313033
27.3998230315,-0.562904149697,0.763834104991,40.4214,121.004203527,0.253708892848,12.0809,-12.294,67.1708,55.8444368689,102.884057869,12.0798,0.31558768505,1.15407,-29.149758295,0.952434,12.0855660475,58.8680026799,47.9330077532,0.585199869842,12.0864345012,357,-24.5097200314,26.0223989099
31.1782933999,-0.486417709928,0.789272730225,40.4425,103.749010647,0.244182934023,12.0787,-12.3407,67.3262,67.4325268565,111.736507906,12.0778,0.408859146651,1.07669,-1.56121676608,0.954682,12.0799296446,16.9391991315,73.1613124145,0.575053362498,12.0808010669,358,54.9344631036,24.7169378973
30.6856364764,-0.483685547178,0.770464810069,40.4562,116.248332398,0.297437066137,12.0482,-12.2897,67.4077,71.745735279,110.310779153,12.0472,0.442152999434,1.08003,-16.3704638542,0.952341,12.0530043238,45.51186566,46.8931013329,0.574682662417,12.0536674024,359,-2.09347701935,30.6854148384
32.0486767988,-0.395341210223,0.842568673852,40.5208,103.93246889,0.186126226815,12.0258,-12.2896,67.5436,74.8815360213,108.672646346,12.0249,0.483941404877,1.05947,-15.4492056931,0.956383,12.0288818641,11.1871201147,91.9551513174,0.567881427409,12.0296165151,360,66.6483204733,18.3302009659
32.9365195321,-0.465756246312,0.827682576082,40.5756,101.633085755,0.240840190319,12.0362,-12.2837,67.6249,74.8012148315,111.759483615,12.0351,0.485471509486,1.02419,-29.8583413853,0.956541,12.0398888202,22.8154021221,65.6813362175,0.563440323178,12.0407278692,361,32.0736069315,23.4750658773
26.9809925893,-0.787947512595,0.857455973672,40.5975,164.94246201,0.369206570637,12.0245,-12.2742,67.753,63.5735864014,115.448637465,12.0234,0.358992145769,1.08277,-55.0558458183,0.962782,12.0256216013,61.1369517297,72.0950947394,0.576814576211,12.0263816791,362,-23.20799499,35.4727302838
20.8637834097,-0.566213283407,0.856054691022,40.6387,101.22339116,0.444104497857,11.9651,-12.2387,67.7638,42.0582909165,122.098303117,11.964,0.165983771557,1.04102,-34.6469633534,0.961452,11.9694358658,50.7909201664,31.0087648391,0.5612930399,11.9702462629,363,-23.3954002742,45.334398757
24.7476003888,-0.671166800583,0.932390291525,40.6809,95.9808279996,0.430701072311,11.925,-12.1697,67.7944,53.8298749249,121.676698191,11.9242,0.278503993644,1.03129,-34.9186879307,0.965051,11.9259086186,41.4562480165,44.2008938044,0.554464655012,11.9269537703,364,-21.2624082345,45.1392201589
27.7970575807,-0.567488059848,0.937565022372,40.7053,110.797137089,0.420428214592,11.8766,-12.1091,67.8813,64.4965245572,128.80812627,11.8759,0.375990400062,0.92435,-24.387185592,0.963973,11.8809980752,15.1834959037,86.5017327699,0.537659743373,11.8815142002,365,60.4229095564,45.8379270052
30.4877432925,-0.517979148064,0.895077769939,40.7402,122.363694474,0.358762604042,11.8499,-12.0663,68.0201,68.6823609254,120.547997673,11.8492,0.418703937249,1.0064,-26.7760555347,0.959656,11.8514658565,37.5558277935,72.9692577147,0.54089651756,11.8521206189,366,9.76421813125,37.351831902
25.4458303958,-0.404194023201,0.926647694271,40.7584,111.0219094,0.347010583179,11.8562,-12.1055,68.0902,57.2317497465,114.535783623,11.8555,0.315397580692,0.887979,-16.2027252195,0.967681,11.8574000478,39.0970734036,73.6524336176,0.524807993343,11.858070183,367,-2.67120407798,36.8820456684
30.7519546167,-0.447549752096,0.856360054101,40.7615,111.590320772,0.395918846554,11.8401,-12.1002,68.1449,70.8394143569,117.257508666,11.8398,0.434381516302,0.901125,-19.9140191876,0.971549,11.842227882,41.8489475718,78.5572831985,0.528573106291,11.8427336955,368,-5.20492517113,41.2622293971
34.5657215534,-0.688236036981,0.926016900094,40.7695,101.129871334,0.420533341684,11.8061,-12.0627,68.237,77.4476215049,130.386482497,11.8055,0.494089597501,0.873455,-35.9135619157,0.97127,11.8098994799,30.4604768208,57.8405097195,0.525818084183,11.8105956703,369,0.258364142282,41.9774408882
30.0198092987,-0.844978660614,0.978119201315,40.7787,127.784740986,0.519087565801,11.8212,-12.0499,68.2728,76.2119099906,139.404386903,11.8206,0.445235599333,0.812408,-55.2554245461,0.980443,11.8215575464,52.6622230563,86.6089604231,0.506329452112,11.8221689405,370,-39.53823225,53.4857720718
25.6406788323,-0.824942711501,0.882431625506,40.8254,100.05223826,0.433580106609,11.7669,-11.9571,68.4049,55.8480898117,116.272388889,11.7666,0.283637176284,0.829441,-48.8021100351,0.976844,11.7691776997,51.719571587,36.3921547435,0.498660546735,11.769709934,371,-29.3280575021,42.8739557067
32.4548256602,-0.624895498168,0.896353797641,40.8814,78.7303317627,0.392014888937,11.7245,-11.9497,68.4572,72.9497620897,124.248695194,11.7242,0.456640435664,0.82803,-44.0227584931,0.969417,11.7273342057,31.4370279303,39.1604718804,0.499012665956,11.7278062997,372,-22.2296438331,39.4940134871
25.3966854324,-0.77528064071,0.890094289419,40.896,104.685353673,0.519570441516,11.6734,-11.8678,68.5122,53.6154169085,121.98531704,11.6729,0.251930902268,0.775435,-46.7175235335,0.968883,11.675414183,65.5516514757,30.8845161904,0.487841615888,11.6759238726,373,-50.6198182474,53.1137595125
26.2055231038,-0.738883697859,0.799372315422,40.9251,101.98310066,0.525808386025,11.5898,-11.7782,68.6401,54.5773834556,116.410825597,11.5893,0.263964461364,0.744664,-49.6053490681,0.961353,11.5934007067,45.2016802179,60.1662564126,0.478495657871,11.5939578149,374,-17.586837807,52.6127930231
30.7501069407,-0.681340709093,0.919654900805,40.9609,112.013880472,0.415221639609,11.5039,-11.6961,68.7066,68.9636130031,125.596103799,11.5034,0.414360896415,0.750943,-40.1285513643,0.966116,11.5085027926,41.7102298399,67.357886995,0.47454626154,11.508986297,375,-18.3457007825,42.5847811652
31.7765040399,-0.698585022701,0.993867192335,40.9933,118.622826071,0.547658670924,11.4425,-11.6311,68.8658,68.1960968887,130.051660934,11.4416,0.404506062489,0.693418,-45.0182424652,0.966754,11.444326085,41.3536499007,72.963988983,0.463103725848,11.4452457552,376,-10.1234421367,54.5892679384
26.5994198447,-0.762188837011,0.951067786154,41.025,126.380784656,0.604791234186,11.3992,-11.5688,69.0311,57.9467999706,131.403386439,11.3985,0.293246032741,0.671119,-47.7287853826,0.965518,11.4024842768,50.4518987688,51.7600022718,0.457087387807,11.4031425218,377,-13.8209971533,60.9486057343
25.8664290515,-0.866079203498,0.774313765236,41.0436,132.214868478,0.484825319773,11.3453,-11.5164,69.13,58.0946959634,123.94332096,11.3446,0.299690295087,0.651365,-62.2098298286,0.969407,11.3477902254,63.9493652227,29.7184858792,0.453272255725,11.3484411874,378,-37.5213607647,50.3498231296
24.5954929142,-0.933031103194,0.79640688842,41.0826,93.626151148,0.534438531205,11.2515,-11.3927,69.186,52.4360883138,116.41945818,11.2502,0.244990652503,0.61278,-57.3310316015,0.969853,11.2541190563,41.7581551409,48.8101027192,0.434114603926,11.2549454117,379,-26.7708849083,54.2157880135
25.0308507432,-0.687711576177,0.824491419584,41.0841,101.067905217,0.404916990664,11.1695,-11.3306,69.3382,53.6881682692,119.752410819,11.1682,0.263911829424,0.580707,-41.8024916608,0.973417,11.1704883456,43.482758927,67.8511752414,0.428602355983,11.1717096431,380,-21.1318233383,41.2585919937
29.6648924654,-0.710191037618,0.792893551258,41.1174,104.863681381,0.352391901481,11.0431,-11.1833,69.4064,64.521848881,126.536395134,11.0414,0.371303132951,0.602059,-35.7937893567,0.970664,11.046063992,51.2214138678,56.4345858788,0.434286922478,11.0473029695,381,-46.5567199448,35.797065305
23.9527605588,-0.644696911676,1.00310139099,41.1417,105.667796912,0.505445921681,10.9609,-11.0854,69.4972,49.4115222778,147.519190583,10.9594,0.224587604524,0.60386,-36.3357663703,0.976558,10.9633304942,58.4604363514,27.0131433138,0.423686332336,10.9646584398,382,-48.9916509738,52.8422961075
34.2451672017,-0.629995223253,0.89460405297,41.1793,94.9731971445,0.401418856698,10.8286,-10.957,69.5903,78.1342299186,116.062683689,10.8264,0.481396580743,0.566498,-41.8503099409,0.967006,10.8299971961,25.7339217654,61.5098725704,0.425193018478,10.831485648,383,30.824948077,39.8829600877
19.7898474257,-0.899458096304,0.913286350479,41.2371,109.809482837,0.489804458113,10.7535,-10.8907,69.617,41.2394952421,126.63995277,10.7516,0.145406079115,0.528641,-52.9291177569,0.970495,10.7552218186,42.6294921939,56.2274690617,0.410496729583,10.7568614397,384,-22.095620981,52.9596149479
20.9879226553,-0.762319879822,0.76732053021,41.2697,104.467081395,0.412384093617,10.6929,-10.8201,69.6901,41.5855363035,104.797754542,10.6914,0.153497942934,0.53872,-50.0359375977,0.973547,10.6946455186,36.5589386683,66.4114212334,0.409677896737,10.6961231155,385,-3.84463601253,42.4483747689
27.135618117,-0.479341927993,0.841891436566,41.3187,95.5442912411,0.415047839704,10.5411,-10.6434,69.8271,56.3895798608,117.054754672,10.5387,0.301891244534,0.541565,-28.3075496382,0.967719,10.5414651583,38.5930555556,41.3427393779,0.411301766382,10.5431975298,386,-13.9071607403,43.0499634518
27.3562856609,-0.396139415243,0.822468387718,41.355,109.464508991,0.260819980121,10.4648,-10.5683,69.8599,58.8632030784,117.407503748,10.4621,0.33590794953,0.547818,-22.9394312664,0.954301,10.4635372974,50.638013619,44.2128829743,0.399289449018,10.4655942913,387,-33.7533802158,27.9812120624
32.7856433264,-0.595251100374,0.924172567054,41.3448,119.176991677,0.441491147865,10.3275,-10.4402,70.001,79.5854259951,132.960323172,10.325,0.492592501369,0.499656,-34.0738634188,0.967989,10.3277793941,57.9694116083,41.9364160569,0.385770916431,10.3294019034,388,-34.2073971692,46.6029527615
23.6116613651,-0.642929976535,0.886944795937,41.3883,110.502519825,0.521045315334,10.29,-10.3988,70.1673,53.8858742766,139.387977012,10.2884,0.251861741372,0.537188,-36.004021339,0.979453,10.2914733878,41.7046402119,64.7986936833,0.389262838191,10.2926980324,389,4.2676767617,56.3491977939
24.9477987741,-0.338939004919,0.792317964834,41.4091,97.9310543233,0.410597889567,10.1862,-10.2775,70.2877,49.0615976297,108.61153636,10.1838,0.238803211931,0.490611,-10.9351360079,0.975975,10.1867318861,25.8583249732,73.2706403793,0.383727808126,10.188445135,390,17.3671513489,42.9127265316
19.7093598047,-0.444015620588,0.828682595145,41.4384,90.4112144316,0.350913350352,10.1233,-10.2235,70.4851,37.9030193637,119.30168305,10.1203,0.158078757039,0.49305,-26.1204920714,0.972623,10.1225963987,28.0802610684,59.5882367415,0.382338562727,10.1248558305,391,10.2056286776,39.172396119
25.0363488962,-0.661985465017,0.841434105079,41.4839,117.504387687,0.363977956109,10.0315,-10.1422,70.5336,55.0263883221,125.337232232,10.0277,0.286562828049,0.47275,-28.7317017743,0.982219,10.0306362578,52.0501835632,57.5476134961,0.375943968467,10.0329635744,392,-44.2269450149,40.1180753343
28.890616933,-0.396868774502,0.812519485926,41.528,159.229057011,0.380066778045,9.88934,-10.0043,70.7097,63.4956858816,109.548516487,9.88518,0.357694872822,0.485368,-19.8893517295,0.974958,9.88749502342,64.7098379511,59.2843786582,0.373883604722,9.89050280946,393,-54.6573572094,39.7871491061
23.5610964083,-0.477635962175,0.780544698347,41.5696,105.31980632,0.396853548348,9.83472,-9.94711,70.7931,51.7639654623,108.332403526,9.82983,0.248787252886,0.495273,-26.9835118829,0.944411,9.83300532211,32.394862587,77.8298380757,0.373358437147,9.83675938387,394,19.0264500354,42.2902518247
25.3941470825,-0.451212641501,0.772209933688,41.6048,96.1073048343,0.358699742379,9.76018,-9.88871,70.8856,55.1050251574,118.502499035,9.75508,0.288229607437,0.499128,-22.7907302531,0.949009,9.75762336183,45.4258718537,28.7600594615,0.379455345246,9.76181501219,395,-43.1118104315,40.6312013239
26.4481330522,-0.543393485427,0.828177362295,41.6625,113.098688991,0.431986150552,9.67086,-9.7661,70.8984,57.0158105477,114.958762088,9.66599,0.301534141144,0.514595,-34.2669933693,0.985229,9.66768706078,56.7998223672,38.9741178924,0.367816658109,9.67186782126,396,-23.3232315505,45.2705797372
30.9958785408,-0.528947577637,0.768060731673,41.6611,117.559894869,0.336909678239,9.61055,-9.7212,70.9399,66.887637627,105.066980338,9.60522,0.398210868682,0.478643,-31.0215712771,0.987269,9.60770739875,38.2896516477,83.1750842883,0.367406366693,9.61242996624,397,-4.97700322008,34.4749909428
27.7194887158,-0.736681721526,0.70893608942,41.7222,103.256964949,0.336253926179,9.52283,-9.63206,70.9398,60.20493911,99.3811705383,9.51684,0.333529337983,0.489672,-56.0999187629,0.972873,9.51937917794,56.6369658845,54.3269425279,0.368146677563,9.52390317375,398,-58.0467665489,35.6268071849
23.8812909072,-0.870449238066,0.782967893758,41.7655,112.162966374,0.562935833076,9.45681,-9.55648,71.008,53.6561967023,116.758623708,9.45053,0.237566735597,0.440715,-60.4821412165,0.983438,9.45158274956,49.4948074238,78.7159123926,0.355686243468,9.45645094187,399,-28.3331652854,58.1019100442
27.8894816956,-0.618099559849,0.920406290955,41.7917,106.674894613,0.499329392682,9.35958,-9.45137,70.9984,64.9680621664,128.817539208,9.35328,0.353261891133,0.478432,-38.0516447713,0.987513,9.35291866611,7.96079901815,96.0141097169,0.354653530354,9.35865347985,400,80.5777229148,51.6534098345
30.7191533178,-0.748820161158,0.843194774778,41.8343,114.455520783,0.415618379534,9.29166,-9.38641,71.0346,71.0526474539,120.313097556,9.28476,0.422608547336,0.465861,-37.5942410783,0.973996,9.28503150745,48.4759699568,42.4979184795,0.352908541581,9.29104070824,401,-23.9815436044,43.3860594263
30.7912351045,-0.910759488163,0.818351951182,41.8831,112.569217085,0.490325911167,9.23889,-9.33124,71.0552,67.3079857499,122.972896424,9.23127,0.382841263165,0.447777,-57.3044855164,0.976353,9.23187665032,48.5984582749,58.1957162074,0.345497241935,9.23823759586,402,-18.7237315633,48.786387585
28.1781458756,-0.957440380237,0.890620847096,41.9183,99.4829468663,0.52961997115,9.16523,-9.26712,71.2,63.0325988122,125.814169036,9.15609,0.336110971539,0.429735,-74.4136216538,0.983399,9.1558073596,49.1371233308,53.2413834447,0.343195000325,9.16376486769,403,-33.5883692858,53.7887747624
26.104719041,-0.830433075883,0.908656435109,41.9428,102.507822642,0.498284779004,9.1006,-9.19752,71.2654,59.2105608676,122.897949411,9.09243,0.306782067763,0.417327,-49.8272789699,0.974609,9.09348125778,44.4139779569,60.0978258002,0.339210468791,9.10070964079,404,-16.1080808823,51.5681673362
29.6351557541,-0.989010339204,0.947345657507,41.9903,84.0901310312,0.547665575922,9.02284,-9.10732,71.3178,66.9195113607,127.535442933,9.01411,0.378568220547,0.40493,-56.5226463639,0.967401,9.01371096149,42.2780511069,19.4258243818,0.333026217288,9.02109554415,405,-42.2522768385,55.5177208243
29.4056789902,-0.940096686053,0.768984002737,42.0288,113.078383844,0.522263519681,8.9492,-9.03522,71.3246,64.8051400263,119.7451998,8.94103,0.360342189401,0.383973,-70.3828012739,0.988625,8.94016496722,49.9022082582,34.1193271773,0.326294940982,8.94711634036,406,-30.4740494133,52.7282287836
27.8358883303,-0.639195422146,0.858716629397,42.0517,105.921466959,0.433258465726,8.8808,-8.98965,71.4332,61.7200029548,117.911072129,8.87353,0.337151524899,0.377463,-41.1095023471,0.973761,8.87340653629,46.8209235954,69.2409590532,0.3240021786,8.88088712333,407,-42.1395448999,44.8274696848
29.2817171125,-0.697050817938,0.856580755083,42.0637,126.157916722,0.482258762852,8.8649,-8.96672,71.3529,64.6336552845,112.684466095,8.85791,0.360402304335,0.374005,-41.1440957757,0.971703,8.85842549817,52.5428468938,59.296207688,0.326906139636,8.86494711053,408,-47.4907843237,49.0230245637
27.5447393154,-0.84132077922,0.911954300758,42.107,111.770675714,0.490101804936,8.77498,-8.88557,71.3669,62.6369715513,123.5690286,8.76874,0.344085689293,0.364119,-51.240135709,0.969774,8.76911279561,36.0962324474,69.0551122088,0.317346748798,8.7750072704,409,13.1605154637,51.2735946857
29.935112913,-0.929097896546,0.84815800496,42.1235,113.759013132,0.48179959434,8.75234,-8.85398,71.4102,67.1583150388,119.664759225,8.74615,0.38823396342,0.342508,-58.4389354845,0.968232,8.74588757798,56.7644941005,42.2321231858,0.311742274665,8.75171853183,410,-46.0812618117,49.5135070716
21.973903222,-0.782511000437,0.982866060504,42.1798,118.916279112,0.621206976174,8.69109,-8.78529,71.4569,52.9326686854,141.823957323,8.68564,0.216820293326,0.33654,-45.7644404854,0.980604,8.68572039491,34.849476626,81.6596060474,0.305072352083,8.69127481834,411,12.0615369826,65.9965505357
22.6510457547,-0.888702738795,0.989174009388,42.2094,135.037904111,0.571053511686,8.63286,-8.73252,71.4789,50.4667960209,142.918407505,8.62771,0.225260793333,0.316258,-47.1181033831,0.974305,8.62775550351,59.6026729928,49.7053981755,0.300220948168,8.63288813914,412,-21.3381913129,61.5483211973
23.7386018229,-0.860015478748,0.826242802273,42.245,102.356838994,0.45056715241,8.57853,-8.68548,71.515,52.8244045939,130.706148367,8.57365,0.264442846247,0.328744,-66.2621104181,0.976599,8.57384018781,46.1067012229,54.6388334566,0.302801605262,8.57867436004,413,-25.292859417,47.7708814397
25.3173737835,-0.905681423647,1.17995359648,42.2765,124.315440461,0.580180169295,8.55348,-8.64657,71.5601,54.1752965164,152.843598709,8.54822,0.263289255251,0.303502,-67.3317239892,0.97687,8.54821758431,40.0070053926,83.6799620167,0.294034653034,8.55309170019,414,4.02627876161,59.4168898529
23.4564385437,-0.579280959114,0.900499128231,42.3057,112.772370301,0.486181028835,8.4903,-8.58269,71.5738,49.9943185072,118.745104839,8.48565,0.233206975968,0.303265,-35.9932511596,0.979526,8.48523868214,54.0621666059,48.5208323479,0.29365641828,8.4897427265,415,-25.4318329432,50.5525466911
20.6730821201,-0.917095895579,1.46894382955,42.3271,168.452998158,0.659331646642,8.43947,-8.54242,71.5901,42.1343767489,191.665642806,8.43524,0.142228840555,0.302232,-56.7977740893,0.97871,8.43473365656,55.7037158717,104.526944579,0.297102282916,8.43859243536,416,-6.0936889634,68.8738192335
14.1681568029,-0.469483466139,0.724357218921,42.3396,95.4178423187,0.277864944942,8.42348,-8.5181,71.6119,23.2032218159,99.6316332292,8.41926,0.0300846638171,0.278457,-29.9174846266,0.966275,8.41997046588,30.4841118803,47.6533288511,0.282972175963,8.42370243043,417,-7.13716326003,30.9387298102
18.1839435991,-0.603978537291,0.847335229709,42.3616,110.707959845,0.316673197858,8.31676,-8.42454,71.6802,33.2118438751,110.267235703,8.3118,0.0864320341061,0.288277,-24.23372793,0.97199,8.3120209718,53.8643101341,58.6442142132,0.285169568763,8.3163734246,418,-20.3547263589,34.5876438893
18.7669289371,-0.565207311311,0.900040382169,42.3736,90.4872020922,0.283721252283,8.28146,-8.37066,71.733,33.7039396161,124.897411774,8.27359,0.11689553767,0.263128,-32.6380401743,0.976732,8.27420050887,45.4863699349,19.1938952453,0.276361149793,8.28084689152,419,-37.3518160467,31.8362369383
8.66790492158,-0.746865437854,0.873105384965,42.4097,122.367636624,0.316664292314,8.23714,-8.3268,71.8081,11.8553353649,119.509667496,8.22917,-0.0946927488592,0.262999,-49.0225960457,0.979636,8.22918690544,47.5156640297,42.0955159245,0.276283591562,8.23622404551,420,-14.8699504861,34.96397983
