AverageAbsQYDiff,MinForwardProgress,StdReturn,AverageQLoss,AverageForwardProgress,AverageQ,AverageAction,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,AverageY,MaxReturn,AverageAbsQ,MinEsReturn,MaxEsReturn,AverageReturn,AveragePolicySurr,AverageAbsY,AverageEsReturn,StdEsReturn,StdForwardProgress,Epoch,PolicyRegParamNorm,MaxForwardProgress
0.015167489459,-0.180468900356,8.27933465359,0.000679352,0.046549614716,0.199501,0.789312,18.9282,23.9075829128,9.44589636676,0.199546834449,51.131804938,0.199703,8.85856397782,61.9975375383,27.3976549357,-0.217312,0.199567488699,35.6132829331,12.7211775664,0.0548926298224,19,16.4611,0.177555672698
0.0154805756684,-0.144098714784,6.03808864479,0.000771657,0.0643709958109,0.207219,0.775291,19.4763,20.1235399811,9.5614502227,0.207307249743,41.2547278077,0.20747,12.501104173,56.1050552336,22.2694523115,-0.223926,0.207322410001,27.1862022804,10.6855065431,0.0445813102692,20,16.4879,0.264014228846
0.0156071965027,-0.254357315616,18.9009877003,0.000817891,0.179910156431,0.21371,0.71658,20.0554,32.1566221172,3.95319825543,0.213743691903,99.0299937,0.213917,5.43702759689,67.1066233704,38.6643845792,-0.22816,0.21375693948,35.999853565,15.5281500412,0.148897608289,21,16.5301,0.57755382705
0.0155223226963,-0.122041245722,20.3926655897,0.000817207,0.309773367876,0.218486,0.75608,20.6552,40.6502500942,4.1460792795,0.218527197135,80.4896445609,0.218732,4.57514202634,79.9707066646,49.7628645906,-0.232297,0.218539785438,46.8654497754,20.5102308977,0.173499134764,22,16.6313,0.551807831077
0.0157177055231,-0.188485026626,17.8246882633,0.000855168,0.25685795374,0.222542,0.709214,21.2449,37.3712205791,4.80837894891,0.222593919344,78.9746796324,0.222831,14.7066371895,74.9597332318,45.2474655422,-0.236891,0.222607716922,48.2695245333,15.4488096552,0.152106084842,23,16.747,0.512797451945
0.0156076453987,-0.557631390805,19.7832182927,0.00088603,0.279322744521,0.22735,0.654468,21.7984,39.7031839197,5.03124059411,0.227372484734,80.4089189788,0.227625,6.20392821148,68.2578449614,48.8852426189,-0.240984,0.227385577347,49.177530506,20.4566085421,0.171561685275,24,16.861,0.499136415808
0.0158259860579,-0.0218565903175,9.95012388391,0.00092829,0.3707025015,0.231818,0.691394,22.3738,46.7697814534,10.3771859002,0.231847253297,72.0004975162,0.232098,14.6498417721,71.6296124706,57.7576893102,-0.244468,0.23186886095,52.4183007272,16.1459812466,0.101793416684,25,17.0212,0.497750767367
0.0156027740849,0.0614090091921,15.2086101029,0.000912019,0.316953593892,0.234628,0.780723,22.8654,41.8603370397,23.9637144079,0.234656597915,74.4326887343,0.234956,9.83723304173,71.7225587085,50.8317658309,-0.247259,0.23468043931,57.8940406392,13.0542218018,0.136077221231,26,17.1761,0.546897860354
0.0152502374189,-0.0131205363636,17.2717181245,0.000915143,0.271519045086,0.238601,0.796825,23.3491,37.4225985096,7.97561502911,0.238626758945,74.7603869689,0.238888,27.4305095824,71.3076351084,44.7988625961,-0.251513,0.238639645267,59.822883049,8.39820380784,0.161519168804,27,17.3322,0.565528633993
0.0148097507788,-0.00271325362447,5.53060311813,0.000891855,0.368704881313,0.243102,0.674707,23.8274,47.4066422343,13.2276750305,0.243133093967,70.0931889196,0.243402,10.9992239638,70.0182909856,58.759713553,-0.256478,0.243148926346,54.1794784491,16.0357261778,0.0730635909974,28,17.4732,0.514931839452
0.0146744749956,0.162885328306,4.09313340062,0.00089588,0.417178937094,0.248522,0.739726,24.2825,49.3839158531,40.5544945034,0.248559726753,73.9338599655,0.248866,25.6424162665,71.0807309001,61.0878489162,-0.262502,0.248572325958,56.8635928113,11.2080772765,0.0525588434917,29,17.6179,0.516558932879
0.0149371187217,0.138912016416,4.15836447639,0.000953816,0.438121263727,0.255458,0.743073,24.7722,50.5914012264,33.9732444348,0.255506537341,71.407622615,0.255825,3.77107458846,68.4455762527,62.6579995871,-0.269827,0.255524974254,56.085813809,14.2420643117,0.0416187588385,30,17.7802,0.523454807976
0.0149389636214,0.265390243582,4.01120406422,0.000961242,0.436160213865,0.261797,0.729651,25.2099,50.6926954497,53.8644695104,0.26180080899,77.5566299832,0.262227,5.46288586594,71.0174884237,62.8713226292,-0.276817,0.261824281258,60.3199176844,11.4251606687,0.0341824953276,31,17.9088,0.538384829912
0.0150226952599,0.0351762720795,3.87291959103,0.0009946,0.439554531043,0.269103,0.73462,25.6469,50.6766747788,20.2603493684,0.269152135625,71.2665501078,0.269559,20.7787962618,70.6624128755,62.8817145738,-0.284734,0.269187767929,57.522383869,11.971544072,0.0371816721893,32,18.0185,0.527884232389
0.0154709598535,0.333864692307,2.2572230729,0.00106786,0.434460100883,0.276219,0.767821,26.1118,49.8811585865,54.792322575,0.276271208259,67.8379438472,0.276763,11.9735042194,69.1152420588,61.585259603,-0.292103,0.276320175603,60.8137113266,10.2198113786,0.0260944716534,33,18.1389,0.534277071244
0.014906661425,0.260442976129,3.384483618,0.00100764,0.411268798617,0.284435,0.752335,26.48,48.3557649674,49.1643351617,0.284477945216,67.2370469925,0.284988,2.89276018736,65.8673670326,59.4336276675,-0.300379,0.28454038899,58.473872103,11.2475698104,0.047391826332,34,18.2241,0.496309461644
0.0155776755189,0.352330058812,2.7994857939,0.00106995,0.436064969932,0.291559,0.77951,26.8927,49.586282365,52.6550828593,0.291588445668,69.0369583401,0.292114,24.9177906556,65.0827367603,61.1236728863,-0.307876,0.291652655581,59.659412569,7.04095231677,0.0287303637843,35,18.3105,0.494870498642
0.0155415512754,0.340154171879,2.49135634732,0.00107622,0.434572201894,0.298826,0.804066,27.3435,49.6042638413,52.5454587979,0.298872804322,68.0446464346,0.299408,18.3559592371,66.5985137683,61.1878680157,-0.316192,0.298937912521,58.7402678077,8.36753518806,0.0246204737808,36,18.4066,0.492911068423
0.015728033817,0.276910519433,2.74750946826,0.00108591,0.430789930243,0.307148,0.818829,27.7242,49.295930738,49.9952361182,0.307240705745,67.50761985,0.307726,41.6048085909,69.9066713207,60.7165561323,-0.324834,0.307341176185,60.2704363698,4.53427416128,0.0298625969593,37,18.5027,0.526062303205
0.0161537986938,0.253928713627,2.92638502025,0.00116265,0.431023509046,0.315427,0.801849,28.0724,49.5346468291,50.9070257091,0.315446420737,69.2380684186,0.315977,19.5662819559,66.5236678113,61.1078457004,-0.333578,0.315556802031,59.8505250312,8.51514699623,0.0303390452738,38,18.6089,0.517028607861
0.0160517213584,0.259619235822,3.39438785047,0.00115364,0.435458949101,0.322935,0.793163,28.3786,50.103373965,48.1415862981,0.323020948978,69.7597493841,0.323521,57.9256276962,66.5484681013,61.9826242675,-0.341348,0.323116114317,61.7889121657,2.23907621893,0.0394213350678,39,18.6898,0.525526482386
0.0163340227427,0.338353291407,2.82358102504,0.00114199,0.442454918116,0.330762,0.805208,28.7354,50.3856447091,51.3831403608,0.330822325374,70.3481946426,0.331325,31.5979362839,73.388522427,62.3354530728,-0.349868,0.330879743708,61.9395436217,6.93787702806,0.0288236704042,40,18.8086,0.520723449216
0.0165589517014,0.237472706598,3.4076257053,0.00122275,0.45021276528,0.340446,0.802086,29.0868,50.9674314663,48.6837967568,0.340476609079,75.2566728442,0.341012,6.68690473608,68.0712640012,63.1725845166,-0.35924,0.340533217836,60.4038809068,11.4191415267,0.0420736658986,41,18.9122,0.589789048632
0.0169389884945,-0.0284348079075,7.30629939678,0.0012714,0.44368050256,0.348617,0.800927,29.4492,50.8816132451,6.63370245137,0.348681198766,77.8143547284,0.349149,18.1629264681,75.3716194287,63.3397166966,-0.367246,0.348724223225,61.6326304987,9.73468036904,0.0724269593055,42,18.9666,0.610276996031
0.016608689599,0.177273856373,6.04317477719,0.00119919,0.470310205064,0.355206,0.791398,29.7976,52.3688232298,36.8998887746,0.35522415797,84.0950057469,0.355804,4.98437260315,70.5150130021,65.4807099146,-0.37415,0.355270637921,60.6384167118,11.7774476625,0.0662480311281,43,19.0196,0.711133489942
0.0172279908602,0.203369910468,5.60788714968,0.00131496,0.472986407061,0.362997,0.781515,30.1128,52.6155804717,50.9171665731,0.363054796258,87.2720533198,0.363498,14.3918444218,76.6080898867,65.843142135,-0.381271,0.363078447135,63.223334446,11.4514441688,0.0609157257162,44,19.0625,0.68016311035
0.0174897764014,0.364297217148,4.37393681035,0.00131818,0.468607970145,0.369108,0.776755,30.4378,52.6251811452,55.4714547831,0.369141672931,79.8026585943,0.36967,52.4398751529,81.9402226142,65.8390421675,-0.38779,0.369178038277,67.0821380068,6.79371063246,0.0489569297858,45,19.0915,0.629706793636
0.0185415226838,-0.0174476275351,9.08001443523,0.00142894,0.133143118715,0.375874,0.657996,30.7895,27.066558632,7.45755438468,0.375903508449,71.777483368,0.376438,21.1114521971,69.7944958855,30.8647098634,-0.399431,0.375963204839,44.4733009733,17.0089035858,0.0790788497755,46,19.1224,0.517288506563
0.0190521975314,0.0186717810712,17.5309422444,0.00148166,0.353390486039,0.383185,0.643838,31.1544,44.9421964467,14.9738979908,0.383211961242,84.3481755662,0.383785,20.5282923024,70.1478761201,55.5781620432,-0.408162,0.383296733171,32.3931551863,13.2889641067,0.157052985809,47,19.159,0.660266215894
0.0198003889625,0.157831956532,10.0685516951,0.00162341,0.470315355621,0.390276,0.692501,31.4888,53.3688810319,32.2581085914,0.39033495712,102.392329121,0.390804,8.80557856922,83.363796202,67.3863658947,-0.414518,0.390394148905,52.7329676373,18.246313752,0.110617447555,48,19.2055,0.940396289624
