StdReturn,MaxReturn,Gather_MaxReturn,AverageY,MaxEsReturn,AverageAbsY,Gather_AverageReturn,AverageAbsQ,AveragePolicySurr,AverageEsReturn,wrapped_MinForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageQLoss,wrapped_AverageForwardProgress,wrapped_MaxForwardProgress,MinEsReturn,AverageReturn,AverageAbsQYDiff,AverageQ,MinReturn,Gather_MinReturn,StdEsReturn,Epoch,wrapped_StdForwardProgress,Gather_StdReturn,Gather_MedianReturn,wrapped_AverageReturn,AverageDiscountedReturn,AverageAction
0.0,0.0,0,0.00280840859608,0.0,0.00287527647774,0.0,0.00287408,-0.00285828,0.0,-0.429353855141,20.4764,16.9212,9.13199e-08,-0.126899648654,0.184954645862,0.0,0.0,0.000163394253479,0.00280843,0.0,0,0.0,49,0.165897394935,0.0,0.0,-6.4364957755,0.0,0.772792
0.0,0.0,0,0.00281896742953,0.0,0.00288294618309,0.0,0.00288257,-0.00286599,0.0,-0.241235016479,20.5822,16.9649,8.85496e-08,0.0268314571199,0.397534453464,0.0,0.0,0.000156307837945,0.00281908,0.0,0,0.0,50,0.181656155801,0.0,0.0,-3.48923829597,0.0,0.799966
0.0,0.0,0,0.00282288485321,0.0,0.00288811378672,0.0,0.00288731,-0.00286988,0.0,-0.263205571032,20.5821,17.024,9.36943e-08,-0.0147262099532,0.289911048243,0.0,0.0,0.000164070202644,0.00282266,0.0,0,0.0,51,0.177128310466,0.0,0.0,-5.14096398718,0.0,0.967327
0.0,0.0,0,0.00286436559477,0.0,0.00292431012841,0.0,0.0029233,-0.00293458,0.0,-0.319880144854,20.6327,17.0822,9.84921e-08,0.012410492117,0.354744108725,0.0,0.0,0.000166655459907,0.00286437,0.0,0,0.0,52,0.173697703562,0.0,0.0,-4.73094880232,0.0,0.992332
0.0,0.0,0,0.00293625961076,0.0,0.00299143607496,0.0,0.00299053,-0.00302911,0.0,-0.660017296363,20.7165,17.1353,8.61638e-08,-0.0510588259502,0.39566715758,0.0,0.0,0.000157849316197,0.00293644,0.0,0,0.0,53,0.25380314613,0.0,0.0,-6.01684727382,0.0,0.999991
0.0,0.0,0,0.00297235455863,0.0,0.00302603321819,0.0,0.00302506,-0.00305114,0.0,-0.407551934603,20.7144,17.187,9.02483e-08,-0.025491925145,0.49229700475,0.0,0.0,0.000159976188098,0.00297222,0.0,0,0.0,54,0.249088562932,0.0,0.0,-5.51353707555,0.0,0.999992
0.0,0.0,0,0.00303006704889,0.0,0.00308087810422,0.0,0.00308018,-0.0030781,0.0,-0.265409179758,20.7448,17.246,8.89324e-08,0.0667699960399,0.394367127701,0.0,0.0,0.000160864647971,0.00303016,0.0,0,0.0,55,0.204207465083,0.0,0.0,-3.68402960529,0.0,0.999999
0.0,0.0,0,0.00305328601162,0.0,0.00310172022353,0.0,0.0031013,-0.00309128,0.0,-0.394051424013,20.7672,17.287,8.03117e-08,-0.0274635723776,0.471242259517,0.0,0.0,0.000154387062432,0.00305325,0.0,0,0.0,56,0.254060327272,0.0,0.0,-5.55766014574,0.0,0.99985
0.0,0.0,0,0.003054928354,0.0,0.00310117685533,0.0,0.00310064,-0.00307556,0.0,-0.437787552394,20.7599,17.3342,7.44604e-08,-0.0705112817593,0.420319046888,0.0,0.0,0.000146426146021,0.00305487,0.0,0,0.0,57,0.260382420653,0.0,0.0,-6.42824135317,0.0,0.999622
0.0,0.0,0,0.00300872129193,0.0,0.00305661617001,0.0,0.00305636,-0.00302587,0.0,-0.496757701822,20.7798,17.3745,6.90389e-08,-0.00447166839608,0.408207758743,0.0,0.0,0.000139699943938,0.00300882,0.0,0,0.0,58,0.236321895745,0.0,0.0,-5.09878944612,0.0,0.999901
0.0,0.0,0,0.00300564382559,0.0,0.0030494828679,0.0,0.00304924,-0.00300645,0.0,-0.504171295026,20.7989,17.4148,6.60053e-08,-0.134242738798,0.162602727513,0.0,0.0,0.00013667520897,0.00300572,0.0,0,0.0,59,0.150713707093,0.0,0.0,-7.64850181766,0.0,0.988032
0.0,0.0,0,0.00298919113665,0.0,0.00303122460057,0.0,0.0030307,-0.00299947,0.0,-0.570737126954,20.8048,17.4445,6.58377e-08,-0.252536914402,0.151550046924,0.0,0.0,0.000136248637472,0.00298905,0.0,0,0.0,60,0.202575119272,0.0,0.0,-10.0466622607,0.0,0.998916
0.0,0.0,0,0.0029620090367,0.0,0.00300301241791,0.0,0.00300289,-0.00298376,0.0,-0.495809167446,20.7814,17.4803,6.25456e-08,-0.104017380434,0.284997093405,0.0,0.0,0.000135023149403,0.00296208,0.0,0,0.0,61,0.227963332496,0.0,0.0,-7.08477453289,0.0,0.999878
0.0,0.0,0,0.0029370086284,0.0,0.00297482919592,0.0,0.00297442,-0.00294706,0.0,-0.412517126542,20.7707,17.5168,5.88443e-08,-0.124432232221,0.23454030896,0.0,0.0,0.000129441631313,0.00293696,0.0,0,0.0,62,0.158632950596,0.0,0.0,-7.50518500933,0.0,0.999366
0.0,0.0,0,0.00291885612074,0.0,0.00295409866145,0.0,0.00295374,-0.00293133,0.0,-0.354995423232,20.7842,17.5493,5.78307e-08,-0.108820155007,0.193069176047,0.0,0.0,0.000128557236486,0.00291877,0.0,0,0.0,63,0.124283244693,0.0,0.0,-7.16353450352,0.0,0.997477
0.0,0.0,0,0.00290618789679,0.0,0.00294075918664,0.0,0.00294073,-0.00292255,0.0,-0.313890545954,20.8498,17.5871,6.03288e-08,-0.12514135321,0.138396852281,0.0,0.0,0.000135235076958,0.00290641,0.0,0,0.0,64,0.106856174656,0.0,0.0,-7.47169022332,0.0,0.994497
0.0,0.0,0,0.00290031335434,0.0,0.00293342521147,0.0,0.00293329,-0.00291268,0.0,-0.423277032965,20.8885,17.6254,5.83173e-08,-0.144936327832,0.345886432465,0.0,0.0,0.000134892404684,0.00290014,0.0,0,0.0,65,0.216215247438,0.0,0.0,-7.59698171113,0.0,0.939448
0.0,0.0,0,0.00287501772274,0.0,0.00290815234132,0.0,0.002908,-0.00289269,0.0,-0.694695331036,20.9353,17.6695,5.65017e-08,-0.142692928979,0.187829098014,0.0,0.0,0.000129211938903,0.00287499,0.0,0,0.0,66,0.218929213162,0.0,0.0,-7.43572336057,0.0,0.913887
0.0,0.0,0,0.00287388407582,0.0,0.0029058049596,0.0,0.00290586,-0.00288383,0.0,-0.514232712713,20.9328,17.6981,5.82569e-08,-0.223646220544,0.187949035675,0.0,0.0,0.000133290464324,0.00287393,0.0,0,0.0,67,0.242560690673,0.0,0.0,-8.89585406751,0.0,0.884935
0.0,0.0,0,0.00282524622225,0.0,0.00285591255456,0.0,0.00285584,-0.00284306,0.0,-0.429627002012,21.0013,17.7259,5.05172e-08,0.00470453641814,0.560469363359,0.0,0.0,0.000118103302984,0.00282522,0.0,0,0.0,68,0.254029009229,0.0,0.0,-4.90762818767,0.0,1.0
