AverageReturn,Iteration,QFunRegParamNorm,StdReturn,MinReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageY,AveragePolicySurr,MinEsReturn,MaxEsReturn,AverageAction,AverageEsReturn,PolicyRegParamNorm,MaxReturn,AverageQLoss,Epoch,AverageAbsY
38.7926813027,1249,124.618,0.886910111838,36.6944455841,2.16511,34.4763765345,0.018898051669,2.16504,9.4433406327,2.16498508266,-2.15407,3.09260351451,74.3494378853,1.0,42.2784048255,24.6155,40.8064514277,0.00623183,1249,2.16498508266
38.8448245224,1250,124.666,0.903847598781,36.6810313423,2.16766,34.5164786055,0.0189228932384,2.16752,6.25021393489,2.16754695173,-2.15718,3.01720339783,50.881505051,1.0,40.0256225268,24.6155,41.8670597266,0.006581,1250,2.16754695173
38.8245334405,1251,124.742,0.968879022556,36.6199029246,2.16517,34.5001066172,0.0175871973708,2.16509,14.7863304765,2.16506620413,-2.15369,6.19953860499,129.097096149,1.0,41.0935370115,24.6155,41.7873340945,0.00571832,1251,2.16506620413
38.7825942304,1252,124.773,0.953687233943,36.7334368452,2.17097,34.4680111646,0.0184282761494,2.17089,6.73324817971,2.17088816248,-2.15905,26.9973971838,67.5932352019,1.0,42.3340477857,24.6155,40.8777982506,0.00690114,1252,2.17088816248
38.8305150447,1253,124.821,0.881625268788,36.7128707447,2.16173,34.5052117031,0.0189593610897,2.16163,6.20681467713,2.16162784654,-2.15091,36.6616945021,74.9507252848,1.0,42.2476560488,24.6155,40.7978240242,0.00644342,1253,2.1616358815
38.7335043011,1254,124.865,0.907428723738,36.6825769015,2.16597,34.4287125464,0.0178952626704,2.1659,6.14598195622,2.16591559326,-2.15463,3.05889990564,49.9854518123,1.0,39.8175916151,24.6155,40.6582988332,0.00564209,1254,2.1659335255
38.749936625,1255,124.893,0.905717314104,36.6849599342,2.1656,34.4416997787,0.0176942404248,2.16558,9.01395846014,2.16558436859,-2.15395,22.9839215299,89.8390972187,1.0,41.6993121962,24.6155,40.7382343734,0.00558085,1255,2.16558436859
38.8026121699,1256,124.922,1.00783683793,36.6615765992,2.16191,34.4831806862,0.0167155336916,2.16187,8.40855842816,2.16189810946,-2.14976,29.6054525841,85.4937694867,1.0,43.4740555585,24.6155,41.7892901578,0.00471653,1256,2.16189810946
38.7423805057,1257,124.985,0.91999045931,36.6656693643,2.16381,34.4370895113,0.0174735966303,2.16367,5.0025901455,2.16362197651,-2.15188,19.5909009666,57.5120160917,1.0,41.409222115,24.6155,40.7334902251,0.00540832,1257,2.16362816196
38.8081173846,1258,125.004,0.958344670573,36.6663538148,2.16868,34.4858929371,0.0199544442751,2.16864,7.6859368223,2.16869170605,-2.15743,4.09746024481,60.9747128404,1.0,41.3593198802,24.6155,40.7416593704,0.00726141,1258,2.16869951543
38.8205153923,1259,125.062,0.896703911949,36.6411632685,2.16105,34.49794867,0.0178735043229,2.16091,4.73163823865,2.16085803039,-2.15008,36.3157822103,56.846088084,1.0,41.9942215966,24.6155,40.7571101406,0.00484627,1259,2.16087947818
38.771212735,1260,125.131,0.909624444187,36.6447270738,2.1565,34.4567161526,0.0195169500433,2.15641,7.56505808744,2.1562543791,-2.14527,23.4338178642,65.8603780433,1.0,43.014319469,24.6155,40.7876877451,0.00676221,1260,2.15627712959
38.7480250986,1261,125.165,0.920198803474,36.7787265355,2.1539,34.43951722,0.0196447676928,2.15378,4.75615492684,2.15388533642,-2.14214,27.206189807,63.6903957983,1.0,41.2675831385,24.6155,40.6938926202,0.00693005,1261,2.15392086161
38.7974558889,1262,125.229,0.919750155322,36.7652696928,2.16432,34.4772909651,0.0178360168383,2.16422,7.13553163105,2.16439091369,-2.15273,17.227159484,62.4585629655,1.0,41.3340250506,24.6155,40.7652283406,0.00519464,1262,2.16442497143
38.8554721256,1263,125.28,0.997230728574,36.5192835477,2.15665,34.525720603,0.0184087322851,2.15658,6.74304902262,2.15654611708,-2.14511,4.14569441851,57.0652312645,1.0,40.935656499,24.6155,40.7617262504,0.0061614,1263,2.15657381652
38.7956518325,1264,125.37,0.934138482618,36.7014294296,2.16377,34.479716036,0.0194487939006,2.16367,6.14405052822,2.16362880364,-2.15188,8.63468854648,56.8633592915,1.0,40.4451672377,24.6155,40.8511980878,0.00888027,1264,2.16368460956
38.7540968537,1265,125.398,0.969697918304,36.7611441631,2.17788,34.4449491707,0.0184218054806,2.17785,8.54377712495,2.17789783409,-2.16698,3.07042837636,65.8412583421,1.0,41.052630254,24.6155,41.8620151277,0.0070326,1265,2.17789783409
38.7306830901,1266,125.436,0.840414823643,36.6171551287,2.15406,34.4257193791,0.0171987513115,2.15396,4.02420007141,2.15396825196,-2.143,35.8689789124,56.6444681177,1.0,41.5852332952,24.6155,40.7266954789,0.00555965,1266,2.15399465836
38.795998642,1267,125.489,0.938016403019,36.6068213886,2.16731,34.4772767861,0.0191465636454,2.1672,5.74790966257,2.16717260826,-2.15698,14.5481720423,60.6487008455,1.0,40.3982915128,24.6155,40.8191554872,0.00778108,1267,2.16727874282
38.7751594845,1268,125.547,0.942651493366,36.5825634054,2.16057,34.4615050008,0.0181005405054,2.1604,8.79332120777,2.1604119278,-2.15094,7.32386126023,71.223970208,1.0,40.7370827686,24.6155,40.6718879538,0.00604982,1268,2.16053338916
38.7076376772,1269,125.577,0.990301672886,36.5927499668,2.17019,34.4081069458,0.0171283025746,2.17019,8.82563929995,2.17017800177,-2.15891,29.4888101519,92.7502052963,1.0,42.2326835315,24.6155,40.5639328979,0.00519636,1269,2.17017800177
38.7895895991,1270,125.606,0.951878845661,36.6862463358,2.15927,34.4737891006,0.01744316641,2.15917,6.78231753044,2.15924582807,-2.14769,24.7618841282,62.8721470806,1.0,42.1959537137,24.6155,40.7956655804,0.00520194,1270,2.15928772401
38.7606184496,1271,125.651,0.919144678349,36.6897523915,2.16103,34.4493106382,0.0184182001747,2.1609,7.97556663906,2.16083445558,-2.15036,21.685260649,64.3305608361,1.0,43.9800829443,24.6155,40.5924321146,0.00631209,1271,2.16094641791
38.6965745114,1272,125.705,0.935428303509,36.564104694,2.168,34.4008633199,0.0197789223834,2.16795,4.37629122759,2.16797534187,-2.15676,30.6968232882,54.5631949555,1.0,41.8139961698,24.6155,40.7110048462,0.00688892,1272,2.16798280584
38.8146978733,1273,125.735,0.891620102901,36.6022846292,2.15822,34.4922541947,0.0182389589251,2.15791,9.66727972327,2.15779658348,-2.14714,36.8728284874,86.5462324082,1.0,42.8829461783,24.6155,40.7871035869,0.00634076,1273,2.15796773196
38.7850307978,1274,125.755,0.946878870151,36.585191735,2.17036,34.4674329649,0.020659399359,2.1701,4.6079628923,2.17016035283,-2.15916,23.4991268343,54.5018908175,1.0,41.44890379,24.6155,40.771011359,0.00824978,1274,2.17023863082
38.8262205879,1275,125.799,0.961531594307,36.7434314548,2.16788,34.5023641214,0.0183192766753,2.16781,4.95062358658,2.1678498811,-2.15643,36.0168467576,62.3791892033,1.0,42.1734953919,24.6155,40.6528959878,0.00637748,1275,2.16785633357
38.8307984109,1276,125.823,0.896995777173,36.7493317651,2.16182,34.5049344808,0.0172699797108,2.16177,4.07204286452,2.16178564613,-2.15045,34.0174116427,57.754815657,1.0,41.0455478411,24.6155,41.6882715994,0.00587322,1276,2.16179824553
38.754809543,1277,125.869,0.924186581396,36.6956086765,2.1568,34.442563304,0.0189705205341,2.15677,6.12139802487,2.15677723295,-2.14538,36.7732855557,68.3458396116,1.0,42.4179478386,24.6155,40.756860918,0.00621922,1277,2.1567852653
38.8139429771,1278,125.89,0.958919196388,36.7164878634,2.16366,34.4923118492,0.015264711541,2.16358,5.46583100508,2.16362767548,-2.15249,20.7067097216,60.8559439742,1.0,40.6406995604,24.6155,40.7507697371,0.00380046,1278,2.16363945774
38.7506169159,1279,125.927,0.969689746527,36.7495946654,2.15988,34.4431651392,0.0192887619032,2.15973,7.38956526075,2.15970645023,-2.14863,4.17269813556,61.5188954525,1.0,40.4353428572,24.6155,40.6906737538,0.00751901,1279,2.15970645023
38.7471941611,1280,125.992,0.881847237288,36.5497323649,2.16927,34.4382769814,0.0187631136967,2.1692,4.60666239051,2.16921063934,-2.15863,30.4476390973,58.7093532168,1.0,41.2217230252,24.6155,40.778674212,0.0068457,1280,2.1692410116
38.8324774714,1281,126.049,0.966447669554,36.6532144581,2.16773,34.5054315777,0.0178456542935,2.16767,3.03490847705,2.16770852051,-2.15647,29.9503293554,49.1548881645,1.0,41.1350368882,24.6155,41.9207870223,0.00525364,1281,2.16775006651
38.8120796334,1282,126.104,0.922553235143,36.5594717534,2.15843,34.4910183699,0.0174972023151,2.15843,4.30124795778,2.1583312928,-2.14743,26.2715167254,55.2265869006,1.0,41.7334757795,24.6155,41.8562580319,0.00644481,1282,2.1583312928
38.7297139157,1283,126.133,0.958287803215,36.5728522514,2.16504,34.4255452476,0.0179992319023,2.16488,5.07694665782,2.16489964787,-2.15444,36.7931500968,60.2225508921,1.0,42.5903162324,24.6155,40.880686006,0.00595567,1283,2.16493551725
38.7992588826,1284,126.17,0.889677843956,36.6821005234,2.16523,34.4817969027,0.0166706499875,2.16518,4.80365976941,2.1652295981,-2.15427,14.3147802179,49.2869753738,1.0,39.8245833583,24.6155,40.8613289771,0.00478545,1284,2.16524536676
38.8407825755,1285,126.213,0.889566676626,36.7046509751,2.16619,34.5131955345,0.016190343001,2.16598,3.80791923765,2.16602561453,-2.15469,38.1726984924,56.21083984,1.0,41.3635201919,24.6155,40.7302158241,0.00344196,1285,2.16603356387
38.792288341,1286,126.257,0.900052438284,36.7873472824,2.17211,34.4708339039,0.0188450170038,2.172,8.01534470617,2.17203379648,-2.16167,38.0098267222,80.4341660028,1.0,42.959759673,24.6155,40.6571458097,0.00700453,1286,2.17203379648
38.8054577033,1287,126.3,0.934607846378,36.647364237,2.16768,34.4854708006,0.0176096057077,2.16754,7.94338789239,2.16755231993,-2.15689,13.0735679842,78.7202052161,1.0,41.6889098827,24.6155,40.7651341896,0.00565226,1287,2.16755273237
38.7842226284,1288,126.326,0.91515956339,36.5938791823,2.17335,34.4701863801,0.017166783078,2.17318,8.22630502516,2.17313599617,-2.16161,11.1424736154,61.8799491169,1.0,41.6822662133,24.6155,40.7158524928,0.00530446,1288,2.17315457247
38.78738229,1289,126.38,0.915529232929,36.6303360034,2.17617,34.4690231109,0.0190397619915,2.17613,7.67153221877,2.17618476862,-2.16516,8.99236340248,66.3346963317,1.0,41.0598617788,24.6155,40.6594576339,0.00791398,1289,2.17618476862
38.7798260212,1290,126.42,0.933729403794,36.7261210979,2.15852,34.4656631903,0.0173375399826,2.15842,6.70489643881,2.15845032879,-2.14711,9.89388643541,53.422729809,1.0,40.7325405266,24.6155,40.7936155519,0.00456806,1290,2.15848423104
38.6635151074,1291,126.452,0.877160946242,36.6678667279,2.16995,34.3722568585,0.0165116784124,2.16989,7.19909883147,2.16985367066,-2.15881,12.6902153556,66.1628968074,1.0,41.8229830215,24.6155,40.6383921456,0.00507222,1291,2.16985367066
38.7988962071,1292,126.468,0.927466058378,36.8125446126,2.17344,34.4790334013,0.0175180423945,2.17339,5.69703811209,2.17339013655,-2.16247,26.654413701,67.6936441216,1.0,41.4190145248,24.6155,40.6556680032,0.00514678,1292,2.17339967341
38.7099208525,1293,126.487,0.937795612654,36.6008373679,2.15799,34.4077566818,0.0181442851909,2.15798,8.11901508799,2.15802551024,-2.14744,37.0527594507,90.7710238264,1.0,42.0163110775,24.6155,40.7130549817,0.00571516,1293,2.15802551024
38.7977107886,1294,126.551,0.932755273498,36.6989597565,2.16776,34.4788974263,0.017001906788,2.16773,6.14812838038,2.16778221462,-2.15629,8.58830072634,55.658388514,1.0,40.692063614,24.6155,40.7114176309,0.0045226,1294,2.16778221462
38.7456616081,1295,126.631,0.899754971104,36.6843194045,2.17089,34.439213673,0.0181530934161,2.17078,4.24608465214,2.1707635414,-2.16077,26.0805292369,54.2190275097,1.0,41.0441030371,24.6155,40.720023459,0.0061,1295,2.1707721273
38.7572110714,1296,126.666,0.918385934844,36.68874453,2.16623,34.4467830094,0.0170614579048,2.16615,4.02085953462,2.16613205558,-2.15494,34.1048072051,57.5740615044,1.0,40.8682291973,24.6155,40.6838406248,0.00522051,1296,2.16613522586
38.81927436,1297,126.727,0.948534210862,36.7084330988,2.16971,34.4961760901,0.0181989887274,2.16965,5.81740695521,2.1696783291,-2.15805,11.1488925323,59.1348986482,1.0,40.4518168515,24.6155,40.7461586129,0.00643882,1297,2.16968339967
38.803927837,1298,126.755,0.921932405178,36.6676156197,2.16215,34.4848250228,0.0159748136817,2.16209,4.16472816206,2.16201863763,-2.15061,22.9713647197,50.9529715112,1.0,40.6739256245,24.6155,40.8383098669,0.00375177,1298,2.16201863763
38.7837378739,1299,126.799,0.930033254842,36.6757581698,2.16445,34.4685408894,0.0172079346255,2.16437,4.13563768315,2.1643742633,-2.15348,36.9746475923,53.712917143,1.0,42.6712499822,24.6155,41.7797876895,0.00449967,1299,2.1643742633
38.7994760351,1300,126.845,0.928543303935,36.6588438916,2.16202,34.481017341,0.0173497799888,2.16198,7.78582002452,2.16203206376,-2.15087,8.62651772849,70.0662922083,1.0,42.1626346513,24.6155,40.7361108525,0.0049116,1300,2.16204047831
38.7812748094,1301,126.876,1.00714610454,36.6380091413,2.16486,34.4658520985,0.0188544224616,2.1648,4.54371314616,2.16480741793,-2.15395,35.0107473143,58.008302062,1.0,41.6858700025,24.6155,40.8585382285,0.00651453,1301,2.16480802837
38.7788296054,1302,126.925,0.896158202936,36.6697792954,2.16229,34.463603472,0.0177787987671,2.16221,4.6355319321,2.16213129478,-2.151,28.8583922866,57.2884491948,1.0,41.9474156586,24.6155,40.7714912692,0.00555188,1302,2.16213129478
38.8526887835,1303,126.965,0.93088473512,36.6432484031,2.16301,34.5216572045,0.0178812209675,2.163,4.77367848421,2.16310087358,-2.15178,33.9225004521,56.6505331123,1.0,42.4757936636,24.6155,40.7156268343,0.00522309,1303,2.16310135247
38.8219960567,1304,126.986,0.944322238653,36.714318685,2.16104,34.4976377272,0.0173459413384,2.16097,5.60211754441,2.16087796365,-2.14951,7.35920193242,51.2638079324,1.0,39.7626780788,24.6155,40.7622018496,0.00453917,1304,2.16087796365
38.8229025061,1305,127.038,0.886931412307,36.579715857,2.16526,34.4988307015,0.0197274981405,2.1652,4.25963122946,2.16516284134,-2.15393,29.9261582439,54.0742959056,1.0,40.6661071966,24.6155,40.6389708097,0.00753632,1305,2.16517243154
38.8193612704,1306,127.098,1.00221824821,36.6398191372,2.17666,34.4953993533,0.0186417307165,2.17661,7.16845004382,2.17666487228,-2.166,5.14518593897,61.585948881,1.0,40.8738317854,24.6155,41.7396198567,0.00631051,1306,2.17666487228
38.8417959938,1307,127.128,0.889567027069,36.6496848704,2.16746,34.5143415598,0.0172449572749,2.16736,9.56717132101,2.16742073278,-2.15617,12.9236013304,88.6474487664,1.0,42.7127741861,24.6155,41.8810454107,0.00534495,1307,2.16745509919
38.806241898,1308,127.198,0.948646732424,36.8223294762,2.1708,34.4861092703,0.0166947873487,2.17067,3.90756222121,2.17057443139,-2.1601,21.2880857916,50.0152277683,1.0,40.4460982894,24.6155,40.8818560944,0.00475622,1308,2.17063435742
38.7931242667,1309,127.24,0.984943079481,36.6717361527,2.16201,34.4757368322,0.0183632372714,2.16199,8.24412692131,2.16207616579,-2.15172,8.46841568488,73.2787266745,1.0,41.599581293,24.6155,40.7920543799,0.00630699,1309,2.16207616579
38.733920418,1310,127.265,0.906613615804,36.598492804,2.16874,34.4273912766,0.0192417401139,2.16863,4.54749782899,2.16858479712,-2.15762,34.6436937613,60.669153971,1.0,41.9316704748,24.6155,40.6999054654,0.00750103,1310,2.168587179
38.8261963654,1311,127.309,0.908654491333,36.7648416932,2.16687,34.5020848152,0.0163654255543,2.16684,6.17908405367,2.16686190135,-2.15529,3.08068769031,48.7924267811,1.0,39.4986858133,24.6155,40.68341717,0.00376008,1311,2.16688798723
38.79765334,1312,127.34,0.954046080574,36.6169040201,2.17122,34.4794772351,0.0172266292784,2.17106,7.54964335591,2.17102446675,-2.15876,3.06672455816,61.9792973389,1.0,41.3363504178,24.6155,40.7432432036,0.00499626,1312,2.17104869765
38.722267404,1313,127.368,0.916488680129,36.6115991758,2.16347,34.4186690526,0.0159284829227,2.16339,11.5727054905,2.16338507807,-2.15221,31.3955000164,107.386648431,1.0,43.410968778,24.6155,40.7331703398,0.00363103,1313,2.16339241729
38.7372334841,1314,127.383,0.881346924984,36.6949636585,2.16742,34.4326263207,0.0170519373853,2.16742,5.98741786961,2.16731212158,-2.15711,20.9757194199,62.2041737637,1.0,40.8327066415,24.6155,40.7388516282,0.00553852,1314,2.16731212158
38.768153991,1315,127.432,0.927045095966,36.6714435313,2.17887,34.4564486983,0.0187651309086,2.17886,5.83325501995,2.17889484701,-2.16814,21.6376756586,58.4691022866,1.0,42.2004833785,24.6155,40.8863916454,0.00581159,1315,2.17889484701
38.859155773,1316,127.475,0.954305402821,36.7492542764,2.16067,34.5286110845,0.0185965805073,2.16051,5.27362168181,2.16056375395,-2.14939,11.0337126223,52.2387024331,1.0,40.1096683755,24.6155,40.7621437314,0.00556432,1316,2.16056375395
38.7538908626,1317,127.51,0.900202077924,36.6397155223,2.16748,34.4448054043,0.018207004234,2.16748,6.46256656013,2.1675603255,-2.15539,24.4445854178,71.6932623025,1.0,42.2998230247,24.6155,41.5789300655,0.00637023,1317,2.1675603255
38.7009538862,1318,127.558,0.903330185751,36.7035341983,2.16843,34.4038153618,0.0172225480659,2.16838,6.36534020282,2.16829276499,-2.15681,17.0310699221,57.7066274646,1.0,41.0004880885,24.6155,40.6586111092,0.00518622,1318,2.16829486868
38.7938319728,1319,127.608,0.915782470739,36.6727220269,2.16155,34.4746090919,0.0184323343656,2.16152,5.33843006852,2.16152905268,-2.15014,21.4503752219,59.280857156,1.0,40.9821924921,24.6155,41.8406015388,0.00687329,1319,2.16153585341
38.7548317391,1320,127.639,0.95106822059,36.6643644723,2.16622,34.4454075839,0.0183752402645,2.16616,4.4253873634,2.16621710638,-2.15532,34.7286196582,57.7937240143,1.0,41.6238688062,24.6155,40.6518811052,0.00630746,1320,2.16621710638
38.7479263277,1321,127.726,0.95450853976,36.6200124235,2.16458,34.4389786737,0.0180975546791,2.16458,8.05499711583,2.16441151285,-2.15423,30.5682327106,73.7931291613,1.0,42.8600694119,24.6155,40.7339251068,0.00546905,1321,2.16441151285
38.6881874651,1322,127.741,0.915694819035,36.6462569484,2.17554,34.3933510688,0.0180056328995,2.17553,5.37019978051,2.17558209595,-2.16507,13.1024165397,53.6396265962,1.0,40.6367941516,24.6155,40.576549541,0.00511922,1322,2.17558209595
38.7502026988,1323,127.765,0.920800084781,36.6718905608,2.17079,34.4416494055,0.0171036841943,2.17074,4.11243539555,2.17071862192,-2.16018,36.8309019407,59.3803334512,1.0,41.8575823255,24.6155,41.8003308235,0.00506823,1323,2.17071862192
38.8362565446,1324,127.777,0.874117701347,36.6888107382,2.16714,34.5094087564,0.0184552197597,2.16713,7.63030515222,2.16714671677,-2.15711,4.18178758205,54.2235218623,1.0,41.689524034,24.6155,40.6886909605,0.00646667,1324,2.16714671677
38.7827395975,1325,127.811,0.919804736872,36.6386394996,2.16556,34.4683884356,0.0160323450648,2.16549,6.70869389484,2.16549854126,-2.15463,17.6438370366,65.6595258127,1.0,41.5776655551,24.6155,40.5872312329,0.00382655,1325,2.16549854126
38.7488921496,1326,127.857,0.91589756046,36.6370000337,2.15746,34.441541189,0.019091363545,2.15742,5.98691282833,2.15748771633,-2.14688,36.7573042251,74.1565813323,1.0,42.5312466888,24.6155,40.6015798203,0.00702698,1326,2.15750585905
38.8431852207,1327,127.879,0.90908947382,36.7249622464,2.173,34.5151484641,0.0174922217026,2.17293,6.34152602301,2.17287192492,-2.1622,36.826718853,71.2381136313,1.0,42.8179539093,24.6155,41.7767321327,0.00531705,1327,2.17287390673
38.7646179304,1328,127.917,0.922118436262,36.6675698001,2.17999,34.452260621,0.0159121503541,2.17994,6.42936290812,2.18003145267,-2.16981,8.48895407635,51.5060609549,1.0,40.1477329615,24.6155,41.8420000044,0.00360127,1328,2.18004450055
38.7838813173,1329,127.98,0.865670140496,36.6459127295,2.16901,34.4679095599,0.0180552570137,2.16896,7.96139220106,2.16900116349,-2.15836,4.17317317817,61.7963969199,1.0,41.3863960107,24.6155,40.751095038,0.00563114,1329,2.16900116349
38.7574975993,1330,128.018,0.927616704459,36.6343429467,2.16808,34.4472589533,0.0165645526199,2.16804,5.76514484953,2.16800615628,-2.15749,34.5118545061,71.5825134907,1.0,42.0131959097,24.6155,40.8136414596,0.00476322,1330,2.16800615628
38.7371735692,1331,128.07,0.90675392663,36.6013885383,2.16348,34.4307039909,0.0162884937355,2.16348,5.1944825825,2.16341733349,-2.15303,36.8261420551,61.213611211,1.0,42.339351323,24.6155,40.6486276268,0.00396587,1331,2.16341733349
38.7723122979,1332,128.097,0.973244606447,36.7046116592,2.16807,34.4611265241,0.0181429169338,2.16804,8.19060652293,2.16795428261,-2.1572,34.2254729332,88.9386522471,1.0,42.718472492,24.6155,41.8648734584,0.00635838,1332,2.16795428261
38.8021852139,1333,128.145,0.922775859217,36.6661011509,2.16781,34.4822215868,0.021456063584,2.16771,5.68015793646,2.16769977439,-2.15725,9.89247428043,52.6613640188,1.0,40.3037401674,24.6155,40.7489081327,0.00829664,1333,2.16769977439
38.8090901342,1334,128.201,0.930591785181,36.6864026278,2.16692,34.4876141278,0.0202162051209,2.16687,5.97752961464,2.16690074991,-2.15567,7.3068296474,54.3392978283,1.0,40.5476251682,24.6155,40.7706265375,0.0082307,1334,2.16690116235
38.7528754967,1335,128.239,0.980521795333,36.5815442109,2.16909,34.4427246638,0.0189542842183,2.16902,5.26045628195,2.16909863299,-2.158,20.1874467366,53.0771007492,1.0,41.0855046498,24.6155,40.8145777204,0.00705267,1335,2.16909863299
38.830045567,1336,128.276,0.95364598703,36.7062289495,2.1698,34.5040752291,0.0182538850106,2.16976,8.40386368056,2.16978118888,-2.15913,12.4089197023,68.2689838175,1.0,42.3575196022,24.6155,41.8437780659,0.0061084,1336,2.16978118888
38.7908117397,1337,128.333,0.897495012437,36.6873175187,2.17432,34.4724189479,0.0188321551754,2.1743,7.24868010542,2.17432573656,-2.16282,4.28727071267,47.9639284279,1.0,39.7533887896,24.6155,40.6694597062,0.00704604,1337,2.17432573656
38.7628967532,1338,128.379,0.899874547592,36.6914024765,2.17392,34.4511983207,0.0177010663764,2.1739,4.64019031612,2.17389087336,-2.16243,16.9835412606,50.8763077446,1.0,40.2069350091,24.6155,40.8040686095,0.00602743,1338,2.17389087336
38.7361173615,1339,128.401,0.950418264127,36.6790056029,2.17284,34.4309773257,0.0186758765903,2.17284,5.65168927328,2.17287393001,-2.16114,18.9478061963,59.6518257653,1.0,40.860484342,24.6155,40.7171491547,0.00666603,1339,2.17287393001
38.8210183341,1340,128.459,0.955623475698,36.6450857314,2.16703,34.4973872449,0.0179238463803,2.16701,2.34060621753,2.16701308158,-2.15597,30.9199486587,45.4289438797,1.0,40.1405720784,24.6155,40.8445100051,0.00551296,1340,2.16701308158
38.8565574766,1341,128.53,0.932404351026,36.722776478,2.17024,34.5241263594,0.0161787329811,2.1701,2.7507335109,2.17003556408,-2.15961,32.507810782,47.0494812129,1.0,40.7467909654,24.6155,40.771594673,0.00438871,1341,2.17008855394
38.7934143687,1342,128.603,0.964231436812,36.6461742016,2.15949,34.4748649452,0.0191160941782,2.15942,6.04614323031,2.15942726616,-2.149,6.36019899298,52.8064714517,1.0,40.302387372,24.6155,40.7615898126,0.00720326,1342,2.15942726616
38.8495613964,1343,128.656,0.944127396728,36.7025454214,2.15926,34.5206990212,0.0185451178548,2.15921,4.54801061074,2.15926076979,-2.14796,36.3280352828,61.8702429579,1.0,42.2316206565,24.6155,40.6844775947,0.00642607,1343,2.15926076979
38.7859479,1344,128.704,0.934874503658,36.7726255475,2.16829,34.4686834955,0.0163596948309,2.16825,7.18672913108,2.16816679194,-2.1575,27.1580754412,79.5261128156,1.0,42.6591412863,24.6155,40.7031186198,0.00402931,1344,2.16816679194
38.7851801027,1345,128.746,0.935736347603,36.699948739,2.16579,34.4706885209,0.0164347716008,2.16572,7.19023433214,2.16572576504,-2.1544,7.45046286368,61.5954833253,1.0,40.9551090019,24.6155,40.7734334455,0.00470202,1345,2.16572576504
38.8066584709,1346,128.809,0.925104739523,36.5975557625,2.16253,34.4878310856,0.0175006069972,2.16252,5.15842815415,2.16255481774,-2.15169,13.2012014979,50.4740266008,1.0,40.9869195573,24.6155,40.6486317184,0.0056248,1346,2.16255481774
38.7367060707,1347,128.865,0.935401138199,36.6112040609,2.16529,34.4315601701,0.0176435122551,2.16522,12.7493690289,2.16519632605,-2.15396,10.298210364,101.196861213,1.0,44.0173326126,24.6155,40.7421663064,0.00556888,1347,2.16520160043
38.7644626516,1348,128.893,0.937570323463,36.6405677117,2.17213,34.4514480343,0.0184146227519,2.17203,3.348574452,2.17203150726,-2.16083,37.2518831969,50.5912922669,1.0,41.8265080533,24.6155,41.8906714688,0.00683323,1348,2.17203150726
38.7757911742,1349,128.939,0.923487615166,36.603536841,2.15862,34.4614007566,0.0208165563492,2.15862,5.44764664411,2.15854695005,-2.14748,14.2932068904,53.907607848,1.0,40.7752675423,24.6155,40.7391391438,0.00809911,1349,2.15854695005
38.8047082675,1350,128.981,0.913935865627,36.6471950391,2.15569,34.4842592347,0.018078622314,2.15568,8.41028478473,2.15569251144,-2.14493,30.3283603685,77.2841638179,1.0,43.6342409504,24.6155,40.7254055511,0.00490852,1350,2.15569251144
38.7865524913,1351,129.003,0.96188129291,36.7447501841,2.16439,34.4709956343,0.0191951757221,2.16439,5.80979104958,2.16440724504,-2.15324,27.4397748838,69.6112021313,1.0,41.299537483,24.6155,40.8334474296,0.0067573,1351,2.16440724504
38.8108455383,1352,129.066,0.950559204267,36.7022883397,2.15869,34.4909356588,0.0186339963933,2.15863,10.6053615916,2.15858382253,-2.14778,13.2215690454,87.1915614814,1.0,41.8013549363,24.6155,40.7681099155,0.00718832,1352,2.15858765872
38.7952892558,1353,129.137,0.961856869758,36.5774518165,2.17192,34.4764698697,0.017876979256,2.17186,6.72715705308,2.1718545413,-2.16087,5.11735334842,53.8688425594,1.0,41.0742745886,24.6155,41.9900536998,0.00609799,1353,2.1718545413
38.8332269248,1354,129.166,0.904625520445,36.6460345494,2.15548,34.5070599772,0.0187660750911,2.15537,3.20081685211,2.15537780037,-2.14501,34.5571820642,51.0836312204,1.0,40.9044618706,24.6155,40.68513964,0.00670956,1354,2.15542730302
38.7729466341,1355,129.228,0.924828065404,36.6800575929,2.15959,34.4614460797,0.0182877306727,2.15942,7.14266891217,2.15945963842,-2.14834,12.7171375009,70.4016067278,1.0,41.482714596,24.6155,40.7098391679,0.00677566,1355,2.15945963842
38.7983274699,1356,129.251,0.952197282857,36.648958944,2.16772,34.4794184457,0.0173654505566,2.1677,6.39928739382,2.16766432362,-2.15647,36.1930051836,74.7769240159,1.0,42.5835333176,24.6155,40.6413818071,0.00526092,1356,2.16766432362
38.7583590787,1357,129.28,0.953798690452,36.7009813227,2.1617,34.4474702152,0.0186541572556,2.16157,7.79181324492,2.16159355591,-2.14976,10.813032952,66.3675703862,1.0,41.4766107523,24.6155,40.8060360359,0.00572966,1357,2.16159355591
38.7668162248,1358,129.298,0.962630443818,36.675612428,2.17309,34.455559447,0.0184420937808,2.17307,6.39687668012,2.17303734105,-2.16159,16.3033662455,59.4128629684,1.0,41.7578566744,24.6155,40.7886627794,0.00662172,1358,2.17303775349
