StdForwardProgress,MaxEsReturn,AverageReturn,AverageAbsY,AverageAbsQYDiff,AverageQ,AveragePolicySurr,MinEsReturn,AverageForwardProgress,MaxReturn,AverageAbsQ,AverageDiscountedReturn,Epoch,AverageEsReturn,MinForwardProgress,AverageQLoss,PolicyRegParamNorm,StdReturn,StdEsReturn,AverageY,MinReturn,QFunRegParamNorm,MaxForwardProgress,AverageAction
0.00843017791344,11.5513466507,6.81507876403,0.409221173903,0.0283246968955,0.399665,-0.439799,-3.41994583993,0.0438337948107,12.6968179255,0.409044,6.0255124754,22,5.00678707233,0.0171139427776,0.00171162,17.0624,1.75084402654,3.18852959178,0.399721948629,1.44482001514,14.0602,0.072236256113,0.939922
0.0084516377336,9.71775850584,6.89129247144,0.419815680994,0.0278009673548,0.410496,-0.447367,-5.87994719055,0.0441370201558,13.7389132327,0.419699,6.10268480425,23,5.16731914341,0.0207692345808,0.00167938,17.1097,1.76804455504,3.09829491931,0.410493298893,2.06204814243,14.2984,0.0772677521076,0.927722
0.00866029700975,11.2220831699,6.98544074546,0.426326617189,0.0284991246584,0.416137,-0.451694,-2.10112121004,0.0448091193771,12.7373454239,0.42614,6.17830584561,24,5.62244578353,0.0117361010395,0.0018435,17.2097,1.81946480486,2.38428160789,0.416116705081,0.0281365936657,14.5093,0.0719969190098,0.923047
0.00854004228411,10.7402025518,6.6899172278,0.439921596741,0.0322361640957,0.430204,-0.460572,-0.946030089301,0.0433256424356,12.6533535935,0.440328,5.91680813513,25,5.2145297653,0.0173139276447,0.00235104,17.3088,1.78086933107,2.74212267256,0.430199643961,1.09279280746,14.7306,0.0722590834127,0.940563
0.00812358193141,9.91510827071,6.76445129832,0.446758402856,0.031956554026,0.436096,-0.464583,-2.9505024535,0.0435347614057,12.6773769891,0.446789,5.98744549931,26,5.03898858857,0.021321698047,0.00246768,17.3885,1.69790330312,2.77598335573,0.436100554911,1.93961328715,15.0063,0.0717725331303,0.910997
0.00815838713563,9.50205959945,6.81434672671,0.450687211828,0.0327284788688,0.441103,-0.464535,-1.53432684229,0.043634781135,11.2281260834,0.450644,6.03669021464,27,5.45564167888,0.0175899136998,0.00261402,17.4845,1.69875309389,2.21740000021,0.441025963205,1.09064571972,15.2749,0.0654530691662,0.914989
0.00809099099708,10.1089950662,6.81838856475,0.456984644317,0.0300127802231,0.447897,-0.470154,-1.65128136926,0.0439304774338,12.0682568739,0.456846,6.03209247688,28,5.85425800474,0.0187634780272,0.00218506,17.524,1.69574477238,2.49567845529,0.447810153399,1.42444255188,15.4853,0.0685234545514,0.947248
0.00848464709074,12.044563668,6.66877664722,0.460564808082,0.0315812594903,0.451933,-0.472921,-1.66323514783,0.0430029852873,11.8250698395,0.460582,5.89395308776,29,4.87935672585,0.0184717991116,0.00246124,17.6378,1.77668447112,2.67226895436,0.451803706091,1.57466826343,15.7175,0.0678236552849,0.885133
0.00863073883766,9.78836356478,6.77383161628,0.466315517064,0.0302073542817,0.457177,-0.47978,-1.00869761875,0.0435168774389,12.0800235164,0.466258,5.98964283373,30,4.53284401889,0.0194071558348,0.00228323,17.7212,1.79467479064,2.46313537137,0.457007099071,1.69355587146,15.932,0.0690700515019,0.895765
0.00845978993904,9.22483714892,6.5584855975,0.473846694942,0.0319168205579,0.46337,-0.487272,0.156226389658,0.0425536533135,12.2056451285,0.473783,5.79392383426,31,5.14492571106,0.0177734132272,0.00252013,17.8429,1.78544037129,2.30894297297,0.463197489631,1.29132217362,16.2175,0.0702146992201,0.887498
0.00961974867078,10.1476572322,7.39880294656,0.480298828677,0.0326034528083,0.469662,-0.494637,-2.77671939436,0.0450278498439,12.982417406,0.480583,6.40905344478,32,4.648997025,0.0179621257705,0.00269012,17.8998,2.0165123655,3.03014823531,0.469239462225,1.81178427048,16.4799,0.0715864505967,0.856641
0.0124766228018,11.0433228281,4.81893003222,0.485045496866,0.0361242136862,0.474291,-0.507481,-0.636662986086,0.0336248774954,14.2516519282,0.485327,4.11332332419,33,5.00987009474,-0.0025516359318,0.00328595,18.0519,2.67297274617,2.93800016507,0.473793476089,-2.78052484002,16.789,0.0776637731743,0.857187
0.0112886719133,12.9924686284,2.05260131053,0.503049294363,0.0398918905828,0.494337,-0.526216,-6.10280990743,0.0219965435423,8.59282708315,0.503406,1.72405223244,34,3.20574726476,-0.00702141788339,0.00386605,18.1417,2.36852465224,4.74359527591,0.493917642014,-3.93193797548,17.2157,0.0529958121404,0.944082
0.0110448692743,9.72610055292,3.65230165695,0.507671966618,0.0402288228224,0.498532,-0.52577,-3.90525283694,0.0297513394977,10.2496861064,0.507345,3.12550033823,35,4.54238681357,-0.00827612303489,0.00383134,18.228,2.3325063904,3.39685839877,0.498291401096,-4.3270680609,17.5202,0.0613452741558,0.961355
0.0111000474581,9.76820332102,5.78165894605,0.515719651394,0.0379598137647,0.506658,-0.534355,-9.74809190821,0.0388786821092,11.6109244804,0.51517,5.04439619147,36,3.18692796685,-0.0055342616946,0.0034874,18.3667,2.39447943725,4.61580686711,0.506690845872,-3.65850599957,17.8079,0.0665575335245,0.922238
0.0095992946991,14.0196492842,6.67535639784,0.523391976867,0.0377548230641,0.514297,-0.542141,-4.46268480551,0.0425634021632,12.3379774829,0.523,5.82030176468,37,4.61135079728,-0.00566998551691,0.00341043,18.4953,2.03632149698,4.11951686318,0.514291786523,-3.84608635917,18.1022,0.0704642625859,0.92365
0.010067072099,9.85807153184,5.86728276434,0.527998147802,0.037372088897,0.518714,-0.544515,-4.18087391231,0.039033886253,11.6159701715,0.527494,5.09007363496,38,4.75703333834,0.0110292469441,0.00331287,18.6203,2.13774989424,3.27028847529,0.518733114532,-0.209471376358,18.3476,0.0665372119294,0.932008
0.00977174455527,11.9916886249,6.82546660765,0.524794444694,0.0359603064043,0.516544,-0.541926,-2.73633531311,0.0433382472683,14.380274698,0.524526,5.94927382065,39,4.58995796551,0.0127041503527,0.00308511,18.7027,2.0678929433,3.37319902122,0.516508845553,0.249575753159,18.5378,0.0786374258408,0.924214
0.00890542238706,10.5975509099,7.38369264148,0.523362653566,0.0388135910953,0.515693,-0.542082,-4.90492036456,0.0454962869075,12.8360704248,0.523096,6.47349425981,40,3.51489459031,0.0189730721778,0.00351941,18.8132,1.87687334931,3.39640388883,0.51564592618,1.72494794493,18.8085,0.0714416472556,0.93949
0.00876646909826,12.1414768228,7.07909550018,0.524351373629,0.0412280859362,0.51629,-0.54045,-0.749059727312,0.0445622579032,13.9653224678,0.524215,6.22169181578,41,5.71005394625,0.0216891125235,0.00386402,18.9091,1.84703252245,2.35859821842,0.516189606822,2.25727632564,19.0592,0.0771255277434,0.979817
0.00950880904638,9.875439617,7.6853846374,0.523612216553,0.0410784434588,0.515415,-0.538364,-2.59602982989,0.0468388175633,13.0625114319,0.523175,6.73409017938,42,5.83411159823,0.0101612096504,0.00404773,18.9938,1.99543291103,2.57884165371,0.515237237101,-0.137400615342,19.313,0.0726259398807,0.949501
0.00880351047756,12.3302746825,7.56125220896,0.52519465541,0.0455883939511,0.517398,-0.540917,-4.66279558268,0.0462219666553,12.890073233,0.524695,6.63443144855,43,5.82243076851,0.0170215531882,0.0048439,19.0783,1.85065442534,2.81180445321,0.517263229135,1.51569979309,19.4844,0.0708276766049,0.968832
0.00819389523108,10.4004298934,6.65932906076,0.527960008786,0.0415409241435,0.520764,-0.540789,-1.49331665035,0.0434461064941,11.9317723,0.527121,5.88271936323,44,5.58298741265,0.0160495664296,0.00425923,19.1691,1.72494731658,2.52920387848,0.520681429414,0.905541818605,19.5733,0.0680721664073,0.97891
0.0083073969498,11.7249137304,6.74180306492,0.51888420404,0.0390231711887,0.511297,-0.532172,-6.12066767203,0.0436108855894,11.736142415,0.518471,5.94392273465,45,5.89349136915,0.0205273626545,0.0037454,19.2173,1.74104852829,2.98766312239,0.511334244373,1.96063412082,19.6845,0.0673691485629,0.975128
0.00850336542185,10.76335037,6.68480720956,0.509617001937,0.0379888641428,0.500732,-0.522387,-8.59187755755,0.0430850833789,11.5958881798,0.509185,5.89692121743,46,2.47622220538,0.0148533334414,0.00346333,19.2629,1.78641719277,4.78601393366,0.500712688524,0.696058518257,19.7604,0.0666421495931,0.978882
0.00985118206813,14.3299468806,8.17556706974,0.506595555024,0.0375020700445,0.498616,-0.523468,-0.282977434979,0.0494088968508,14.6766695086,0.506076,7.08730114746,47,6.82478279939,0.0228009297576,0.00341632,19.3116,2.06728142433,3.35876048006,0.498496359984,2.54457016996,19.8911,0.0809671138663,0.953481
0.0104008947653,13.7892383203,8.1299745982,0.520883684602,0.037842415621,0.513141,-0.549267,-4.87979442004,0.0489371793729,15.2197343694,0.520539,7.02406947073,48,6.57180666254,0.0201397201927,0.00338883,19.3761,2.16720380148,3.80167362926,0.512852499074,2.1489082359,19.9672,0.0827386168615,0.949853
0.0109112456923,14.7457272725,8.39561866984,0.526757182441,0.0354676142912,0.51982,-0.550933,-2.33549635749,0.0503553473347,15.9081506207,0.526726,7.21314180794,49,6.64276873976,0.0234700341153,0.0029629,19.4092,2.26754318169,3.80777745376,0.519756590704,2.93123668519,20.0652,0.0871687737091,0.933
0.011605581838,12.6360844738,6.87932576054,0.535894329407,0.0378228914419,0.529279,-0.55831,-1.33320613883,0.0432457896057,13.5581895294,0.53564,5.93529086308,50,6.19223850575,0.000269379841344,0.00330491,19.4151,2.40799603145,2.79832269554,0.529262213729,-2.06042768834,20.1573,0.0756408607695,0.900959
0.0110967062231,11.9854347732,7.22767104487,0.544813373759,0.0371086959539,0.53853,-0.572543,-8.95128032655,0.0435456476107,15.2048407036,0.544696,6.16425289324,51,5.13391489088,0.00414846045578,0.00324595,19.4165,2.3046976126,4.23917821364,0.538501798188,-1.00743258571,20.2656,0.0815497727487,0.83072
0.010558434475,11.2592498522,7.20138913797,0.549047943094,0.0388028875576,0.542761,-0.571411,-6.38432910925,0.0453913136371,13.7129638553,0.54931,6.22786323306,52,5.66175375746,0.0112404555901,0.00370403,19.4981,2.20550617972,3.94128263698,0.542558203784,0.146738125807,20.3913,0.0762919285297,0.916893
0.0102287083891,10.5416658153,6.92817535484,0.553214370075,0.0361736246948,0.547106,-0.575996,-3.26236841116,0.0445260122926,13.0860190569,0.553254,6.02076621623,53,4.65175283791,0.012693873869,0.00319574,19.5384,2.13606998834,3.43541831904,0.546954501179,0.324472609996,20.5561,0.0743875013809,0.943423
0.0107451713052,14.9377032042,6.33252874387,0.560105066186,0.0366863728218,0.554426,-0.579917,-5.28513200342,0.0416978261277,13.0209752007,0.56065,5.47094555451,54,6.43895444622,0.0109174235906,0.00321293,19.6073,2.24890947001,4.39156124404,0.554196034472,-0.039185961203,20.7002,0.0744317482658,0.924123
0.0108021655517,11.1893504012,6.98638811866,0.574186543728,0.0377751771992,0.568791,-0.599724,-1.77867429604,0.0442051102159,13.7890640969,0.574178,6.04433078914,55,5.34332817267,0.0118226641624,0.00331278,19.6537,2.25356663514,2.90220128789,0.56869067307,0.239969984276,20.9176,0.0769275926092,0.945825
0.0112257118303,15.1550249544,7.39902689836,0.58348874132,0.0387407069477,0.578954,-0.60742,-7.32995801833,0.0460820841016,15.4353132484,0.583732,6.36240177256,56,6.09847525417,0.0130995711413,0.00356145,19.7244,2.36683862555,4.33312699096,0.57876811445,0.604621027205,21.139,0.0836317267072,0.942749
0.0115329522798,15.7819508133,8.23451022113,0.59322558737,0.0396619062058,0.58945,-0.619648,-0.0466056379574,0.0482683142247,15.2000038164,0.593606,7.00230834884,57,7.73423674975,0.0148873810462,0.00374094,19.8011,2.40119523568,3.69678573261,0.589244230248,1.22033298337,21.3721,0.0818684806724,0.949314
0.0135487643684,12.73179666,8.52918874501,0.604481672738,0.0405957120629,0.599715,-0.627724,-6.95932893154,0.049576000838,17.3296650948,0.604761,7.0740546221,58,7.67167761749,0.00983841118133,0.00384313,19.8802,2.79774462344,4.17772606276,0.599624897182,0.302809347054,21.6335,0.0922112585557,0.942196
0.0141010323497,17.7225694787,8.3528562764,0.612978101642,0.0431701004419,0.607219,-0.63697,-15.0609326183,0.0487760695471,20.0014882858,0.614229,6.93513712666,59,6.80111907392,-0.00345701536487,0.00447854,19.9208,2.92482495874,6.69807754019,0.606960651431,-2.52045955517,21.8388,0.105241239694,0.938972
0.0129778039736,18.3512598403,8.56752058596,0.622270028554,0.0449401433053,0.615919,-0.648014,-8.14051916865,0.0496651397359,15.4397399661,0.623616,7.13489120822,60,5.47329350764,0.00717525868788,0.00491867,19.9859,2.68948087081,4.90462663672,0.615473479164,-0.19672814319,21.9913,0.0829822544305,0.927643
0.0121627262345,15.0403087771,8.69964606947,0.625224582606,0.0427636765335,0.617998,-0.651102,-0.293208651425,0.0505178445102,15.7708693297,0.625845,7.35489404582,61,7.39380845956,0.0168167076973,0.00453019,20.1254,2.51786503806,3.80246440936,0.617924543472,1.58788173315,22.1315,0.0849118997357,0.931037
0.0109592147431,12.9128397036,8.59648808415,0.625089754994,0.0450072258851,0.617773,-0.652024,-5.56315609687,0.0502229512792,15.3402647041,0.625888,7.35170506712,62,6.00427287485,0.020079318658,0.004864,20.2576,2.27956269951,3.91325823129,0.617512100481,2.27102323732,22.311,0.0827801425571,0.939466
0.0128302671502,9.3061395566,8.64197390952,0.627731693001,0.0437476568337,0.620649,-0.654758,-4.26745385545,0.0502844083909,16.9320427395,0.628434,7.1640386457,63,4.38913490021,0.00337887564015,0.00483249,20.3259,2.65020153143,3.60514075219,0.620233879329,-0.984068398978,22.4132,0.0908279010256,0.934783
0.0124767881937,14.3046552118,8.69521741892,0.631923348566,0.0419889872021,0.625513,-0.655948,-0.943260616921,0.0504931796331,15.2062091291,0.632222,7.31806142485,64,7.0639781489,0.0136063116245,0.00426492,20.4437,2.58955826957,3.475827827,0.625385185447,1.11592554495,22.5163,0.0815248070556,0.951819
0.0109772323492,13.8835022159,8.84947719922,0.629159710777,0.0418207127617,0.622201,-0.650695,-3.39313428097,0.0515091379983,18.8224188336,0.629637,7.54555917346,65,6.79702173667,0.0199862176622,0.0041959,20.5863,2.27414142545,3.83701830775,0.621895785109,2.35699502545,22.6594,0.0989379720259,0.937976
0.0119180032003,12.9945552166,7.3287248989,0.611616687409,0.0445721912642,0.60456,-0.640168,-4.9599216274,0.0445160946713,15.3833609377,0.612446,6.20166210056,66,4.3561404697,0.00945884705909,0.004815,20.6866,2.47062256562,4.63950763183,0.604100195028,0.149996624854,22.7524,0.0837432496024,0.907035
0.0119876243533,12.3873049464,8.83528310851,0.604698445872,0.0430793307978,0.598327,-0.637622,-5.45836108892,0.0510224684923,16.8685833592,0.605528,7.46776971345,67,6.47557238581,0.0177234281443,0.00457865,20.801,2.48891336364,3.7950303661,0.597839034969,1.95858933594,22.9218,0.0896800003282,0.939926
0.0121675761367,11.8710780441,8.3747701082,0.605573935721,0.0467129663639,0.599466,-0.642376,-20.5652017165,0.0489206759376,15.5900462599,0.606679,7.01937651012,68,4.24658274398,0.0156718357052,0.00546304,20.912,2.5241847244,5.36856483998,0.598705723116,1.4899221564,23.0674,0.0835811294725,0.929807
0.0119727794973,16.3549747229,9.23737160319,0.603046012046,0.0449762748019,0.596845,-0.633623,-8.62685916957,0.0529142526972,16.8019540671,0.603648,7.85380494684,69,6.60499626296,0.0183636095925,0.00521909,21.0261,2.49192942044,5.04278714891,0.596416158605,2.00247427303,23.1291,0.0893765334553,0.957047
0.0133184974063,16.3255959948,8.75470958168,0.602812746793,0.0416132060633,0.596412,-0.62792,-4.87236586577,0.0507455721106,16.6991503692,0.602894,7.39351210531,70,7.64908673786,0.00407614749209,0.0043356,21.1508,2.76891447086,4.4216726554,0.596323937088,-1.0377114238,23.2378,0.0886880888152,0.928922
0.0107781325594,13.0286155189,8.68693004872,0.602767556266,0.0387793843498,0.596891,-0.625537,-1.38397178963,0.0509951342654,15.4615026565,0.603121,7.5221802851,71,6.33284069602,0.0152041676581,0.00367474,21.2807,2.2685734726,3.45462073216,0.596714249351,1.14144153841,23.3286,0.0827269684268,0.934961
0.0107936762045,10.7593934143,8.24357540497,0.608633788871,0.043501640772,0.602932,-0.629603,-6.28515130843,0.0493825658165,14.7606891465,0.609236,7.10681994862,72,5.28560566651,0.0196266285724,0.00453423,21.395,2.24477026561,3.71417180403,0.602676852966,2.03746459915,23.4464,0.0810660275405,0.96621
0.00905302309893,11.7883427855,8.10745656964,0.606324004085,0.0405975072507,0.600694,-0.626281,-8.72195860248,0.0488550894877,13.9123078867,0.606255,7.00267556634,73,5.68953502728,0.0183174079692,0.00408773,21.4978,1.89057703691,4.06127487987,0.600438316479,1.80788823618,23.5734,0.0764100620462,0.971145
0.0110516884154,19.3366905439,8.77654876904,0.598948048826,0.0392111580373,0.593365,-0.616891,-3.41445265019,0.0515647349104,17.0332390478,0.598567,7.52513173356,74,6.7366770554,0.0210004604211,0.00374569,21.5783,2.29263421041,4.26987665108,0.593204579517,2.23624931442,23.7351,0.091470268438,0.952774
0.0101758822594,15.5938455448,8.40229969708,0.6146746643,0.0505556786135,0.609293,-0.632094,-7.46409428995,0.0495143800194,15.5847621242,0.616304,7.22181906982,75,6.16612604263,0.0116421486658,0.00599864,21.6229,2.11256038553,4.49570554019,0.608685051936,0.536282548922,23.9779,0.084038411459,0.989193
0.00849265636346,10.0297485058,6.66807089405,0.588039074826,0.0437612872579,0.580714,-0.597389,-3.65412523889,0.0429421259267,11.1218265685,0.588326,5.88430041828,76,5.21206060681,0.0207043940247,0.00451975,21.6432,1.75523416209,2.66824407229,0.580293873948,2.14807521768,24.0801,0.0650775431195,0.968935
0.0110119585201,12.5500272294,8.70088113529,0.571032152934,0.0401459243212,0.562657,-0.585024,-13.1916018398,0.05055168114,14.9501246445,0.570235,7.44107233898,77,5.46670551979,0.0183119731716,0.00368057,21.6897,2.28719294872,4.70142261446,0.562636587094,1.97974057939,24.1742,0.0802551351334,0.913092
0.0119510894412,16.8426654276,7.14366783349,0.579836275688,0.046284733833,0.572557,-0.593975,-2.19901961619,0.0471769133125,15.2923088506,0.580444,6.17372794931,78,6.13021469959,0.0102922603976,0.00512461,21.7603,2.49816213561,3.38333273605,0.571776115295,-0.433201576492,24.2745,0.0851320448431,0.903032
0.0101510766916,17.7200407469,9.15673010509,0.583074575166,0.0410232906091,0.576444,-0.598047,-3.90670523557,0.0533796500137,16.922342507,0.582451,7.93364940814,79,6.37169884604,0.0255193655733,0.00402868,21.8171,2.12020715582,4.14903472961,0.576178770626,3.39574967246,24.4183,0.0902192129653,0.955655
0.0113358800062,13.0986550654,8.50597511936,0.597115200333,0.0429127405177,0.59153,-0.614265,-1.65405350764,0.0500706108347,15.930935076,0.596959,7.29525358516,80,6.94424585835,0.0196548762075,0.00451243,21.884,2.3541045364,3.23596853746,0.591159390925,2.18910780181,24.5457,0.0863871876177,0.951292
0.0101878464117,13.5076767699,8.2464557458,0.608587638965,0.0426605224203,0.604192,-0.630328,-1.46371905271,0.0492663695359,14.8674735071,0.608731,7.13833784748,81,6.69832122269,0.0192572373443,0.00435337,21.9581,2.12668111209,2.91364632604,0.603895887853,2.02869748876,24.6726,0.0807400100029,0.945852
0.0100740700314,14.3670703916,9.18722150659,0.614067229134,0.0436331060892,0.610081,-0.637293,1.01871552789,0.0529041173312,15.5991544007,0.614301,7.92685176466,82,7.85217891636,0.0199261969955,0.00460878,22.0666,2.10861640332,3.41744188812,0.609638117524,2.25688726119,24.8145,0.0833877621468,0.929312
0.0101186141559,15.074756435,8.35586732714,0.623619657424,0.0449538269398,0.620141,-0.64772,-1.70000930136,0.050901382072,13.5095396672,0.624118,7.23401624177,83,6.39983810095,0.0217952615788,0.00489426,22.1759,2.10041594287,4.23250714067,0.619847793521,2.37544943352,24.945,0.0765638836124,0.91205
0.0106428984322,11.4541393915,8.89697778486,0.625101176629,0.0429642379228,0.621204,-0.648198,-1.94325789197,0.0519002278579,16.7013389279,0.625702,7.7001064331,84,6.87455084164,0.0229113260144,0.00452989,22.2631,2.23290548089,2.65112357786,0.620949274337,2.86451272744,25.1128,0.0895757335198,0.93808
0.0110841268232,15.5354595826,8.75774829017,0.632977323937,0.0449136585597,0.629374,-0.655501,-0.179751370806,0.051247075445,15.7801117905,0.633874,7.53408465834,85,7.86048616054,0.0228074993821,0.00511957,22.3685,2.30940587035,3.87569944344,0.629002043689,2.83181782172,25.2322,0.0844362152982,0.955377
0.0110244133713,21.713131539,8.00880803373,0.628560143667,0.0443474605633,0.624183,-0.651931,-1.04641315388,0.0501192550172,14.7812998336,0.6282,6.93284929179,86,6.75438053394,0.0157808178663,0.00483368,22.4539,2.28074157828,4.60460533544,0.624250251496,0.744132826955,25.3366,0.0830615569063,0.943949
0.0115787517201,13.4569862516,8.83335840442,0.628260064868,0.0430283567871,0.624967,-0.649831,-7.94825840248,0.0515539232942,18.1448213424,0.628593,7.56233840385,87,6.46264898816,0.017941011907,0.00451393,22.4882,2.41188025068,4.12701537769,0.624657720813,1.82840287294,25.5099,0.0966993044085,0.921671
0.011776967739,11.6692838844,8.50141495481,0.636705573672,0.043775277226,0.633879,-0.662334,-7.36534304903,0.0503616982032,15.7593338914,0.637353,7.28396080884,88,6.42185068899,0.0114823160163,0.00467588,22.5752,2.44580805905,3.72300442665,0.633475888854,0.481336123422,25.6564,0.0848824831325,0.952228
0.0116670505618,14.5446537385,8.8252393545,0.646622951205,0.0442566438329,0.643938,-0.67309,-6.91342045061,0.0515311186696,16.5601720965,0.647393,7.54784827078,89,5.80524952076,0.0182021248073,0.00470587,22.6267,2.42588265508,4.36048539816,0.643544147983,1.95619993067,25.7383,0.0884900093595,0.960822
0.0104059615549,14.8384740686,8.46799229848,0.656929182369,0.0455336572748,0.654073,-0.684951,-2.84425080113,0.0496550779683,14.9317699868,0.657737,7.22839973014,90,6.50338116583,0.017890800055,0.0050199,22.7095,2.15936016325,3.53733503126,0.653608621775,1.78016556703,25.9165,0.0806862429918,0.961423
0.0112750858463,17.0289254989,8.83428739795,0.664791880544,0.0446747193242,0.661451,-0.691952,-3.3895926215,0.0513624023371,15.8978107067,0.66566,7.5381223495,91,6.96757804647,0.0199506012939,0.00478836,22.784,2.34599883668,4.11372717238,0.661197147888,2.31690908107,26.0673,0.085444522464,0.966742
0.0214866245572,24.441076175,19.5325876265,0.67540049073,0.0470606404,0.672294,-0.710438,1.28956972184,0.107889753814,34.1588620002,0.676372,15.080733044,92,12.1269398161,0.0502138341273,0.00547699,22.8672,4.3784718927,6.62612745871,0.671850854514,7.73118366709,26.2156,0.179570873121,0.81612
0.028348301808,26.8411388985,20.6784635111,0.681734916548,0.045300127782,0.678854,-0.715853,-0.344004391708,0.11333370862,40.8267770299,0.68236,15.8042570116,93,13.5994489916,0.0168347415905,0.00488934,22.8813,5.72416780487,6.62926325584,0.678251726426,1.25474041791,26.3554,0.212777778637,0.871715
0.0206539008951,29.4014683844,16.3912397799,0.692340074314,0.0418412473172,0.689418,-0.72713,-1.60576839919,0.0975754849251,26.8351680243,0.692783,13.2611241088,94,15.0237429154,0.0378644387509,0.00406123,22.9269,4.25752575715,9.06421594876,0.688890130674,4.42370487955,26.4749,0.14921224993,0.910844
