StdReturn,MaxForwardProgress,MinEsReturn,MaxEsReturn,AverageAbsQYDiff,StdForwardProgress,MinReturn,AverageAbsQ,AverageQ,Epoch,AverageY,AverageAbsY,MaxReturn,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageQLoss,AveragePolicySurr,AverageForwardProgress,MinForwardProgress,AverageEsReturn,AverageAction
1.74957512309,0.101342612784,0.993046555812,63.5923373683,0.0377235582443,0.0221136619417,8.86491979875,0.113053,0.113053,9,0.119628661687,0.119628661687,20.6615506852,11.8065445077,13.233498958,14.173,14.0889,14.0800266244,0.00267151,-0.109073,0.0197283355092,-0.0478266071001,34.5144518768,0.0107344
0.513627930469,0.0264109165165,2.86294618954,27.0175411347,0.0178865223685,0.00743332544479,2.57888204476,0.126522,0.126447,10,0.126739963292,0.126739963292,6.41574868491,1.86310656074,4.19293851832,15.01,14.494,4.26047285551,0.000843803,-0.135338,0.00128032094957,-0.0412010874207,4.64575612647,0.980195
0.510323043772,0.0276138764792,2.90999398596,6.08195204266,0.012420353673,0.00755089373853,2.7388897943,0.144576,0.144503,11,0.144683812396,0.144683812396,6.51698978092,0.534177621746,4.21074486913,15.2585,14.8535,4.27880287647,0.000450542,-0.149708,0.0013270740573,-0.0240916231753,4.23281794417,0.997419
0.691619710468,0.0314966244676,2.37757412619,6.06248463843,0.00958316880683,0.00776213357837,2.45445529187,0.136568,0.136435,12,0.136491911161,0.136499235919,6.89489969502,0.663924090439,4.38438144585,15.5448,15.2806,4.45932608812,0.000275944,-0.130978,0.0019904930466,-0.0344575785805,4.04601271373,0.94572
4.90316272718,0.341975853567,2.2597421749,54.5085314405,0.0102241613967,0.0308668321181,4.33378818433,0.130137,0.129947,13,0.130060037091,0.130070397727,56.4194483891,7.53201596245,13.8111534077,15.85,15.8737,14.8696299618,0.000335959,-0.158299,0.0232461761833,-0.03131752274,7.20304602813,0.939331
4.20882680328,0.138104282995,7.48038360129,26.8328336667,0.0126059615641,0.0228892743233,5.94166878922,0.16157,0.161382,14,0.161566324188,0.161578231898,36.8692447313,4.31916161313,13.431188732,15.9424,16.4262,14.4227168921,0.00046624,-0.200935,0.020056096523,-0.0399082928793,14.5801582629,0.985938
8.95201089514,0.432036590898,4.83299694376,44.9862892295,0.0133280210301,0.0728177710288,4.36401813171,0.176708,0.176478,15,0.176581625567,0.176600192718,56.9754821375,7.55841568568,19.5865525134,16.0051,16.8652,21.6876367966,0.00050656,-0.199863,0.0747893642456,-0.0263789221075,17.8550735393,0.884625
1.24882167433,0.0174405137804,4.84822731738,65.9328359925,0.0127157021428,0.013812133503,4.24563304864,0.178817,0.178577,16,0.178646123089,0.178655392479,12.7038267509,19.8403004877,7.62802367019,16.0875,17.2468,7.94112436232,0.000455741,-0.200448,-0.0328154791008,-0.0906852439083,26.4286191211,0.87173
4.50897340273,0.0661064765761,4.93023997308,20.7506118549,0.0142666682113,0.0426056941188,9.8123012125,0.18187,0.181634,17,0.181650301618,0.18166894779,35.0487618824,2.46698564618,16.9151841685,16.2215,17.7486,18.7941487047,0.000596588,-0.208806,-0.0613107774938,-0.171746408046,8.17951452339,0.814559
19.3418143893,0.157636264854,4.89000072359,78.3083041175,0.0155835248061,0.0700250068812,16.6271243239,0.190479,0.190266,18,0.190277766906,0.190293813175,129.110806918,17.9723327794,37.8097432374,16.3679,18.3507,48.9469013567,0.000677404,-0.208926,0.0566809353066,-0.315315637264,45.9997514151,0.847713
8.27933465359,0.177555672698,8.85856397782,61.9975375383,0.015167489459,0.0548926298224,9.44589636676,0.199703,0.199501,19,0.199546834449,0.199567488699,51.131804938,12.7211775664,23.9075829128,16.4611,18.9282,27.3976549357,0.000679352,-0.217312,0.046549614716,-0.180468900356,35.6132829331,0.789312
6.03808864479,0.264014228846,12.501104173,56.1050552336,0.0154805756684,0.0445813102692,9.5614502227,0.20747,0.207219,20,0.207307249743,0.207322410001,41.2547278077,10.6855065431,20.1235399811,16.4879,19.4763,22.2694523115,0.000771657,-0.223926,0.0643709958109,-0.144098714784,27.1862022804,0.775291
18.9009877003,0.57755382705,5.43702759689,67.1066233704,0.0156071965027,0.148897608289,3.95319825543,0.213917,0.21371,21,0.213743691903,0.21375693948,99.0299937,15.5281500412,32.1566221172,16.5301,20.0554,38.6643845792,0.000817891,-0.22816,0.179910156431,-0.254357315616,35.999853565,0.71658
20.3926655897,0.551807831077,4.57514202634,79.9707066646,0.0155223226963,0.173499134764,4.1460792795,0.218732,0.218486,22,0.218527197135,0.218539785438,80.4896445609,20.5102308977,40.6502500942,16.6313,20.6552,49.7628645906,0.000817207,-0.232297,0.309773367876,-0.122041245722,46.8654497754,0.75608
17.8246882633,0.512797451945,14.7066371895,74.9597332318,0.0157177055231,0.152106084842,4.80837894891,0.222831,0.222542,23,0.222593919344,0.222607716922,78.9746796324,15.4488096552,37.3712205791,16.747,21.2449,45.2474655422,0.000855168,-0.236891,0.25685795374,-0.188485026626,48.2695245333,0.709214
19.7832182927,0.499136415808,6.20392821148,68.2578449614,0.0156076453987,0.171561685275,5.03124059411,0.227625,0.22735,24,0.227372484734,0.227385577347,80.4089189788,20.4566085421,39.7031839197,16.861,21.7984,48.8852426189,0.00088603,-0.240984,0.279322744521,-0.557631390805,49.177530506,0.654468
