AverageQLoss,MinReturn,AverageReturn,AverageAbsY,MaxEsReturn,AverageAbsQ,AverageQ,AverageDiscountedReturn,StdEsReturn,StdReturn,AverageEsReturn,QFunRegParamNorm,AverageAction,AveragePolicySurr,Iteration,AverageAbsQYDiff,MaxReturn,MinEsReturn,AverageY,PolicyRegParamNorm,Epoch
1.71153,319.123045852,4330.66712938,38.2734929699,3053.55317393,38.2735,38.2728,350.695168058,0.0,1339.11562719,3053.55317393,226.191,0.997394,-38.4569,1503,0.337807507987,4962.43191892,3053.55317393,38.2728468183,309.054,1503
1.56038,26.7904741259,3533.59361794,38.2371632309,2715.303666,38.2372,38.2367,316.045645759,0.0,1485.66823644,2715.303666,226.196,0.996929,-38.4009,1504,0.315435764399,4590.77506605,2715.303666,38.2365725738,309.221,1504
1.60448,3491.77065173,4492.06848443,38.3077726748,2866.24004159,38.3065,38.3053,364.209446403,0.0,353.849603257,2866.24004159,226.274,0.994053,-38.4626,1505,0.327352760546,4863.45516447,2866.24004159,38.3066182652,309.272,1505
1.81258,1716.18134203,3923.80360949,38.2879428834,2867.1300885,38.2878,38.2869,339.397596409,0.0,766.213018398,2867.1300885,226.337,0.995214,-38.4362,1506,0.344878631727,4629.96816112,2867.1300885,38.2870013486,309.257,1506
1.59407,1960.37157408,4057.85160114,38.2203125342,2825.88369794,38.2199,38.2189,349.568511512,0.0,745.877950914,2825.88369794,226.36,0.993387,-38.3708,1507,0.329384851442,4692.41494443,2825.88369794,38.2192303492,309.322,1507
1.61057,-23.6189392186,3710.83989027,38.3476929374,3023.209934,38.3468,38.3455,355.41106753,0.0,1647.07700478,3023.209934,226.408,0.996166,-38.5033,1508,0.334372592392,4980.99762436,3023.209934,38.3463613087,309.416,1508
1.65689,-98.6799537394,1152.03002328,38.3265216693,3025.66995086,38.3254,38.3244,261.957755054,0.0,902.793627766,3025.66995086,226.459,0.998228,-38.4734,1509,0.332000303229,2600.05531983,3025.66995086,38.3257013037,309.557,1509
1.45063,1806.52571203,4200.13450267,38.2704146458,2799.13545802,38.2713,38.2699,355.421960892,0.0,899.510143327,2799.13545802,226.535,0.997473,-38.4211,1510,0.334976568607,4887.38664223,2799.13545802,38.269103638,309.565,1510
1.43314,4093.2605144,4598.75306033,38.2281166779,-35.1801382494,38.2268,38.226,367.081578482,0.0,190.982283623,-35.1801382494,226.567,0.996387,-38.3763,1511,0.334282957844,4777.62776801,-35.1801382494,38.227272092,309.635,1511
1.26427,4637.49094622,4790.72285264,38.3063535499,2697.46085516,38.3056,38.3042,379.964565711,0.0,97.7182995218,2697.46085516,226.59,0.995937,-38.4566,1512,0.320842409238,4933.30725552,2697.46085516,38.3049409004,309.725,1512
1.71466,4301.07788102,4428.05761063,38.4688334398,2851.74819466,38.4686,38.4672,343.063670252,0.0,100.136201389,2851.74819466,226.634,0.997872,-38.6283,1513,0.33751476547,4585.42304072,2851.74819466,38.4673923358,309.727,1513
1.41542,4641.43006962,4853.5700587,38.1781168494,3069.0331291,38.1774,38.1756,390.117350737,0.0,115.060619287,3069.0331291,226.711,0.997388,-38.3433,1514,0.31669630258,5025.86491629,3069.0331291,38.1764776844,309.912,1514
2.05788,2790.39630043,3983.98621282,38.3591365453,2820.12293582,38.3589,38.3581,352.454296031,0.0,421.434135606,2820.12293582,226.755,0.994292,-38.5086,1515,0.346446346724,4315.63330812,2820.12293582,38.3582786094,310.147,1515
1.9216,1359.05291783,4235.71680366,38.3496500402,2997.84902072,38.3495,38.3471,380.933342008,0.0,1364.19308913,2997.84902072,226.851,0.996075,-38.4952,1516,0.339724745723,5189.62025602,2997.84902072,38.3475998821,310.157,1516
1.55243,4468.74591372,4728.03138126,38.3656560162,3144.5252996,38.3645,38.3632,376.207087013,0.0,121.503377411,3144.5252996,226.885,0.995016,-38.5292,1517,0.324805659252,4921.32911965,3144.5252996,38.3642317143,310.252,1517
1.56382,3687.5882551,3888.87092714,38.3267228237,946.035779012,38.3261,38.3241,312.031512189,0.0,132.056033701,946.035779012,226.9,0.993138,-38.4384,1518,0.335668439907,4080.23374783,946.035779012,38.325037607,310.317,1518
1.67761,1822.12943085,3927.04991972,38.3529701384,2550.92493765,38.3526,38.3508,342.119792218,0.0,950.502032871,2550.92493765,226.943,0.995848,-38.4986,1519,0.335098645918,4648.04660549,2550.92493765,38.3510904956,310.414,1519
1.44895,1834.43668865,4157.44734582,38.3064508793,2849.60630018,38.3056,38.3047,368.481601031,0.0,1098.62558832,2849.60630018,226.993,0.996313,-38.4517,1520,0.321286288866,4960.62453731,2849.60630018,38.3055334095,310.487,1520
1.61905,1816.72400664,3990.09874673,38.2208518261,1704.58765578,38.2204,38.2191,364.135148355,0.0,1137.29136199,1704.58765578,227.03,0.995657,-38.3604,1521,0.334920080814,4954.31955794,1704.58765578,38.2195519559,310.59,1521
1.24087,121.773148167,2426.38089609,38.3498972015,2958.94006424,38.3489,38.348,323.92368753,0.0,1665.84716264,2958.94006424,227.053,0.997015,-38.4997,1522,0.307304857484,4670.73607097,2958.94006424,38.3489907662,310.627,1522
2.19302,1563.09874574,4196.64504955,38.2661105593,2874.88982642,38.2668,38.2657,358.86490696,0.0,880.92416837,2874.88982642,227.142,0.997056,-38.4081,1523,0.362344295822,4609.44994041,2874.88982642,38.2651281796,310.592,1523
1.76652,1016.02612942,3247.28247561,38.2833665234,2700.12601801,38.2825,38.2814,360.976979963,0.0,1284.3325446,2700.12601801,227.116,0.997078,-38.4293,1524,0.33620951951,4640.11004027,2700.12601801,38.2821888507,310.73,1524
1.63792,0.757225973188,2044.61439417,38.3748952075,2665.31570126,38.3752,38.3738,247.548842734,0.0,1236.86517986,2665.31570126,227.18,0.997832,-38.5318,1525,0.326884292444,3663.45244025,2665.31570126,38.3735072434,310.85,1525
1.33806,29.1699448525,3191.3077316,38.2926751338,2626.69875907,38.2918,38.2902,312.516012948,0.0,1630.15594218,2626.69875907,227.243,0.997586,-38.4559,1526,0.330389609965,4930.3302635,2626.69875907,38.2910045713,310.925,1526
1.63892,1092.09092149,2942.09981039,38.2525798444,723.527937602,38.2512,38.2499,355.393789572,0.0,1394.70939202,723.527937602,227.334,0.997281,-38.408,1527,0.341158832946,4995.14427802,723.527937602,38.2513659567,310.959,1527
1.94089,1733.76669773,4333.82603622,38.2731397387,2854.24233722,38.2724,38.2707,362.904089988,0.0,872.807835114,2854.24233722,227.415,0.997173,-38.4438,1528,0.362554284945,4844.73509411,2854.24233722,38.2713982396,310.983,1528
1.40355,195.774681166,2647.39157318,38.3147807193,3187.55757421,38.3146,38.3129,323.780631066,0.0,1527.99690486,3187.55757421,227.489,0.996432,-38.4864,1529,0.336423300525,4481.21760296,3187.55757421,38.3129814382,311.164,1529
2.35188,212.207469208,2875.21242854,38.2671339161,3073.15779623,38.2659,38.2647,324.55011073,0.0,1795.4892082,3073.15779623,227.586,0.997551,-38.4277,1530,0.376034089848,4945.89967688,3073.15779623,38.2659512828,311.283,1530
1.8698,123.110743627,1012.09787939,38.4036029799,1903.88214183,38.4036,38.4021,276.996946074,0.0,679.335778685,1903.88214183,227.614,0.998786,-38.5667,1531,0.348641706457,2353.31512499,1903.88214183,38.402167766,311.323,1531
1.82832,461.603530671,1214.13339416,38.3131348971,3168.4916087,38.3126,38.3112,291.666170345,0.0,706.146442692,3168.4916087,227.665,0.998306,-38.4783,1532,0.351935379921,2374.3087979,3168.4916087,38.3116724867,311.464,1532
1.94669,1099.17380696,4604.21470231,38.3420676958,1825.98271854,38.3413,38.34,393.855889067,0.0,1189.23789965,1825.98271854,227.724,0.997256,-38.5108,1533,0.349976782478,5558.37801385,1825.98271854,38.340976474,311.523,1533
1.52255,241.175445437,2150.67313002,38.3594068301,3165.25696897,38.3593,38.3581,319.219041033,0.0,1420.81526991,3165.25696897,227.832,0.997979,-38.5343,1534,0.332389117511,4506.15880468,3165.25696897,38.3582183467,311.693,1534
2.19912,733.936546643,4152.96132956,38.2983806736,2740.87960647,38.2969,38.2957,377.915947762,0.0,1504.88209163,2740.87960647,227.893,0.996821,-38.4784,1535,0.369957331365,5206.13051352,2740.87960647,38.2971470196,311.714,1535
1.90005,4529.63480618,4756.82500035,38.2780057668,915.877839481,38.2786,38.2766,371.338124863,0.0,158.03259451,915.877839481,227.967,0.996381,-38.4441,1536,0.361351762661,5021.53233125,915.877839481,38.2761175733,311.701,1536
1.7116,4328.08634533,4569.81196642,38.2582151738,2590.70422632,38.2561,38.2544,360.735474621,0.0,119.688059992,2590.70422632,228.01,0.99648,-38.4245,1537,0.3405975779,4671.85376045,2590.70422632,38.2565423178,311.808,1537
2.15319,673.093074308,3748.35882123,38.4598973473,2748.65770454,38.4595,38.4584,368.315478855,0.0,1422.90268305,2748.65770454,228.142,0.99722,-38.6265,1538,0.364963251578,5011.68412872,2748.65770454,38.4586683721,311.907,1538
1.55864,810.066736067,3108.60825716,38.2931838271,2676.99654416,38.2946,38.2929,335.717653304,0.0,1525.60062177,2676.99654416,228.155,0.99687,-38.4351,1539,0.334486150661,4514.03739461,2676.99654416,38.2917912465,311.917,1539
1.85757,4619.9084052,4749.8205717,38.4260081988,745.103858216,38.4239,38.4228,371.820828161,0.0,73.4514700018,745.103858216,228.235,0.99439,-38.5809,1540,0.352433820166,4878.68863262,745.103858216,38.4250062141,311.918,1540
1.97846,-147.646505818,1989.17683322,38.4112985212,1424.71326327,38.4114,38.4099,270.269268526,0.0,1562.23019965,1424.71326327,228.301,0.997811,-38.5732,1541,0.359036483073,4207.67291726,1424.71326327,38.4104331076,312.017,1541
2.00496,291.71185784,2380.75993542,38.4008768577,3003.34095845,38.4005,38.3988,340.555616593,0.0,1442.3136659,3003.34095845,228.344,0.996933,-38.5453,1542,0.360392450185,4591.3609781,3003.34095845,38.399469445,312.208,1542
1.56719,472.814910881,3638.97443965,38.3658178341,1975.51489551,38.3657,38.3642,339.716791762,0.0,1281.45934611,1975.51489551,228.445,0.996301,-38.52,1543,0.33813930741,4661.6883934,1975.51489551,38.3644891792,312.243,1543
1.75893,856.009687628,3766.2819986,38.3958554211,2754.68955028,38.3954,38.3938,348.823975398,0.0,1179.03449214,2754.68955028,228.516,0.994789,-38.5344,1544,0.339668043721,4589.48787767,2754.68955028,38.3941476285,312.378,1544
1.67366,267.408279314,3636.55328425,38.2094433939,1890.1833798,38.2083,38.2066,308.32814786,0.0,1319.82736505,1890.1833798,228.534,0.997204,-38.3604,1545,0.338051696728,4679.22378917,1890.1833798,38.207705067,312.445,1545
1.71625,461.240344489,4209.57561576,38.3821981621,2812.84071998,38.3823,38.3805,354.332970967,0.0,1263.02956091,2812.84071998,228.572,0.995678,-38.5405,1546,0.338393201764,4934.26304655,2812.84071998,38.3803093183,312.494,1546
1.43337,1715.54140384,4163.60749968,38.3257215284,2833.45045726,38.3253,38.3235,360.906005086,0.0,1208.58408359,2833.45045726,228.619,0.995264,-38.4835,1547,0.322543041593,5022.77303949,2833.45045726,38.3236992647,312.595,1547
1.27327,4383.0810613,4583.53015173,38.3436052111,3021.65761754,38.3437,38.3414,366.225888627,0.0,95.7884594273,3021.65761754,228.692,0.997847,-38.4929,1548,0.314789154024,4763.43339676,3021.65761754,38.3415943658,312.663,1548
1.56315,143.327405412,4234.88154879,38.3839374305,2809.28567079,38.3829,38.3812,349.201828974,0.0,1449.35049962,2809.28567079,228.754,0.997089,-38.5351,1549,0.326959894857,5015.48885758,2809.28567079,38.382109265,312.757,1549
1.5394,118.956084918,1721.17303011,38.3307967998,3040.86781121,38.3308,38.3298,306.953135989,0.0,1410.29144956,3040.86781121,228.817,0.998743,-38.474,1550,0.337276377887,4363.16042366,3040.86781121,38.3299681391,312.967,1550
1.44547,370.340300797,2403.07659122,38.4188238428,2869.50463295,38.4184,38.4173,293.673519122,0.0,1391.03375402,2869.50463295,228.887,0.997999,-38.5618,1551,0.327827844467,4426.63218019,2869.50463295,38.4179508278,313.053,1551
1.79965,123.291000474,2767.23194097,38.4010676834,2672.18388991,38.4003,38.3986,322.504260037,0.0,1891.52144131,2672.18388991,228.942,0.998171,-38.5605,1552,0.348823056998,4642.56231169,2672.18388991,38.3989059627,313.12,1552
2.17826,2661.05393365,4672.83947599,38.3842147892,3130.97555579,38.3824,38.3811,393.239625124,0.0,679.660801227,3130.97555579,228.973,0.997264,-38.5527,1553,0.365815304668,5045.0177081,3130.97555579,38.3827642149,313.084,1553
1.70314,1676.70010766,4232.59365306,38.2669919045,2919.13502468,38.2685,38.2667,367.712580203,0.0,871.30036877,2919.13502468,229.024,0.995596,-38.4297,1554,0.348775487175,4707.36745701,2919.13502468,38.2652452213,313.102,1554
2.23916,4278.1128904,4529.33515573,38.302796544,1761.60049365,38.3015,38.2992,349.32382229,0.0,169.912970911,1761.60049365,229.12,0.996235,-38.4584,1555,0.353364369568,4895.69532998,1761.60049365,38.3005835349,313.203,1555
1.40338,-83.3974529366,2550.46764442,38.3605534052,3124.79309661,38.3609,38.3589,292.624372256,0.0,1413.18925345,3124.79309661,229.152,0.996466,-38.5236,1556,0.324846678333,4374.67618684,3124.79309661,38.3589288381,313.378,1556
2.08354,792.769704085,1989.8910646,38.41712371,2956.30805462,38.4175,38.4161,281.310138234,0.0,799.803633538,2956.30805462,229.27,0.998026,-38.5784,1557,0.370435267811,3216.12506938,2956.30805462,38.4159884025,313.417,1557
1.61742,2718.9483677,4372.18635641,38.3526907886,1624.88510261,38.3507,38.3491,372.334975973,0.0,554.798538035,1624.88510261,229.341,0.996928,-38.5189,1558,0.351487685697,4637.87158618,1624.88510261,38.3510388056,313.319,1558
1.50988,875.75716001,4368.97976817,38.3697761738,2979.6202176,38.369,38.3666,360.060332525,0.0,1170.91320755,2979.6202176,229.408,0.996946,-38.5293,1559,0.344172692211,4875.87945748,2979.6202176,38.36730831,313.417,1559
1.67766,97.2028347656,4446.7781703,38.3499876777,2820.24449952,38.3488,38.3469,369.230497808,0.0,1454.00451125,2820.24449952,229.488,0.996902,-38.513,1560,0.342669570817,5126.83406972,2820.24449952,38.3479457238,313.513,1560
1.94982,869.35868107,3710.16939018,38.4789735748,2678.5891608,38.4795,38.4782,345.91895461,0.0,1426.59939509,2678.5891608,229.546,0.996723,-38.6308,1561,0.353912954661,4977.83280622,2678.5891608,38.4776363281,313.594,1561
1.51609,478.620442566,4241.32131069,38.394150851,1165.70171477,38.3922,38.3899,343.234126192,0.0,1268.11783102,1165.70171477,229.556,0.995088,-38.5478,1562,0.330824306932,5010.6646115,1165.70171477,38.3918109177,313.698,1562
1.54687,501.793802769,3756.57492075,38.3640693249,2626.70891614,38.3632,38.3612,355.655110572,0.0,1181.52868351,2626.70891614,229.608,0.996621,-38.5327,1563,0.341441818478,4900.85570493,2626.70891614,38.3620370713,313.789,1563
1.59432,1359.48437725,4011.49552442,38.3485629353,2964.23423969,38.3475,38.3458,376.600809272,0.0,1069.98335707,2964.23423969,229.665,0.995534,-38.5281,1564,0.339980708639,4816.46517228,2964.23423969,38.3469785002,313.978,1564
1.85826,52.9716282642,2834.42587436,38.4405468855,3047.68272922,38.4416,38.4402,322.791103109,0.0,1842.56421515,3047.68272922,229.765,0.99592,-38.6117,1565,0.363380177209,4735.80821749,3047.68272922,38.4392808493,314.114,1565
1.63196,4155.76006773,4347.5247666,38.4985356045,2902.61257143,38.4967,38.4957,352.938862787,0.0,74.0266244143,2902.61257143,229.862,0.995608,-38.6712,1566,0.356276325527,4442.79203764,2902.61257143,38.4976460297,314.087,1566
1.87311,4068.11358106,4278.15688674,38.3955646763,2769.08691335,38.3946,38.3928,349.413459788,0.0,150.259182855,2769.08691335,229.937,0.995352,-38.5613,1567,0.347355867373,4586.25119138,2769.08691335,38.3936964152,314.207,1567
1.67999,3852.48899345,3990.8626374,38.4498833656,2630.43722002,38.449,38.447,316.631054746,0.0,86.5593008339,2630.43722002,229.945,0.99604,-38.6047,1568,0.350503605242,4124.07109802,2630.43722002,38.4477514306,314.245,1568
2.0399,4320.04528762,4470.86021851,38.3726444795,3034.59693836,38.3718,38.3701,348.355377161,0.0,86.9179084909,3034.59693836,230.033,0.996242,-38.5493,1569,0.369581821354,4594.45183259,3034.59693836,38.3710396134,314.355,1569
1.74489,3680.82031554,3869.61475764,38.4881773433,2951.0788596,38.4875,38.4854,316.617167258,0.0,99.2844480257,2951.0788596,230.046,0.995996,-38.6583,1570,0.347264306002,4062.99442504,2951.0788596,38.4860012274,314.339,1570
1.37306,3647.83194391,3998.16489562,38.4961243446,2845.65281664,38.4961,38.4942,317.688355525,0.0,181.03351099,2845.65281664,230.077,0.995946,-38.6494,1571,0.323785027151,4267.94815023,2845.65281664,38.4945328141,314.546,1571
1.65393,2520.97327897,3941.96949213,38.5112917704,2990.76351997,38.5109,38.5081,344.705115791,0.0,668.203880855,2990.76351997,230.149,0.996899,-38.6836,1572,0.344294154716,4500.16558137,2990.76351997,38.5086276462,314.532,1572
1.60898,458.611775285,2496.04924854,38.5579492294,3029.83591576,38.5569,38.5545,293.889000481,0.0,1249.98000478,3029.83591576,230.17,0.997617,-38.6981,1573,0.344538229855,3897.55832282,3029.83591576,38.5556929732,314.677,1573
1.2783,198.207314549,3167.59557107,38.6158246443,2658.7063237,38.6161,38.6143,305.299082345,0.0,1449.21815723,2658.7063237,230.202,0.997737,-38.76,1574,0.33882317373,4711.49297102,2658.7063237,38.6139462472,314.729,1574
1.88585,4226.79550374,4306.98715302,38.6192833853,2498.69213574,38.6183,38.6161,350.328541013,0.0,67.4113472634,2498.69213574,230.226,0.997989,-38.7829,1575,0.355526906646,4470.37785345,2498.69213574,38.6171264689,314.782,1575
1.71798,1741.68906509,3863.66166423,38.5729043929,2778.15013308,38.5718,38.5696,341.878889145,0.0,957.379939986,2778.15013308,230.278,0.998183,-38.7403,1576,0.340810786844,4837.61371032,2778.15013308,38.570961145,314.947,1576
1.53658,621.334188493,2479.88410316,38.3742292175,2917.22285629,38.3747,38.3727,305.650468804,0.0,1469.61472798,2917.22285629,230.332,0.997966,-38.5281,1577,0.330614951737,4064.45924104,2917.22285629,38.3722406285,315.064,1577
1.5886,-154.47085144,1787.38214974,38.6485746123,2934.00481051,38.6489,38.6479,264.479854486,0.0,1428.28104216,2934.00481051,230.367,0.999122,-38.7894,1578,0.336746960069,3971.9463554,2934.00481051,38.6476351393,315.076,1578
1.94804,4.49573462839,1101.26981357,38.6808650692,2696.74286633,38.6806,38.6783,219.262389236,0.0,832.167329877,2696.74286633,230.433,0.999174,-38.8241,1579,0.369527697776,2445.26967361,2696.74286633,38.6786608473,315.214,1579
1.91194,372.423941483,3301.50449505,38.6245964936,2806.50601563,38.6235,38.6224,309.730671065,0.0,1534.17771146,2806.50601563,230.466,0.99767,-38.781,1580,0.379453473436,4850.68410603,2806.50601563,38.6234989657,315.205,1580
1.80215,626.670728143,3647.46516923,38.6721279593,2914.87542575,38.6722,38.6708,336.864678616,0.0,1300.23720517,2914.87542575,230.494,0.996536,-38.8342,1581,0.363591770642,4777.48326844,2914.87542575,38.6706933099,315.348,1581
1.63105,181.223944066,2656.78878743,38.5884593142,255.431614934,38.5875,38.5853,312.398117612,0.0,1711.14917389,255.431614934,230.539,0.996371,-38.7446,1582,0.355397815904,4444.07519116,255.431614934,38.586162192,315.471,1582
1.95684,3557.70105498,4746.03705355,38.55126707,3050.12130474,38.5521,38.5502,361.730289186,0.0,409.063821882,3050.12130474,230.609,0.99577,-38.7169,1583,0.357728627082,5053.82817758,3050.12130474,38.5494601545,315.554,1583
1.5739,3953.07023662,4035.35933021,38.6112462935,2329.71912141,38.6096,38.6076,330.679642489,0.0,83.9756955411,2329.71912141,230.648,0.996626,-38.7675,1584,0.338387623102,4190.5547314,2329.71912141,38.6092257432,315.64,1584
1.93286,831.640498484,3172.97324629,38.5515948647,3163.60729514,38.5496,38.5483,275.819863975,0.0,832.39928969,3163.60729514,230.71,0.996876,-38.6909,1585,0.354838522776,3701.04920469,3163.60729514,38.5502629547,315.709,1585
1.34879,644.640955232,3743.46619525,38.544520206,2510.32176099,38.5449,38.5434,350.072371474,0.0,1230.12971379,2510.32176099,230.735,0.997461,-38.688,1586,0.327097199213,4841.89680028,2510.32176099,38.543211081,315.792,1586
1.54299,-53.3704771785,3336.11697261,38.6195504668,2455.84879393,38.6194,38.6173,318.602941449,0.0,1557.57920218,2455.84879393,230.756,0.997594,-38.7887,1587,0.328278540516,4980.41736695,2455.84879393,38.6173675119,315.868,1587
1.50193,22.7257688095,2239.53880122,38.5876923578,1448.25835038,38.5868,38.5856,329.023136959,0.0,1640.70484951,1448.25835038,230.783,0.998739,-38.7569,1588,0.320935161741,4645.99947677,1448.25835038,38.5866573148,315.856,1588
1.74951,1477.0673966,3581.95681108,38.6436113642,2737.30642741,38.6449,38.643,357.789013159,0.0,1069.73300525,2737.30642741,230.816,0.997086,-38.8161,1589,0.343424331533,4679.91591792,2737.30642741,38.6419145759,316.025,1589
2.44454,3438.07690857,4671.18946838,38.6002818018,2431.49601371,38.5971,38.5957,374.362189245,0.0,448.96880962,2431.49601371,230.882,0.994608,-38.7672,1590,0.368191547699,5174.04355221,2431.49601371,38.5990193018,316.002,1590
1.38228,-434.581387168,2527.58579202,38.6275788463,2907.49927669,38.6275,38.6263,317.652565785,0.0,1674.0907966,2907.49927669,230.927,0.99691,-38.793,1591,0.327561824027,4341.24247167,2907.49927669,38.6262943955,316.083,1591
2.28476,3491.2087517,4122.93896241,38.5077344432,3075.53058469,38.5074,38.5046,331.776338502,0.0,228.120786902,3075.53058469,230.943,0.996232,-38.6601,1592,0.373050888799,4317.2822966,3075.53058469,38.5050789446,316.086,1592
1.00032,162.509525574,3562.39002551,38.6370798642,2688.92175104,38.6363,38.6341,337.093743945,0.0,1425.66730237,2688.92175104,231.007,0.996891,-38.7995,1593,0.308070169511,4653.62369016,2688.92175104,38.6348938268,316.197,1593
1.66138,75.7719593744,3258.17843776,38.5710991309,2772.43704794,38.5715,38.5696,326.214667575,0.0,1665.64692828,2772.43704794,231.046,0.995947,-38.7505,1594,0.33460343588,4676.05449307,2772.43704794,38.5693520057,316.335,1594
2.11865,-231.452642104,931.596797409,38.6632337651,2999.92398368,38.6616,38.6605,238.680385983,0.0,996.286003994,2999.92398368,231.09,0.998707,-38.8185,1595,0.350030517701,3305.15297311,2999.92398368,38.6621567796,316.414,1595
1.85557,-69.5332372969,3446.73933418,38.6520054165,2535.47654301,38.6523,38.6507,302.752799518,0.0,1226.56459879,2535.47654301,231.147,0.997665,-38.7969,1596,0.354165187136,4319.81222855,2535.47654301,38.6502770081,316.417,1596
1.83407,-56.3899834412,2216.91695969,38.6656676062,2458.32623889,38.6639,38.6624,273.742435587,0.0,1710.65680735,2458.32623889,231.232,0.998287,-38.8152,1597,0.357283175322,4470.84254573,2458.32623889,38.6641431744,316.53,1597
1.44777,1214.14331089,4197.19187767,38.6091040886,2599.77596178,38.6079,38.6064,347.432352408,0.0,1007.44303758,2599.77596178,231.281,0.997202,-38.7615,1598,0.35112652282,4743.95860721,2599.77596178,38.6074832548,316.644,1598
2.21088,139.571833043,3836.49463806,38.6069524912,2717.17528988,38.6068,38.6053,346.620028491,0.0,1413.07892107,2717.17528988,231.392,0.996006,-38.7621,1599,0.374126362115,4713.92217876,2717.17528988,38.6056057959,316.84,1599
1.73065,4160.45450052,4660.91888016,38.6204737216,2036.45998403,38.6178,38.6169,376.428179475,0.0,274.30143122,2036.45998403,231.453,0.99717,-38.7838,1600,0.337913634513,5043.01215398,2036.45998403,38.6195109094,316.799,1600
1.78699,1381.08180814,3271.26781378,38.645108591,2642.42904623,38.6457,38.6435,333.645685786,0.0,1133.05611126,2642.42904623,231.494,0.99637,-38.8031,1601,0.340251321145,4341.40462237,2642.42904623,38.6430487879,316.941,1601
1.19796,2168.90681077,4113.05733902,38.5825260279,2911.67198173,38.5833,38.5821,362.815322971,0.0,876.641367148,2911.67198173,231.491,0.996209,-38.7306,1602,0.311378131222,4655.51423791,2911.67198173,38.5812681359,316.879,1602
1.6863,3842.69878604,3954.19838844,38.7063938593,3139.09701793,38.7043,38.7029,313.406821346,0.0,72.8403301733,3139.09701793,231.57,0.997105,-38.8499,1603,0.339349752874,4099.54451155,3139.09701793,38.7049349613,316.931,1603
1.76257,3909.40485914,4029.5246216,38.6838752767,2595.0087386,38.6831,38.6819,325.507551788,0.0,60.8626465895,2595.0087386,231.631,0.997372,-38.8335,1604,0.336184831523,4121.20292904,2595.0087386,38.6825871959,316.975,1604
1.16433,4312.8363082,4503.93207172,38.6926082705,2503.6934918,38.6935,38.6921,348.903517407,0.0,117.846723158,2503.6934918,231.662,0.996327,-38.8578,1605,0.313263965194,4712.66329771,2503.6934918,38.6913871084,316.993,1605
2.04189,3475.95724522,4693.50753111,38.6023448769,2829.08174587,38.6027,38.601,376.97515353,0.0,452.53773536,2829.08174587,231.718,0.996827,-38.7642,1606,0.350721355687,5105.50717678,2829.08174587,38.6007350027,317.098,1606
1.59978,-151.262324623,3783.86756441,38.6581910243,2938.57116117,38.6575,38.6557,328.348813989,0.0,1318.52853667,2938.57116117,231.772,0.997229,-38.8091,1607,0.325631116239,4382.22434633,2938.57116117,38.6563803835,317.137,1607
1.48981,4010.2058242,4161.73380166,38.6298270667,2963.31301071,38.6285,38.6266,321.625175047,0.0,111.62267014,2963.31301071,231.78,0.996902,-38.7712,1608,0.324765547366,4327.64403871,2963.31301071,38.6278495507,317.222,1608
2.40845,3817.24300468,4032.23426111,38.5801872053,2507.17533225,38.5792,38.5782,321.945196192,0.0,162.189394117,2507.17533225,231.851,0.996303,-38.722,1609,0.377516844774,4349.09632487,2507.17533225,38.5790877884,317.294,1609
2.14357,3681.2094769,3773.79197155,38.6071615915,3038.55286287,38.6058,38.6042,303.418230698,0.0,66.422278824,3038.55286287,231.907,0.996906,-38.7546,1610,0.350452953491,3930.79356313,3038.55286287,38.6056280654,317.289,1610
1.94581,1139.39400099,3314.7911141,38.5131360651,2712.91739394,38.5135,38.5118,334.183992727,0.0,1262.2017756,2712.91739394,231.972,0.997574,-38.6583,1611,0.334628508054,4392.75873994,2712.91739394,38.511367766,317.512,1611
1.5466,1145.76157589,2593.33101103,38.6118464635,2562.87835016,38.6108,38.6091,294.982935222,0.0,1075.7660153,2562.87835016,232.064,0.997396,-38.7652,1612,0.326931174651,3727.23638153,2562.87835016,38.6101949583,317.636,1612
1.85634,503.388811833,2114.38649047,38.5309955851,2532.11931027,38.5306,38.5286,301.743384307,0.0,1126.00311775,2532.11931027,232.134,0.997138,-38.6851,1613,0.350125161038,3718.19626245,2532.11931027,38.5288288215,317.68,1613
1.57162,425.412815663,3821.72533738,38.5602145113,1214.68918568,38.56,38.5584,361.193867204,0.0,1372.05469669,1214.68918568,232.186,0.997215,-38.7104,1614,0.325320891788,5002.05628502,1214.68918568,38.5585553117,317.713,1614
1.46588,4151.66407827,4237.25224799,38.5814955895,3037.15140861,38.5812,38.5796,325.479882442,0.0,53.4496406108,3037.15140861,232.224,0.996592,-38.7465,1615,0.322502898731,4320.21687835,3037.15140861,38.5797425844,317.828,1615
1.46673,-317.749720569,888.987168916,38.5746243536,2736.49119416,38.5735,38.5718,243.137847742,0.0,625.552917945,2736.49119416,232.268,0.998601,-38.7334,1616,0.337069210242,1610.93637296,2736.49119416,38.5728867503,318.004,1616
1.6493,4625.35006139,4826.27556972,38.5043741944,1863.40880587,38.5025,38.5007,385.120118862,0.0,146.037527524,1863.40880587,232.328,0.995001,-38.6683,1617,0.332682410743,5025.00304271,1863.40880587,38.5025771915,318.033,1617
1.70587,545.837767953,3998.92413955,38.5216017843,607.870956946,38.5216,38.5199,381.147060796,0.0,1434.0003074,607.870956946,232.377,0.997053,-38.6902,1618,0.341674413188,4976.90277819,607.870956946,38.5198284206,318.083,1618
