MaxReturn,AverageDiscountedReturn,MaxEsReturn,StdReturn,AverageQ,AverageAbsY,AverageReturn,AverageEsReturn,StdEsReturn,MinEsReturn,AverageY,Iteration,AveragePolicySurr,AverageAbsQYDiff,AverageQLoss,AverageAbsQ,MinReturn,AverageAction,QFunRegParamNorm,Epoch,PolicyRegParamNorm
830.935145913,230.101354791,481.086649974,74.6774392027,44.0421,44.0682342205,694.543260305,284.839249737,118.044516972,111.491981943,44.0515979301,32,-46.2261,1.19604321373,7.10712,44.0878,570.699037784,0.627987,40.8139,32,30.5916
533.361545523,173.543742818,597.244085732,52.683498451,46.6931,46.715836685,354.304211225,232.578323242,167.259133104,26.8038482936,46.700955706,33,-48.969,1.25198686517,7.45824,46.7397,127.007339957,0.658178,41.7495,33,30.9687
385.334493387,176.834657754,442.203840533,10.8397158121,49.4667,49.4863276978,368.013206117,299.423837365,92.7943059556,137.184056783,49.4723269386,34,-51.7578,1.29955751431,8.02086,49.5094,339.804485397,0.6149,42.6567,34,31.3007
375.782090073,177.319277946,438.459424463,9.23229895649,52.0394,52.0606319764,364.642300808,212.600299087,135.790663865,7.19831989464,52.0471216291,35,-54.3883,1.38132779938,9.14734,52.0868,323.302628185,0.62719,43.6288,35,31.6386
664.31869047,204.505249328,371.006014316,78.0871026137,54.6972,54.7155876848,467.814403354,247.500428458,98.6424416045,27.1900935162,54.7034083178,36,-57.0527,1.43236882628,9.65484,54.7431,357.737608046,0.594224,44.4679,36,32.0067
417.898236497,179.4258361,502.236769136,11.7908425877,57.3003,57.3206166305,377.369330927,349.585175645,74.9532743595,239.382285494,57.3089207803,37,-59.6605,1.49957660765,10.6691,57.3492,345.609394956,0.670072,45.3348,37,32.3922
512.294671358,180.414780803,469.823115177,43.2814706265,59.9096,59.929834462,381.778306355,281.022508954,144.949232802,10.2218796205,59.9187840428,38,-62.3491,1.53342610288,10.9763,59.9596,338.413128753,0.618397,46.2211,38,32.7462
605.399179982,214.847012421,441.76933012,18.4010869441,62.466,62.4814248235,563.014606326,245.317078497,129.57884064,26.5265841183,62.4707449682,39,-64.9044,1.58005523536,11.855,62.5138,530.250777939,0.61559,47.1071,39,33.0876
636.431839735,210.795845514,515.161039054,62.9852764464,64.9169,64.9350924183,494.221758963,197.81752201,185.248293473,16.0846720113,64.9252617056,40,-67.3749,1.62377707574,12.151,64.9682,384.636461252,0.611849,47.9383,40,33.4385
674.768051527,220.69168982,427.246336823,37.8265094436,67.4488,67.463086601,553.298336012,325.227792146,122.788862693,9.13365470003,67.4534101549,41,-69.9061,1.67390335808,13.1298,67.5021,514.309596219,0.591414,48.7687,41,33.803
537.056294483,217.023060964,516.944536364,13.126734038,69.9072,69.9251260731,509.307827817,324.492812754,140.908121993,96.916594997,69.9150012703,42,-72.3982,1.71567666821,13.4261,69.96,460.033770669,0.607774,49.6643,42,34.1689
602.799493851,210.736177674,559.231906566,41.3827253288,72.4658,72.4840924842,554.99240634,241.53218341,182.27231648,10.7782105313,72.4739054915,43,-74.9498,1.75311949075,14.8118,72.5221,441.715437293,0.66395,50.4653,43,34.4675
506.880637562,197.260648161,489.137244625,46.0756554374,74.9444,74.962809106,455.912628298,255.151856137,131.41335326,29.9423800198,74.9522238861,44,-77.4038,1.8006957331,16.1714,74.9991,335.972678614,0.711955,51.2589,44,34.7753
548.518575137,194.664862583,617.215388193,67.2489285179,77.2415,77.2604014281,430.038614035,244.075637612,206.845101344,19.6806942632,77.2492486174,45,-79.6872,1.8253893045,15.6681,77.2988,330.162917302,0.666707,52.0154,45,35.1035
600.586348253,192.999730044,598.25305731,75.7378357408,79.5993,79.6157290984,415.46369755,369.732311992,145.318008468,104.325956518,79.6043993845,46,-82.0657,1.92018492845,17.9201,79.6582,331.523284615,0.716129,52.813,46,35.4081
576.822397458,197.53487524,504.083070803,87.1378457418,81.9099,81.934167342,461.416738084,209.819309112,155.321616019,14.9393387305,81.9202244003,47,-84.4053,1.92998587116,16.9883,81.9707,173.12691851,0.735386,53.4931,47,35.7519
580.613562465,201.299884592,471.655106091,74.0578993219,83.9497,83.9699474743,475.189852242,232.98835329,143.098344382,11.9453754376,83.956758674,48,-86.466,2.01388067737,19.4158,84.015,324.095870023,0.725728,54.2754,48,36.1534
549.143602809,193.347791944,568.411488809,87.1898914931,86.4622,86.483856921,444.4226094,329.946663466,161.872269106,63.6561805672,86.4695818067,49,-89.0103,2.0368637608,18.6533,86.5284,328.888852219,0.718981,55.0448,49,36.5021
577.690059519,191.180359859,524.698011628,91.497449831,88.8622,88.8843881386,430.976143072,274.279497384,119.938920973,84.6231201864,88.8698240999,50,-91.4081,2.0574299895,19.3463,88.9332,286.747448065,0.700398,55.7359,50,36.8436
533.435097521,190.054648675,492.685756616,95.8461110828,90.9238,90.9449490925,433.09815642,208.538646034,146.666249572,14.4958075949,90.9311466738,51,-93.5637,2.1103466488,19.3977,90.9949,169.348703871,0.687233,56.4953,51,37.132
559.599075497,189.033751722,510.379409094,57.9639225317,93.042,93.0644251176,420.271552797,244.602113635,123.031116099,34.1636016792,93.048604769,52,-95.684,2.15039548964,20.7112,93.1139,328.389955794,0.691719,57.121,52,37.4363
557.976179104,199.90234459,434.306599681,72.1887881805,95.4707,95.4989344338,465.362806441,153.947919633,138.159968743,7.05835595739,95.4829783842,53,-98.156,2.21631272321,22.4193,95.5462,342.933687283,0.715863,57.8815,53,37.7394
517.015683738,192.263235293,380.80466913,49.5578006863,97.3328,97.3577195313,427.267354215,236.502823402,103.137961995,79.8605238068,97.3395829859,54,-100.049,2.25611960532,23.0345,97.4103,339.588324962,0.718047,58.5692,54,38.0525
487.291792673,189.289568362,353.729804744,65.411247391,99.7334,99.7596539033,417.820016412,184.308318125,142.045355722,12.5693997174,99.7407930041,55,-102.456,2.31692607057,25.0172,99.8205,280.855435473,0.692585,59.2325,55,38.359
498.272511356,201.737831501,392.846322913,17.8415962967,101.549,101.580726072,465.692359054,177.507429264,117.204468446,14.7677852896,101.562572696,56,-104.293,2.39617059823,26.5546,101.636,425.527455909,0.712965,59.9574,56,38.6337
565.951419931,199.764209357,487.401279147,70.0603533077,103.555,103.583590435,464.388669081,275.717982459,118.149845465,78.9459959786,103.564213092,57,-106.369,2.39296935646,26.3867,103.644,288.254663037,0.721544,60.6689,57,38.9252
521.550392191,197.094901806,381.67871283,53.5141242278,105.763,105.793154034,447.684791136,264.085143165,82.6781985565,97.514580352,105.771254674,58,-108.632,2.4386485915,26.9147,105.857,371.774569295,0.694211,61.2728,58,39.1701
457.248001412,187.454285546,421.519254517,24.265427949,107.985,108.015339,396.787453604,233.520715595,99.8051666496,59.7844273878,107.992202213,59,-110.882,2.49607178128,27.4131,108.084,372.517688926,0.704557,61.8996,59,39.4196
477.846292972,171.930670261,486.369509245,64.6161043565,110.074,110.108709876,350.676254354,218.437332516,116.271654245,31.2365318732,110.086024851,60,-113.032,2.54739113658,32.0604,110.171,239.850965831,0.706123,62.6218,60,39.7669
444.230522715,151.227885496,319.050075816,77.160182281,112.238,112.268753798,283.868119255,153.558397486,98.4043486436,8.28936027751,112.245820465,61,-115.229,2.56562989528,29.2088,112.336,144.735301349,0.708173,63.2837,61,40.0777
526.768610268,173.994951288,400.137281432,94.1962313459,114.339,114.375984995,364.783918007,233.058493616,111.714243711,103.317263751,114.35058195,62,-117.373,2.64661331837,32.5998,114.436,148.44151913,0.732586,63.9686,62,40.3405
456.115810893,141.604618579,456.890299782,78.8448836927,116.269,116.299226368,255.82555313,161.373490438,111.963972508,30.5771333549,116.279122278,63,-119.37,2.69201349188,33.7647,116.363,136.934540764,0.730646,64.6633,63,40.6022
492.067674413,172.381237699,343.072429356,95.9281260263,118.469,118.499489943,357.491923309,205.465911623,92.989735826,80.2799865231,118.475235355,64,-121.583,2.74041259165,34.4104,118.569,143.904211859,0.720096,65.3483,64,40.8522
478.952884744,133.740369892,407.776671255,104.846516909,120.621,120.660342244,239.87308371,181.156876508,103.216543709,13.6810336124,120.632163829,65,-123.758,2.76487729805,34.863,120.73,139.469362456,0.708397,66.0083,65,41.0919
474.088767332,153.992171127,468.321031825,107.212827141,122.713,122.745581529,298.056302987,195.616386828,152.308460472,6.72609094117,122.722459038,66,-125.886,2.82298847144,38.8114,122.821,141.997358292,0.710099,66.652,66,41.3718
453.741677783,161.699739093,357.516708385,58.6373919005,124.758,124.794540068,313.696334617,176.705501092,119.305772479,12.7913000491,124.769761924,67,-127.917,2.91544236549,42.8531,124.859,181.401632339,0.716626,67.2883,67,41.6277
454.26258195,171.239682124,460.802562319,106.647813773,126.983,127.018594082,353.903383131,203.809571489,141.94162228,12.821370463,126.99358334,68,-130.133,2.92027167172,41.6806,127.089,131.945195592,0.730391,67.9299,68,41.8795
472.050437144,174.469717044,357.028303475,79.5735191195,128.858,128.894564744,357.555454148,184.466405337,108.169335314,12.796029963,128.867237628,69,-132.05,2.90279331709,40.9403,128.972,262.314588759,0.740535,68.5057,69,42.1217
521.404835902,184.232582745,484.065177097,53.7296928062,130.592,130.628757523,404.395809082,213.167264133,151.832595682,39.9252163952,130.599006081,70,-133.833,3.00345172051,42.4869,130.707,331.48214686,0.753131,69.0705,70,42.3572
593.505015478,188.891651936,451.433961601,77.5366137723,132.684,132.724598886,451.010074065,278.071711364,85.5450299432,153.128162481,132.694490794,71,-135.88,2.97141257547,42.3571,132.8,310.572745371,0.746387,69.6649,71,42.6193
478.873500235,199.96417746,495.247592428,25.6358359675,134.852,134.889525136,434.981631654,309.597748505,111.336424742,144.233788623,134.864008859,72,-138.062,3.06687167138,45.0922,134.965,344.010757594,0.757343,70.2731,72,42.8214
548.929780893,201.500295616,437.380247922,51.7625457739,136.805,136.83959909,451.239859129,255.074843361,126.98746655,64.9719497332,136.812433461,73,-140.008,3.025198031,43.7357,136.92,368.730161907,0.737405,70.8195,73,43.0549
592.348986333,216.941160163,495.854191725,21.9339199541,138.604,138.645694047,552.102549815,272.928360488,124.897968237,82.6161469318,138.611678432,74,-141.879,3.07705401314,46.0008,138.733,463.505223445,0.698338,71.3657,74,43.2649
592.885469392,204.709598471,537.949508125,58.5860770796,140.769,140.812269764,493.226194609,333.231084246,135.050006954,100.583371973,140.780610489,75,-144.085,3.17940765194,48.7682,140.904,363.480082072,0.706061,71.9535,75,43.4824
573.344810597,202.590440744,516.184886566,63.9614545859,143.092,143.133054343,514.573940858,335.687726933,138.752954884,136.938646241,143.1011285,76,-146.405,3.18650291594,53.2124,143.219,281.740134499,0.72025,72.5327,76,43.623
592.87087394,199.96619738,561.655431359,100.597234346,144.932,144.978226252,498.847362494,345.107575848,127.722737592,61.7547142927,144.94083181,77,-148.237,3.20968967429,51.0905,145.078,270.389091568,0.71638,73.0577,77,43.8378
552.334583011,215.413354279,515.420021701,14.1543496207,147.178,147.220311799,522.459245826,207.771335465,169.832988182,3.32403387992,147.184257654,78,-150.494,3.19683054217,50.4555,147.322,470.015918782,0.710748,73.5646,78,44.0234
586.11353081,205.905922558,475.410479023,55.6813859147,148.827,148.871435095,522.119659631,268.566959088,133.0121496,29.3327387561,148.838184022,79,-152.168,3.32308168795,55.6174,148.965,432.774191147,0.687286,74.2009,79,44.2313
510.357204066,200.793094753,557.31321624,32.0890785765,150.452,150.501113689,467.574756564,278.497923112,190.901732264,12.1056519417,150.458602752,80,-153.784,3.32582870514,55.583,150.602,338.359301306,0.690243,74.7587,80,44.4241
561.237133843,210.746600891,565.463398819,12.5076224828,152.266,152.320707244,534.456537271,266.099045,161.831096183,14.6435900036,152.27850557,81,-155.568,3.36383271575,55.9957,152.423,487.512988508,0.698448,75.3624,81,44.6219
529.313265351,213.672712268,499.624247033,15.7825812473,154.322,154.3742792,506.214647773,233.865924362,147.311348419,18.3938230941,154.330189124,82,-157.75,3.35585323803,56.0453,154.481,453.089845416,0.678523,75.8408,82,44.8199
588.027978128,210.162170019,507.790509462,36.9966829568,156.028,156.085133614,538.523880519,296.60896889,173.055934397,17.7053230275,156.039957575,83,-159.479,3.35416339843,53.7792,156.188,446.513735183,0.720249,76.3758,83,45.0122
520.86076306,202.679621955,589.180305648,20.2257778243,157.949,158.00477836,482.475997959,206.62009623,181.708860982,10.9045263081,157.958258848,84,-161.397,3.41159671317,56.1296,158.11,441.897781414,0.677255,76.9191,84,45.1647
508.379352822,181.877971034,353.681634929,69.6740874742,160.039,160.093634439,385.76022725,201.479217328,94.3893581065,11.9354439475,160.050474001,85,-163.439,3.37533086459,52.9242,160.203,253.547037208,0.723398,77.3803,85,45.3556
508.293705864,192.617407197,483.851748495,43.7772422317,161.333,161.386542224,445.165295173,256.231330475,137.744736728,10.9348640963,161.343315783,86,-164.819,3.46525271573,60.2085,161.491,375.341389491,0.699372,77.8551,86,45.5875
513.743774083,202.483353643,473.073085007,15.5146008919,162.998,163.059730441,465.503612471,188.04505052,160.887939405,10.7502512923,163.007376557,87,-166.519,3.52978720939,60.733,163.166,433.999915084,0.720372,78.3801,87,45.8245
508.490020556,184.528152728,484.893214947,58.5115859459,164.541,164.589554723,416.208234423,214.101433421,158.37189752,7.38589278747,164.545547993,88,-168.177,3.54713799041,61.701,164.707,341.033696325,0.697764,78.8806,88,46.0277
479.906283413,169.698221985,421.828437699,33.4166060063,166.63,166.68504241,341.721404353,276.903481924,135.387393514,8.14554625587,166.640741287,89,-170.21,3.51769914795,60.0028,166.8,270.261955606,0.706222,79.3626,89,46.2442
488.495033852,201.730555745,446.824463696,16.6050406728,168.581,168.634288722,466.768270086,203.751246638,176.30007455,7.01599934208,168.588789327,90,-172.172,3.58872981009,65.1299,168.743,426.551922705,0.720576,79.8563,90,46.4453
500.413831299,173.136887378,467.537414751,57.3593332305,170.133,170.190816309,352.337070502,196.220007858,167.438086737,10.9909612163,170.141646433,91,-173.77,3.69559298067,66.317,170.31,268.715073258,0.706897,80.4628,91,46.6235
522.037837844,206.983031559,464.24092623,14.3692095349,171.359,171.40968492,483.137071432,175.592508696,132.592792307,8.11999599527,171.368887679,92,-175.029,3.64569120215,66.3206,171.537,442.791868285,0.718,80.8795,92,46.8184
534.52795005,204.406495723,570.40044022,17.864240686,173.496,173.543808174,500.181967622,205.769147342,180.850883712,8.10045497457,173.505537385,93,-177.151,3.68405245202,69.721,173.66,451.528669428,0.71082,81.3149,93,47.0256
554.566466648,202.689142701,489.747195472,49.9669705382,174.803,174.848435273,492.735545615,161.397999901,140.008920411,10.3190014716,174.809294526,94,-178.56,3.78402159104,75.0693,174.973,395.287917134,0.713649,81.849,94,47.2227
554.321795331,206.052534242,394.913463395,36.8947543821,176.67,176.723776667,492.054220124,177.858256456,124.900366963,5.98291773622,176.682533669,95,-180.397,3.80123579305,75.0739,176.839,385.542356968,0.715598,82.3299,95,47.4035
646.207722721,199.506232481,414.214147326,48.0486519951,178.216,178.258115628,465.273622264,157.02088813,113.021765587,8.38972885846,178.22100321,96,-182.063,3.87771808058,78.8917,178.387,394.676464622,0.713132,82.8435,96,47.565
600.732313825,207.411774041,514.186382755,52.5443370774,180.005,180.055882253,497.204060525,291.080230825,171.560216425,86.4793761361,180.015983001,97,-183.852,3.8768425346,77.6288,180.173,385.079354943,0.733583,83.3807,97,47.7794
558.188283473,202.288039484,497.619165887,26.4459000103,181.703,181.756369788,484.93057527,230.08894611,193.583675054,12.480764834,181.71225677,98,-185.532,3.88423616667,78.0611,181.877,427.747747574,0.713596,83.9496,98,47.9935
622.183515894,217.577211694,525.114643488,31.0462217076,183.465,183.51431834,545.140721393,180.780084592,156.509258187,12.4645836301,183.472524294,99,-187.35,4.0044583603,85.6593,183.635,497.568773236,0.698452,84.5141,99,48.1374
552.541948729,196.086616363,538.374186949,58.0201924879,185.122,185.177524652,443.989766531,220.710097515,177.572908152,9.06496993685,185.134329212,100,-189.11,4.04218948997,85.0199,185.309,331.777917175,0.737865,85.0024,100,48.3073
537.824067726,195.231841145,545.554807425,51.5467690895,186.752,186.807709552,472.931319307,226.282604431,201.33017499,11.6076361068,186.766224547,101,-190.693,4.04351109583,84.0243,186.926,307.689172289,0.710747,85.5498,101,48.511
529.776872532,205.839745432,508.328498901,42.4933199649,188.519,188.573316331,484.737999744,163.958320478,173.869680335,11.0115382817,188.524505008,102,-192.449,3.99121313857,78.5112,188.691,372.532656598,0.738906,86.0624,102,48.6817
555.838405762,201.521450569,493.586134989,75.744559766,189.865,189.916998388,471.975357559,365.238073591,165.098707623,32.4779401686,189.874948723,103,-193.863,4.06384196123,83.5653,190.04,285.277676899,0.725261,86.5424,103,48.8286
554.197134569,204.416699737,584.702282912,30.8213053485,191.601,191.658741641,481.976775691,239.680074217,195.166691449,8.02648891711,191.608569109,104,-195.635,4.15055802733,90.8257,191.781,434.483449943,0.734232,87.0106,104,48.9538
595.359257974,207.280772819,515.199315268,69.9781582727,193.743,193.823681621,490.43050461,208.072426469,179.856669218,17.4250411058,193.752283467,105,-197.718,4.13449462668,86.4959,193.945,328.119619532,0.737175,87.4522,105,49.091
548.113124342,192.911980307,611.797063983,88.4414360647,194.803,194.879681144,431.383869069,268.26161371,220.442341976,10.8358280767,194.81647561,106,-198.878,4.27176621512,97.9979,195.01,178.702013816,0.746018,87.9171,106,49.2329
603.999973143,205.490834722,468.586456817,43.2914724312,196.804,196.856710965,458.868900552,214.134535662,171.983278899,12.5344284296,196.810291851,107,-200.817,4.2612948539,97.6329,196.997,275.098717035,0.765907,88.3844,107,49.4087
620.783020812,196.157952441,509.753895246,101.126748663,197.528,197.595735704,440.341937072,196.755882002,183.881428031,9.34099981664,197.54520482,108,-201.56,4.23940603818,92.2006,197.724,283.221879318,0.747451,88.8686,108,49.5563
569.707285903,165.05258343,460.721734115,110.120086701,199.572,199.624169845,324.857444369,187.270823096,133.337125951,16.194372646,199.572368039,109,-203.647,4.32220427612,100.12,199.775,171.900259983,0.778008,89.2984,109,49.7363
559.874654367,191.323029788,549.038306549,70.6010732804,201.081,201.157831723,419.969403188,201.296257863,170.306081743,16.2219103307,201.097099503,110,-205.255,4.28730557726,91.8106,201.282,244.428061553,0.758894,89.717,110,49.8564
874.228164794,197.338052622,521.33250036,166.806495124,202.444,202.53644215,501.437628095,285.982778143,120.654433661,130.021890065,202.453553865,111,-206.608,4.39875056403,101.873,202.682,201.575521554,0.69797,90.1816,111,50.0262
889.95902477,188.163365153,491.123964564,153.738135952,204.022,204.10768987,551.865434676,227.125455668,166.6027825,15.3405594722,204.03295397,112,-208.215,4.3971057199,98.0401,204.253,184.666558722,0.665529,90.5888,112,50.2004
960.370853254,177.779585097,623.146684488,253.722298526,205.471,205.551923368,609.560929362,183.251152187,189.795293935,9.96230132935,205.480491178,113,-209.712,4.44676408117,104.654,205.68,191.3423502,0.659816,91.0004,113,50.326
653.611320525,153.192130723,486.096838382,129.376512479,206.659,206.729473905,296.826536971,159.972492655,134.750379936,12.9413050117,206.669752166,114,-210.945,4.52314614606,107.717,206.877,162.569556875,0.733573,91.4468,114,50.4958
1218.4708491,195.400584229,810.892524785,233.998677602,208.704,208.778188376,582.675256883,473.558256036,211.663046853,91.6469270696,208.720997018,115,-213.008,4.48728893544,106.819,208.926,189.717029296,0.64895,91.8356,115,50.6111
969.66495233,200.064154854,519.639216425,136.679445381,209.938,210.007940147,694.798872858,196.688486906,181.722595812,2.27995352402,209.949594333,116,-214.23,4.60955137457,115.528,210.144,579.066191695,0.635363,92.3341,116,50.7702
997.265237434,194.088934539,533.688845339,249.70936014,211.377,211.435617851,691.985320674,265.971550987,195.782480726,14.5380278549,211.382981221,117,-215.74,4.53316025306,105.492,211.588,180.079942012,0.646006,92.6383,117,50.9238
1084.00302186,195.318828084,580.882073915,164.03605545,212.613,212.713820865,549.500123647,296.427978535,181.212135049,46.0150657775,212.627110398,118,-216.95,4.52404746557,105.438,212.854,379.45543742,0.628438,93.0401,118,51.0681
1110.02486311,116.223883729,617.603374009,224.539401723,214.381,214.481858955,247.555961945,367.509002408,204.216802141,32.6497083937,214.394283331,119,-218.783,4.5752528279,105.157,214.621,168.927508526,0.609264,93.4852,119,51.2129
1203.68560369,196.380372654,700.860428651,256.100361956,215.803,215.900352495,695.42343663,271.227274451,256.994229825,11.3603910361,215.813349114,120,-220.269,4.62402188301,114.312,216.034,172.987280107,0.638059,93.9136,120,51.333
752.898814439,140.811947283,700.395741371,133.930317328,217.867,217.953104451,294.78435041,339.581959892,241.11696436,16.1030104847,217.878514928,121,-222.385,4.67256504618,115.305,218.092,194.770262632,0.630577,94.3847,121,51.4527
297.635213822,116.151375816,714.458524385,27.180658611,219.372,219.471292668,198.153893426,327.750773917,262.821880679,16.9265090449,219.384072985,122,-223.842,4.73023536925,121.319,219.622,167.202175905,0.594174,94.8197,122,51.6192
470.923623155,198.035417061,736.535596616,7.67302890548,221.14,221.243960069,449.695628318,300.430589892,253.938074845,24.6150402514,221.146452013,123,-225.499,4.68499136207,119.158,221.4,437.693027665,0.605744,95.1715,123,51.7712
1570.63755551,152.000501391,568.477373753,481.342711654,221.852,221.950111372,546.884503168,270.322271593,141.667915246,109.212537083,221.861145146,124,-226.22,4.69024613185,119.778,222.104,190.073397181,0.638663,95.5243,124,51.8984
887.340140684,201.272593892,662.948510378,91.2776687716,223.655,223.757381462,470.298056887,187.373303497,176.534995526,15.7376320801,223.667146559,125,-228.106,4.70194505155,120.807,223.917,391.871113561,0.614691,95.9174,125,52.0758
479.313090315,201.926265992,737.716482847,9.2298944882,225.151,225.266161695,457.597856975,299.946729943,211.869787761,110.296003761,225.167742962,126,-229.626,4.78471482897,125.998,225.396,440.355100645,0.594428,96.3271,126,52.2392
718.462893847,204.817949504,599.963761946,100.801032323,226.364,226.463707037,646.303742779,245.409607151,193.884844451,9.83004211146,226.374751056,127,-230.781,4.76567564139,129.974,226.598,411.038324113,0.651472,96.7332,127,52.3599
805.603350579,225.195936628,723.318267483,23.5629991076,227.726,227.83489703,715.683318331,191.278561628,222.809441946,9.94528459155,227.729162085,128,-232.141,4.69288508016,121.924,227.975,692.987381584,0.703896,97.19,128,52.5044
