AverageY,MinEsReturn,MinReturn,AverageEsReturn,AverageAbsQYDiff,StdReturn,Epoch,StdEsReturn,PolicyRegParamNorm,AverageReturn,AverageAbsY,AverageAction,QFunRegParamNorm,AverageQLoss,AveragePolicySurr,AverageDiscountedReturn,Iteration,AverageAbsQ,MaxReturn,AverageQ,MaxEsReturn
323.120406257,4.0,548.0,24.6585365854,5.4373531399,129.940863854,821,15.8785170962,175.574,958.909090909,323.221504704,0.341781,274.847,305.954,-343.677,99.9592035738,821,323.759,1000.0,323.115,68.0
323.067603189,3.0,1000.0,19.24,5.72730799962,0.0,822,16.5149144715,175.773,1000.0,323.182356194,0.254891,274.962,364.142,-344.557,99.9956828753,822,323.806,1000.0,323.072,75.0
322.911339086,3.0,1000.0,18.962962963,6.00254951384,0.0,823,14.7572492706,175.962,1000.0,322.997081291,0.239428,275.0,379.147,-344.478,99.9956828753,823,323.662,1000.0,322.919,65.0
323.45341664,4.0,1000.0,19.3,5.35354426375,0.0,824,15.1476070717,176.107,1000.0,323.558752887,0.386598,275.1,299.926,-344.019,99.9956828753,824,324.135,1000.0,323.469,64.0
323.134192318,3.0,1000.0,20.4807692308,5.54528370104,0.0,825,17.3243829778,176.198,1000.0,323.249674795,0.388886,275.12,331.656,-344.301,99.9956828753,825,323.806,1000.0,323.124,69.0
322.953783547,4.0,1000.0,21.8888888889,5.88359907603,0.0,826,18.1147235661,176.383,1000.0,323.032337517,0.278369,275.171,367.418,-344.219,99.9956828753,826,323.639,1000.0,322.961,80.0
323.342258536,3.0,241.0,20.2,5.73247440505,300.249935335,827,17.4527934727,176.417,771.769230769,323.405571895,0.354629,275.192,340.201,-344.111,98.7722961193,827,323.994,1000.0,323.335,75.0
322.377713798,3.0,1000.0,15.4375,5.96685954487,0.0,828,16.6825835454,176.517,1000.0,322.479446023,0.373172,275.303,386.414,-344.686,99.9956828753,828,323.129,1000.0,322.383,96.0
323.091921051,3.0,1000.0,21.4255319149,5.84564828725,0.0,829,17.5544680387,176.572,1000.0,323.203336999,0.369401,275.408,390.7,-345.194,99.9956828753,829,323.718,1000.0,323.096,76.0
322.812791997,4.0,1000.0,24.512195122,5.81312133901,0.0,830,30.0748026381,176.703,1000.0,322.896575367,0.537892,275.425,379.182,-345.132,99.9956828753,830,323.44,1000.0,322.81,134.0
324.572269625,3.0,1000.0,16.7333333333,5.70162541921,0.0,831,13.824937211,176.788,1000.0,324.677208478,0.372668,275.576,392.282,-345.548,99.9956828753,831,325.219,1000.0,324.572,76.0
323.551570437,4.0,1000.0,17.7321428571,5.43475390826,0.0,832,10.8800129192,176.865,1000.0,323.664715127,0.409181,275.58,328.245,-345.369,99.9956828753,832,324.209,1000.0,323.573,53.0
323.378868376,3.0,1000.0,19.4038461538,5.62469152009,0.0,833,18.8018612166,176.886,1000.0,323.468435661,0.650552,275.683,356.108,-343.929,99.9956828753,833,324.038,1000.0,323.373,120.0
323.491745027,3.0,1000.0,22.1555555556,6.15475562549,0.0,834,19.8404251249,176.929,1000.0,323.579719532,0.8401,275.704,398.702,-344.954,99.9956828753,834,324.213,1000.0,323.493,96.0
323.579506782,3.0,1000.0,19.0769230769,5.96810478737,0.0,835,15.4357803045,177.056,1000.0,323.663009666,0.454685,275.756,403.795,-345.145,99.9956828753,835,324.256,1000.0,323.575,71.0
323.80527309,3.0,1000.0,17.7543859649,5.63844516947,0.0,836,13.8339535288,177.181,1000.0,323.901191352,0.342616,275.868,353.598,-345.474,99.9956828753,836,324.481,1000.0,323.805,69.0
324.713700549,2.0,1000.0,20.25,5.92874128527,0.0,837,18.8707224734,177.296,1000.0,324.803747977,0.404358,275.823,412.573,-346.517,99.9956828753,837,325.384,1000.0,324.721,87.0
324.404694769,3.0,1000.0,22.152173913,5.53144055621,0.0,838,30.0506582372,177.4,1000.0,324.527298887,0.902887,275.864,332.859,-346.138,99.9956828753,838,325.031,1000.0,324.398,172.0
324.988972816,3.0,1000.0,18.1818181818,5.88508061203,0.0,839,14.7649350078,177.471,1000.0,325.083275026,0.504036,275.889,407.696,-347.034,99.9956828753,839,325.675,1000.0,325.002,78.0
325.384071267,3.0,1000.0,22.5,5.58744851263,0.0,840,22.2194632126,177.557,1000.0,325.507293878,0.578652,275.904,355.611,-346.315,99.9956828753,840,326.008,1000.0,325.371,84.0
324.787382088,4.0,37.0,19.0377358491,5.87247311638,276.843035158,841,11.0127923286,177.659,912.454545455,324.87523437,0.400453,276.002,369.745,-347.04,93.7283563787,841,325.458,1000.0,324.785,46.0
325.446939791,3.0,1000.0,17.8571428571,5.86114438365,0.0,842,15.4393150424,177.731,1000.0,325.568259023,0.611625,276.028,364.449,-346.394,99.9956828753,842,326.139,1000.0,325.445,64.0
324.934874282,3.0,1000.0,15.9047619048,5.46905603587,0.0,843,13.0124656787,177.736,1000.0,325.073485468,0.39713,276.218,335.698,-345.721,99.9956828753,843,325.587,1000.0,324.909,51.0
325.067311942,3.0,1000.0,16.0,5.36537527253,0.0,844,20.5194449011,177.74,1000.0,325.173102956,0.421792,276.191,323.931,-345.603,99.9956828753,844,325.713,1000.0,325.074,150.0
324.761873142,2.0,1000.0,16.3965517241,5.58855022556,0.0,845,15.2031526394,177.835,1000.0,324.863232723,0.440073,276.249,381.494,-345.28,99.9956828753,845,325.415,1000.0,324.767,61.0
323.880895585,3.0,1000.0,15.8181818182,5.70723440409,0.0,846,12.5141242516,177.956,1000.0,323.9834615,0.460372,276.294,360.43,-344.922,99.9956828753,846,324.518,1000.0,323.889,51.0
322.760042927,3.0,1000.0,19.3137254902,5.41785648238,0.0,847,19.4296016288,178.15,1000.0,322.831399047,0.516604,276.424,337.793,-344.473,99.9956828753,847,323.393,1000.0,322.77,99.0
323.899948035,4.0,1000.0,25.7948717949,5.4732596056,0.0,848,24.4636616828,178.242,1000.0,324.000456295,0.402469,276.52,334.344,-344.252,99.9956828753,848,324.518,1000.0,323.887,140.0
322.577827291,3.0,1000.0,21.0208333333,5.48685993645,0.0,849,22.2659021669,178.292,1000.0,322.675043663,0.368806,276.634,333.132,-343.412,99.9956828753,849,323.256,1000.0,322.596,105.0
321.887290159,3.0,1000.0,18.4509803922,5.71444440216,0.0,850,19.7755183621,178.331,1000.0,321.986412208,0.449368,276.702,343.245,-342.713,99.9956828753,850,322.552,1000.0,321.895,71.0
322.435294184,3.0,1000.0,21.06,5.73853348529,0.0,851,16.7336905672,178.42,1000.0,322.54588802,0.376526,276.758,334.478,-342.862,99.9956828753,851,323.088,1000.0,322.433,73.0
322.156943061,3.0,1000.0,19.5294117647,5.66442525398,0.0,852,21.5282331189,178.478,1000.0,322.300381572,0.344584,276.884,363.019,-341.937,99.9956828753,852,322.806,1000.0,322.157,107.0
320.456085163,3.0,51.0,21.5957446809,5.83832249586,351.628858552,853,28.867016866,178.661,842.75,320.604966676,0.461848,277.007,346.598,-340.904,90.5362004654,853,321.245,1000.0,320.456,200.0
321.137322054,2.0,1000.0,20.1224489796,5.76644267304,0.0,854,17.0361352485,178.803,1000.0,321.269565806,0.431256,277.092,339.725,-341.275,99.9956828753,854,321.835,1000.0,321.148,96.0
318.229014275,3.0,1000.0,23.4651162791,5.89039557397,0.0,855,20.3519598933,178.84,1000.0,318.353086633,0.547489,277.119,378.289,-339.213,99.9956828753,855,318.89,1000.0,318.212,95.0
317.653968942,3.0,1000.0,23.1627906977,5.63037956488,0.0,856,22.671496532,178.902,1000.0,317.753567911,0.589789,277.134,337.183,-338.608,99.9956828753,856,318.39,1000.0,317.679,143.0
317.441200986,3.0,52.0,21.085106383,6.20830066676,352.36852355,857,14.2885607977,179.009,842.416666667,317.523083733,0.554836,277.108,380.058,-337.948,90.3558054223,857,318.119,1000.0,317.43,64.0
315.610420747,3.0,54.0,27.4722222222,5.86664191363,398.292865993,858,26.5544368663,179.026,781.846153846,315.741310753,0.506138,277.168,380.749,-335.875,86.6741096678,858,316.331,1000.0,315.624,153.0
314.61008551,4.0,1000.0,25.4358974359,5.59466349994,0.0,859,24.8697064944,179.064,1000.0,314.710223912,0.457808,277.216,334.06,-334.4,99.9956828753,859,315.282,1000.0,314.6,106.0
314.00805944,4.0,26.0,25.2195121951,5.5978896468,362.615920163,860,19.8439180277,179.174,837.833333333,314.115104682,0.582104,277.247,312.075,-333.411,87.2900487876,860,314.741,1000.0,314.026,93.0
312.541336241,4.0,1000.0,28.6363636364,5.75244061595,0.0,861,28.4730794514,179.247,1000.0,312.621942943,0.610035,277.311,347.848,-331.644,99.9956828753,861,313.152,1000.0,312.511,128.0
310.754732244,3.0,1000.0,22.5434782609,5.97249401328,0.0,862,18.0478910267,179.285,1000.0,310.856445916,0.598566,277.36,362.889,-330.551,99.9956828753,862,311.529,1000.0,310.77,74.0
311.633708192,4.0,1000.0,30.3939393939,5.49022788361,0.0,863,29.5624038408,179.343,1000.0,311.719863697,0.5728,277.407,299.907,-331.337,99.9956828753,863,312.285,1000.0,311.648,126.0
310.629782286,4.0,1000.0,31.8387096774,5.45887555917,0.0,864,29.220073496,179.391,1000.0,310.754629928,0.643983,277.411,314.183,-330.38,99.9956828753,864,311.282,1000.0,310.617,117.0
309.003926838,3.0,1000.0,27.7837837838,5.46516238544,0.0,865,18.9424949627,179.454,1000.0,309.08042774,0.500279,277.486,318.433,-329.201,99.9956828753,865,309.673,1000.0,309.022,76.0
308.766254016,4.0,1000.0,25.7179487179,5.91792670261,0.0,866,20.418629902,179.56,1000.0,308.848189414,0.584669,277.516,359.086,-328.882,99.9956828753,866,309.387,1000.0,308.75,72.0
307.31463785,2.0,1000.0,27.9117647059,5.38147914493,0.0,867,24.6986158782,179.671,1000.0,307.383515514,0.55332,277.608,287.496,-327.028,99.9956828753,867,307.957,1000.0,307.332,84.0
307.251398609,3.0,1000.0,24.7380952381,5.7605793042,0.0,868,19.7725874741,179.765,1000.0,307.344283978,0.513031,277.664,340.708,-327.289,99.9956828753,868,307.965,1000.0,307.258,80.0
307.164883588,3.0,1000.0,29.9696969697,5.60414463053,0.0,869,23.814287599,179.783,1000.0,307.266451356,0.419431,277.667,311.879,-326.385,99.9956828753,869,307.885,1000.0,307.158,77.0
305.893446989,4.0,1000.0,30.3333333333,5.36189552595,0.0,870,27.0719206723,179.854,1000.0,305.995343999,0.392224,277.668,316.263,-324.704,99.9956828753,870,306.497,1000.0,305.889,119.0
306.714796876,4.0,1000.0,24.65,5.16652587664,0.0,871,16.3562679117,179.926,1000.0,306.798533386,0.362633,277.681,276.566,-325.371,99.9956828753,871,307.287,1000.0,306.716,76.0
304.92545814,4.0,1000.0,27.7222222222,5.11613581941,0.0,872,30.7513424378,179.983,1000.0,305.042234454,0.402933,277.757,267.343,-324.29,99.9956828753,872,305.595,1000.0,304.945,134.0
304.040430029,4.0,1000.0,27.1351351351,5.39983667021,0.0,873,21.5859841441,180.062,1000.0,304.14620463,0.446318,277.793,301.014,-323.067,99.9956828753,873,304.744,1000.0,304.036,83.0
303.221641758,3.0,1000.0,24.5714285714,5.35488833902,0.0,874,19.6543256564,180.046,1000.0,303.319173319,0.466803,277.91,313.731,-321.788,99.9956828753,874,303.863,1000.0,303.233,87.0
302.835389256,3.0,1000.0,20.5744680851,5.35436989292,0.0,875,15.8513636984,180.107,1000.0,302.928785299,0.411156,277.979,321.474,-321.008,99.9956828753,875,303.428,1000.0,302.838,73.0
300.67227121,3.0,1000.0,27.0857142857,5.07014653533,0.0,876,26.1363145599,180.181,1000.0,300.79489482,0.408719,278.047,288.621,-319.283,99.9956828753,876,301.301,1000.0,300.674,106.0
299.106122826,4.0,148.0,31.3529411765,5.632634996,320.126108938,877,29.3717374688,180.291,476.476190476,299.230282285,0.324559,278.057,348.539,-317.995,93.6015855881,877,299.887,1000.0,299.119,131.0
297.748070187,4.0,1000.0,30.7272727273,5.37736124069,0.0,878,29.9456808514,180.373,1000.0,297.895861908,0.353641,278.079,289.66,-317.17,99.9956828753,878,298.533,1000.0,297.757,165.0
298.018978027,3.0,1000.0,20.6458333333,5.25859970659,0.0,879,14.929681822,180.481,1000.0,298.155057266,0.348492,278.12,299.368,-316.066,99.9956828753,879,298.705,1000.0,298.028,61.0
297.172426987,4.0,1000.0,26.5263157895,5.19920134683,0.0,880,23.6562407946,180.55,1000.0,297.313462283,0.495795,278.154,291.124,-315.314,99.9956828753,880,297.865,1000.0,297.172,96.0
295.474380414,4.0,1000.0,24.55,5.04968284519,0.0,881,13.9085405417,180.624,1000.0,295.626813664,0.359037,278.055,261.434,-314.541,99.9956828753,881,296.238,1000.0,295.482,56.0
294.89364181,3.0,1000.0,25.0,5.23285019096,0.0,882,20.0060966318,180.656,1000.0,295.016592751,0.286541,278.169,295.508,-313.35,99.9956828753,882,295.552,1000.0,294.886,100.0
294.892851376,3.0,1000.0,22.2444444444,4.81666315753,0.0,883,14.4931486581,180.772,1000.0,295.027981557,0.411502,278.151,262.939,-313.59,99.9956828753,883,295.554,1000.0,294.898,57.0
294.684937935,2.0,1000.0,26.4324324324,5.55455712635,0.0,884,22.3153571415,180.894,1000.0,294.823662434,0.365922,278.141,325.171,-312.317,99.9956828753,884,295.381,1000.0,294.694,123.0
293.336477488,3.0,1000.0,23.6666666667,5.04461402995,0.0,885,19.5383221323,180.961,1000.0,293.450012384,0.461252,278.232,255.791,-311.312,99.9956828753,885,293.993,1000.0,293.341,81.0
291.727469051,3.0,1000.0,20.48,5.31222542737,0.0,886,20.8127268756,180.972,1000.0,291.858910963,0.335766,278.278,305.576,-309.721,99.9956828753,886,292.46,1000.0,291.734,119.0
290.622273873,3.0,1000.0,20.8913043478,5.38770004387,0.0,887,20.7020564625,181.026,1000.0,290.727668282,0.401932,278.338,321.884,-308.935,99.9956828753,887,291.294,1000.0,290.624,95.0
290.566668533,4.0,1000.0,24.4523809524,5.13167580849,0.0,888,21.6742137562,181.112,1000.0,290.669238373,0.388593,278.339,284.916,-308.106,99.9956828753,888,291.238,1000.0,290.582,90.0
289.224955931,3.0,1000.0,25.275,4.90007416473,0.0,889,22.1675297451,181.271,1000.0,289.334475963,0.351829,278.325,258.797,-307.65,99.9956828753,889,289.847,1000.0,289.226,105.0
289.588640279,5.0,1000.0,29.7096774194,4.90537263028,0.0,890,23.5580183574,181.37,1000.0,289.685322208,0.38252,278.278,265.944,-306.956,99.9956828753,890,290.208,1000.0,289.584,102.0
287.652017411,3.0,1000.0,26.7631578947,4.75969626422,0.0,891,27.6295362653,181.396,1000.0,287.761407598,0.329326,278.327,255.896,-305.539,99.9956828753,891,288.214,1000.0,287.636,133.0
287.751091537,3.0,1000.0,22.0625,5.44076972553,0.0,892,19.1206762542,181.403,1000.0,287.873237351,0.488224,278.348,307.114,-305.372,99.9956828753,892,288.464,1000.0,287.75,72.0
286.934890683,4.0,1000.0,22.7272727273,5.19856345017,0.0,893,20.3362234319,181.428,1000.0,287.062571343,0.317304,278.376,275.103,-305.155,99.9956828753,893,287.568,1000.0,286.931,98.0
287.122323748,3.0,1000.0,33.5333333333,5.11864776741,0.0,894,28.2273311211,181.486,1000.0,287.234852558,0.393919,278.488,269.718,-304.518,99.9956828753,894,287.753,1000.0,287.155,101.0
286.313557805,3.0,1000.0,23.7380952381,5.05668058107,0.0,895,20.9739742627,181.485,1000.0,286.433348765,0.691923,278.519,285.125,-303.661,99.9956828753,895,286.962,1000.0,286.307,89.0
285.740164233,3.0,1000.0,22.3111111111,5.53364611839,0.0,896,15.5274985067,181.532,1000.0,285.860216463,0.439922,278.404,312.833,-303.528,99.9956828753,896,286.575,1000.0,285.737,56.0
284.992277043,3.0,692.0,18.2641509434,5.28991543785,89.938362732,897,16.683684204,181.566,957.0,285.076204944,0.35206,278.439,286.573,-302.671,99.9863505367,897,285.621,1000.0,285.001,84.0
284.231616108,4.0,1000.0,20.64,4.96329939557,0.0,898,16.6682452586,181.671,1000.0,284.303523799,0.361617,278.415,255.23,-301.901,99.9956828753,898,284.89,1000.0,284.221,72.0
283.638263795,3.0,93.0,30.0,5.62577445793,17.0508417991,899,26.9410130065,181.7,116.674418605,283.710841595,0.499941,278.383,313.143,-301.363,68.6128832981,899,284.303,178.0,283.65,133.0
283.558466701,3.0,187.0,21.3617021277,4.65115339963,252.354729938,900,19.1227007039,181.745,890.916666667,283.641345831,0.269883,278.382,227.156,-301.129,98.6714747955,900,284.16,1000.0,283.561,111.0
283.278411084,3.0,1000.0,27.8571428571,4.42177221685,0.0,901,22.8374915524,181.757,1000.0,283.359351897,0.209143,278.458,214.164,-300.631,99.9956828753,901,283.835,1000.0,283.285,105.0
282.668203165,3.0,1000.0,29.2058823529,4.81637289524,0.0,902,31.0576119416,181.769,1000.0,282.748632564,0.321715,278.461,239.863,-299.784,99.9956828753,902,283.275,1000.0,282.667,153.0
282.527006242,3.0,1000.0,25.725,4.74282587588,0.0,903,18.6493800165,181.776,1000.0,282.597485063,0.344377,278.416,222.9,-300.122,99.9956828753,903,283.064,1000.0,282.525,74.0
281.155443513,4.0,1000.0,34.8275862069,5.13465798839,0.0,904,30.9806045727,181.82,1000.0,281.245612295,0.336034,278.451,271.545,-298.857,99.9956828753,904,281.853,1000.0,281.171,143.0
280.827908425,2.0,1000.0,21.5111111111,4.85737342312,0.0,905,18.5838905414,181.882,1000.0,280.911630356,0.350813,278.54,246.239,-298.361,99.9956828753,905,281.444,1000.0,280.833,76.0
280.469925922,3.0,133.0,27.1315789474,4.86370388737,318.14533422,906,22.1492200797,181.863,472.739130435,280.562648159,0.236315,278.549,244.429,-298.272,91.9322662142,906,281.103,1000.0,280.465,83.0
279.019631446,3.0,1000.0,26.0263157895,4.99281938483,0.0,907,26.4788762304,181.94,1000.0,279.108646196,0.292997,278.546,260.61,-297.054,99.9956828753,907,279.694,1000.0,279.018,115.0
280.347509881,3.0,1000.0,22.5909090909,5.19398482218,0.0,908,21.6829616622,182.003,1000.0,280.427295089,0.263859,278.629,283.255,-297.554,99.9956828753,908,280.982,1000.0,280.345,102.0
279.301543931,5.0,1000.0,26.3684210526,4.51578650047,0.0,909,18.1954607593,182.048,1000.0,279.428287145,0.28954,278.67,221.608,-297.569,99.9956828753,909,279.872,1000.0,279.317,83.0
279.484598693,5.0,83.0,44.1739130435,4.96391450788,13.9793586351,910,31.6841095461,182.111,103.855670103,279.602163302,0.541092,278.728,273.943,-296.889,64.4628438218,910,280.07,153.0,279.49,137.0
278.147385965,2.0,1000.0,25.7777777778,5.01153881783,0.0,911,15.65089829,182.216,1000.0,278.272203837,0.417908,278.736,267.197,-296.089,99.9956828753,911,278.815,1000.0,278.137,63.0
278.985177862,4.0,1000.0,21.44,5.02106002973,0.0,912,18.4186427296,182.229,1000.0,279.087558706,0.368989,278.824,276.26,-296.047,99.9956828753,912,279.624,1000.0,278.981,74.0
279.034756039,2.0,1000.0,22.3181818182,4.78259168119,0.0,913,17.6773773344,182.26,1000.0,279.110685348,0.316529,278.882,243.499,-296.444,99.9956828753,913,279.663,1000.0,279.049,67.0
278.829831318,4.0,1000.0,27.5833333333,4.79618362413,0.0,914,26.9251792525,182.283,1000.0,278.909051286,0.32354,278.914,252.617,-296.543,99.9956828753,914,279.481,1000.0,278.841,122.0
278.827983309,3.0,80.0,23.6904761905,5.10136756561,17.0195144029,915,17.6115331466,182.316,109.206521739,278.918674133,0.501279,278.977,258.185,-296.316,66.165480826,915,279.437,166.0,278.811,72.0
278.069344071,4.0,81.0,20.9795918367,4.74942377239,18.9856972534,916,15.5504311849,182.358,108.408602151,278.165968159,0.464998,278.936,233.306,-295.871,65.7922813205,916,278.667,178.0,278.067,80.0
277.543772489,4.0,1000.0,31.6129032258,5.0621939577,0.0,917,24.3915339879,182.414,1000.0,277.637450449,0.34566,278.976,252.63,-294.926,99.9956828753,917,278.222,1000.0,277.556,113.0
278.460451825,3.0,1000.0,22.2444444444,4.93160748156,0.0,918,21.4653783832,182.433,1000.0,278.554132531,0.341545,279.136,249.652,-295.166,99.9956828753,918,279.061,1000.0,278.456,115.0
277.397814352,3.0,51.0,26.8333333333,4.67753892958,23.7079640269,919,19.6447618124,182.489,93.3148148148,277.461018644,0.552819,279.117,217.278,-294.146,59.7875718427,919,277.974,192.0,277.402,77.0
276.422460971,3.0,1000.0,17.2131147541,4.66897648764,0.0,920,14.8092956564,182.485,1000.0,276.488980984,0.510582,279.144,228.676,-293.363,99.9956828753,920,277.004,1000.0,276.419,80.0
275.774680966,3.0,1000.0,28.0588235294,5.2326077558,0.0,921,31.6264420052,182.568,1000.0,275.837059546,0.454025,279.214,289.055,-292.961,99.9956828753,921,276.496,1000.0,275.793,146.0
276.11564128,4.0,1000.0,26.9487179487,4.64183428106,0.0,922,32.4582167053,182.668,1000.0,276.201876231,0.480461,279.292,224.995,-293.54,99.9956828753,922,276.663,1000.0,276.127,184.0
275.234235281,2.0,1000.0,22.3023255814,5.12405709272,0.0,923,20.4831580093,182.705,1000.0,275.326627248,0.293241,279.333,256.384,-293.102,99.9956828753,923,275.836,1000.0,275.227,100.0
275.902713696,3.0,1000.0,22.3913043478,4.767253525,0.0,924,18.9982587999,182.829,1000.0,275.977335928,0.578653,279.288,227.728,-292.566,99.9956828753,924,276.523,1000.0,275.901,96.0
274.299879927,4.0,1000.0,28.9117647059,5.03020943364,0.0,925,26.1020256675,182.892,1000.0,274.377180321,0.560942,279.337,259.697,-291.676,99.9956828753,925,274.987,1000.0,274.307,119.0
274.612188699,5.0,1000.0,29.6470588235,5.20475113968,0.0,926,27.5765057217,182.906,1000.0,274.692205781,0.312279,279.351,270.426,-291.53,99.9956828753,926,275.258,1000.0,274.633,132.0
274.449055619,3.0,1000.0,25.9736842105,4.80420093668,0.0,927,21.5778722454,182.935,1000.0,274.549334095,0.395932,279.383,236.846,-290.875,99.9956828753,927,275.041,1000.0,274.446,108.0
273.782246338,5.0,1000.0,28.5555555556,4.81141620021,0.0,928,18.8362010272,182.99,1000.0,273.886460323,0.426122,279.49,258.554,-289.595,99.9956828753,928,274.326,1000.0,273.78,74.0
272.84273193,3.0,1000.0,31.25,4.9482090377,0.0,929,26.2523808444,183.064,1000.0,272.92637123,0.287583,279.562,272.478,-289.609,99.9956828753,929,273.47,1000.0,272.866,106.0
271.911399025,6.0,1000.0,25.3421052632,4.8653644794,0.0,930,17.9080639228,183.125,1000.0,272.003227603,0.266343,279.599,258.243,-287.996,99.9956828753,930,272.467,1000.0,271.887,75.0
270.604240576,3.0,1000.0,24.2857142857,4.7310639552,0.0,931,15.3006157895,183.189,1000.0,270.681911209,0.284243,279.669,238.707,-286.945,99.9956828753,931,271.285,1000.0,270.607,64.0
270.202879761,3.0,1000.0,27.3243243243,4.64042807435,0.0,932,18.8694720619,183.24,1000.0,270.25631565,0.251192,279.608,236.295,-286.575,99.9956828753,932,270.834,1000.0,270.214,73.0
269.038011963,4.0,1000.0,22.5,4.46226477532,0.0,933,17.0900023937,183.358,1000.0,269.141230534,0.418364,279.71,220.984,-285.202,99.9956828753,933,269.662,1000.0,269.023,74.0
268.708521166,3.0,1000.0,22.8536585366,4.47502288251,0.0,934,17.5701534283,183.421,1000.0,268.793764294,0.491247,279.744,216.794,-284.613,99.9956828753,934,269.279,1000.0,268.726,71.0
267.598391946,3.0,1000.0,22.7446808511,4.54993231271,0.0,935,17.8902898721,183.397,1000.0,267.678309963,0.354517,279.812,229.566,-283.356,99.9956828753,935,268.247,1000.0,267.595,86.0
266.581231044,3.0,1000.0,23.4186046512,4.32606609532,0.0,936,20.5191148072,183.475,1000.0,266.654687197,0.269803,279.764,193.495,-282.866,99.9956828753,936,267.14,1000.0,266.585,94.0
265.784680871,3.0,1000.0,30.0,4.40549469039,0.0,937,19.9890595076,183.515,1000.0,265.877419439,0.354067,279.872,202.973,-282.104,99.9956828753,937,266.404,1000.0,265.784,86.0
265.441665493,3.0,1000.0,24.65,4.91274283638,0.0,938,19.1931628451,183.564,1000.0,265.534393355,0.462016,279.909,234.143,-280.645,99.9956828753,938,266.125,1000.0,265.446,73.0
263.910611305,3.0,1000.0,30.7058823529,4.57577646405,0.0,939,24.6916625745,183.633,1000.0,264.008485834,0.279466,279.967,223.123,-279.905,99.9956828753,939,264.517,1000.0,263.924,106.0
263.244537348,4.0,1000.0,32.4516129032,4.44184825843,0.0,940,34.8636410196,183.68,1000.0,263.345400265,0.354488,280.042,201.92,-279.48,99.9956828753,940,263.837,1000.0,263.253,155.0
263.130824505,3.0,1000.0,21.4680851064,4.73279116208,0.0,941,18.859898991,183.728,1000.0,263.20947302,0.425059,280.084,242.33,-278.447,99.9956828753,941,263.706,1000.0,263.116,102.0
261.943609262,3.0,1000.0,24.35,4.70077059544,0.0,942,26.0101422526,183.786,1000.0,262.029524774,0.346277,280.154,227.251,-277.637,99.9956828753,942,262.623,1000.0,261.944,99.0
259.960340502,3.0,1000.0,24.3095238095,4.57556478107,0.0,943,20.328830214,183.835,1000.0,260.064549872,0.345754,280.217,234.94,-276.468,99.9956828753,943,260.553,1000.0,259.963,79.0
258.784131079,3.0,67.0,30.46875,4.56906067303,5.12633927379,944,27.1546317124,183.846,76.534351145,258.910670086,0.584413,280.258,224.58,-274.891,53.6006939688,944,259.469,95.0,258.802,108.0
258.648797236,3.0,65.0,31.34375,5.04331874645,3.84172031113,945,28.6013651062,183.93,71.0070921986,258.743787388,0.535055,280.295,263.754,-274.402,50.9784004282,945,259.457,86.0,258.65,121.0
258.184150907,5.0,1000.0,24.7105263158,4.29711395816,0.0,946,21.2861554892,183.975,1000.0,258.273203653,0.27223,280.343,201.144,-273.806,99.9956828753,946,258.745,1000.0,258.199,100.0
258.115126995,3.0,1000.0,24.75,4.66123764512,0.0,947,22.4773876272,183.998,1000.0,258.19633413,0.449673,280.364,224.976,-272.939,99.9956828753,947,258.76,1000.0,258.112,93.0
257.567232204,4.0,1000.0,32.3333333333,4.32393251966,0.0,948,31.5777699586,184.057,1000.0,257.624110962,0.219376,280.383,216.16,-272.863,99.9956828753,948,258.13,1000.0,257.57,155.0
256.417109686,3.0,1000.0,24.9512195122,4.16747080146,0.0,949,22.8707409411,184.128,1000.0,256.522812798,0.139768,280.48,185.558,-271.755,99.9956828753,949,256.989,1000.0,256.418,121.0
255.27648188,4.0,1000.0,40.7916666667,4.31688523588,0.0,950,42.5812744121,184.163,1000.0,255.386531237,0.236575,280.52,196.705,-270.868,99.9956828753,950,255.898,1000.0,255.284,192.0
253.635031148,4.0,1000.0,26.7368421053,4.45895229401,0.0,951,21.907321788,184.2,1000.0,253.753119048,0.156681,280.544,207.028,-269.323,99.9956828753,951,254.306,1000.0,253.648,118.0
253.047846875,3.0,1000.0,23.1395348837,4.58996459211,0.0,952,16.195867109,184.296,1000.0,253.14795317,0.229135,280.583,215.477,-269.257,99.9956828753,952,253.732,1000.0,253.043,75.0
253.313271014,3.0,1000.0,32.9,4.54525436083,0.0,953,24.5985771946,184.315,1000.0,253.389732582,0.252738,280.593,231.173,-268.743,99.9956828753,953,253.911,1000.0,253.329,107.0
252.251104501,4.0,1000.0,27.4324324324,4.40893150125,0.0,954,31.7630930999,184.349,1000.0,252.33696847,0.187684,280.622,219.962,-267.757,99.9956828753,954,252.843,1000.0,252.255,134.0
252.841747327,4.0,1000.0,40.68,4.42328935207,0.0,955,39.9727106912,184.39,1000.0,252.931001352,0.139917,280.677,218.431,-266.982,99.9956828753,955,253.408,1000.0,252.832,189.0
250.596639776,2.0,1000.0,21.9111111111,4.59066385771,0.0,956,19.8950828344,184.417,1000.0,250.682404031,0.560315,280.616,223.698,-265.586,99.9956828753,956,251.244,1000.0,250.592,109.0
250.130593776,5.0,1000.0,47.2380952381,4.76583509616,0.0,957,34.4796762247,184.459,1000.0,250.224186803,0.186235,280.607,214.954,-265.285,99.9956828753,957,250.848,1000.0,250.13,123.0
