AverageAbsQYDiff,MinForwardProgress,MinEsReturn,AverageQLoss,AverageAbsQ,AverageAction,AverageQ,PolicyRegParamNorm,StdForwardProgress,MaxReturn,AverageAbsY,AverageForwardProgress,MinReturn,AverageReturn,AverageDiscountedReturn,Epoch,MaxEsReturn,QFunRegParamNorm,StdReturn,AverageY,MaxForwardProgress,StdEsReturn,AverageEsReturn,AveragePolicySurr
0.00382018539506,-0.0878590301828,-48.8002677672,3.7567e-05,0.0320205,0.994159,-0.0253007,14.5331,0.0369585106419,-66.8256493007,0.0322594811512,-0.00159066025118,-83.28231909,-74.7508125003,-27.7764481117,25,-42.2381916179,12.4471,3.64661540594,-0.0252955355209,0.0786363242995,2.58678529198,-46.521411117,0.0261595
0.00387972584115,-0.0850123503802,-52.1341280118,3.87419e-05,0.0331381,0.999985,-0.0266649,14.6257,0.0393976513661,-68.2153526016,0.0333882575931,0.00349965723742,-83.5247028115,-74.6778242214,-27.4904453024,26,-37.4465306089,12.6164,3.94118020352,-0.0266588444589,0.0677966874893,5.32936308531,-45.971905233,0.0265741
0.00407326633609,-0.0621412301831,-62.1103946418,4.23911e-05,0.0334683,0.999999,-0.0267217,14.6302,0.0266882367855,-69.656963366,0.033754254568,-0.0080219352367,-81.2801710359,-75.8305248905,-28.4625502152,27,-32.4281313542,12.7624,2.66770156405,-0.0267199934807,0.054042513817,10.7613049186,-45.8598506953,0.0266307
0.0040589790781,-0.0484257762122,-67.6705061038,4.21204e-05,0.0342961,1.0,-0.0277289,14.6316,0.0320255002321,-65.6858253451,0.0345524252,0.011197952134,-79.857641916,-73.9099453258,-26.842168514,28,-41.1081625399,12.9293,3.20305299815,-0.0277312707193,0.0933673234901,9.77439776309,-54.9427596175,0.0277734
0.0041721721834,-0.0747931601491,-72.3554329267,4.41004e-05,0.0357063,0.997609,-0.0291321,14.6108,0.0331419614132,-67.435843229,0.0359501114263,0.00329314634804,-82.3112262973,-74.5204093923,-27.4877173251,29,-25.6619389894,13.0596,3.29233905147,-0.0291254398497,0.074454230938,22.1688298772,-49.4941963208,0.029958
0.00429430702832,-0.133257326807,-64.8106881128,4.72297e-05,0.037084,0.999948,-0.0310199,14.583,0.0429795408271,-69.4585259729,0.0373391040841,-0.025091319255,-88.2353528016,-77.4726985664,-29.3897954764,30,-13.6992826448,13.2047,4.29106523091,-0.0310218954154,0.0557552461588,18.9222241729,-37.0671146473,0.0320036
0.00423669568547,-0.106767319821,-57.2016375772,4.61365e-05,0.0394537,0.999998,-0.0335953,14.6219,0.0330761352016,-70.3928081324,0.039699960792,-0.0354669112783,-85.6650971088,-78.5216130909,-30.3098981906,31,-12.4131582968,13.3535,3.31505434947,-0.0335886818597,0.0455189346185,16.8406601986,-38.3011230918,0.0343177
0.00440432035085,-0.0763933818303,-77.932745377,5.05758e-05,0.0410355,0.999937,-0.0353706,14.7628,0.0339314998771,-69.0641275953,0.0412822443217,-0.00422817660072,-82.6573980027,-75.4501857613,-28.0668722348,32,-31.3675951353,13.5532,3.39118881502,-0.0353677801592,0.0598444511708,20.9488420901,-54.5300922243,0.0359572
0.00447389775097,-0.0447685550828,-52.5097480292,5.14555e-05,0.0427075,0.988311,-0.0372156,14.8641,0.0335984463733,-63.8631733277,0.0429492441791,0.0155762727721,-78.545583099,-72.5501925278,-25.7199370313,33,-24.0186825567,13.7438,3.36429275484,-0.0372114262464,0.102757240775,10.7664594088,-36.9790597438,0.0378336
0.00451488711843,-0.0849242189299,-63.859978275,5.19993e-05,0.04415,0.996568,-0.0387816,15.0268,0.03398132486,-66.0099710232,0.0443796972704,0.00695733916625,-83.2708590821,-74.0605982637,-26.9375727356,34,-35.5502620715,13.892,3.40176168501,-0.038779860071,0.087400428519,11.4917143434,-48.9815261368,0.039331
0.00457042071518,-0.10104557962,-74.1302579914,5.38222e-05,0.0462003,0.947194,-0.0413247,15.1864,0.0367983246745,-65.5425245136,0.046434772419,-0.0162271661157,-80.3454073042,-72.6260124965,-27.7068935572,35,-43.8881068818,14.02,3.37054179036,-0.0413175387621,0.0615789166746,10.7516950383,-58.4017371568,0.0424358
0.00468606234579,-0.0670949172325,-61.77736593,5.67774e-05,0.0482748,0.997654,-0.0435971,15.3805,0.0330599973694,-67.9492391358,0.0484981007541,0.00374051503739,-81.5637330144,-74.475801235,-27.2945029611,36,-32.1792501437,14.1544,3.30648130371,-0.0435988580312,0.0690275776827,11.2387123348,-47.8000956413,0.0441607
0.00465475404283,-0.0752758842991,-61.1654822808,5.61149e-05,0.0495408,0.996464,-0.0450312,15.4437,0.0332675536286,-67.1163178445,0.0497611927062,0.00531423460001,-82.2986730724,-74.2231685079,-27.0446534263,37,-40.7209101783,14.2763,3.32592511577,-0.0450243398473,0.0764532698355,7.82783644966,-50.4791037971,0.0457701
0.00476902388663,-0.0619448628218,-57.1234472274,5.81321e-05,0.0514246,0.99773,-0.0473736,15.5786,0.0323999926067,-68.4454648769,0.0516341074384,0.00830731092159,-81.0554002031,-74.0226828446,-26.9062693237,38,-27.0661025567,14.3909,3.23506698262,-0.0473736736739,0.063835558644,10.6617182345,-42.5464328537,0.0482165
0.00481279963797,0.0025341676213,-58.4878343607,6.01895e-05,0.0532446,0.991565,-0.0493605,15.6681,0.0386682145396,-60.4792841287,0.0534425316975,0.0675878430149,-74.4423827334,-67.7873913923,-22.3221168656,39,-29.6004758222,14.523,3.88120349082,-0.0493528999881,0.14156797886,10.9052817703,-40.2367272851,0.0481185
0.00506028147732,-0.00625275071081,-50.8098294214,6.65098e-05,0.053445,0.996799,-0.0498284,15.7978,0.0423850084151,-57.2482772412,0.0536803812625,0.0831942302752,-75.5141914866,-66.6528884984,-21.5142448025,40,1.39683048351,14.6561,4.21045447196,-0.0498288058077,0.178563865377,21.8005839983,-25.1416415086,0.0490886
0.00516131932001,0.00959823511054,-60.3048405987,6.83908e-05,0.0540301,0.980305,-0.0502595,15.9332,0.0313590677894,-59.3257485429,0.0542247585225,0.0677895522126,-72.814329384,-66.9190420954,-21.9074437362,41,-24.2566452218,14.778,3.1976591427,-0.0502565583906,0.141976715921,14.1858974601,-37.1510323541,0.0504124
0.00551972260191,-0.0300622959728,-41.4738462263,7.85197e-05,0.0551632,0.982587,-0.0515734,16.051,0.0406570278443,-59.9117160588,0.0554025177458,0.0670125099654,-76.9091682808,-67.1644170803,-21.9681514796,42,-17.2494844463,14.9636,4.11880742047,-0.051573164109,0.137265989783,9.80960883101,-32.6906328827,0.0520438
0.00550493612875,-0.0782056532344,-53.9527329472,7.88903e-05,0.0568218,0.999265,-0.0531063,16.1545,0.0387258141921,-65.2358426499,0.0570670707426,0.00758815913409,-82.7667386812,-74.2144198844,-27.1271588495,43,-7.17902436525,15.0778,3.86808164107,-0.0531072680865,0.097692147505,19.0359535883,-29.0689173006,0.0531923
0.00551497388742,-0.0820385826264,-69.55718779,7.93487e-05,0.0582513,0.999863,-0.0546291,16.2488,0.0323009166522,-67.6166070168,0.0584756845117,-2.99359434008e-05,-83.1861150414,-75.0223356428,-27.7371792895,44,-3.31443636254,15.1852,3.22606412416,-0.0546265701374,0.0738788664063,24.504356432,-43.5143100012,0.0552985
0.00551387343493,-0.0730009665224,-55.8476728751,8.04103e-05,0.0602811,0.999988,-0.0566344,16.3622,0.0350108456311,-67.5324980058,0.0605011086814,0.0173856934648,-82.3524291235,-73.2889916409,-26.3681940575,45,-30.4582291836,15.285,3.50057919664,-0.0566269790596,0.0748340083615,9.18067357683,-45.071657843,0.0575561
0.00554596448525,-0.0704114037567,-64.6730051862,8.09808e-05,0.062107,1.0,-0.0584503,16.4499,0.0311857107749,-66.7499779574,0.0623177817441,-0.00636611246741,-82.082554028,-75.6664119003,-28.2920720534,46,-27.3248189989,15.3766,3.11632883419,-0.0584493299459,0.0829481013449,13.8228967807,-50.0065253458,0.0593247
0.00566181282911,-0.0801452222278,-66.5227013176,8.25383e-05,0.0639513,1.0,-0.0602767,16.4851,0.0333383607621,-66.6735517552,0.0641507765504,0.00674619848867,-83.0412054562,-74.3577616247,-27.237360709,47,-38.9074285721,15.4719,3.32836361416,-0.0602782817181,0.0840122168722,9.95637906018,-51.9598876258,0.0611451
0.0057322979057,-0.0775135725744,-54.2503887643,8.52545e-05,0.0660946,1.0,-0.062661,16.4893,0.0328411554784,-68.0881678126,0.0662778436796,-0.0048783986004,-82.767474211,-75.518155221,-28.1739711153,48,-37.2349959087,15.5789,3.28452239501,-0.0626556799916,0.0696357281307,6.15065559206,-46.7102073469,0.0636545
0.00579068333816,-0.0800154908061,-74.6928955193,8.84855e-05,0.0679684,1.0,-0.0644773,16.4984,0.0346513603421,-66.7594073786,0.068160786119,0.00633029433567,-83.0325199498,-74.3975525625,-27.2417821054,49,-16.000269795,15.708,3.46580608733,-0.0644722772075,0.0827286960984,22.5906093684,-45.4274353466,0.0657774
0.00570775447194,-0.0657552672449,-58.8879419663,8.4234e-05,0.0698626,0.997009,-0.0663728,16.4726,0.0332440412317,-66.7673586695,0.0700363183252,0.000771270289068,-81.46226362,-74.736816857,-27.5097109395,50,-35.5306718107,15.8106,3.33339393206,-0.0663758656258,0.0800256537966,9.78890543518,-44.8589525174,0.0670721
0.00588880036378,-0.0779626323565,-57.4180175035,9.24261e-05,0.0715935,0.999193,-0.0681994,16.5318,0.0324960390409,-67.7806050159,0.071793266374,-0.0206116421107,-82.6844615757,-76.9697074265,-28.970769164,51,-11.9590228113,15.9329,3.24191990286,-0.0681983134989,0.0712412924545,16.3222179791,-36.5547882626,0.0692961
0.00589034079384,-0.0993465777517,-60.1408693747,9.24761e-05,0.0731594,0.999991,-0.0700372,16.5531,0.0345202806631,-70.8373229186,0.0733406881857,-0.0356845882051,-84.8961521847,-78.5411685479,-30.2534157471,52,-37.4122413391,16.0185,3.45641637232,-0.0700347263141,0.0413011662437,9.16330542891,-46.5194265401,0.071418
0.00574775017911,-0.137336224659,-64.1880789767,8.5989e-05,0.0748548,1.0,-0.0718743,16.5554,0.0393000666355,-70.2077622458,0.0750212889871,-0.0286427973298,-88.6937566284,-77.8330628825,-29.7148906,53,-14.6529258234,16.1524,3.92831123341,-0.0718739168725,0.0475594727503,18.6940035005,-39.650986549,0.0722285
0.00570507474178,-0.0974783668191,-60.2080946942,8.63263e-05,0.0761583,0.999999,-0.0733409,16.5552,0.0373327504524,-69.5680999286,0.0763114193535,-0.0216856538462,-84.7023007598,-77.1411451009,-29.1538667115,54,-20.7737137754,16.2305,3.74004365482,-0.0733384999866,0.0537365951195,15.9584155186,-48.2512444204,0.0738448
0.00560862106464,-0.114028050618,-57.3534636289,8.02411e-05,0.0773221,0.986425,-0.074764,16.5964,0.0360066613556,-69.9610482117,0.077454601584,-0.0143893015409,-84.872863492,-75.384151678,-28.2169058781,55,-28.5230334184,16.3394,3.44990335067,-0.0747713159487,0.0416321104128,10.7295525532,-41.6141502843,0.0751641
0.00556364004986,-0.105566124383,-62.1072309966,8.10211e-05,0.0782201,0.999931,-0.0757214,16.6485,0.0349329430382,-67.6917534605,0.0783461840085,-0.00452830839858,-85.5214885934,-75.41131451,-27.7907937364,56,-38.9482514894,16.431,3.48749987329,-0.0757174165496,0.0731988221581,8.36956705741,-51.426295407,0.0758263
0.00559765139903,-0.103912836564,-70.2247621074,8.06042e-05,0.0794745,0.999993,-0.0772393,16.6494,0.0357276474662,-67.0720169283,0.0796171040448,-0.0230936126775,-85.3906327623,-77.2832911901,-29.2594161316,57,-27.555852633,16.5429,3.57652524013,-0.0772442201706,0.0789609321983,15.3595794722,-51.7758489359,0.0775182
0.00561504799351,-0.111361687876,-61.0936966427,8.26998e-05,0.0797482,1.0,-0.0773471,16.6508,0.0360466059276,-67.7169444895,0.0798689876276,-0.0249314738108,-86.0914802107,-77.4642905305,-29.3846533939,58,-4.61096550884,16.6208,3.60793019915,-0.0773535643922,0.0724817311314,22.0028884338,-42.0793282602,0.0772135
0.00557874947121,-0.113866037362,-54.8494082367,8.26573e-05,0.0807092,1.0,-0.0786676,16.6508,0.0368170454114,-68.660608738,0.0808087147124,-0.0213932979007,-86.3809092483,-77.1106066337,-29.1453237123,59,-28.013052866,16.7314,3.68211928704,-0.0786541278892,0.0630255047463,11.0776782651,-43.5979404391,0.0787534
0.00551081083951,-0.107538238219,-57.9068307315,7.85995e-05,0.0813534,1.0,-0.0794238,16.651,0.041121412074,-67.0640588731,0.0814810254167,-0.0226787967167,-85.7282413713,-77.2377120372,-29.1878812396,60,-20.8559768159,16.8024,4.11668811256,-0.0794285990806,0.0788541787156,13.2039073522,-37.7422317664,0.0794248
0.00547954518489,-0.0696115253982,-54.3720969883,7.67032e-05,0.0819874,1.0,-0.0800904,16.6512,0.0331219699074,-70.4376478302,0.082095144895,-0.0178086378513,-81.9001461427,-76.7502444939,-28.8476608079,61,-22.5382995577,16.9144,3.31615067269,-0.0800922912571,0.0453595691173,12.8236900723,-44.4947650086,0.0801935
0.00549212074722,-0.101692330333,-61.3137000873,7.88612e-05,0.0832043,1.0,-0.0814657,16.6511,0.0377204324655,-70.4759307175,0.0832842470708,-0.0221859086308,-85.1289823079,-77.1911476912,-29.1761857085,62,-40.265909454,17.0178,3.77538878841,-0.0814633884118,0.0449416720974,8.71133703828,-55.2137408269,0.0819509
0.00542890531263,-0.119807773297,-40.9861031454,7.77775e-05,0.0846163,1.0,-0.082915,16.6511,0.0389141378884,-68.8405791606,0.0846920309503,-0.0193641268003,-86.9837965654,-76.905584748,-29.0080658478,63,-26.7086123777,17.1016,3.89489330235,-0.0829129305904,0.0612224983395,5.74168733236,-35.053720068,0.0834069
0.00530201708954,-0.0859542508581,-55.1603553672,7.32311e-05,0.0859888,1.0,-0.0844925,16.6511,0.0400921026351,-67.8367762362,0.0860736712868,-0.0195658135435,-83.5987007834,-76.9310777884,-28.9555934123,64,-29.0896609679,17.1799,4.00971997305,-0.0845000486221,0.0714495560461,11.3700303169,-42.6013295697,0.0849351
0.00531862188253,-0.111928769756,-65.9330635048,7.27651e-05,0.0872254,1.0,-0.0856729,16.6511,0.0365962427929,-68.9416571684,0.0872983620011,-0.0221485896037,-86.1503790888,-77.1811688786,-29.1198286741,65,-20.7503987277,17.2709,3.65689190912,-0.0856578315674,0.060046781017,18.1703996898,-44.6775953237,0.0861084
0.00530984971358,-0.0991514659592,-53.964382922,7.34816e-05,0.087727,1.0,-0.0862415,16.651,0.0339171140782,-72.2208116712,0.0878184757108,-0.0321690672766,-84.8841203951,-78.1889495802,-30.0318607033,66,-22.1322687996,17.3285,3.39621576466,-0.0862535167458,0.0272225464371,13.6623266698,-35.7622232825,0.0865941
0.00528506911952,-0.0938048592524,-55.4557883884,7.22916e-05,0.0886726,1.0,-0.0872448,16.6511,0.0341136867641,-69.5731826481,0.0887453792944,-0.0291040801752,-84.3354140861,-77.8778515495,-29.7847706892,67,-25.756201148,17.3957,3.41452328808,-0.0872465517635,0.0533390592948,11.1039431079,-43.8956119597,0.0876529
0.00532540440708,-0.102246791379,-63.2180359076,7.53861e-05,0.0899529,1.0,-0.0885696,16.6511,0.0379138149373,-70.5773591099,0.0900312773761,-0.0195702255154,-85.1430872799,-76.9198579736,-28.9757437557,68,-37.3253908661,17.5111,3.78788956525,-0.0885726457959,0.0440104204244,10.5824288464,-45.1895038441,0.0887718
0.00516526880481,-0.149974054367,-51.1293408939,6.98192e-05,0.091089,1.0,-0.0898171,16.651,0.0389542735628,-68.5478372803,0.0911542721359,-0.0287807351488,-89.956723608,-77.8455042019,-29.760637872,69,-29.7803701862,17.6132,3.89464747035,-0.0898158136646,0.0643010338172,8.39932354863,-44.0925969386,0.0901966
0.00528347662265,-0.111573627499,-49.882478371,7.25815e-05,0.0920177,1.0,-0.0908662,16.6508,0.0388017696061,-70.90899239,0.09207050922,-0.0246689840989,-86.1424342355,-77.4353923532,-29.4577198163,70,-33.8660736335,17.6908,3.87657562187,-0.0908572404158,0.0406926518795,6.52841433493,-40.1192341445,0.0911664
0.00520101485627,-0.111720235307,-70.5773847386,7.09827e-05,0.0931471,1.0,-0.0920126,16.651,0.0326519746373,-70.369341069,0.0932083428708,-0.0268246893755,-86.1362017776,-77.6467128812,-29.5881195973,71,-17.1906696499,17.7964,3.267552839,-0.0920138265557,0.0457409576248,19.4572429186,-46.3232068535,0.0923853
0.00518875586618,-0.112764234054,-54.3673942118,7.12212e-05,0.0940295,1.0,-0.0929449,16.651,0.0319962266424,-71.8677395795,0.0940975184672,-0.0247539312376,-86.2247032112,-77.4470415191,-29.3446217254,72,-25.6017070709,17.9294,3.19969799604,-0.0929529758787,0.031010395484,10.9873023379,-43.2430777767,0.0932645
0.00517062579877,-0.120034218695,-64.6165378672,6.96154e-05,0.0953018,1.0,-0.0941903,16.6513,0.0376652332628,-71.2081512356,0.0953739312873,-0.0267933104665,-86.9759924544,-77.6463927438,-29.5561638388,73,-35.2842480479,18.0213,3.77014389425,-0.0941938886674,0.0376838545187,11.7318567521,-46.1668155118,0.0949429
0.00518121036615,-0.089282927407,-67.0204208969,6.96105e-05,0.0967001,1.0,-0.0956292,16.6513,0.0335858184492,-71.1881539844,0.0967593376863,-0.0182216391091,-83.9007932638,-76.7957863376,-28.8625488508,74,-42.3609850573,18.0728,3.36163708487,-0.095622502728,0.0377214355649,9.39893699343,-51.2249210567,0.0962032
0.00523662473444,-0.0898132090106,-61.7739827011,7.29612e-05,0.0983449,1.0,-0.0973452,16.6513,0.0319921914323,-70.453421883,0.0984131415796,-0.0227627520471,-83.9374136692,-77.2459159886,-29.2251539598,75,5.97557329933,18.1943,3.20138594283,-0.0973439640955,0.0450863391639,24.6164127691,-28.7281741085,0.0982992
0.00522831952518,-0.08723697496,-56.1711290458,7.27619e-05,0.0993779,1.0,-0.098212,16.6512,0.030472974826,-69.4187307115,0.0994517045952,-0.0184679936852,-83.7107232137,-76.8143658988,-28.900655721,76,-22.5240344833,18.2782,3.05220141258,-0.0982174197381,0.0549611172895,11.966770043,-38.5780432624,0.0986416
0.005186493902,-0.0897353739047,-62.8192561052,7.05188e-05,0.101444,1.0,-0.100413,16.6512,0.0341242125962,-69.1410724966,0.101490115136,-0.0234297669571,-83.924289957,-77.3101472792,-29.2748480623,77,-36.8412984314,18.3639,3.41881973749,-0.100408225509,0.0577642055776,9.4164229531,-51.1031920585,0.100935
0.00518730422203,-0.106450357082,-56.0012741902,7.07731e-05,0.102068,1.0,-0.101005,16.651,0.0358595130269,-69.5987151136,0.102126770298,-0.0289746991294,-85.6254868244,-77.8683078008,-29.7113332041,78,-36.5976987218,18.4468,3.58531660074,-0.101013585106,0.0538271808412,7.75561123227,-47.3774870148,0.101583
0.0052181846653,-0.103309938189,-62.8672107272,7.20055e-05,0.103115,0.996232,-0.102112,16.6747,0.0356031428923,-70.0034576742,0.103169523972,-0.018008324663,-85.062131939,-76.6097868059,-29.0514585377,79,-32.7551585774,18.5437,3.55841348063,-0.102101192626,0.0481277015408,11.2333007119,-50.4337539729,0.102654
0.0052062711169,-0.0897106706118,-56.5433757863,7.06771e-05,0.104396,0.969834,-0.103429,16.7563,0.0344986580116,-66.550861996,0.104469972139,-0.0214378011939,-81.1614124189,-74.8531468265,-28.5340202184,80,-28.810356283,18.6464,3.21780326377,-0.103429277068,0.0674037648909,11.3476085291,-45.0855289189,0.103705
0.00526654017673,-0.0881149605506,-48.6428243689,7.36198e-05,0.105671,0.999988,-0.104623,16.8511,0.0378174540283,-68.584717744,0.105747666948,-0.0284508730629,-83.7797824058,-77.8106527072,-29.7159306437,81,-26.1479419024,18.7434,3.78269029915,-0.104618232682,0.06372215731,8.561202225,-38.1587948674,0.105149
0.00512967355487,-0.12071487326,-50.6574319454,6.81142e-05,0.106772,0.993203,-0.105849,16.8177,0.0367171819747,-71.0556007814,0.106823379477,-0.021520538405,-86.2549796639,-76.6040979648,-29.0487510071,82,-29.8971118543,18.8415,3.58993385988,-0.105857270169,0.0351178721639,8.38954434273,-43.5748452984,0.106402
0.00515334238069,-0.0872603036132,-65.7628746709,6.99385e-05,0.108059,0.999997,-0.107139,16.8506,0.0261995151136,-73.9021927765,0.10810918888,-0.032855415806,-83.7074624335,-78.254978291,-30.0657052131,83,-37.1699882055,18.9362,2.62228150514,-0.107138415523,0.0107313634815,11.1486221348,-50.630570974,0.107576
0.00518928344583,-0.144959744459,-48.8507296269,7.20361e-05,0.109043,0.959776,-0.108129,16.8439,0.0415838285425,-64.9789809458,0.109088856139,-0.015469370146,-85.0877185883,-73.4987071566,-27.9735768393,84,-35.482667301,19.0244,3.70967291621,-0.108131262403,0.0777569490341,5.25246517696,-39.8799491227,0.108599
0.00516144278946,-0.0969528084466,-76.2083275456,6.80287e-05,0.110286,0.999999,-0.109397,16.897,0.0370152229891,-68.5702729966,0.110342149663,-0.0186650902461,-84.6893162917,-76.8383138918,-28.8547125316,85,-46.7404598583,19.122,3.70531485389,-0.109396990614,0.0639625989444,11.0064903365,-57.9515180087,0.10989
0.0051834772475,-0.135133391673,-63.4642865426,7.03975e-05,0.111172,0.999994,-0.110273,16.9625,0.0322007117345,-71.8864851874,0.111216823752,-0.0260465009307,-88.4731209167,-77.5774154275,-29.4805242247,86,-31.7428691353,19.2186,3.21503672663,-0.110271021034,0.0308973790797,11.3500330763,-46.6558843948,0.110374
0.00517006942981,-0.0807523940111,-52.7996793476,7.05974e-05,0.111849,0.999351,-0.110999,17.1582,0.0336482227178,-69.629745989,0.111912537013,-0.024470891963,-82.9888947835,-77.3667937369,-29.4149024849,87,-28.4605260593,19.3082,3.35393177725,-0.110998125304,0.0531295801683,9.51242586,-41.4381230806,0.11113
0.00510942744321,-0.0969156867668,-65.8748647955,6.86207e-05,0.112405,1.0,-0.111425,17.2675,0.0331177290827,-71.7805593609,0.112457715777,-0.0266110225901,-84.6811430562,-77.627037532,-29.5308270045,88,-29.5857644389,19.3987,3.31543078623,-0.111424345058,0.0316864495452,13.1856448615,-44.7088590798,0.111624
0.00513795110796,-0.115785531373,-48.8420504609,7.25001e-05,0.113346,1.0,-0.112508,17.2793,0.040672133248,-70.4553895196,0.113399374394,-0.0342724883221,-86.5934859017,-78.4010686744,-30.0945711274,89,-20.9787426567,19.4433,4.07390482012,-0.112513031677,0.0451280772928,10.8435717928,-30.6710130622,0.112683
