AverageQ,StdEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAction,AverageEsReturn,AverageAbsQYDiff,MaxReturn,Epoch,AverageQLoss,AveragePolicySurr,MinReturn,PolicyRegParamNorm,AverageAbsQ,StdReturn,AverageY,AverageReturn,MaxEsReturn,QFunRegParamNorm,Iteration,AverageAbsY
68.4109,1.10351553476,46.5815910238,91.5106493947,0.999032,93.9463901908,0.237269089949,93.5959525008,1630,1.25061,-68.6052,93.1,64.5939,68.4109,0.127616724722,68.4114943726,93.2991598433,95.2019573754,233.392,1630,68.4114943726
68.3621,1.77143187743,47.1802057615,88.930519864,0.999861,93.3397183111,0.21300603225,93.511030721,1631,0.828319,-68.5584,93.3,64.5897,68.3621,0.0748060367588,68.3617863379,93.3995995198,94.5723767608,233.432,1631,68.3617863379
68.3909,1.70773848475,47.2252906807,89.3783817044,0.999999,93.1015259536,0.255203127889,93.5000729785,1632,1.44115,-68.5966,93.3,64.6006,68.3909,0.0840398945723,68.3915791229,93.4065828176,94.9449394537,233.486,1632,68.3915791229
68.4036,1.05338882923,47.2632824509,91.7110102824,0.997765,94.4516104271,0.221710691796,93.5997052862,1633,1.09207,-68.6009,93.3,64.6033,68.4036,0.0949795779002,68.4036604073,93.4259120298,96.9008235567,233.54,1633,68.4036604073
68.3894,2.28753265651,47.0834637613,88.6380242141,0.999681,93.7539402227,0.222322065401,93.5710049,1634,1.06402,-68.5825,93.2,64.6696,68.3894,0.0868835751004,68.3891797922,93.3836924807,98.7776413323,233.588,1634,68.3891797922
68.3815,1.45460378112,47.1690918644,90.0676327275,0.99919,92.3526147194,0.219475577947,93.5000242457,1635,0.995714,-68.5771,93.3,64.6577,68.3815,0.0840403648031,68.3817797715,93.4013996303,94.2378481961,233.653,1635,68.3817797715
68.3526,2.35863441128,47.152245703,90.2659337635,0.998838,93.6800266596,0.241203912603,93.5000193825,1636,1.29815,-68.5481,93.3,64.6686,68.3526,0.088166840507,68.3534219047,93.400442408,99.54965775,233.716,1636,68.3534219047
68.4145,1.81364129104,47.1782491908,90.6200990574,0.998823,92.7711747988,0.225871536443,93.5967543303,1637,1.08993,-68.6179,93.3,64.6917,68.4145,0.0836328020824,68.4139433136,93.4051376018,96.7884288483,233.733,1637,68.4139433136
68.4389,1.84664025171,47.2107556103,89.4178652454,0.99849,92.3074239496,0.227574383101,93.5987841271,1638,1.22989,-68.6362,93.3,64.6787,68.4389,0.0909403822364,68.4387952779,93.4125947591,94.9904262091,233.786,1638,68.4387952779
68.4788,1.69827070813,47.2090301388,89.9913385013,0.999476,92.9794620772,0.26081872264,93.5971318367,1639,1.43519,-68.6823,93.3,64.6919,68.4788,0.0841427329975,68.4790326716,93.4067483348,95.5257092814,233.735,1639,68.4790326716
68.4406,2.00494305203,47.2397057468,89.6384404428,0.999346,94.0001699279,0.259481194661,93.5000547096,1640,1.64472,-68.6353,93.3,64.6913,68.4406,0.0733435838256,68.4407529922,93.4128619466,99.3473411198,233.741,1640,68.4407529922
68.4075,2.45824945079,47.2200285328,87.6020601268,0.999531,91.9364178972,0.22686993507,93.5,1641,1.12225,-68.6037,93.3,64.7163,68.4075,0.079037988225,68.4078217108,93.4083581283,94.4744632743,233.766,1641,68.4078217108
68.4302,2.47782111487,47.2348218508,90.2044774801,0.999615,92.8290100224,0.217332780515,93.5000000238,1642,1.02322,-68.6381,93.2,64.6946,68.4302,0.0820735370575,68.430279131,93.4104323393,98.8191698547,233.796,1642,68.430279131
68.3856,2.05622343846,47.2519732717,90.272218774,0.999841,93.3838149797,0.244475008115,93.5000001907,1643,1.38743,-68.5872,93.3,64.7254,68.3856,0.0685880824939,68.3858450707,93.4122343636,97.5545655157,233.852,1643,68.3858450707
68.4681,2.57821198589,47.1292997545,88.5962767367,0.99955,93.4172959007,0.236366411842,93.5878226847,1644,1.39608,-68.6638,93.2,64.7237,68.4681,0.0857730131566,68.4682779183,93.3924502736,98.7995631217,233.914,1644,68.4682779183
68.4541,2.70258541374,47.1929473239,86.0061582773,0.999624,92.9895939088,0.228120269277,93.5971697485,1645,1.18319,-68.6552,93.3,64.7539,68.4541,0.0805591046726,68.4539894518,93.4031411594,96.8730500157,233.939,1645,68.4539894518
68.4665,1.51672411596,47.1707274161,90.3326817787,0.999558,93.3424466412,0.242420498071,93.5006939133,1646,1.45163,-68.6702,93.3,64.7648,68.4665,0.0775745415448,68.4669745365,93.3996305175,95.1235192519,233.96,1646,68.4669745365
68.4795,1.98296408941,47.1977036462,89.4376404194,0.99945,92.5148794638,0.237979874215,93.5004638763,1647,1.28014,-68.6751,93.3,64.7703,68.4795,0.0744649391069,68.4795016776,93.4049466606,95.7246268139,234.018,1647,68.4795016776
68.5078,1.61203661117,47.2364981408,92.4473130221,1.0,94.4488367205,0.227274596259,93.5000000715,1648,1.30472,-68.7082,93.3,64.7442,68.5078,0.0810653415053,68.5075516956,93.408552633,99.5210489805,234.097,1648,68.5075516956
68.456,1.84376567105,47.2097828194,88.8237801317,1.0,93.1771033542,0.232466180587,93.5000057458,1649,1.28506,-68.6572,93.3,64.7688,68.456,0.0759862712685,68.4559471286,93.4039474801,95.5077790926,234.146,1649,68.4559471286
68.468,2.15853696606,47.1666754675,90.6637529897,0.998282,93.2261156938,0.223880240284,93.5001444533,1650,1.09824,-68.6776,93.3000003934,64.7866,68.468,0.0825222540665,68.4683892097,93.406082648,98.9091646854,234.178,1650,68.4683892097
68.5226,2.66472798746,47.2533594724,88.9664186061,0.99824,93.1975994831,0.233105653175,93.5002969084,1651,1.26999,-68.7187,93.3,64.8004,68.5226,0.0802675171678,68.5225644635,93.4214699162,98.5328300922,234.299,1651,68.5225644635
68.4229,3.22148163456,47.2853455458,88.2352477077,0.999983,92.9686039892,0.219230817141,93.5005423563,1652,1.03161,-68.616,93.3,64.7572,68.4229,0.0704255007431,68.4230654872,93.4172170651,99.8900024004,234.268,1652,68.4230654872
68.4887,1.44356001267,47.1476695974,89.6741469997,0.999713,93.6703634896,0.242553902949,93.5163657048,1653,1.39371,-68.6887,93.2,64.7827,68.4887,0.0875792824695,68.4895338717,93.3946606804,95.4595867564,234.314,1653,68.4895338717
68.4064,2.09442923749,47.136985754,88.1841565215,0.998851,93.5569235881,0.228422163714,93.5983703006,1654,1.13454,-68.6087,93.2,64.7772,68.4064,0.0939162990527,68.4056251587,93.3977262313,96.9287747101,234.386,1654,68.4056251587
68.4984,2.79403108776,47.284717462,89.2101807716,0.999536,93.2309468554,0.212798030264,93.5000002861,1655,1.10351,-68.6988,93.2,64.7989,68.4984,0.0871527938409,68.4988428572,93.4195053613,99.2156727813,234.443,1655,68.4988428572
68.459,2.28167300164,47.1190761129,88.6644425012,0.999459,92.7902480023,0.220571293239,93.5,1656,1.08443,-68.6627,93.2,64.7951,68.459,0.0951575070578,68.4591462283,93.3910789323,96.3304183292,234.402,1656,68.4591462283
68.4664,1.35264123106,47.1550257381,89.9373102433,0.99981,93.5232138241,0.247346249674,93.5000055432,1657,1.48622,-68.6625,93.2,64.7884,68.4664,0.0947149685746,68.4665642484,93.3953307978,95.1328499551,234.485,1657,68.4665642484
68.4992,2.14088296485,47.2129249732,89.5001165389,0.999565,93.4420584797,0.227745172208,93.5974642886,1658,1.21132,-68.6978,93.2,64.8313,68.4992,0.0948980612577,68.4990356432,93.4068141946,97.9094112616,234.519,1658,68.4990356432
68.4518,2.72427812782,47.1142061568,90.2690135641,0.998839,92.3399881194,0.235087854276,93.599940736,1659,1.20981,-68.6532,93.3,64.8051,68.4518,0.0915511943978,68.4521979201,93.3938640208,99.6407895658,234.567,1659,68.4521979201
68.5106,3.04024994862,47.1541820416,88.5717773043,0.99927,93.1480081054,0.242896086927,93.5980275438,1660,1.34596,-68.7157,93.2,64.7829,68.5106,0.098859936181,68.5104448842,93.398246666,99.4537465837,234.62,1660,68.5104448842
68.4742,2.8063686088,47.2300991942,88.8681123137,0.999066,93.3274291383,0.236554657366,93.50004272,1661,1.2637,-68.6691,93.3000001907,64.7995,68.4742,0.0730049306501,68.4744169595,93.412740601,99.0098354863,234.639,1661,68.4744169595
68.4513,1.73216832662,47.1751491986,90.2783500382,0.99948,93.0336342421,0.240386172286,93.5000054359,1662,1.2818,-68.6451,93.2,64.8274,68.4513,0.0840747747019,68.4518918633,93.4007996312,95.2971188894,234.691,1662,68.4518918633
68.5262,1.20903070993,47.1797392815,91.0177765809,0.998604,94.0289313869,0.219138226421,93.5002091743,1663,1.14591,-68.7284,93.3017133124,64.8223,68.5262,0.0727943125541,68.5258714049,93.4065877356,96.7633253423,234.712,1663,68.5258714049
68.4992,2.61921592189,47.2629524107,89.2129470705,0.999985,92.4787994398,0.237667351327,93.5012373319,1664,1.25164,-68.6996,93.3,64.8269,68.4992,0.0784827160447,68.4996383406,93.413255789,98.5707516592,234.786,1664,68.4996383406
68.4697,2.31453145993,47.1955066786,88.2944993178,0.998532,92.8768088711,0.245331013353,93.5766960093,1665,1.45619,-68.6678,93.2000011921,64.8061,68.4697,0.0961593420615,68.4699965582,93.4096876464,95.1842063632,234.827,1665,68.4699965582
68.5163,2.54356835926,47.2702151674,88.4318221561,0.999347,92.8377308709,0.225964494078,93.5068430483,1666,1.24518,-68.7183,93.2,64.8399,68.5163,0.0795826772421,68.5162275698,93.4181169169,97.220805696,234.869,1666,68.5162275698
68.5136,2.54482434861,47.2305883734,86.8561795985,0.999737,93.0348809483,0.226888387611,93.5000937719,1667,1.14196,-68.7072,93.2,64.8306,68.5136,0.0852359310202,68.5136714053,93.4089687295,96.3487879318,234.937,1667,68.5136714053
68.5019,2.18571482271,47.2277473123,87.8174777105,0.99741,92.65068252,0.245989100246,93.5989263453,1668,1.33401,-68.6984,93.3,64.8524,68.5019,0.0951173015808,68.502263667,93.421687644,94.8658943846,235.033,1668,68.502263667
68.4664,1.86347310666,47.225571838,89.708901586,0.999891,92.6405286955,0.207103640816,93.5098595825,1669,0.927001,-68.6666,93.3,64.8081,68.4664,0.0773403528603,68.466610053,93.4072982311,94.7192274387,235.101,1669,68.466610053
68.5013,1.47544507206,47.2064854039,90.3799894007,0.998561,92.3674189035,0.246129904069,93.5949236896,1670,1.25977,-68.7068,93.2,64.8429,68.5013,0.0883468073302,68.5012743739,93.4114673425,94.1206538972,235.267,1670,68.5012743739
68.5695,2.24551016366,47.1741253202,89.0618859228,0.998323,92.830742944,0.221536322105,93.5999234455,1671,1.07732,-68.7694,93.2,64.8582,68.5695,0.102284855449,68.5696523599,93.4071289431,96.6521071706,235.349,1671,68.5696523599
68.4938,1.76328630133,47.236395822,89.3526599932,0.999998,92.7991281131,0.226317809719,93.5000089882,1672,1.03458,-68.6901,93.3000000238,64.9024,68.4938,0.0785756130289,68.4941709625,93.4085669134,95.2956148891,235.359,1672,68.4941709625
68.4919,2.68347021921,47.0934910033,89.0230255025,0.999883,93.5193923907,0.230556417083,93.5194285613,1673,1.12477,-68.6925,93.3,64.9185,68.4919,0.0818032002775,68.4921391096,93.3843278181,99.841533906,235.4,1673,68.4921391096
68.5345,2.55468419633,47.1138812152,89.2695033968,0.998829,92.8200929435,0.228484804179,93.5999043443,1674,1.12407,-68.7341,93.3,64.9135,68.5345,0.0831636159794,68.5347587987,93.3939307648,98.0072364277,235.428,1674,68.5347587987
68.4421,2.43148952282,47.1767330455,89.1248732993,0.999808,92.7114336965,0.218699168442,93.5010686079,1675,1.05391,-68.6421,93.3,64.9148,68.4421,0.0753626567684,68.4420408568,93.3992955566,97.2908461147,235.477,1675,68.4420408568
68.4614,2.23799803051,47.2113118941,90.4658013645,0.999737,93.728639915,0.228273570299,93.5148101063,1676,1.21703,-68.6594,93.3,64.9145,68.4614,0.0800086539095,68.4618262919,93.4056817632,99.2713077887,235.647,1676,68.4618262919
68.4732,2.39950280364,47.2370192537,90.6221440618,0.999889,93.5672045841,0.221968774411,93.5034288464,1677,1.132,-68.6742,93.3,64.8854,68.4732,0.0792960118653,68.4729374925,93.4092826869,99.5882980268,235.719,1677,68.4729374925
68.4139,1.4565796932,47.2040599432,89.8042558085,0.999673,91.3509745739,0.208636379601,93.5011116079,1678,1.00088,-68.6096,93.3,64.8866,68.4139,0.0789370637853,68.4144239208,93.4047878275,94.0048925867,235.794,1678,68.4144239208
68.4598,1.72785537816,47.2674512938,89.6889228884,0.999094,92.5787265069,0.240981565252,93.5008210195,1679,1.27005,-68.6551,93.3,64.884,68.4598,0.0679231314852,68.4597877051,93.419124241,94.6933047032,235.859,1679,68.4597877051
68.4193,1.27435499536,47.2324412225,90.9151799821,0.999344,93.2915409703,0.237308000111,93.5003624726,1680,1.31914,-68.6128,93.2603319874,64.8801,68.4193,0.0772192312786,68.4194058959,93.4115601898,94.5879841656,235.912,1680,68.4194058959
68.4176,2.40960603159,47.2045457203,88.5437473971,0.999589,93.1643378708,0.229970569349,93.5938956909,1681,1.19737,-68.6103,93.3,64.8568,68.4176,0.0811253624736,68.4172990355,93.4053459732,96.0723782615,235.931,1681,68.4172990355
68.4775,1.67528908883,47.2462029583,91.0546314158,0.999633,94.2175242735,0.237198579161,93.5000005245,1682,1.30788,-68.6758,93.2,64.8669,68.4775,0.0850773509903,68.4776418192,93.4122877255,98.3371779629,235.968,1682,68.4776418192
68.437,2.18859042328,47.2351809726,89.3566819875,0.998122,92.2496568295,0.224493805013,93.5399430376,1683,1.1575,-68.6426,93.3,64.8894,68.437,0.0932519648293,68.4374398371,93.4189638938,96.0104843222,236.058,1683,68.4374398371
68.5154,1.67676349828,47.1849650951,89.8131390433,0.999078,94.0631355307,0.228598700901,93.5708642291,1684,1.14641,-68.7155,93.2072834068,64.866,68.5154,0.0848663426031,68.5152814648,93.4047709631,97.7806004729,236.132,1684,68.5152814648
68.4813,2.55097068639,47.2498166124,90.5332571367,0.999626,93.8417006031,0.222298634605,93.5,1685,1.145,-68.6802,93.3,64.8558,68.4813,0.0808271027009,68.4815541925,93.412988716,99.8,236.213,1685,68.4815541925
68.4519,1.73046668079,47.1713576189,89.8571661841,0.999409,92.7915426421,0.22479436158,93.5096241956,1686,1.17947,-68.651,93.3,64.8792,68.4519,0.0787530906994,68.4519238481,93.4006121399,94.9946384951,236.221,1686,68.4519238481
68.421,2.70192970541,47.1692251736,88.6162784342,0.999819,93.0844369215,0.237684919133,93.5000021934,1687,1.30638,-68.6173,93.3,64.8907,68.421,0.0776853714346,68.4210046053,93.3979083458,98.6016870549,236.285,1687,68.4210046053
68.4264,1.67133691595,47.1379631692,90.9084365822,0.999999,93.6227353318,0.236770487262,93.5000564138,1688,1.39586,-68.6221,93.3,64.8972,68.4264,0.0760424216723,68.4266353862,93.3914524485,96.5129024357,236.261,1688,68.4266353862
68.4353,2.36158509496,47.1891924576,89.904182869,0.999598,92.2378230173,0.221731133187,93.5083999116,1689,1.133,-68.6295,93.3,64.8835,68.4353,0.0759826754877,68.4354317264,93.402652884,97.9511602464,236.304,1689,68.4354317264
68.4334,2.51763950373,47.0672376711,89.0033942931,0.997601,93.0893388438,0.235949818988,93.5999804154,1690,1.21717,-68.6277,93.2,64.8934,68.4334,0.0913963589051,68.433275199,93.3927074642,98.4235827366,236.341,1690,68.433275199
68.3764,1.90137967897,47.2153074398,89.2426297007,0.999678,92.3535884368,0.239800664517,93.5403694843,1691,1.39848,-68.5737,93.3,64.8982,68.3764,0.0775810434187,68.3768195771,93.4067312833,94.5780726004,236.397,1691,68.3768195771
68.4983,1.79296479155,47.1645654742,90.7870677061,0.999999,93.6263973043,0.220337799718,93.5001369007,1692,1.14845,-68.6925,93.3,64.8794,68.4983,0.0793819873952,68.4985418465,93.3960588507,98.1669111806,236.444,1692,68.4985418465
68.4229,2.43731618972,47.126824354,87.1018634441,1.0,92.805040543,0.229370319091,93.5000003815,1693,1.21995,-68.6202,93.3,64.8805,68.4229,0.0804247864208,68.4229078463,93.3894736998,96.1060866636,236.498,1693,68.4229078463
68.4617,1.75321876727,47.227076608,90.3570002668,0.999638,92.7574702666,0.247376214767,93.5000002623,1694,1.41229,-68.6592,93.3,64.8627,68.4617,0.080155575296,68.4623633622,93.4089643252,96.2273258089,236.524,1694,68.4623633622
68.4196,2.14034596268,47.2336529477,88.7572839244,0.999119,93.6653938624,0.236709167993,93.5974309866,1695,1.2299,-68.619,93.3,64.87,68.4196,0.0802294423778,68.4195879079,93.4130443222,98.3252691941,236.532,1695,68.4195879079
68.3645,3.11548795653,46.8209746402,89.0497718241,0.999781,92.9479415395,0.230220439111,93.5003041098,1696,1.25647,-68.5651,93.2,64.8993,68.3645,0.0890067710097,68.3647521206,93.337221252,99.8593442393,236.529,1696,68.3647521206
68.4415,2.98960797261,47.2280989156,90.4640685273,0.998718,92.9312834168,0.222913044333,93.5000021219,1697,1.17034,-68.6367,93.3006154575,64.9006,68.4415,0.0686265730933,68.4420294847,93.4143762755,99.8259689018,236.567,1697,68.4420294847
68.5091,1.59653665767,47.1740301108,90.6298444707,0.999593,92.5081452865,0.222349945859,93.589282612,1698,1.06256,-68.7004,93.3,64.8674,68.5091,0.0753477091511,68.5088257933,93.4000525189,95.1232092044,236.608,1698,68.5088257933
68.4283,3.16020424671,47.1973770563,88.6408861255,0.998217,92.0375348323,0.227938453727,93.5997946732,1699,1.19116,-68.6259,93.2,64.8402,68.4283,0.100727344002,68.4285180518,93.4117665883,99.1401051807,236.597,1699,68.4285180518
68.4298,2.34219779889,47.3013640123,89.0563813503,0.999874,93.6244952646,0.228441141659,93.5000301219,1700,1.17063,-68.6236,93.3,64.8365,68.4298,0.076035052204,68.4297279007,93.4205688184,99.0119188074,236.671,1700,68.4297279007
68.3893,2.01989299263,47.014018374,90.8726831976,0.999163,93.8111948006,0.23112156454,93.5000003099,1701,1.20675,-68.586,93.2000000238,64.8805,68.3893,0.0946734485612,68.3895658159,93.3744244345,99.0411013213,236.67,1701,68.3895658159
68.4257,2.17836003212,47.1946959361,89.737464342,1.0,92.8211296253,0.223305096418,93.500000298,1702,1.14869,-68.6228,93.3,64.9197,68.4257,0.0769371359814,68.4261813427,93.4013157974,97.3169391319,236.762,1702,68.4261813427
68.4239,2.03079476131,47.239681086,90.1531798777,0.998677,93.5027936878,0.232974731322,93.5999436605,1703,1.26419,-68.6161,93.3,64.9173,68.4239,0.0901045188127,68.4239572989,93.416618413,97.8945721684,236.819,1703,68.4239572989
68.447,1.83317048893,47.2591819716,88.9754569169,0.999972,92.3370122791,0.228955212454,93.5,1704,1.18094,-68.6492,93.3,64.8923,68.447,0.0771967423635,68.447224871,93.4126835684,94.4773091547,236.876,1704,68.447224871
68.5245,2.03270467245,47.2249865945,86.8011476294,0.999999,91.6541675738,0.258712158817,93.5001211872,1705,1.5978,-68.7264,93.3,64.9285,68.5245,0.0775245075379,68.5247734943,93.4065826931,94.1360176874,236.926,1705,68.5247734943
68.525,1.9292712944,47.1361708283,89.0471408321,0.999656,93.2022823359,0.23245342706,93.5,1706,1.19601,-68.7187,93.3,64.9544,68.525,0.078996665338,68.5249665478,93.3930636828,95.1583782524,236.925,1706,68.5249665478
68.4978,1.89788246392,47.2143987226,91.4336827332,0.999897,93.9880641763,0.227894388271,93.5,1707,1.21966,-68.6953,93.3,64.9353,68.4978,0.0817124845153,68.4980946981,93.4052842326,99.0300859617,236.981,1707,68.4980946981
68.4875,1.56702431691,47.2071436748,90.2267876226,0.999852,92.4777855096,0.241362584177,93.5036754803,1708,1.30818,-68.6851,93.2000008583,64.9901,68.4875,0.0843432600629,68.4877595091,93.4042638502,94.678346271,237.038,1708,68.4877595091
68.4111,2.1604160297,47.1208143539,90.289414795,0.999849,93.6372376963,0.233948424465,93.5000324223,1709,1.17854,-68.6082,93.2,64.9847,68.4111,0.0952019404875,68.4112954821,93.3891567432,98.1029433991,237.114,1709,68.4112954821
68.4197,2.6591566043,47.1811191619,88.5447104022,0.999893,92.5651536021,0.236347945742,93.5,1710,1.20849,-68.6151,93.2,64.9922,68.4197,0.0969090510285,68.419687066,93.399389416,96.0109003801,237.212,1710,68.419687066
68.4816,1.26058512318,47.1932713787,90.717395505,0.99972,93.4057569436,0.224123467298,93.5005504998,1711,1.07553,-68.6728,93.2,65.0215,68.4816,0.0931670556797,68.4820124441,93.4025054469,94.6691450566,237.209,1711,68.4820124441
68.509,3.08437994785,47.1360165086,87.2461731567,0.999791,92.0239978614,0.230493055009,93.500138771,1712,1.09108,-68.7138,93.2,65.0411,68.509,0.0913187492236,68.5092802597,93.3921710893,97.8220392912,237.25,1712,68.5092802597
68.4819,2.34773631212,47.2332232938,88.5407779596,0.995678,93.2692882304,0.238243020484,93.5998652851,1713,1.24358,-68.6867,93.3,65.105,68.4819,0.106908429341,68.4818118396,93.43245798,96.5621615925,237.306,1713,68.4818118396
68.4893,1.42648720456,47.2179308866,90.0865069445,0.994272,93.8991439909,0.240169457608,93.5999950184,1714,1.22793,-68.6905,93.3,65.0981,68.4893,0.113003507542,68.489806478,93.4378027664,95.6812159151,237.346,1714,68.489806478
68.4383,1.70145563963,47.0885369033,89.4128022225,0.999519,93.3826366499,0.229464920055,93.59999834,1715,1.15037,-68.6405,93.2,65.1029,68.4383,0.0980035022645,68.4376495049,93.3854182168,95.2424259591,237.415,1715,68.4376495049
68.4195,2.37230793822,47.0964309949,90.3297656988,0.999601,93.6801636327,0.24510311106,93.5001208655,1716,1.33597,-68.6212,93.2,65.0945,68.4195,0.108680896774,68.4202284989,93.3861940726,98.959805832,237.487,1716,68.4202284989
68.4737,1.76137917251,47.0055106791,91.0343643264,0.999927,93.7382979666,0.22860690202,93.5,1717,1.09745,-68.6734,93.2,65.1062,68.4737,0.0860134056696,68.4744751195,93.3686930079,97.538884368,237.518,1717,68.4744751195
68.4531,1.49461668515,46.6636742328,90.3091966736,0.999697,93.54568305,0.241812177763,93.4904723908,1718,1.2185,-68.652,93.1,65.1157,68.4531,0.103361487739,68.4529771559,93.3100257082,95.3159911912,237.62,1718,68.4529771559
68.537,2.49550112788,46.994983002,89.063604321,0.999806,93.2377051987,0.236960944745,93.5917731863,1719,1.15141,-68.7337,93.2,65.0927,68.537,0.0917577253812,68.537549301,93.3675086655,97.5766153971,237.767,1719,68.537549301
68.4737,1.86048142611,47.1204184772,89.3190864248,0.999974,93.3703743385,0.232730775242,93.5,1720,1.11396,-68.6827,93.2,65.1604,68.4737,0.0999963063558,68.4736941912,93.3883277765,95.1054367096,237.873,1720,68.4736941912
68.5078,1.54474543545,47.1186229156,90.1885805903,0.999442,94.0909592009,0.233575488257,93.5005656922,1721,1.05853,-68.7091,93.2,65.1766,68.5078,0.0829803333643,68.5077269917,93.3911889855,96.6476293545,237.982,1721,68.5077269917
68.4987,3.43918349056,46.89663364,87.6099227748,0.999891,93.2370380664,0.257026470325,93.5,1722,1.42437,-68.7032,93.2,65.2378,68.4987,0.101387066471,68.4993511987,93.349732306,99.8372610055,238.096,1722,68.4993511987
68.5107,1.57161337842,47.0532714639,90.9557470235,0.999553,94.0624356432,0.256068545546,93.5900333175,1723,1.29443,-68.7186,93.2,65.2474,68.5107,0.0908678989321,68.5106402614,93.3791177188,97.8527924373,238.172,1723,68.5106402614
68.5456,1.77552707056,47.0929139976,91.4202919165,0.999937,94.3413174333,0.251851930953,93.5054983542,1724,1.28778,-68.7467,93.2,65.2984,68.5456,0.0748046577694,68.5463606989,93.3839678823,99.4651336892,238.229,1724,68.5463606989
68.5715,2.38691212838,46.7383734626,90.7613020008,0.999792,93.0888025989,0.254229964836,93.5583690791,1725,1.22966,-68.7802,93.1,65.2893,68.5715,0.089224525765,68.5714874093,93.3227253513,98.6078288796,238.309,1725,68.5714874093
68.5585,2.17976873598,47.0764091213,90.069173003,0.999595,93.3491070424,0.256154425303,93.5,1726,1.29873,-68.765,93.2,65.325,68.5585,0.0860465345242,68.5587625701,93.3829458499,97.5884183426,238.332,1726,68.5587625701
68.5289,2.20458346316,46.9642774477,88.7426109472,0.999948,92.8827824437,0.234836222561,93.5390191464,1727,1.12284,-68.7269,93.2,65.3858,68.5289,0.0974326859166,68.5292852706,93.3612729173,96.1729034401,238.441,1727,68.5292852706
68.543,0.921625600007,47.0450413913,93.1692067426,0.999627,94.4360021152,0.237293082171,93.5617179815,1728,1.07645,-68.7514,93.2,65.3932,68.543,0.0877005192029,68.5432752293,93.3773044474,97.1095605578,238.551,1728,68.5432752293
68.5577,2.34104782815,46.9846574545,89.6066781654,0.9997,93.9714473673,0.254694556217,93.5127171152,1729,1.27952,-68.7586,93.2,65.4041,68.5577,0.097227518981,68.5578371353,93.3662303249,99.6113194572,238.537,1729,68.5578371353
68.5244,2.00519928903,47.0861751987,89.5711073351,0.999867,93.5040788446,0.248175569531,93.5531158141,1730,1.15791,-68.7331,93.2,65.4018,68.5244,0.0844307630263,68.5247171283,93.383116508,97.3735863702,238.597,1730,68.5247171283
68.527,2.55834158503,47.0253073938,89.4717887959,0.999742,93.197434004,0.238693610889,93.5000369276,1731,1.10741,-68.7327,93.2,65.4484,68.527,0.0821993123169,68.5272194219,93.3732315506,98.460576157,238.685,1731,68.5272194219
68.4937,2.31283159918,46.9840878632,89.7222482238,0.999782,93.0998914647,0.238648342703,93.5,1732,1.11677,-68.7036,93.2,65.4578,68.4937,0.0977097842969,68.493625556,93.3656870938,97.243514918,238.752,1732,68.493625556
68.5526,1.27848256555,46.8875752369,90.7669810394,0.999517,93.648395463,0.230547836554,93.5972343478,1733,0.951377,-68.7681,93.1,65.4919,68.5526,0.109332549788,68.5530582354,93.3502312931,95.0181491253,238.803,1733,68.5530582354
68.4846,2.0071458452,47.0942696295,89.678669125,0.999636,93.4140399237,0.264404910528,93.5000511938,1734,1.36424,-68.692,93.3,65.4941,68.4846,0.0694590647496,68.4847943352,93.3859609895,96.4947988009,238.888,1734,68.4847943352
68.5951,1.79681513777,47.0486899293,89.1699736024,0.999676,93.578608795,0.253860772677,93.5508860059,1735,1.24433,-68.8106,93.2,65.5259,68.5951,0.089810951712,68.5954689291,93.3776458628,96.0878720075,238.938,1735,68.5954689291
68.5967,1.47306933051,47.1690608129,90.1199693296,0.99915,92.2557177913,0.239508677666,93.5355666517,1736,1.24146,-68.8055,93.2,65.5853,68.5967,0.0767772695425,68.5967581413,93.401669641,94.5570894498,239.015,1736,68.5967581413
68.5897,1.29618367249,47.0324400931,90.9065133353,0.999891,92.9529427714,0.23885634126,93.5001033039,1737,1.1686,-68.8,93.2,65.6136,68.5897,0.0895721569708,68.5897483396,93.3735678069,94.3692113135,239.085,1737,68.5897483396
68.6422,1.89384378954,46.9497399329,90.5063388142,0.999776,94.1807680139,0.243136093368,93.5974563552,1738,1.2566,-68.8492,93.2,65.5672,68.6422,0.0942180243773,68.6428961962,93.3597660341,98.729446517,239.181,1738,68.6428961962
68.5819,2.54237868022,46.98727671,87.0381579094,0.999845,92.9036490154,0.248405647814,93.5223674241,1739,1.19785,-68.7914,93.2,65.6109,68.5819,0.0920440384607,68.5821156854,93.3659314837,95.7591999813,239.234,1739,68.5821156854
68.6062,2.55817149987,46.9767096547,86.7756680439,0.999687,92.5963084041,0.261382896985,93.5843589506,1740,1.40328,-68.8119,93.2,65.6436,68.6062,0.0922341286693,68.6062138236,93.364994057,95.1918166729,239.386,1740,68.6062138236
68.5271,1.36406598709,47.1617039936,91.2205743329,0.999945,94.2379666159,0.247394765715,93.5,1741,1.35794,-68.7279,93.2,65.6521,68.5271,0.0916333311548,68.5273830686,93.3957593801,97.7795200576,239.426,1741,68.5273830686
68.6721,2.41175461135,47.0864093058,86.1016225593,0.999838,93.2899232922,0.246068970998,93.5,1742,1.31964,-68.8807,93.2,65.6816,68.6721,0.0862590680392,68.6724522011,93.3833094435,95.2989247887,239.482,1742,68.6724522011
