StdEsReturn,AverageQLoss,AverageAbsQ,AverageAbsQYDiff,AverageY,AverageQ,Epoch,PolicyRegParamNorm,AverageEsReturn,AverageAction,Iteration,MinEsReturn,MaxReturn,QFunRegParamNorm,MaxEsReturn,AveragePolicySurr,MinReturn,StdReturn,AverageReturn,AverageDiscountedReturn,AverageAbsY
119.545555328,0.0777377,3.57178,0.149244834603,3.54496608595,3.54413,34,22.165,129.274770784,0.800492,34,-57.315287257,1041.6204136,21.431,307.768902934,-3.92265,-145.94579884,376.515324742,285.903287752,59.862434822,3.57283713282
130.219566341,0.0746071,3.68892,0.154195220426,3.66276096588,3.66131,35,22.5379,137.114341648,0.836934,35,-25.7648252025,478.134732867,21.9116,334.8131269,-4.01712,-32.2867154507,164.937197985,174.122139168,73.5458659101,3.69096642416
130.310935813,0.0899745,3.80419,0.161163819327,3.77292334789,3.77187,36,23.0035,114.300464577,0.853802,36,-19.3463433611,960.407927561,22.4499,311.141076477,-4.12483,6.36379792922,183.9103078,303.607512199,102.245483386,3.80564328872
61.8679427002,0.098091,3.9072,0.169228359351,3.87391931578,3.87282,37,23.3527,181.253507486,0.823879,37,94.6018311864,1044.74238054,22.9857,269.255639538,-4.23749,-36.1660797438,238.062524048,163.018229386,43.7099976321,3.90875119909
202.36062869,0.106925,4.02836,0.175550431009,3.99344371223,3.99248,38,23.6601,264.637422087,0.746802,38,23.7200112106,1020.6098552,23.4936,555.871219889,-4.33858,313.701467518,200.54150626,943.751103084,106.853808218,4.02952440089
120.245172351,0.116158,4.18927,0.183233611126,4.15461977079,4.15317,39,23.9657,332.073099423,0.851872,39,221.625114386,476.743964514,24.0497,564.836655242,-4.50795,18.9558682838,92.7668348378,242.758045199,103.422240435,4.19003796528
119.542745516,0.112455,4.31426,0.185116661645,4.28053482601,4.27928,40,24.3252,160.242972821,0.764942,40,10.3577203906,1005.92327733,24.54,339.323263927,-4.64729,23.8135083311,286.172188259,347.908487496,85.2660784087,4.31523339218
177.015317182,0.111227,4.45227,0.188184009598,4.4194518088,4.41831,41,24.6547,173.817227786,0.771397,41,-9.51023622212,567.046369849,25.0261,422.508505156,-4.79653,35.48750161,78.3866038161,245.578540947,93.0846474717,4.45260621419
166.961828722,0.128556,4.59424,0.199894737962,4.56751221092,4.56595,42,25.0808,214.471575952,0.849054,42,41.991968722,382.809527341,25.4893,489.944628189,-4.94648,27.7466657071,85.7806237904,117.013874436,65.2968144952,4.59467905849
100.06120181,0.149925,4.68868,0.209941161107,4.66753667054,4.66591,43,25.3703,62.8977084755,0.825955,43,-50.5336590341,1041.46766306,25.961,206.152308745,-5.04419,-31.3960675673,272.135694705,354.636944447,96.4365319953,4.68943187862
141.366453619,0.139602,4.81082,0.210427705527,4.78653460839,4.78528,44,25.7185,111.638116818,0.801358,44,-54.957449345,558.184618899,26.4043,366.0114178,-5.15985,-56.4755497335,93.1130086471,20.0197224512,18.7309922506,4.81172301036
153.900440415,0.150417,4.92363,0.218834695559,4.90028599082,4.89864,45,26.0801,103.583458039,0.810907,45,-41.9675137361,827.70302571,26.8503,432.037828652,-5.29398,10.5947842308,187.635983007,235.212945851,88.6244753435,4.9251379717
96.5073106578,0.163617,5.09172,0.229522363488,5.0703697679,5.06852,46,26.2855,33.572192718,0.784816,46,-26.1974365141,982.783719642,27.232,283.088587598,-5.48293,-11.8769760277,151.622196152,193.971050532,80.6568672829,5.09245314104
105.120379082,0.172944,5.19736,0.235860011026,5.17432093933,5.17285,47,26.4906,107.72152626,0.770448,47,-57.5913430472,189.233508078,27.6579,226.048701671,-5.58521,-149.428615185,94.1094514791,-11.7729231865,6.77497331379,5.19776349498
39.8160571319,0.171995,5.33766,0.239851552413,5.31755363045,5.31549,48,26.7457,-0.307692354354,0.843018,48,-44.8809586751,668.040908044,27.997,84.8470160207,-5.71915,-34.5148477703,166.229067945,240.496176984,70.2289677798,5.33865996295
128.931658492,0.209195,5.45814,0.25696629624,5.43905912622,5.43698,49,26.9133,99.3530233943,0.833982,49,-42.6676755648,476.002943747,28.3683,315.537352025,-5.86919,86.046683205,78.5537901005,172.092971859,91.1278430182,5.45929180346
114.689920072,0.202384,5.56685,0.248370115999,5.54901590496,5.54756,50,27.2266,85.2240385681,0.857775,50,-66.4673522765,1025.05620077,28.6936,302.961775861,-5.95799,-30.4337953904,144.180531171,230.37913724,95.9526692095,5.56813348943
77.2506501252,0.210899,5.73705,0.257153008185,5.72151550149,5.7199,51,27.4026,81.6770540158,0.784221,51,-29.8487128004,106.361261198,29.0858,210.427732569,-6.1424,-98.4183495576,25.8990754984,-43.5645537832,-9.24564393032,5.73827113881
64.0902160152,0.210777,5.88332,0.258085273246,5.87060009102,5.86825,52,27.5845,33.5670281109,0.839794,52,-22.278392403,466.441331057,29.3882,159.195739026,-6.27465,99.8964785405,75.2323833352,226.010451384,101.142456459,5.88565707447
121.842741958,0.236239,6.02107,0.270921829769,6.00676987418,6.00555,53,27.7898,119.427345385,0.804432,53,-12.0927425573,444.547632928,29.7366,354.158564812,-6.43556,-84.7445919559,128.771685471,104.472800605,50.8229279415,6.02180728491
132.458350869,0.248317,6.15761,0.271728246486,6.14297407413,6.14131,54,28.0345,66.5733416945,0.832759,54,-43.5574453526,397.143824836,30.1036,370.671934735,-6.55406,17.3372025761,72.2610208352,200.072927552,89.2578223282,6.1577752826
106.5496354,0.234884,6.29489,0.271720931373,6.28194132901,6.27992,55,28.1933,87.960097045,0.801193,55,-1.21782992459,155.923595168,30.3736,346.251422794,-6.71461,49.9034242417,16.0907282827,76.4642080459,56.4370058748,6.29623525854
82.934730147,0.26863,6.42142,0.28010239816,6.40980506558,6.40788,56,28.4272,49.8510411249,0.791058,56,-48.5653145929,189.528190183,30.7031,193.263335595,-6.823,59.9098314495,17.8655115443,78.1466074495,57.7142808412,6.42277064181
80.9322488846,0.279166,6.55418,0.288479375724,6.54141399583,6.53953,57,28.6911,79.8029261084,0.812456,57,2.83713969236,354.566097944,30.9871,221.730025931,-6.95134,-360.097276109,135.629175155,48.2259010905,21.5248053654,6.55510728487
110.262062533,0.274449,6.73166,0.288585417432,6.71771348473,6.71627,58,28.9779,167.671110238,0.788494,58,8.33197722476,308.381197591,31.3246,373.893762348,-7.1435,87.4546096242,55.5360755637,185.780518031,107.662055858,6.73212183508
70.4852044515,0.321702,6.88132,0.302856381222,6.86773980168,6.86544,59,29.2534,112.202007663,0.811837,59,6.21144396473,701.879428369,31.6615,243.736548098,-7.30372,104.021531324,69.0088695216,186.199229757,98.7465735143,6.88165000686
107.058324348,0.312992,7.07451,0.303203347182,7.06200125524,7.05991,60,29.4764,106.059881608,0.871847,60,1.03209201912,355.478503627,31.9806,344.847822796,-7.50008,6.53839148543,99.0522142274,96.4745619791,52.0076832579,7.07533765324
63.1049264772,0.322057,7.20487,0.30307526453,7.19143810205,7.18963,61,29.7166,59.1985855605,0.866569,61,0.146337435715,407.328291471,32.2796,175.774074812,-7.64352,132.046382708,57.3854619182,251.55873571,114.910656425,7.20652909715
70.7853630738,0.351921,7.35278,0.317149911394,7.3383218331,7.33602,62,30.0096,52.1862785305,0.86648,62,-58.0164296678,313.974261947,32.6139,196.857741828,-7.78343,107.028876098,42.6217085213,166.802980143,91.8581753919,7.35378698321
96.2353989775,0.373166,7.49234,0.323588169388,7.47711952035,7.47471,63,30.2998,121.411814188,0.827944,63,5.08104889057,904.81096482,32.9533,251.453563764,-7.92273,1.43027465014,253.932839804,763.810916874,64.6350205143,7.49294237438
114.376373498,0.399093,7.67686,0.333406372715,7.66142840764,7.65852,64,30.5836,131.127339278,0.819442,64,1.4360612636,545.686474978,33.2186,345.144860497,-8.10922,-66.0983158676,144.557028624,144.080585916,49.4533536078,7.67693217855
90.5305097949,0.362464,7.84432,0.3225207718,7.83078200505,7.82784,65,30.8676,60.6996047505,0.890819,65,-39.1673809051,968.545697552,33.5338,213.19389902,-8.28903,-0.875311770477,264.018224961,361.838524683,80.35609049,7.84510712283
85.1650372579,0.383915,7.97024,0.3232738605,7.95780362592,7.95595,66,31.1091,136.69466308,0.883466,66,21.1932558134,572.397488603,33.822,250.430774679,-8.40889,-65.1675097983,112.557217937,184.473656217,83.4779006342,7.9702040957
135.830488998,0.409757,8.12192,0.334311632294,8.11050149744,8.10783,67,31.3624,107.62822343,0.909898,67,-28.7038254568,512.873761191,34.1171,435.047852913,-8.57002,22.5887929507,123.869753513,235.633140185,87.110240687,8.12260392314
108.547551186,0.372006,8.28082,0.32584953815,8.26866651417,8.26669,68,31.5912,159.959987696,0.908761,68,13.2071324698,463.887005049,34.3775,309.162851508,-8.71561,54.0041844069,94.5472790898,163.452802196,71.1958875124,8.2804848188
163.650763802,0.388046,8.38282,0.333880314616,8.36949816399,8.36757,69,31.7915,183.972347958,0.881837,69,43.8473939081,643.243838996,34.6642,490.343303244,-8.82358,-16.558891171,94.6021287541,176.051073904,79.9023628083,8.38273212469
108.234850026,0.412716,8.58231,0.338101934446,8.56774236652,8.56533,70,31.9993,137.940425605,0.846213,70,15.697900949,969.504449762,34.9235,309.346193691,-9.0317,91.304067629,148.352901171,304.132131645,100.764168859,8.58080147988
109.605347143,0.356036,8.75882,0.327875969533,8.74477658087,8.74232,71,32.1785,208.978766805,0.856204,71,0.112218702153,945.917745709,35.1733,412.456397325,-9.19992,-31.9082709105,160.876120185,151.546917592,51.6841645638,8.75891372683
79.1130224816,0.438845,8.85812,0.346114764501,8.84375419147,8.8412,72,32.439,114.225104937,0.846557,72,20.4682896698,513.649137605,35.497,280.802253683,-9.28261,131.696493314,75.2658489654,253.738751585,104.084662754,8.85869917803
108.265315804,0.451064,9.00926,0.343587371957,8.99362426444,8.99183,73,32.6583,143.156498012,0.872531,73,9.04686473354,600.762301854,35.7239,343.506835101,-9.43494,32.4999298321,141.020093026,288.686834738,92.4285468398,9.00747332937
83.4543247104,0.433879,9.13378,0.344001392228,9.11937038882,9.11693,74,32.8929,115.137959354,0.871504,74,23.2550444919,507.162822952,35.95,252.04110722,-9.56873,33.1864701655,105.573651093,289.875312139,108.876864596,9.13280211884
95.8966509554,0.516076,9.27893,0.354880834298,9.26474757604,9.26172,75,33.0984,122.501442704,0.888879,75,-14.4371492627,514.671610696,36.2432,247.045860712,-9.72034,40.171176621,128.720503246,332.493322695,127.74417525,9.27737803279
90.9056429815,0.420524,9.40307,0.339082233332,9.3887665681,9.38694,76,33.3218,215.480454709,0.882648,76,121.157512743,462.179638329,36.4912,379.638827901,-9.83354,120.907832768,71.3157525743,237.645463868,110.778051798,9.40130577254
108.457867467,0.471176,9.55971,0.348726209869,9.54783447972,9.54606,77,33.527,141.3181351,0.862634,77,-55.7170002334,921.290015423,36.7568,352.02437181,-9.98287,-34.6746964272,306.477412743,339.957353086,45.1243518243,9.55772691367
94.5041812391,0.447285,9.66902,0.348436607858,9.65886993802,9.65706,78,33.7132,79.6277106997,0.893848,78,-49.6676214353,334.693030477,37.0401,208.58329057,-10.1009,120.40948188,45.6786873665,186.637119653,105.107079029,9.66729149041
130.845815052,0.481062,9.76746,0.359651116533,9.75561765635,9.75318,79,33.9408,141.08973043,0.852043,79,-0.406169944901,397.862460224,37.3051,331.074577878,-10.2064,160.215551236,36.6907486201,261.708906527,120.313901681,9.76490734082
107.897812804,0.497936,9.89705,0.361652465387,9.88645131714,9.88407,80,34.1186,131.621205155,0.855017,80,1.02541015635,822.506152947,37.56,358.098942157,-10.3215,-144.793442597,228.486484744,202.454491978,52.3165380998,9.8962128657
115.691509564,0.470195,9.97874,0.359542579387,9.96639239111,9.96412,81,34.3084,69.0255231684,0.867377,81,-23.0167760675,392.290979873,37.8348,371.854326694,-10.4106,-164.242658647,102.3640211,121.894208489,64.5338903956,9.97673244436
98.8616213326,0.500924,10.1602,0.357901931735,10.1509778014,10.1484,82,34.4798,116.606691967,0.886359,82,-0.205993698964,520.781390029,38.0689,301.952650196,-10.5872,27.3277688855,81.3384480204,226.193414218,92.8101519462,10.1594808665
77.7368926969,0.554787,10.242,0.378203134241,10.2299931016,10.229,83,34.7264,83.6659666711,0.853366,83,-1.98961654927,421.780301289,38.3629,253.566145433,-10.6743,-11.848817444,86.0972424996,193.403132406,85.6931057076,10.2384523384
91.2980408876,0.564029,10.3996,0.382637920302,10.3901792156,10.3874,84,34.8622,117.492145392,0.89168,84,2.25226526788,387.171241289,38.5733,293.62623843,-10.8305,-1.58681614216,79.1274927456,147.428312116,78.1618245967,10.3988805025
77.3135410891,0.514528,10.472,0.378393251255,10.4636755581,10.4611,85,35.0265,111.735600487,0.901314,85,-13.192105586,429.866256277,38.8142,268.836471491,-10.8988,28.3868526435,78.2645836536,156.81565621,80.7374296342,10.4707105568
52.3532163204,0.598697,10.5764,0.388619553059,10.5659759434,10.5647,86,35.1992,86.8371172601,0.896492,86,0.170332377154,270.990137357,39.099,197.536265647,-10.9907,-40.4689809479,98.797334385,87.0162502136,45.3325122144,10.574755508
82.0345279002,0.552104,10.6957,0.38280081247,10.6839687784,10.6823,87,35.3696,129.218568205,0.889621,87,11.292519095,316.644501084,39.3538,260.849297829,-11.1167,-103.647276424,94.1737454898,17.2575942929,16.2161627471,10.6940554717
84.736143119,0.570109,10.8445,0.390388002949,10.8301498795,10.8289,88,35.5431,78.9970237347,0.903188,88,-6.87479714127,442.491007448,39.5851,252.134585244,-11.2618,-103.611358071,130.238726566,71.3649007206,32.9265753978,10.8409841002
116.214985964,0.566169,10.9021,0.38954439493,10.8883215469,10.8846,89,35.7156,127.942634763,0.918534,89,-7.48317687921,440.940846167,39.8517,311.8117387,-11.3117,-91.0507977221,76.7104441826,120.401424134,72.3784998549,10.9007890427
68.9063724801,0.592492,11.0447,0.396639604252,11.0295069177,11.0282,90,35.8816,66.7085374733,0.948942,90,-79.8255775693,210.813097202,40.0993,217.185065862,-11.448,72.0999789589,27.1731944195,118.188128759,78.2104526295,11.0416686481
94.8850573384,0.601127,11.0999,0.397173303242,11.0850333584,11.0835,91,36.0303,113.691812747,0.934024,91,-36.960776632,262.319891118,40.3531,321.216669763,-11.4977,47.1099530114,41.3439201375,96.8529875002,64.7213293382,11.0977901824
91.5569671079,0.55755,11.1729,0.392110569715,11.1574001416,11.1551,92,36.2036,101.05314805,0.934755,92,6.59877627255,391.487959288,40.56,294.692889103,-11.5689,-50.733546311,69.2031856628,151.49080265,84.2383952085,11.1709359908
103.240217496,0.517533,11.26,0.390606962476,11.2424616161,11.2408,93,36.3808,126.557207935,0.937646,93,8.34667569761,308.829520602,40.7779,348.071682651,-11.6643,-4.1180796331,49.0294607944,140.952073649,85.006096488,11.2573784312
67.4629353915,0.531815,11.452,0.389056600942,11.4388458805,11.436,94,36.541,61.0987610159,0.929257,94,-10.755619726,622.827160061,40.9992,180.918153502,-11.8388,-64.5256907151,90.5550499145,146.352630259,74.5194692004,11.4516731902
102.487132728,0.629132,11.4875,0.398959176085,11.470391917,11.4691,95,36.7285,53.4502716924,0.920947,95,-159.078292778,946.210431533,41.2183,203.248243362,-11.8614,-168.150757907,127.012017645,147.24883425,76.4020092936,11.4846974654
96.6442752406,0.560032,11.513,0.398300942242,11.4976216311,11.4963,96,36.8663,129.559060126,0.957838,96,3.30812887858,672.193515151,41.4679,338.97689348,-11.9088,-29.4775033569,78.2374909853,116.001552006,67.0371769746,11.5103556047
79.8941783936,0.669549,11.5897,0.415165843847,11.5726131959,11.5702,97,37.0103,105.185448067,0.954879,97,-23.7231215618,299.779313528,41.7251,194.106401139,-12.021,-46.5041260784,81.2439276248,86.4587308021,24.3685985744,11.5874539812
64.0482706577,0.73159,11.7536,0.422858259659,11.7385703357,11.7368,98,37.2313,69.7197741739,0.968478,98,-26.2284636031,252.038094968,41.9455,185.027910714,-12.1591,63.021800134,45.6924298021,108.620724625,60.9253966015,11.7515193003
59.70701757,0.609173,11.8774,0.402965971375,11.8620463845,11.86,99,37.3802,102.775162239,0.947794,99,4.69076376739,847.39863117,42.1309,191.433349427,-12.2747,-8.55473793152,217.598122622,231.164046474,25.972048202,11.8757554605
196.879373003,0.60785,11.9322,0.407683286678,11.9140158368,11.9133,100,37.5478,220.668106663,0.951216,100,74.5286241393,599.568019701,42.3618,557.3884628,-12.3231,-41.3874945248,125.71116565,155.476786803,53.5037602305,11.9286680206
74.1043160577,0.596669,12.0676,0.409443364107,12.0496076538,12.048,101,37.735,136.334508215,0.969568,101,31.9267621673,381.67151723,42.5547,281.066714009,-12.4291,40.6980016971,68.6382600346,123.013395037,65.7881051698,12.0644431314
109.449926626,0.618192,12.1017,0.418891654988,12.0851426753,12.0826,102,37.9127,133.151645447,0.946493,102,8.23384712551,485.817464447,42.7954,373.825160609,-12.4756,4.00828669426,144.988286466,122.390194186,48.6442580281,12.1008332713
116.516816222,0.541527,12.162,0.400702685939,12.1460728076,12.1445,103,38.0389,111.173900558,0.921483,103,2.95930852029,527.950052719,43.0155,365.722443714,-12.546,0.853157465946,143.135028319,198.225992048,75.4781449478,12.1611862707
76.1683777473,0.627625,12.2562,0.417498590857,12.2410058537,12.239,104,38.2465,60.0581450021,0.953945,104,0.593041265812,426.192278868,43.2254,226.18631147,-12.6339,-7.85114678861,101.162985289,204.961650386,79.8145900899,12.2550618612
121.480074501,0.669183,12.309,0.425628893247,12.2951039931,12.2918,105,38.4423,165.092466127,0.966243,105,-0.0301140183004,549.378367383,43.4725,361.253985152,-12.7198,-15.8898772939,94.1170259793,200.180778606,83.7985096487,12.3098798401
64.7348376481,0.617812,12.3772,0.418919297075,12.3597566732,12.358,106,38.5295,34.9425761645,0.903785,106,-99.928362431,390.298627574,43.679,120.017343368,-12.7665,90.1392145661,73.0452013719,196.863220787,95.8476019788,12.3749937598
63.6093655354,0.705378,12.4365,0.434695006912,12.419689344,12.4175,107,38.7412,127.497200755,0.908104,107,55.4872838438,910.414292831,43.8955,211.623584868,-12.8465,-203.007115018,246.786114285,201.248776982,51.6252331514,12.4340066523
103.395877322,0.688914,12.5801,0.434384620997,12.5647287318,12.5611,108,38.8327,96.4571205123,0.893029,108,-28.9527522401,367.728171641,44.1012,325.020288404,-13.001,-111.558086977,124.120434411,110.121493181,48.1694616292,12.5794868733
70.3055454411,0.651839,12.6114,0.427884286333,12.5933359993,12.5914,109,38.9552,107.703246879,0.86215,109,-1.22445252713,257.536591231,44.3171,206.338017253,-13.0363,134.794242741,24.9934492065,195.547519653,111.112011708,12.6096885644
119.627786704,0.673053,12.7742,0.429153419001,12.7534761035,12.7507,110,39.0912,185.399853486,0.909524,110,4.8009970207,515.208109017,44.5465,300.594112053,-13.1812,158.312098155,85.240992958,330.507971062,108.864150391,12.7712850205
128.649410131,0.701718,12.807,0.441068019446,12.7844671807,12.7833,111,39.2833,253.835947082,0.952026,111,45.7534274375,465.222237096,44.7258,396.320147829,-13.2056,-7.0343358535,129.767265368,230.790342948,85.0661239669,12.8041353288
96.7527515045,0.74212,12.9244,0.449359535984,12.9033397711,12.9,112,39.4512,99.0447986942,0.93395,112,10.5827963825,863.436059838,44.982,317.491148145,-13.3318,-47.9308846321,241.531653085,258.921945817,53.5139190574,12.9233394138
101.966470238,0.692554,13.0006,0.438299289074,12.9775908296,12.9758,113,39.5764,149.169568333,0.911907,113,-11.9790285018,751.459314525,45.1422,326.01496543,-13.4073,-98.6120001741,208.0480739,211.783935064,82.8080696095,12.9977958734
63.4028903179,0.761156,13.0634,0.45351443671,13.0420198738,13.04,114,39.7885,51.2856271286,0.908245,114,-0.546522008183,750.125866602,45.3399,140.565421505,-13.4721,-26.3237573398,132.468178666,290.049775037,114.091521218,13.062427533
102.432385251,0.732382,13.1349,0.444477823723,13.1108675706,13.1079,115,39.9559,192.960990106,0.924165,115,46.8253637875,322.280613172,45.4962,352.51852924,-13.5439,-124.758242217,115.475439107,68.454623646,40.3012224458,13.1327283111
157.287104606,0.743759,13.2085,0.454214737689,13.1859912572,13.1832,116,40.1317,136.805579723,0.921874,116,4.06412699076,998.407221466,45.7211,437.580129645,-13.6418,-75.7533756548,229.692712714,293.229580697,95.0869742503,13.2073687092
119.833997218,0.682475,13.3746,0.451045146634,13.3573238282,13.3543,117,40.296,200.665363095,0.925389,117,-8.57456061809,331.992453687,45.9299,346.393176355,-13.8126,-361.664052263,117.84615338,8.68972400223,21.1781118722,13.3745716992
138.921464898,0.71329,13.4675,0.448544715842,13.4462751041,13.4444,118,40.428,132.766432746,0.911871,118,-0.316604708532,837.804369419,46.1335,329.703241749,-13.9041,-241.189852283,190.518326751,54.7072133555,23.4397253827,13.4639405196
143.831772485,0.709489,13.5901,0.452013665647,13.5688430364,13.5663,119,40.6518,159.543183783,0.914218,119,-12.034283984,283.787504758,46.3269,370.269991749,-14.0087,-159.280470087,83.498424624,-54.1081922666,-1.38846997106,13.5884597675
92.308635992,0.822973,13.6181,0.478033088784,13.5955789769,13.5924,120,40.8529,99.2814764094,0.950571,120,-23.1690996155,962.92633469,46.5749,238.961382184,-14.0636,-241.685715098,283.279309755,319.067379742,79.8083001129,13.6174034334
79.7371580791,0.815581,13.7477,0.473924522134,13.7214597547,13.7185,121,41.0247,146.150448749,0.932024,121,70.4997395274,506.666821128,46.7662,294.452095903,-14.2027,-174.293902428,133.669047133,-36.1272093388,3.72331483402,13.7459351846
