AverageY,AverageAbsQ,MinReturn,AverageQ,MinEsReturn,AverageDiscountedReturn,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,StdEsReturn,AveragePolicySurr,Epoch,AverageEsReturn,AverageAction,AverageReturn,Iteration,AverageAbsY,MaxReturn,QFunRegParamNorm,StdReturn,AverageQLoss
445.491755136,445.488,1584.75998381,445.488,3334.35538593,402.226108426,4.15046699706,3334.35538593,88.213,0.0,-448.133,398,3334.35538593,0.991328,4655.44097911,398,445.491904953,5645.42012397,106.973,1484.49251425,248.837
445.008235345,444.997,1795.87226304,444.997,3170.99817706,406.266037854,4.0120884218,3170.99817706,88.295,0.0,-447.539,399,3170.99817706,0.988504,4491.66483647,399,445.008435197,5265.12459183,107.163,1176.34214777,224.181
446.639061529,446.623,78.0608501783,446.623,3089.56508288,317.224541044,4.03737594491,3089.56508288,88.4514,0.0,-448.941,400,3089.56508288,0.99045,2988.29671621,400,446.639199684,4295.29374936,107.28,1365.21537569,236.899
445.701143607,445.687,-268.834346735,445.687,3162.24404958,348.914080838,3.97898370946,3162.24404958,88.5552,0.0,-447.942,401,3162.24404958,0.989968,3428.48923675,401,445.701224534,4787.21964072,107.49,1920.02898211,202.451
445.681814335,445.663,-234.885128207,445.663,3343.29130888,257.761413389,3.79946903075,3343.29130888,88.647,0.0,-447.97,402,3343.29130888,0.99093,1409.70322201,402,445.68210125,3642.04235795,107.571,1578.18265409,170.238
447.370680238,447.37,1220.12725172,447.37,3193.34766168,458.132422605,4.09132412562,3193.34766168,88.747,0.0,-449.582,403,3193.34766168,0.981815,5255.23073352,403,447.370886823,5908.42203513,107.707,1351.96401607,228.541
446.60738123,446.589,2130.58556246,446.589,3597.56947275,402.653904508,4.04747935605,3597.56947275,88.8513,0.0,-448.839,404,3597.56947275,0.989595,4384.21076204,404,446.607456726,5306.12046198,107.912,1143.54805379,232.105
447.177148099,447.151,4771.91525298,447.151,3520.08642974,415.759337257,3.9511085353,3520.08642974,88.9463,0.0,-449.455,405,3520.08642974,0.986332,5203.6251702,405,447.177304771,5486.1794314,108.072,193.343467781,199.857
447.049927691,447.057,1222.9415075,447.057,3241.6538895,448.669596823,4.07379424972,3241.6538895,89.0205,0.0,-449.322,406,3241.6538895,0.984918,4681.64585043,406,447.0500383,5969.71302715,108.175,1437.94033079,238.249
449.733559913,449.691,238.635893695,449.691,3795.7687466,348.621540715,3.92185082731,3795.7687466,89.1599,0.0,-452.025,407,3795.7687466,0.99203,3731.16501931,407,449.733669288,4780.89456087,108.388,1404.21636214,210.536
446.831183404,446.821,4848.89251119,446.821,3525.02767701,418.914216666,4.31070780907,3525.02767701,89.2694,0.0,-449.067,408,3525.02767701,0.983276,5241.56616555,408,446.83130892,5558.94826228,108.585,230.865579691,276.525
447.407892534,447.386,267.171966953,447.386,3253.73307901,382.869987336,4.06711676568,3253.73307901,89.4466,0.0,-449.635,409,3253.73307901,0.98689,3221.66734845,409,447.407999806,5258.6463863,108.732,1567.37254511,216.571
448.384874879,448.37,151.042534195,448.37,3304.81147816,379.548501624,3.85515620246,3304.81147816,89.5317,0.0,-450.638,410,3304.81147816,0.988707,4087.12452018,410,448.384911451,5373.0603435,108.888,1816.61834287,200.781
446.615404644,446.599,249.228878674,446.599,1356.06114986,439.096686823,3.84899653148,1356.06114986,89.5204,0.0,-448.946,411,1356.06114986,0.985198,4093.850203,411,446.615466941,6453.96905558,109.004,2517.85158703,205.429
447.555090988,447.536,1244.25755751,447.536,1558.29195953,421.902595878,4.15721911523,1558.29195953,89.635,0.0,-449.851,412,1558.29195953,0.98497,4691.94586442,412,447.555279857,5721.37020145,109.075,1384.38778421,247.271
447.261592111,447.235,795.335661858,447.235,3256.40872764,413.940116291,4.21884439049,3256.40872764,89.7447,0.0,-449.584,413,3256.40872764,0.987963,4222.55122659,413,447.261628685,5766.6932758,109.225,1739.39100209,270.155
446.86507709,446.852,90.09252831,446.852,894.490728586,414.953107209,4.33374173029,894.490728586,89.8114,0.0,-449.221,414,894.490728586,0.985692,4822.79604829,414,446.865283796,5679.56090043,109.454,1656.52388602,278.597
447.663404886,447.649,701.802445262,447.649,3341.96507939,418.069303273,4.24651388618,3341.96507939,89.9313,0.0,-450.009,415,3341.96507939,0.987974,4219.96084134,415,447.663687502,6107.99673949,109.674,1960.0468869,263.3
447.604943494,447.608,1569.00348951,447.608,3737.8468786,408.28620198,4.19450084818,3737.8468786,89.9435,0.0,-449.967,416,3737.8468786,0.988994,4620.60851039,416,447.605014537,5498.75494334,109.78,1343.63646708,286.188
448.609116231,448.554,5383.72742807,448.554,3643.07732729,434.905753281,4.16156575906,3643.07732729,90.0342,0.0,-450.874,417,3643.07732729,0.982573,5683.01988113,417,448.609320869,6056.42833852,109.946,192.352724598,233.167
447.858913243,447.855,4375.04774259,447.855,3164.97978429,359.129784111,4.06670552422,3164.97978429,90.1712,0.0,-450.112,418,3164.97978429,0.982632,4563.64621696,418,447.859061205,4695.46367942,110.075,87.4637495988,231.048
448.910451473,448.898,4731.3998365,448.898,3187.86115774,382.472689235,3.80789722257,3187.86115774,90.2593,0.0,-451.175,419,3187.86115774,0.984936,4821.20850683,419,448.910575321,4908.81525672,110.207,52.2356385919,179.58
449.523582414,449.51,5068.23293185,449.505,3751.76272334,428.963543023,3.88536693364,3751.76272334,90.3814,0.0,-451.888,420,3751.76272334,0.990028,5327.74227881,420,449.52365036,5647.58703028,110.362,161.849177532,175.936
448.660676457,448.645,187.671277816,448.645,3574.76261118,397.705381105,4.04191826978,3574.76261118,90.5113,0.0,-450.93,421,3574.76261118,0.990316,3327.21321177,421,448.660833564,5400.28376512,110.492,1713.76350899,218.275
449.75137935,449.737,1084.34247707,449.737,2839.12656166,416.473512218,3.89669652833,2839.12656166,90.5935,0.0,-452.032,422,2839.12656166,0.986416,5020.41744211,422,449.751536991,5838.93676639,110.603,1326.42594802,186.677
449.21478693,449.204,5064.43112407,449.204,3616.8335201,405.152469873,3.96703158864,3616.8335201,90.7115,0.0,-451.478,423,3616.8335201,0.987987,5358.89150297,423,449.214938557,5762.91378039,110.738,204.044241603,215.212
448.912365758,448.887,4086.61418642,448.887,3742.58232045,342.393320905,4.26886220297,3742.58232045,90.7907,0.0,-451.173,424,3742.58232045,0.98565,4201.92623626,424,448.912558691,4299.55658038,110.857,64.7805703281,258.025
450.706533478,450.688,1254.87902756,450.688,1534.95352558,400.928211361,4.28169339559,1534.95352558,90.8517,0.0,-452.888,425,1534.95352558,0.986274,4535.87353653,425,450.706709249,5530.16241466,111.012,1229.84477568,277.829
449.278539086,449.267,4587.90446414,449.267,3819.43365774,366.643779876,3.85144217169,3819.43365774,90.9539,0.0,-451.605,426,3819.43365774,0.984525,4775.28413053,426,449.278851508,5034.69016126,111.165,137.786876741,183.456
449.849024269,449.833,2172.66793677,449.833,3769.86815382,393.212729549,4.03932614862,3769.86815382,91.0078,0.0,-452.205,427,3769.86815382,0.983463,4472.06249891,427,449.849048259,5062.33033638,111.33,842.646031857,194.269
448.197813327,448.182,5072.9637452,448.182,3657.72412634,414.574697021,4.39771245174,3657.72412634,91.159,0.0,-450.537,428,3657.72412634,0.985641,5401.42346983,428,448.197950169,5597.62015588,111.528,179.808498705,292.136
449.043435268,449.018,1780.50017264,449.018,3732.09881995,353.242020604,4.27312800176,3732.09881995,91.2961,0.0,-451.448,429,3732.09881995,0.989424,3825.38010052,429,449.043576783,5014.34449196,111.665,1101.63144962,254.611
449.965021537,449.947,3552.58813976,449.947,3728.29534858,418.152896663,4.15366859807,3728.29534858,91.3801,0.0,-452.415,430,3728.29534858,0.989683,5043.31764032,430,449.965254599,5514.43454814,111.849,528.228840541,255.685
449.567921961,449.552,4510.01678397,449.552,3373.85312579,420.819764996,4.11262379826,3373.85312579,91.5344,0.0,-451.803,431,3373.85312579,0.9823,5297.32219741,431,449.568095371,5548.64011355,111.95,289.450060204,251.733
449.643422991,449.633,2208.91194863,449.633,1408.89601276,397.093111327,3.9854133228,1408.89601276,91.659,0.0,-451.929,432,1408.89601276,0.985589,4681.14666798,432,449.643687731,5084.2629296,112.106,832.206472863,240.369
450.856315716,450.83,5515.54720632,450.83,3593.19295167,429.217639689,3.9567122072,3593.19295167,91.7065,0.0,-453.168,433,3593.19295167,0.985785,5671.37542432,433,450.856398816,5903.7626534,112.231,104.423334308,216.497
451.923650679,451.913,379.104035877,451.913,3723.92051742,404.702185066,4.06104133109,3723.92051742,91.8495,0.0,-454.248,434,3723.92051742,0.99055,4244.92096346,434,451.923816441,5586.29312333,112.362,1833.22359228,212.659
451.100711899,451.081,4741.79682638,451.081,3914.6485767,398.673994226,4.29603092707,3914.6485767,91.9201,0.0,-453.4,435,3914.6485767,0.984661,5042.86189148,435,451.100776682,5473.65565329,112.53,196.633684374,279.697
452.183258285,452.165,4941.9025296,452.165,3424.368519,430.862181541,4.00626690614,3424.368519,92.0973,0.0,-454.471,436,3424.368519,0.987096,5414.65233713,436,452.183366045,5787.0075618,112.694,244.066043773,202.285
449.820137742,449.826,5665.19409118,449.826,3687.126405,473.766878949,4.11285669824,3687.126405,92.1756,0.0,-452.187,437,3687.126405,0.982852,6002.11749531,437,449.820211079,6222.05321743,112.794,154.714807028,247.243
451.905304642,451.892,3997.58975857,451.892,3663.00501034,442.52824704,4.10817469593,3663.00501034,92.2208,0.0,-454.141,438,3663.00501034,0.983702,5415.15614329,438,451.905558343,5852.67642998,112.963,535.759112975,239.249
451.965802753,451.932,566.663770934,451.932,3459.92718478,385.334769856,4.10326158003,3459.92718478,92.3451,0.0,-454.307,439,3459.92718478,0.989726,4280.15513105,439,451.965853555,5621.64010425,113.19,1812.16128586,240.892
452.501239763,452.49,4625.16642319,452.49,3654.15508825,384.916611434,4.08065690225,3654.15508825,92.3634,0.0,-454.869,440,3654.15508825,0.989056,4795.21603517,440,452.501343648,4941.24769489,113.342,98.6363445445,224.076
453.598905744,453.577,1892.25504172,453.577,3427.19118055,429.654387474,3.85013774276,3427.19118055,92.4841,0.0,-455.943,441,3427.19118055,0.98726,5339.32806405,441,453.599080658,5878.3170953,113.442,1153.19270875,184.351
453.712893116,453.682,4489.47018697,453.682,3186.31106302,399.040581522,4.36830005621,3186.31106302,92.62,0.0,-456.067,442,3186.31106302,0.989537,5014.51347783,442,453.713058405,5777.95939938,113.635,309.274574943,284.282
452.203822751,452.192,1129.69874141,452.192,3156.54279175,380.42361196,4.48553787043,3156.54279175,92.7629,0.0,-454.493,443,3156.54279175,0.990885,4347.863847,443,452.2039441,5049.26866694,113.812,1095.93236385,307.815
451.878663348,451.86,830.566622575,451.859,3388.80476893,436.49010059,4.25929248126,3388.80476893,92.8186,0.0,-454.041,444,3388.80476893,0.985078,5357.05540626,444,451.878840467,5996.23028074,113.953,1511.80473313,268.034
452.338052341,452.321,5507.79809519,452.321,3575.36946235,452.054965257,4.24381114251,3575.36946235,92.8606,0.0,-454.583,445,3575.36946235,0.987771,5862.62877895,445,452.33822673,6251.46749847,114.1,201.889610231,248.46
453.373052018,453.351,5140.70734006,453.351,3313.31732161,405.368863107,4.0694126685,3313.31732161,92.9418,0.0,-455.603,446,3313.31732161,0.992497,5403.62687023,446,453.37322427,5515.7805873,114.261,103.596080746,232.025
453.316937364,453.302,4145.32819318,453.302,3590.63324215,447.534341433,4.46276030025,3590.63324215,93.0767,0.0,-455.526,447,3590.63324215,0.986892,5615.87248445,447,453.317155171,6315.37830427,114.415,562.327413125,313.246
453.667693127,453.646,1584.5540189,453.646,3576.84626366,385.442576592,3.82526100443,3576.84626366,93.1725,0.0,-456.041,448,3576.84626366,0.99195,4410.98172565,448,453.667882446,5118.46898227,114.54,974.526146305,185.551
453.521767812,453.525,5666.46033861,453.525,3579.59473904,446.652376465,3.88092451677,3579.59473904,93.2472,0.0,-455.934,449,3579.59473904,0.988477,5912.95132364,449,453.521916658,6220.41898673,114.63,173.962185762,208.954
453.795748429,453.804,5312.10783368,453.804,1991.59090348,420.149397354,4.08828796058,1991.59090348,93.3462,0.0,-456.262,450,1991.59090348,0.986938,5426.5718061,450,453.795983587,5628.38810215,114.744,89.6185943003,238.05
452.686878235,452.638,2768.99320578,452.638,3477.9041762,378.447386665,4.12788876638,3477.9041762,93.4016,0.0,-455.125,451,3477.9041762,0.981854,4560.40172632,451,452.686919218,4904.61646116,114.917,601.750563936,226.678
453.528555595,453.513,2373.32948418,453.513,3463.38813953,468.638320751,4.30969707192,3463.38813953,93.4822,0.0,-455.934,452,3463.38813953,0.988791,5737.46014828,452,453.528672298,6364.58851167,115.011,1129.31265598,291.734
453.850915017,453.855,810.475768632,453.855,3785.74606159,377.582439481,4.12773029802,3785.74606159,93.586,0.0,-456.163,453,3785.74606159,0.98562,4163.80314341,453,453.851061215,5180.44995993,115.213,1422.53183996,258.433
455.565505923,455.52,32.1078125058,455.517,3624.21000801,349.524632891,4.43238025622,3624.21000801,93.6786,0.0,-457.976,454,3624.21000801,0.990593,3143.67112898,454,455.565713227,4794.15349519,115.399,1634.61814799,286.322
455.533996669,455.517,775.813843783,455.517,3527.76362403,408.561642737,4.21672478547,3527.76362403,93.7326,0.0,-457.928,455,3527.76362403,0.988318,4503.70488234,455,455.534075953,5807.9523075,115.588,1477.66685013,255.91
456.488815461,456.485,1067.42182771,456.485,3087.54719991,358.043177406,4.30544924742,3087.54719991,93.8917,0.0,-458.86,456,3087.54719991,0.983662,4319.27579226,456,456.488890068,5197.37126703,115.796,1346.25462981,274.896
454.606589584,454.595,5108.53877769,454.595,3373.11119694,395.443834656,3.88823098391,3373.11119694,93.9678,0.0,-456.96,457,3373.11119694,0.986819,5329.21136197,457,454.606820302,5672.03156568,115.86,152.040066358,197.65
456.303738459,456.284,5059.50791374,456.284,3525.31973124,421.821099651,3.81964154024,3525.31973124,94.0768,0.0,-458.562,458,3525.31973124,0.987836,5347.91576411,458,456.304137146,5627.72171117,115.942,161.834775034,175.182
456.613476831,456.594,1881.77512203,456.594,3433.54111478,393.122241962,4.13719122892,3433.54111478,94.1163,0.0,-458.909,459,3433.54111478,0.989031,4255.53297969,459,456.613540514,5458.91444185,116.096,1143.28278983,229.185
454.796911652,454.773,91.3724850687,454.773,3224.94232099,392.691292274,4.63709202377,3224.94232099,94.2034,0.0,-457.139,460,3224.94232099,0.98714,4267.11454876,460,454.79696604,5188.79421578,116.23,1646.56919824,314.641
455.882828532,455.879,800.198637815,455.879,3702.45117518,400.974671771,4.08012028723,3702.45117518,94.2037,0.0,-458.2,461,3702.45117518,0.989148,4478.1530183,461,455.883279153,5607.07819125,116.284,1530.16868187,231.24
455.985925492,455.96,589.568785684,455.96,3263.76949329,385.782593952,3.93250713961,3263.76949329,94.2765,0.0,-458.212,462,3263.76949329,0.988804,4311.68325247,462,455.985925492,5250.6925931,116.414,1445.98541905,193.578
455.811975956,455.793,-495.133130262,455.793,3361.42971208,363.143309613,4.32894399579,3361.42971208,94.344,0.0,-458.135,463,3361.42971208,0.990692,4348.43090663,463,455.812134478,5438.26333499,116.512,1721.9728223,270.622
456.95502271,456.935,-205.471657378,456.935,3625.08749808,348.555522202,4.34440075722,3625.08749808,94.4707,0.0,-459.276,464,3625.08749808,0.993072,2821.78379637,464,456.955247821,4814.94703075,116.628,1795.5153079,275.573
457.166377596,457.143,317.225584062,457.143,3445.4791365,364.279678531,4.39184278498,3445.4791365,94.634,0.0,-459.748,465,3445.4791365,0.992465,2150.2577168,465,457.166474749,4262.56928133,116.72,1434.55081556,287.191
456.19864947,456.186,901.622483106,456.186,3771.69681321,408.333849735,4.26447893525,3771.69681321,94.6654,0.0,-458.651,466,3771.69681321,0.9858,4025.59545836,466,456.198720598,5485.65727922,116.871,1445.70578092,250.742
457.243932835,457.251,977.661618289,457.251,3431.63916458,381.646295281,4.14619792665,3431.63916458,94.7592,0.0,-459.705,467,3431.63916458,0.989783,3846.83804922,467,457.243985075,5689.93235288,116.981,1704.47591464,245.331
457.626107192,457.575,1476.11029432,457.575,3194.09077616,353.694493521,4.13279570828,3194.09077616,94.9075,0.0,-460.008,468,3194.09077616,0.984267,4217.33302,468,457.626153919,4708.45481449,117.059,918.859747644,231.167
458.024207866,458.006,1980.58716947,458.006,3495.00172405,321.902810706,4.41519542603,3495.00172405,95.0018,0.0,-460.307,469,3495.00172405,0.988635,3864.07490556,469,458.024452348,4217.01877407,117.248,640.050986363,303.504
457.286712384,457.279,580.67144121,457.279,3366.66699048,376.635358431,4.42018116743,3366.66699048,95.1103,0.0,-459.595,470,3366.66699048,0.988716,4573.1230751,470,457.286798622,5173.22660683,117.395,1333.11000024,302.069
458.132474257,458.121,3608.4772658,458.121,2944.77109751,423.827632965,3.89090973638,2944.77109751,95.165,0.0,-460.55,471,2944.77109751,0.987945,5406.93247309,471,458.13260072,5956.8813307,117.464,644.756995686,185.329
458.045229599,458.031,4868.61381203,458.031,3653.80518695,402.073242777,3.89497078158,3653.80518695,95.2112,0.0,-460.366,472,3653.80518695,0.99181,5093.68682996,472,458.045329435,5295.4762796,117.531,127.672565829,192.112
457.346616385,457.315,212.85971823,457.315,3022.81607109,338.409268152,4.46105821215,3022.81607109,95.3394,0.0,-459.626,473,3022.81607109,0.988697,2406.65128238,473,457.346742332,5058.3073612,117.701,1963.76472761,298.556
458.892144157,458.874,4747.93805203,458.874,3375.38711319,365.434570122,4.22690131937,3375.38711319,95.4415,0.0,-461.297,474,3375.38711319,0.986596,4981.68034766,474,458.892144157,5170.35658562,117.83,135.877483967,252.347
459.725835131,459.709,891.026848507,459.709,3682.14930895,364.572147322,4.20341785377,3682.14930895,95.4509,0.0,-462.063,475,3682.14930895,0.990179,2758.68064194,475,459.726175078,4746.65870359,117.918,1292.00557524,245.486
460.254842112,460.243,-47.9302342267,460.243,3052.39099944,305.321859801,4.04656531512,3052.39099944,95.5051,0.0,-462.709,476,3052.39099944,0.99123,873.247568002,476,460.255003164,2591.14843469,118.102,794.102041425,217.814
457.742966771,457.733,1422.7467108,457.733,3553.81513551,423.748755462,3.98518674083,3553.81513551,95.6248,0.0,-460.046,477,3553.81513551,0.987552,5011.7790079,477,457.743113876,6205.61783357,118.188,1425.63947434,204.937
458.607271046,458.595,2732.10996583,458.595,1093.04059018,443.291395955,4.07266676961,1093.04059018,95.7333,0.0,-460.95,478,1093.04059018,0.985918,5137.64958281,478,458.60731442,6213.95130421,118.282,1262.17262559,218.609
460.129104971,460.115,1321.78692864,460.115,3233.52119148,472.044523797,4.20891844472,3233.52119148,95.8476,0.0,-462.44,479,3233.52119148,0.988398,5745.71396844,479,460.129199151,6540.08877805,118.403,1482.48320464,239.324
458.900913493,458.891,499.440534919,458.891,3806.75930508,348.537124344,4.02418247862,3806.75930508,95.8527,0.0,-461.268,480,3806.75930508,0.989867,3275.50513725,480,458.901013921,5190.10588667,118.549,1862.21415769,229.893
459.550982013,459.532,1175.77019159,459.532,3674.32732368,423.468566222,4.21419087939,3674.32732368,95.9025,0.0,-461.777,481,3674.32732368,0.989305,5198.74396099,481,459.551166072,5854.00832308,118.645,1355.22623864,248.742
458.95973095,458.945,3863.85646078,458.945,3078.56354736,400.399589657,4.20729613903,3078.56354736,96.0387,0.0,-461.368,482,3078.56354736,0.986241,5020.02407534,482,458.959840007,5420.77077619,118.753,405.117919979,253.031
460.739810858,460.715,4273.09658362,460.715,3622.79272455,421.396454212,4.29140744747,3622.79272455,96.0777,0.0,-463.18,483,3622.79272455,0.986648,5348.78267483,483,460.740038153,5941.0364405,118.923,487.17674313,268.706
459.424425402,459.418,4674.20561389,459.418,3487.04462435,427.473816549,4.03732291097,3487.04462435,96.1881,0.0,-461.827,484,3487.04462435,0.988365,5101.75475349,484,459.424658084,5443.06517766,119.034,221.138248171,217.038
460.908912834,460.906,53.4341096696,460.906,3516.34263141,356.812045116,4.12180652575,3516.34263141,96.2119,0.0,-463.354,485,3516.34263141,0.986992,3949.30329966,485,460.909478879,5097.87618768,119.175,1695.43062075,247.346
462.693076309,462.679,4700.38633085,462.679,3519.45164204,379.331616943,4.47676795076,3519.45164204,96.2904,0.0,-465.12,486,3519.45164204,0.984012,4827.58185298,486,462.693173127,4999.81205689,119.28,80.6165195867,314.128
461.249400408,461.211,1317.45791915,461.211,3503.36186648,406.440547349,4.37535577881,3503.36186648,96.4164,0.0,-463.883,487,3503.36186648,0.985224,4554.75771165,487,461.24952996,5547.44316162,119.473,1463.51641508,246.833
462.640816642,462.61,13.3115711633,462.61,3530.20679338,421.490508397,4.60003985714,3530.20679338,96.4834,0.0,-465.142,488,3530.20679338,0.986749,4482.14515852,488,462.640992466,6200.77800105,119.615,2120.39378254,290.749
462.216133016,462.203,4352.59639578,462.203,3255.91364063,370.745592556,4.23101392098,3255.91364063,96.4671,0.0,-464.684,489,3255.91364063,0.98662,4499.27209875,489,462.216246806,4642.08149177,119.775,88.0864889015,244.95
462.564459599,462.544,796.922207346,462.544,3644.36566244,356.452179161,4.08620355919,3644.36566244,96.6304,0.0,-464.844,490,3644.36566244,0.991211,3099.72559121,490,462.564656,5100.80354558,119.9,1722.82898563,240.114
462.931001726,462.924,2286.30097887,462.923,3153.09815819,319.408731736,4.28666017634,3153.09815819,96.7765,0.0,-465.214,491,3153.09815819,0.989329,3653.81447267,491,462.931112096,4194.61802207,120.023,557.401713478,283.271
461.515085338,461.488,130.791241628,461.488,3580.03896469,390.183232335,4.46635185298,3580.03896469,96.8853,0.0,-463.923,492,3580.03896469,0.990384,4216.25254499,492,461.515145173,5861.7519569,120.19,1897.06774312,294.73
462.714009597,462.706,1501.33224477,462.706,2560.41212872,401.174607363,4.58766075202,2560.41212872,96.9316,0.0,-465.127,493,2560.41212872,0.989928,4526.17241102,493,462.714310604,5793.66837446,120.322,1360.34998838,336.964
462.9203943,462.893,5239.12249243,462.893,3825.13622483,413.892221987,4.6619078395,3825.13622483,97.0131,0.0,-465.369,494,3825.13622483,0.988347,5802.84163698,494,462.920439725,6141.79850033,120.413,269.747825365,338.867
461.416820594,461.403,4084.13934532,461.403,3388.13624338,401.23190749,4.11509279538,3388.13624338,97.0999,0.0,-463.847,495,3388.13624338,0.990377,5024.5720812,495,461.417164686,5514.35995644,120.539,497.469470584,244.952
464.390615964,464.375,5409.46793438,464.375,3691.78187348,413.111130279,4.20586502822,3691.78187348,97.1883,0.0,-466.725,496,3691.78187348,0.988031,5585.85341507,496,464.39067918,5767.18212912,120.691,122.642048713,249.406
464.535181901,464.527,5283.55083048,464.527,3857.20002354,437.731526187,3.99008914446,3857.20002354,97.194,0.0,-467.076,497,3857.20002354,0.985807,5668.38815401,497,464.535241182,6056.45524759,120.82,226.790999147,199.776
465.103629511,465.082,1534.93721028,465.082,3760.65121388,455.198762286,4.24887093368,3760.65121388,97.2639,0.0,-467.59,498,3760.65121388,0.989806,4249.63133519,498,465.103759414,5853.89650351,120.948,1604.41785732,255.588
464.320567612,464.309,5110.13473025,464.309,3846.8506732,416.846452686,4.57484515445,3846.8506732,97.4141,0.0,-466.833,499,3846.8506732,0.986301,5332.51608505,499,464.320817565,5656.78742011,121.17,162.973101928,304.964
464.918960107,464.91,4498.74676402,464.91,3600.27411021,357.50779018,4.2601551497,3600.27411021,97.5283,0.0,-467.379,500,3600.27411021,0.985277,4689.22378887,500,464.919151802,4830.44951023,121.321,93.5853652243,268.716
465.014213585,464.986,5284.14959223,464.986,3769.94677542,423.416065793,4.55439853303,3769.94677542,97.5344,0.0,-467.588,501,3769.94677542,0.987076,5468.44947598,501,465.01426921,5633.53239422,121.453,108.72390047,302.712
464.820058652,464.796,2672.12653605,464.796,3717.04914174,441.610901777,4.14031285063,3717.04914174,97.6246,0.0,-467.3,502,3717.04914174,0.984572,5273.49277851,502,464.820110047,5778.98627449,121.592,881.157073007,252.542
464.825953466,464.81,623.193146679,464.81,3852.79001742,419.645052703,4.25728239427,3852.79001742,97.7269,0.0,-467.199,503,3852.79001742,0.988511,4169.23839044,503,464.826025235,5764.8276752,121.754,1929.05051237,254.65
466.321468411,466.296,5654.87425912,466.295,3636.0544768,453.288607036,4.38465574107,3636.0544768,97.8272,0.0,-468.811,504,3636.0544768,0.990166,5960.42347366,504,466.321507586,6150.35084899,121.911,158.456638757,287.451
466.792442656,466.797,74.8304261831,466.797,3529.93403294,384.669002958,4.30809768144,3529.93403294,97.9294,0.0,-469.281,505,3529.93403294,0.988665,4311.22292828,505,466.792524855,5746.32191567,122.011,1991.90210708,255.692
466.838272547,466.815,1844.77884787,466.815,3346.02780509,377.138028579,4.13892280697,3346.02780509,98.0029,0.0,-469.284,506,3346.02780509,0.985769,4384.8760266,506,466.838339899,5102.40515528,122.159,882.806919434,239.946
467.640953451,467.626,5414.78965468,467.626,3908.84717693,426.173278266,4.18959518828,3908.84717693,98.0215,0.0,-470.089,507,3908.84717693,0.986324,5689.79264425,507,467.641066219,5832.82977338,122.316,108.550928693,241.074
466.406260836,466.396,4712.57709197,466.396,3947.51912976,386.724133237,3.946209019,3947.51912976,98.0366,0.0,-468.849,508,3947.51912976,0.986107,4861.59030674,508,466.406303991,5063.38735997,122.334,106.21618009,186.735
466.601295343,466.58,544.665907585,466.58,3664.27396114,352.039313281,4.18547038366,3664.27396114,98.0892,0.0,-468.943,509,3664.27396114,0.988037,3366.73736284,509,466.601552593,5261.34026643,122.413,1901.41930478,214.347
465.792380872,465.775,-413.425597118,465.775,3585.09755683,319.839566707,4.51687513183,3585.09755683,98.1831,0.0,-468.175,510,3585.09755683,0.990715,3147.15961931,510,465.792501496,5129.58151587,122.582,1664.29685153,302.03
469.642094141,469.631,4223.11879934,469.631,3299.60387269,348.01219631,3.92699116205,3299.60387269,98.1796,0.0,-472.089,511,3299.60387269,0.989124,4574.96661478,511,469.642139596,4819.40238968,122.646,174.462672344,196.844
467.359101499,467.334,710.803685053,467.334,3371.78580444,319.009853864,4.56006483812,3371.78580444,98.2977,0.0,-469.706,512,3371.78580444,0.990113,3431.33668126,512,467.359240395,4552.75474695,122.766,1049.79849592,324.484
468.957878281,468.946,4985.52743973,468.946,3509.89426053,403.887707024,3.94203297767,3509.89426053,98.3863,0.0,-471.339,513,3509.89426053,0.986478,5087.89462541,513,468.957908492,5328.96061827,122.885,99.0460033087,197.039
468.72915206,468.714,2275.60140724,468.714,3646.28142746,404.425387944,4.287076465,3646.28142746,98.6115,0.0,-471.109,514,3646.28142746,0.981857,4805.98812891,514,468.729208185,5415.95374605,123.011,954.890303414,280.783
468.609995991,468.6,5090.48936576,468.6,3639.1410457,426.405810328,3.93807884167,3639.1410457,98.7265,0.0,-471.018,515,3639.1410457,0.988453,5304.74116427,515,468.610095308,5492.60181314,123.087,119.399065823,204.062
467.210645615,467.179,4772.39060651,467.179,3850.116694,399.001905242,4.0747952063,3850.116694,98.816,0.0,-469.546,516,3850.116694,0.986128,5085.91531201,516,467.210670279,5564.73289087,123.261,214.253600659,230.979
468.066182752,468.06,251.384547436,468.06,3017.0482201,344.726544402,4.38887117101,3017.0482201,98.9479,0.0,-470.394,517,3017.0482201,0.990716,2375.52454275,517,468.066263001,4694.46104335,123.432,1657.30432612,286.915
468.466551413,468.45,-327.945665516,468.45,3121.5233675,329.736880168,4.3474104981,3121.5233675,99.0186,0.0,-470.972,518,3121.5233675,0.993046,2166.17872084,518,468.466963638,4054.41598742,123.533,1572.38407347,281.212
469.426883617,469.403,247.758899778,469.403,3120.82694139,406.301485802,4.06487001915,3120.82694139,99.0605,0.0,-471.984,519,3120.82694139,0.99104,4207.32951164,519,469.426944371,5823.31354141,123.607,1846.79562762,244.172
469.208984475,469.196,5092.56602888,469.196,3444.92936765,439.613092672,3.97478565602,3444.92936765,99.1044,0.0,-471.607,520,3444.92936765,0.989345,5579.05635005,520,469.209201028,5754.93595661,123.658,183.530493263,197.951
