AverageAbsQ,AverageReturn,MaxReturn,AverageEsReturn,AverageQLoss,AveragePolicySurr,Epoch,QFunRegParamNorm,MaxForwardProgress,MaxEsReturn,StdForwardProgress,AverageForwardProgress,MinForwardProgress,StdReturn,PolicyRegParamNorm,MinEsReturn,MinReturn,AverageY,AverageDiscountedReturn,AverageAbsQYDiff,StdEsReturn,AverageAction,AverageAbsY,AverageQ
0.157219,23.9489954028,71.7867306799,15.229454004,0.000353665,-0.144424,474,64.5466,0.533572426291,49.6718692154,0.234020941677,0.0745112752185,-0.450857366035,23.9407065373,27.9766,-26.4976406579,-31.3638851872,0.143201964121,13.0892431694,0.011013725125,23.1612556911,0.987566,0.1575020395,0.143162
0.155285,20.8163402497,72.7937908059,16.7158234089,0.000311573,-0.141941,475,64.6104,0.538688267992,73.5548484273,0.165072588416,0.0452789503482,-0.422844630667,16.9732395278,28.0086,-13.6777252374,-25.4949520524,0.141045693452,11.4366134367,0.0104341003096,20.0883179852,0.97575,0.155638578083,0.140966
0.15649,14.0706468375,49.8313680955,13.2560869589,0.000294524,-0.144829,476,64.6763,0.317058668429,35.9047611062,0.155873116849,-0.022537426682,-0.500181469965,15.1625001353,28.0669,-37.2770224611,-35.6429520881,0.142967959704,7.9371664339,0.0102623513755,20.4637918628,0.973107,0.156653698723,0.142957
0.15584,22.6764399496,81.6060242077,23.7491053942,0.000310142,-0.143543,477,64.7599,0.626934768777,72.8833872898,0.197831660469,0.0731424066422,-0.454608731272,20.4417776039,28.0677,1.22649549548,-29.3056832045,0.142364424296,12.8447691227,0.0103875848538,22.5145595238,0.981629,0.156232363088,0.142238
0.15527,24.8211177491,86.0638080289,16.848922014,0.00031352,-0.142616,478,64.8255,0.66779837701,29.7744674274,0.205043286995,0.0864173820286,-0.494965961004,20.8640284687,28.0933,-1.47364764764,-30.973344416,0.141558836589,13.7490902795,0.0104992625969,7.89770891026,0.982841,0.155614903322,0.141504
0.155405,25.5421595785,76.4237355883,12.2922093746,0.000300774,-0.14222,479,64.8355,0.571964481792,42.9447620383,0.209378934499,0.0941173690226,-0.442369481925,21.586415505,28.0964,-26.6199228545,-26.647253275,0.141292940987,14.2985401404,0.0102848497518,20.5438040331,0.985944,0.155593464454,0.141256
0.154839,23.5672864544,79.3135618567,21.8192544652,0.000329406,-0.141527,480,64.8778,0.594508737486,86.6618088885,0.20254275968,0.0747147176229,-0.421522268147,21.0169152942,28.0933,-24.6759565447,-25.0108484185,0.140691899906,13.0723175091,0.010826774795,25.1407083638,0.985524,0.155252269874,0.140634
0.154859,23.5911492923,75.993303268,19.6584764226,0.000310007,-0.141735,481,64.9116,0.553994803048,64.5769611709,0.157228081225,0.0793698688986,-0.379680827525,16.322757906,28.1153,-27.1565802209,-19.2713088772,0.140644090301,13.1519477017,0.0103298831054,22.3193477307,0.984165,0.155087021155,0.14066
0.155085,26.308303128,69.237610121,17.8439387242,0.000313091,-0.141899,482,64.9909,0.511909481952,50.0362724609,0.213615632954,0.0946710510238,-0.45702767288,21.7647761111,28.1237,1.09123122563,-32.5932478407,0.140707532226,14.2824765936,0.0105468906746,14.4232705633,0.992306,0.155357560975,0.140657
0.154998,21.6209486143,73.2972929567,15.7379430924,0.000327875,-0.142383,483,65.0635,0.536329034497,48.255507268,0.222026315224,0.0459464683929,-0.482050020147,22.1837431201,28.1935,-24.2005922542,-34.2740255024,0.141281534184,11.7770159229,0.0106962172212,20.0984435349,0.988432,0.155367591333,0.141252
0.154866,29.1931957419,72.7673779433,22.3019774567,0.000313958,-0.141616,484,65.102,0.540463077564,57.6545033136,0.21036742603,0.130149228909,-0.474450813098,21.82432007,28.206,-11.4865920136,-32.170782465,0.14051969903,16.2098228281,0.0105238745456,21.1631776269,0.985196,0.155065879437,0.140511
0.154724,30.5549276048,77.6171082685,24.399614753,0.00030886,-0.141182,485,65.1631,0.59515609342,68.1440951617,0.210448556003,0.138375015089,-0.460370630061,21.8412498212,28.2076,-3.3114717786,-30.1037541524,0.140323690199,16.629265322,0.010515533118,21.2512225171,0.987349,0.154959782912,0.140308
0.154734,27.5560523151,74.5458015636,24.5020612932,0.000333035,-0.141358,486,65.2716,0.566345413443,53.9049809011,0.240699134882,0.10760576315,-0.570560386048,24.3185833638,28.2164,-3.24065770399,-40.1995892333,0.140196091151,15.1024463586,0.0109203739129,16.0309097033,0.986918,0.154979613579,0.140175
0.154216,32.5844278106,79.6708410872,36.0420687515,0.000315996,-0.140373,487,65.3559,0.6048825132,69.2236586693,0.241460626546,0.152041890735,-0.600374620056,24.6648958974,28.2245,0.701093103987,-46.151708576,0.139347241745,17.6218158042,0.0107664391036,20.8428127198,0.98308,0.154444919551,0.139335
0.154065,26.931865725,68.1449410935,21.6333254788,0.00035324,-0.140482,488,65.4928,0.502672277095,65.4627121216,0.223447522083,0.0977793953835,-0.531988282466,22.5169739306,28.2177,-37.0642933137,-36.5126559967,0.139282583126,14.3909427818,0.0111671598673,24.5052125508,0.988001,0.154374226397,0.139278
0.153594,31.8173017033,79.667236468,26.0002336747,0.000344403,-0.139926,489,65.5739,0.608043210982,43.9955275469,0.203501544517,0.147859034754,-0.41654655286,20.6089666269,28.2697,-5.26284157856,-24.8035194069,0.138992290943,17.8085707305,0.0109951107789,12.8659616731,0.984792,0.153858830427,0.138968
0.153647,30.4395641583,76.8897907077,27.4344993082,0.000329901,-0.13942,490,65.6341,0.58461536734,71.7734910038,0.212125092415,0.133013295638,-0.545201294851,21.4203189667,28.274,-37.1348283835,-38.6091743306,0.138460504018,16.6824091959,0.0109315314588,28.5315805636,0.983869,0.153949209582,0.138449
0.154366,33.9567536205,71.270810346,36.7223225488,0.000355021,-0.139975,491,65.6934,0.534326037717,69.264514679,0.178193477729,0.168352591852,-0.352610752687,18.3467069017,28.3147,13.7060837318,-16.667561496,0.138900437645,18.4606776259,0.0110437744803,19.5520901097,0.985104,0.154614687763,0.138899
0.154539,32.6743884601,83.4630248184,32.5978109333,0.000349629,-0.140559,492,65.7335,0.632023965458,55.7261032845,0.212536346512,0.15878909696,-0.407467249896,22.1574276187,28.3548,2.30004262954,-25.0753631887,0.139486581476,17.6988997527,0.0112277115902,12.5597226082,0.987717,0.154879190754,0.139436
0.154243,36.2509279822,92.6455794401,26.0442759634,0.000362501,-0.140629,493,65.8492,0.717516594382,63.8937528682,0.177877476066,0.186910958322,-0.225383121656,18.5996017494,28.3703,-16.4104516022,-10.2880127644,0.138780908011,19.7247508543,0.0113103465614,25.1342336275,0.986174,0.154576342113,0.13873
0.155112,33.3282766057,81.4781335483,28.300218348,0.000352036,-0.140951,494,65.9634,0.602931013084,56.6431522054,0.218158362717,0.163594964046,-0.392689323197,22.3853598706,28.3647,-20.9405399534,-23.7592069552,0.139697792182,18.3546105955,0.0110687001537,20.8248342105,0.986732,0.15543559543,0.139655
0.154706,28.4694075109,72.9333567167,31.6826220825,0.000342245,-0.140597,495,66.0312,0.543323338737,61.2903358055,0.203595522329,0.114948506626,-0.416571159316,20.8762210364,28.3869,-24.0011327581,-25.1596677112,0.139306974328,15.6178221729,0.0109168401891,19.6961141706,0.985936,0.154976725103,0.139285
0.153548,28.4606302228,71.0817995979,24.1134092517,0.000328529,-0.1387,496,66.0727,0.513596042647,54.6812218359,0.212213170239,0.107794421853,-0.480670845621,21.3218931876,28.3949,-29.3391604304,-29.7324885452,0.137948877298,15.5311065244,0.0109590383579,23.1887478102,0.983683,0.153876855883,0.137861
0.153862,32.1590762683,78.3265266495,23.3445201597,0.000316729,-0.13927,497,66.1065,0.5780928082,59.4824159276,0.19423732841,0.151921582338,-0.416205832233,19.6875149878,28.4251,5.23543682241,-25.9524917402,0.137798012703,18.3139047406,0.0108148603489,16.3613117042,0.982922,0.154125073195,0.137783
0.154328,25.1429966921,73.7945265039,31.2074877809,0.000350339,-0.139455,498,66.1652,0.555361030714,60.8351076456,0.218543067243,0.0832017036595,-0.53909254215,21.2253976673,28.4544,10.2848064715,-36.9309543503,0.138338935819,14.6425419408,0.0113484996867,15.2453601103,0.984495,0.154666625116,0.138302
0.153712,27.2971816629,68.123808405,21.19067986,0.000358507,-0.138757,499,66.2188,0.493007175429,63.6209258435,0.182463795151,0.109852702857,-0.516619740761,19.0870778736,28.4879,-37.873534336,-34.168481025,0.137716187202,15.3344503366,0.011312993399,22.6571142615,0.989512,0.153997617271,0.13767
0.153944,23.0795693229,80.7608800106,28.3293169844,0.000349777,-0.138712,500,66.3764,0.592429186928,56.6014860535,0.217199677992,0.0676062857232,-0.523497515487,22.4041301976,28.4798,-14.5735036957,-36.2646849445,0.137683932364,12.6770297885,0.0112603863301,17.0623334593,0.988879,0.154161169405,0.13771
0.15389,21.4604721966,69.5160544179,20.232844753,0.000362106,-0.138287,501,66.5013,0.515217443941,67.9393023722,0.217206416541,0.0521810543451,-0.509374500499,22.645026406,28.5161,-19.2516121942,-34.2398743218,0.137846979067,11.5986788018,0.0113795389913,23.7887674921,0.990226,0.154182077243,0.137813
0.153698,19.7388025973,53.474655711,22.7362347654,0.000357836,-0.139034,502,66.6426,0.358618961385,65.7754504395,0.16495890527,0.0433731743012,-0.473351981836,17.0207442606,28.5103,-27.594902985,-32.4406550942,0.137687598066,11.2009868529,0.0114904190063,24.7338489902,0.992688,0.153955932263,0.137671
0.15416,24.3954008693,71.7187035849,15.1770066657,0.000372388,-0.138858,503,66.6806,0.519345778417,48.306435268,0.202206070445,0.0817092671811,-0.501324406467,20.6559455136,28.5064,-23.2192891525,-32.7570427975,0.137857308285,13.6704987761,0.0114294836937,19.6724013288,0.990127,0.154439807576,0.137849
0.153742,28.2362323969,75.7254374667,4.0762257123,0.000366099,-0.138667,504,66.802,0.568971018304,60.343748867,0.216709063266,0.113815472524,-0.529357045909,22.8018724264,28.5171,-38.4631706168,-37.4826037783,0.137232020563,15.3906799401,0.0115531521856,29.804774226,0.987057,0.154087146199,0.137157
0.154355,25.0659701016,69.8611835279,22.5438124604,0.000341295,-0.138919,505,66.8304,0.508766267052,49.8823730017,0.229360101095,0.0893460405913,-0.517055922332,24.1171651043,28.5987,-30.1942640229,-38.283980078,0.137817920576,13.7078522128,0.0109775680289,22.129529255,0.99146,0.154705049229,0.137785
0.153629,23.9333525408,70.5754987262,21.8890159999,0.000329643,-0.138536,506,66.8732,0.494823430729,39.3739584563,0.227270210307,0.0691936465138,-0.496921862747,23.0301872588,28.574,5.87203042058,-32.3874076196,0.137266047475,12.9505160998,0.0109339181119,10.5639516342,0.98779,0.153918519874,0.137233
0.153476,23.0791221307,70.2918218052,25.3751607565,0.000407857,-0.137074,507,66.9575,0.50119449109,49.2745492432,0.252597376066,0.0563832593849,-0.506728290559,25.9441628482,28.5721,2.10326057212,-35.0449710657,0.136195556453,12.0473232817,0.0121576844832,17.2681805725,0.987473,0.153820046627,0.136114
0.151204,26.5558444151,73.0025310185,13.197102494,0.000399146,-0.135161,508,67.0433,0.533969792817,49.1055535493,0.192871603,0.100433476874,-0.408195326944,20.1088066164,28.596,-30.9284847172,-26.7904981404,0.134323421606,14.4386089112,0.0118106931053,21.1576381194,0.989895,0.15164082646,0.134253
0.151035,21.4290605781,65.5780092064,27.6375561169,0.000339767,-0.135466,509,67.1242,0.473806654017,67.7674855672,0.227375233401,0.04519950113,-0.480509529017,23.1945914481,28.5953,-9.10035434176,-31.1617254856,0.134346450838,11.3749104573,0.0112691710367,23.8656050567,0.992232,0.151426932343,0.134279
0.149934,22.9441465392,72.9344313778,24.8738424288,0.000370087,-0.134824,510,67.1939,0.53261645359,70.3395229966,0.22035144843,0.0634940280541,-0.516580792699,22.6010735874,28.6656,4.98938772118,-36.7309901512,0.133374899354,12.5507609769,0.0114610686503,19.3850233373,0.988092,0.150437310775,0.133305
0.149405,21.7695051425,77.3315315287,26.3338089742,0.000338302,-0.13381,511,67.2578,0.564462590425,64.3569516983,0.226795602749,0.0545675814863,-0.592439982435,23.1324050281,28.6541,-42.4895649151,-42.561939826,0.132912803045,12.0160569984,0.0110336248274,29.351199536,0.991585,0.149859059767,0.132869
0.149419,23.1579938084,71.7872827159,21.4952944221,0.000343618,-0.13467,512,67.2945,0.510527779677,69.7378838915,0.248773798172,0.0570492956428,-0.555244388368,26.5228919586,28.6574,-29.5920282474,-40.3532731992,0.133254110677,12.1116306729,0.011238058812,22.8807257491,0.98557,0.149691209633,0.133235
0.149277,30.1875725968,75.1770037309,26.6632578279,0.000323945,-0.133917,513,67.3428,0.547260149126,55.389985571,0.212903630475,0.128479426137,-0.547266429249,21.9687378757,28.6968,-17.1596359947,-37.573911096,0.132869913197,15.9698584602,0.0107975991612,23.6520878421,0.98636,0.149572773924,0.132822
0.149011,25.0232803353,75.9118649885,28.173560513,0.000340671,-0.133831,514,67.4293,0.573040638695,69.3220168061,0.240215788527,0.0843889070733,-0.532658813151,24.5619106936,28.6829,-16.2443650982,-36.2532231259,0.132843000066,13.7158429931,0.0112274663108,23.975554406,0.988636,0.149308786473,0.132812
0.148685,1.57514834186,50.4366473072,-7.76838650709,0.000340937,-0.134094,515,67.4669,0.346128147287,20.6402340793,0.259183004041,-0.148690912606,-0.497970061695,27.0191167573,28.6412,-27.8219429213,-36.2921470415,0.132568128258,0.680168668294,0.0111019287867,16.4753097925,0.989135,0.149097136254,0.132497
0.149541,21.2583048761,61.065366135,-1.03889777399,0.000346838,-0.134376,516,67.5484,0.426365226523,27.6065153386,0.193271138597,0.0532299837837,-0.56811670388,19.8555527774,28.6833,-35.9805350832,-39.306820975,0.133234884567,11.7170655188,0.0112841590759,19.5307732185,0.989856,0.149779085113,0.133229
0.149265,22.1979726031,63.2557439333,14.8941241241,0.000314166,-0.134553,517,67.5922,0.445702666706,54.601022514,0.213924969162,0.050737036618,-0.528034383994,22.3537082897,28.6648,-31.2030991308,-36.778515239,0.133299869129,12.0604210368,0.0105670707284,24.6071983491,0.981234,0.149563089462,0.133264
0.149445,-3.91886331434,52.570233269,7.1245211664,0.00031905,-0.135877,518,67.6721,0.333352129129,43.9654559245,0.229784292549,-0.207201539053,-0.540369306668,23.7370454317,28.6202,-30.4291554829,-39.5214014163,0.133546391229,-1.43993988009,0.010826770485,24.6854726648,0.995992,0.149818801307,0.133496
0.149352,23.512491296,62.8632850775,21.0932683692,0.000315691,-0.134439,519,67.7381,0.456523939138,47.4130693176,0.201777819576,0.0680207885474,-0.514807729274,20.6436911368,28.6027,-24.5646401318,-35.2787161033,0.133694673738,12.8684820222,0.0107663467959,18.8618423788,0.995409,0.149611526209,0.133645
0.148502,18.4860091339,55.8701172087,12.6470219652,0.000296591,-0.133068,520,67.82,0.38308062297,55.4105710007,0.181575773809,0.0164447231584,-0.47318272034,17.9138531435,28.6211,-24.029328514,-31.3299139431,0.132225583019,10.2194547066,0.0103286436438,25.1912090747,0.995596,0.148838582235,0.132179
0.149263,19.8893577105,79.2018609919,3.73047967609,0.000344838,-0.134745,521,67.9107,0.585248514789,43.6137941072,0.211348507123,0.0370686165274,-0.521062559873,21.3280250729,28.687,-41.3425998035,-36.0656023098,0.133249306279,11.5057550136,0.0111622756064,21.1733442387,0.984928,0.149392347614,0.1333
0.148887,20.6666061446,82.5475411296,13.4160245753,0.00031514,-0.133752,522,67.953,0.621610433431,44.1722823941,0.193806628787,0.0462448358871,-0.482744030107,19.9882128849,28.7191,-24.1013609168,-33.1550059592,0.132862316534,11.717290762,0.0106518192874,20.2203864042,0.986117,0.149254760571,0.13276
0.149053,19.4422667046,79.7487377376,11.3856204606,0.000323121,-0.13354,523,67.9964,0.606950139647,40.5267399203,0.228285430462,0.0332640267674,-0.530153390811,22.9420036976,28.7756,-25.3772678037,-37.7700777428,0.132755702687,10.9983105507,0.0106904981655,21.2417288784,0.986498,0.149390588511,0.132727
0.148974,26.2150811012,74.9424463994,16.1604353356,0.000310046,-0.13281,524,68.0321,0.563097046785,37.9636689461,0.174460718148,0.096348421648,-0.479353848335,17.6811021687,28.7795,-16.9586972779,-31.0744201283,0.132164716478,15.2407031758,0.0107784229155,15.5987230593,0.981263,0.149265627627,0.132131
0.148747,26.5038240402,90.2402930251,20.8188717564,0.000318911,-0.132339,525,68.123,0.692427792852,55.0633404984,0.128467916619,0.0988125504982,-0.231941129147,13.6519647872,28.8107,-4.84057613544,-4.43507187064,0.13139852556,15.6178027338,0.010644499865,16.6021195968,0.975464,0.148961358566,0.131395
0.147999,26.1062921136,83.57902711,23.6887549886,0.000348166,-0.132616,526,68.2044,0.637769177236,62.1192985769,0.166671336097,0.0977113694359,-0.405847901615,17.2717458541,28.7516,-8.17488277166,-23.2656405045,0.131328903312,15.2880050617,0.011097407153,17.4968903117,0.978054,0.148383084954,0.131294
0.148497,22.0395090938,52.1823487419,13.6751605677,0.00031948,-0.132606,527,68.3031,0.319654584382,34.699908073,0.123072668582,0.0713429959492,-0.399767887663,12.4882642375,28.7732,-10.8507882883,-24.9937149278,0.131235183469,13.2245371497,0.0108558199109,14.0089129479,0.988367,0.148710046825,0.131207
0.147601,16.1754846633,56.5634247249,16.7278484106,0.000301732,-0.131297,528,68.3843,0.369966480127,33.0143134778,0.177712996548,-0.00907592372465,-0.383425946263,17.4022723851,28.7727,-7.80666136798,-20.0770717921,0.130099158987,9.79387649817,0.0104062462343,11.754201912,0.989537,0.147864821365,0.13008
0.149004,17.3863734673,44.2096039237,12.5257099003,0.000312155,-0.132645,529,68.4985,0.239460365493,33.1379936931,0.137033136677,0.0113366935378,-0.431876617268,12.982921795,28.7731,-1.19223463504,-25.0055266583,0.131291094139,10.9020696399,0.0106334585019,11.4139857485,0.985744,0.149195956534,0.13127
0.148748,14.9776094723,44.5275479168,2.89198385132,0.00034034,-0.132223,530,68.6381,0.27643175117,28.8071678868,0.147078990995,-0.00698305687873,-0.467656172468,14.3534770862,28.7999,-40.0056980667,-29.9629591359,0.130983569192,9.31237285583,0.0111382110137,21.7124094511,0.984547,0.149105702689,0.13091
0.149578,15.5109478713,41.8071754868,9.95514646972,0.000352016,-0.133426,531,68.6773,0.254330354286,44.0375608297,0.128015232029,-0.0119407345471,-0.358724124264,12.2068380523,28.8382,-15.8598264953,-17.3674039947,0.131877058245,9.51829883854,0.0111591381926,17.5108532198,0.983816,0.149910792901,0.131833
0.151883,-3.03596559848,30.9319177669,-0.971685259776,0.000355188,-0.13716,532,68.858,0.176548905024,32.9875233727,0.195306832826,-0.192826054613,-0.6292062564,18.9795336678,28.8406,-31.7913154081,-48.0132884302,0.13401025112,-0.921776187834,0.0113688233845,20.1088601798,0.993068,0.152249040732,0.133987
0.151254,15.1507728013,49.5789109013,15.7847295282,0.00034375,-0.134968,533,68.9917,0.293562766086,37.0136817293,0.17075320619,-0.00797272163553,-0.526838608171,17.1186882711,28.8317,-20.768195521,-35.6143696561,0.134043865457,9.43007910368,0.0110561477805,15.0886956973,0.988732,0.151611125153,0.134014
0.151986,17.8011052869,49.8049246441,0.90647710407,0.0003045,-0.136935,534,69.0651,0.297467151988,35.669507537,0.15783379063,0.0168464851415,-0.418098493762,15.122031353,28.8217,-26.7795849795,-24.6672494682,0.134883287716,10.6541706095,0.0105877696169,20.2726778925,0.988239,0.152239789348,0.134862
0.152029,17.3127790602,58.1511193702,16.3341423877,0.00032419,-0.136933,535,69.1462,0.377814589434,47.7515889682,0.132058169749,0.0181297026782,-0.377306470431,13.156403129,28.8991,-23.9440572472,-21.4461208338,0.135227401696,10.6135780166,0.0109302265891,19.4246497564,0.988067,0.152339912431,0.135208
0.151964,17.8502666061,42.3132896747,9.55305983934,0.000318498,-0.136328,536,69.2878,0.268075191724,31.6777201793,0.139977398483,0.0246311327932,-0.419874988602,13.1317796093,28.9119,-29.2045663727,-23.3152302383,0.135151427041,11.0383135152,0.0108481892255,17.9294895616,0.989861,0.152314639674,0.1351
0.153081,15.5083238851,52.7321657856,16.4045778322,0.000321978,-0.137808,537,69.3403,0.337634416854,29.681978712,0.169730095933,0.00362946453816,-0.524139680582,16.2059705269,28.8926,4.2008842203,-35.2319387324,0.136326765478,9.86510708894,0.0108299405687,8.16130498606,0.993528,0.153300210177,0.136311
0.153103,17.8903427025,47.2932912418,6.44940515296,0.00031404,-0.137737,538,69.4276,0.297001370652,34.4484544326,0.147325960879,0.0283707490278,-0.480614170538,14.2459772179,28.9038,-17.9323536077,-30.1094080837,0.136452266357,11.1283169091,0.0105155279047,18.2335853323,0.995253,0.15345678169,0.136409
0.153016,7.68972030036,62.7626419914,16.6686453987,0.000304186,-0.137392,539,69.5098,0.417754701959,39.2049184314,0.19218705422,-0.0923944703307,-0.522727258067,19.3600688998,28.8816,-12.4791026152,-35.680926125,0.136220368972,5.08842590676,0.01062773637,14.357426633,0.985765,0.153377560645,0.136171
0.153543,17.044262615,48.0050357489,7.24961963427,0.000332284,-0.138749,540,69.5736,0.294428750274,32.4653306497,0.134152216336,0.0187112196123,-0.471439754913,12.7480033423,28.8966,-27.3953432762,-29.0559065146,0.137265202692,10.7391562201,0.0109975985807,14.1074191383,0.990332,0.153910656409,0.137249
0.153334,13.2845746566,48.2173900875,18.1329635248,0.000363443,-0.138222,541,69.6792,0.331991704309,45.2849358802,0.171864115865,-0.0202217279311,-0.499890967506,16.207004907,28.8988,-3.57720598489,-32.661082736,0.137088732574,8.81766764311,0.0115361848437,13.9072136895,0.990117,0.15374526772,0.137021
0.153813,18.8419103577,57.2576741753,8.87950091087,0.000326524,-0.139455,542,69.757,0.367634818252,26.6332424029,0.156024698848,0.0318816241597,-0.461857594315,15.1150269605,28.9157,-15.0128457538,-30.2529597081,0.137210898525,11.6552658149,0.0107871355878,13.2728558751,0.987439,0.154091312234,0.137194
0.154584,20.7171957789,51.3266796384,21.1206728904,0.000334901,-0.140205,543,69.7457,0.316675729993,38.9074907487,0.146602364252,0.052172589278,-0.525759413443,14.0912614692,28.9284,-6.44945316406,-34.6131004088,0.138266426217,12.6686355611,0.0111245102256,14.0590622749,0.986125,0.154806520373,0.138242
0.154477,18.3815871115,43.7608015466,17.4859565839,0.000310357,-0.138967,544,69.7861,0.271891622824,42.5005756459,0.164425540877,0.025072041884,-0.510120878438,16.0419965839,28.9462,-6.92471809034,-34.2164765426,0.138127032487,10.8387952682,0.0107838601704,16.1750173618,0.995025,0.154740035806,0.138064
0.154339,17.284564021,44.0643224,12.8238524312,0.000297223,-0.139638,545,69.9073,0.29418980025,36.3082501612,0.140723994788,0.0186539506682,-0.466359600554,13.4215939172,28.9626,-31.1776116046,-30.2707843855,0.138127709327,10.4028596801,0.0104633487344,18.1056481811,0.995566,0.154531539002,0.138104
0.153597,12.6589840791,40.0904794785,16.5445380089,0.00035318,-0.138447,546,70.0065,0.247406342644,28.2458966365,0.169913553088,-0.0264830390168,-0.511349274411,15.943277375,29.0006,4.97888561901,-33.9947426994,0.137394867194,7.77314601593,0.0113931362955,5.59271389109,0.996772,0.15386192466,0.137353
0.154669,13.7471548964,42.3556407607,13.2861494813,0.000362406,-0.139527,547,70.0907,0.252200852854,34.2543347167,0.165749664514,-0.0209881690583,-0.450299731061,15.8442753724,29.0057,-21.8281826415,-28.3990199018,0.138551263189,8.05845860323,0.0114278373578,14.301317443,0.997157,0.154825471498,0.138532
0.155251,13.1609266701,45.1883423104,17.3702470388,0.000322481,-0.140276,548,70.1765,0.261810745555,38.4461845184,0.169215310911,-0.0221793259875,-0.528946313951,16.1115527676,29.0501,0.600395183813,-34.5963142939,0.139212103258,7.94467521546,0.0106976487756,12.984920422,0.997257,0.155513667846,0.139171
0.153825,14.194353525,42.3417211058,13.013491421,0.000315069,-0.139398,549,70.2334,0.263761922519,37.9769748311,0.137502985894,-0.00603840585749,-0.45546209302,12.9488876747,29.0573,-14.5108968811,-29.9771403273,0.137906339562,8.59906957968,0.0106560364396,14.6865200569,0.997492,0.154131079266,0.137859
0.15362,16.8752785749,42.6463101048,12.2008121277,0.000311729,-0.138477,550,70.3158,0.252263967246,34.6810837264,0.172101961371,0.0146558581052,-0.532126874144,15.9495906086,29.0323,-37.0679428464,-35.0332251959,0.138042439199,10.3721768081,0.0107487250344,18.122873582,0.995187,0.153882929989,0.138024
0.15365,18.4528342407,43.3420819281,21.1600072012,0.000315676,-0.139413,551,70.4238,0.258630999436,39.1391932547,0.16974634634,0.0265435508831,-0.515839912268,16.1025424371,29.0749,-4.9100734267,-35.9783495892,0.138035186371,11.0583181379,0.0107624824343,14.9489646783,0.994695,0.153963444752,0.138
0.153394,17.9250623553,48.3651831107,16.9362282067,0.000291341,-0.138418,552,70.4488,0.316188894583,40.0832820358,0.148749994043,0.0280223842996,-0.50903385408,14.1004244866,29.1507,-6.85048995216,-32.6823268979,0.137155329951,11.0370167252,0.0104227701986,13.2088997342,0.994875,0.153740268137,0.137103
0.152964,17.7773852255,49.2461220309,27.9696336328,0.000321748,-0.138798,553,70.5029,0.290737060231,42.267433312,0.12630550537,0.0277430393172,-0.415611930672,11.6545337142,29.1456,1.92870172807,-23.3387454736,0.137230156165,11.3136682953,0.0107978118315,11.4230534093,0.988323,0.153255124641,0.137191
0.15265,18.6452187541,44.7586965378,20.4742378113,0.00031572,-0.138852,554,70.5726,0.261619369634,41.4377816955,0.15016141083,0.0360744167973,-0.477511489919,14.4263331094,29.135,-9.0966555469,-29.8035217185,0.137368153024,11.3531182389,0.0106412178764,15.8441310205,0.995148,0.152961354521,0.137349
0.153167,20.7610978347,48.7868653107,15.3768983745,0.000308184,-0.139917,555,70.6138,0.32334288081,36.457462603,0.130265335629,0.0515437598875,-0.438849315186,12.3386226653,29.1407,-28.4454985779,-25.6497228136,0.138002806023,12.5946059815,0.0105581383307,18.1640764057,0.993626,0.153460238154,0.13795
0.152939,16.2785048035,44.1133191971,18.9339952454,0.000314416,-0.139154,556,70.6926,0.266193405313,36.8685039991,0.159263723056,0.00543521488736,-0.434405287374,15.079736786,29.1269,-0.0136592974456,-29.0486866738,0.137435171569,10.2868297144,0.0108608131351,10.9995821428,0.988152,0.153128647409,0.137412
0.152833,20.6687490266,48.2747490673,16.3757544543,0.000323601,-0.138513,557,70.7411,0.312908275142,31.8347945551,0.123297688759,0.0523837666531,-0.352944632789,11.927566016,29.1471,-5.56936848243,-22.8875764488,0.137482944274,12.5846220254,0.0108463039349,9.58516785103,0.987092,0.153181781013,0.137443
0.15357,13.8277952292,56.2579000601,17.7678851075,0.00035443,-0.140462,558,70.7651,0.387219703801,48.9072214345,0.132941620502,0.00633389369228,-0.375891826597,14.9898234182,29.1203,-3.19212245355,-19.1377103512,0.138732581621,8.21288512211,0.0113162815042,15.1627215945,0.988192,0.154004452814,0.138665
0.152491,21.1278318499,47.1634500252,19.5906925351,0.000326722,-0.138476,559,70.7937,0.286719485898,43.416714295,0.111090795686,0.0584457771149,-0.3140629264,10.7822683586,29.1406,3.79447846413,-12.9482867036,0.137715157281,12.8358782353,0.0108889368815,12.0501244712,0.981973,0.15277739249,0.137672
0.152376,21.3517535428,42.5288467318,14.1360757735,0.00031774,-0.138674,560,70.8582,0.259455030985,34.1061030165,0.112304935234,0.0564491511,-0.416321254238,10.7209283232,29.1599,-20.3944348439,-23.8671221536,0.137599376131,12.7602427545,0.0107637162167,12.4458056252,0.983337,0.152700466861,0.137568
0.151402,-7.94138821865,35.544526579,2.27739116882,0.000308376,-0.138037,561,70.9341,0.20096268813,23.1217935426,0.194410247381,-0.246918125874,-0.567825697878,19.3399309165,29.1649,-10.772791852,-39.9985938929,0.136541186847,-3.35375252701,0.0104996409134,9.9904920223,0.993721,0.151615551124,0.136522
0.152392,-3.33327677436,41.6867392515,-2.62085883393,0.000322821,-0.138486,562,71.0355,0.259720987533,28.2283366614,0.202273447517,-0.19647241131,-0.572022976444,19.8836324112,29.1739,-39.0493319543,-39.6704206884,0.137509600995,-0.749272841382,0.010670155492,20.4929810034,0.996394,0.152755422344,0.137473
