MinEsReturn,Epoch,MaxEsReturn,AverageAbsQ,StdReturn,StdEsReturn,PolicyRegParamNorm,MaxReturn,Iteration,AverageQLoss,AverageReturn,AverageY,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsY,QFunRegParamNorm,MinReturn,AverageDiscountedReturn,AverageEsReturn,AveragePolicySurr
38.9245893046,30,270.45872065,20.7645,73.9186266679,99.8294495465,24.5215,445.230893288,30,4.38401,258.235298765,20.1603651707,0.829404,20.1486,1.16390347647,20.7905704558,27.0789,56.5128477415,113.149381827,165.408456116,-22.2924
-2.80009296629,31,277.996112016,21.9483,93.3922306382,101.696998528,24.8274,379.143128006,31,4.4034,182.234771197,21.3229749368,0.842195,21.3146,1.19223307121,21.966596795,27.794,-3.72440374962,91.1891882302,154.024099943,-23.4246
-14.3083812428,32,321.49192279,23.0799,72.0760276193,107.310256609,25.1632,202.813248253,32,4.98091,28.7946084711,22.4513366692,0.853862,22.4413,1.28030989047,23.099731974,28.4976,-104.441310498,25.9217975784,114.267114821,-24.5224
-23.954790163,33,239.898629828,24.2164,99.8614680927,88.4490263405,25.4681,355.275111821,33,5.4845,76.6663540499,23.5615761614,0.890299,23.553,1.34660198079,24.2380350516,29.1573,-113.045339086,49.2894586981,44.8717805481,-25.7547
-50.0357890899,34,179.175050671,25.252,51.0878904128,67.0676030701,25.8116,215.827478086,34,6.58378,80.2480647852,24.5573394278,0.821663,24.5461,1.44837114347,25.2773134428,29.8319,-1.14366410094,53.3597261985,13.1226956731,-26.7398
-66.2941755121,35,52.8114195172,26.3813,128.385334983,40.7695974809,26.1055,633.735547106,35,6.62165,155.149026609,25.6806513736,0.835884,25.6693,1.50060582466,26.4101718387,30.3519,-38.8209824816,55.4448701647,4.68645995773,-27.8975
-5.34563984505,36,285.022675838,27.2602,74.5891018902,121.336898087,26.3834,378.83924031,36,7.21304,59.7967040649,26.5365909139,0.804069,26.5261,1.57180962795,27.2879142141,30.9493,-23.4234516878,35.4404625443,110.249894636,-28.7833
-21.9714132989,37,317.21076417,28.3638,333.887698654,114.150403638,26.7532,897.649199029,37,7.81678,431.785523728,27.6320942879,0.809508,27.6236,1.61206651561,28.3885080292,31.4422,13.9419461098,66.0201676054,82.0911684432,-29.9096
3.09322696842,38,444.405958409,29.6897,184.214813612,153.237580021,27.1146,795.926187588,38,9.14194,309.044932696,28.9784238759,0.848612,28.9665,1.71280707711,29.7170647497,32.0067,10.1045015993,90.1166560903,163.87903288,-31.2291
-9.30302690577,39,244.629588746,31.1348,368.543652473,85.5020989037,27.3053,930.481452519,39,9.19137,483.405410241,30.4386714064,0.860297,30.4257,1.79778645065,31.1629882431,32.5408,-22.6365247832,64.7876726904,91.3031691017,-32.7173
-12.8766911414,40,166.506328484,32.4454,287.095938665,64.2167795439,27.6191,995.160446049,40,10.9483,127.145635251,31.723895361,0.897349,31.7114,1.9135049295,32.4700228191,33.0673,-82.499907071,27.7948462242,41.4353591994,-34.1665
-2.42935105376,41,188.469563488,33.8346,372.995436931,61.7573712798,27.8319,1031.73169859,41,12.1451,235.071348615,33.1508686611,0.896715,33.1309,1.97645381486,33.8651299848,33.5073,-17.1360458926,47.634085868,72.5482758877,-35.7147
-7.10925139239,42,162.302882869,35.3998,229.440841316,46.8293870686,28.0779,1057.65120557,42,11.7818,109.068042953,34.7733486192,0.880358,34.7619,1.98968847803,35.4263165504,33.96,16.134749881,35.2441406234,30.1375843698,-37.46
-31.0568515496,43,196.866451929,36.606,223.474868871,65.4207268063,28.2878,996.43459539,43,14.4378,110.669831132,35.9649472487,0.847204,35.9491,2.10206327539,36.6272704224,34.4644,-34.0445805244,38.068568888,47.990071255,-38.8444
-8.03245779977,44,176.690096338,38.5397,268.882928076,53.3331342255,28.4972,976.554271453,44,15.1945,159.312363079,37.9763673442,0.864687,37.9558,2.16290379363,38.5670829696,34.9453,-31.9758165903,40.1393386418,39.5373232371,-40.8543
0.710558165616,45,219.748189038,40.2549,332.701489102,54.7748961463,28.6977,826.366833614,45,17.506,541.056626446,39.7221258596,0.932265,39.7017,2.3033670968,40.285032457,35.3769,-20.8412809615,55.3246507222,46.557154335,-42.5827
39.1108027878,46,403.25580068,41.7988,52.1028552872,135.752448159,28.9609,1016.49967099,46,16.9356,919.945411751,41.3028739143,0.905468,41.2848,2.29263374224,41.826952694,35.7924,855.975245666,91.720826941,196.984929744,-44.3176
29.8286835115,47,419.613543564,43.6503,285.397652187,133.041878416,29.2432,1029.16934904,47,17.8264,793.732201254,43.1778029155,0.859123,43.1655,2.33521325866,43.6582301348,36.2283,167.635615981,86.2228499897,131.160029388,-46.1138
-9.55310655746,48,236.506449345,45.1595,28.759098215,89.8580509577,29.5632,255.780677977,48,17.5958,154.618262496,44.7465627515,0.805401,44.7237,2.36879534733,45.1860087386,36.6677,17.9803277027,86.4427593035,98.1775261938,-47.541
57.4812381466,49,404.001648195,46.82,52.7962448494,114.848328901,29.8158,211.48194365,49,18.1248,127.662415943,46.4120021692,0.829216,46.4013,2.41930421375,46.8359938305,37.0833,-1.85375567561,76.612413353,191.343238242,-49.28
-18.6608998965,50,149.58462095,48.4812,90.86146908,55.5323065883,30.079,495.486141796,50,18.0955,246.157791265,48.1147120315,0.791306,48.099,2.40328168385,48.4982229091,37.4225,20.223151169,101.259113331,47.4473169509,-51.0737
17.4104919869,51,302.633147885,50.3096,65.8000415574,83.3887748321,30.3267,456.828432072,51,18.973,176.881157026,49.9532621631,0.825262,49.9324,2.44098318699,50.3290195849,37.8204,59.2036598241,96.2971367297,184.74762395,-52.9182
-24.8125285318,52,252.077233653,51.945,303.727655097,94.8521680902,30.5562,929.416539495,52,21.2742,415.756288075,51.5922482896,0.754801,51.5762,2.53665962941,51.9605637193,38.2608,25.3386453812,74.0545091976,129.004598639,-54.4852
20.33768992,53,257.428041619,53.6661,34.8896864678,92.6785915323,30.8113,319.397568663,53,20.9874,205.797450742,53.3513935904,0.788619,53.3318,2.5508938253,53.6843637719,38.7146,139.035232477,102.453593471,144.413154837,-56.3248
23.0835826455,54,468.681994933,54.9682,74.6167348672,153.160925828,31.0663,448.321804391,54,23.5475,275.928237564,54.6685127537,0.759319,54.6513,2.62279593946,54.9776884623,39.1917,159.389392778,111.125110536,203.646713218,-57.6097
5.6475428206,55,294.769900999,56.5192,111.498901047,107.061520183,31.4024,1106.60553016,55,21.9434,481.692196328,56.2475687796,0.772334,56.2318,2.60757685394,56.530335157,39.597,394.79952737,130.042026226,123.582714209,-59.2388
24.0351910339,56,291.517902025,58.5469,35.5323127152,88.9196029172,31.6719,414.841357902,56,23.2673,269.326057775,58.2860051583,0.762724,58.268,2.66919073615,58.556610841,40.03,179.074353759,112.50335321,160.348163641,-61.3335
-72.1493075952,57,251.59613975,60.1755,44.2568276876,100.00100107,31.8938,361.35617948,57,26.7156,268.452126714,59.9232450736,0.744206,59.8953,2.78762687516,60.1896758794,40.5067,160.432301494,118.704169044,121.480909666,-63.0696
30.2837152024,58,423.420863425,61.5774,98.4097143149,137.715535057,32.1834,445.235903776,58,24.6261,247.02687827,61.3476926691,0.799087,61.3291,2.73960812856,61.5907689369,40.9338,56.7214970812,75.6910643196,195.381799417,-64.6335
3.4649590962,59,322.345440737,63.6846,237.998692355,90.6105629307,32.3742,1044.8499178,59,24.5936,302.285831896,63.4821437632,0.736219,63.4604,2.73116429535,63.7009634474,41.3063,151.804493931,105.69470131,91.5275869283,-66.8179
0.735991088752,60,315.469691091,65.7335,74.4896522517,100.408270549,32.5801,466.350417825,60,25.8392,225.749562033,65.5641736955,0.73182,65.5449,2.85324626604,65.7498102139,41.6944,61.2837434318,99.0751412677,113.170493592,-68.9144
2.6057202862,61,264.947026431,67.316,203.56657511,76.9440398341,32.7635,847.83621089,61,25.9787,348.754234567,67.1595296438,0.770545,67.1402,2.82864342517,67.3351136511,42.1293,79.4685251469,91.7819305421,88.4370349002,-70.5298
1.90353724027,62,199.139372064,69.01,71.5974073114,73.480311049,32.9753,639.306242572,62,28.2672,302.651640466,68.8334641391,0.783699,68.8101,2.95734135193,69.0203737679,42.5452,228.712397571,118.326085931,108.407770965,-72.3331
2.61323450341,63,318.239998772,70.1926,162.620262555,108.427914697,33.1498,765.3321544,63,29.6412,314.72906455,70.0140504138,0.801408,70.0032,2.95238197369,70.1967881161,42.9472,72.0462357176,98.9478718343,159.309006742,-73.4173
3.83326513298,64,286.645799221,72.401,287.714982032,118.65650652,33.3543,940.502927915,64,30.3077,554.345620629,72.2501900915,0.728863,72.2227,2.97024302351,72.4150816755,43.2747,128.018810012,94.2071949905,135.085190711,-75.6847
1.78388478445,65,312.623888999,73.7687,301.994759283,91.2296715724,33.5205,1037.48930116,65,28.9197,354.188081533,73.6251963769,0.698704,73.5972,2.98215035395,73.7832287196,43.6664,112.735220272,100.07660879,124.607441051,-77.1297
5.54888319576,66,376.70799845,75.8398,149.977095101,118.079057841,33.6414,704.262242829,66,27.9611,298.959490612,75.6979978075,0.779114,75.6798,2.97550398376,75.8505208774,43.9606,155.614422986,93.9961902687,199.535099957,-79.1375
20.3004664623,67,415.965550671,77.5015,85.7660477695,126.9750038,33.8077,519.147328407,67,30.1754,194.641654516,77.3746589632,0.832793,77.3513,2.94927761552,77.5167917097,44.3435,30.9769968433,89.7292113695,198.09187567,-80.8919
4.05574317975,68,533.952581104,78.9797,71.9289705704,188.172904392,33.9796,437.842344292,68,34.6587,245.636140557,78.8572766296,0.780432,78.8303,3.14748093206,78.997941285,44.6621,120.643997504,117.561173356,177.129125233,-82.4956
-8.29950303194,69,379.793971111,80.9876,102.027659659,115.398943759,34.1764,593.155068476,69,33.299,264.618500195,80.8728398428,0.7654,80.8505,3.1184709321,80.9936103326,45.0118,149.275961554,117.430289048,132.188863861,-84.4845
-0.205415625934,70,337.515821821,82.162,56.5871366069,100.67492646,34.4113,421.138160525,70,31.6789,291.21026398,82.0336628655,0.848772,82.0158,3.06925254225,82.1625658218,45.3773,161.141674915,137.285294646,157.55819395,-85.576
0.517296079299,71,300.714000143,83.9683,64.2596713002,122.497181726,34.6229,392.877236538,71,30.3708,270.504415251,83.8529460849,0.784485,83.8287,3.02188492685,83.9783661087,45.6821,144.122258495,121.348147923,167.367332082,-87.4303
46.6795272472,72,373.623662889,85.4244,111.182098517,110.699303924,34.8332,506.445529774,72,33.794,186.828986277,85.3257627382,0.82838,85.3013,3.09015917377,85.4322634706,46.0355,-3.14533425125,80.1213573544,195.647496025,-88.947
49.1467602461,73,365.758832352,87.2439,4.84211070381,97.1567433558,35.0048,139.616159176,73,36.9151,114.311578838,87.1236548905,0.819758,87.1093,3.13183583599,87.2424144692,46.2979,106.588461663,71.2401239631,191.249182247,-90.7505
1.21581885006,74,245.710366754,88.7654,108.999593336,72.4474463482,35.2369,440.086660164,74,34.1908,214.048896814,88.6476952498,0.811424,88.6302,3.12594524043,88.7615802608,46.5944,89.1018038729,93.543074757,109.209178193,-92.2049
1.84541692485,75,293.172078408,89.8175,67.7808854314,92.1833072052,35.4444,407.694181439,75,37.4572,210.538289431,89.6976819185,0.863001,89.6673,3.22388950363,89.8331506908,46.8242,125.173692943,114.003387729,133.051360972,-93.1321
27.4821942718,76,780.271846028,91.1025,71.3139643361,310.052637568,35.6434,477.484521553,76,33.623,272.433259457,90.9686443171,0.8258,90.9471,3.14538127663,91.0987182313,47.1445,158.18786278,123.400608841,253.925599975,-94.4672
5.71314235689,77,249.439607118,92.4897,60.8968394587,76.5732671367,35.8646,378.972115619,77,38.7853,215.01407462,92.3477719762,0.858484,92.3265,3.24994261422,92.4902233011,47.4637,113.194695968,109.566074819,164.840667985,-95.8128
-12.2122439578,78,525.823691377,94.1004,168.711422809,221.781391498,36.0625,662.304016827,78,34.1297,288.566678395,93.9528209017,0.84993,93.9334,3.14582715766,94.0942740399,47.8015,87.3277212207,99.2538032639,144.412255719,-97.4224
18.9745976276,79,328.350401142,95.2109,99.4567063931,101.094828302,36.2343,436.898588412,79,37.0643,237.922605021,95.0687167468,0.863408,95.0446,3.23497614706,95.2099085649,48.1002,94.503357418,104.609325935,152.097249532,-98.6271
1.7565806461,80,284.643568336,96.1669,61.2115773958,112.43363593,36.4244,296.978437328,80,40.7458,129.452228938,96.011697643,0.847101,95.9938,3.32545448977,96.1539875153,48.3996,52.5157304871,76.5055971624,130.826496344,-99.4792
1.33960379666,81,175.112980964,97.5195,43.3784194169,56.6808277335,36.6883,325.218691602,81,38.834,212.818447646,97.3830201254,0.797287,97.3639,3.26640766745,97.5190090736,48.6486,131.097773665,113.780462562,71.6547398695,-100.833
2.92287782926,82,305.175202089,98.864,103.991033057,102.713772415,36.8592,740.357210317,82,41.2028,256.149401612,98.7436290928,0.825385,98.7178,3.32512587413,98.8619434266,48.9611,46.7852350499,108.674574708,184.059281875,-102.197
1.24813991508,83,340.533231244,99.8831,254.030287486,107.470642924,37.0321,828.003792233,83,40.0999,448.142170151,99.7516982754,0.874772,99.7336,3.29780133331,99.8787037307,49.2741,-40.0237030182,50.1534381692,101.33304323,-103.122
-4.49469313413,84,329.106633185,101.154,85.8388014546,107.923814218,37.2076,606.551389929,84,37.7496,325.64348996,101.001764091,0.804434,100.988,3.30221943511,101.140106825,49.5158,161.178902477,108.104799091,116.606754901,-104.325
3.24098280931,85,382.607852222,102.301,60.3179071411,119.4106641,37.3987,331.281955496,85,38.2402,214.356928954,102.165405794,0.838587,102.138,3.30267706368,102.287728144,49.8046,131.719969256,114.104150873,138.1208866,-105.576
11.140009722,86,243.500802477,103.338,62.379838986,72.5342635799,37.5684,441.687845196,86,44.3196,278.41410319,103.180853694,0.832614,103.17,3.44464326543,103.298646006,50.0965,169.03230345,112.853024862,104.607522833,-106.534
154.080922136,87,279.942809794,104.513,150.313717051,46.6490572873,37.748,781.179123811,87,40.6406,191.148304163,104.411411256,0.833212,104.38,3.39328227172,104.522600342,50.3831,-31.1037550479,74.8085793129,205.806549121,-107.78
29.4837642827,88,306.115900279,105.593,49.1380695688,100.952578807,37.9672,295.825267859,88,41.5665,163.902316413,105.454490388,0.844575,105.435,3.39686977056,105.585345154,50.6804,97.6623452164,90.7489542777,183.004487536,-108.873
1.20129273265,89,359.064886864,106.774,69.5818058168,111.780132721,38.1581,391.687793955,89,47.2835,174.476408878,106.648490963,0.834185,106.631,3.56022975552,106.762715398,50.9491,103.01986876,84.3772895376,164.662540038,-110.11
26.6969616977,90,380.562586858,108.061,178.335970041,122.807629427,38.339,792.916267484,90,42.564,268.186454618,107.944553554,0.818432,107.925,3.40174250995,108.054956159,51.2199,48.9552293371,84.6398799464,159.957156816,-111.335
2.36245348123,91,302.650936698,108.867,56.5240536087,88.4947527841,38.5094,439.37367273,91,44.2925,311.461635139,108.750989278,0.824091,108.725,3.48126087129,108.861402895,51.522,208.612645529,118.381396307,98.9661446089,-112.163
4.36689976845,92,358.919799792,109.875,249.020966476,107.45747086,38.67,767.235730551,92,43.4134,370.235390333,109.739188438,0.825135,109.718,3.509867877,109.85383999,51.8897,30.0243174318,74.8624393607,156.358242388,-113.035
1.98329001709,93,349.760862388,110.876,61.5344759255,120.839390085,38.8528,460.361947185,93,42.4309,248.017973472,110.757749748,0.859997,110.736,3.51423531649,110.86088851,52.2004,146.504581904,117.414553531,192.549877659,-114.251
2.97796405703,94,285.17382332,112.142,330.631245122,98.4278516547,38.9766,1026.53565946,94,40.4401,544.486405694,112.031937318,0.749896,112.007,3.37605243853,112.125362401,52.3999,63.664890772,91.622587263,100.342383647,-115.423
4.06799678555,95,281.701074313,113.047,85.4415282709,102.857671354,39.1261,888.599295448,95,51.4854,155.576918748,112.944646614,0.875957,112.924,3.59787357539,113.036688194,52.6678,99.4347912784,89.6088850737,194.142667764,-116.315
7.90913959582,96,572.53094609,113.883,73.4568265017,197.941065176,39.2284,526.755493369,96,44.3394,164.860231283,113.774310205,0.873534,113.756,3.4951513934,113.860894184,52.9689,100.16743061,93.0937335226,262.334034677,-117.352
24.6307518766,97,266.212283708,115.084,122.916947033,91.4882692124,39.4155,584.33239638,97,47.8262,314.288831842,114.965917729,0.860083,114.944,3.57852330256,115.067031285,53.2725,23.9651458236,96.713855791,159.479101962,-118.366
1.7077129399,98,260.993723549,116.071,207.278152224,87.4911313733,39.5771,717.450667521,98,50.31,406.169057867,115.95404056,0.853208,115.936,3.58671850946,116.058730295,53.5426,159.819526342,76.3963683073,100.993793152,-119.345
25.5190435976,99,336.015902805,116.967,67.29874693,96.8677140332,39.7143,556.378171903,99,48.3405,278.383169265,116.871080149,0.823121,116.852,3.59543366992,116.958719488,53.8244,173.587686697,121.436065825,183.713138614,-120.351
21.1010187086,100,280.348892981,117.542,105.845633065,89.6644647062,39.8394,722.416106827,100,48.7403,388.620731611,117.438856766,0.813947,117.425,3.60725799259,117.530614335,54.1184,149.369274262,116.076144689,120.755802087,-120.915
43.8006738264,101,387.274314667,118.423,165.441617011,128.74232989,39.9697,618.647383105,101,46.6869,257.739649638,118.315579122,0.848133,118.287,3.63195526829,118.411650161,54.343,36.4374600579,76.6780187465,260.02636527,-121.821
3.9982775598,102,360.607426918,119.644,164.688675415,147.408900774,40.1335,794.22516873,102,47.7396,372.711029021,119.536001821,0.825896,119.519,3.64901015275,119.617760377,54.569,26.2732072401,110.489078585,157.929329788,-122.818
61.2056105849,103,385.473732204,120.122,186.387805174,115.654960613,40.2594,841.681653677,103,45.9378,290.978136943,120.024850129,0.81578,120.002,3.55334248268,120.111768274,54.7952,43.2777417441,96.2758225499,160.006242419,-123.377
37.085586578,104,477.423394659,120.919,86.2902592506,127.930907722,40.3907,622.717198519,104,50.1933,337.64263908,120.80558862,0.844497,120.79,3.62476032349,120.886612266,55.0297,193.812854034,134.550984277,254.461509328,-124.189
3.73909528642,105,366.491893041,121.801,93.2262342799,122.571971735,40.5703,631.988195571,105,57.684,367.395374886,121.709853132,0.824444,121.684,3.84613360918,121.78363956,55.3598,86.9810260863,116.965298072,111.371918493,-124.981
0.410620511907,106,305.190192406,122.767,131.961394821,127.194840821,40.7593,457.699847815,106,48.3675,185.262631434,122.68471877,0.834773,122.665,3.59547229275,122.754285822,55.5565,2.54990504192,81.6350682272,129.170968564,-125.928
22.4422992571,107,445.179441831,122.672,90.4212121447,145.082010175,40.8998,534.234187829,107,49.4529,172.480272078,122.566357368,0.8621,122.543,3.66147380126,122.644445655,55.7914,31.3864728494,89.6085345363,120.684897188,-125.922
-6.49212753396,108,529.435912519,123.851,143.522036389,168.206465504,41.0575,969.011416483,108,59.3467,299.217969566,123.743305803,0.831317,123.719,3.84463918538,123.833718696,56.1316,113.747339783,101.343730396,115.23251187,-127.031
26.4515039894,109,474.903998075,124.535,208.620013254,169.842564297,41.2329,826.098511088,109,56.8506,396.191879054,124.427695686,0.863163,124.405,3.77180595385,124.51696805,56.3756,54.7978138412,103.433034045,237.645309692,-127.766
-21.3018527523,110,229.462196809,125.315,98.9722416711,87.3120018457,41.4297,387.9385648,110,48.2976,70.3885597539,125.214647916,0.851562,125.198,3.6646719463,125.29629522,56.6259,-18.3057698704,49.7579899376,72.4775732185,-128.679
0.37920582955,111,484.440899482,126.376,101.089116464,175.997499439,41.6047,693.437041329,111,59.2758,277.44675769,126.268018346,0.844978,126.25,3.84542688886,126.357883917,56.8849,146.83035766,117.570667541,185.559440891,-129.68
4.15501326855,112,524.3244757,127.299,122.893947402,140.755165218,41.7954,664.664732107,112,57.9237,266.472663693,127.186817845,0.850803,127.16,3.87126774175,127.278700262,57.1538,66.4213903718,109.182290211,159.158109474,-130.595
0.141230816911,113,331.075776874,128.064,81.1563836267,98.6167956752,41.9777,587.288410953,113,60.7111,271.317826496,127.952689277,0.849175,127.927,3.88324449034,128.049005597,57.3739,140.367662358,122.122148967,86.0176306138,-131.325
-6.5179504182,114,319.974504818,129.013,129.282122474,99.3901440199,42.1517,851.403774851,114,56.7925,304.47358361,128.911476041,0.866871,128.885,3.856130159,128.995749011,57.5785,133.489123221,113.70517427,110.455480922,-132.346
1.61654042281,115,382.285588513,129.607,182.464725443,120.173167592,42.2737,1064.36207813,115,60.9821,245.342199736,129.497982358,0.849233,129.477,3.90291028677,129.594162665,57.8163,3.78051492824,86.7643037105,131.727400704,-132.966
15.2562655062,116,375.517992899,130.323,163.435914908,127.243994421,42.441,1077.74526378,116,62.347,337.346324941,130.233505869,0.862582,130.201,3.98165326565,130.321658211,58.1858,156.998925719,118.387420621,139.561745588,-133.794
4.05179557085,117,560.690281107,131.951,137.416399525,184.114082374,42.5925,943.157870642,117,54.412,289.234356928,131.84528157,0.896192,131.827,3.87626922446,131.926395202,58.3735,93.4608000268,120.57117098,312.713327407,-135.299
56.415629175,118,287.961828646,132.616,101.524413406,75.4260589167,42.7394,861.955730131,118,61.2514,220.885022347,132.491794018,0.880125,132.467,3.96775577787,132.598055543,58.6427,116.411114491,113.486074517,172.894245554,-136.042
23.93992714,119,251.822592819,133.531,163.336058981,77.9682805389,42.8899,604.218019973,119,59.8495,283.556673379,133.417629914,0.876095,133.394,3.98083876362,133.510784744,58.9295,31.7430757455,65.195892297,170.99114483,-136.912
6.23574815659,120,298.46005705,134.055,211.010337045,97.9497676788,43.0348,754.351446019,120,71.7832,315.014019967,133.955198217,0.874203,133.927,4.18726707632,134.049055093,59.165,63.4972090133,96.7243515246,141.909001652,-137.446
3.19578522141,121,377.042209362,135.161,292.80860189,116.819766427,43.1954,953.744782045,121,65.8176,318.429906456,135.047228724,0.866827,135.027,4.02136803357,135.133893235,59.3706,19.551593194,77.815281066,139.028233481,-138.434
0.719554432652,122,235.311956221,135.914,165.161921038,81.7255402554,43.3374,552.823470841,122,64.6524,231.448840808,135.810604617,0.873231,135.782,4.02093205915,135.89596531,59.617,-57.1176596053,76.693705168,109.644508447,-139.161
0.0688791014344,123,671.437007197,136.844,159.169915409,269.265028261,43.473,503.092471249,123,60.91,171.567977399,136.728539043,0.893181,136.718,3.95419437614,136.818209968,59.8852,-10.7674449673,73.7838372082,210.923048687,-140.008
-1.11116133014,124,430.495043237,137.296,209.081879269,149.753108604,43.6569,860.828701731,124,72.1397,182.163541513,137.202592489,0.877807,137.167,4.11143358674,137.286886487,60.1191,-47.8201757911,52.2822821842,128.349994641,-140.607
-36.4508318903,125,230.188272259,138.095,4.33982877258,113.097965195,43.8031,15.2422899142,125,61.5045,4.36594839814,137.964419857,0.871543,137.943,4.02895287471,138.058469042,60.3944,-4.54596854302,2.19135102566,98.0748092052,-141.492
