AverageEsReturn,Iteration,StdEsReturn,MaxReturn,AverageAbsQ,AverageReturn,StdReturn,AverageAction,AverageAbsY,AverageQ,AverageAbsQYDiff,PolicyRegParamNorm,AveragePolicySurr,Epoch,AverageQLoss,AverageDiscountedReturn,MinEsReturn,MinReturn,AverageY,QFunRegParamNorm,MaxEsReturn
34.443164913,23,0.0,27.5580723975,10.5585,13.6098839468,7.39490122377,0.983852,10.5644945266,10.4783,0.416815750642,19.4797,-11.8047,23,0.563301,12.2834545037,34.443164913,4.27164090275,10.4810297676,23.9984,34.443164913
32.4723274768,24,0.0,35.149512982,11.3372,22.0094523197,7.63997715565,0.93543,11.3427975068,11.2685,0.424043593388,19.7815,-12.4753,24,0.607703,16.0156633109,32.4723274768,12.521976145,11.272854281,24.7547,32.4723274768
28.6897900783,25,0.0,24.6332532256,11.8383,16.9732150161,8.67485918083,0.999824,11.8429770161,11.7743,0.42440879294,19.9738,-12.8397,25,0.705879,13.5727142799,28.6897900783,-5.81536692797,11.7768120664,25.5415,28.6897900783
24.1446864984,26,0.0,-5.19416189895,12.3868,-13.2225882718,3.51798020827,0.791588,12.392470055,12.329,0.452866566008,20.1612,-13.4893,26,0.780168,-5.68283905863,24.1446864984,-16.9313998992,12.3326675307,26.279,24.1446864984
-2.13885126471,27,0.0,-2.75330801152,13.6254,-5.47149134487,1.49749234295,0.781781,13.6304799452,13.5951,0.531598213938,20.5204,-15.2123,27,0.888931,-3.59167828839,-2.13885126471,-7.48231568177,13.5997801667,26.9513,-2.13885126471
-4.30538112826,28,0.0,8.55621722459,15.5956,5.68920276388,1.60333430094,0.903588,15.5995919785,15.5824,0.483742727336,20.616,-17.1769,28,0.795177,2.14425474104,-4.30538112826,3.29535750255,15.586564273,27.334,-4.30538112826
7.31764435999,29,0.0,3.79397965099,17.4163,-2.22029265617,3.63603315994,0.874977,17.4194973621,17.4105,0.484726149486,20.6616,-18.9215,29,0.860984,-2.41973660236,7.31764435999,-6.71826966585,17.4140995306,27.6932,7.31764435999
0.625157479248,30,0.0,8.99918781304,19.2479,4.76098884595,2.28913452994,0.746749,19.2511619137,19.2447,0.461164382826,20.7136,-20.7094,30,0.768305,0.196993632833,0.625157479248,1.80280699781,19.2480780159,28.0141,0.625157479248
6.99965728253,31,0.0,2.9003512848,20.4846,-0.0816344007861,3.09812077733,0.559614,20.4879998713,20.4835,0.455991524156,20.7316,-21.7255,31,0.712836,-1.12389827967,6.99965728253,-7.36579513696,20.4871805828,28.2614,6.99965728253
7.51071168883,32,0.0,-1.97170087703,21.4338,-4.16372406338,1.65363212517,0.517858,21.4366451958,21.4334,0.435892405554,20.7795,-22.449,32,0.696622,-0.84906067652,7.51071168883,-7.47803715728,21.4361417849,28.4928,7.51071168883
16.7639583318,33,0.0,8.66150984175,22.404,2.62490964823,2.68806160587,0.50855,22.4075535983,22.4037,0.424205700389,20.8314,-23.2173,33,0.850805,2.66093701602,16.7639583318,-1.69513878559,22.4066757158,28.6581,16.7639583318
14.48214229,34,0.0,9.39468011615,23.0414,3.90884258253,2.78853636209,0.50779,23.0455588748,23.0414,0.397914053812,20.9634,-23.6363,34,0.686618,4.41494909662,14.48214229,-1.29025072332,23.0447094038,28.8249,14.48214229
0.782899467564,35,0.0,18.8889424736,23.1171,13.5728956622,4.11252969858,0.569822,23.1192781916,23.1171,0.380928107731,21.1518,-23.5919,35,0.670357,8.75587318036,0.782899467564,4.72638556902,23.1191530602,28.9316,0.782899467564
16.4609148051,36,0.0,13.763248914,23.3742,5.02286590363,4.44213794488,0.519028,23.3773039429,23.3742,0.349810636015,21.3155,-23.7171,36,0.495512,5.8375424775,16.4609148051,0.931674668599,23.3770870843,29.0387,16.4609148051
4.01962206809,37,0.0,41.5301058394,23.4184,34.7841702483,6.9286357811,0.876808,23.4211258836,23.4184,0.350573867603,21.4776,-23.6666,37,0.586391,20.0156903351,4.01962206809,18.9712271597,23.420608647,29.1164,4.01962206809
41.6754600445,38,0.0,32.6776063076,23.331,22.683031859,7.60535875904,0.647446,23.3334678548,23.331,0.331399541844,21.6188,-23.5857,38,0.508147,18.136404754,41.6754600445,9.09807391976,23.3334509397,29.2356,41.6754600445
32.4087146734,39,0.0,43.0171532789,23.1607,35.4449325354,6.81741154238,0.59681,23.1626819197,23.1607,0.329093580591,21.8417,-23.4321,39,0.553293,22.9809203163,32.4087146734,24.3272723175,23.162634641,29.3438,32.4087146734
24.7706369762,40,0.0,24.0760013026,22.9107,21.8955454099,1.4153817698,0.677342,22.9138672516,22.9107,0.357354359071,22.0476,-23.1902,40,0.740988,21.2587061681,24.7706369762,18.6821478813,22.9135111722,29.4858,24.7706369762
22.3541523577,41,0.0,30.7197212578,22.7583,24.7226505207,3.50119362076,0.905146,22.7600117716,22.7583,0.301931409382,22.3314,-23.0677,41,0.457091,20.586240248,22.3541523577,19.2082400464,22.7598585311,29.6083,22.3541523577
8.91748325143,42,0.0,44.6448665759,22.7067,41.2395931353,2.40477178167,0.469158,22.7095025848,22.7067,0.343404762121,22.6897,-23.0444,42,0.700193,18.7063562477,8.91748325143,35.7593527824,22.7089671947,29.7691,8.91748325143
5.77674332746,43,0.0,33.8956474808,22.5976,29.9365442187,2.78360162155,0.632481,22.6015932255,22.5976,0.362294519627,23.0663,-23.0125,43,0.849679,22.6854625863,5.77674332746,25.3835655417,22.6012821767,29.9291,5.77674332746
25.6052257162,44,0.0,32.6955037298,22.6391,30.7531124693,1.17592335764,0.626829,22.6415808152,22.6391,0.328771543638,23.5177,-23.1531,44,0.628305,21.5904977992,25.6052257162,28.9810713582,22.6415232595,30.0706,25.6052257162
25.4217653984,45,0.0,33.8189176612,22.7856,31.9644348335,1.05422257675,0.0585028,22.7889858241,22.7856,0.357221988778,23.8064,-23.4388,45,0.824285,23.4083246016,25.4217653984,30.1181251688,22.7889426009,30.2142,25.4217653984
14.8312127678,46,0.0,35.2085957322,23.077,33.2329529766,1.63394961759,0.0861879,23.0798312837,23.077,0.363871767595,24.1048,-23.7215,46,0.744812,23.5399025779,14.8312127678,29.562650801,23.0798144392,30.3858,14.8312127678
7.62136788908,47,0.0,33.8397687145,23.1387,33.0454404192,0.633014377073,0.237439,23.1410822107,23.1387,0.358312346685,24.3457,-23.7771,47,0.668234,23.0475843294,7.62136788908,32.2029835554,23.1410447835,30.6124,7.62136788908
14.2248838273,48,0.0,27.3561436896,23.4459,26.5213396207,0.675428968732,0.31584,23.4484244394,23.4459,0.379606618567,24.6306,-24.0363,48,0.718254,23.1735408052,14.2248838273,25.6061027669,23.4480460122,30.8891,14.2248838273
32.1624545666,49,0.0,34.3906632276,23.7516,28.869720942,2.62279385428,0.526565,23.7543148537,23.7516,0.37854147174,24.7729,-24.3205,49,0.773795,24.1630531459,32.1624545666,25.1070655941,23.7540488823,31.0493,32.1624545666
23.9684294495,50,0.0,45.8608248707,23.6424,41.1110747103,2.41435204831,0.317763,23.6437236627,23.6424,0.342893555606,24.973,-24.1311,50,0.596474,23.1164699025,23.9684294495,37.372946791,23.6435458556,31.2043,23.9684294495
20.1792792921,51,0.0,37.2820713307,23.7589,35.4001011507,0.891879944262,0.477365,23.7606002194,23.7589,0.356137604054,25.1311,-24.2026,51,0.720645,23.271441735,20.1792792921,34.0812852521,23.7604824792,31.3419,20.1792792921
23.200531005,52,0.0,33.3053014575,23.9787,32.2156158894,0.759346920985,0.367188,23.9804744896,23.9787,0.350868069555,25.3051,-24.4179,52,0.715012,25.1469678265,23.200531005,30.6475299899,23.9801610621,31.4737,23.200531005
18.6725172956,53,0.0,30.318290472,23.8508,23.9466651745,10.2408009929,0.711094,23.8521298562,23.8508,0.337154591145,25.4612,-24.295,53,0.619677,13.7555010099,18.6725172956,-6.45787292497,23.8519715068,31.6375,18.6725172956
26.5541315814,54,0.0,25.78522422,24.0565,12.3398104307,9.45005013728,0.999993,24.0586469549,24.0565,0.360115965149,25.6979,-24.5196,54,0.676502,12.9637025504,26.5541315814,-4.51963683079,24.0582906158,31.8608,26.5541315814
43.3073773081,55,0.0,24.3965041431,24.3481,12.0561299858,8.34800838939,0.999996,24.3496048426,24.3481,0.35842005212,25.903,-24.8283,55,0.808982,11.8389968281,43.3073773081,-0.869140158696,24.3494234068,32.0748,43.3073773081
23.4717752229,56,0.0,30.3750281201,24.7126,15.5516625648,8.32824243954,1.0,24.7152389244,24.7126,0.38005411644,26.1681,-25.2387,56,0.867606,13.9527169709,23.4717752229,-0.345714994725,24.7149472077,32.2805,23.4717752229
-3.37671021849,57,0.0,29.1185584988,25.2992,10.4841997924,8.1213510961,0.999997,25.3016943238,25.2772,0.375356900677,26.3255,-25.8,57,0.809066,11.649008409,-3.37671021849,0.855183998123,25.2790446065,32.4433,-3.37671021849
21.3400358146,58,0.0,25.906831444,25.3359,10.5632454099,9.90351695317,1.0,25.338373302,25.2378,0.374971748171,26.547,-25.7487,58,0.821114,12.000866471,21.3400358146,-0.845023421931,25.2399892989,32.5855,21.3400358146
12.6645676119,59,0.0,25.6717845403,25.8493,17.7560176387,7.8078847742,0.999992,25.8499542781,25.7594,0.339188360738,26.6383,-26.2997,59,0.619033,13.7870954687,12.6645676119,2.77107613881,25.7606227626,32.7032,12.6645676119
19.0557584316,60,0.0,34.3795190617,25.8422,20.1021436494,8.77621190945,0.999938,25.8444569507,25.7411,0.379749447032,26.7917,-26.261,60,0.983201,15.2186136212,19.0557584316,-0.0322798308114,25.7441219771,32.8634,19.0557584316
14.8747571945,61,0.0,30.7010916608,25.7507,18.2730168211,9.07023524321,0.999929,25.752276078,25.5671,0.359559449126,26.9012,-26.0011,61,0.91707,15.1105911754,14.8747571945,0.0442097375417,25.5678280423,33.0175,14.8747571945
14.8934537063,62,0.0,31.0558312239,25.4716,17.3875430838,9.96590020262,0.999853,25.4731216185,25.1374,0.341910499045,27.0452,-25.5665,62,0.737771,15.2291759058,14.8934537063,-0.0787249585294,25.1388412554,33.2191,14.8934537063
22.6638104076,63,0.0,30.1716915659,25.3171,20.9288366829,9.7571219483,0.999906,25.3205943727,24.8785,0.346629311213,27.1832,-25.316,63,0.807405,18.7187463593,22.6638104076,1.77293579446,24.8797835137,33.4364,22.6638104076
26.9592545804,64,0.0,23.0233325144,25.3976,8.44518225553,9.51473559551,0.999993,25.3995712193,25.0027,0.345134453121,27.3245,-25.3988,64,0.7355,11.0993148982,26.9592545804,-6.27125161707,25.0045475974,33.5781,26.9592545804
21.0515797155,65,0.0,31.8219600901,25.4471,20.8295632562,7.21251347579,0.999969,25.4497171834,24.9857,0.393326888141,27.4518,-25.3732,65,1.19458,17.0442016015,21.0515797155,7.487564833,24.9871624516,33.7348,21.0515797155
22.2428917425,66,0.0,30.3016431992,25.4451,20.7885250909,7.41381485348,0.999968,25.447073372,24.9567,0.355200473444,27.5746,-25.3402,66,0.94587,16.6752252085,22.2428917425,5.22277304832,24.9591344317,33.8901,22.2428917425
21.714817301,67,0.0,30.1882669949,25.2213,22.3511406497,9.07817563985,1.0,25.2216948931,24.6302,0.33193686542,27.7698,-25.0175,67,0.643086,19.7622369454,21.714817301,4.14742395328,24.6306578385,34.0565,21.714817301
21.9301147894,68,0.0,28.6148836582,25.2879,11.6493631604,9.80687374731,0.999991,25.2870278714,24.6644,0.39284866831,27.9171,-25.0286,68,1.08589,12.4394852991,21.9301147894,-3.62550010497,24.6658193842,34.3269,21.9301147894
18.6952552451,69,0.0,30.7221788814,25.3678,15.238053144,8.87488216056,0.999947,25.3703433782,24.747,0.348995019998,28.0556,-25.1071,69,0.81867,13.6727007625,18.6952552451,-3.86963701218,24.7494022131,34.5524,18.6952552451
18.1564269896,70,0.0,29.8090063404,25.078,15.362040462,7.31481024811,1.0,25.0782742007,24.4206,0.360705129848,28.198,-24.8044,70,0.858177,13.4710302905,18.1564269896,4.59368233883,24.4209843455,34.7797,18.1564269896
17.6744978422,71,0.0,25.6216673343,25.4523,12.4709964376,7.91541863221,1.0,25.4534977445,24.7494,0.363078706142,28.301,-25.1479,71,0.742016,12.1651166781,17.6744978422,2.59637599177,24.750989335,35.0233,17.6744978422
8.12333804804,72,0.0,30.7444105205,25.7938,15.6115293932,7.66714097781,1.0,25.7948352245,25.1017,0.365074137657,28.4868,-25.5346,72,0.860889,12.7701028015,8.12333804804,5.94476728918,25.1030500793,35.2998,8.12333804804
15.0082077642,73,0.0,30.8544400515,26.0013,12.3612973476,9.55846743186,0.999962,26.0021647283,25.2125,0.385875688616,28.6516,-25.6722,73,0.957756,12.6824272816,15.0082077642,-0.710795654944,25.2147550723,35.5707,15.0082077642
17.210019003,74,0.0,22.785468609,26.2554,12.0196002685,8.62956263233,1.0,26.2579403688,25.4746,0.396835156082,28.86,-25.9363,74,1.01448,12.223976701,17.210019003,-1.63826579794,25.4762157074,35.8343,17.210019003
11.8522589206,75,0.0,24.7551874376,26.5044,13.7562773817,8.58352345227,1.0,26.5060954024,25.7418,0.384811196204,29.0057,-26.2106,75,0.998117,12.4739368584,11.8522589206,1.94126220684,25.7435543133,36.1083,11.8522589206
14.8673089016,76,0.0,26.7484233648,26.6258,13.0915143147,6.39978070051,1.0,26.6273238039,25.8896,0.384295862987,29.1878,-26.3997,76,0.871397,12.1681143285,14.8673089016,4.00092537461,25.891442242,36.3266,14.8673089016
-6.1049387943,77,0.0,28.2939819336,26.9549,11.948781498,7.65757202941,1.0,26.9547731584,26.1077,0.406109441541,29.3433,-26.6019,77,1.22459,12.3880289705,-6.1049387943,2.08550212078,26.1088136717,36.608,-6.1049387943
0.427482121014,78,0.0,26.9165823406,27.0696,17.9766100922,8.07743411332,1.0,27.0726745143,26.0236,0.395139575819,29.4608,-26.5465,78,0.907156,13.6586104189,0.427482121014,1.0222757649,26.0252295238,36.8291,0.427482121014
3.09348046669,79,0.0,23.3314371696,27.3086,14.1203924616,7.13808832118,1.0,27.3075743144,26.3207,0.394525970642,29.6629,-26.8361,79,0.938159,13.3437793749,3.09348046669,1.48053397007,26.3219176061,37.0585,3.09348046669
15.7286047241,80,0.0,24.6031811074,27.433,14.5812271147,5.37551257593,1.0,27.432846698,26.4788,0.404799299469,29.7874,-26.9357,80,1.04281,12.2729688837,15.7286047241,5.27515253628,26.4806567173,37.3195,15.7286047241
14.0287683116,81,0.0,28.8059525915,27.6171,17.3659436567,7.5957125035,1.0,27.6184519582,26.6128,0.42515344304,29.8826,-27.0084,81,1.29907,14.0302824469,14.0287683116,1.64348139052,26.6151632256,37.5294,14.0287683116
-10.4066260763,82,0.0,24.9650782821,27.8181,15.130147483,5.97701071568,1.0,27.8182310074,26.8517,0.397884794224,29.9705,-27.236,82,1.10792,12.9604456126,-10.4066260763,4.2642510329,26.8523444601,37.7057,-10.4066260763
5.68812628872,83,0.0,27.5515741964,28.1996,13.9227534438,6.82393462648,1.0,28.2015212022,27.287,0.3898177464,30.0484,-27.6887,83,0.972025,12.1828645632,5.68812628872,-0.107566934455,27.2887150756,37.8509,5.68812628872
14.7097561721,84,0.0,26.9527401238,28.2873,16.449681301,8.33066000515,1.0,28.2874469135,27.3359,0.421281052591,30.1703,-27.725,84,1.29035,12.9748752234,14.7097561721,4.8995537112,27.3369243021,37.996,14.7097561721
-6.89644392068,85,0.0,24.4794146623,28.6209,14.9878006229,6.78382182511,1.0,28.6223893328,27.6928,0.406280596546,30.2635,-28.1033,85,1.20098,12.460661272,-6.89644392068,0.944717036856,27.6954360264,38.1678,-6.89644392068
-19.2921665917,86,0.0,19.9296117019,28.8395,12.7669723035,3.93867743958,1.0,28.8387652115,27.9268,0.405796337597,30.3634,-28.3469,86,1.51016,11.300360093,-19.2921665917,8.71480273486,27.9283637358,38.294,-19.2921665917
-18.150956057,87,0.0,33.7887004019,29.1926,24.0280672602,6.31667591219,0.999903,29.19312615,28.347,0.394188426813,30.4785,-28.7354,87,1.36668,18.1779141915,-18.150956057,10.6871028227,28.3485134749,38.4319,-18.150956057
-14.5511194931,88,0.0,22.3017090414,29.2741,21.3635920537,0.964175917809,0.999747,29.2746007853,28.4111,0.398700525034,30.6047,-28.825,88,1.23579,21.8232818485,-14.5511194931,19.2861166844,28.4132904059,38.6317,-14.5511194931
16.5393278489,89,0.0,32.6989833452,29.0286,23.4105934044,7.37800306482,0.995575,29.0272889279,28.1214,0.397948509424,30.6706,-28.5267,89,1.17644,5.91759157576,16.5393278489,9.20992764359,28.12101413,38.8258,16.5393278489
17.1352013409,90,0.0,25.6589220768,29.1406,23.4735968384,1.19327991191,0.999591,29.1400468197,28.1201,0.376646042305,30.8274,-28.5512,90,1.04292,7.66404822381,17.1352013409,20.5183648898,28.121987267,38.9915,17.1352013409
14.6998803731,91,0.0,24.1882874245,29.3888,3.62422441746,7.45136016449,0.993045,29.3889171929,28.4004,0.359370560119,31.0319,-28.8919,91,0.717838,3.44010701806,14.6998803731,-3.28687471358,28.4017811963,39.1363,14.6998803731
33.5397363222,92,0.0,80.7039974487,29.4866,56.3163235301,19.4414646195,0.988559,29.488127836,28.53,0.402279484362,31.0896,-29.0295,92,0.938474,9.80042481434,33.5397363222,17.551504444,28.5318773377,39.268,33.5397363222
11.7062766296,93,0.0,-29.7681596395,29.7496,-55.5381756367,11.5546648904,0.98401,29.7511062086,28.8107,0.420751869565,31.1993,-29.3117,93,1.24691,-0.469866559652,11.7062766296,-72.3031148288,28.8127637198,39.3337,11.7062766296
76.0245739531,94,0.0,94.0074609184,30.07,69.0680561001,25.2705699589,0.981393,30.0714273014,29.1133,0.406963385078,31.4537,-29.5901,94,1.31632,12.018600303,76.0245739531,19.4222391185,29.114812773,39.4374,76.0245739531
21.3251411697,95,0.0,82.080929664,30.3426,51.1000049361,17.8226865581,0.988655,30.3445439352,29.4694,0.403034491389,31.5238,-29.9651,95,1.16955,9.29004702082,21.3251411697,17.5305978396,29.471345244,39.5655,21.3251411697
46.8604591698,96,0.0,112.271919521,30.5648,20.8684925076,42.3638317464,0.988883,30.5669230665,29.6321,0.446033275225,31.6699,-30.037,96,1.68029,1.04730732219,46.8604591698,-5.54223759287,29.634816041,39.7069,46.8604591698
114.479199988,97,0.0,1.43377920909,30.6895,-4.56234052172,6.60692975498,0.9973,30.6903365137,29.7999,0.398999158695,31.7861,-30.1909,97,1.191,-1.69792439853,114.479199988,-16.2367875317,29.8016388521,39.8088,114.479199988
83.735079361,98,0.0,4.20994743923,30.9503,0.188807295359,5.30010533756,0.993792,30.952781712,30.0907,0.39309377704,31.8979,-30.4696,98,1.12469,2.63453505923,83.735079361,-11.9156493811,30.0932588889,39.9005,83.735079361
56.4940060156,99,0.0,-15.2567080569,31.1304,-20.4933162394,4.13953701389,0.989221,31.1328279314,30.3035,0.438363153846,31.9502,-30.6505,99,1.7799,1.80138399392,56.4940060156,-26.0531378237,30.3067367991,39.9689,56.4940060156
3.33741359597,100,0.0,-2.18334006933,31.3689,-13.9428320995,5.98316867238,0.997441,31.3690460534,30.5954,0.409361829289,32.0776,-30.9323,100,1.33914,0.172154886824,3.33741359597,-20.7581587361,30.5957283895,40.0987,3.33741359597
33.6159455594,101,0.0,34.8423364939,31.5152,33.5753846535,0.929502882187,0.900714,31.516736887,30.7944,0.396978635589,32.1766,-31.1334,101,1.34767,6.25067620384,33.6159455594,31.397852463,30.7967212634,40.1971,33.6159455594
34.1468691882,102,0.0,6.8485667744,31.3848,3.29585941257,1.92362449446,0.902985,31.3858179093,30.7421,0.367304182236,32.2773,-31.0724,102,1.05696,7.84279929886,34.1468691882,1.03981064016,30.7433640728,40.3147,34.1468691882
43.4677701431,103,0.0,11.1029352532,31.378,8.73415030882,1.82582944514,0.910219,31.3805687761,30.7284,0.435547297183,32.4222,-31.0554,103,1.8376,10.8601724998,43.4677701431,5.70396968434,30.7306312443,40.4654,43.4677701431
42.2336288973,104,0.0,-6.72067924986,31.5126,-9.61962958631,2.49803567732,0.97198,31.5145685726,30.9218,0.397274948073,32.51,-31.2419,104,1.28491,8.50792489241,42.2336288973,-14.8498158463,30.9237434247,40.5709,42.2336288973
48.4266774656,105,0.0,18.2391528606,31.2569,15.4606573063,1.75504989336,0.984164,31.2583110873,30.7027,0.385994948829,32.5239,-31.0241,105,1.39605,13.5967649824,48.4266774656,11.7483350519,30.7035002893,40.6965,48.4266774656
17.255727262,106,0.0,28.3259117202,31.3282,18.7718583574,4.93756284679,0.986163,31.3307984604,30.8011,0.41745114598,32.5805,-31.0702,106,1.61083,13.8333638466,17.255727262,12.938518385,30.8042562978,40.8062,17.255727262
41.6018777871,107,0.0,23.9073366057,31.3629,18.0193752669,4.01709939152,0.991278,31.3645430308,30.9081,0.343701786503,32.689,-31.1694,107,0.853527,14.4072822384,41.6018777871,13.1465870953,30.9092490691,40.908,41.6018777871
36.8242386296,108,0.0,42.7593142371,31.1302,37.6866930419,3.11971248612,0.981204,31.1314911362,30.6738,0.391699274155,32.7005,-30.9233,108,1.32019,18.7601567401,36.8242386296,32.5382385969,30.6749360816,40.9768,36.8242386296
47.5305224548,109,0.0,32.6452129762,31.0922,30.3314316116,2.02437395788,0.876195,31.0937787133,30.6613,0.371128985607,32.7698,-30.9405,109,1.07447,20.7288767254,47.5305224548,25.86962787,30.6625559404,41.0388,47.5305224548
42.3875375056,110,0.0,50.4415777683,30.7262,40.1419552818,4.34967793886,0.899641,30.7273311861,30.2672,0.392211211164,32.803,-30.5953,110,1.16272,20.207683458,42.3875375056,34.1817484842,30.2694473474,41.1552,42.3875375056
39.6340849922,111,0.0,33.7171385353,30.6954,31.1597920943,2.10645265912,0.948933,30.6970109268,30.2628,0.416310769622,32.8736,-30.5616,111,1.53476,23.5454641319,39.6340849922,27.3003687649,30.2640137039,41.3078,39.6340849922
46.7288242468,112,0.0,31.0441299623,30.5652,27.2158220451,2.0910232591,0.970223,30.5652774358,30.1205,0.399885066879,32.9177,-30.414,112,1.35195,22.5361793511,46.7288242468,22.8476721488,30.121503428,41.4021,46.7288242468
55.6931216996,113,0.0,31.5480929977,30.5849,29.8930853816,0.948213404892,0.943531,30.5847680155,30.1553,0.408096307874,32.9733,-30.4572,113,1.61471,23.8104270529,55.6931216996,28.5709517091,30.1566112714,41.5019,55.6931216996
49.7672301126,114,0.0,38.7491916615,30.6722,36.6900457077,1.49306661905,0.894274,30.6722043403,30.2247,0.361855660728,33.0028,-30.5581,114,1.12472,23.765622356,49.7672301126,33.1223471636,30.2261382197,41.6044,49.7672301126
30.4905006626,115,0.0,48.5857706643,30.689,43.0298447477,2.66608437529,0.910493,30.6894789823,30.2421,0.378540589725,33.1893,-30.6293,115,1.32535,23.6964622657,30.4905006626,40.5595895798,30.243499214,41.7523,30.4905006626
58.4714223915,116,0.0,52.2428858759,30.477,43.9109652681,6.86961880156,0.854403,30.478329921,30.0793,0.410501598397,33.2653,-30.5266,116,1.39036,24.2340555455,58.4714223915,34.1854269595,30.0810773029,41.9115,58.4714223915
68.3926886873,117,0.0,50.2922842542,30.6446,45.495791928,4.34219194809,0.962229,30.6443998746,30.2763,0.373364419104,33.3419,-30.6995,117,1.17396,24.8568666417,68.3926886873,34.1083787374,30.2777418183,42.0894,68.3926886873
55.8207496268,118,0.0,45.5573905263,30.5501,41.6428407469,3.1280979721,0.887408,30.5512221337,30.2149,0.375040131133,33.403,-30.6268,118,1.17774,23.2133704763,55.8207496268,35.8657673674,30.2155983245,42.2665,55.8207496268
41.8059526586,119,0.0,49.8389081456,30.8127,45.9414785001,2.25370380304,0.880744,30.8144644645,30.492,0.371789135589,33.4838,-30.8702,119,1.14074,22.4949903734,41.8059526586,42.8561646033,30.4941492165,42.3997,41.8059526586
40.6023215004,120,0.0,42.2744976825,30.7136,40.6655844845,1.11874456254,0.92342,30.7137831687,30.3836,0.36407081916,33.564,-30.7721,120,1.02195,21.5109712494,40.6023215004,38.7409252758,30.3843550816,42.519,40.6023215004
40.9609761887,121,0.0,40.1324001895,30.6333,36.6504281603,1.94426982431,0.927706,30.6360435491,30.3218,0.398567435331,33.6582,-30.6694,121,1.52928,19.6265487857,40.9609761887,33.4554686714,30.3243476632,42.6443,40.9609761887
