MinForwardProgress,AveragePolicySurr,AverageReturn,StdReturn,MaxEsReturn,StdEsReturn,AverageQ,AverageDiscountedReturn,QFunRegParamNorm,AverageY,AverageAbsQ,AverageForwardProgress,AverageAction,MaxForwardProgress,Epoch,MaxReturn,MinReturn,AverageAbsQYDiff,StdForwardProgress,MinEsReturn,AverageAbsY,AverageEsReturn,PolicyRegParamNorm,AverageQLoss
-0.291875630744,-0.14444,37.1585946076,28.7472673134,77.088762373,19.9232942012,0.141548,23.3186148417,13.5677,0.141552075736,0.142003,0.181239852933,0.880723,0.709002555703,37,92.2356495651,-12.201204611,0.00630480083591,0.269164598465,14.701375522,0.142030506364,48.3232365716,19.8543,0.000125757
-0.257152076781,-0.1491,40.1090099552,22.0835256336,77.3106599186,24.9066174057,0.146567,24.3996915905,13.7373,0.146570532976,0.146984,0.205588728674,0.868606,0.630849151351,38,83.6955833086,-7.64863394294,0.00645697757072,0.216929337659,1.98388066755,0.1470127509,30.6465384367,19.9765,0.000134359
-0.305404467411,-0.153606,47.8980679886,23.8717225248,84.2160294546,22.7585346607,0.151209,28.288719727,13.8985,0.151218339613,0.151604,0.275308217517,0.864866,0.697839812148,39,90.9155832757,-14.0416102409,0.00630033749582,0.230249527229,-0.56161129293,0.151637157332,55.3035499569,20.0739,0.000128094
-0.288740861511,-0.157097,46.7616705106,24.6630469859,87.602850048,25.4867278411,0.154999,27.6919708348,14.0779,0.155002639034,0.155393,0.264427380632,0.870188,0.678861199788,40,89.6477071994,-10.8300544537,0.00645049849398,0.237209569602,4.24782741262,0.155422741918,50.9560082164,20.169,0.000134759
-0.339725740125,-0.161128,29.0814531763,25.5323562866,69.2362496489,26.7954628213,0.15842,19.6962005487,14.2601,0.158424726636,0.158861,0.100089148528,0.87732,0.699364665734,41,90.3947860973,-17.3267031144,0.00649033788722,0.245473388949,-17.154933206,0.158900742332,17.836723555,20.2891,0.000138975
-0.330796258445,-0.165365,45.3658619002,28.7321864102,75.4411222283,25.958727411,0.162726,27.515608323,14.4342,0.162738901658,0.163186,0.258568959541,0.873114,0.77927731393,42,98.98801456,-15.8504334004,0.00683502325637,0.28002046099,-24.123539222,0.163245864279,25.1099433266,20.3942,0.000159638
-0.464141039803,-0.169071,17.5559726845,23.1101419092,59.4230381909,20.9842996388,0.166327,12.7003606166,14.605,0.166332328846,0.166782,-0.00923840384793,0.870702,0.51774622208,43,72.9649736262,-28.5806853761,0.0068743997704,0.22220185302,-13.1545129854,0.166834014304,29.6190875223,20.478,0.000159457
-0.567792798512,-0.173475,11.2053479569,27.1757779713,51.3272206229,18.3115426438,0.170212,9.5081487627,14.8044,0.170223172534,0.170661,-0.0670082079286,0.906398,0.536983794183,44,74.5662426017,-38.9837568005,0.00691885915836,0.260268799364,-16.3393346834,0.170713264103,17.9310355084,20.5854,0.000161345
-0.895091050957,-0.176888,26.9272669442,40.8971870349,35.3847992576,16.5586181134,0.173718,18.8881984034,14.9581,0.173729748902,0.174187,0.103634725936,0.8851,0.797967114228,45,100.901159353,-72.3023521166,0.00704553369827,0.391315330639,-16.5568056007,0.174241521684,12.3987293852,20.6883,0.000168199
-0.444288198699,-0.180505,31.3542476252,27.9227323657,54.7371784842,25.4296948404,0.177721,21.1048099641,15.1507,0.177724874549,0.17821,0.137579029759,0.860667,0.713802101186,46,90.4678563007,-26.6179975331,0.00721689567314,0.274463403443,-37.5718259406,0.178250292898,19.7174918,20.772,0.000176497
-0.512170863937,-0.182031,3.65480309679,18.5494669609,43.3998539584,20.4542518732,0.179849,4.56397903584,15.3284,0.179846803015,0.180466,-0.10885307309,0.88419,0.507994004165,47,69.2901453389,-37.296421922,0.00734871279102,0.167293042294,-24.2450257308,0.180533826022,8.14576509339,20.8405,0.000178155
-0.19365017988,-0.185784,41.4072518585,20.6102850135,73.0651024573,27.3368477469,0.182147,28.0821991807,15.522,0.182156885147,0.182826,0.232518584795,0.922418,0.624292165463,48,82.4613435334,-4.3415646223,0.00782689294427,0.195465768009,-16.6728611015,0.182934349744,23.2609621095,20.9972,0.000209283
-0.29067200938,-0.188348,33.8071268047,19.8766254291,53.346943999,16.4131642288,0.185473,22.7774071322,15.7242,0.185473250876,0.1862,0.151277754973,0.920295,0.596096284048,49,81.1139269492,-11.6012568897,0.00782542892691,0.189106473881,-10.3629189227,0.18626248483,13.520596212,21.0734,0.000189307
-0.28678951783,-0.190691,48.7417082616,19.0018990846,64.2906281294,25.4839319415,0.188326,29.1069850477,15.9112,0.188323641797,0.189036,0.294591825063,0.937628,0.630952527226,50,83.3808807139,-10.4568847751,0.00764403047865,0.190574486713,-39.4297100495,0.189104299992,13.7557761544,21.1344,0.0001947
-0.417522478452,-0.194451,11.5679148838,16.1856574042,79.247316456,20.2118946436,0.191554,8.95789062691,16.0552,0.191557829728,0.192315,-0.0577095395355,0.866716,0.319406783903,51,47.9945115866,-24.0557355377,0.00798156988306,0.170610714314,10.157319351,0.192403476163,37.9734167388,21.2162,0.000210934
-0.412912228191,-0.197401,28.3810402263,10.7253040727,42.8312743688,10.7020460933,0.194438,19.3504889006,16.2426,0.194449794702,0.195209,0.127807392271,0.902497,0.449585621269,52,64.2766975138,-22.4845587467,0.00813672161058,0.114183512104,4.52934079376,0.195303130779,19.7238514851,21.3045,0.000213743
-0.423195104251,-0.203045,56.5630123243,20.5719555727,81.6644043842,30.0037776652,0.198844,35.0734763815,16.3777,0.198844201078,0.199656,0.378184148484,0.887837,0.769405455011,53,98.1817738525,-25.2406422547,0.00856441387673,0.193646186124,-5.82298582081,0.199753677523,36.1510722418,21.443,0.000236532
-0.211369980805,-0.206916,36.4647921245,19.415473209,63.7749427873,17.5271524015,0.202952,21.8252643491,16.5178,0.202947256324,0.203782,0.174974393585,0.935693,0.675169414557,54,88.9733873554,-2.53360913085,0.00887268208171,0.188376987204,12.3315886417,0.203888780096,39.1988129569,21.5316,0.000251772
-0.363464165622,-0.20967,22.1749036757,13.7849059687,60.6946615441,17.4055973329,0.206059,14.8783004942,16.6719,0.206073742073,0.206867,0.0546231034945,0.934054,0.403582095887,55,60.4712083601,-19.5973658138,0.0089956348827,0.133725228031,-3.35293779332,0.206986508802,29.4874651494,21.605,0.00024928
-0.47691254177,-0.213994,17.6067926364,23.2985204903,54.2340613916,24.0888967215,0.210475,13.1108313372,16.8179,0.210481393842,0.211258,-0.00577083715332,0.94392,0.39900775071,56,59.4987435063,-30.2239099155,0.00926142935703,0.222655488526,-25.0820668143,0.211370803277,14.1770599352,21.7049,0.000270092
-0.618006029305,-0.217614,13.9706401569,26.0955610978,76.6964089325,31.874835553,0.214567,10.1920068247,16.9817,0.21456242377,0.215413,-0.0340433942193,0.917541,0.653629639857,57,86.8664897147,-44.3121787325,0.00931202817014,0.251722211435,-35.4859760931,0.215523451614,10.543216243,21.7978,0.000268971
-0.346187031828,-0.218,22.7202176951,25.5749743105,48.7321483278,18.3355422002,0.215534,14.7431378069,17.1182,0.215535913045,0.216405,0.0430788869933,0.948535,0.657920323175,58,87.5063443975,-19.0139140116,0.00946338448561,0.241296655556,-8.82130589332,0.216547000512,19.4060746873,21.8468,0.000285785
-0.503867874169,-0.219791,14.5650487599,24.3821296295,80.472821068,26.2680231442,0.217348,10.7491766338,17.2455,0.217355944187,0.218274,-0.0271998377501,0.904987,0.434712252486,59,64.1030633693,-35.1223847224,0.00952240784745,0.228970270145,-1.71410609815,0.218422146411,30.3387135688,21.9059,0.000283417
-0.489982515007,-0.223068,30.2529166539,19.9279008255,54.6813351453,20.074285751,0.220499,17.90954502,17.3916,0.220515041292,0.221572,0.107889320429,0.885927,0.4859384918,60,69.8119975139,-30.7110889447,0.00947800379651,0.189913132219,-13.1953860354,0.221702891713,27.6844607031,21.9838,0.000288748
-0.910711079951,-0.225665,-6.49289330676,30.2480605236,54.3210220092,31.9302109599,0.222765,-1.51873605406,17.5237,0.22276016151,0.223825,-0.242419889806,0.915837,0.252007506427,61,44.229408659,-75.6964275775,0.00943017520433,0.293770489809,-41.1304206618,0.223932179003,15.7207422569,22.0661,0.000277308
-0.31348069356,-0.228336,35.5996860363,19.3279636793,71.1145077554,24.0136002783,0.225625,22.3372151424,17.651,0.225627749336,0.226809,0.171074609449,0.939658,0.530845215069,62,73.7973962925,-13.6691065189,0.00997998674286,0.181004774878,-7.99254610262,0.226979079684,29.824173322,22.1325,0.000329238
-0.403217655205,-0.231377,30.7283284629,19.3870104639,64.5235753551,20.5685512871,0.228715,20.2976287788,17.7972,0.228730186571,0.22987,0.127373633712,0.950417,0.498268176628,63,69.9601584987,-23.6630224269,0.00967087077212,0.180354566653,-1.39110745852,0.230046019048,34.041971295,22.2014,0.000288297
-0.69963866588,-0.233637,2.15895529903,22.1138656754,58.8320537903,22.0951143696,0.230899,2.04917366285,17.9397,0.230908640796,0.232051,-0.157588022098,0.898982,0.44283343345,64,65.4910762134,-54.6683045664,0.0100477991075,0.213177126433,-22.7115061967,0.232187985739,18.8924826069,22.2756,0.000319441
-0.436512889736,-0.236989,23.0180035276,27.2782860144,77.855818129,27.0192136756,0.234363,13.8459808767,18.0536,0.234364361248,0.235369,0.0386396405515,0.929646,0.636263713871,65,84.5390557153,-26.0663929882,0.0101701262082,0.258675198647,-17.0821220232,0.235529043345,22.45775738,22.3318,0.000328737
-0.473355205509,-0.239921,37.4322508951,24.3961200126,53.6987200487,23.9323348417,0.236121,24.335214272,18.1783,0.236137829558,0.237156,0.18803387256,0.939491,0.753885087459,66,96.2756934013,-31.6578447119,0.010086595038,0.235285993142,-27.5798927127,0.237319161432,7.82701636178,22.4391,0.000314377
-0.332311279962,-0.243566,37.9260203,27.9754920124,49.5097652099,23.6901780752,0.239121,23.6060026668,18.3188,0.239123523018,0.240052,0.187672769321,0.883249,0.725844164572,67,93.948034086,-17.1242621536,0.0107179517659,0.265377955288,-20.4588690675,0.240191924407,19.6909605827,22.5204,0.000352829
-0.156858632457,-0.248381,54.6947715138,19.7607326982,73.3254012942,29.5955391578,0.243963,33.0330227499,18.4649,0.243969613011,0.244817,0.351040328034,0.932105,0.687138839487,68,88.5672958733,2.78068906036,0.0106473724604,0.191745511493,-28.8984815833,0.244914182013,38.1433228307,22.5814,0.000354082
-0.308126456628,-0.252565,30.2088988892,18.0857526709,90.4562051394,32.4014490093,0.248602,18.0029290059,18.5589,0.248621425917,0.249546,0.107900352123,0.929157,0.428983358531,69,63.3729630282,-12.1623820274,0.0104915180027,0.173337884145,-4.1229016616,0.249647076695,45.3266038981,22.6601,0.000340779
-0.191420773411,-0.25709,53.6697428047,16.0200125738,73.2541639208,23.6358177988,0.252847,33.5476461336,18.6586,0.252848957269,0.253774,0.345365268631,0.902196,0.703455267653,70,90.9628669945,-1.8906110768,0.010533917124,0.156896690667,-20.8682274594,0.253876058681,40.6783259448,22.7388,0.000352954
-0.239011555475,-0.259405,50.0790579916,18.9866297607,82.6741927933,21.5852123492,0.255771,31.8262615239,18.7751,0.255782104889,0.256626,0.309422821467,0.936825,0.775962239344,71,96.6334915894,-5.86892252319,0.0105633142595,0.185386149544,14.6332671087,0.256746583155,49.6496497609,22.8151,0.000345562
-0.250692046183,-0.263888,38.0883112445,13.9628665098,70.8010995922,15.7812719782,0.25967,26.220279951,18.915,0.259680955396,0.26065,0.196223494558,0.923664,0.437408964709,72,62.2752729671,-8.75640778636,0.010644845877,0.13778809872,13.1692172791,0.260785560551,42.9328810909,22.8886,0.000344798
-0.16253672034,-0.267583,41.1664740328,16.5906483353,74.2987817822,16.8956647432,0.263166,28.224675051,19.0363,0.263183764753,0.26413,0.227344983932,0.951005,0.587860107762,73,76.7576183385,1.24609191062,0.010845794647,0.159186368841,17.3464229945,0.26425521465,45.7013036604,22.9456,0.000372905
-0.359470749434,-0.271992,40.0272488415,23.8913635729,76.0521766614,19.7752861393,0.268104,24.8669488756,19.1336,0.268113395093,0.268966,0.21426423403,0.946259,0.603949866162,74,78.9479281662,-18.0885004681,0.0108838832736,0.23282165249,10.7297421067,0.269097089465,39.0083795094,23.0065,0.000381106
-0.261788941905,-0.276895,36.7258337299,21.3713928406,72.8377015124,24.3454799758,0.272524,24.755784966,19.2287,0.272541216443,0.273416,0.184268036231,0.943194,0.630538394996,75,82.4514242242,-8.72216919923,0.0108374860266,0.205688098978,-14.7871877211,0.2735253915,26.2175977039,23.0816,0.000377896
-0.150799020139,-0.279822,35.8175760322,15.7149717658,75.4844775565,21.3422610348,0.275585,25.2610804901,19.3357,0.275572914051,0.2764,0.177325557531,0.947292,0.52441633082,76,71.5068332058,2.48883477927,0.0109409254348,0.153942923421,3.60891395758,0.27651433929,42.2531963734,23.1485,0.000396307
-0.115288241893,-0.28372,39.0168688349,17.4257759339,58.4695836913,15.7437304153,0.279213,27.0388227593,19.4206,0.279229420349,0.280023,0.218016071514,0.936338,0.599160659364,77,81.1422116957,0.898199307741,0.010826825451,0.169696171837,7.21839669518,0.280143837966,38.602946809,23.215,0.000378376
-0.390861269436,-0.287119,20.1557931479,16.9772978178,57.5579585012,15.3504905227,0.282762,16.9048693945,19.5344,0.282787118731,0.28351,0.0351230807068,0.948069,0.441748286852,78,61.9952730556,-26.5605642143,0.010861486106,0.161798642522,8.13987720364,0.28360773352,37.3531267862,23.2863,0.00038151
-0.287169658285,-0.292333,31.7573025331,20.4063060831,63.2124110675,19.6867404601,0.287835,22.9417637616,19.6552,0.287842124999,0.288627,0.140131960387,0.94838,0.633382911458,79,81.9240010111,-14.2454035659,0.0111397130029,0.196720994756,3.09565430469,0.288708534245,32.3414699862,23.3504,0.0004039
-0.251781707505,-0.295628,40.2156586558,21.4484836211,78.7493679856,22.7684094778,0.291154,26.7055955597,19.7552,0.291176264562,0.291896,0.214278196029,0.949368,0.714414083419,80,91.4853745369,-7.20746081996,0.0108820869449,0.205094704628,1.00452090168,0.291997821386,32.2849784567,23.416,0.000383808
-0.214308799942,-0.300379,40.8795517188,27.4392706657,74.6893566829,17.5912470631,0.295594,26.8347017069,19.8592,0.295603723571,0.296312,0.222298039312,0.955459,0.701027543113,81,88.2158348599,-5.53503041118,0.0111180433104,0.262107507097,21.2154525879,0.296388410215,50.217496651,23.4846,0.000394415
-0.321567013058,-0.305546,34.7641042135,20.3607717534,75.1687166646,12.2522201293,0.301067,24.3422923641,19.9674,0.301076055582,0.301722,0.166393542575,0.923863,0.565228886796,82,76.154201622,-18.5564654696,0.0110800458045,0.195608145484,31.4898993758,0.301801468265,46.3035072844,23.5546,0.000405678
-0.21799934919,-0.309369,44.5863060852,26.2026620162,65.1343975067,23.060636434,0.304354,28.3716267915,20.0704,0.304367314083,0.304981,0.252632895328,0.942878,0.674806646332,83,87.7028974199,-8.03556434916,0.0109909547538,0.250562316416,-15.9083311237,0.305054209906,37.6730373207,23.5935,0.000400085
-0.238624771123,-0.31423,44.3362557635,26.5327962145,83.1693942344,29.9178520642,0.309437,28.0541883039,20.1862,0.309451880835,0.310047,0.251033034813,0.936906,0.685665760371,84,89.1480280796,-8.54783883642,0.0110701829494,0.251012809998,-11.6445359059,0.31014774769,44.4702381355,23.6405,0.000403635
-0.240275450877,-0.318285,31.0472550903,20.5517040955,66.9613932143,18.1014935055,0.312805,23.0144708516,20.2833,0.312815817724,0.313448,0.132207707549,0.917027,0.634575317587,85,84.3234480087,-9.07524819112,0.0110628707124,0.196467777405,-0.096720494758,0.313509486966,46.8326272128,23.7,0.000395721
-0.2657810462,-0.323589,30.2643617293,17.1000766298,73.5212750388,18.5042927514,0.31838,22.4296101628,20.3857,0.318388438106,0.319023,0.122373051508,0.933774,0.602854293357,86,80.3119291987,-9.27160514166,0.0111246404818,0.167049904405,-0.0601586941529,0.319115909951,31.4889338071,23.7633,0.000410509
-0.337028865554,-0.327816,32.4238405843,16.2595827831,78.9746366867,28.2422514474,0.322602,23.2202140503,20.4957,0.322614309895,0.323161,0.13906404961,0.909019,0.572101514568,87,78.2463524011,-16.8444015492,0.011283464087,0.157189836602,-13.7425266835,0.323253594587,48.2726718321,23.8125,0.000436825
-0.313061964306,-0.333221,35.6126380102,23.0116993246,86.5659825897,21.6083783,0.32786,25.2576763266,20.5915,0.32788904859,0.328373,0.170613977629,0.895138,0.792185373882,88,100.57791069,-14.0689995497,0.0112292802103,0.222526466764,12.1381458945,0.328482697124,44.6755898102,23.863,0.000407974
-0.282186841212,-0.337112,41.0006160409,22.9270966344,73.0121921257,22.9937862101,0.33202,28.6208164682,20.6838,0.33202087864,0.332538,0.236053111716,0.894174,0.668570156206,89,86.5935380622,-10.6561290763,0.0113421662074,0.221918343092,0.0211416975173,0.33259049795,25.3930681296,23.9199,0.000444794
-0.20805985644,-0.340859,32.6643753111,19.4607122681,54.811733037,19.1014821367,0.335893,24.183482492,20.7976,0.335910883608,0.336418,0.150168672552,0.894104,0.635693356609,90,83.4291682358,-3.46475812774,0.0112518538569,0.188047029972,-8.1194458735,0.336508482674,30.2948894618,23.9708,0.000423489
-0.228027035391,-0.346735,29.5455631039,18.0876310453,59.573906853,24.8957626592,0.341247,22.185488193,20.8892,0.341254264314,0.341692,0.130186406613,0.904126,0.691791152472,91,88.3618483916,-6.33537468542,0.011421785367,0.175630713823,-19.7899465938,0.341766726938,22.107421584,24.0384,0.000448825
-0.18662361212,-0.351169,34.1760742823,18.4032161202,88.0385007421,31.2015905372,0.345793,24.9137638528,20.9805,0.345801507427,0.346247,0.183862441884,0.905238,0.843112847224,92,104.728006826,-2.58987287345,0.0113640188636,0.176904037913,-14.687087015,0.346308208035,38.5127704449,24.09,0.000430242
-0.258088060582,-0.356088,34.4910629985,24.7070327251,57.6802278602,21.3629655014,0.350818,23.6323553687,21.0934,0.350849365021,0.351263,0.170651360783,0.881906,0.727712900622,93,93.6368706061,-12.1812290646,0.0115213709948,0.230546789142,0.133986268058,0.351326927875,24.1238186882,24.1531,0.000463323
-0.30369397803,-0.359285,7.97632241038,18.4557910363,83.1711670726,31.5113354241,0.354897,9.81109093972,21.2037,0.354896670828,0.355335,-0.0650374354015,0.893852,0.721167076344,94,91.5256796341,-15.9694346313,0.011463923553,0.186997260084,-12.3465405456,0.355360108676,32.3361127804,24.1833,0.000445604
-0.285777072791,-0.362527,53.2870039827,28.6715379448,90.3680777667,39.4575634301,0.357822,32.4715172543,21.2853,0.357842538784,0.358269,0.337218864908,0.892804,0.751191191788,95,95.8135182642,-11.3186549402,0.0115841737819,0.274694749722,-13.4832192095,0.358322786151,31.6388248886,24.2214,0.000467502
-0.323127402911,-0.366752,42.1855430848,26.0937019455,92.8584602472,31.7094532148,0.361979,27.1781331893,21.3982,0.361985532854,0.362389,0.2665866583,0.923601,0.771587468522,96,96.7321886772,-14.8166218096,0.0115586872864,0.232849517757,-17.2305431357,0.362435110609,28.2435833753,24.2555,0.000461244
