AverageAbsQYDiff,Epoch,AverageQLoss,AverageAction,MinEsReturn,AverageAbsQ,Iteration,AverageDiscountedReturn,MaxReturn,StdEsReturn,StdReturn,AveragePolicySurr,AverageY,QFunRegParamNorm,AverageEsReturn,AverageReturn,MaxEsReturn,AverageQ,PolicyRegParamNorm,MinReturn,AverageAbsY
0.39833173043,19,0.442204,0.639019,13.5433245528,6.93002,19,112.022021204,469.523526172,134.94651893,53.4178086118,-7.82152,6.02021459766,18.6625,230.904291675,343.49652421,383.140835108,6.01879,18.5379,243.248279249,6.94593420027
0.464800188874,20,0.655845,0.682968,76.4817556607,8.13422,20,77.5764821489,1071.33663617,113.923882474,187.625577818,-9.13811,7.29358038248,19.5041,243.469564587,208.395338243,416.493744873,7.29135,19.4497,41.2689361436,8.15193566439
0.521129651879,21,0.934352,0.767438,19.6815562679,9.25265,21,70.5110725896,424.86538418,82.3645569627,137.040612631,-10.3353,8.45529083726,20.4075,124.705227382,163.009129267,257.726047322,8.45222,20.5804,45.0850298267,9.27000597432
0.569983336722,22,1.05317,0.804521,-7.85923349494,10.2257,22,67.7004398135,610.895502822,164.449527436,198.866489467,-11.477,9.49176654108,21.2105,118.723576875,244.542477305,441.588930078,9.48831,21.4429,17.3287673669,10.2422827865
0.602299396846,23,1.08457,0.797636,35.0143092842,11.4395,23,71.4005545957,916.184198417,122.136575137,184.750578108,-12.8342,10.7663145903,21.9065,177.306343641,194.123362416,376.958625098,10.7613,22.2389,2.73944402731,11.4534125146
0.675222306117,24,1.40492,0.769558,38.6561563176,12.6609,24,61.4712369601,564.381451273,105.607130043,193.335405188,-14.0138,12.0360714013,22.6816,141.231322036,179.761318086,281.064142807,12.0322,22.9042,2.9901491156,12.6770148697
0.737384303174,25,1.8253,0.778648,29.0735120884,13.7321,25,107.078559692,606.433704568,116.201849027,144.106642435,-14.9758,13.088038447,23.4813,151.855477013,318.541563193,310.844232932,13.0849,23.5089,33.8244317338,13.7490928621
0.773645953915,26,1.9749,0.759182,74.6039921077,14.9161,26,81.7295602108,609.729960265,93.6196458419,184.582418282,-16.209,14.2741388911,24.2445,179.6219172,224.469657708,303.114053074,14.2698,24.0284,29.063433152,14.9339969627
0.835968466104,27,2.21867,0.716989,80.0252955658,16.2296,27,104.525272781,467.450143412,138.11635696,114.49383654,-17.6124,15.6028538206,25.1443,239.599438055,307.736317617,428.748639745,15.5982,24.4353,46.5151686036,16.2454884645
0.899265769618,28,2.67585,0.679893,144.255221782,17.6208,28,83.3871122415,526.239019529,91.4665622606,150.247783972,-19.073,17.0090849672,25.9371,288.992740127,218.811819911,395.698650705,17.004,24.9651,87.480224528,17.6355467758
0.947775726454,29,2.98806,0.761241,12.5577725733,19.0005,29,79.6317868379,436.56584929,122.57806232,146.834967756,-20.4548,18.4267162339,26.5974,181.212607419,217.117145743,325.06573816,18.4206,25.4471,29.3488213553,19.0166654754
1.01171222742,30,3.26119,0.765182,60.7763960978,20.2583,30,102.396880322,569.260964751,148.810098224,145.587361253,-21.7554,19.6857349684,27.3406,231.764722868,360.495396545,409.196361473,19.6791,25.9352,25.3741425073,20.2720799951
1.05241718515,31,3.68403,0.74365,-7.18352359593,21.6026,31,81.0959194608,464.530230645,115.78759681,144.601762068,-23.1565,21.0626708246,28.0721,189.299082271,202.903141296,360.798232525,21.0582,26.2948,19.1469431546,21.613226056
1.11207315075,32,4.01028,0.757259,90.5377499694,22.9303,32,96.979858311,687.863156046,119.545393705,141.760505472,-24.6381,22.4320712339,28.7179,279.973848981,228.475142513,409.220539408,22.4255,26.6752,25.8663292502,22.942607592
1.16253726738,33,4.24444,0.739301,4.23619352959,24.3186,33,116.082061162,634.117983518,131.207949159,109.909176439,-26.0511,23.8460745279,29.3763,117.321962505,300.146729756,370.214368307,23.8411,26.9077,63.554898029,24.3275103874
1.26538884849,34,5.21553,0.754624,56.8094812568,25.752,34,113.814142488,598.281504371,155.549205431,88.9220567212,-27.5003,25.288425492,30.1235,297.527439738,235.477478567,533.96994834,25.2807,27.1862,114.056285266,25.7618914999
1.30519125037,35,5.18412,0.700605,5.31399975036,27.2073,35,65.8137983013,970.123751481,177.015841812,236.832342345,-29.0493,26.7794867608,30.7055,185.978629893,216.796432645,506.033803217,26.7737,27.4789,-2.30967311102,27.2156016661
1.34512812191,36,5.45124,0.71452,16.5830660013,28.548,36,89.0131974215,461.332507146,81.8815008948,134.524644973,-30.4403,28.1413908355,31.2507,105.180548199,248.10211137,237.740504728,28.1341,27.7786,29.7224322271,28.5562026954
1.41889149626,37,6.16062,0.742797,-2.81243005928,29.9238,37,114.779581461,760.617191305,135.277932343,135.264470182,-31.8755,29.5463266946,31.8195,241.572728579,427.209617477,356.294292563,29.538,28.1117,69.5079904759,29.9360051144
1.45661473066,38,6.31465,0.815616,61.6924357012,31.3524,38,88.5500884426,1013.54383926,168.728887818,23.8308129268,-33.3429,31.0012952334,32.3891,261.959901664,981.975838333,523.02421464,30.9927,28.3942,940.034935906,31.363391539
1.52753442218,39,7.15496,0.692336,47.498099136,32.6824,39,76.3348390793,984.879986656,127.728771643,34.7759176729,-34.6982,32.345735003,33.015,228.109060782,951.515124813,321.006656202,32.3392,28.7061,875.386186151,32.6920238687
1.55941488357,40,7.29489,0.600452,-1.4622783296,34.0331,40,86.9722895192,1000.12653644,126.855984432,356.215640816,-36.0708,33.7056994105,33.5681,150.757987528,688.874199864,333.388874533,33.6946,28.9684,156.355056406,34.0424475948
1.61824608189,41,7.73227,0.74647,1.79942977551,35.3634,41,59.360599733,1047.79681611,0.0,343.489661656,-37.474,35.0574473905,34.1169,1.79942977551,230.346990256,1.79942977551,35.0511,29.1745,-230.300663879,35.371173906
1.73256554983,42,8.8702,0.688115,-4.97702157382,36.471,42,46.2367783419,967.226352599,238.622351744,42.2332243627,-38.6922,36.1731464966,34.7179,198.987059881,885.42539392,732.094449807,36.1645,29.4426,817.191041629,36.4795361174
1.77041898718,43,9.18863,0.742144,-22.8337286481,38.1005,43,82.1809082027,1065.65250207,99.126585143,48.2606910454,-40.3101,37.8197598319,35.2253,103.38510692,979.36441584,306.639177068,37.8083,29.6544,911.181203148,38.1123020442
1.84239254942,44,10.2625,0.780685,34.9395098945,39.414,44,16.5258086827,940.177548347,53.6067956478,360.551641969,-41.6617,39.1562186563,35.7907,110.348674574,199.302993714,177.459811018,39.1466,29.9727,-92.2800558882,39.4275852792
1.92129225895,45,10.8151,0.731841,0.440858749336,40.6654,45,55.0866915726,1001.42619786,151.946013653,336.380388117,-43.0307,40.4107277551,36.411,157.758568578,686.792991687,476.123786472,40.3988,30.3015,8.51622111313,40.6757781015
1.95854036359,46,11.0365,0.752456,12.8913406514,42.0321,46,90.0440259552,1141.69602164,47.2241690587,387.78539296,-44.4686,41.8065210988,36.9269,72.1264155705,480.951158511,159.632316427,41.7949,30.5833,119.872639143,42.0444379699
2.05995195751,47,12.9003,0.731454,-6.15494725391,43.5863,47,92.0019870595,737.779907285,171.945068411,156.775742781,-46.0916,43.3815928332,37.4525,190.571722321,245.96079548,592.130465682,43.3707,30.8937,-26.2750629891,43.6007522181
2.10738916577,48,13.0834,0.771951,-2.18480754227,44.9914,48,71.6928865088,415.401824698,81.9864903715,46.6679909808,-47.4412,44.792064068,37.9225,77.8970273778,108.433829794,281.081248858,44.7792,31.164,82.8014682487,45.0073506003
2.17390094386,49,13.819,0.737389,3.95503655002,46.5332,49,73.0363139411,999.343203677,73.031522985,274.729553866,-49.021,46.3456426772,38.4158,69.5315419528,355.310179916,229.587700065,46.3297,31.4351,25.6670924239,46.5501005435
2.21934598359,50,14.227,0.713137,26.524867925,47.9976,50,99.1502816421,1027.7912028,78.8400083629,191.215479957,-50.5452,47.8166990426,38.9211,119.519415113,293.740623944,246.729618447,47.8046,31.7057,96.2037613551,48.0077306746
2.26607539954,51,15.127,0.708527,22.4774148904,49.611,51,105.831528312,647.815040367,54.9681490194,124.530521573,-52.2323,49.4480663672,39.381,91.016214063,343.487118297,196.666277219,49.4355,31.9487,54.9219766897,49.6184921432
2.3857323915,52,17.8262,0.742016,14.3975720416,50.9371,52,90.2027899678,685.557136941,88.4777246992,120.078277985,-53.6931,50.7966974748,39.9628,136.988188943,224.31330434,335.7313739,50.7811,32.2096,23.7195416511,50.9464438998
2.36874293336,53,15.9159,0.720711,3.79402209773,52.9224,53,95.786627079,670.567503576,76.840618338,164.484862636,-55.7632,52.8006706495,40.376,133.227688343,285.23448781,228.27432905,52.7874,32.4513,18.2294987069,52.9339731584
2.43007142158,54,18.1315,0.690513,2.42148533677,54.4048,54,84.3426071203,550.590866431,65.3134370077,157.102587227,-57.2593,54.287488909,40.8412,76.9114746299,254.601659411,182.660580668,54.2738,32.7746,37.2110595235,54.4149210658
2.47540325576,55,17.6804,0.733887,3.8114778889,55.995,55,103.221899121,722.18880573,85.4367801621,119.419147334,-58.9831,55.8963826125,41.3152,86.5663299338,286.078199159,330.006360815,55.8804,33.0039,72.579243418,56.0093483596
2.50017132612,56,18.5522,0.701847,2.6200528114,57.8012,56,87.8610857747,651.518036656,100.114289362,160.961017679,-60.7754,57.7077945802,41.7843,118.521973839,263.85591524,312.505312791,57.6903,33.2467,39.0959134195,57.8138412407
2.5307585651,57,19.4954,0.749745,3.55120958685,59.5183,57,104.823822755,708.842634976,63.4169716572,113.415358548,-62.5377,59.4304379557,42.2117,101.528641945,287.27900291,224.739768502,59.4145,33.501,39.2862141196,59.5277997587
2.56250844536,58,19.022,0.766827,18.5818181727,61.0721,58,91.8062109063,438.300352503,221.51890324,91.6583867077,-64.1603,60.9910568381,42.6394,238.696425677,233.532325991,629.871470343,60.9766,33.7406,31.3161998917,61.080774651
2.55092184287,59,19.2172,0.786841,7.6398836259,62.8003,59,124.923528009,603.922504747,158.353382099,93.2262363512,-65.8412,62.7252611629,43.095,192.193849062,338.346825973,493.7650372,62.7093,33.9589,62.7976308071,62.810742206
2.62254074079,60,21.0919,0.814602,88.136108241,64.4162,60,137.981672601,531.038956368,83.1908634563,65.3828314017,-67.4236,64.345601531,43.5532,239.003922516,391.889120103,339.33358952,64.3306,34.2023,249.809770433,64.428007012
2.60735876448,61,21.0392,0.817929,81.7314841656,66.0444,61,121.19395969,879.331631619,117.293668095,169.198777799,-69.0459,65.9762276591,43.9647,248.231720536,364.420783026,475.290749952,65.9579,34.444,6.72278620521,66.0595032604
2.70155959489,62,22.3363,0.802593,1.62203098141,67.6173,62,89.563524713,928.921811558,120.188874996,158.400076584,-70.6094,67.545994083,44.4033,119.12916143,257.99517882,282.700918787,67.5307,34.7341,-2.19312196783,67.6246524209
2.68439495576,63,22.397,0.800611,12.2685455881,68.7892,63,81.8443507081,914.797105918,122.337770843,178.353698522,-71.823,68.7182298283,44.8153,132.999279393,237.145066935,346.979114176,68.7023,35.0312,2.90148231386,68.7972544403
2.71234399756,64,22.5542,0.824452,4.42491040481,70.0833,64,98.7684411173,621.922843021,137.699611636,176.030643903,-73.0997,70.014685814,45.2145,173.168394347,278.844657976,408.194589666,70.001,35.257,-8.94326195918,70.0931714297
2.73029908782,65,22.3431,0.820761,67.1683578957,71.5967,65,89.6678822332,938.582185428,113.260924571,282.417249135,-74.5876,71.5256841379,45.5857,273.071851846,482.438168171,399.614643536,71.5138,35.5141,146.732338244,71.6030791405
2.73465656588,66,22.6378,0.821917,60.2970188543,73.0543,66,101.118693465,643.158380924,200.257078316,114.774891749,-76.0641,72.9970635872,46.0211,276.543223869,322.615861122,647.419120018,72.9781,35.7725,30.4402776876,73.0692769118
2.72936787432,67,22.1469,0.835319,12.3452864265,74.4557,67,80.9920903519,952.800161082,84.9387493176,290.194977734,-77.4624,74.3857786419,46.4142,140.990056949,397.592689342,251.532449423,74.3737,36.0421,126.469586154,74.4567440296
2.81132402755,68,24.7722,0.815181,5.99848536994,75.7373,68,103.452224858,1171.08061339,86.7437817394,281.171272271,-78.7218,75.6693301968,46.8618,107.259064135,571.737109734,211.909919363,75.6572,36.3356,188.807309158,75.7413519214
2.79638537521,69,23.1581,0.824014,171.1935293,77.1661,69,93.8775410981,942.93712033,80.6339109629,273.58986426,-80.1623,77.1046506892,47.2659,266.900774347,373.773067032,373.564538949,77.0856,36.6035,25.8622357348,77.1768394408
2.82406786503,70,24.4295,0.840938,27.4022142128,78.4351,70,89.4125932504,952.411077769,84.5489996753,233.658610966,-81.4258,78.3661171969,47.6916,140.021449674,323.655774018,260.275054283,78.3526,36.8186,109.804964166,78.4351033845
2.90485596853,71,26.6557,0.869711,20.5175604392,79.7487,71,76.3959194889,963.470664776,61.7972627368,355.946182751,-82.751,79.6806075836,48.0986,96.7167824252,395.113390358,190.149156162,79.6661,37.0572,94.1034583665,79.7446334128
2.87657345365,72,26.473,0.79277,8.02318295282,80.9995,72,90.9552393113,329.660698778,102.350862615,52.7180950727,-83.9306,80.9359718541,48.4597,99.6139451136,168.633213798,381.354826553,80.916,37.2703,89.0292289733,81.004090012
2.87861330079,73,25.6595,0.782917,-7.61277249606,82.4264,73,67.5515853543,968.070036359,222.944504,250.753099969,-85.4821,82.3569091991,48.7933,142.681001658,235.780685011,724.216486729,82.3442,37.498,-23.5386265404,82.4234787854
2.97364029796,74,28.1297,0.781312,-11.8287121287,83.5865,74,42.5259694078,892.789194249,97.8145189032,210.917959753,-86.72,83.5208587226,49.1529,155.475365286,145.602583308,308.27361427,83.506,37.6862,-141.150997841,83.588987307
3.02818057984,75,29.4829,0.732296,-4.88655247053,85.4268,75,13.6982632203,876.678246876,64.7610418675,182.97020129,-88.5743,85.3646195165,49.5583,77.39353969,62.9484336519,180.567689593,85.3402,37.8516,-172.1885586,85.4316495238
3.00989635482,76,29.0773,0.765376,-0.61020061205,86.2784,76,28.9350528563,970.871476487,97.7865404742,270.707104739,-89.5101,86.2020961525,49.9024,108.342539445,169.172303907,269.505066913,86.1915,38.0318,-146.633380847,86.2781040714
3.08913015658,77,31.78,0.780323,0.301887590942,87.7018,77,18.092542005,383.377417717,71.0798048184,84.7462451191,-90.8384,87.6326928201,50.264,81.9847106273,49.4152295935,216.139905144,87.6148,38.2308,-53.7579954472,87.7106666078
3.10938316808,78,31.8777,0.752804,-36.1656785054,89.1367,78,68.5921722034,856.69488672,70.8279430033,173.817951017,-92.3708,89.061733385,50.6183,40.6444358922,246.223638032,256.239196958,89.0435,38.3888,32.3906611287,89.1367309265
3.14435605166,79,31.9698,0.742297,6.50166766829,90.493,79,46.4111273725,494.976914477,116.893698689,108.636820633,-93.7168,90.4189817973,50.8805,92.8956185417,113.890273083,340.154112146,90.4017,38.5508,-26.8432060397,90.4942392519
3.24123372305,80,34.147,0.759289,0.466065550302,91.7934,80,64.4374155082,881.724035328,75.196971818,196.633882998,-95.0302,91.7159749999,51.243,93.0283954816,256.798759651,205.848476788,91.6989,38.728,-94.3670318595,91.7931331852
3.19293302938,81,34.5384,0.771786,-0.876676587191,92.9511,81,78.1130404404,982.431549546,113.463378323,311.871489828,-96.1884,92.8722135452,51.5385,134.518534599,412.864972986,386.760686113,92.8487,38.8749,-11.0184989662,92.9524953664
3.2651558549,82,36.9336,0.795134,-6.85374072652,94.2484,82,66.8502131712,432.332601886,94.8562019813,107.091503052,-97.5252,94.1633290179,51.848,46.3252335266,175.700187111,381.645326876,94.1431,39.0757,-2.5954147435,94.2474595101
3.26889376956,83,33.0905,0.776715,10.9714043449,95.8328,83,95.1131053366,615.975165414,78.773458939,139.495085837,-99.2252,95.7477507012,52.1439,80.1872126485,249.568319552,270.087467333,95.7274,39.2441,44.1424703276,95.8277964436
3.33116041408,84,36.1133,0.78608,-1.47930250048,97.1941,84,99.4255598312,378.706979689,81.2474633146,59.487827506,-100.592,97.1125350401,52.4645,97.3964726896,173.518147561,209.379796643,97.0912,39.4497,109.772535097,97.1884969326
3.32290682055,85,35.9584,0.799968,1.31899370071,98.3869,85,96.3238279614,340.122411788,92.998392156,56.618321439,-101.767,98.2991721306,52.7935,107.175835209,161.506488798,257.21282588,98.2807,39.5836,114.221932281,98.3771845468
3.42425290741,86,39.86,0.769549,28.635107297,99.5903,86,73.5925009356,907.274949816,101.649915512,305.648763852,-102.993,99.5005416895,53.1144,160.550022696,413.499135669,326.849067469,99.4799,39.735,32.7415896232,99.5790168105
3.39689902387,87,37.7449,0.773382,-2.65833489744,101.025,87,73.1878962291,809.986658222,88.4962237365,155.273346896,-104.539,100.936424436,53.4122,95.4455670346,216.500377799,252.451951309,100.914,39.9409,0.273357964493,101.018394024
3.47870514,88,40.1033,0.81669,-10.969299095,102.388,88,108.879483026,959.560245743,85.6561704747,157.243685207,-105.77,102.294468488,53.6808,98.0025306612,279.620674596,236.648561225,102.272,40.1289,7.42453026233,102.37892786
3.45176490349,89,40.2716,0.79216,45.185576584,103.659,89,100.64687386,600.950772452,61.0274257155,85.5901365529,-107.101,103.56721021,53.9563,159.93281841,185.00099202,246.521569066,103.555,40.3544,109.207056718,103.64736115
3.46108345067,90,40.5597,0.818271,0.525462182889,104.855,90,129.539813431,577.888600751,136.678487997,78.4601218801,-108.307,104.775498473,54.2086,141.183911432,271.664888004,386.805502707,104.748,40.5544,142.199572903,104.852042293
3.56874397422,91,42.5207,0.808756,31.0083565143,106.266,91,104.916579896,1042.11396656,145.937344191,208.025412015,-109.731,106.184529774,54.547,194.117952327,328.135441026,427.947705452,106.163,40.74,4.34630975621,106.256753862
3.56128639947,92,42.4843,0.785845,-1.73588347637,107.22,92,93.1507516836,993.086713086,109.029245585,216.122005253,-110.621,107.131468934,54.8563,118.732684927,302.33912728,346.605690248,107.11,40.8959,-41.88125185,107.201091652
3.53961828407,93,42.1993,0.795476,86.1389462659,108.574,93,106.08584466,1001.33918384,112.726929422,211.717856412,-112.176,108.494536883,55.1583,236.564009512,361.839621678,396.84059606,108.48,41.0685,27.5219717609,108.55498726
3.63441176366,94,46.5591,0.773878,5.16416769211,110.307,94,122.435497523,1052.04669822,87.6114841513,127.54298297,-113.866,110.24538938,55.4639,179.651405073,330.378125974,283.836391115,110.213,41.2285,147.860446539,110.304084546
3.59350092157,95,42.2989,0.670811,3.3672917205,111.32,95,74.935730102,937.481380497,132.807755617,317.003492967,-114.811,111.233857699,55.7311,138.513195292,481.244141563,347.063578105,111.219,41.391,5.4202445819,111.299580819
3.62592841185,96,47.1008,0.700521,53.631511542,112.737,96,94.5508221754,1018.74630614,116.4390307,300.603313793,-116.319,112.666827,55.9846,194.225829013,343.154137209,450.675543411,112.642,41.5684,58.4870773937,112.721843568
3.65849694033,97,47.6832,0.808294,3.43500625182,114.071,97,96.6184550226,1127.83148011,118.876931505,288.991271792,-117.588,113.986608969,56.3337,162.287702119,536.468800131,333.108042416,113.968,41.762,54.8445477381,114.052976396
3.70597732683,98,48.4678,0.823271,2.43118272857,115.524,98,129.228545343,1108.64564092,131.357886882,215.369450726,-119.0,115.443028687,56.6203,127.52413014,434.250927764,375.14117926,115.421,41.9658,178.277902866,115.509576588
3.6869713762,99,48.6099,0.727437,136.318148809,116.373,99,112.157700944,1156.06433462,200.15425506,297.238972733,-119.883,116.293531416,56.97,303.915080072,436.129648837,706.350392716,116.272,42.1814,51.029014745,116.360640956
3.65001053318,100,47.4125,0.804974,46.1321704659,117.383,100,134.993130668,989.201724195,88.2399020299,168.236580225,-120.919,117.294721269,57.2261,158.273592356,346.715088939,308.456792469,117.275,42.3469,114.256343982,117.357712059
3.74434722854,101,49.029,0.82409,1.77623659244,118.738,101,136.200098131,891.181668387,156.417020232,167.440606315,-122.271,118.660304531,57.5105,147.151615449,359.212266491,455.84541932,118.637,42.533,44.5776104947,118.726159498
3.75866371162,102,48.9092,0.812934,3.88700589011,119.943,102,124.616882897,989.761419741,151.269791691,185.618505752,-123.421,119.86136702,57.7982,245.57433435,345.80955251,490.946297658,119.84,42.7311,31.0159074255,119.927095626
3.74927205007,103,49.7196,0.848102,30.0965737147,121.03,103,127.317321186,645.444766232,103.708724252,112.109828441,-124.63,120.950379965,58.0927,167.941425024,284.403242112,350.629955317,120.925,42.9118,136.915661322,121.016179595
3.77966153937,104,49.5501,0.869486,40.4997760304,122.135,104,153.984884979,641.39641767,145.823631445,112.451458824,-125.749,122.052959629,58.3854,236.212087377,444.218429469,423.283234185,122.028,43.0944,65.3684851288,122.112459162
3.80482805384,105,53.8479,0.836342,3.45879224257,123.096,105,125.072392115,640.764034226,158.193017614,134.145728506,-126.749,123.018437436,58.7439,193.801423972,302.551313155,495.788240393,122.996,43.2646,20.1227862775,123.07868805
3.83857544917,106,55.6467,0.820498,48.5957904959,124.517,106,88.2207070117,949.049554032,91.2556063953,212.430275245,-128.085,124.447800019,58.9955,165.987951726,427.343764748,305.930026966,124.423,43.4443,-9.66631332181,124.50783768
3.79034548867,107,53.7,0.874519,0.774987118511,125.733,107,46.6714661814,495.826148547,119.854294873,88.3576631412,-129.2,125.651580301,59.1719,100.977907401,77.6311992695,344.148733074,125.629,43.6142,11.4959717282,125.710071439
3.90090999081,108,58.0588,0.856901,-22.7831147237,126.37,108,60.4064587422,553.198161837,118.141969448,148.500528125,-129.944,126.296870264,59.4482,116.345268942,176.462222526,351.392054664,126.279,43.8034,-70.4514150489,126.353882528
3.89689019223,109,55.6651,0.831936,-7.62350088831,127.124,109,117.280380213,1314.15334235,83.6539194047,241.130040393,-130.818,127.045241509,59.7182,85.3329322047,391.690146524,257.144686053,127.016,44.0039,-75.5027153187,127.102591736
3.91646452796,110,58.4606,0.832616,15.1626414098,128.404,110,78.9521349699,950.146003417,135.375963575,241.413910008,-132.103,128.321821108,59.8905,170.204590978,310.664548691,376.654935672,128.304,44.169,-56.0509213887,128.373849155
4.01168439162,111,62.4067,0.848009,-1.51785245259,129.364,111,109.109968121,1010.55426651,131.993659619,251.956898902,-132.947,129.274968152,60.1663,107.512151421,383.256426442,438.677216896,129.251,44.3012,9.67634294268,129.335558255
3.90045506556,112,56.1914,0.819721,2.27246063624,130.875,112,97.2127376983,1155.76617202,172.548954338,247.533253012,-134.435,130.785185025,60.3906,145.10174248,313.6068811,570.475138999,130.765,44.4621,22.9801409812,130.846779504
4.00173993347,113,61.9572,0.856793,1.62949762673,131.606,113,97.944270953,976.85611632,150.508302568,193.367284892,-135.189,131.515838711,60.6249,125.821105123,285.78657362,452.088131644,131.49,44.62,48.1911860933,131.575402725
3.95245716278,114,57.7236,0.800732,-10.4911298498,132.38,114,71.318275372,978.219154944,116.534341543,217.037961287,-135.98,132.299887666,60.8383,85.4522865812,187.902240585,411.054888231,132.274,44.7456,-32.9025316321,132.361452829
4.02425357203,115,64.4843,0.866322,2.94284187008,133.292,115,131.914668123,1761.51211134,89.0912087499,436.235196602,-136.816,133.20357544,61.0701,85.7247501239,538.094134189,273.339920682,133.18,44.9084,36.0680914856,133.266922958
4.06915882892,116,59.6873,0.854513,6.34203685066,134.415,116,121.838338066,1864.04032176,92.0615057542,305.721922013,-138.082,134.326788955,61.2856,94.1092378988,397.711296009,277.618107663,134.296,45.0798,92.9450264693,134.39490707
4.02318206589,117,57.131,0.849183,-0.524223430356,135.256,117,106.787520296,1296.44032576,177.692320773,306.033783573,-138.81,135.168135641,61.5306,140.323779492,372.027950906,444.294616737,135.151,45.2866,73.1014986661,135.234092201
4.09476653337,118,64.0194,0.857046,-0.48327120978,135.915,118,44.7724839165,917.69066999,149.079838248,227.804059128,-139.394,135.818166216,61.7078,164.042624906,234.338494385,426.763177322,135.792,45.4364,-137.14201429,135.886500087
4.13708026179,119,67.1713,0.868332,3.96079084033,136.7,119,100.887050933,1066.50039153,101.52689117,178.109519608,-140.146,136.593493331,61.9837,117.129267493,216.532846814,271.439666304,136.573,45.5842,49.3260205259,136.667620424
4.0912334735,120,63.966,0.860624,-8.87092943164,137.295,120,83.826732825,1164.81381093,172.359493229,166.215259302,-140.873,137.196398537,62.2001,189.610561777,230.119523906,509.88117327,137.172,45.7704,82.7824052009,137.27085905
4.08110424899,121,64.3396,0.840118,0.600280296528,138.627,121,60.5004950605,704.251729678,162.135228379,193.722079687,-142.156,138.516962262,62.4759,151.105837802,205.272195314,389.819819214,138.491,45.945,-73.3157847693,138.590041889
4.26068846927,122,73.1772,0.893914,-1.27620365715,139.297,122,133.142563253,1208.66501984,113.728771406,196.681351595,-142.847,139.186732671,62.7033,112.462490765,338.358253984,305.594009285,139.163,46.0748,125.756649222,139.253360228
4.21559897856,123,68.2323,0.87611,0.117257398176,139.75,123,130.357543585,913.082892026,182.574880645,162.833725449,-143.402,139.670002235,62.9903,236.578586888,357.419162097,528.310842727,139.647,46.2524,69.8275235927,139.73342881
4.21939191808,124,68.0952,0.851671,-34.613818628,140.905,124,97.1121584443,964.08487368,139.203323055,215.032947486,-144.488,140.812179928,63.2589,125.984515365,349.750510928,358.523986157,140.784,46.3833,52.6867484851,140.876980301
4.33400621102,125,72.3087,0.840524,-71.2077005521,141.939,125,112.06648108,833.341745077,105.953588027,162.731051204,-145.425,141.848386555,63.5191,60.5408098835,302.017284185,260.309035132,141.819,46.5649,59.3163630377,141.915576167
