MinReturn,MinForwardProgress,AverageAbsQ,AverageAction,AverageForwardProgress,MaxEsReturn,AverageQ,AverageY,AverageReturn,Epoch,AverageQLoss,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,AverageEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,AveragePolicySurr,MaxForwardProgress,MinEsReturn,StdReturn,MaxReturn,StdForwardProgress,AverageAbsY
-3.56175580309,-0.0714492364323,0.0218611,0.898573,0.00205550462089,48.527472814,0.016338,0.00469766549102,6.50267670825,9,0.000726585,0.0203377804129,9.13068852037,25.1072,27.391849002,5.51994007777,10.3582,-0.0263929,0.0871664010574,0.194181206549,3.99797974787,18.4846409204,0.0295944091103,0.00488664870473
11.4141357181,0.011448945643,0.0121671,0.765358,0.13639609371,48.171073404,0.00320353,0.00335679556303,28.600403559,10,0.000361533,0.00783031391363,8.73773016493,25.8329,11.4711122516,19.8972477721,10.9015,-0.0445004,0.248516014544,1.99348963116,6.323273197,44.6053624579,0.0457476909224,0.0103852795238
-3.9070342175,-0.0779152454052,0.0473124,0.892102,0.0093318749013,70.7249116052,0.0462767,0.0463505187867,8.27635690118,11,0.000322041,0.00821741480116,24.3370213651,26.9066,27.6611353619,6.74851280823,11.5944,-0.0808884,0.112177871905,0.219647824737,4.37356718836,22.5547434622,0.03265401792,0.046452945358
8.02731012355,-0.00833592763488,0.0698994,0.844466,0.0874213834351,42.4196355925,0.0697462,0.0698759399801,20.5238579027,12,0.000160979,0.00685445150829,11.2621886165,28.5033,19.3791730068,15.1877195337,11.7695,-0.0827199,0.178128419378,-0.098219528786,4.84388867201,32.6226874987,0.0371982316382,0.0699411543994
3.53789705279,-0.0323016327686,0.0856876,0.899812,0.0887128628314,35.8508074882,0.0852062,0.0846834297536,20.5355074721,13,0.000440883,0.00867857759504,5.70598911032,31.6106,23.0458841141,15.5268202526,12.1401,-0.0961856,0.340357535296,8.61912687074,6.66261223235,55.5473431768,0.049438353394,0.0846852938328
-3.01198649255,-0.0728931817503,0.0984756,0.890323,-0.000776340935232,30.2051244019,0.0979858,0.0979530527989,6.32014796808,14,0.000276241,0.00925447050167,8.75331035803,32.4949,12.6956862413,5.35428263357,12.5055,-0.125385,0.0889433543646,1.33549434799,4.1106508942,17.44751355,0.0318415628041,0.0983829512152
-4.60977843397,-0.0798605755348,0.120081,0.836037,0.000453493352832,12.283834876,0.119339,0.119276870831,6.16343514981,15,0.00035006,0.0104498226056,3.75476220846,33.6169,6.61922145454,5.27076617081,12.7439,-0.142619,0.105891359566,-4.53121661306,4.07052886319,19.7197381914,0.0315994706164,0.119943759396
-4.32578750775,-0.0768430349654,0.133322,0.899151,0.00228625339689,14.8461618033,0.132054,0.131989394494,6.0127611681,16,0.00208303,0.0146544176019,3.16102911546,37.4109,5.73248595363,5.18693584568,12.9104,-0.146385,0.112610819895,-2.90683800266,3.67087956079,20.4876994332,0.0279729246508,0.132433783984
-5.27160498327,-0.115074312711,0.130882,0.91914,-0.0174242381004,28.1632419322,0.130799,0.130542730065,6.85956894059,17,0.000462809,0.0111501106918,7.99297395308,39.3197,10.5135867584,5.58658295913,13.0193,-0.129494,0.0927399951477,-1.36811927657,4.84163361651,21.0015480622,0.0383169535667,0.130683396153
1.56257165311,-0.0666793994542,0.112438,0.995639,0.0595599934601,32.8176992102,0.110376,0.113275562837,18.351843593,18,0.00271034,0.0153424083467,7.3007497677,41.9427,18.9703074464,12.8736877202,13.0559,-0.116192,0.201036941964,2.02798948149,6.54829586088,35.9395388797,0.0508482178222,0.113348756267
-4.1185801386,-0.108018856901,0.109355,0.979235,0.0358092358658,17.0986528359,0.0996349,0.100406175015,14.7698101184,19,0.00414133,0.0179838012033,4.80469352007,44.9872,8.13917435399,10.681638968,13.0374,-0.103072,0.140244541674,-1.29820309742,5.31518794043,28.7749447996,0.0400819695458,0.109010345659
-2.52347437072,-0.0866187548625,0.112695,0.979897,0.00758785597913,21.7174054473,0.0992108,0.0995193380136,10.3880337895,20,0.00254381,0.0211010311217,5.08460980375,48.9636,8.46370788015,8.04966069368,13.0346,-0.104314,0.101149559662,-1.88195132093,5.59533214981,23.3652400452,0.0396693259283,0.115171410386
-2.28065787601,-0.080563447392,0.11654,0.984889,0.0721306388379,29.8952801553,0.104325,0.10448642105,20.3995966593,21,0.00117798,0.0172056548398,7.3203063571,54.3662,11.7570278718,13.9394128749,13.1105,-0.109637,0.262677296653,-1.00983263637,9.18440352942,47.0014447141,0.0611636879843,0.119149551944
-7.89536580832,-0.141147547416,0.118901,0.962344,-0.0244285806142,29.2989927663,0.111255,0.111478486786,7.02479188641,22,0.000963369,0.0154283451763,8.57701811808,58.8995,9.84321090019,5.85166205701,13.2724,-0.119887,0.118002875643,-3.74362781625,5.85368663328,25.2071951584,0.0461791208318,0.121216633027
-16.8090186636,-0.21130480622,0.122493,0.965828,-0.0652139778037,52.3565325898,0.114803,0.114697813012,1.63535461954,23,0.00260078,0.0214343770951,17.8180904912,60.3921,22.9872441766,1.63879456748,13.3459,-0.126008,0.110099857628,-1.63592544862,5.74250396093,33.314280032,0.0440229151573,0.126845631965
-7.9821408263,-0.148693881821,0.127806,0.995814,0.000743274025349,16.4451880968,0.12623,0.127029856882,11.213061658,24,0.00209746,0.0177647766684,4.82297938514,64.01,8.51151311987,8.5492770171,13.3605,-0.133119,0.136386408934,-0.705386383453,7.3111011792,28.6813520814,0.0559397662934,0.130988992012
