PolicyRegParamNorm,StdReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,MinEsReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageReturn,AverageQLoss,AverageQ,AverageAction,MinReturn,Epoch,AverageY,MaxReturn,StdEsReturn,MaxEsReturn,AverageAbsY,AverageEsReturn
13.5796,0.065033620567,0.574398,-7.81372177607,413,-12.6543579781,0.585757,0.00974666706914,48.2552,-8.09093395379,0.000511124,-0.574394,1.0,-8.2519775489,413,-0.574407702209,-7.9317244491,1.62827594727,-3.88105561506,0.574422354783,-7.36073357713
13.5796,0.0636826215732,0.573667,-7.81208831875,414,-12.5508899246,0.584729,0.00961381071612,48.2844,-8.08924977321,0.000516227,-0.573666,1.0,-8.24625895413,414,-0.57365665912,-7.94912891327,1.67044955643,-4.05462989578,0.573683564056,-7.30138594217
13.5796,0.0641989770791,0.57349,-7.81883993679,415,-13.2920152816,0.584913,0.0093186706156,48.281,-8.09625049469,0.000460427,-0.573488,1.0,-8.24294608017,415,-0.573498034076,-7.94935983105,1.75044235578,-1.28274726771,0.573526628248,-7.06931615453
13.5796,0.0637237639325,0.573996,-7.81477495384,416,-14.2757332595,0.584705,0.00966684122139,48.3153,-8.09203617276,0.00044786,-0.573992,1.0,-8.24582620848,416,-0.573986911422,-7.93418710146,1.63684348982,-3.4108906016,0.574013031891,-7.41055151417
13.5796,0.065581066408,0.573597,-7.81721965273,417,-11.9522180844,0.58426,0.0104138002399,48.3735,-8.0945649966,0.000637458,-0.573593,1.0,-8.25875123843,417,-0.573590488962,-7.93551362389,1.58390532267,0.0598659454382,0.573617124648,-7.14060696603
13.5796,0.0636457647303,0.573609,-7.81580658246,418,-12.8170136058,0.584401,0.00975617086657,48.422,-8.09310997814,0.000561285,-0.573602,1.0,-8.24760636981,418,-0.573586454019,-7.93776254848,1.67035642339,-3.46673551557,0.573617518634,-7.4227708583
13.5796,0.064498035187,0.574264,-7.81434835569,419,-12.834524931,0.585119,0.00980802848249,48.4629,-8.09158555516,0.000517221,-0.574258,1.0,-8.24070591707,419,-0.574260236546,-7.94167723231,1.63399108216,-3.87335963563,0.574289681158,-7.21705587097
13.5796,0.0641557848393,0.573559,-7.81547136534,420,-11.0177232341,0.584724,0.00943945276742,48.4943,-8.09276139476,0.000509484,-0.573556,1.0,-8.24436102282,420,-0.573565727697,-7.9355632335,1.55365166603,-2.63099959303,0.573594464885,-7.36232798087
13.5796,0.0641660913326,0.574103,-7.81756718271,421,-12.6740307534,0.584912,0.00953193955458,48.5379,-8.09492980155,0.000474052,-0.5741,1.0,-8.25592428016,421,-0.574104045785,-7.92724631835,1.62253546284,-3.32291839659,0.574132952102,-7.24194889464
13.5796,0.0633796566993,0.574087,-7.81887819969,422,-11.253863687,0.585085,0.00932013781976,48.5762,-8.09629434559,0.000391241,-0.57408,1.0,-8.25686836407,422,-0.574106120865,-7.93209402292,1.44706321239,-1.12574682129,0.574126249685,-7.13820085078
13.5796,0.0638380490226,0.575164,-7.81323261078,423,-15.418190294,0.586586,0.0101285108107,48.6466,-8.09042143196,0.000578027,-0.575158,1.0,-8.24906883701,423,-0.575167327183,-7.93363101503,1.79722648223,0.725564160416,0.575199623162,-7.43632371907
13.5796,0.0635746731291,0.574438,-7.81318496563,424,-14.14568996,0.585203,0.0095930489219,48.6606,-8.0903866132,0.000444216,-0.574435,1.0,-8.25807293406,424,-0.574419248294,-7.94336414789,1.60206546626,-1.15628216955,0.574434657105,-7.38660242681
13.5796,0.0650226894054,0.575692,-7.8154231934,425,-11.4750123882,0.586629,0.009272241608,48.7095,-8.09270842614,0.000454946,-0.575686,1.0,-8.25934322942,425,-0.575665701233,-7.92620315691,1.4705436601,-4.3006059171,0.575697624416,-7.33053999472
13.5796,0.0640068194681,0.576182,-7.81408170663,426,-11.2669887425,0.58746,0.00940107616954,48.7473,-8.09130514456,0.000451742,-0.576179,1.0,-8.24746450728,426,-0.576185786848,-7.94445809489,1.50777517635,-1.3849314696,0.576208116189,-7.08887062419
13.5796,0.0639683031746,0.573669,-7.81421577957,427,-14.1026239632,0.584542,0.00983197482014,48.8067,-8.09144715227,0.00046928,-0.573667,1.0,-8.25767272837,427,-0.573702045313,-7.93081432976,1.62441546402,-1.22775920741,0.57372795381,-7.34160561012
13.5796,0.0637273805624,0.574861,-7.81373404806,428,-12.9398126417,0.585578,0.00971247948192,48.8352,-8.0909462649,0.000513724,-0.574854,1.0,-8.25078326533,428,-0.574844551049,-7.94025246727,1.65906035767,-0.026725977231,0.574876496121,-6.96927704409
13.5796,0.0647199655504,0.575601,-7.81131348036,429,-14.4731751981,0.586408,0.00985590032392,48.8838,-8.0884409189,0.000583145,-0.575598,1.0,-8.24743660103,429,-0.575583535894,-7.93080814523,1.88915469588,0.649110924059,0.575613640507,-7.23774260615
13.5796,0.0635972147916,0.575506,-7.81600206021,430,-14.197674296,0.585923,0.0102277665174,48.957,-8.09329952657,0.000652903,-0.575501,1.0,-8.24798601595,430,-0.575497628412,-7.9354809672,1.68875645737,-3.80078470233,0.575528522876,-7.45361622895
13.5796,0.0651370148539,0.575291,-7.81326686324,431,-13.5620749334,0.586018,0.0104984666321,49.0086,-8.09046565531,0.000620215,-0.575284,1.0,-8.24273483094,431,-0.575312725759,-7.93155495726,1.76748548004,-0.62517111007,0.57534785824,-7.26139855682
13.5796,0.0643292556442,0.573121,-7.81504631318,432,-12.7871769297,0.58315,0.00937469845621,49.0388,-8.0923163875,0.000507372,-0.573118,1.0,-8.26077930774,432,-0.57310551056,-7.93864179422,1.55778889742,-2.69965850448,0.573129338859,-7.18100686746
13.5796,0.0655422332515,0.573859,-7.81264351698,433,-12.7129385439,0.584423,0.00931802195835,49.0536,-8.08982085525,0.000410842,-0.573853,1.0,-8.2604748285,433,-0.573884914012,-7.94405077685,1.49499287797,-1.49480524852,0.573907325665,-7.23934011905
13.5796,0.0637414188986,0.573279,-7.81338015009,434,-13.1020023228,0.583718,0.00999629647029,49.1295,-8.09058295659,0.000528011,-0.573276,1.0,-8.25249188093,434,-0.573276588055,-7.92435242143,1.50027420212,-4.07034341157,0.573310123742,-7.2332426775
13.5796,0.065715309027,0.57119,-7.81374744473,435,-12.1338702364,0.582153,0.00965634791035,49.1607,-8.09096597513,0.000490832,-0.571185,1.0,-8.25242306028,435,-0.571146848182,-7.92984067844,1.61667859142,-3.25671936697,0.571172421785,-7.2647052752
13.5796,0.0629368204908,0.571877,-7.81310850516,436,-13.273356453,0.582856,0.00970692698137,49.2419,-8.090301161,0.000529521,-0.571876,1.0,-8.23558935813,436,-0.571886182305,-7.94031130434,1.64880434366,-3.29052760963,0.571919038845,-7.35188352627
13.5796,0.0646339651903,0.571475,-7.81641188912,437,-14.16031393,0.582588,0.00938343756026,49.2844,-8.09372963131,0.000427338,-0.571465,1.0,-8.25110444701,437,-0.571452366788,-7.94186022599,1.53272884641,-3.73912021038,0.57147959764,-7.54186005017
13.5796,0.0638732151672,0.571124,-7.81662986192,438,-13.2352557655,0.582392,0.0103499686567,49.3345,-8.09396050647,0.000646083,-0.571118,1.0,-8.24777766413,438,-0.571154230577,-7.92000189471,1.62599194873,-2.43350732267,0.571191204312,-7.09281777426
13.5796,0.0644337191913,0.572583,-7.81396731003,439,-12.0616800319,0.583858,0.00982762552267,49.4129,-8.09118828137,0.000562981,-0.572579,1.0,-8.25186133053,439,-0.572573694868,-7.93115797322,1.5980187166,0.695018318114,0.572604677487,-6.97674500006
13.5796,0.0636670471939,0.572255,-7.81541522136,440,-13.5784403012,0.58388,0.0100155900237,49.4434,-8.09270001951,0.000484374,-0.572251,1.0,-8.24687760897,440,-0.572253000391,-7.93745425663,1.78027814056,-2.45979097887,0.572283560309,-7.42787118831
13.5796,0.0642571316416,0.573624,-7.81340935343,441,-14.4945587761,0.58451,0.00932080530307,49.4821,-8.09060803127,0.000521662,-0.573621,1.0,-8.24800242193,441,-0.573613717854,-7.9304290334,1.79047628901,0.125432148279,0.573649724269,-7.15834413946
13.5796,0.0643574294305,0.57188,-7.81489040693,442,-12.9342551853,0.582921,0.00987134200451,49.513,-8.0921425964,0.000537856,-0.57188,1.0,-8.24866386578,442,-0.571892139621,-7.93329754731,1.70753272798,-1.42338338361,0.571917802184,-7.23561459406
13.5796,0.0638587093751,0.575094,-7.8137609583,443,-12.0528427073,0.585962,0.00971547451446,49.5576,-8.09097537052,0.00052783,-0.575091,1.0,-8.25002411689,443,-0.575105278829,-7.93045701903,1.57378775356,-3.70845180433,0.575124424488,-7.51923605914
13.5796,0.0649069334761,0.57238,-7.81678872094,444,-11.6020961639,0.583193,0.010239718102,49.6017,-8.09412368847,0.000676191,-0.572376,1.0,-8.25247199923,444,-0.572380111543,-7.93490710527,1.61542787453,0.311892955749,0.572419947477,-7.27188594246
13.5796,0.0656774156849,0.572549,-7.8157835836,445,-11.4458983216,0.583682,0.00945853698403,49.643,-8.09308847301,0.000473095,-0.572544,1.0,-8.25582700877,445,-0.572573030885,-7.9333295319,1.61272833994,0.702833696047,0.572600130136,-7.22237179214
13.5796,0.0641395897094,0.573769,-7.81284484619,446,-12.3619449468,0.584764,0.00998777454633,49.6508,-8.09001382179,0.000571199,-0.573764,1.0,-8.25113413103,446,-0.573769289419,-7.95385675423,1.70519722734,-3.09035957972,0.573800010566,-7.44205590732
13.5796,0.0651148104881,0.57507,-7.81369324399,447,-13.5202328071,0.587019,0.00959859126148,49.6955,-8.09090431983,0.00055212,-0.575067,1.0,-8.25604309278,447,-0.575064410385,-7.92649363405,1.77918785253,0.652434646972,0.575094405994,-7.4199094906
13.5796,0.0644112050622,0.575702,-7.81515701314,448,-12.6962952862,0.587112,0.00929772383388,49.7282,-8.09242096311,0.000458659,-0.5757,1.0,-8.24141665631,448,-0.575701434675,-7.93401258807,1.53373921951,-3.85976628003,0.575727919222,-7.47320694754
13.5796,0.0644635172479,0.574483,-7.81622072361,449,-14.5136798046,0.585154,0.00932522504199,49.7728,-8.09352909993,0.000448866,-0.574479,1.0,-8.24888460543,449,-0.57447827154,-7.94740022255,1.65715927876,-3.75327831499,0.574501680276,-7.60836589325
13.5796,0.0634584059529,0.572308,-7.81493613551,450,-11.6285302828,0.582485,0.00910739806359,49.7847,-8.09219114326,0.000388249,-0.572304,1.0,-8.23993244989,450,-0.572309796352,-7.92887429665,1.6063734611,-0.343638948346,0.572329941679,-7.1608070792
13.5796,0.0649660145933,0.572884,-7.81475796483,451,-12.5058557502,0.58344,0.00974326070093,49.8003,-8.09201080725,0.000535317,-0.572878,1.0,-8.2469233014,451,-0.572894274339,-7.92794281827,1.68644317892,-2.05725669131,0.572922149622,-7.43496777858
13.5796,0.0646368441622,0.571798,-7.81313309994,452,-14.3254503729,0.582485,0.00948060421391,49.8262,-8.09031994952,0.000489948,-0.571797,1.0,-8.25720628052,452,-0.571798918958,-7.93331499328,1.80849171414,-0.255125092326,0.571824810121,-7.46269815524
13.5796,0.0636778032475,0.574002,-7.81584755332,453,-14.0451226979,0.585053,0.00946769123212,49.8569,-8.09313782841,0.000394369,-0.573999,1.0,-8.25319435014,453,-0.573997077665,-7.93451622038,1.57580099911,-3.88934358681,0.574015412387,-7.23916422267
13.5796,0.0654297792055,0.574789,-7.81545530323,454,-12.4764662346,0.585967,0.0097621966708,49.9118,-8.09272851115,0.00057179,-0.574787,1.0,-8.26257217413,454,-0.574783238165,-7.93830172012,1.55868860096,-3.38995379774,0.574806607567,-7.37769429928
13.5796,0.0658970163875,0.577289,-7.81423031188,455,-12.5368827644,0.58754,0.00944706916668,49.9548,-8.0914557713,0.000480474,-0.577285,1.0,-8.24406141407,455,-0.577290016472,-7.93813014168,1.58052398157,-3.44490314372,0.577320055143,-7.33429314229
13.5796,0.0645626995433,0.574139,-7.81625292226,456,-12.8546038236,0.585447,0.00932758652808,49.9764,-8.09356043535,0.000513472,-0.574134,1.0,-8.25424848114,456,-0.574128919859,-7.93676560087,1.60897438941,-4.17535938525,0.574161407021,-7.39306084942
13.5796,0.063569677777,0.571911,-7.81366506244,457,-13.5572558918,0.582846,0.00907259594087,50.0184,-8.0908735838,0.000356604,-0.571907,1.0,-8.25112789008,457,-0.571905070734,-7.93361165558,1.65905331585,0.750503430351,0.571920427664,-7.34251710465
13.5796,0.0656163057562,0.572056,-7.81525148369,458,-12.7209172291,0.583313,0.010069944651,50.0651,-8.09251862337,0.000595155,-0.572054,1.0,-8.2453850367,458,-0.572070464446,-7.92316044616,1.60428434618,-2.5335324074,0.572096604218,-7.48578450205
13.5796,0.0648099682824,0.573952,-7.81715736928,459,-12.1176072495,0.585243,0.00976889129285,50.0999,-8.09451048223,0.000510223,-0.573945,1.0,-8.26054782902,459,-0.573984061002,-7.93719921766,1.4094068584,-3.38321297892,0.57401178148,-7.30594742683
13.5796,0.0644638084249,0.574757,-7.81507986806,460,-13.287203113,0.58571,0.0096585337627,50.1016,-8.09235844152,0.000505646,-0.574754,1.0,-8.26876953619,460,-0.574716573142,-7.93336781441,1.64763801127,-3.77043213457,0.574746488922,-7.35272719361
13.5796,0.0639705635318,0.573593,-7.81466011267,461,-11.4517303048,0.58391,0.00920453174891,50.1102,-8.09191407378,0.00039471,-0.573591,1.0,-8.24894074615,461,-0.573592412881,-7.93554121956,1.53432664297,-2.78926513007,0.573617265,-7.15044769589
13.5796,0.0644252514064,0.574341,-7.81374205847,462,-13.9654985938,0.584571,0.00985363842276,50.1172,-8.09095869174,0.000542147,-0.574335,1.0,-8.25147725491,462,-0.574315143896,-7.92957869774,1.64541622824,-3.5159064726,0.574342509263,-7.4432935549
13.5796,0.0644191049082,0.569242,-7.81327130217,463,-12.9338107215,0.57962,0.00944651839598,50.1745,-8.09046067519,0.000440469,-0.56924,1.0,-8.23571493271,463,-0.569251865861,-7.93305703429,1.63342111673,-2.66195312508,0.569283675303,-7.28369734091
13.5796,0.0637450832558,0.575604,-7.8155114621,464,-12.0838783363,0.586468,0.0102679403587,50.2306,-8.09279867597,0.000603405,-0.575602,1.0,-8.25532584704,464,-0.575593339276,-7.93674458506,1.70415265455,0.386801731374,0.575617045729,-7.33604083153
13.5796,0.0640288560338,0.572341,-7.81435650001,465,-12.0410457233,0.583139,0.00947739993832,50.27,-8.09158014811,0.000483995,-0.572338,1.0,-8.24859171246,465,-0.57233910748,-7.93598796031,1.55063456076,-1.088254278,0.572367725674,-7.23216364834
13.5796,0.0638408377466,0.570888,-7.81239483337,466,-13.4342365692,0.5818,0.00911837115926,50.3163,-8.0895598394,0.000390019,-0.570883,1.0,-8.24837256732,466,-0.570925564211,-7.92853156429,1.47170113173,0.0728396482422,0.57095096358,-7.22286579226
13.5796,0.0644227072401,0.572527,-7.81455504802,467,-13.659726599,0.583341,0.00937382760199,50.3284,-8.09180412448,0.000450694,-0.572522,1.0,-8.2483724172,467,-0.572522148062,-7.93442656646,1.62996206084,-3.80628342408,0.57254172498,-7.43631677143
13.5796,0.0670767876383,0.572022,-7.81528050116,468,-13.5482584802,0.583103,0.00951125769998,50.3827,-8.09255407939,0.000556753,-0.572019,1.0,-8.24654816707,468,-0.572002707174,-7.92262849956,1.49209046746,-1.66403739098,0.572029191634,-7.13289025676
13.5796,0.0657606241818,0.572987,-7.81421509204,469,-12.4240434219,0.584009,0.0094406090636,50.4222,-8.09144245839,0.000507516,-0.572981,1.0,-8.25109457733,469,-0.57299166105,-7.93597527869,1.77623805763,-1.07694541394,0.57302002317,-7.43091902343
13.5796,0.0643398281037,0.575392,-7.81734370915,470,-14.0806355293,0.586188,0.00941703552667,50.4695,-8.09470269389,0.000462836,-0.575388,1.0,-8.24709418935,470,-0.575381222181,-7.92614373353,1.69505286259,-3.70021832056,0.575407000755,-7.50661630627
13.5796,0.0652774929321,0.572845,-7.8169206444,471,-13.0206847818,0.58409,0.00986406927228,50.5097,-8.09426211736,0.00054346,-0.572842,1.0,-8.25794790437,471,-0.572818206768,-7.92409089004,1.64490737581,-3.82082011399,0.572845413973,-7.43536146324
13.5796,0.064293098086,0.573421,-7.81521775824,472,-12.7743574857,0.584789,0.00950064118617,50.5819,-8.09248956155,0.00046504,-0.573419,1.0,-8.26045480929,472,-0.573446471772,-7.93840464526,1.43870564774,-2.20919598134,0.573466121283,-7.13270996105
13.5796,0.0639325520351,0.576453,-7.81692006558,473,-14.7655132378,0.587207,0.00982867764414,50.6178,-8.09426287372,0.000553767,-0.57645,1.0,-8.26430615795,473,-0.576459998018,-7.93732415947,1.72015403131,-3.95628114396,0.57649132589,-7.43272543962
13.5796,0.0649446135343,0.573256,-7.81686036634,474,-12.5104917569,0.584146,0.0092001833923,50.6618,-8.09420238089,0.000378731,-0.573251,1.0,-8.23831356331,474,-0.573239960678,-7.93805131627,1.61624851155,-0.879504812312,0.573260004739,-7.23005354782
13.5796,0.0652298657379,0.570869,-7.81478326638,475,-12.6529982493,0.581833,0.00964895450584,50.7367,-8.09204160378,0.000495282,-0.570861,1.0,-8.26689801931,475,-0.570869098491,-7.93688891682,1.6415389277,0.663467280788,0.570885756324,-7.27346236173
13.5796,0.0654262707666,0.574631,-7.81724400263,476,-14.1888717644,0.585861,0.0098777080384,50.7787,-8.09459398654,0.00059326,-0.57463,1.0,-8.2507264164,476,-0.574625055348,-7.93935963352,1.67422816213,-3.45275930441,0.574657730246,-7.37438246758
13.5796,0.0639571155085,0.577385,-7.81695258519,477,-12.6842265141,0.587684,0.0091127038931,50.8315,-8.09429633744,0.00047317,-0.57738,1.0,-8.26161848075,477,-0.577392828637,-7.93303613563,1.61682063827,-1.33045122408,0.577419850378,-7.02355130028
13.5796,0.0651327188731,0.572453,-7.8142967743,478,-13.4956802784,0.583855,0.00904694788147,50.8419,-8.09153071495,0.000446489,-0.572449,1.0,-8.25139026892,478,-0.572458410337,-7.92102356713,1.4826953678,-3.9601152934,0.572482165589,-7.10117080414
13.5796,0.0628015306216,0.576814,-7.81657841789,479,-14.2493570875,0.588211,0.00970231830635,50.9289,-8.09390434745,0.000465363,-0.576811,1.0,-8.25119459167,479,-0.576788414668,-7.93842455344,1.6169134808,-4.42358471232,0.57682560819,-7.25247678152
13.5796,0.0652011710483,0.573242,-7.8140282977,480,-13.4094274086,0.585037,0.00941044644966,50.9655,-8.09126159908,0.000434632,-0.57324,1.0,-8.25107903458,480,-0.573250938111,-7.93281689183,1.72812784478,0.764875594451,0.573276894217,-7.31864220451
13.5796,0.0648575439832,0.56907,-7.81435727125,481,-13.7010607251,0.580361,0.00932365581203,51.0296,-8.09160714732,0.000452875,-0.569066,1.0,-8.26094995078,481,-0.569055361798,-7.94958399186,1.71957328874,-4.14518129419,0.569090970065,-7.53005447937
13.5796,0.0649526756966,0.576775,-7.81457762786,482,-13.3928031747,0.587736,0.00935392368641,51.061,-8.09182649847,0.000452738,-0.576772,1.0,-8.24896134336,482,-0.576783969252,-7.94025743366,1.72086992172,0.807657779156,0.576806433061,-7.12988878754
13.5796,0.0651556941107,0.574464,-7.8139631983,483,-14.5605459709,0.585572,0.0093582668685,51.1152,-8.09119202748,0.000443962,-0.574462,1.0,-8.25254247948,483,-0.574459726356,-7.93545661487,1.78238272508,-2.44282799825,0.5744837684,-7.24786248032
13.5796,0.0645425047298,0.574158,-7.81589957112,484,-13.1715172033,0.585633,0.0095245220301,51.1403,-8.09320541309,0.000477477,-0.574153,1.0,-8.25855925599,484,-0.574143428582,-7.91706631495,1.54676845314,-2.92843031421,0.574184284785,-7.2212626679
13.5796,0.0639663599015,0.574318,-7.81762528104,485,-13.4142404972,0.585198,0.0095945495926,51.209,-8.09498776461,0.000484527,-0.574312,1.0,-8.23885976675,485,-0.574318151404,-7.93197045972,1.50801241622,-2.63854857136,0.574345958943,-7.4672536554
13.5796,0.0646223979813,0.574033,-7.81518667654,486,-11.8236535628,0.584997,0.00935003800123,51.2384,-8.09246101194,0.000451797,-0.574028,1.0,-8.25013502217,486,-0.574003615369,-7.91756646993,1.64914065722,-0.776053860269,0.574025827528,-7.37470613344
13.5796,0.0640135464053,0.573837,-7.81688483019,487,-13.6882600942,0.585763,0.0098610105769,51.2841,-8.09421022824,0.000545017,-0.573833,1.0,-8.24704660007,487,-0.573846326142,-7.93420266964,1.72775220674,-1.81375259599,0.573886844054,-7.29751725588
13.5796,0.0645744493883,0.573778,-7.81610043684,488,-11.9907818114,0.584864,0.00936307107377,51.3139,-8.0934113421,0.000387245,-0.573777,1.0,-8.25108675744,488,-0.573787040348,-7.93977541155,1.56114402402,-3.94963759759,0.573808197527,-7.42393245384
13.5796,0.0643522735394,0.574214,-7.81548097389,489,-13.9200034421,0.58536,0.00968149816701,51.3434,-8.09276476472,0.00053733,-0.574211,1.0,-8.24641399425,489,-0.574223596743,-7.94103809576,1.68698532999,-1.78739322008,0.574264909225,-7.51578859463
13.5796,0.0643728248725,0.575767,-7.81374647216,490,-12.4403859366,0.58701,0.00982865980161,51.4195,-8.09097382653,0.000520861,-0.575763,1.0,-8.246376157,490,-0.575764436533,-7.93031378195,1.58373695888,-3.60644785757,0.575803975436,-7.13081743839
13.5796,0.0633688834156,0.572021,-7.81664156097,491,-14.3134358076,0.5831,0.0097162869965,51.4901,-8.09396703455,0.000560495,-0.572015,1.0,-8.25136230502,491,-0.57200837249,-7.9270701556,1.90056440513,0.714544706366,0.572038925396,-7.48423839163
13.5796,0.065490132041,0.575452,-7.81411615684,492,-12.0734367722,0.586315,0.00974129121277,51.5379,-8.09134573679,0.000516542,-0.575447,1.0,-8.25951249589,492,-0.575471691425,-7.92013051949,1.62792702975,0.678132649701,0.575491725307,-7.26972056874
13.5796,0.0651293175309,0.573309,-7.81383853745,493,-13.085450766,0.584246,0.00935043013022,51.5545,-8.09106108117,0.0004557,-0.573305,1.0,-8.24647873522,493,-0.573278278076,-7.94083245024,1.61750827847,-3.51679257717,0.573303192076,-7.40567184634
13.5796,0.0631469822675,0.572908,-7.81351150086,494,-12.544630688,0.584352,0.00943700785497,51.6271,-8.09072272884,0.000449932,-0.5729,1.0,-8.2546643661,494,-0.572903107787,-7.94325462003,1.49201965503,0.865479084743,0.572926007165,-7.26215616241
13.5796,0.0636119568434,0.574981,-7.81503573916,495,-13.0877487693,0.585806,0.00943127306158,51.6441,-8.09229946045,0.000430658,-0.57498,1.0,-8.24771049559,495,-0.574984051125,-7.92471365973,1.51467755398,0.338775441635,0.575000820584,-7.19015629129
13.5796,0.0643970919597,0.572775,-7.81395488771,496,-13.742165355,0.583325,0.00936219250936,51.6915,-8.09117979572,0.000456822,-0.572772,1.0,-8.25488695125,496,-0.572778414934,-7.94801166589,1.56141827018,-2.25825053235,0.572808954654,-7.3361339814
13.5796,0.0642022835005,0.573137,-7.81372170635,497,-12.9879627629,0.584124,0.009292119279,51.7659,-8.09093603591,0.000408876,-0.57313,1.0,-8.25356797459,497,-0.573155018092,-7.92759132694,1.64245006248,-3.46166434743,0.573181334796,-7.3047920311
13.5796,0.0650142279246,0.573973,-7.81581133258,498,-13.2640941289,0.585154,0.00905634065224,51.7949,-8.09309811547,0.000407754,-0.573971,1.0,-8.2516130007,498,-0.573963822424,-7.93408589985,1.82861271959,0.654329414157,0.573991397368,-7.2810989395
13.5796,0.0646524573649,0.573037,-7.81592799923,499,-12.883241401,0.584062,0.009684890891,51.8532,-8.09321853061,0.00049029,-0.57303,1.0,-8.24463613332,499,-0.57303119148,-7.94259134215,1.72847328946,-3.80314560044,0.573055631619,-7.38472023664
13.5796,0.0638266949517,0.57237,-7.81340676569,500,-12.0699114872,0.583012,0.00923369363359,51.8892,-8.09060823458,0.000433047,-0.572368,1.0,-8.24073542698,500,-0.572358497168,-7.93152415242,1.56406120452,0.232531047947,0.572385093784,-7.0527860394
13.5796,0.0646824646313,0.571342,-7.81584940368,501,-13.4432991083,0.582086,0.00979696976097,51.9457,-8.09315332369,0.000556738,-0.571337,1.0,-8.24629152465,501,-0.571331651603,-7.94496834053,1.53210392442,-3.76227874756,0.571362906021,-7.33881065899
13.5796,0.0640445917716,0.571438,-7.81393716259,502,-13.2492376149,0.58278,0.00919973346989,51.9765,-8.09115773488,0.000439594,-0.571434,1.0,-8.25990378095,502,-0.571439264413,-7.92619687026,1.58277261368,0.356186704884,0.57147096135,-7.06478292034
13.5796,0.0642482915674,0.573007,-7.81232018784,503,-13.1939825034,0.583796,0.0103046973138,52.0373,-8.0894702634,0.000687065,-0.572998,1.0,-8.25353182467,503,-0.572998094814,-7.92949622729,1.62076113253,-1.46288706447,0.573038785687,-7.30443925347
13.5796,0.065770449226,0.571637,-7.81571440218,504,-12.4242429087,0.582217,0.00975568916676,52.0826,-8.09300389452,0.000545313,-0.571637,1.0,-8.25555661878,504,-0.571638222432,-7.93099929207,1.70930556421,0.51373411285,0.5716630265,-7.24969000701
13.5796,0.063766757872,0.57191,-7.81595862083,505,-12.6130741243,0.58315,0.00935864196028,52.1351,-8.09327560438,0.000445102,-0.571905,1.0,-8.25342229033,505,-0.571918003336,-7.92923964878,1.51831262207,-3.60201897175,0.571940408602,-7.21429607561
13.5796,0.0653532063682,0.573481,-7.81560061462,506,-12.7070233693,0.584732,0.0096704339525,52.2079,-8.09287993086,0.0005247,-0.573476,1.0,-8.24355380867,506,-0.573511742397,-7.93738406405,1.59991150977,-3.6569230045,0.573537442755,-7.18843576743
13.5796,0.0650982848501,0.576629,-7.81364742294,507,-15.0049026119,0.587937,0.00977141623379,52.258,-8.09086488577,0.000526417,-0.576628,1.0,-8.2569713027,507,-0.576591235457,-7.92806163179,1.77087294419,-2.91804147359,0.576627381972,-7.39222405316
13.5796,0.0630489521591,0.576507,-7.81816138536,508,-13.1188715012,0.587759,0.00961837706491,52.2566,-8.09554780774,0.000490457,-0.576504,1.0,-8.2592213943,508,-0.576497777545,-7.94350369708,1.57158534885,-1.3092612729,0.576529725001,-7.36525041794
13.5796,0.0652182827797,0.571619,-7.81596925369,509,-13.1905708175,0.582343,0.0100673514353,52.3217,-8.093271429,0.000624213,-0.571614,1.0,-8.2432363374,509,-0.571639512054,-7.92613100902,1.85323499495,-3.15097256004,0.571669087285,-7.26988665352
13.5796,0.0640941608623,0.573469,-7.81749713223,510,-12.3589027712,0.584559,0.00962645436272,52.3722,-8.0948624041,0.000491679,-0.573466,1.0,-8.25628511693,510,-0.573461895905,-7.9388929439,1.64809870392,-3.54595523776,0.573481925179,-7.42065961601
13.5796,0.0641435747437,0.572171,-7.81500436498,511,-12.5752036521,0.582951,0.0097859387394,52.4505,-8.09226094148,0.000568714,-0.572169,1.0,-8.24787582974,511,-0.572142789634,-7.92831265834,1.60032762274,-2.69884043925,0.572172903343,-7.28351290243
13.5796,0.0626634469738,0.57481,-7.81600465744,512,-11.5585542278,0.586128,0.00917985219693,52.4805,-8.0933107453,0.000414199,-0.574801,1.0,-8.25252872336,512,-0.574791517489,-7.94458098861,1.43163629448,-3.35187915148,0.574818963977,-7.22521820117
13.5796,0.0629752468103,0.574538,-7.81385267862,513,-11.5135077639,0.586415,0.00940315585815,52.5289,-8.09107077614,0.000476051,-0.574534,1.0,-8.25878504549,513,-0.574539994503,-7.94214294766,1.61606274476,-3.06767599359,0.574570285161,-7.46820926402
13.5796,0.0641623299466,0.573414,-7.81525399269,514,-13.7703725679,0.584575,0.00994720895112,52.5713,-8.09252683343,0.000530964,-0.573406,1.0,-8.24300702138,514,-0.573414858552,-7.94486832572,1.78027067041,-3.77943301127,0.573450909949,-7.40363740331
13.5796,0.0642446477088,0.575003,-7.81552513251,515,-11.4892472203,0.585499,0.00954521734728,52.616,-8.0928105665,0.000494286,-0.575001,1.0,-8.24992843865,515,-0.575007404246,-7.93352026833,1.40125228757,-4.00459407131,0.575030306878,-7.36364784643
