QFunRegParamNorm,AverageQ,MaxForwardProgress,AverageAbsQ,AverageEsReturn,AveragePolicySurr,AverageDiscountedReturn,MinEsReturn,PolicyRegParamNorm,AverageForwardProgress,MinForwardProgress,Epoch,AverageAbsY,MinReturn,StdForwardProgress,StdReturn,StdEsReturn,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,AverageAction,MaxReturn,AverageReturn
21.5341,0.0320148,0.156876370748,0.0507661,12.9486344992,-0.0343547,11.7054301018,-0.47356278468,14.5137,0.0888717968025,0.0309160826979,89,0.0513239639409,3.88108377259,0.024561850573,5.06558125655,6.1429327863,0.00529255632811,9.1063e-05,26.0602451866,0.0319762934987,0.991439,29.8689468738,15.880661478
21.609,0.0322702,0.148201470948,0.0510682,13.0157032413,-0.0343057,11.3161444076,-1.56794627322,14.5204,0.0865522099134,0.00547289642631,90,0.0516024936883,-1.23053400921,0.0257667668188,5.31614403432,6.23870592005,0.00514613959712,8.25178e-05,29.7230562122,0.0322363994452,0.993611,28.2421873871,15.4140151882
21.6863,0.0335228,0.165979407941,0.0517941,15.6545077941,-0.0356392,12.6453177127,3.26340161322,14.5326,0.0945545405061,0.0223828640534,91,0.0523894551551,2.13733190089,0.0253238895907,5.23491860855,6.0640074284,0.00526066851163,9.19922e-05,25.2721387713,0.0334910702468,0.992487,31.872984698,17.0784407244
21.7468,0.0341471,0.155214407361,0.0525155,17.867831572,-0.0364157,13.1105901125,1.86123444925,14.5512,0.0973414323725,0.038940707191,92,0.0530344234456,5.85853374575,0.02250676209,4.62669432154,5.4674482446,0.00503551137088,8.03282e-05,25.7366778485,0.0341130217704,0.988957,29.7534030456,17.8160250852
21.8954,0.0357953,0.162073573143,0.0533001,17.4090544149,-0.0380001,13.5997779484,-0.0469254731139,14.5864,0.0999615805119,0.0437625263399,93,0.0539402629562,6.73463397562,0.022688200301,4.66516925193,5.24847548696,0.00537119814744,9.8365e-05,25.6570344207,0.035755857199,0.984241,31.0092401417,18.3871560179
21.9727,0.0369383,0.159012468778,0.0535871,16.2586723343,-0.0389573,14.3266954182,-13.1055682777,14.6556,0.103751855715,0.0237656700001,94,0.0541665413728,2.96745914697,0.0219877571795,4.50550664716,9.70483577804,0.00602829798859,0.000135848,28.7306198215,0.0368665456899,0.986395,30.6076934313,19.2636532103
22.0258,0.0380263,0.167230325225,0.0541463,20.1919309748,-0.0404673,14.9857077564,10.6652782245,14.692,0.107682056801,0.0447382754023,95,0.054793037221,7.16081065479,0.0217990183742,4.46027394041,4.31627258559,0.00538142813704,9.78956e-05,29.0586303747,0.0379753497184,0.971367,32.505259629,20.1389268185
22.0952,0.039728,0.160185275835,0.0553742,18.8902485313,-0.0423109,14.8402173333,-0.327602439752,14.7199,0.107557179472,0.0398196210654,96,0.0560506674577,6.10909780814,0.0211818902021,4.35865365377,6.8904042245,0.00553470882232,9.90411e-05,27.4905169921,0.03969686672,0.966516,30.9556024575,20.1279784936
22.1464,0.0409018,0.153280254575,0.0567546,19.1774449318,-0.0431834,14.214033916,6.38498700153,14.7671,0.10250492577,0.0328582314123,97,0.0572616003333,4.73965991174,0.0222246040341,4.56460124878,5.26941641324,0.0051241451607,8.18492e-05,27.5058684439,0.040875790612,0.981419,29.4166921704,19.1330919011
22.2301,0.0421979,0.171277755363,0.0575333,15.8378908614,-0.044611,14.303949217,3.72711683434,14.8416,0.1033666092,0.0301776230797,98,0.0582256363604,4.23592434901,0.0238428572544,4.88856252633,5.54148181872,0.00564775601676,0.000105448,29.5873579032,0.0421725531487,0.9804,33.1555151051,19.3199356854
22.2831,0.042895,0.174834787853,0.0582504,18.1362034587,-0.0452349,14.4229651618,-1.18827863696,14.9349,0.103021340972,0.034568955164,99,0.0588298863781,5.42834569707,0.0209378166401,4.29626725469,5.51041979094,0.00544002680233,9.36952e-05,27.8577222247,0.0428685213892,0.957655,33.9361649155,19.3681653829
22.3451,0.04462,0.176442404493,0.0589017,19.0964203971,-0.047151,15.0009947949,-0.169769608775,15.0499,0.106639514746,0.0452105458747,100,0.0595599206845,7.47480578228,0.0204237989256,4.15681629205,5.43634476496,0.00574436673693,0.00011052,30.1147837542,0.0445814354225,0.974127,34.2779172017,20.0797805635
22.5267,0.0458662,0.250335970489,0.0596763,18.4819993717,-0.0488754,17.2365332632,10.1152346671,15.0752,0.137664417288,0.0232892958164,101,0.0603846634807,2.46751879252,0.0380968842045,7.73523608297,5.66196936315,0.00612908567643,0.000127332,34.6347270283,0.0458204346988,0.839006,48.7313938099,25.748845884
22.6131,0.0476778,0.115290393429,0.0615958,-0.189718180446,-0.0515351,-0.206285033579,-16.0017450713,15.0784,0.0113405545848,-0.0583364300291,102,0.0621920621763,-14.2737365608,0.0323855814494,6.47186887293,7.10919227844,0.00587852633068,0.00011189,8.557289078,0.0476521787691,0.767622,20.4202096826,-0.311019467172
22.7025,0.04859,0.278764318359,0.06281,9.79149887761,-0.0521404,8.53590854218,-9.50769847219,15.0801,0.0826250191103,-0.184670967803,103,0.063290236368,-41.1202378903,0.0580206405596,11.7454135767,8.18644424709,0.00573257366714,0.000104865,21.9265565589,0.0485688135528,0.82072,53.2228131442,13.9274642217
22.8758,0.0500219,0.178478165521,0.0629532,17.9328513788,-0.052661,14.4082345293,7.77320493219,15.1292,0.103841945103,0.0305301213237,104,0.0636302806235,4.36534587467,0.0226045972678,4.60402703598,5.40882133827,0.00668116897417,0.000162234,28.832226666,0.0499464878679,0.976064,34.7716569098,19.4838105326
22.9752,0.0511372,0.253208041166,0.0636386,13.2574961485,-0.0548052,7.11739853038,-127.900882193,15.2036,0.0433322900218,-0.607200071938,105,0.0642670531871,-125.931621364,0.251017679193,51.0963756455,34.2234657955,0.00596841418319,0.00012091,41.4793625374,0.0511155667645,0.891083,49.8432322347,6.64162672833
23.064,0.0525217,0.29217833781,0.0649819,11.9765296605,-0.0565122,14.3434792796,-97.7276334921,15.2597,0.106677892314,-0.523139457761,106,0.0655866820688,-107.288285274,0.151693128672,30.8528709897,42.619645055,0.00616391694242,0.000129683,56.0852135939,0.0525055068134,0.877062,56.5725050033,19.7633065122
23.1445,0.0537322,0.375781237109,0.0650392,-5.74105858916,-0.0569318,-21.4860931993,-63.0364288504,15.2989,-0.187454963829,-0.423617337772,107,0.0656500467049,-88.2246411498,0.238697351485,48.5978191441,38.9880520694,0.00644172952703,0.000149952,51.2101575858,0.0536925655034,0.847043,72.4974237058,-40.6479504793
23.29,0.0546864,0.241167846093,0.0651748,21.9676962463,-0.0573701,21.3236299369,2.08934080267,15.332,0.159629008221,0.0624505125271,108,0.0659130663109,10.9081210868,0.0308238164039,6.2722052768,8.52408239368,0.00729552407296,0.000192358,37.5107110235,0.0546683100968,0.906713,46.00821117,30.5873637508
23.3985,0.0551658,0.312329686441,0.0652631,25.1375484105,-0.0576516,16.7158216389,-14.8425050737,15.3254,0.145798484891,-0.0845474139505,109,0.0659689560521,-20.6649569863,0.077227876386,15.5848394396,16.3290808663,0.00624072875205,0.000138054,42.1520251898,0.0551612311631,0.880281,58.8506339228,25.9091175545
23.5831,0.0583216,0.275174854323,0.0677476,24.7214909419,-0.0606086,21.1080980803,0.0150728314302,15.3353,0.160012514797,0.062599391026,110,0.0684669047738,10.0730972595,0.0361944762036,7.36218737449,10.7675533049,0.00666531721286,0.000148229,37.8926294276,0.0583221276393,0.921289,53.1015521843,30.4486575856
23.7367,0.0594396,0.325127373025,0.0684321,10.2668871326,-0.0621151,19.8590261669,-98.5253627278,15.3215,0.161402261523,-0.132563211709,111,0.0690755303328,-30.1648685408,0.0651723138772,13.131838774,35.8024742642,0.00663425747906,0.000156951,43.9585769011,0.0594279221083,0.92589,62.6531931034,30.1894539548
23.8354,0.0603207,0.286041416487,0.0695827,28.6502161943,-0.0633386,19.6728224179,-9.50772723082,15.3364,0.155013576884,-0.0582145021056,112,0.0701841482833,-15.0337043735,0.0471940860549,9.60623384333,12.428404338,0.00610455591554,0.000131493,50.1623911484,0.0603123038835,0.917434,54.6220117261,29.2350236044
23.9188,0.0615458,0.280670721392,0.0703677,20.5255005072,-0.0644922,20.7570458128,-21.2463811126,15.3586,0.17435227642,0.0344725697735,113,0.0708906774178,3.71237056343,0.0503304636579,10.169396254,20.3411022274,0.00657469059804,0.00016975,47.5741097471,0.0615280141734,0.911289,53.7593928386,32.3086747545
24.0423,0.0630778,0.3403836548,0.0718367,30.754303955,-0.0661463,22.188315773,-3.07917709814,15.3921,0.184947691348,0.0172981369338,114,0.0722850443261,0.0530614837136,0.0545249722889,11.0103599184,13.6589331932,0.00617562459364,0.000137856,48.6392281054,0.0630916942459,0.919838,65.7941214997,34.4181151423
24.1743,0.0654834,0.395656539066,0.0738382,35.1502451321,-0.0688854,22.7233444777,2.3804774569,15.3964,0.189637709751,0.0562765770521,115,0.0742046547702,8.25729834208,0.0587015342438,11.7114283198,15.7664011767,0.00643299080524,0.000151621,53.9725103381,0.065480981578,0.924731,76.9075779477,35.4110869633
24.3422,0.0668318,0.347487056963,0.0756043,30.9854238742,-0.0699808,23.1256240179,-0.122216106372,15.3837,0.196615465241,0.0461181992168,116,0.0759179654018,6.39695081715,0.0661923144632,13.2531819307,15.6449634132,0.00678702052408,0.000175378,55.5181222996,0.0668615593258,0.917439,66.75311799,36.62306255
24.4589,0.0677912,0.36234828712,0.0767882,36.727876182,-0.0706778,24.8326531248,2.23106074853,15.384,0.202315061416,0.0716220113744,117,0.0772086419745,11.9683793337,0.0669675371376,13.1493183583,14.9613521971,0.00644213247597,0.000160787,63.7751024318,0.0678033854516,0.928875,69.7601189571,38.3063037798
24.6408,0.0699962,0.18081357786,0.078769,14.7899583102,-0.0738648,-0.20065608381,-14.4010143842,15.382,0.0191901934975,-0.246659250303,118,0.0792409921973,-53.3543973139,0.0502158842087,10.0967038666,22.4460033304,0.00660649548976,0.000160917,54.6377855624,0.0699979092197,0.895918,33.13064536,0.942991288512
24.7078,0.0728338,0.134032447063,0.0815346,-1.68779410758,-0.0773206,-1.22317929846,-15.9306023219,15.3842,0.00843220092182,-0.132891638596,119,0.0819971707608,-29.5255439419,0.0459437861925,9.24290252009,9.59935652439,0.00642458738211,0.000153693,13.5654745841,0.0728421907979,0.883882,23.8990724283,-1.37710642526
24.889,0.0750078,0.107685600619,0.084159,0.802230553097,-0.0783817,-1.72038516401,-16.4074631871,15.3677,0.00490801724262,-0.0910526591648,120,0.0846767079719,-21.1040623041,0.048779160503,9.79744468713,8.96514044042,0.0065373708284,0.000158796,12.6415292768,0.0750101843168,0.830472,18.8740031771,-1.80853054482
25.0033,0.0757278,0.127922217145,0.0855243,12.9454083127,-0.0787416,-0.724294168399,-3.50453422978,15.3977,0.0136976868002,-0.117130282356,121,0.0860252640126,-26.3791609947,0.0474627101139,9.57274043026,11.8851830106,0.00633818932131,0.000147416,36.6181247229,0.0757313414578,0.871061,22.8966996643,-0.110838266971
25.0697,0.0766475,0.238411003968,0.0868736,-3.86063367159,-0.079944,11.4200367043,-30.4279748706,15.4182,0.0985940591833,-0.335645561605,122,0.0875704995888,-70.9077160546,0.062060110443,12.5947394642,14.9590521571,0.00654080839011,0.000165017,14.7475424497,0.0766468093053,0.836486,46.0687873342,17.5542844303
25.1565,0.0779322,0.207768898926,0.0878111,0.263833599753,-0.0824743,8.07609317515,-119.59437615,15.4241,0.0672857415958,-0.3723614738,123,0.0884418677847,-79.4575778002,0.0889149625616,18.3547747699,36.5428049299,0.00657585402294,0.000158669,31.8647295519,0.0779273332427,0.86608,40.1773913782,11.4290620561
25.2233,0.0799012,0.214709227986,0.0902763,-4.38794877499,-0.0833917,2.1110825321,-53.8724559497,15.3862,0.0298773170435,-0.218276422273,124,0.0908638356067,-47.7817769792,0.0695870678112,14.2465006882,23.2789418627,0.0069143540243,0.000179175,17.3573061426,0.0799070703341,0.745934,40.1508903755,2.99356265823
25.2791,0.0809864,0.145620833294,0.0915662,2.68149285824,-0.084633,-1.1257742772,-8.00135842388,15.3915,0.0210744356437,-0.257187169763,125,0.0921743970044,-55.481036738,0.0738333392335,14.9139879448,6.96170487024,0.00615142148715,0.000145437,13.5170922021,0.0809885924529,0.865569,26.1333545382,1.21301612175
25.3797,0.081242,0.144978379181,0.0914342,-5.02714459196,-0.0851655,-4.49469827488,-93.0337703633,15.4598,-0.026850895807,-0.316886540095,126,0.0920212146294,-66.7846817102,0.10389592933,21.155341781,32.4595091722,0.0078265986325,0.000250867,24.6653035832,0.0812108187936,0.765652,26.6748833037,-8.16603598845
25.4129,0.0833853,0.171529739069,0.092986,-3.61455095838,-0.0888041,-11.3703117863,-19.9233378363,15.4568,-0.0777495952829,-0.497427576677,127,0.093291239705,-103.417778433,0.135546891492,27.4377108891,11.5095145328,0.00711531833137,0.000192006,20.7779694326,0.0833808304278,0.845237,31.4104501711,-18.7346268171
25.5949,0.0867198,0.194604796029,0.0965657,18.0480564255,-0.0918612,13.4628646552,-1.28836638747,15.4935,0.106343740214,-0.106265869829,128,0.0967511478422,-26.3833200574,0.0413683169298,8.76640950305,10.796274695,0.00824613806886,0.000250204,33.2774887573,0.086764624744,0.840532,37.7728571108,19.6152188934
25.7154,0.0882911,0.193119948091,0.0982873,17.2993578645,-0.0914464,-12.7035201723,-24.6590062928,15.5322,-0.0984834848023,-0.439036342054,129,0.098757767479,-94.2673662463,0.165387801754,35.2964441145,10.6245465491,0.00767337246522,0.000223497,29.2409326861,0.0883304805366,0.869521,35.4987705272,-26.8834861998
25.7558,0.0892481,0.122554604475,0.0989894,-14.5757071483,-0.0928012,-31.3413216676,-58.4822155716,15.5887,-0.260356459842,-0.407332733109,130,0.0993637632475,-86.5185247702,0.138353683961,28.407917842,33.1032301852,0.00695484386853,0.000178498,63.3687820591,0.0892622110971,0.838843,21.9998920314,-56.3990340292
25.7982,0.0888737,-0.145930753686,0.0984296,-45.291488415,-0.0921502,-35.7762552357,-86.4723700211,15.6537,-0.291338793161,-0.42316647388,131,0.0987974987676,-87.6588683477,0.0531883324311,10.6705955064,25.8520360555,0.00691661860962,0.000179255,-0.328271325621,0.0888988193574,0.802387,-33.2939562542,-62.2508699301
25.9082,0.0888569,0.198024948775,0.098808,-7.91262984755,-0.0920593,17.2472111976,-123.295552456,15.6707,0.123014047466,-0.157248308124,132,0.0991724769986,-36.3535515609,0.0335955084481,7.1428129947,50.2636325557,0.00690919754071,0.000172579,26.3028751904,0.0888843767021,0.849374,38.8147656535,23.3926183854
25.9267,0.0901538,-0.337252183859,0.100202,-91.3710130322,-0.0952903,-54.4423093676,-114.618175434,15.712,-0.451518108331,-0.565212358278,133,0.100561750463,-118.409092843,0.0417313993071,8.70739251694,31.9312154461,0.00743073525018,0.000198456,2.41327044091,0.0901658533423,0.82568,-70.2971134329,-94.0045471092
26.0301,0.0902479,0.210950677827,0.100763,8.40691403826,-0.0939772,1.42538250733,-89.6057852948,15.7123,0.00773134456329,-0.248164772792,134,0.101145050021,-54.1887640713,0.0992222918914,20.0923640994,36.1419571289,0.00699277345973,0.000176404,32.8862253252,0.0902740050381,0.792261,38.6365743924,-2.29925146414
26.073,0.0903302,0.180557016247,0.100861,6.19045052397,-0.0935681,5.38779005131,-34.7534631827,15.6988,0.0382640952235,-0.308404806905,135,0.101263196176,-66.3789880324,0.0891289338692,18.3363616543,16.6762480368,0.00773936938725,0.000226285,27.0192630912,0.0903451304871,0.759432,33.2540692792,4.37622938597
26.1472,0.0897705,0.145293014969,0.100586,1.50259410975,-0.0937752,-3.9510937883,-105.30945119,15.6986,-0.0446693919952,-0.199038164345,136,0.100981445316,-44.0816530533,0.0753351018733,15.3101961489,34.198897809,0.00764591156737,0.000215143,29.4016560972,0.0898020391877,0.802402,25.687449451,-12.6882329673
26.2273,0.0920375,0.0699595520954,0.102662,-26.3874686518,-0.0967179,-4.96751132936,-72.3637161984,15.637,-0.0600259864844,-0.251196646189,137,0.103115685624,-54.875649793,0.069890261195,14.3985838229,28.5534727091,0.00743591353184,0.000204506,17.6803139273,0.0920789994619,0.739621,11.1324163535,-15.6747772611
26.3442,0.0919129,0.0835798588728,0.10299,6.32526631275,-0.0952916,-3.21227190544,-14.7022958774,15.6528,-0.0284629930174,-0.101873804128,138,0.103504121748,-23.5133497379,0.0325637050406,6.57649732382,9.57307699764,0.00844568024227,0.000279144,18.1837829963,0.091967887337,0.676224,13.9076341245,-8.78465188553
26.4457,0.092335,0.207529035076,0.103351,8.47930871191,-0.0963304,6.81078517698,-65.0240557105,15.6193,0.064382394585,-0.0319803580764,139,0.103808803086,-8.9550777868,0.040551517367,8.17443997938,25.0883920379,0.0076275028165,0.000211547,38.7553990057,0.0923509847621,0.728583,37.4267304927,10.5105368079
26.481,0.0938765,0.156161686409,0.10494,11.5002177611,-0.0978685,6.35164438916,-3.33578728912,15.5924,0.0613223792375,-0.304510786877,140,0.105398968946,-65.4755986624,0.0451725862474,9.25237526418,11.0202751003,0.00812813326411,0.000261823,33.5311403212,0.0939260018249,0.722588,29.2399519605,9.94757732556
26.5725,0.0956062,0.168993400454,0.106942,10.5736482948,-0.0998741,5.13962360466,-15.0145498427,15.5279,0.0537280528441,-0.0370767096794,141,0.107447614501,-9.77214602884,0.0404593551229,8.1826445914,10.4773939174,0.00800625316909,0.000240755,23.8667318513,0.0956684554871,0.730188,31.5674309113,8.44931857729
26.6397,0.0957113,0.12978188892,0.107478,5.41577945747,-0.100052,0.951734423801,-7.29598102224,15.4703,0.0185789887026,-0.170819933819,142,0.107936583526,-37.3321362862,0.0401168124179,8.09866831724,7.69019486912,0.00778777805539,0.0002232,22.042964913,0.0957798731012,0.719445,23.3682414743,1.01573109275
26.6659,0.0980944,0.132242470766,0.109063,-1.04649368488,-0.102811,4.45787954415,-31.5744412038,15.4354,0.0442620154725,-0.0526005977053,143,0.109489093817,-13.1937289545,0.0401455246738,8.12520353547,12.4382665373,0.0084832634096,0.000274748,14.7646791011,0.09816529126,0.72024,23.9315189168,6.4076517921
26.7128,0.0986533,0.157233338633,0.109478,11.8920676821,-0.102772,4.97810981981,-120.501065398,15.4621,0.0503672505389,-0.0899596497167,144,0.109945061052,-21.535590028,0.039534134737,8.05101770257,31.0790088335,0.00837991262811,0.000258697,25.3732064595,0.0987412779078,0.725374,29.248186455,7.74813103652
26.7737,0.0994293,0.150525376514,0.110449,1.90239047751,-0.104709,3.20296242353,-25.6699407711,15.4255,0.0382190839878,-0.0945351963953,145,0.110897688898,-21.2635909559,0.0406799879912,8.24903693849,10.3132433356,0.00878380656182,0.000278431,13.9991230458,0.0995600665287,0.727457,28.0660470823,5.22019410375
26.8242,0.101,0.146729828696,0.111475,8.05697676587,-0.105509,2.80310907234,-7.79398303453,15.4089,0.0339380520366,-0.109176547599,146,0.112019535494,-26.5984648583,0.0491422666127,10.0408684599,8.04413688075,0.00819733281929,0.000246061,27.3324540829,0.101070855342,0.733915,27.1737068968,4.265540245
26.8888,0.101742,0.115847813629,0.113284,0.450416142685,-0.105425,3.60252675792,-35.4748082112,15.3698,0.0349128360584,-0.0611550596826,147,0.113666194555,-14.7714187234,0.0445322002555,9.01293894175,14.7313083131,0.00839399253645,0.000239611,19.178412061,0.101801835192,0.714938,20.868601996,4.55268057599
27.0192,0.102795,0.130118799528,0.113941,0.621495965567,-0.107388,3.94635722335,-17.5446553435,15.3704,0.0340447032888,-0.123901627408,148,0.114472140608,-28.6945087761,0.0416044279793,8.40640936194,9.27686857898,0.00823988400805,0.000242746,13.8241129709,0.10284748243,0.687347,22.3556583456,4.18198882712
27.0997,0.103316,0.121414048407,0.114598,-2.28115151011,-0.107886,2.8118437651,-21.565915571,15.3756,0.0254265777178,-0.167086205464,149,0.115083756443,-35.9033845305,0.0399137850483,7.98259118383,18.077009517,0.00832305943071,0.000240062,49.8285296324,0.103365673872,0.665893,21.8986878321,2.64809553074
27.1845,0.104724,0.0687593814818,0.116138,-11.6995235026,-0.109223,-8.50590668526,-30.1924731851,15.3754,-0.0960634297185,-0.161627346221,150,0.116660924494,-35.9137580701,0.0391646595143,7.866391721,11.4684192687,0.00809632857312,0.000243313,8.2012080068,0.104785104756,0.71117,10.5154532235,-22.8314030789
27.2831,0.104501,0.0434466152171,0.116516,-19.6424259675,-0.108856,-2.95252438369,-31.5168603424,15.3932,-0.0310401048508,-0.146882917673,151,0.117033383217,-33.0817376404,0.0401011045786,8.14900282033,9.72631967429,0.00813637954557,0.000250587,-1.98707270553,0.104560512667,0.701124,5.33856112822,-9.42623670085
27.4836,0.104577,0.162693322864,0.115667,1.4060968277,-0.108053,-3.00771662588,-14.3152688992,15.4054,-0.0314134171976,-0.164950358085,152,0.116282658874,-37.158840225,0.0728911523192,14.5623602213,13.4054552587,0.0111274338917,0.000517404,33.9644433823,0.104779028376,0.809947,28.2795442384,-10.2983832135
27.6093,0.104908,0.266788188551,0.115866,20.1220971761,-0.108587,11.3523036082,-0.045336134608,15.4567,0.104721758356,-0.0476700785204,153,0.116344921333,-13.2174252607,0.0667403354447,13.5222903682,13.2569058743,0.00821877207061,0.000247035,45.314520112,0.105006343938,0.890218,50.5484939539,17.7170575577
27.7133,0.104875,0.277989617312,0.115492,11.9195678938,-0.108837,15.6110066123,-18.8360882078,15.5488,0.136635038223,-0.0369957814034,154,0.115974220272,-10.6253957655,0.0613429168586,12.3866617674,16.4334647701,0.00832201436593,0.000257367,44.2542066533,0.104962066256,0.865634,52.955614436,24.5995091049
27.7973,0.105168,0.213762068834,0.116081,11.5660504374,-0.109205,4.53040972274,-31.1971187751,15.5672,0.0390646932836,-0.154039674246,155,0.11653822892,-34.5535406639,0.0677090899956,13.7922837262,17.1587578101,0.0085462610311,0.000280986,28.783653216,0.105230625287,0.761773,40.2453875035,4.81890916489
27.8772,0.105314,0.154487311985,0.115777,5.07500661715,-0.109102,3.99383606716,-11.9802235926,15.5739,0.0324334188764,-0.151039782184,156,0.116322377798,-33.8764740248,0.0664025720803,13.5349516989,13.8711492965,0.00784749843053,0.000238173,35.9147532747,0.105399194839,0.756849,28.4807085952,3.46283355759
28.0098,0.105001,0.0972790769366,0.115477,-12.5356360618,-0.108641,-3.66779600248,-32.2387642092,15.5868,-0.0253209820804,-0.177383524934,157,0.115887432667,-39.0017617903,0.0523301953709,10.7758195445,11.5489478042,0.00803559486005,0.000232935,8.14620393518,0.105050484946,0.720479,17.1390380077,-8.03699923899
28.1773,0.104155,0.236155697694,0.11433,17.216209813,-0.107245,18.7402533578,-104.046755335,15.6055,0.141323257356,0.0358592431205,158,0.114900381334,4.96933821446,0.0341449991877,6.97932740803,27.616951503,0.00896961227165,0.000321196,36.8106709954,0.104265392326,0.86586,45.9721699432,26.62664876
28.2288,0.102125,0.196363040872,0.112673,-6.02487128898,-0.105226,7.13975173371,-34.475002856,15.6163,0.066042569896,-0.056670152812,159,0.113217970697,-14.5391687254,0.0566209825335,11.5198774578,15.2541835452,0.00894397116011,0.000328797,27.2572757395,0.102229970982,0.735261,36.9638037122,10.3887815179
28.2803,0.10149,0.112694293585,0.112322,7.35626072797,-0.104661,-1.63955481886,-4.50472702826,15.6355,-0.0205604121496,-0.184348538509,160,0.11276517322,-40.9308635603,0.057488609436,11.6678817603,14.359779466,0.00800880135164,0.000237166,44.0759513334,0.101612133314,0.712473,19.829419535,-7.36108901603
28.3348,0.0990452,0.0839806097978,0.110701,-1.63024982389,-0.10592,-1.02838101833,-14.5951335965,15.6002,0.00703204981895,-0.0517567808545,161,0.111022751527,-12.8899595303,0.0264442767377,5.41159799394,4.97992906084,0.0108122293196,0.000529536,8.40326942578,0.0993218767749,0.969508,14.6855679706,-1.06189531151
28.3975,0.0988687,0.120904110619,0.110088,-16.7190479943,-0.102196,-17.9265883063,-77.2974300546,15.5785,-0.13884851611,-0.428948604467,162,0.110638687824,-90.3412521901,0.136980958896,27.3933310301,21.7292880158,0.00825991755032,0.00026709,8.82041739395,0.0990108057105,0.797489,19.4829610876,-32.0705289946
28.4662,0.0982377,0.130356379503,0.109635,-21.5343471523,-0.10161,-26.3841149354,-72.9627171289,15.5607,-0.221607561354,-0.496980986386,163,0.11017586987,-108.130529973,0.13928917728,29.1351102515,29.710226785,0.00808387068654,0.000258858,12.6577972294,0.0983333006968,0.829388,23.6531550006,-50.4923187403
28.574,0.0951744,0.177002091304,0.106419,-18.7621515036,-0.098509,4.22834760096,-42.5894417339,15.5195,0.0443753275512,-0.308268763996,164,0.106965504286,-66.497398902,0.0994879593999,20.5036677399,16.2974187783,0.0111275138683,0.000579821,6.11689619909,0.0954747357352,0.785515,32.0585410666,5.58654543367
28.6348,0.0970401,0.347509456524,0.108349,27.9400000507,-0.102742,20.1909973685,-45.1683417899,15.531,0.183166245582,-0.0407405070481,165,0.10890814679,-11.8816275614,0.0902556253154,17.9554531688,30.9876173254,0.00980496458157,0.000440777,59.140337977,0.0972407185761,0.84392,66.547973273,33.5843952284
28.7044,0.097942,0.293545382132,0.109823,25.1066423162,-0.101316,17.3422274755,3.19666568078,15.5549,0.158728861708,-0.01263121674,166,0.110310419402,-5.80717741363,0.0629325169048,12.7429885789,14.0549220854,0.00824279232549,0.000272772,52.5727646215,0.098078738453,0.823175,55.7254478305,28.6027221272
28.7675,0.0982112,0.350493084706,0.109818,26.9504177662,-0.101028,22.7415237742,-11.7473908292,15.5908,0.20989403764,0.00151611592143,167,0.110273866848,-3.06550402148,0.0652293015945,13.0873064942,16.8639613747,0.0083226824409,0.000282832,47.3809468257,0.0982980657551,0.835718,67.1109618267,38.8832803431
28.7687,0.0977977,0.150759825177,0.10958,-2.97066670874,-0.10103,-1.53103415208,-31.4975053481,15.6083,-0.0378104701645,-0.158770067897,168,0.110153639035,-35.8842450205,0.0664201087263,13.5501148201,15.3276305653,0.00839242481286,0.000279405,18.4598023581,0.097895892123,0.763299,27.1532712606,-11.302960914
28.826,0.0980456,0.178942186922,0.109454,-9.81719553217,-0.100555,-1.2213663618,-34.050024853,15.6213,0.0124300238312,-0.16025449917,169,0.109960836292,-35.3535270713,0.0636911153576,12.90313877,12.9118846971,0.00829695511139,0.000273608,2.69722192157,0.0981620616511,0.894351,33.2099083451,-0.590141342576
28.8502,0.0978753,0.0680235575941,0.109665,-4.95439346325,-0.101387,-8.62268706715,-14.6306262382,15.657,-0.0635839154453,-0.253770088055,170,0.110404406794,-54.7251170318,0.0671875525873,13.5789128639,9.0870853274,0.00854936741258,0.000306387,16.8853723647,0.097994563252,0.814588,11.0578816429,-15.9671435136
28.9246,0.100683,0.0297826748664,0.112467,-9.85547376978,-0.105648,-8.25099282585,-28.0521750375,15.6706,-0.106956216877,-0.209322399469,171,0.113047304092,-45.8791421561,0.0507534535018,10.2901988507,11.1047752244,0.00838657779291,0.000268552,10.7414864347,0.100783943282,0.779012,2.47754290246,-25.3826616692
29.0132,0.0988816,0.178492464047,0.111034,-4.24270395143,-0.103258,11.2500431796,-97.0267981144,15.6897,0.0774000739652,-0.464588153203,172,0.111748886847,-97.5345491741,0.124841168787,25.5928266286,44.3330463519,0.0098799194286,0.000419486,29.1483755845,0.0990050641141,0.889438,34.389751617,13.8189151581
29.1254,0.0978226,0.388168462996,0.109447,10.2989106549,-0.100534,14.498273663,-110.098322245,15.75,0.104402800262,-0.558245259535,173,0.110539149307,-112.469697113,0.156480662027,31.3835554861,39.1350817826,0.0101129933551,0.000403898,33.8754735869,0.0979980503369,0.868557,75.885600529,19.3558811707
29.2324,0.0977717,0.261808870976,0.109236,20.7744867263,-0.100968,10.3532416676,-5.98048295365,15.7586,0.0945324730902,-0.130167020252,174,0.10998263048,-29.6083787509,0.0575063671057,11.8303222562,9.51573051653,0.00884362824297,0.000324912,41.9228077099,0.0979095725221,0.806327,49.8100259838,16.3242693554
