AverageAbsQYDiff,StdEsReturn,AverageAbsQ,AverageReturn,AveragePolicySurr,AverageDiscountedReturn,AverageQ,Iteration,MaxReturn,MinReturn,AverageQLoss,AverageAction,PolicyRegParamNorm,AverageAbsY,MinEsReturn,QFunRegParamNorm,MaxEsReturn,StdReturn,AverageEsReturn,AverageY,Epoch
1.06744891506,113.586990728,36.4829,515.94417196,-38.5813,206.576289279,36.4594,34,656.884240445,210.260983749,5.62908,0.570372,25.1208,36.4703463633,55.4994357243,33.172,391.301682776,93.5477796921,216.509818954,36.4659471139,34
1.17415910394,97.7390382953,38.6688,410.586281378,-40.7464,191.676552146,38.6462,35,476.59758928,381.0156213,6.34493,0.632277,25.6233,38.6649492019,39.6572705774,33.949,401.474329273,13.793213275,171.986964198,38.6607984778,35
1.17011579879,169.209659849,40.5974,243.522624549,-42.8375,133.302293145,40.5752,36,283.65040818,188.372228945,6.52534,0.692959,26.083,40.5825552337,63.7628176697,34.5379,584.714167693,13.5425889892,258.620602201,40.5789643535,36
1.25894644493,127.126031066,42.7876,299.251599901,-45.1246,150.191266687,42.7664,37,340.699939473,263.753300508,8.32323,0.705086,26.4728,42.7813094457,60.5033031479,35.186,422.913918892,23.8033505681,262.55684114,42.777307779,37
1.28464961924,165.007386102,45.3312,728.225514576,-47.6282,232.984860308,45.3018,38,771.775760746,653.304632188,8.44474,0.569664,26.9157,45.317412878,21.6223410457,35.7695,504.405540833,24.6271679702,274.155229448,45.3132937764,38
1.35804786274,114.886713698,47.4297,932.785782472,-49.6829,232.382277564,47.3988,39,982.223395877,831.849370707,9.65151,0.556605,27.3974,47.4149417093,144.576790564,36.383,540.85731906,29.75155026,379.903426076,47.4106597998,39
1.38894869764,150.895766883,49.8212,474.460809009,-52.1431,202.17112267,49.7949,40,508.236616241,449.590990454,10.031,0.586199,27.7861,49.8104992564,138.291269711,37.0134,567.430346475,15.1889657336,369.644077558,49.8059501204,40
1.47574782029,121.726032003,51.9988,705.634463426,-54.2131,228.402087549,51.9641,41,880.341085922,478.231743246,12.2914,0.669486,28.1986,51.9813344427,62.9081945376,37.59,433.479904117,105.441689628,297.116666234,51.976195904,41
1.55324465627,121.334183348,54.2155,447.342251972,-56.5144,186.732562128,54.1829,42,472.884019201,189.005607671,14.212,0.681915,28.5832,54.2047039501,160.100036735,38.2397,551.375321894,34.8535398201,361.942849555,54.1996527016,42
1.57870061464,186.487622287,56.212,805.739864826,-58.5492,222.01168306,56.1742,43,1860.32422401,558.819986049,14.2382,0.636824,28.9779,56.1946710181,68.7559728818,38.9245,687.754112087,200.492328158,339.616111642,56.1864737305,43
1.56369632506,165.248392703,58.283,411.293530645,-60.683,188.329440037,58.25,44,700.653683937,374.951853033,13.1862,0.65423,29.3657,58.2658920133,20.8012790349,39.4954,496.418208969,41.6645232933,238.734888132,58.2611054333,44
1.60060089316,163.125681499,60.8389,619.014949432,-63.2207,183.279819248,60.7989,45,1481.27640132,269.104348345,14.2396,0.703492,29.7857,60.8222714256,54.2460894934,40.0499,452.341546606,353.875764552,287.355556111,60.812974586,45
1.61926150972,135.351969854,62.8563,344.749194474,-65.372,166.792705297,62.8149,46,719.11980562,266.700275901,14.0213,0.6147,30.1442,62.8370171588,44.5895070057,40.6111,504.58893765,78.3955893572,320.456690711,62.8296847242,46
1.68453902558,193.384689929,65.0269,437.920487392,-67.5664,181.772506679,64.9804,47,1970.26979141,385.472866298,14.9834,0.628666,30.5256,65.0012590705,30.0943355076,41.1895,734.306017521,209.365594174,278.697953082,64.9922042849,47
1.73893919219,149.045098481,67.483,382.925080248,-70.1266,181.451369074,67.4352,48,388.268157891,369.479226113,16.3759,0.618933,30.8421,67.4567993397,36.4802796083,41.8196,546.262581744,3.14369052745,282.74414481,67.4490427524,48
1.94180511502,84.3952311121,69.1492,589.009737143,-71.8988,208.600126215,69.0951,49,657.18767476,492.475605002,20.6608,0.620859,31.1932,69.1209285386,85.4014121359,42.4056,393.197518128,37.2133072701,282.463625172,69.1142569027,49
1.94983683981,160.498137738,71.8624,514.808765743,-74.5999,203.466200383,71.8199,50,560.050109834,484.244439544,22.5097,0.634447,31.5364,71.839942377,72.4905770113,43.072,573.259358467,11.853787047,328.027078099,71.8335436299,50
1.96592258258,107.065572366,74.2825,566.34917184,-77.0785,208.277513719,74.2317,51,639.828936448,493.72454818,19.7869,0.651009,31.8441,74.2549927288,175.005121593,43.6946,538.978170598,29.0950437882,377.724093069,74.2433405286,51
2.01244148051,228.545726678,76.4631,407.410775448,-79.3112,190.919702155,76.4019,52,511.059174747,385.771600166,22.9483,0.606291,32.1342,76.437817181,55.3802266566,44.2955,772.287976093,16.389336786,330.294639758,76.4270195885,52
1.97053047727,111.676856022,79.0534,642.828485687,-81.8943,221.025520284,78.9974,53,767.528762384,544.188474934,19.1709,0.598965,32.4209,79.0213403056,47.3549811891,44.8583,376.121531022,39.1414566375,247.477085795,79.0093619631,53
2.11519658375,83.538480926,80.982,476.790588898,-83.9324,203.430940259,80.9147,54,518.762055881,418.427982387,23.631,0.627792,32.738,80.9468403105,336.992858399,45.4462,550.494134063,20.9032386258,427.311628313,80.9320173329,54
2.1170613486,80.8017301145,83.2861,605.266555471,-86.2825,221.347508787,83.2305,55,711.429346498,542.190451728,22.2807,0.622064,33.0751,83.252599167,131.053979888,46.0481,377.539216902,52.2280841479,268.74291959,83.2445325545,55
2.12501009996,98.9425347479,85.6711,520.716075594,-88.6641,211.950334213,85.6052,56,651.487318093,411.246412977,21.0552,0.610469,33.4375,85.6347815725,210.90708194,46.5529,540.388241738,59.0213401209,394.68353753,85.6198609336,56
2.27414821086,146.449085893,87.6381,501.247283191,-90.7696,207.333377894,87.5725,57,576.964064028,425.511751826,25.8844,0.630469,33.7754,87.6002856955,80.9147666933,47.1653,479.183782089,31.1981859047,274.11109994,87.5885606267,57
2.26718263816,113.299550381,90.6021,424.381594087,-93.7055,191.724282553,90.5294,58,525.96418826,378.336962547,25.8469,0.637802,34.1008,90.5570647194,182.179853658,47.6822,511.745268303,49.9739690806,345.468901063,90.5452881563,58
2.27748332857,107.455221285,92.6003,387.694439021,-95.7062,186.670864546,92.5377,59,391.706608938,383.143426856,25.4147,0.689781,34.434,92.5642444284,126.892627752,48.2175,421.907740723,1.86030425367,313.947879955,92.5518914514,59
2.35900268802,159.152430143,95.2462,517.911466008,-98.4829,212.555180305,95.1691,60,566.961967254,454.119264401,27.179,0.680926,34.774,95.2066341232,11.4058596348,48.8487,560.719339242,27.454581494,268.99796965,95.1902259883,60
2.46090499093,158.14749652,97.9215,457.286052998,-101.189,199.399524013,97.8554,61,579.666103182,400.076675696,31.1684,0.671835,35.1675,97.8853328054,11.845916344,49.3455,546.239182646,36.1109218127,278.184508786,97.8720923964,61
2.48436306791,113.644673948,99.7517,467.824028917,-103.074,204.781825948,99.6776,62,524.556680118,375.518778136,31.7743,0.675775,35.4564,99.7145487301,87.1757437777,49.8812,462.815750793,42.0963917247,331.950790863,99.6997415226,62
2.44732788052,145.492105224,102.178,517.7904842,-105.518,212.298370552,102.107,63,543.897383301,470.757490746,31.1998,0.643715,35.7856,102.136386114,111.562455017,50.3854,521.921146256,19.8068446036,265.643168311,102.125192038,63
2.56643970818,133.783154423,104.652,431.05248293,-107.967,195.446097193,104.581,64,504.767089018,389.984485298,29.7897,0.679992,36.1149,104.607172556,41.5012633154,50.9109,396.479694735,35.0106711415,291.11057595,104.593587708,64
2.60735137864,148.377948088,107.04,377.373837106,-110.504,182.311972414,106.968,65,439.237553055,363.61862593,33.8158,0.720454,36.3637,106.989268841,123.409572059,51.4368,628.478863617,13.7605655973,387.728209619,106.979380258,65
2.56263440237,109.845093361,109.142,422.736907373,-112.535,193.439285207,109.066,66,482.672646364,385.572606425,34.6946,0.733517,36.6731,109.091886413,64.5694849738,52.0281,363.288807737,21.5655720945,233.418480256,109.077297943,66
2.78989917477,153.507507184,111.357,468.982467087,-114.717,203.458112298,111.266,67,544.397441229,427.620272502,37.7436,0.735861,36.9775,111.314593135,100.14777831,52.5856,503.647969465,34.8030897852,291.020055008,111.293035845,67
2.72038543266,174.973360103,113.469,389.042037199,-116.887,184.126244962,113.383,68,434.515462881,377.798192059,37.3439,0.699431,37.2449,113.412466125,13.0513019009,53.0917,573.950329627,12.9699830546,247.682191001,113.395492824,68
2.85111637684,111.780551806,115.531,475.74655034,-119.074,204.528300853,115.439,69,502.93170925,438.140259832,43.1048,0.734402,37.4786,115.471906086,160.372980683,53.584,545.944063387,15.870431843,308.127879076,115.458002422,69
2.81860326359,106.583896772,118.121,397.424928516,-121.629,186.442589725,118.041,70,488.844567283,374.765390424,41.3938,0.736932,37.7617,118.064174909,120.031092124,54.1491,445.250514171,26.6454241156,310.731857083,118.052696101,70
3.00076065134,132.062132737,120.386,435.321281719,-123.923,195.087433641,120.299,71,490.164988903,384.522822044,49.1078,0.734329,37.951,120.333010702,32.7604163546,54.6851,452.086014768,26.8696011508,259.321923278,120.314350568,71
3.06088268979,151.032509637,122.317,392.436477272,-125.883,182.644938309,122.224,72,465.017318214,211.228895211,51.004,0.702987,38.2362,122.263701316,147.819986981,55.1717,558.828608347,75.8478049998,300.764601775,122.240055068,72
2.97300462401,111.551978471,124.675,491.637283935,-128.246,203.551546959,124.593,73,598.393029331,235.660574026,47.1067,0.708461,38.4679,124.62171148,25.9428417883,55.7052,380.277628124,94.4177452437,195.000578863,124.609075719,73
3.09778469664,153.065356666,126.899,369.849918671,-130.499,173.453605973,126.805,74,576.992219267,235.987985024,49.4514,0.71003,38.7098,126.848381996,78.8963158221,56.3204,517.27070116,89.9094056888,229.690295719,126.831236481,74
3.03806630078,122.549291181,128.624,341.555328737,-132.217,166.640757529,128.547,75,505.358054368,255.682190309,46.4861,0.713074,38.8633,128.57478761,129.059601923,56.8312,495.877975898,66.7446399912,254.824542951,128.558494033,75
3.2025167577,155.937852335,130.728,199.787441783,-134.354,118.557781308,130.613,76,491.434563912,147.019808836,55.2896,0.710438,39.1245,130.637643713,58.8294559788,57.3172,624.343229692,85.3786751335,345.819509285,130.620562388,76
3.20860815524,129.681891962,133.398,404.917850408,-137.144,188.13694671,133.317,77,430.113223922,382.639745733,48.1238,0.716115,39.3637,133.345439001,35.5598318239,57.8403,398.993474612,11.8855975796,229.914958038,133.329205482,77
3.32049122366,178.321848251,135.358,334.32212928,-139.053,165.728777589,135.265,78,449.073255131,292.074354259,55.3464,0.701986,39.5786,135.298533876,67.44816095,58.3364,681.285949433,46.7937293402,266.222625378,135.277064804,78
3.35926161008,127.427934605,137.583,431.614310303,-141.375,194.654921238,137.494,79,493.68771094,396.227932312,54.1124,0.734167,39.8096,137.52162912,41.3189715728,58.7851,459.00255082,24.4296528168,205.069101425,137.508789421,79
3.27931667238,61.3130053483,139.231,334.634697295,-143.028,167.195503402,139.145,80,433.786217467,211.03328006,47.3031,0.739533,40.0191,139.172861945,134.069290501,59.1872,351.358228795,65.738100064,280.522398575,139.15689528,80
3.44910818447,102.566621755,141.302,362.743300822,-145.14,177.390986269,141.2,81,425.189510017,330.25919863,58.8475,0.750243,40.1993,141.238651576,146.871715808,59.5846,488.556515728,33.0170233126,334.377117058,141.218436585,81
3.62228097492,152.186433389,143.631,388.996523081,-147.471,184.491590113,143.524,82,438.2887239,329.210413614,64.4686,0.728239,40.3909,143.545898844,30.1959095811,60.0507,511.647947098,28.8389911018,199.519253927,143.534601347,82
3.55076744553,150.164017491,145.748,354.798715852,-149.693,175.092434513,145.656,83,384.05316244,194.450500019,61.1378,0.761369,40.6273,145.690763251,11.6803867266,60.5689,435.661567648,36.5900735281,235.862295145,145.672336035,83
3.71548532635,91.7138778807,148.204,411.001043599,-152.274,191.123805361,148.112,84,427.208622738,394.007441421,70.413,0.744779,40.7914,148.160403229,57.4208905214,61.0821,351.506638182,9.05651749947,213.859397636,148.142177604,84
3.72590907554,98.6622776662,149.591,390.204084935,-153.704,185.249478033,149.497,85,437.278964053,373.662106832,74.4687,0.723098,40.9407,149.526034871,16.5019180951,61.5868,327.55458044,13.0444798006,221.680928287,149.506656671,85
3.74773039925,108.481989344,151.531,348.707433736,-155.71,173.625185178,151.422,86,372.312126121,336.139355741,68.3049,0.718404,41.1086,151.468377212,11.9304513776,62.1135,348.490432555,11.5203155247,184.604081031,151.439632209,86
3.5635865991,123.286204596,153.725,362.445236755,-157.934,174.128232891,153.636,87,410.014997547,308.133704899,63.1038,0.732186,41.2883,153.671396183,69.6856944128,62.4601,480.200839408,30.8747939909,266.144068753,153.655378609,87
3.74792231738,104.079791361,155.98,377.335275749,-160.16,178.465481123,155.847,88,404.020434679,335.601328405,69.8941,0.709669,41.422,155.91059429,96.7792014377,62.9378,498.489037994,13.666281964,271.177647427,155.863488661,88
3.72289861029,98.3211735707,157.24,351.966476326,-161.369,171.659387117,157.125,89,377.835728934,279.921634478,66.8992,0.714935,41.6485,157.168573877,49.6882377577,63.3249,344.717209493,18.9518771241,226.154356721,157.13641427,89
3.85468551058,103.811657322,159.859,278.689203901,-164.104,149.431643822,159.754,90,408.524273762,174.424093616,72.6974,0.726951,41.9163,159.814854532,39.9686876317,63.7377,392.965247621,42.7622740895,198.096543995,159.778922508,90
3.79292642275,84.3549549379,161.363,367.339678732,-165.716,175.539637545,161.268,91,459.513196769,305.13428574,74.2711,0.745885,42.0773,161.316037105,43.1977591982,64.1349,338.645484572,21.5162897987,165.674224352,161.285895284,91
3.92756710085,142.981882555,162.919,328.371117313,-167.321,165.183068798,162.784,92,371.228606209,272.355373566,85.4688,0.739787,42.3398,162.837850656,34.6923108589,64.5113,525.658183331,28.5805764382,239.359257737,162.800699577,92
3.82515856916,99.6482752697,165.542,306.231197303,-169.817,159.15933047,165.433,93,372.787389011,275.848929059,70.0724,0.755821,42.5672,165.492825516,29.525298122,64.8558,370.493817936,26.4859754,198.116059013,165.451002108,93
4.2087768935,149.252459678,167.36,281.538695697,-171.668,151.529171363,167.226,94,382.5632321,192.759424571,96.4848,0.75845,42.7966,167.311207565,44.0183894497,65.2743,498.104485167,33.8996439144,242.003104272,167.257801895,94
3.93933791167,105.769551844,169.458,302.905544917,-173.811,157.028667899,169.303,95,359.332454848,217.031217198,82.1417,0.738328,43.0012,169.370447249,13.3222272964,65.6073,441.269224993,41.3895303866,225.479762869,169.314884649,95
3.8988182575,110.87367704,171.26,358.774595737,-175.653,173.345796376,171.12,96,383.384378926,260.915881285,78.5179,0.742576,43.2001,171.203234816,37.1059496395,66.021,397.841589688,23.496612778,235.216185993,171.134332794,96
3.949173928,100.515862888,172.785,354.736644187,-177.101,171.673557043,172.603,97,370.784554669,320.226177013,77.6022,0.754382,43.3596,172.699935567,60.2047446775,66.3209,399.006345978,14.1428508761,222.033813852,172.622175908,97
4.30171228167,86.7596095338,174.466,339.446219103,-178.719,167.310522715,174.269,98,351.27173061,305.709077131,101.715,0.728885,43.5506,174.376981942,145.021205629,66.6898,407.939914035,8.89963452461,272.579055449,174.299293986,98
4.17323552347,99.179235434,176.217,389.42974648,-180.55,181.89258455,176.065,99,562.445182526,294.122717106,94.7631,0.761727,43.7997,176.143918667,10.8280577955,67.0512,356.887209067,78.92631348,186.575500457,176.082418459,99
4.02147514752,120.239953101,177.894,388.887171051,-182.174,182.993690366,177.706,100,462.964650257,286.056789966,85.2066,0.757838,43.9788,177.794582024,128.788933196,67.3536,564.436756819,40.2474343595,299.634858813,177.715857236,100
4.17020605968,89.4449175054,179.047,341.359835922,-183.307,168.17130154,178.884,101,424.418151654,318.405538078,84.653,0.728623,44.1665,178.973439757,50.7741677572,67.6834,379.161156945,16.4596533115,234.668519141,178.905537683,101
4.34195110913,76.2130589421,181.162,408.33934498,-185.306,188.78498295,180.983,102,449.949564126,381.3798761,102.158,0.747766,44.3563,181.073113694,35.3637283153,68.0689,309.543376764,19.3163048734,177.740399373,181.000649721,102
4.34344933717,95.4128915602,182.517,591.137329549,-186.953,212.913557147,182.362,103,828.720753578,389.301347595,94.9962,0.725586,44.522,182.437996886,7.6205480885,68.4146,325.717320577,143.447099165,159.83222619,182.384277385,103
4.33810806596,130.92119757,183.527,441.598017805,-187.99,194.996771645,183.333,104,538.731006895,111.439836142,99.588,0.715222,44.6396,183.446563297,51.2462572779,68.7999,549.675727229,69.9509226828,325.618128964,183.357206558,104
4.33746214408,105.226501174,185.221,373.966899114,-189.672,177.297205444,185.033,105,388.87263469,334.123355512,103.753,0.73462,44.8864,185.120738242,122.813228592,69.1328,397.881767974,11.3065799543,267.43738379,185.052354107,105
4.32426582079,90.1793350056,187.251,330.87221676,-191.681,164.973804581,187.099,106,667.590432797,229.609005574,92.614,0.769561,45.0514,187.169156658,88.3925168622,69.5056,328.262791095,78.1656187409,225.550831722,187.114127363,106
4.37582313535,160.170416252,189.633,435.78200921,-194.113,193.082576965,189.435,107,547.809850387,347.671974872,103.762,0.725707,45.2239,189.539782415,57.4695530498,69.8693,586.933794694,48.9633279349,224.026514251,189.458609065,107
4.40132419923,201.197923413,190.74,381.712351986,-195.299,184.527221799,190.577,108,446.467782942,361.708723575,97.1618,0.709603,45.3558,190.681139576,44.238680363,70.2482,616.290912788,15.9171946924,244.068745793,190.600119819,108
4.53111067144,132.434176871,192.393,503.39210979,-196.927,198.445254306,192.196,109,1158.74039999,261.81705958,115.16,0.714986,45.5427,192.297134753,72.8555835331,70.5475,429.073059524,133.723643813,204.196931346,192.210502393,109
4.68144466036,184.474591456,194.268,209.133082128,-198.669,107.639641307,194.09,110,825.521307973,106.642594515,126.418,0.704778,45.6525,194.207616668,43.4624290497,70.9501,531.239056849,209.743388364,248.617060079,194.127805192,110
4.52892654997,128.641957454,195.194,482.520597669,-199.766,198.897564154,195.007,111,560.346224532,401.33671868,103.417,0.753565,45.8796,195.101319805,35.4277762132,71.2623,426.714048206,35.3308137078,292.106219601,195.018309072,111
4.45922220848,198.26967803,197.612,399.020342834,-202.217,177.834583642,197.417,112,555.8076824,106.146621018,100.834,0.768992,46.05,197.539224816,39.9869255798,71.5964,567.381511253,135.63525025,305.943261343,197.453539235,112
4.63172906532,122.174586461,198.647,500.165918194,-203.301,201.339522521,198.475,113,597.386622213,303.560870348,114.503,0.73145,46.2677,198.577833533,11.1118004669,71.9105,413.218470813,59.094182179,205.583705353,198.496660306,113
4.64820767776,221.95662426,200.809,433.057421476,-205.312,191.308498736,200.617,114,522.495032904,351.397946117,115.722,0.748649,46.395,200.722438163,6.21993290175,72.2502,747.173142491,30.7398375476,226.102867165,200.642375453,114
4.5257772894,166.460125184,201.203,574.256472473,-205.804,211.424592842,201.036,115,1032.30840849,380.972845575,107.702,0.709159,46.6166,201.117987322,9.8163776145,72.6381,576.699103867,169.006344617,207.39180276,201.061640716,115
4.63649198607,188.155152137,202.809,431.716603938,-207.399,193.180695622,202.623,116,785.266115766,357.394571116,109.716,0.722559,46.7923,202.706292479,8.12080045644,73.0178,611.168855163,54.0788252493,316.999454279,202.636394896,116
4.7614423172,118.389212246,203.805,452.01995855,-208.541,194.499454121,203.624,117,534.416867538,388.796182202,118.751,0.719304,47.0036,203.712197597,51.4697740051,73.404,390.582488585,30.7569829927,264.674207121,203.648279814,117
4.59432843146,98.5778754467,206.369,504.188812873,-210.952,201.305490449,206.205,118,955.192206453,382.696007819,104.287,0.73727,47.1265,206.286750807,44.3947068922,73.779,374.238376905,91.3433055319,235.750836749,206.229911618,118
4.86201709895,166.699780985,206.995,406.176479367,-211.717,187.06195363,206.828,119,461.499347749,371.567527231,130.904,0.75337,47.298,206.89852323,43.334702889,74.2639,533.614006757,22.3470342028,211.842020027,206.851439822,119
4.68047566196,123.06174298,208.307,436.522600202,-212.955,195.33045081,208.143,120,489.962982072,380.916534819,121.717,0.741712,47.4524,208.207979908,110.698219144,74.4572,488.753930031,25.7587505567,232.277361045,208.153579824,120
4.57965110931,172.612006015,210.301,395.344027587,-214.949,183.333729251,210.15,121,489.73685826,340.80847884,105.148,0.760249,47.5761,210.229970806,152.380383457,74.934,615.086058016,20.322401839,415.019564825,210.172462783,121
4.67012747933,152.023889603,210.638,376.079630701,-215.341,177.432784752,210.463,122,493.407607514,322.743513386,110.091,0.734331,47.7706,210.545656784,16.3312950872,75.2592,477.956102442,36.3231336199,228.770205519,210.484692441,122
4.77476262552,99.7641481848,211.85,304.851828749,-216.583,156.455936225,211.654,123,375.633036028,137.061929803,126.235,0.797736,47.9267,211.738832435,90.8096678392,75.5528,404.815122659,65.0542963785,250.234638278,211.675330356,123
4.93910506485,91.7257916122,213.324,447.89560787,-218.038,196.770363327,213.149,124,495.673915031,385.558406256,133.793,0.718314,48.1607,213.229594714,117.155456737,75.8597,376.416442995,20.2437153439,215.127405321,213.177932155,124
4.65478452774,116.687469779,213.544,449.752660437,-218.217,192.914002087,213.371,125,712.946424772,407.021585494,106.559,0.706367,48.278,213.468956052,43.647715923,76.1712,446.014997238,49.8136160333,267.501096848,213.387045498,125
4.83634811695,127.561039112,215.759,461.625302645,-220.438,189.097312644,215.605,126,526.899569862,411.546139976,123.665,0.690977,48.4252,215.666095342,58.6351912648,76.505,424.956319877,20.4098355792,293.673731411,215.624523698,126
