AveragePolicySurr,Iteration,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAbsQYDiff,Epoch,MinReturn,MaxEsReturn,AverageAction,AverageQ,AverageAbsY,StdEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageY,StdReturn,AverageEsReturn,MaxReturn
-316.754,1342,282.546,118.805,615.571480552,7.57919337503,1342,24.0693908996,2094.77040847,0.997818,314.306,314.368407722,605.871288928,314.468,175.612,157.221061152,1565.5527464,314.298912731,934.392169002,1389.87282261,3417.26289068
-316.914,1343,291.08,118.848,74.9810205668,7.57314724029,1343,83.7717198827,787.085186532,0.997779,314.525,314.612882678,248.057574396,314.671,175.668,207.266954658,2076.32983632,314.532599629,1248.53916154,329.400210786,3549.89755564
-316.246,1344,293.77,118.888,-17.6374088307,7.5727235744,1344,76.9456572143,495.462057012,0.997868,313.842,313.919859001,205.287983351,313.983,175.718,206.281283017,2412.72076829,313.84016894,992.766863818,149.642710229,3749.13927654
-316.078,1345,293.633,118.895,-12.6475319569,7.61690039389,1345,323.364406526,1274.64881561,0.997676,313.663,313.772696243,504.986056344,313.835,175.701,193.526371409,1941.51941617,313.684439747,1048.85098528,412.787225485,3514.93054663
-316.136,1346,313.704,118.983,-43.8778250661,7.63342773999,1346,17.3168513341,2344.99874487,0.997843,313.68,313.761407896,1100.04344615,313.811,175.759,191.662195187,2366.9958373,313.689471217,1154.34171554,790.717643047,3820.67526843
-315.874,1347,289.013,119.023,-51.2646791732,7.50260858038,1347,1120.95206014,1044.02303429,0.998263,313.363,313.481944042,347.906842672,313.547,175.81,227.771736835,3144.39694192,313.366210664,1013.2671244,307.876883353,4228.99819598
-315.937,1348,296.928,119.069,338.432980769,7.57133017943,1348,24.4265168623,1584.50479859,0.99766,313.43,313.508897506,479.407613142,313.558,175.832,151.162620287,1299.61664738,313.429295148,1017.08040159,818.619707705,3671.55263199
-315.643,1349,311.75,119.084,0.380619297584,7.62442256944,1349,121.656751099,1393.34038081,0.998381,313.159,313.25600706,510.014923554,313.292,175.911,222.086519609,1641.25289968,313.179597096,829.05456239,543.380916845,3358.36535444
-315.149,1350,292.536,119.151,-1.46149683601,7.55349781572,1350,28.3146919335,962.309225747,0.99813,312.628,312.749061147,338.173866672,312.804,175.932,143.868605844,1236.99148876,312.65080217,1188.1158321,216.385288895,3936.50938248
-315.56,1351,276.397,119.16,5.75127014506,7.52686199606,1351,-20.0424614044,1833.23790937,0.998336,313.084,313.156099408,670.271765293,313.22,176.0,32.1918525489,353.70750066,313.080204097,871.807789735,557.345744791,3900.66779026
-315.825,1352,289.184,119.219,-2.27672782566,7.59623980019,1352,1.61258589246,906.393932079,0.997999,313.347,313.435976212,298.941197858,313.469,176.034,178.270180536,1444.31116913,313.355863801,906.763604609,370.92610957,3344.9603434
-315.684,1353,313.796,119.241,-2.46092550815,7.69965203096,1353,507.035114617,891.599815036,0.998012,313.225,313.325471473,308.57702216,313.368,176.074,196.890118106,1671.1285326,313.237090978,872.562343177,200.137763501,3376.14704765
-315.007,1354,301.11,119.286,4.08502808914,7.63149273071,1354,553.066404401,999.681838206,0.997652,312.527,312.604926522,437.216757571,312.686,176.128,196.090446719,1644.52533681,312.52893705,828.655663757,373.91625093,3503.15643584
-315.161,1355,284.129,119.256,429.241635937,7.5199662771,1355,-31.2073815308,510.448671062,0.998039,312.687,312.801242911,40.6035175621,312.851,176.173,22.8080709996,240.835977357,312.693264811,676.205841956,469.8451535,3000.15665322
-315.087,1356,269.014,119.345,-5.53641363049,7.41804828022,1356,-38.2688994404,2058.69156824,0.998019,312.692,312.771950895,642.662204042,312.833,176.203,5.65441006307,47.4229863136,312.698412738,266.010720516,401.081691681,2053.27640545
-315.411,1357,301.022,119.422,5.17679257025,7.63887314788,1357,168.377204812,360.356192554,0.997851,312.904,313.000663001,145.257488118,313.035,176.268,192.97616174,1533.67308912,312.923204579,681.826418329,176.669902306,2841.33959546
-315.548,1358,296.679,119.488,-4.59984383168,7.55573142754,1358,-36.1222844671,1480.06448986,0.998435,313.017,313.101657854,540.799183695,313.155,176.297,13.6591743045,173.298698267,313.023384098,551.3833761,279.009013144,3522.40835786
-315.826,1359,313.951,119.517,-3.04805104163,7.57165014714,1359,-11.1479181315,440.578695927,0.99767,313.322,313.397827962,162.777193438,313.455,176.361,130.68128001,778.189219793,313.333484897,692.29171358,208.729225918,2702.84902585
-314.965,1360,306.151,119.551,5.22184419767,7.68452294168,1360,411.640069897,928.170915967,0.997761,312.451,312.54296017,426.316390213,312.581,176.383,192.36719952,1493.1613839,312.464550903,931.923583373,403.72610432,3795.76055009
-315.201,1361,276.532,119.642,-3.68357692612,7.4784169995,1361,42.5873507885,787.249459166,0.997908,312.72,312.777948762,250.404690905,312.831,176.404,170.794529883,1205.83720737,312.722062412,816.763480296,197.56881927,3755.2170942
-314.537,1362,309.53,119.675,12.1756844427,7.76471222765,1362,-40.8522643889,1457.448765,0.997979,312.01,312.153190197,546.659147756,312.191,176.47,120.881679284,897.517301995,312.025570983,888.221724519,551.134619155,3457.42203979
-315.337,1363,257.919,119.715,-39.1878897787,7.37683152441,1363,-3.53010874074,1722.20690588,0.998129,312.809,312.93735571,703.896185141,313.014,176.534,106.74053431,775.482382002,312.818885167,636.838080834,513.428436639,2729.30539813
-315.122,1364,295.935,119.735,25.7894392485,7.5923039887,1364,-51.7340845702,681.518938426,0.997796,312.533,312.672536137,268.431089602,312.729,176.611,133.643708127,975.540608847,312.539049755,859.774957277,326.915344062,3194.94158221
-314.715,1365,307.254,119.777,-43.0265329478,7.68200943933,1365,398.463207366,1113.2169486,0.997342,312.329,312.445683345,277.872423569,312.511,176.689,203.285824218,1057.31988123,312.33463883,451.021620386,130.224358899,2284.67640676
-314.842,1366,302.611,119.79,107.725521285,7.7290072935,1366,10.4938077584,537.890236671,0.997941,312.346,312.445593347,178.281747328,312.521,176.756,197.147022983,1203.99796718,312.350024838,557.128310462,294.749463032,2572.11587664
-314.432,1367,303.034,119.806,44.2203016104,7.70101141469,1367,568.087112852,1186.40114389,0.998159,311.842,311.952773512,420.998117461,312.013,176.831,216.324314649,1188.0534635,311.850280452,687.542229906,547.045142183,3311.46499728
-314.074,1368,269.857,119.872,39.6221663668,7.52474649459,1368,275.210751475,807.549906618,0.99784,311.574,311.7073584,266.769256789,311.77,176.881,183.228176657,1479.59370929,311.578195339,945.821727867,530.904675408,3369.64698479
-315.25,1369,304.945,119.886,6.19267415389,7.64569538764,1369,188.0809322,614.226684744,0.997894,312.733,312.840736303,215.719092577,312.888,176.911,199.332646734,1120.29659565,312.746116575,790.563932869,221.812511903,3793.66888505
-315.276,1370,282.868,119.888,19.1349749872,7.59383320375,1370,-58.4074404148,732.87659843,0.997977,312.755,312.852382914,251.600584897,312.92,176.975,29.2907094108,532.194680459,312.763673005,1025.62213956,265.125876085,3379.24437204
-314.532,1371,309.951,119.935,-20.2196150817,7.7326655234,1371,-14.662861412,312.539732439,0.997802,312.027,312.140250513,124.491769275,312.162,177.005,61.624797302,1057.39301541,312.034666291,1225.53643019,66.3877289357,3330.99321733
-314.696,1372,287.498,119.974,0.0468219758834,7.51904271458,1372,-4.39407037823,1384.34901683,0.997997,312.186,312.288930111,466.801528301,312.363,177.083,180.98698786,1132.19063908,312.182974797,723.400231516,463.401882575,2779.77577836
-315.283,1373,278.759,120.027,-3.7328587837,7.55603985054,1373,797.249292074,1646.88814379,0.997878,312.701,312.833106928,560.183539983,312.887,177.108,193.218295327,1497.54416749,312.715566451,522.186642202,464.018855725,3095.70023049
-315.723,1374,289.615,120.024,-4.55529986973,7.55239416385,1374,19.6042800341,851.419062242,0.998209,313.148,313.240220591,264.312233255,313.331,177.142,44.7065114445,236.776296666,313.151983367,511.2766794,265.396764985,2855.81895544
-315.141,1375,261.403,120.066,-1.65086231919,7.48979784704,1375,609.854180675,1045.04390747,0.997919,312.689,312.789910011,309.184461118,312.848,177.193,182.497728664,1852.80657132,312.692096429,931.614647999,198.566646211,3549.46840413
-315.31,1376,310.499,120.084,5.56941350892,7.74137043012,1376,680.637088917,1982.08341579,0.998013,312.685,312.803939028,697.406263358,312.881,177.203,234.108429599,1933.25864545,312.698031527,949.23672534,490.067590182,3696.66155152
-315.417,1377,316.475,120.155,5.29125870337,7.73470443769,1377,725.668311831,1246.70315446,0.998365,312.861,312.982022275,457.772234651,313.056,177.288,214.897087052,1447.76180054,312.866088113,623.501855773,488.210649337,2911.36489713
-315.813,1378,277.098,120.182,367.794363787,7.63142689795,1378,287.783452256,684.906352243,0.998207,313.165,313.295877253,136.402063224,313.342,177.352,206.694205174,1487.27604331,313.184320434,889.517712794,537.690599798,3404.93582888
-315.702,1379,296.642,120.174,699.672219181,7.59575468055,1379,416.278070191,1413.15794204,0.998198,313.133,313.237219669,305.736016933,313.288,177.388,239.904055317,1446.4303922,313.143300411,615.472860081,990.723125512,2915.11690546
-315.764,1380,289.451,120.187,81.1981217303,7.74469371505,1380,376.849484367,819.306870569,0.998542,313.177,313.294202341,271.828545655,313.359,177.455,224.904272807,1151.86217574,313.179775658,588.412959695,540.400078069,2871.00122787
-315.76,1381,286.236,120.26,-4.95544238513,7.67843022861,1381,169.454474956,1008.27079135,0.998235,313.19,313.310193127,437.875494789,313.361,177.536,213.894889472,1186.77970947,313.205732,677.931374036,295.500829119,3562.7151976
-315.221,1382,339.791,120.296,141.657648893,7.912915754,1382,895.355422202,1212.52816054,0.998022,312.686,312.776198536,381.630184514,312.856,177.62,223.089650941,1837.64805196,312.678269422,654.799605191,637.722386649,3102.75366994
-315.747,1383,271.581,120.328,142.524174174,7.55899194721,1383,229.376403426,1035.65652893,0.998128,313.214,313.327336656,366.858234061,313.378,177.639,227.293201367,1402.71797005,313.224928736,920.002426656,548.585641823,3480.05432265
-315.554,1384,288.751,120.392,-3.43741489061,7.58105725225,1384,166.560942321,1686.9423254,0.998456,313.026,313.142893203,528.745713265,313.199,177.672,185.424182192,958.065264131,313.03817052,809.862833374,395.999781996,3232.28863934
-316.009,1385,310.898,120.47,-0.560027212867,7.78094351786,1385,256.411940311,808.967140448,0.99827,313.431,313.552705639,298.324599728,313.616,177.735,210.279014762,1583.6661185,313.447244049,691.143807514,362.296961404,2928.44787501
-316.385,1386,272.444,120.522,16.6135774901,7.53466008368,1386,87.9496120926,693.451744043,0.998228,313.924,314.014222218,217.603963175,314.084,177.79,183.218492491,1195.81559956,313.925865002,936.246338554,228.802211613,3339.22803012
-315.958,1387,287.199,120.586,815.874142572,7.62715237522,1387,194.884157847,1139.55025891,0.998257,313.474,313.597409349,143.023309166,313.636,177.879,163.684799839,1902.04853822,313.480401426,794.969324566,986.399103186,3351.14020788
-316.454,1388,291.183,120.631,64.1965806907,7.67657649226,1388,384.613689342,696.924055363,0.998436,313.902,313.993305637,245.79068353,314.075,177.912,231.143147496,1311.00893187,313.899345069,796.040569972,382.433713814,3680.99148463
-315.698,1389,304.045,120.644,92.2841262593,7.68731117995,1389,502.80469451,1125.79411328,0.998126,313.181,313.295173858,401.747923849,313.353,177.966,222.244149598,2156.58854769,313.197035303,904.166091004,557.940997487,3252.53349149
-315.77,1390,288.651,120.68,62.4476585132,7.60923716305,1390,139.244330461,877.221651098,0.998627,313.209,313.348727221,322.651597292,313.412,178.054,221.966412324,2171.65256436,313.220411836,1176.73261477,400.774915816,3489.25700763
-316.558,1391,299.492,120.695,525.636938919,7.69263610902,1391,494.954428643,1279.83355281,0.998295,314.076,314.163234917,328.617494177,314.246,178.133,222.636549956,1822.14358883,314.071839142,1051.95638661,983.936750607,3597.61696002
-316.742,1392,288.944,120.726,321.060621484,7.63036673452,1392,543.387480604,822.801075907,0.998262,314.349,314.465589909,200.1884044,314.501,178.165,226.979915021,1730.93184658,314.365420993,849.714056825,622.771517089,3562.72795324
-316.764,1393,291.096,120.775,71.3288051385,7.61578716968,1393,116.031848989,1638.09988348,0.998291,314.338,314.458492528,600.813432406,314.519,178.202,207.038080206,1322.11296605,314.35015865,792.372981546,674.17215204,3575.75353493
-317.082,1394,261.707,120.803,0.33893539292,7.51236199185,1394,414.736473649,666.091426259,0.998189,314.683,314.782526316,304.238859091,314.845,178.249,213.094075088,1441.08471988,314.69447331,979.65818825,295.458911786,3624.23507807
-316.25,1395,294.483,120.876,67.4900992171,7.7538831074,1395,56.2797882559,1753.32047022,0.998087,313.873,313.992189925,643.279553737,314.074,178.326,137.397567345,953.310431796,313.880217537,787.462921714,764.18143738,2710.74650279
-316.548,1396,305.786,120.919,7.81533855977,7.80073594018,1396,50.8832265159,1127.2737554,0.998484,314.073,314.17889462,431.631645988,314.241,178.381,181.021359273,1301.27778741,314.077423876,749.176157012,360.909202278,3717.05839084
-316.182,1397,287.459,121.018,-5.03419801139,7.63538070342,1397,713.22930122,767.589711631,0.99742,313.7,313.825837881,246.34644405,313.883,178.443,257.681043039,1933.79029792,313.711232498,1006.63485863,261.783755604,4119.56711819
-316.055,1398,300.129,121.058,-2.76772113593,7.78697648644,1398,27.0226368659,1655.66502058,0.998386,313.674,313.772098256,576.449078343,313.837,178.499,147.56767016,909.403660877,313.677509542,794.012024643,433.098314312,2942.12297279
-316.403,1399,285.923,121.083,-4.99782839321,7.66452855446,1399,19.7134961258,1508.15939359,0.997932,314.076,314.179545837,498.629040591,314.254,178.564,80.1852173304,533.851727154,314.090313141,673.745383186,332.457311503,2124.0397485
-316.191,1400,288.76,121.134,-14.6381751807,7.69709966022,1400,70.294767213,569.759043194,0.998452,313.862,313.956118572,221.995411655,314.009,178.617,198.792651377,1749.98843044,313.862410031,1081.30562193,194.228396216,4052.04226248
-316.239,1401,327.314,121.16,-3.59267544473,7.94617374416,1401,101.057094073,1985.63253694,0.998175,313.688,313.81000781,725.26585684,313.857,178.677,144.786668004,1637.86024132,313.69414153,1087.61338789,378.476183339,3782.15552326
-315.966,1402,279.554,121.193,25.8913585956,7.69925436141,1402,-2.83616896332,692.831398992,0.998132,313.695,313.818860251,221.342775456,313.872,178.737,69.2579757759,693.086699247,313.711474228,934.597602557,248.525065202,3113.8477858
-315.665,1403,304.995,121.185,7.34011129311,7.74486558127,1403,-8.44756087392,1221.09336229,0.998293,313.369,313.471210511,458.048816712,313.543,178.743,50.1999127798,584.85004232,313.372744706,1049.38013987,480.228094513,3577.26944118
-315.661,1404,293.374,121.187,25.2842747948,7.70258729912,1404,108.912160694,592.920016365,0.998432,313.301,313.426909065,210.07857288,313.475,178.8,141.704354692,920.273310418,313.317514431,877.69796495,227.324152106,3236.91373201
-315.75,1405,314.038,121.24,-1.22742732961,7.81510011757,1405,-72.8938009014,611.949669795,0.998341,313.284,313.396222718,254.806142005,313.465,178.835,138.862036123,1450.47188715,313.286370315,967.149447874,284.184518449,3573.86719117
-316.44,1406,257.171,121.28,-20.722867427,7.44793490289,1406,-134.319005808,634.092648638,0.99825,314.029,314.133591669,254.747180389,314.197,178.853,178.626044284,950.749296592,314.033487274,550.769785875,246.560171742,2506.80057026
-315.709,1407,315.227,121.339,3.98681483929,7.88696613597,1407,13.8558796536,1671.06937321,0.998141,313.177,313.282382746,705.776598489,313.369,178.886,142.583158798,1000.12537528,313.171581558,892.339631262,702.637970648,4022.18608853
-315.889,1408,283.964,121.36,-4.79527129302,7.67272175754,1408,28.4443569679,904.562104709,0.998465,313.462,313.590639344,377.343986114,313.628,178.957,187.647428555,1131.02086309,313.480655642,667.432048174,294.24764987,2682.0995771
-315.926,1409,272.453,121.388,167.291944348,7.77241719334,1409,79.3521258726,1189.48205726,0.998216,313.48,313.574778855,419.044984241,313.627,179.035,213.41181407,1086.72465717,313.485553647,625.721138628,629.635070159,3169.7976887
-316.4,1410,306.385,121.453,-11.6695880939,7.81342946795,1410,-15.7184660647,1093.17201643,0.997962,313.997,314.107130695,387.837122708,314.154,179.07,118.658550607,662.274367862,314.013997816,575.673946406,401.668736041,2258.64727889
-314.869,1411,333.732,121.462,1.32107829737,8.06417516877,1411,-16.3193663669,727.609177696,0.997859,312.391,312.502045671,270.422492255,312.608,179.138,115.089691482,861.509038653,312.39642831,794.209349027,169.43778816,3644.03743601
-315.976,1412,286.532,121.489,3.65864132544,7.79030482715,1412,92.245744264,451.276975897,0.998494,313.495,313.57839134,128.417442441,313.635,179.205,195.626522511,954.183131189,313.4951248,621.773135891,143.214739784,3250.24193763
-316.094,1413,293.107,121.581,2.44135443263,7.84279230516,1413,-1.65940949593,423.621707306,0.998534,313.597,313.713230493,154.482978198,313.769,179.236,181.762936377,1029.58887264,313.617801986,918.971618443,194.407415386,3554.01432809
-315.961,1414,305.279,121.642,3.09505774505,7.80530450946,1414,473.731770669,604.140397925,0.998749,313.394,313.491724399,213.025881663,313.557,179.268,220.310859712,1535.17488339,313.393761285,870.444798924,289.525470453,4119.93366955
-316.131,1415,285.937,121.673,237.918828396,7.80306177235,1415,-5.06950902328,1256.18652078,0.998721,313.602,313.69177797,370.550072868,313.732,179.323,116.404809732,803.35604245,313.616675169,876.502268004,621.956913812,3206.3943327
-315.902,1416,290.671,121.726,3.00231427734,7.85954694975,1416,94.2736829179,731.164691575,0.99875,313.5,313.58666075,245.871561834,313.656,179.372,189.347165143,1368.47652348,313.496703812,760.843115358,267.99831526,2885.10681017
-315.535,1417,303.772,121.769,-0.390837068252,7.86226585947,1417,96.8149830629,749.03892141,0.998615,313.028,313.152070337,276.804226455,313.202,179.432,178.544303261,1313.314164,313.032955416,974.235970191,349.134788144,3599.6246947
-316.152,1418,266.891,121.77,-1.87261434806,7.69192916628,1418,760.505764087,682.259688035,0.998261,313.732,313.830625605,254.583859576,313.887,179.495,208.224399352,1437.463685,313.741632756,515.697963525,304.827685366,3166.33782189
-315.439,1419,323.323,121.849,-2.93185386388,8.02762551511,1419,243.320935126,709.402052911,0.998262,313.085,313.20078905,281.958669516,313.277,179.529,192.4403951,1526.73493487,313.082134862,720.695576057,229.479496509,3729.40114414
-315.498,1420,294.643,121.857,-27.6159738568,7.89900359874,1420,-8.2361538463,482.988211892,0.998493,313.04,313.151934335,148.521936989,313.18,179.564,118.287633406,1011.77674766,313.059419947,518.6530706,101.775919467,1977.46987769
-315.828,1421,314.96,121.912,3.37408080244,7.95421394538,1421,41.4683760867,974.460311458,0.998295,313.392,313.493574111,397.263435343,313.549,179.629,182.374874715,1280.94888706,313.399449865,648.179999673,393.521398149,2463.64510067
-315.414,1422,297.694,121.952,-7.45104052362,7.90433152916,1422,36.55289604,1320.30297571,0.998293,312.856,312.971139572,439.943908055,313.049,179.69,180.342944148,1377.20881174,312.861214838,642.94808992,286.785281508,3281.41951791
-315.943,1423,284.869,121.976,10.566435911,7.82705100869,1423,-18.4184965902,1355.83515042,0.998538,313.584,313.670173478,471.465559387,313.736,179.708,45.5330970358,389.443307915,313.591709783,769.288550354,320.687291367,3479.79477048
-315.89,1424,299.894,121.979,87.3365013774,7.89984435705,1424,-11.1207143608,2183.67344548,0.9984,313.424,313.505792589,885.706577106,313.57,179.775,99.4652948468,1053.77153866,313.428271604,1074.96646477,650.716777658,3525.270116
-315.457,1425,293.108,122.048,-0.261629212131,7.90291751895,1425,687.055672037,682.538273333,0.998763,312.909,312.990942024,244.971265462,313.072,179.851,202.941353766,1406.48908872,312.912217828,680.805831882,185.407627821,3394.05231348
-316.681,1426,275.619,122.078,270.706765112,7.68830418694,1426,13.8028967237,853.889209889,0.998469,314.306,314.403621162,216.854560723,314.478,179.882,147.126852042,706.003845244,314.313395888,532.5360633,542.341430304,2279.65985092
-316.355,1427,300.642,122.172,88.8842147718,8.00324878078,1427,8.79513211156,1322.06877051,0.998279,313.883,313.996741776,503.345034442,314.074,179.947,151.410678479,914.523432043,313.888510064,521.154232651,525.446296327,2507.62825542
-315.766,1428,296.356,122.196,-21.925052724,8.02009336744,1428,4.59004775124,978.503150226,0.998022,313.247,313.359721533,303.441530446,313.424,179.987,156.001137008,1062.49909537,313.26577441,594.782379448,332.901363046,2483.85377947
-316.004,1429,328.879,122.22,1.53822152923,8.06525511188,1429,0.892864632421,835.202643496,0.998647,313.431,313.551650343,321.019689668,313.614,180.05,151.473144578,696.747873838,313.43440332,513.181276708,232.277940697,1747.61072603
-316.819,1430,305.545,122.278,-2.70644969917,7.81773062796,1430,180.004931738,560.196668658,0.998224,314.331,314.447934099,220.07745742,314.516,180.104,202.944664627,1022.52588139,314.345036676,454.870851527,198.751431966,1857.99267309
-315.858,1431,317.744,122.279,-0.358437204092,8.0831965991,1431,471.322432968,773.914337367,0.998182,313.404,313.489611593,236.281117956,313.561,180.139,194.819944335,1230.43222828,313.415600028,682.818618304,256.333947126,3360.89066762
-315.685,1432,258.407,122.349,-1.73496380592,7.72888731681,1432,490.017537601,874.819122973,0.998305,313.182,313.309689523,295.270249333,313.348,180.191,167.766111211,1291.09491903,313.194491662,615.957802275,357.035475022,3059.27122538
-316.649,1433,306.321,122.409,-0.380293227904,7.98392146569,1433,16.8617804624,440.448978504,0.998324,314.191,314.274918228,152.428759993,314.344,180.239,104.288565812,768.151792589,314.192854919,717.971562422,249.505163958,2338.31076729
-316.26,1434,321.874,122.426,-24.0392072497,8.0748742816,1434,101.035655044,556.418515948,0.99819,313.687,313.788178493,237.447236331,313.863,180.255,157.782860738,975.804151249,313.694928511,608.633059082,189.751523857,3289.66704401
-316.571,1435,292.558,122.449,19.5486160644,7.96016666032,1435,-2.59671200189,916.835713219,0.998477,313.998,314.08796741,329.201083943,314.157,180.302,172.477051511,990.749056637,314.006890459,605.987428778,351.153175229,2671.97428815
-316.262,1436,334.805,122.525,-0.935263781186,8.11918081049,1436,-12.6517414015,1338.05311676,0.998747,313.828,313.922079895,466.006903909,313.987,180.35,128.477468306,973.36707432,313.839536558,1034.08763996,365.329452399,3239.14251348
-316.106,1437,315.241,122.52,25.0946808619,8.03219403214,1437,71.9180557933,1209.34889904,0.998104,313.612,313.720390235,377.749536986,313.775,180.382,193.748629253,991.994671656,313.623077394,639.784668255,308.562455279,3029.89062898
-316.013,1438,271.388,122.589,-10.5623530142,7.76375281408,1438,472.576030852,601.644953296,0.9985,313.491,313.575752824,232.293139075,313.647,180.425,190.178860282,1952.08629263,313.490308905,863.743558507,239.096151903,3382.28657551
-316.255,1439,315.464,122.627,168.084951546,7.9974669188,1439,510.891365162,959.663846073,0.998603,313.76,313.863482802,289.458200766,313.919,180.46,220.968372567,2262.01646143,313.772396405,1165.97337934,624.091307001,3906.59380041
-316.672,1440,305.884,122.696,328.58506146,7.85034845014,1440,94.4205148042,1047.09376403,0.998583,314.265,314.362678196,312.022487001,314.412,180.529,173.820764428,2054.17492035,314.27556903,1117.63501066,612.621153273,3411.71994023
-316.744,1441,307.742,122.758,144.143771726,7.81163310127,1441,-4.24394684199,1412.85559847,0.998229,314.207,314.309490769,428.367240053,314.401,180.549,117.914300613,678.32361675,314.209599021,623.863795822,542.034015992,2415.96392188
-316.367,1442,308.636,122.776,-1.62683101923,7.90568793642,1442,115.447400257,900.520335583,0.998573,313.852,313.985223739,408.1550054,314.046,180.583,216.635869826,1800.11143202,313.876112779,1197.86632728,315.428260331,4715.95868851
-316.955,1443,289.249,122.815,418.623454783,7.82894790212,1443,835.427782984,754.141234058,0.998475,314.525,314.622063995,140.776695367,314.682,180.661,221.683697848,2264.01598389,314.521491772,1169.61333405,590.523927662,4381.70559253
-316.757,1444,294.005,122.87,24.6670224149,7.89312588038,1444,-3.07459346279,1014.88042295,0.998408,314.286,314.409022527,443.009048298,314.482,180.704,89.2991665088,625.89751804,314.288289417,855.797311435,443.59247058,3344.67489459
-316.763,1445,295.524,122.926,-1.43775504279,7.84562641841,1445,20.0961588224,1051.17399643,0.998497,314.234,314.361625193,311.950477597,314.431,180.769,170.686775808,1731.38004298,314.240316819,1335.20684681,211.966424804,4683.64074716
-316.74,1446,318.312,122.966,145.742577927,7.94569487008,1446,8.60923316417,1080.11621504,0.998151,314.196,314.302246409,303.215705493,314.384,180.82,180.032272678,1346.05352334,314.193735525,1114.703916,584.588535821,4305.11965201
-317.045,1447,285.426,123.005,65.0242100753,7.72227164833,1447,453.063773577,1542.12260886,0.998676,314.579,314.69731881,599.231371994,314.75,180.88,196.642656074,1364.90713187,314.587014939,686.241966593,697.03378085,3777.04095105
-316.387,1448,313.517,123.051,1.24373152324,7.94275571363,1448,-12.68787606,631.918910336,0.998505,313.9,314.059785486,259.636807685,314.102,180.949,33.1395538813,197.499386884,313.915767989,470.322819173,206.088765332,2329.23895028
-316.711,1449,311.0,123.081,-5.01647620665,8.00489814209,1449,-2.89887926736,1757.85105049,0.998933,314.318,314.439530221,512.950090305,314.503,180.99,14.9652003353,32.9075610414,314.321719879,120.579591699,303.763178454,1194.15554492
-316.098,1450,298.094,123.127,-2.85025834453,8.03450691242,1450,-0.753173320399,1390.38280975,0.998459,313.694,313.817278079,445.241272527,313.884,181.046,51.1103687756,355.24300979,313.703251981,582.703943578,251.393143037,2498.55757558
-316.543,1451,340.406,123.161,-14.8478163704,8.22262289421,1451,9.13201754619,738.853803438,0.998382,314.133,314.2478492,210.093084361,314.315,181.129,148.259311658,780.980213769,314.143508539,539.62028998,95.5171600812,2485.51855325
-316.094,1452,322.709,123.195,-1.80746532425,8.10956466221,1452,2.69886839904,702.470332237,0.998575,313.581,313.683431908,226.627914521,313.733,181.167,64.8597446617,331.892092731,313.59588985,489.064377983,321.976364459,1915.25849139
-316.184,1453,294.601,123.232,-17.4459540758,7.94990804443,1453,12.1752425783,535.2709191,0.998657,313.816,313.91052612,162.929358842,313.997,181.246,160.136026965,1020.07235102,313.816861482,834.398606642,82.0889180805,3429.78922013
-315.512,1454,321.53,123.275,125.475920338,8.09802413674,1454,108.218087818,799.20262167,0.998683,313.182,313.286547884,255.305587246,313.35,181.322,204.374133057,928.751936081,313.18776266,582.794373113,448.640125169,3140.16663691
-315.9,1455,314.624,123.306,0.0225504569108,8.03763606439,1455,22.8198504562,659.279897023,0.998903,313.435,313.515388229,253.452641416,313.606,181.347,195.24172456,967.619626777,313.430504489,537.456685117,263.171585755,2371.15933524
-316.066,1456,294.112,123.354,98.0836327916,7.94744462643,1456,-41.3434659486,1046.12481478,0.998812,313.419,313.52364402,329.576450101,313.606,181.404,133.029799648,1049.47618363,313.431989961,1084.90838994,622.374638673,3581.77898517
-316.163,1457,313.572,123.388,0.512666000618,8.0399378828,1457,999.710451617,1406.68381423,0.998432,313.726,313.814891658,495.254726228,313.883,181.491,217.178721536,1615.60021025,313.728467333,618.228853314,448.995866942,3256.23064075
-316.401,1458,316.163,123.398,55.3943557627,8.10143984488,1458,374.398183157,1567.54970791,0.998875,313.902,313.989584298,514.670467205,314.048,181.538,195.841507749,1312.24777698,313.908964072,772.331882583,456.474790901,3457.20260421
-316.628,1459,304.959,123.415,-0.0823518697815,7.94215541353,1459,128.516256127,2217.10293293,0.998899,314.194,314.288616241,877.698131641,314.366,181.582,215.870849564,1005.97588903,314.211022337,533.861148942,768.506450808,2510.1942513
-316.564,1460,290.83,123.441,282.773142674,7.97808690332,1460,53.09021591,1179.17863034,0.99895,314.013,314.099040233,334.793805007,314.166,181.627,187.907398879,1001.650644,314.022474855,420.387043642,699.6401514,2536.96181718
-316.176,1461,286.273,123.44,-2.67711459058,7.84572601978,1461,163.190936213,785.949290544,0.999146,313.784,313.898402017,282.452931213,313.957,181.668,203.594846309,1293.88931422,313.790235763,749.602258009,394.607370653,3461.28178053
-316.046,1462,327.01,123.472,-4.61704154049,8.13181653816,1462,633.112012297,712.972237318,0.998903,313.704,313.794656354,246.555566324,313.856,181.719,195.022157966,2297.80155494,313.709826719,1058.29568322,419.321352412,3647.40621292
