MinEsReturn,MaxForwardProgress,AverageAction,StdForwardProgress,AverageY,Epoch,StdReturn,AverageReturn,MaxEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,AveragePolicySurr,AverageDiscountedReturn,AverageAbsY,AverageForwardProgress,MinReturn,AverageAbsQ,PolicyRegParamNorm,MinForwardProgress
-5.35120069658,0.0137430837275,0.988327,0.00469262578927,531.540835476,276,2.00560124504,-3.06680121644,1.1378041452,3954.29,1.79968114155,204.757,0.948558810808,3533.72790153,-2.18375712166,5.44712e+07,-4433.34,-2.93122049709,534.016822202,-0.00262414755495,-7.3791898362,3960.73,23.4856,-0.0180107579102
-5.30302162909,0.0280984722243,0.994744,0.00555844114497,510.048661998,277,1.51808914202,-1.45077520543,1.34742385811,3912.58,4.57305830235,205.293,0.93390077839,3512.56123054,-2.16380286064,5.33758e+07,-4413.38,-1.4013669394,513.136864933,0.000469710424656,-6.87204439425,3922.92,23.4991,-0.0144179688173
-4.03995538398,0.0335944662444,0.998722,0.0072332578656,529.841452938,278,1.56279415381,-1.14462716096,0.845726499687,3935.69,5.04335991288,205.833,0.943516627134,3522.94699417,-1.52861040252,5.45298e+07,-4422.38,-1.11331898447,533.827533679,0.00228262940649,-7.40960012873,3946.28,23.5089,-0.0167222477726
-2.90805891371,0.0341768922235,0.996768,0.00816869531573,526.020030034,279,1.62001897405,-0.603282197685,2.38647460615,4089.88,5.29679563784,206.375,1.04573801702,3678.04218716,-0.887789350883,5.81858e+07,-4592.51,-0.6040480338,531.624691885,0.0050941624737,-5.46081103453,4106.24,23.5086,-0.0166470710993
-4.10830224338,0.0328347347935,0.995257,0.00740416712313,532.786161565,280,1.52898435657,-0.926411332336,2.75649665859,4067.03,4.9711696073,206.891,1.06526873178,3660.30512205,-1.27784179057,5.82266e+07,-4565.66,-0.905893793949,543.185363841,0.00331807907481,-5.5606497249,4086.01,23.5164,-0.0179820590698
-3.58429777483,0.0248837518787,0.99574,0.00609148931917,547.477001265,281,1.60592602339,-1.38757026839,2.18302307212,4172.73,3.57864121193,207.47,0.988598053144,3745.27915682,-1.32978459946,6.14663e+07,-4677.41,-1.34122154916,555.801519266,0.00104554254592,-7.52051605153,4184.85,23.5244,-0.018004641012
-3.38765544873,0.0369825045645,0.996893,0.00861267472332,507.659524244,282,1.7276173472,-0.148057618687,2.04254070615,4186.21,5.69034232526,208.023,0.907010228246,3806.62768477,-0.949360291195,6.3814e+07,-4688.31,-0.177634831036,518.842413264,0.00817564442339,-5.51649598497,4206.55,23.529,-0.0156907179265
-3.61063888596,0.03554118246,0.99342,0.00778327257313,511.111528918,283,1.66129315765,-0.864277900333,2.5677969405,4309.84,5.63445098097,208.502,0.922824048927,3916.70905058,-0.504135470606,6.62575e+07,-4804.1,-0.848878181579,520.964736726,0.00380633255811,-6.47567296696,4322.77,23.5492,-0.016570173834
-3.71387335796,0.0293300464675,0.994734,0.00714712321601,530.675971257,284,1.50628867372,-0.874194522014,1.74334065988,4198.03,4.24716064811,208.99,0.901851406397,3795.83851002,-1.22486155162,6.27575e+07,-4706.79,-0.857135035576,540.055362368,0.00342520377856,-6.24471398363,4216.16,23.563,-0.0186814285412
-3.55748894214,0.0349976044693,0.994444,0.00857027653024,513.388249553,285,1.69749708398,-0.654705794891,4.03081366707,4130.57,5.50641907594,209.646,1.04273811735,3744.22723323,-0.698990406492,6.22538e+07,-4643.89,-0.652968556361,526.516521083,0.00496109288749,-5.61489551782,4150.36,23.5795,-0.0166804778284
-3.21046986985,0.0362035047576,0.999226,0.00830301249642,504.86296715,286,1.63808551678,-0.369251838888,2.02140058507,4303.11,5.97285704381,210.083,0.845342664371,3909.33437229,-0.847750450777,6.60518e+07,-4815.42,-0.384845497189,513.682620525,0.00718406973736,-6.57092167395,4314.56,23.5897,-0.0202301169098
-2.94819798698,0.029208023524,0.995497,0.00772429774139,513.544808904,287,1.5799819321,-0.818254524816,2.7480382306,4198.7,4.08608146223,210.684,0.91301717688,3820.46123826,-0.667669618716,6.43947e+07,-4706.06,-0.805937590135,521.029891568,0.00374940200753,-6.04732135768,4220.63,23.6021,-0.0138753221744
-2.82304445458,0.0401563163996,0.998014,0.00825466283519,510.250103565,288,1.60967700952,-0.382266064066,2.68686301397,4300.38,6.3207427527,211.34,0.884495127855,3921.70402094,-0.691336654989,6.73713e+07,-4808.2,-0.397507000878,522.604338071,0.00706846830256,-4.65607499604,4325.4,23.6021,-0.0118201204341
-3.26166633841,0.0359153946784,0.99833,0.00771539233989,523.847502833,289,1.61284792202,-0.0765105605017,2.5184347949,4370.0,5.99261392908,211.883,0.898161194747,3961.10937514,-0.683018459946,6.85197e+07,-4874.41,-0.10898259134,532.958553834,0.00902068459322,-4.64317575085,4381.45,23.6061,-0.0131711684269
-3.10342974768,0.0343504086259,0.994933,0.00797545558533,523.092265351,290,1.65221052648,-0.773274359611,2.72929767773,4347.57,5.44032450708,212.46,0.93305271192,3945.7234569,-0.806430136905,6.76286e+07,-4855.2,-0.763441929743,531.24086414,0.00426370990561,-5.49378723942,4364.5,23.6136,-0.0171175103535
-2.99971081025,0.0335918653868,0.993859,0.00845334097333,540.455882465,291,1.65205913434,-0.209220682048,2.27882148929,4417.92,4.89523045016,213.039,0.818944128408,4018.57909544,-0.860091897997,7.11843e+07,-4923.29,-0.23696675101,554.704166302,0.00781155225075,-5.34292755377,4447.06,23.6347,-0.014475874256
-3.12948446729,0.0342716963267,0.991672,0.00786968135807,538.328927898,292,1.70144628515,-0.893320868051,2.52508387831,4330.47,5.11982728952,213.642,0.91282654294,3912.73183006,-1.09257167259,6.85196e+07,-4849.35,-0.877559261841,548.141042853,0.00363931435891,-6.5863795538,4340.54,23.6417,-0.0173820099501
-3.32824852757,0.0342403851638,0.994753,0.00851163851851,556.85100927,293,1.69302774479,-0.314963748835,1.56258267141,4483.85,5.12956430389,214.106,0.931018888708,4052.88962962,-0.87944265423,7.21159e+07,-5014.23,-0.333872225022,561.807341596,0.00721417246201,-4.54994608637,4495.62,23.6537,-0.0125963383281
-3.25999502311,0.0338971554031,0.995974,0.00791824548366,549.99192532,294,1.68884128328,-0.0697023902994,1.53799567131,4588.66,4.84528719259,214.701,0.826119005945,4151.31572769,-0.694539655947,7.52047e+07,-5125.57,-0.0962233122822,555.615440561,0.00941241197639,-4.78010086256,4601.55,23.667,-0.0126402073501
-3.26048499996,0.0340074853825,0.992993,0.00810883710395,565.981085259,295,1.62051244942,-0.714991562465,2.0719316315,4600.25,5.28189303038,215.222,0.894417104032,4155.80319736,-0.669320280338,7.6706e+07,-5122.76,-0.709492435484,570.276691533,0.00437587990051,-5.15953374933,4613.3,23.6766,-0.0137659235421
-3.46370250138,0.0363492217761,0.998065,0.00847345967713,564.751982919,296,1.6936150257,-0.342665836124,2.78841389126,4749.66,5.78329564134,215.777,0.933188924561,4308.24516371,-1.07348461707,8.0586e+07,-5289.66,-0.360102990087,570.260508003,0.00711552016804,-4.74617485139,4759.24,23.6838,-0.0124922993
-3.69662276755,0.032651829562,0.997048,0.00814677442929,567.122389713,297,1.6012496584,-0.48787305239,1.87180684987,4619.03,4.81520941511,216.384,0.923494369843,4166.31391748,-0.84342138196,7.75106e+07,-5162.68,-0.496921727302,570.369481722,0.00595015041989,-5.06738118888,4623.7,23.6948,-0.0151835840061
-3.22422225333,0.0313792642792,0.99578,0.00797723790468,578.092881082,298,1.66803101961,-0.889679381393,2.58386268304,4690.88,4.95731882552,216.967,0.94318823303,4224.92170532,-0.78330120241,7.85722e+07,-5238.52,-0.874435412561,580.420316027,0.00358143939618,-6.19700592998,4696.4,23.7091,-0.0154582324948
-2.81060353585,0.0328468765602,0.999056,0.00872584342513,559.759191449,299,1.69520154281,-0.298855653569,3.17962938863,4624.75,4.78221997358,217.49,0.924572194235,4190.14804441,-0.735139736532,7.82283e+07,-5168.45,-0.320306714822,562.192393699,0.00729936934891,-4.08662887157,4632.33,23.7127,-0.0125383231318
-2.88827295219,0.0423368090342,0.999093,0.00840491836837,555.733732496,300,1.78281875527,0.0694449607138,1.4113947318,4730.24,7.16836668649,218.122,0.905311213797,4302.48181464,-0.802568315737,8.24811e+07,-5270.93,0.0261385672913,559.687766761,0.00996730909022,-4.81336407206,4749.31,23.7167,-0.0126830752912
-2.63314219627,0.0341823071548,0.998332,0.00824016954706,573.458173524,301,1.65301838355,-0.33613085342,2.88494584801,4735.07,5.11114864986,218.745,0.992498704091,4296.41475259,-0.387766295927,8.19864e+07,-5299.79,-0.352901103608,579.414701465,0.00732873776385,-4.65096700382,4754.95,23.7236,-0.0117779707465
-2.56309681957,0.0323245769321,0.999532,0.00820579273878,575.840159232,302,1.61257055777,-0.19394504565,2.7183546848,4885.72,4.80174830489,219.311,0.879089508988,4434.54133136,-0.696287973056,8.75806e+07,-5441.85,-0.22133048306,582.501276471,0.00793520326763,-4.39690933306,4897.38,23.7357,-0.0141850177078
-2.70403753089,0.0336613731516,0.996604,0.00771287027412,584.376268148,303,1.59629972202,0.00222362531423,2.06376285399,4976.69,5.35053927018,219.861,0.88754643323,4516.84086375,-0.845859700289,9.09406e+07,-5534.45,-0.0369943565927,588.246521312,0.00921660928204,-6.23539052516,4984.81,23.7499,-0.0198219894658
-2.71810960384,0.0391147970528,0.999357,0.00841108341287,568.942731903,304,1.65867695436,-0.302032551094,3.11420769631,4912.97,6.55711548624,220.307,0.916562924719,4481.17630154,-0.800895188725,9.08714e+07,-5458.72,-0.32256725043,573.664688069,0.00734528447517,-4.92161777614,4928.83,23.7515,-0.0143861617119
-3.15246591315,0.0325226845236,0.996906,0.00735871883063,546.692294394,305,1.50685559469,-0.981052922414,1.39917808777,4892.16,4.71305890833,220.788,0.837821870328,4481.20925117,-0.906480808433,9.0072e+07,-5450.61,-0.95950947225,552.455194621,0.00291108384255,-5.39945128977,4905.27,23.7694,-0.0139588772047
-3.81316971337,0.0267908438937,0.996454,0.0061132656884,583.062076279,306,1.51625323135,-1.33811145181,1.88117075067,5018.35,4.08017918067,221.379,0.915571812569,4567.34143087,-1.32984868603,9.25029e+07,-5581.48,-1.29533891505,588.839655153,0.00110543098532,-6.67689201783,5030.29,23.7742,-0.0176018833035
-4.3616520725,0.0304417181611,0.994977,0.00579832468614,563.985334564,307,1.52043019552,-1.36000219678,1.38361836783,5027.98,4.50550495879,221.782,0.923074344447,4594.64788799,-1.53729054666,9.34335e+07,-5574.16,-1.31467176141,570.391432313,0.000799892846929,-6.53906306004,5044.76,23.7835,-0.0154432985858
-3.6933361171,0.0367267722859,0.999249,0.00739051681258,582.758508615,308,1.61132440754,-1.11061105774,2.54539950608,5016.11,5.65079627215,222.391,0.959539978145,4571.70874591,-1.272396668,9.32011e+07,-5570.98,-1.08150705133,592.310744953,0.00246371490538,-6.22107321311,5034.32,23.783,-0.0138550029946
-3.60533422652,0.0327928934335,0.996655,0.00795354497838,577.411810473,309,1.57751721919,-0.559502930577,1.00301581409,5153.91,5.0012769589,222.967,0.928908261833,4719.17126242,-1.44268221504,9.86216e+07,-5727.22,-0.562006518117,586.205604046,0.00529024976767,-4.81710152865,5170.09,23.7899,-0.0156073369911
-2.84623392402,0.0328001109151,0.997766,0.00819460251297,590.496246096,310,1.59057849017,-0.558985194726,2.94556502364,5118.07,5.08769550264,223.479,0.910047350494,4664.71301884,-0.70846828883,9.65808e+07,-5697.44,-0.563036168244,597.832438884,0.00545911915855,-5.49865874219,5133.42,23.7933,-0.0154512741261
-2.93744791542,0.03221628415,0.996876,0.00819185954091,590.979447107,311,1.60118833121,-0.331822856149,2.76674995519,5091.06,4.85822590742,224.0,0.881640389352,4644.81548682,-0.787990747162,9.54763e+07,-5679.81,-0.349000787423,600.575435898,0.00674781051529,-5.47572514151,5113.0,23.7959,-0.0159644695023
-3.87116320766,0.0357923668528,0.998273,0.0079877754017,596.354808128,312,1.5390544497,-0.635440755256,2.23445317597,5078.38,5.45830897365,224.593,0.897965280364,4605.96054516,-0.744084761626,9.41791e+07,-5663.82,-0.632555626907,604.40812379,0.00498854497797,-4.35356088676,5086.81,23.805,-0.0118955877891
-4.24567779613,0.0264746283086,0.995553,0.00536303278346,594.858406365,313,1.45019260426,-1.48503413184,3.78130969201,5061.97,3.77429192239,225.101,1.10482862499,4602.29109581,-1.44022030425,9.5323e+07,-5630.69,-1.43307142027,599.101294217,0.000122584501556,-6.46948020995,5075.91,23.8125,-0.0195811768564
-3.85735010598,0.0340756466762,0.999075,0.00804008178054,599.020405732,314,1.53915683119,-0.668673805634,1.97904863572,5187.12,5.00738115548,225.637,0.908311230159,4745.55122197,-1.33831681987,1.0096e+08,-5742.3,-0.665749852282,608.859140559,0.00485511162534,-5.75229312528,5214.07,23.8181,-0.0166802302466
-3.00900476574,0.0329004305762,0.997785,0.00863082046853,560.067264896,315,1.69519796498,-0.271259622782,2.16805918844,5246.5,4.76487967807,225.963,0.857136392096,4832.93473793,-0.935209278433,1.04408e+08,-5797.92,-0.295127200176,572.280343842,0.00754596892062,-4.67031408704,5276.01,23.8284,-0.0120503430998
-2.43126648285,0.0378070464007,0.994491,0.00840820573277,582.679839738,316,1.63722996886,-0.415116457742,2.32376517305,5233.79,5.93018022872,226.51,0.880582946643,4789.89904488,-0.837889117948,1.02423e+08,-5783.0,-0.428058180173,596.273102462,0.00617793877621,-5.99015563655,5250.41,23.8365,-0.0181630756445
-2.99409645004,0.0367383278468,0.998031,0.00758970233276,613.698786228,317,1.67684165426,-1.19605164756,1.61874972139,5307.03,5.63224070971,227.004,0.828060752082,4837.10755674,-0.942649752033,1.03048e+08,-5862.04,-1.16258959333,621.758317468,0.00216897922558,-6.14553462977,5316.58,23.8465,-0.0154807434992
-3.56248099189,0.0331209630553,0.996303,0.00808452829095,613.147021789,318,1.58340624781,-0.572486843376,2.14807208909,5267.67,5.20226603833,227.458,1.006212679,4785.37272583,-1.0944414269,1.02562e+08,-5818.62,-0.575804510092,616.93458389,0.00516215692387,-4.54395582489,5279.85,23.8548,-0.0125354337736
-2.99074161551,0.0331328263361,0.997565,0.00771595790717,619.459337572,319,1.60591965802,-0.823421408314,1.58102005813,5365.29,4.84882084232,228.015,0.887310668885,4889.66178681,-1.02347197506,1.07522e+08,-5922.0,-0.81189064335,625.625471762,0.00410938117596,-5.78418592375,5383.09,23.854,-0.0152582117063
-4.40377196018,0.0361405300877,0.99833,0.00802677377848,649.964665493,320,1.71590968134,-0.917426399118,1.61017525923,5419.63,5.50443894593,228.5,1.01321897642,4900.26669793,-1.19284498529,1.04661e+08,-6006.1,-0.900421799375,654.072360597,0.00383423291389,-6.27844545078,5428.97,23.8616,-0.014420522977
-4.22064485536,0.0318811093953,0.995976,0.00776500824611,646.754322836,321,1.62526038925,-0.908383029882,1.76231055416,5341.55,4.6325357335,229.027,0.955407525711,4830.51893571,-1.2956379901,1.02829e+08,-5933.19,-0.890685493304,650.87108516,0.0034037256975,-6.8479602777,5350.24,23.8671,-0.0156341894079
-3.79251500084,0.0326284681893,0.996129,0.00760524381983,667.164749796,322,1.63816453464,-1.10081329115,2.80182684074,5488.19,4.7751081592,229.639,0.860859795314,4961.54583298,-1.32084387356,1.08122e+08,-6069.97,-1.07337251629,670.887788858,0.00256874816646,-5.48251799367,5496.76,23.8678,-0.0130188311782
-3.68140270243,0.0318765877821,0.999021,0.00709906811972,649.037937261,323,1.68739865479,-1.34856624238,2.09086847103,5424.27,4.66328701792,230.261,0.98926095302,4911.11533881,-1.02930668538,1.0777e+08,-6000.81,-1.30611764955,653.425859846,0.00168553896688,-6.74029826673,5439.23,23.88,-0.0159700287669
-3.12515286384,0.035268265736,0.997928,0.00793933693499,664.582842606,324,1.62786225462,-0.836561618373,2.3399104721,5507.16,5.31238586717,230.816,0.877394343153,5000.15504487,-1.15003466153,1.11763e+08,-6086.89,-0.823918769716,673.749272461,0.00416231914633,-5.77466352503,5532.93,23.8879,-0.0155687214748
-3.29335297477,0.03367064304,0.997427,0.00831002705253,642.370747704,325,1.60951442734,-0.584596063343,1.89437300852,5561.19,4.97094794834,231.356,0.979821352468,5066.51113226,-1.12895508279,1.13854e+08,-6151.57,-0.587361872927,655.135281784,0.00535129202689,-5.43760648339,5579.59,23.8969,-0.0152464805771
-3.06054723995,0.0378603092774,0.997868,0.00834819630673,643.631045939,326,1.73821080597,0.00291286772022,4.350125876,5664.15,5.87727022499,231.921,0.974912008545,5156.18337593,-0.812968525266,1.16301e+08,-6275.25,-0.0363752662213,650.737564149,0.00933148374844,-6.12814478897,5675.72,23.9026,-0.0198597597993
-3.27875189227,0.0295477941623,0.994815,0.00828049379719,659.714358894,327,1.63643754505,-0.452453727476,2.06492485574,5817.93,4.12577943125,232.532,0.867583482624,5297.18405671,-0.628592269028,1.22655e+08,-6413.17,-0.463126411743,664.212561197,0.00606833130373,-4.90406272359,5827.34,23.9123,-0.0163555514006
-2.50841268418,0.0420924775211,0.997712,0.00884165309775,687.884935979,328,1.74601951185,-0.216018633872,1.8065808889,5829.23,6.87120217283,232.945,0.880139005662,5286.67753945,-0.797149012128,1.24154e+08,-6415.37,-0.241492372254,691.576711374,0.00772787491982,-4.72086625707,5837.52,23.912,-0.0126260592249
-2.32266035366,0.0320843304979,0.998048,0.00820966971589,646.2040288,329,1.70114808888,-0.0131166222706,3.37384767157,5697.3,4.65573104591,233.524,0.900791391685,5195.94318191,-0.430531130465,1.20888e+08,-6285.01,-0.0520665607955,649.303784151,0.00909784202547,-5.18953135134,5707.64,23.9277,-0.0141178053277
-3.89603920357,0.0357842516433,0.999063,0.00842836346879,623.431781108,330,1.67594090595,-0.34506105826,1.96489944914,5606.05,5.46205334597,234.076,0.886120695434,5131.58249341,-0.81856401815,1.19714e+08,-6197.18,-0.361687644458,630.027771632,0.00720747100317,-5.42556330521,5631.21,23.9372,-0.0155258347078
-3.22284563832,0.0415416329502,0.995404,0.00810657608933,630.019530868,331,1.60640902251,-0.352502158614,2.63335319463,5593.61,6.91008545343,234.623,0.902677380028,5112.60862703,-0.835373179834,1.17938e+08,-6217.65,-0.368308421222,636.612104278,0.00675313640706,-4.94777705685,5612.71,23.9475,-0.0129791115953
-3.87096069294,0.0310487326569,0.994128,0.00783135310187,644.300397627,332,1.53232435461,-0.493528591933,3.04821935236,5784.75,4.43618229241,235.302,0.992138562631,5295.00723549,-1.02323415302,1.26318e+08,-6401.07,-0.499880191608,652.616548219,0.00583713317154,-4.76893726245,5814.74,23.9556,-0.0123894750384
-3.97471278653,0.0299198369738,0.998364,0.00798884629431,661.549293398,333,1.56002904776,-0.685250957587,3.01063854609,5806.78,4.382549035,235.836,0.970142007661,5291.22776618,-1.21099357242,1.25661e+08,-6417.69,-0.681403039275,668.884516075,0.00472930731891,-4.46074657918,5816.08,23.9752,-0.0129052712679
-4.09615198149,0.0323404544041,0.998213,0.00678221905053,653.174276081,334,1.61071302547,-1.22704875333,1.33464066102,5701.13,5.02697866117,236.265,0.921931309586,5191.24288848,-1.37084839494,1.20411e+08,-6330.91,-1.19029331231,657.189211536,0.00192113114771,-6.74576504207,5709.24,23.9883,-0.0140707785065
-3.68077520416,0.0128103337962,0.993428,0.00468661424295,671.397406705,335,1.83359575675,-2.29261440905,0.495265627017,5711.01,1.51896993391,236.768,0.861909039499,5181.01186398,-1.78636256036,1.20515e+08,-6333.67,-2.19612012247,675.673484829,-0.00124362210468,-7.73897033462,5726.2,23.9919,-0.0163562843815
-3.83407572501,0.0274445421081,0.991631,0.00596858463026,629.002661353,336,1.56465164804,-1.41890705447,2.13287931542,5587.52,3.94432878778,237.213,0.872414377615,5113.32871151,-1.36448347316,1.19087e+08,-6198.9,-1.37136826054,636.395375039,0.000640779132152,-6.79147805546,5606.13,24.0001,-0.0165698642574
-3.89675269576,0.0196841644974,0.99565,0.005342898241,602.252198191,337,1.52825159872,-1.48986608142,0.787466936162,5656.13,2.46495086286,237.615,0.931340402443,5181.7686883,-1.64348500358,1.2151e+08,-6275.21,-1.43763707698,607.414362152,0.000277921093179,-6.90102210201,5665.71,24.0083,-0.0151408784607
-5.11598505267,0.0342027513943,0.996036,0.00792653913153,612.163141089,338,1.66854199483,-0.0801045314383,2.48926257772,5692.43,5.2849132145,238.002,1.04774811631,5243.27502914,-1.35975430871,1.23392e+08,-6300.03,-0.113489121292,621.474084702,0.00895727179516,-5.15410249031,5730.0,24.0231,-0.0172742227351
-3.64375010574,0.0284868740644,0.983788,0.00645343544988,619.852740159,339,2.00638554394,-2.20355015375,3.35976774193,5765.5,4.24732927613,238.565,1.10731915236,5276.91922621,-0.952313344747,1.25408e+08,-6367.63,-2.10921118861,629.530329087,-0.000262281001694,-7.4305411247,5779.58,24.0361,-0.0144225635619
-5.00676286089,0.0321558038871,0.994302,0.00696821989309,666.468548994,340,1.51485665918,-1.12682663782,1.53124849169,5874.5,4.60439408141,239.024,1.11846405982,5340.86738513,-1.80106949933,1.29523e+08,-6447.73,-1.09587598409,670.350795069,0.00242588237505,-6.30516718225,5881.13,24.039,-0.0147061527622
-3.28073421001,0.034207809911,0.999091,0.00823499476496,667.10481133,341,1.75684909058,0.098897719488,1.75038915283,5952.01,5.4096351618,239.492,0.947545683164,5445.22924329,-1.00358052556,1.31186e+08,-6561.67,0.0536178730531,671.228782272,0.0101199894215,-5.21018224914,5976.19,24.0511,-0.014869939352
-2.97306679897,0.0306351668784,0.998063,0.00798312065534,660.189620188,342,1.57875692859,-0.210062400052,3.52691485909,5658.13,4.34549404776,239.974,0.992817374344,5164.59437695,-0.457955731571,1.19567e+08,-6261.52,-0.23638880422,667.355901341,0.00786024128041,-4.39966406279,5676.93,24.0565,-0.0103994487119
-2.81235448079,0.0352343191112,0.996684,0.00857615696261,640.428268398,343,1.7767509367,-0.52229153397,1.61017593932,5662.59,5.26652683245,240.416,0.916336893235,5179.01945926,-0.55243367233,1.21249e+08,-6264.17,-0.529174836578,646.28565143,0.00579196047408,-6.39623527186,5684.0,24.066,-0.0197880439467
-3.00856081131,0.0352347254184,0.999032,0.00832696594523,642.095232468,344,1.75504757312,-0.0284188009398,3.31065800465,6010.79,5.31609570156,240.967,0.966225150718,5511.29785396,-0.554710505056,1.3456e+08,-6604.15,-0.0657317256609,648.42970263,0.00932814945012,-7.1453263438,6026.17,24.0735,-0.023561098634
-3.86728953237,0.0375799997897,0.99548,0.0088524623321,649.848607242,345,1.80566155256,-0.290530643199,1.77388605349,5915.82,6.12371953435,241.422,0.915813376679,5396.57628554,-0.820777733129,1.28912e+08,-6518.19,-0.312800853132,653.878584838,0.00753624314953,-5.72218695451,5924.51,24.0866,-0.0146284354248
-2.73372530856,0.0369134545566,0.996075,0.00823558805207,667.766799766,346,1.75171956659,0.0195002726346,2.42578843357,6006.52,5.60164187023,241.986,0.870416472106,5480.37884944,-0.643070777952,1.35186e+08,-6607.12,-0.0207821642908,671.817859518,0.00968332996396,-4.49944501808,6019.91,24.0923,-0.0117964877447
-2.94681739759,0.0351960004808,0.995552,0.00855441844259,675.518227911,347,1.7375882965,-0.208579720912,2.17488706455,6136.93,5.32930534696,242.508,0.857385192794,5583.65419114,-0.61620950511,1.41041e+08,-6728.61,-0.23428637279,679.537421224,0.00795697224593,-5.78085638872,6144.04,24.0984,-0.0166804195064
-3.57181909268,0.0397360644348,0.99697,0.00866378129944,681.626959597,348,1.74223658281,-0.297169871557,2.27520268944,6147.88,6.61708038818,242.995,1.00501893475,5602.6553469,-0.50377530645,1.41407e+08,-6766.26,-0.318826110005,685.475715109,0.00747322825223,-5.07517660179,6157.26,24.1119,-0.013734662652
-3.30735731296,0.0345406805527,0.997461,0.00863447045806,690.620998337,349,1.75849755548,-0.242546850083,2.01665538699,6186.26,5.10846799773,243.628,0.978589950438,5623.66560529,-0.807667526836,1.43317e+08,-6803.93,-0.267764045918,693.900630363,0.00784411512065,-6.00507866413,6194.56,24.1246,-0.0153987931292
-3.07099594878,0.0356563792898,0.996526,0.00851960671954,716.439689196,350,1.78103357672,-0.370622368996,2.03911319345,6145.52,5.32737983048,244.178,0.883680819516,5576.63472407,-0.744304506791,1.39466e+08,-6806.56,-0.387447050035,719.596106014,0.00731176115465,-5.83161198867,6156.89,24.1311,-0.0174585917911
-3.82212248094,0.0289395430792,0.996095,0.00835506978527,665.257341365,351,1.70459989248,-0.323237152807,2.34208130539,6119.1,4.16777231019,244.62,0.939672666205,5604.74746696,-0.78025479955,1.43947e+08,-6769.77,-0.341649043171,670.830751293,0.00736776037256,-5.70184119722,6140.05,24.1336,-0.0159695938089
-4.89649552578,0.0277788422376,0.993985,0.00735318036966,669.509317166,352,1.65474023132,-0.918388578658,2.71474862789,6118.23,3.81235609011,245.0,0.999017458741,5606.20130597,-0.996086601896,1.43917e+08,-6756.11,-0.90142324581,675.802776616,0.00354682020909,-6.74730856224,6134.62,24.1475,-0.0154109118831
-5.06686392739,0.0262593337655,0.99631,0.00620312691612,695.49424732,353,1.63945681954,-1.38544374055,1.43566428066,6195.89,3.64950112701,245.439,1.14905778901,5671.00265689,-2.04839535973,1.46455e+08,-6853.06,-1.3400985154,703.326868226,0.00122367895002,-7.267782375,6219.96,24.1618,-0.0133516675466
-3.76579201421,0.0367241047435,0.99324,0.00848153228621,680.152502661,354,1.70964715829,-0.199498452017,1.2165804488,6306.39,5.65668143536,245.949,0.977904646698,5779.93649212,-1.34123799192,1.50683e+08,-6961.73,-0.225298096511,688.835675361,0.00783571269896,-5.18370478706,6321.61,24.1743,-0.0136885926969
-3.6209185694,0.0254935357016,0.991499,0.0074789734327,661.326069996,355,1.53313068977,-0.714496880302,1.6015373083,6149.56,3.72194021975,246.365,0.870592169256,5641.15830953,-0.752853921712,1.45815e+08,-6802.33,-0.689641741212,668.566267205,0.00516300714554,-5.37482111543,6163.54,24.1903,-0.0155796371147
-3.88799195458,0.0373653200592,0.99884,0.0086895682068,628.636426293,356,1.79518059042,-0.371146361051,2.94826919179,6303.92,5.76159545596,246.866,1.02620536408,5815.96940576,-0.967014198285,1.50727e+08,-6960.2,-0.388581592094,633.582460495,0.00746754007736,-5.87239972737,6313.76,24.2042,-0.0168551835887
-3.80838488785,0.028169261097,0.991494,0.00755385477399,660.856681319,357,1.63153580626,-1.12559008589,2.02534529857,6365.37,4.02455819753,247.327,1.14638166324,5849.93038262,-1.04953631453,1.55795e+08,-7017.2,-1.0700764716,666.250686771,0.00326874421488,-6.42257881847,6381.28,24.2094,-0.021624818683
-2.79988632788,0.029586445725,0.99234,0.00647175040126,661.727632246,358,1.58633082496,-1.33301617733,1.29710901276,6411.76,4.14702270614,247.777,0.741632715673,5889.65890255,-0.841499831211,1.59303e+08,-7053.27,-1.28602356502,667.352022873,0.00158793581398,-6.95565057535,6422.61,24.2208,-0.0145155323526
-4.37430356265,0.0325095455362,0.992702,0.00785013818813,647.379008866,359,1.63676954283,-0.0855334156601,2.07931452104,6464.97,4.73838977554,248.311,1.11963969238,5970.9448799,-1.38652611097,1.63355e+08,-7129.22,-0.115473997103,653.509939324,0.00878617609822,-5.16000836587,6486.85,24.2322,-0.0140191517738
-2.68310417598,0.0368346800559,0.998079,0.00892896135605,715.096865499,360,1.7968715051,-0.369937297193,2.86089463059,6711.86,5.67271884502,248.78,0.835682307941,6157.09001858,-0.605573602819,1.70664e+08,-7382.52,-0.389403123314,721.533924428,0.00716586339326,-5.82251987871,6731.5,24.2423,-0.013492215315
-4.75905709641,0.033516083973,0.996615,0.00827687456009,669.852712086,361,1.75266477504,-0.424467817169,2.72071564306,6577.31,5.21082349055,249.088,1.06507556421,6065.20857145,-1.12733765354,1.68911e+08,-7233.21,-0.436622118317,676.21046821,0.00665688302095,-6.21187874607,6594.64,24.2451,-0.0134312028917
