StdEsReturn,MaxEsReturn,StdForwardProgress,MaxReturn,StdReturn,AverageAbsY,AverageAbsQ,AverageQLoss,AverageAbsQYDiff,AverageForwardProgress,MaxForwardProgress,AverageAction,PolicyRegParamNorm,MinForwardProgress,AverageQ,AverageReturn,AverageEsReturn,AverageDiscountedReturn,Epoch,AverageY,QFunRegParamNorm,AveragePolicySurr,MinEsReturn,MinReturn
3.38551430902,9.11061508141,0.0085732576072,11.3200806203,1.81735800402,0.263137967634,0.261534,0.00200877,0.028371368405,0.039632450809,0.0658271009342,0.95648,18.909,0.0139253486345,0.243005,5.87566864355,4.35824336814,5.18202594775,25,0.243072024966,27.5953,-0.269056,-9.67252593627,0.467300242646
3.85017241444,22.4530044884,0.00867662503756,11.6290280435,1.83913736047,0.280294263889,0.278836,0.00201759,0.029010215985,0.0402680191923,0.0666423965732,0.973302,18.957,0.0101850392877,0.262577,6.02915893558,4.85274123353,5.3170905578,26,0.262586395806,28.1177,-0.289508,-3.14720584269,-0.39596683889
4.20242962878,10.1602380395,0.00863360837876,12.0718128982,1.81166098694,0.295201918429,0.293743,0.00206357,0.0294097646405,0.0406347947307,0.0686848071615,0.965963,18.9132,0.0148697860465,0.278203,6.11837726533,4.76524783468,5.39660133581,27,0.278286230143,28.5907,-0.307684,-15.1452007679,0.821811597914
3.13232289435,12.3802562382,0.0085162730261,11.8374241138,1.78867969739,0.316390393059,0.314901,0.00264332,0.0312963055768,0.0399119633579,0.0693953876337,0.974593,18.9717,0.00920163890075,0.29893,5.96681690034,4.96566516629,5.25317035262,28,0.298886724966,29.0276,-0.330793,-4.199591379,-0.33742029824
2.64836668267,10.7557549163,0.00881356233922,11.0230138006,1.86406619916,0.33145805423,0.330191,0.00254785,0.0320643208477,0.0410401899289,0.0641035542884,0.974027,19.0809,0.0110427111268,0.315215,6.21336593435,5.32176537962,5.47335414558,29,0.315323732609,29.4716,-0.347678,-4.10125209891,-0.0747991080211
2.99342718051,9.41849967579,0.00887706993688,11.9897364528,1.86805047101,0.348007217361,0.34666,0.00291918,0.0340163469828,0.0416527746901,0.0677301671794,0.966061,19.1279,0.0160822422597,0.332091,6.33001837449,5.16545999079,5.58395973698,30,0.332218259026,29.9131,-0.366854,-8.3692942368,0.518093533547
2.29992189758,9.27443217364,0.00891726222573,11.8354452961,1.88256134817,0.361176139158,0.359797,0.00279366,0.0331903311181,0.0403212529815,0.0679625648851,0.980144,19.2167,0.0142814443699,0.344906,6.04540753587,4.82794040821,5.32854099072,31,0.345163814631,30.3871,-0.378403,-1.58569587748,0.626297118268
2.44763397293,10.5161875598,0.00835455931895,11.7595628811,1.77873420828,0.373423268,0.372174,0.00301316,0.0336407310314,0.0401294196486,0.0674723026607,0.952383,19.308,0.0160777446243,0.358349,6.05141033039,4.45910975055,5.33243432718,32,0.358503305387,30.9034,-0.388261,-2.92357331885,1.02919751666
4.32244291673,9.64268971096,0.00820082476809,10.5752282625,1.74897415558,0.385272331371,0.384109,0.00295292,0.033707770825,0.0401131652861,0.0618965071059,0.93683,19.3745,0.0118959530237,0.369567,6.00968354337,3.64288902629,5.29554810108,33,0.369692631449,31.3278,-0.401751,-17.0608038196,-0.0768752088029
2.41785848794,9.32657849594,0.00834370474768,12.7470475462,1.76818688531,0.397678935023,0.396487,0.00350187,0.0364082356015,0.0407585394261,0.0711414747787,0.950116,19.4482,0.0156745538256,0.38195,6.24219584258,4.97830974671,5.50176834582,34,0.381958686874,31.7716,-0.411187,-0.770484305569,0.892768480286
3.21022800135,9.65397758431,0.00908250331669,11.2086381513,1.91962253138,0.401973823317,0.400534,0.00391848,0.0354732471353,0.0397091329215,0.0646910538459,0.948125,19.5358,0.0121292815173,0.3865,6.0021133603,3.98385566748,5.28574109778,35,0.38666917832,32.2562,-0.418448,-6.4564355789,0.0801770423916
3.21826718978,10.0375004471,0.00920809745344,13.0328702778,1.94245279564,0.40716436803,0.405936,0.00379469,0.0367528431119,0.0397351904033,0.0745765104912,0.934047,19.5949,0.0138875198521,0.390652,5.99754982353,4.93261337449,5.28662506937,36,0.390619141537,32.7563,-0.419222,-5.32843053706,0.547168717095
2.62393285653,8.70419761271,0.00865193646973,11.3423139307,1.81925093249,0.405499230385,0.404358,0.00332373,0.0356455553415,0.038516126926,0.0655740131384,0.917935,19.6101,0.0160794149962,0.388958,5.72826027805,4.37066222609,5.0612362737,37,0.388971224003,33.26,-0.414882,-1.62836444619,1.00724719935
2.77195502047,10.6868490082,0.00844678390152,11.5449433722,1.78997232145,0.398708498189,0.397604,0.00379135,0.0376448130958,0.0389394801098,0.0664005241256,0.940072,19.6521,0.0115401739622,0.383888,5.78109010943,4.73350189752,5.10281678486,38,0.383799811117,33.63,-0.407112,-2.19783189173,0.00669188167772
5.66153505321,40.1639595237,0.00918250785705,13.0138637638,1.93730314751,0.393578887678,0.392466,0.00334204,0.0348268417986,0.0408498558909,0.0731115603954,0.927686,19.7507,0.01688258088,0.377475,6.23681380713,6.0618318141,5.50745348348,39,0.377576483712,34.0532,-0.394892,-0.120032133461,1.00059402929
3.0744080798,9.79909445068,0.00843546257341,10.6426353068,1.77625369955,0.3888641679,0.387983,0.0036336,0.034426629519,0.0411066333086,0.0616969478463,0.939829,19.8721,0.0195489034979,0.372719,6.28827327838,5.02308784698,5.54826611495,40,0.372676882077,34.4549,-0.390453,-3.74338130874,1.62295694325
3.56868729503,10.9722079499,0.00874586221322,12.7173389452,1.84074242024,0.387520869962,0.38662,0.00329833,0.0334250119792,0.0420228911909,0.0717334422166,0.974844,19.9485,0.0168224906056,0.372345,6.45070000423,5.44758153023,5.69289147226,41,0.372335424922,34.8518,-0.389492,-8.73135320722,1.22115131456
3.20132107566,9.45851339316,0.00840893312091,12.3832846276,1.77249669463,0.384597321145,0.383844,0.0027832,0.0323579053468,0.0416780421998,0.0697007161179,0.975341,20.0306,0.0182901996343,0.370284,6.36854779564,4.89986445107,5.61685962078,42,0.370201073996,35.166,-0.386602,-7.60145442311,1.43811100626
3.34484653025,10.9834222807,0.00861184382387,11.7232497991,1.81422005295,0.38367816655,0.382644,0.003127,0.0326013511185,0.0420569549163,0.0669407758968,0.967871,20.097,0.0180727094927,0.367859,6.45557309175,5.69733718642,5.69842667991,43,0.367866120686,35.5489,-0.385132,-8.54894767883,1.46882861104
2.52009109475,8.82871652567,0.00853970077624,12.345033546,1.78858924437,0.381110017495,0.380081,0.00305571,0.0326408459572,0.0426881533157,0.0702370768064,0.954155,20.2745,0.0160156747809,0.366651,6.56965604203,5.01377967882,5.80040718658,44,0.366647658362,35.9528,-0.383675,-3.64172843136,1.07760998454
3.14643903201,11.4720075138,0.00833267144666,12.9602529306,1.74232333986,0.376254667853,0.375109,0.00331258,0.032240862366,0.0435605903534,0.0737650623405,0.95853,20.3473,0.0203424627978,0.361658,6.69458238351,5.09312424306,5.91234590631,45,0.361640005778,36.2349,-0.380174,-6.32821697787,1.78710901897
3.0167394797,11.3758938691,0.00823212955632,12.2728742443,1.73225637268,0.37834322322,0.377161,0.0033412,0.032472640291,0.0428535204445,0.0703836459383,0.958106,20.4143,0.0194089122339,0.362103,6.55457676885,4.78366991012,5.78809059962,46,0.362123579792,36.5442,-0.380338,-3.61514933957,1.57473422955
2.15411032742,9.27309647886,0.00833528424399,11.4618772598,1.75486398084,0.377552249836,0.376652,0.00287841,0.0322376235004,0.0425175388724,0.0673867388422,0.985046,20.5335,0.0157469240316,0.36306,6.51697258538,5.1610857025,5.75169175462,47,0.363041702369,36.9016,-0.381321,-0.660310795338,0.843837752932
3.17520848406,10.9067308583,0.00881903222903,12.0375180286,1.85470921599,0.378476491501,0.377325,0.0029098,0.0325097152314,0.0419032883823,0.0679132005471,0.983317,20.6054,0.0153561911975,0.362801,6.39980888556,5.53141931159,5.64344593615,48,0.362832273197,37.2337,-0.379789,-7.98916903164,0.908803906455
2.88628265888,10.252819119,0.00850960375076,11.5776009484,1.79997881304,0.376590292717,0.375744,0.00307734,0.0329563533588,0.0418550730816,0.0670470943499,0.964805,20.6694,0.0203195685006,0.36125,6.3967959516,5.19059042269,5.63824782337,49,0.361149099265,37.5452,-0.37911,-2.23319701045,1.81980393256
3.48584632674,10.3019184708,0.00827856345881,12.0276011676,1.74437821161,0.377734921431,0.37622,0.00380994,0.033147412573,0.042042868719,0.0687021412265,0.97847,20.8034,0.0189053450573,0.361503,6.42204879708,4.71498930601,5.66206762999,50,0.361529778923,37.9128,-0.379984,-12.0569867566,1.47100855018
4.31498910885,10.1223740557,0.00836502818133,11.5329196727,1.76226224815,0.377921556916,0.376806,0.0032981,0.0331490066518,0.041867965769,0.0659920271306,0.986303,20.9176,0.0173555494371,0.361147,6.38684624809,4.84018122824,5.63057926674,51,0.361120174197,38.2651,-0.379313,-19.1745690839,1.16595379484
3.004729177,11.4413909757,0.00845604243047,11.6067304779,1.78491223619,0.378662509616,0.377277,0.00333191,0.0341382602787,0.0425815692754,0.0657409432695,0.984459,21.0018,0.0183497148957,0.364074,6.52693380625,4.96565818574,5.76174297611,52,0.364052797594,38.5448,-0.38489,-5.00368363696,1.38571577957
2.58232247608,8.89986467879,0.00810141501217,11.4338479688,1.71505028064,0.382285529947,0.381094,0.00333566,0.0336986031761,0.0418589886344,0.0658827382434,0.986232,21.101,0.0183343230553,0.36791,6.38908993739,5.02046057124,5.63685187024,53,0.367961493975,38.8209,-0.387639,-1.68985381251,1.47018980425
3.09335693738,10.3849640771,0.00889739123996,11.3801507948,1.88689983203,0.380877139827,0.379851,0.00317692,0.0337469052667,0.0419072537129,0.0662827955537,0.969146,21.2031,0.0157989500994,0.366231,6.36578228041,4.45605541054,5.62393920707,54,0.366184290938,39.1624,-0.386731,-2.87163345714,0.881499730374
2.57535772593,9.79765936149,0.00936171767368,11.5003374557,1.99269305039,0.382013457306,0.380814,0.0030525,0.0323232032219,0.0412527666337,0.0668271054738,0.976597,21.3176,0.0141494754791,0.369503,6.2294188259,4.52885398389,5.49569695885,55,0.369548653596,39.5284,-0.391715,-3.27874390558,0.586644423493
2.87843378837,12.6209124434,0.00933628529162,12.7427605588,2.0084602845,0.384830715008,0.383394,0.00337356,0.0332368880708,0.0406939668645,0.0717022889928,0.963676,21.4226,0.00872718432268,0.372044,6.04524195102,5.12183790537,5.34817624604,56,0.372083296533,39.8149,-0.390013,-4.41203148227,-0.799265049163
3.18225038909,8.8922785347,0.00866039541418,10.7477432168,1.83257227955,0.386279090737,0.385033,0.00332937,0.0324276540549,0.0398633550783,0.0626468599515,0.953839,21.4838,0.0164450250417,0.372754,5.90145679995,4.54574254137,5.2186512288,57,0.372759319987,40.1378,-0.392417,-7.90074928443,0.887836105933
3.00347890919,10.0325968674,0.00866994780054,11.493704932,1.84283519334,0.387570328753,0.386425,0.00310266,0.0321632970713,0.041935692303,0.0655945016953,0.955337,21.5162,0.0158170412021,0.375868,6.36530452992,5.10189485606,5.62255310215,58,0.375934875633,40.5262,-0.395858,-2.49429742954,0.799290258316
3.19475318989,8.94489766561,0.00871348388207,11.0180626389,1.84055729104,0.386371034122,0.385441,0.00278237,0.0308247766568,0.0408647156368,0.0639433193164,0.949038,21.5731,0.0140155021301,0.374933,6.04446065201,4.65258889383,5.35609338711,59,0.375050742898,40.8167,-0.392301,-5.33175936018,0.24527622638
3.31337755983,10.0718110355,0.0087493538185,10.504912429,1.84311233883,0.386973041796,0.3858,0.00280311,0.0307117627379,0.0393255929829,0.0623013329107,0.958216,21.6333,0.0160669010652,0.374738,5.73228820909,4.6961396165,5.07750929552,60,0.374814580347,41.1183,-0.394063,-4.46117547723,0.739246565208
2.47600451093,10.8776520222,0.00897199953493,12.0804265747,1.92073371819,0.388354241852,0.387521,0.00228845,0.029593247927,0.0407572595793,0.0682846778953,0.955324,21.7562,0.0140123360198,0.377228,6.05165861435,4.66992213747,5.35620899134,61,0.37729029142,41.4634,-0.39325,-1.05835466233,0.37219892402
3.47875245502,8.81432835925,0.00832360070017,13.3669735411,1.76559639294,0.387465502419,0.386511,0.00277895,0.0299442820259,0.0415068331406,0.0752008684806,0.971389,21.8698,0.0202349308855,0.375823,6.27103063236,4.16813503989,5.53793101774,62,0.375937919811,41.673,-0.391544,-5.30484021952,1.72059623725
2.76127338479,10.0876539288,0.00814399377387,11.6536024825,1.71377237052,0.386428507976,0.385856,0.00227213,0.0284287449248,0.0428984495401,0.067369277487,0.975368,21.9271,0.0224178370624,0.375219,6.55868027352,4.9665313806,5.79526315453,63,0.375259519982,41.8959,-0.391665,-5.30206132396,2.32396661709
3.43272376407,21.5520423442,0.00855248834841,10.4529744367,1.7957382932,0.384457393977,0.38357,0.00252282,0.0295563788685,0.0400694733773,0.0618572264737,0.96757,21.9702,0.0174155644419,0.372709,5.82565143875,5.16370770845,5.16781581347,64,0.372816560695,42.1432,-0.389183,-2.14732949924,0.968130981439
2.82045721575,9.99034936201,0.00923665938623,10.8604222072,1.95369446422,0.384717929312,0.383986,0.00226712,0.0294572526295,0.0393954473609,0.0633866740571,0.96494,22.0553,0.00860808721327,0.372626,5.79447136474,5.46451715245,5.12509636071,65,0.372737614492,42.3982,-0.390386,-1.56324641034,-0.653745273052
2.16665418919,8.25157970763,0.00681670353864,6.8827351386,1.45020376954,0.386671801857,0.385503,0.00322325,0.0302270942607,0.0235375078661,0.0415287919668,0.990234,22.1322,0.00349662540136,0.373404,3.14947454636,2.90639990498,2.83430858868,66,0.373457059194,42.6441,-0.377281,-1.40461011404,-1.09540753857
2.53659633211,10.3317082555,0.0085301282042,11.684945962,1.7845162818,0.378715094108,0.377904,0.00249764,0.0293781344111,0.0397594092612,0.0681932401148,0.97263,22.2458,0.011453599383,0.365893,5.80651931057,4.34015099896,5.14406253697,67,0.365960918013,42.9156,-0.382242,-2.58257250006,-0.224292934644
2.96885853925,10.8446704898,0.00822871425832,10.5964329079,1.73214239008,0.379076579332,0.37829,0.00251116,0.0287844369674,0.0393828409577,0.0620374208257,0.980322,22.3682,0.0121225965242,0.366935,5.75609974712,4.14032733889,5.09809270801,68,0.366983062182,43.2793,-0.383119,-5.59264430545,-0.0269052855005
2.63648170633,8.83578108111,0.008614810859,11.082663801,1.8220390131,0.377015143333,0.376128,0.00254286,0.0293463470676,0.0394217814968,0.0644376256777,0.973529,22.442,0.0139380871301,0.364989,5.8030625544,5.25992336221,5.14178771713,69,0.364960309372,43.5514,-0.379638,-4.65611266079,0.477090768034
3.11193803541,9.21538433675,0.00792432038465,12.0193085367,1.67983348755,0.375897749399,0.375164,0.00230788,0.0279356018869,0.0386901385776,0.0691815579747,0.976168,22.532,0.0157238657698,0.364114,5.63080262997,4.62433831527,4.98295613565,70,0.364148709518,43.8363,-0.380019,-6.69483782514,0.86906557859
2.6058881062,11.3249523737,0.00831760545172,11.9260681763,1.76098444718,0.37371359473,0.372919,0.00213407,0.0271256005482,0.0400193558451,0.0681524385617,0.972301,22.6527,0.0116633060426,0.36158,5.91472861645,5.18841581202,5.23032130589,71,0.361662884213,44.1241,-0.376384,-0.571051602551,-0.058930215805
3.21280040234,11.7270044584,0.00780237516311,11.0330286325,1.65004279492,0.375488425348,0.374679,0.0022707,0.0274514034297,0.0397648417305,0.0638335900954,0.974802,22.7578,0.0127697819726,0.36431,5.86187325703,5.05414754785,5.18601569327,72,0.36446233218,44.3928,-0.380419,-9.38654222953,0.181664450842
2.78517030561,10.1859928135,0.00819844376216,11.1638974342,1.73245510724,0.37428565545,0.373604,0.00230602,0.0276795096343,0.0392644053003,0.0643462583354,0.979244,22.8746,0.0177055186458,0.362327,5.75251424058,5.11763695319,5.09131727382,73,0.362344733259,44.7545,-0.376751,-1.33722373365,1.28138919671
2.87666070476,12.097785175,0.00828765035709,10.8240206366,1.73552931427,0.374710365756,0.373911,0.00208258,0.0265037723203,0.0397988682957,0.0633220848816,0.978964,22.928,0.0162814011573,0.362231,5.87137615129,4.66093152586,5.19839758812,74,0.362297489659,45.0272,-0.37554,-5.12826511791,1.00625959663
8.13412553112,55.7924205086,0.0079685754828,11.1541983303,1.67459565068,0.372373871423,0.371834,0.0021508,0.0274247876211,0.0388083185583,0.0643984443497,0.978306,23.0288,0.0154692000048,0.360306,5.68687808166,5.48978300089,5.02758705647,75,0.360349024396,45.322,-0.37362,-3.55833851417,0.763913145427
2.74145273452,9.45443513718,0.00877882751651,10.742400409,1.86631212045,0.368249935375,0.367481,0.00219501,0.0269546222311,0.0400260630964,0.0628110270132,0.977258,23.0851,0.00753594883347,0.355744,5.92515494758,4.30774498693,5.22954845025,76,0.355805335692,45.6035,-0.369165,-1.71057435203,-1.03785667305
2.65428298423,11.6785850126,0.00833775994261,10.6996777379,1.76035208457,0.370189351526,0.36952,0.00196735,0.0261496446573,0.0399549108375,0.062792057075,0.970847,23.1466,0.00676846722197,0.35663,5.91784295073,4.88039610612,5.23290166589,77,0.356707677233,45.8769,-0.370357,-1.77323286704,-1.13636303934
2.17025523705,10.1526344633,0.00840950683685,12.8774267996,1.79000371557,0.369350389723,0.368394,0.00251136,0.0276508016429,0.0402515700528,0.074117786633,0.970574,23.2156,0.015798986641,0.355696,6.00841433091,4.98819208886,5.30317923972,78,0.355759299505,46.1497,-0.371273,-2.32874074875,0.846100576387
4.1954956077,10.4039896841,0.00817898221843,12.5989199421,1.71473128812,0.371077085884,0.37025,0.00249647,0.0275780798209,0.0391118220536,0.0723826102232,0.971066,23.2765,0.00913185442073,0.356781,5.72297340941,5.31386395392,5.06090176709,79,0.35688342834,46.431,-0.371487,-16.8243423549,-0.673282741419
3.46270005178,11.7598543508,0.00794268486678,10.7558321535,1.67710329267,0.368956488495,0.368463,0.00191388,0.0269100240649,0.0396109420607,0.0632529748831,0.965687,23.3411,0.0166016512441,0.354632,5.8257577323,4.57886592086,5.15472568851,80,0.354738017509,46.632,-0.368937,-6.57474395771,0.984735843036
3.15445092309,11.3921311051,0.0083225976509,12.9421132318,1.77246898077,0.369207628724,0.368483,0.00212763,0.0264972086101,0.0404240372127,0.0729748207433,0.962809,23.4375,0.0137594673325,0.354081,6.03025181464,4.84432757943,5.32796318926,81,0.354157969661,46.8918,-0.368013,-2.90473180454,0.346230898181
2.74805522072,12.9634626741,0.00845498960347,11.6831482168,1.79115631069,0.370199386131,0.369581,0.0018295,0.0261992715103,0.0412556291941,0.0667364545939,0.980169,23.5031,0.0168087311143,0.355724,6.24759366274,5.82411831367,5.51054447341,82,0.355872223863,47.1673,-0.371455,0.471413905181,0.99040985465
3.00959053508,10.1503492818,0.00851537991875,11.1090171427,1.79941697999,0.370705651107,0.369959,0.00217375,0.0266081445445,0.0417963309528,0.064337133578,0.977916,23.5366,0.0157906821296,0.355848,6.3637889329,4.8756333206,5.61621047161,83,0.355963740611,47.3324,-0.369995,-7.6830158663,0.757440138035
3.6752268499,9.93760363518,0.00808488841782,11.3412079055,1.71773793807,0.36962199219,0.369154,0.0020795,0.0266934598477,0.0417563991748,0.0657556904721,0.978618,23.5757,0.0186967551615,0.354854,6.34436342232,4.51255299899,5.59740850199,84,0.354926392395,47.5678,-0.369004,-13.5351464253,1.40613647173
2.67736037376,11.4809724696,0.00877968948213,12.2408662594,1.85742803364,0.366310152419,0.365621,0.00233684,0.026849191382,0.0418417480243,0.0701670154949,0.972685,23.6477,0.014680226135,0.351903,6.36046662533,5.45305915155,5.60998933127,85,0.351992719843,47.7898,-0.365534,-0.890204050251,0.602777959159
3.22206075573,12.6837001179,0.00842832818115,11.6907452336,1.7961359346,0.366803219536,0.366167,0.00241165,0.0271107157697,0.041204003085,0.0672979186903,0.970412,23.689,0.0177190246476,0.353034,6.21303481402,5.14042705008,5.48019360396,86,0.353026199734,48.0389,-0.366937,-1.44196205898,1.05044373998
2.42633893238,10.2644037163,0.00847894490258,12.3027644401,1.8077809482,0.369525022754,0.368745,0.00194233,0.0263389439173,0.0411144725855,0.0700312219117,0.970511,23.7693,0.0115820186189,0.354911,6.19764680573,5.30301993202,5.46743653368,87,0.355086213653,48.2677,-0.368073,0.402574283435,-0.0940539573334
6.13420473538,10.3021826893,0.0079160834499,10.443996357,1.69879978722,0.369668923096,0.368923,0.00222839,0.0264832101111,0.0412762233223,0.0608851269116,0.97516,23.8225,0.0185537535755,0.353907,6.18166142083,4.74764835307,5.45903818564,88,0.353946120254,48.4775,-0.367045,-34.4029428207,1.23534126163
5.05920585659,17.8664038691,0.013973209189,19.2425377966,2.80432007308,0.369385464946,0.368949,0.00180933,0.0259144890733,0.0628700601858,0.105414721229,0.802713,23.9709,0.0207492295863,0.354588,11.0145376169,8.18157017177,9.16972906383,89,0.354618837937,48.743,-0.381153,-6.08901479223,2.65120932247
5.30832560917,21.5083431844,0.0146055880919,20.6468122895,2.92122642026,0.371790159685,0.371268,0.00237877,0.027900553507,0.073629894981,0.114780339986,0.815211,24.0898,0.0266382158155,0.35756,12.2777860311,8.91653338117,10.1450052305,90,0.357558750303,49.0544,-0.380968,-2.04607930269,3.87496599477
4.30311849239,16.5151011563,0.0151042683917,17.6877088247,2.78202466431,0.380977897438,0.380025,0.00257408,0.0287962265067,0.0658209524601,0.104187699221,0.828926,24.1967,0.0145894695355,0.367569,10.2389979323,7.12472977162,8.59718863922,91,0.367589486281,49.2921,-0.394134,-5.49143399352,1.18693784647
34.8432169095,99.33327023,0.183435900697,87.9611018597,36.7445461368,0.398880026908,0.397768,0.00293625,0.03013070418,0.13010697549,0.472798694611,0.954174,24.3655,-0.315822654331,0.386094,19.121713978,22.5780704935,1.15032371891,92,0.386164367973,49.5502,-0.415572,-16.2347552032,-66.8280310551
40.4039138452,101.875282557,0.178025162047,90.3870543517,35.7231230649,0.417147087343,0.416326,0.00408097,0.0383577325929,0.207244448861,0.484406017029,0.964993,24.4534,-0.12053612233,0.405517,35.3470999022,64.3332820214,5.1744432605,93,0.405240691155,49.8732,-0.450016,-10.29205847,-31.5062512989
44.1295608824,72.4431885696,0.220252374415,90.0422885931,44.3371906849,0.430318561985,0.429633,0.00410331,0.0376000430803,0.168245309782,0.473893509641,0.931696,24.5088,-0.491512322491,0.417893,27.1557827273,1.20223421772,3.14089591818,94,0.417749773113,50.1679,-0.485963,-41.8762009353,-103.890310203
