MinEsReturn,AverageQLoss,AverageEsReturn,AverageReturn,Iteration,AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,Epoch,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAction,AverageY,MinReturn,AverageDiscountedReturn,StdEsReturn,QFunRegParamNorm,MaxReturn,AverageAbsY,AverageQ
174.574793061,2.7599,408.886555815,273.857720509,435,32.7246,0.62167794395,-33.1395,435,72.9522,89.1462449455,836.935610856,0.933987,32.7054002331,215.15193554,144.637520829,260.605622093,90.0637,862.976589894,32.7116862435,32.7042
60.9154821478,3.14065,224.187438174,604.630119668,436,32.6401,0.651400404407,-33.0704,436,73.0084,118.280476623,575.868945407,0.958017,32.6200696314,353.319907282,214.882141172,195.93604951,90.1384,887.480389243,32.6283532571,32.6201
40.6883871569,2.95393,189.390204302,586.31329593,437,32.5814,0.643001502657,-32.9896,437,73.0438,201.744745327,649.264420254,0.978503,32.5634738137,291.435632692,204.189190142,191.442985284,90.2327,1248.33945421,32.5717779298,32.5616
118.898437243,3.22693,413.386774832,1201.003479,438,32.7716,0.655869293715,-33.1637,438,73.0314,971.779779421,1447.8992247,0.970358,32.7474024438,169.623625235,197.109826086,481.466322968,90.3074,2947.02784448,32.7566999518,32.7471
144.766754539,2.69611,397.022852136,549.112316059,439,32.5365,0.623189971841,-32.9477,439,73.1683,278.095945212,640.514166656,0.962743,32.5196264636,258.221873454,182.508326696,188.592520492,90.403,1372.0447779,32.5289719735,32.5157
68.3996428723,2.59734,265.387745106,1212.06576679,440,32.5552,0.61736961059,-32.9705,440,73.259,437.04649079,891.593237661,0.967019,32.5315203716,471.845160073,214.253744748,275.419914192,90.4887,2134.44627279,32.5379140853,32.5318
20.4042474466,3.04878,557.471345448,1297.9582356,441,32.4929,0.643180621953,-32.8981,441,73.3869,533.742586439,1078.07624012,0.974705,32.4686662202,714.887373829,212.437727496,385.006210531,90.5984,2491.75816725,32.4804769594,32.4682
56.5895980211,2.71215,383.338704973,1145.6221359,442,32.5741,0.619057574431,-32.9691,442,73.4091,585.31671439,1177.7738544,0.97617,32.5550613893,611.844885342,218.000893842,363.328615604,90.6704,2718.07419862,32.5615312503,32.5534
88.0971389213,2.85885,431.925237589,1253.87802493,443,32.5269,0.646084181875,-32.9286,443,73.3999,227.892665357,914.760494082,0.976714,32.51041562,792.428417907,236.557771471,338.074435909,90.7911,1647.36107288,32.5188789268,32.5077
84.6197779491,2.70695,494.493337025,833.460222653,444,32.4884,0.622458496552,-32.8944,444,73.3767,166.032747804,737.457325556,0.976477,32.4685273081,626.317993136,230.826922359,213.520205099,90.9053,1180.78406512,32.4746967261,32.4679
7.45032667861,2.88861,500.110788294,1103.61262998,445,32.456,0.62516505517,-32.8606,445,73.4772,299.474485167,857.780554213,0.972733,32.4314065799,676.48210594,242.58363388,371.627048983,90.9772,1890.60488154,32.4395765302,32.4312
92.9495672323,2.98088,517.901321413,954.709005988,446,32.4661,0.630457034894,-32.859,446,73.5246,226.609136977,844.79343477,0.967649,32.4515600485,568.561365033,226.781027242,257.245925795,91.0742,1504.42049486,32.4579566121,32.4496
23.4849412319,2.83711,474.207908889,1329.29048232,447,32.4244,0.623004712326,-32.8311,447,73.5215,469.578999752,968.93089454,0.967478,32.4049675298,517.975826048,217.265501512,325.524181299,91.1281,2417.34300046,32.4113376309,32.4036
146.423921911,2.61458,353.079394795,1894.61852685,448,32.3589,0.603395661345,-32.7521,448,73.588,616.734078127,1009.5350907,0.972432,32.3404916825,961.309576322,221.580273293,298.238990677,91.1752,2677.97456432,32.348970846,32.338
146.371708118,2.83184,426.197485444,1098.21085254,449,32.4356,0.630838686645,-32.8159,449,73.7007,382.982862377,833.107164112,0.973595,32.4094262434,467.263553013,231.352001948,240.056976967,91.2146,1829.68125469,32.4187924757,32.41
16.5091306595,2.61958,385.992816158,236.574323778,450,32.379,0.611866781049,-32.7684,450,73.7737,112.167745896,811.780791844,0.969126,32.3569213485,163.314478146,126.197405714,299.028035504,91.2708,659.260649335,32.3666658092,32.3556
70.8382637537,3.02734,399.930867262,1350.08514137,451,32.3637,0.6406416272,-32.7602,451,73.829,583.985310652,656.025354654,0.976385,32.3431374788,660.513822863,228.676738221,254.533334582,91.31,2759.78475627,32.3521143681,32.341
7.90164910806,3.0145,493.369505607,845.04582279,452,32.2658,0.635119722875,-32.655,452,73.9303,144.413996412,1251.3730786,0.976846,32.2459621594,612.547046519,217.138164857,420.380731687,91.3907,1494.47420979,32.2564946551,32.2428
43.1385680354,3.20782,381.44872297,754.972748415,453,32.3694,0.644502087075,-32.7852,453,73.9954,200.529798625,978.255027975,0.973597,32.3468075553,601.266002199,218.080093605,291.291265933,91.4802,1553.36851589,32.3555007192,32.3472
6.4672029876,3.24024,384.000855736,762.60585288,454,32.3489,0.64819531151,-32.7339,454,73.9797,150.004019142,896.495503988,0.96184,32.3263905139,545.529668547,221.767645046,309.341036402,91.6038,1373.04523287,32.3382829074,32.3248
85.107208388,2.71001,367.704485452,1183.28248018,455,32.2229,0.61180144913,-32.5924,455,74.0616,490.018018424,791.504586372,0.969238,32.2013918298,625.337468141,231.48498581,277.47252589,91.6444,2955.01264434,32.2130001936,32.1991
79.275546491,2.84092,506.067022103,1033.71030516,456,32.2245,0.627798498577,-32.6234,456,74.1586,171.231646256,750.629428541,0.966852,32.1974694376,770.486482095,252.148155857,198.496453525,91.7156,1734.0268913,32.2111985945,32.1964
11.8700705932,2.61593,236.880618825,852.389112914,457,32.3218,0.604803542231,-32.722,457,74.168,341.995946627,889.989317671,0.967892,32.3029350048,303.876969572,218.84253749,264.268307068,91.765,1615.10505892,32.3124644941,32.3023
144.178349963,2.48462,372.306243351,1517.64935131,458,32.272,0.602969395205,-32.642,458,74.1437,477.692203738,523.629686838,0.968427,32.2479344508,932.319036137,211.505776413,157.050384676,91.841,2520.97744033,32.2601989532,32.2467
68.0669869384,2.16718,403.445474337,1139.63994218,459,32.1712,0.578570231895,-32.5341,459,74.2208,360.486661171,824.454855976,0.967925,32.1475363764,326.722031657,213.431416421,298.392332221,91.8842,1769.66956915,32.1569132913,32.1449
11.309161842,2.31617,320.970903255,1575.35809249,460,32.2329,0.580063763614,-32.6062,460,74.317,467.29348019,824.899138999,0.972159,32.2070228052,723.786582904,231.790547017,277.949615354,91.9842,2708.9194633,32.2192041555,32.2068
10.4067807685,2.87251,242.202679344,1186.41933314,461,32.1765,0.628092621142,-32.5873,461,74.4081,406.410153651,642.350750396,0.966828,32.1565489587,722.709411138,212.628856763,224.057097041,92.0818,2506.4143165,32.1653720112,32.1543
720.455381123,2.62966,838.088387746,689.645838463,462,32.1484,0.600058018059,-32.5455,462,74.5024,363.481929592,891.295320286,0.975734,32.1257563306,150.132543317,174.568741216,69.0277594008,92.1192,1507.15941237,32.1336425786,32.1261
129.488946998,2.59626,409.66002865,249.322367593,463,32.281,0.589018878366,-32.6428,463,74.5669,17.4527390278,1070.41557724,0.935755,32.2616182852,230.444483162,131.447859223,345.183197847,92.1654,346.465128207,32.2703354703,32.2597
13.0905587502,2.88292,386.221182498,473.360786492,464,32.0781,0.612259066418,-32.4289,464,74.6197,101.71916398,859.126823757,0.957354,32.0601888281,306.45025617,178.218235537,287.497911186,92.2159,935.913654873,32.0660675804,32.0587
120.389124301,2.73655,473.251471751,627.542032351,465,32.1296,0.610020667024,-32.4828,465,74.6458,142.355444357,617.747962424,0.970334,32.1108754293,405.229632467,207.792417909,188.698931177,92.3003,1000.01498826,32.1175478594,32.11
120.363058875,2.87856,331.835195422,890.013742149,466,32.0038,0.634580028149,-32.3705,466,74.6413,472.430097129,660.44164294,0.964243,31.9833898692,299.152371611,205.61761975,185.169145968,92.4019,2406.48806671,31.9929491863,31.9819
25.7194360035,2.98697,415.990988094,533.551860275,467,32.0106,0.632792797969,-32.3935,467,74.7509,105.174405943,1151.96576406,0.942215,31.9856001864,325.83157409,189.066606596,392.283107733,92.4952,755.416868971,31.9953027018,31.9845
13.4047694498,3.3458,359.307522795,754.783706408,468,31.9197,0.644187795509,-32.2989,468,74.8084,120.10234755,710.33497296,0.950094,31.9018648131,485.326236339,199.555115805,279.740757637,92.5458,921.299634111,31.9085230147,31.8987
25.1576056162,2.68805,429.751125764,614.88950324,469,32.0398,0.601185610413,-32.4194,469,74.843,640.373162311,1027.79224726,0.96392,32.0198058304,148.366411443,158.42147178,346.264091485,92.6283,2617.04408085,32.0273231622,32.0192
87.0379408558,2.3918,351.979025738,632.094665304,470,31.8829,0.576813661715,-32.2269,470,74.9333,110.374462132,856.498971886,0.960577,31.8562281704,526.940352061,201.771642203,274.031808908,92.6686,979.527494124,31.864549106,31.8576
136.659983272,2.50891,410.950681687,164.94547373,471,31.9012,0.586069980003,-32.2349,471,75.0309,4.34091515524,873.113083249,0.961544,31.8845033986,153.839235592,107.28277388,255.56341121,92.7252,174.931721161,31.8906494752,31.8817
157.653797685,2.33661,398.909370144,1501.77970457,472,31.7698,0.582181380612,-32.1342,472,75.0475,410.272518746,800.436772668,0.971871,31.7515382702,991.865157611,235.674901942,241.212343554,92.7907,2354.56348752,31.7601591316,31.7508
11.7194907566,2.77024,247.653327073,828.694190921,473,31.8287,0.622771850097,-32.1884,473,75.1667,252.739481415,1098.44564468,0.968557,31.8092578749,384.24821163,218.222168835,298.605058856,92.8653,1344.44661199,31.8169473659,31.8069
42.2382323244,2.77101,324.282488144,1209.42100133,474,31.6921,0.59518155219,-32.0562,474,75.2159,547.530770169,1202.67223296,0.958706,31.6713923242,535.522712772,221.431964074,381.960237927,92.8733,2470.56684186,31.6812743339,31.6703
102.034656613,2.74549,448.692038839,1288.37784158,475,31.8089,0.616524376713,-32.1645,475,75.2113,714.559782436,1233.77825369,0.963237,31.7909990227,649.489428605,217.863036151,410.63689323,92.987,2757.92950112,31.7980207146,31.7886
89.7032943573,2.79583,337.264992999,537.708452341,476,31.7422,0.600899748105,-32.0886,476,75.2463,169.369203739,733.644644415,0.953422,31.7220072627,111.067553555,202.975523135,216.680311576,93.0802,842.412814166,31.7293524395,31.7208
19.0824915327,2.72975,226.301895555,434.529295137,477,31.6961,0.593992456774,-32.0617,477,75.3014,260.033523435,806.827676743,0.939745,31.672103398,238.033988906,177.42167487,238.085797472,93.1415,1603.73823647,31.6824920125,31.6737
9.30408685591,2.83218,230.156000387,1112.38952214,478,31.6427,0.608580540233,-32.0267,478,75.3299,720.944381727,955.14074366,0.954284,31.6224418997,306.824522817,215.679776248,287.763753374,93.2204,2651.99027696,31.6311369913,31.6201
4.80496119871,2.8199,336.944257528,795.30266407,479,31.6678,0.608112739428,-32.0466,479,75.4745,320.692472768,1192.08820665,0.946731,31.6474290322,409.744539611,200.827069061,413.31580675,93.3032,1820.61101257,31.656490493,31.6465
66.4286672669,2.49027,384.609027937,1522.24412829,480,31.6701,0.58024724531,-32.0359,480,75.5816,491.170449475,708.677343863,0.961522,31.6517159198,891.723522231,211.292089611,241.425458761,93.3258,2520.71126986,31.6595698159,31.6503
55.7818030127,2.97509,205.601594078,986.578955336,481,31.6348,0.623319061387,-32.0224,481,75.6307,261.055548196,401.645438694,0.959397,31.6161894663,690.961488562,218.623940283,116.38737884,93.4379,1678.55852215,31.6245282236,31.6152
61.9516520473,2.17159,369.392356764,1092.16889406,482,31.6739,0.561907889765,-32.0321,482,75.6641,439.669147507,834.716608599,0.960562,31.6534613501,604.294366188,202.277263778,280.633753619,93.5187,2224.75900441,31.6603973843,31.6534
47.9341994263,2.63385,176.146012178,2099.98458251,483,31.5223,0.626945295317,-31.8941,483,75.7277,576.01609585,692.8902995,0.98183,31.4990331701,877.93017925,227.375164063,166.07590521,93.5343,2680.94689856,31.5086586199,31.4968
64.8543115196,2.60186,483.625178824,1089.73058565,484,31.6972,0.588010212569,-32.0472,484,75.7428,452.105542037,1057.70032563,0.967144,31.6781776968,690.274772177,227.05817556,433.818951414,93.6071,2601.58823765,31.6857801569,31.6759
67.4565231691,2.91481,257.477620252,796.817079032,485,31.5294,0.609266158113,-31.8831,485,75.8005,412.378612709,690.997867721,0.965699,31.5096916258,205.285610936,193.590774482,184.814503729,93.6599,1601.81842683,31.5188721765,31.5102
79.7551029252,2.38594,452.353036781,877.114153823,486,31.551,0.576725102384,-31.9061,486,75.8396,605.690456138,860.216743261,0.977339,31.5276286948,205.831040481,209.141941608,324.221841043,93.7275,2751.6884378,31.5377402173,31.5272
167.280194008,2.55433,486.551442466,1996.79114403,487,31.4826,0.594903114364,-31.8456,487,75.8556,700.407839502,1086.37018641,0.967345,31.464537588,899.847153466,242.843215159,329.86136225,93.8087,2982.60343542,31.4736348973,31.4622
14.6285066417,2.81371,394.455882271,1491.22779106,488,31.5873,0.603337060369,-31.9587,488,75.9353,919.174142551,811.712062659,0.967561,31.5668457609,289.997529158,223.685280051,304.683674179,93.8584,2749.02730491,31.575559319,31.567
17.861277913,2.68165,326.692157879,772.138214182,489,31.5282,0.597704561962,-31.893,489,75.9408,377.140598956,937.722219275,0.954405,31.5122625031,320.17116385,234.139537115,308.974888615,93.925,2895.26980282,31.5186842831,31.5116
48.9226347289,2.64025,392.736865601,1009.60746376,490,31.5264,0.597367048818,-31.8873,490,76.0258,189.572222252,714.548287382,0.957041,31.5048043581,621.550449114,210.113489798,259.610925794,93.9591,1535.05006913,31.5135916602,31.5027
68.1884890089,2.58189,365.706612741,1211.26095865,491,31.5474,0.592630036949,-31.9083,491,76.1195,353.699984338,974.752507059,0.955956,31.5300946451,738.473559186,232.125779698,297.011058511,94.0411,2194.12558642,31.5377769583,31.5283
17.9174170618,2.56853,321.085084561,1718.98140419,492,31.5449,0.589568880415,-31.8941,492,76.141,607.628249732,994.856164495,0.962618,31.5244177252,992.097669909,222.12871341,341.175140393,94.0838,2813.9807691,31.5337163784,31.5238
90.8105788473,2.45689,459.144156305,2170.31174259,493,31.484,0.594410299347,-31.8437,493,76.1758,600.464593666,695.144214507,0.967668,31.4603136388,840.784713546,237.288071061,251.32476951,94.1392,2871.13791294,31.4731504892,31.4581
79.6746061052,2.36067,483.169973523,677.780165849,494,31.5909,0.572273082251,-31.957,494,76.2181,312.553693581,1683.15268341,0.947499,31.5684712063,172.935459853,196.99061715,547.653297761,94.2005,1225.9577645,31.5781957877,31.5685
5.94386470072,2.71197,147.717815716,960.759508845,495,31.5265,0.61577849502,-31.8904,495,76.3668,293.553612106,539.652281072,0.955315,31.5049762302,473.420178775,208.825679355,163.945333937,94.2083,1703.32596386,31.5150275177,31.5018
47.4487160656,2.66623,401.791741067,1009.32125127,496,31.5354,0.589878948404,-31.8979,496,76.4881,340.448453477,1265.82132895,0.946234,31.5149158884,176.105358268,212.449098423,486.182741011,94.2808,1515.17191667,31.5227539639,31.5152
43.1151213958,2.67448,176.601450958,1480.02422184,497,31.4748,0.600430203751,-31.8511,497,76.5173,644.934904101,391.74403585,0.954967,31.4588100539,43.8208453074,195.298842061,120.748876106,94.3334,2486.87497614,31.4664423037,31.455
53.6119779781,2.52098,301.200598541,2436.11407911,498,31.5245,0.596890466118,-31.8951,498,76.6143,442.933877035,730.051617336,0.964371,31.5063403305,1041.65630381,215.660369047,267.595313896,94.3919,2636.64546712,31.5153746534,31.5043
41.084265134,2.63448,413.855965332,2828.76481864,499,31.5684,0.592294504204,-31.9355,499,76.6743,113.724645592,847.266569758,0.969917,31.5496648884,2482.21738163,239.842849671,305.730751682,94.4868,2909.31114238,31.559435995,31.55
65.649715421,2.60581,374.697619697,2897.53413483,500,31.4941,0.603733744509,-31.8638,500,76.7382,46.6822964317,1224.26995189,0.978834,31.4722172119,2844.99387763,238.919107557,395.334517461,94.5724,2971.27861221,31.481036056,31.47
5.89959426222,2.87983,120.837782754,2265.66549668,501,31.4452,0.618797225583,-31.7905,501,76.8196,616.645631515,670.835597612,0.967772,31.4258582635,836.918341786,217.379192612,183.190282286,94.6785,2686.25236241,31.4314517186,31.4251
6.97644128147,2.89788,201.966871867,1636.69706836,502,31.5337,0.610285667499,-31.8921,502,76.8642,763.058053634,825.19897584,0.966258,31.516898724,763.499406565,222.2232663,227.42816371,94.7278,2757.07250854,31.5238920561,31.5163
91.684180513,2.81118,451.04451348,1724.61706265,503,31.502,0.610074035495,-31.8554,503,76.9467,624.84218759,1296.36934347,0.974102,31.487341642,807.542140694,230.178648702,430.514860689,94.8465,2616.7945568,31.4950796609,31.4842
7.46106391208,2.79612,259.534272532,664.762672322,504,31.4386,0.619533156754,-31.7987,504,76.9377,132.675469369,594.827568346,0.948735,31.4187651492,320.449854907,208.355938777,189.373921031,94.9033,894.910674244,31.4248194175,31.4205
97.6172189554,2.72933,559.757275542,1003.01394705,505,31.4727,0.604047221957,-31.8292,505,77.1106,348.221207422,1153.7015353,0.95699,31.4561305332,621.513906698,208.450727225,424.979981884,95.0011,2275.54689131,31.4618304556,31.4551
14.390632849,2.94532,144.911578,411.191352067,506,31.4689,0.607988724575,-31.8418,506,77.1533,220.068019218,817.633309937,0.927064,31.454872463,157.84092843,165.002139124,185.077646255,95.062,1263.00759682,31.4612414263,31.452
36.4858630594,2.9887,438.778322803,2259.41708939,507,31.3252,0.621183597027,-31.6962,507,77.1459,687.042753691,939.748843413,0.971636,31.3041646172,523.967266095,217.62160441,358.621741792,95.1744,2642.86412004,31.3119705623,31.3025
57.5923216064,2.63619,373.537605888,1930.43412332,508,31.4558,0.589558858635,-31.8389,508,77.2266,761.814599046,927.113824179,0.968692,31.4379505317,921.189354505,242.173975404,290.870516041,95.2562,2852.03337029,31.4440564105,31.4373
8.0060226833,2.59914,179.078441647,549.629680482,509,31.3966,0.5955755671,-31.7823,509,77.2503,510.488288277,526.980757732,0.942801,31.3752402827,264.977020279,180.086302138,195.191514302,95.3023,2329.47301657,31.3834726823,31.3756
8.05345964043,2.56085,234.289941884,1101.80363005,510,31.5199,0.59677736399,-31.9055,510,77.2888,457.955058287,633.958416756,0.96507,31.5049638119,186.146351692,196.905010763,213.564755669,95.3522,2133.64733301,31.5108352225,31.5025
5.86919533012,2.82968,240.55262812,1173.48113464,511,31.4717,0.612410556322,-31.8449,511,77.2949,1227.63513238,937.406767398,0.969384,31.453566516,7.2854321104,130.113551646,301.101799369,95.4267,2920.29744102,31.4576262975,31.4522
8.50873564915,2.58093,171.91627222,890.660790627,512,31.4524,0.592224189896,-31.8137,512,77.4523,405.015124943,583.893443034,0.960219,31.4393858817,664.853681773,234.649491497,175.714390242,95.4772,3301.29580963,31.4420866629,31.438
9.07393487852,2.70735,189.420584363,776.397711584,513,31.4352,0.616218074307,-31.8259,513,77.4995,363.761525725,652.089185819,0.979062,31.4245823006,267.887055517,197.699743164,215.41702279,95.5342,2087.10641827,31.4288268373,31.4204
8.87637539644,2.84014,250.204033341,1121.24857778,514,31.5788,0.612671242779,-31.9766,514,77.5246,338.417168361,676.192560371,0.963873,31.5589285989,762.026143325,247.931073796,205.468016377,95.6017,2152.34141716,31.5602708775,31.5594
94.8680972349,2.42224,317.111173701,1819.16153752,515,31.4434,0.586180195903,-31.8235,515,77.6144,868.494131848,665.639212231,0.957939,31.4283585813,948.627122898,242.638670919,216.475423599,95.6931,3161.2254972,31.4315197594,31.4264
52.8603828476,2.57096,302.741075789,308.608588701,516,31.4408,0.601606574166,-31.8136,516,77.6364,18.2515666255,758.868516743,0.926042,31.4246813493,263.680521418,155.337761775,251.283951467,95.7501,347.473931392,31.4283086761,31.4236
16.6706714159,2.95217,133.209176114,1583.77396825,517,31.4945,0.603164328553,-31.8536,517,77.6728,649.861771993,326.601684456,0.957518,31.4806561402,621.988790328,221.54926071,93.1970982299,95.8556,2619.83661894,31.4833385525,31.4807
58.1572031226,2.92143,372.235883675,2245.86540492,518,31.5375,0.624099860136,-31.895,518,77.7165,601.029585856,935.122060655,0.968741,31.5224309267,1024.38805539,230.165577085,262.762598444,95.9563,2781.2617941,31.5271541908,31.5222
12.0812929524,2.76023,309.813027542,1060.54781016,519,31.4317,0.619771327885,-31.79,519,77.827,303.115561081,594.11710536,0.960009,31.4195847873,638.75734739,227.688040115,185.235359297,96.027,1935.88368655,31.4216970779,31.4155
56.2205687683,2.71823,353.438355405,903.898988815,520,31.4241,0.61049025072,-31.7783,520,77.9321,422.531792059,666.161768175,0.969222,31.4065878244,202.861446651,216.860363466,214.541183518,96.1163,1732.19288549,31.4108863299,31.406
12.7709007659,2.84553,356.463453405,1305.26948607,521,31.3853,0.610375424445,-31.7564,521,77.9878,682.267200485,897.88231887,0.966508,31.3670156452,703.647393352,220.256655909,267.331597736,96.2294,2586.35527172,31.3699680478,31.3662
57.0082299408,2.39576,305.363478325,564.946967307,522,31.4242,0.579937835383,-31.7869,522,78.0464,209.274451508,586.298470757,0.961487,31.4093397643,258.745289264,193.962265731,228.152564654,96.2652,1392.25146718,31.4137408466,31.4079
63.1216743608,2.43229,487.803993879,2018.61250083,523,31.3854,0.593112567121,-31.7677,523,78.0828,751.718843702,1495.74661286,0.980751,31.3710411319,1034.9561951,249.740405731,572.462981291,96.3427,3182.82415685,31.3757181135,31.3701
54.352873257,3.02253,559.470001631,2965.91134932,524,31.5308,0.616835777548,-31.908,524,78.1636,262.881574444,1356.86625384,0.982445,31.5154795166,2141.52802884,254.331063489,527.54976846,96.4215,3107.42138336,31.5192831732,31.5136
28.3724266237,2.66284,289.587202576,266.837214386,525,31.4835,0.594340104713,-31.8699,525,78.2699,47.8513944428,606.578305025,0.9371,31.4701272506,226.467829342,146.391191909,188.959223048,96.4757,520.876486369,31.473427143,31.4684
9.06444856485,2.2314,326.641459088,236.185023311,526,31.5223,0.551678054762,-31.9167,526,78.2578,41.2846491762,577.824917316,0.952735,31.5084640174,183.14572391,135.558933659,211.746662213,96.5264,426.572969219,31.5109819128,31.5068
82.4176965743,2.66185,457.608809041,2393.91108769,527,31.4713,0.603102639713,-31.8642,527,78.288,901.033582655,1478.14641921,0.983263,31.4599770315,584.639198046,249.020648797,445.425363107,96.5768,3355.3317499,31.4623922616,31.4584
8.87526947593,2.67917,280.976547517,1048.756982,528,31.4724,0.587340479851,-31.8576,528,78.3278,368.282488416,874.485763119,0.982161,31.457433581,567.967752361,233.427286539,244.878152996,96.6602,2294.39721729,31.4591047604,31.4571
11.5033200221,2.2249,400.259993701,1046.93534592,529,31.4574,0.571500162932,-31.8294,529,78.3478,705.326789037,1029.86534305,0.978771,31.4440899802,110.186131618,227.139970735,330.903792501,96.7504,3432.28316376,31.4470286703,31.4427
87.1307857455,2.41514,291.710447605,116.765630443,530,31.4674,0.576419502537,-31.8339,530,78.4126,60.1376808131,893.03693732,0.980051,31.4533492797,85.0537654391,82.0017574433,260.655666037,96.8044,369.183641057,31.4570226718,31.4522
71.7354084994,2.10387,572.012031428,2038.25847551,531,31.5393,0.548434402565,-31.9046,531,78.5007,931.419271163,1185.46425622,0.988789,31.525464565,667.37020649,252.706640853,366.749101342,96.898,3104.12607415,31.529018993,31.5247
98.6746065095,2.56222,319.015337709,970.84618333,532,31.5554,0.577532355597,-31.9103,532,78.5328,1041.08798239,768.967149555,0.987987,31.5444817936,97.5991613678,146.366425982,205.952260249,96.9496,2834.51741599,31.5473123309,31.5434
21.1798564951,2.87374,351.673100913,952.864605286,533,31.4696,0.608188949478,-31.8178,533,78.679,444.074623266,703.001516962,0.984933,31.4563836769,191.864630183,217.707299496,211.094754826,97.0617,2189.89724095,31.4583109797,31.455
11.7584680259,2.82614,232.862789084,215.207779794,534,31.4012,0.603388949761,-31.7588,534,78.747,102.808481289,483.348885601,0.979438,31.3867054443,173.073396982,124.606462304,142.882975545,97.1392,993.549600159,31.389625098,31.3837
53.3955628769,2.5349,364.601775782,2107.04271589,535,31.3797,0.579795569861,-31.7332,535,78.7778,941.386392309,981.562593305,0.981655,31.366355259,197.406294786,230.458186064,317.732284544,97.1962,2985.23812631,31.3679511073,31.3682
15.5695630164,2.47808,296.702184165,1988.33126758,536,31.4259,0.580435413068,-31.7691,536,78.7915,1072.80022328,721.955753319,0.982306,31.4131752474,642.611973797,248.036519163,216.266853479,97.2505,3189.29692715,31.4151821401,31.4102
6.98346389356,2.78548,332.16054057,889.725306121,537,31.3691,0.609325278602,-31.6845,537,78.878,630.798800573,800.522444765,0.978996,31.3530365229,168.204940611,198.863965675,268.151670212,97.3193,2409.72461607,31.3583586464,31.3517
7.75502566307,2.60364,321.879782394,304.04709241,538,31.3598,0.59721807896,-31.7091,538,78.8868,122.698907656,1012.78724808,0.984895,31.3496300442,184.53893639,150.99763169,307.382127844,97.3625,667.561647093,31.3526300359,31.347
79.2136928348,3.26522,354.366749259,1396.69416074,539,31.2468,0.652354291959,-31.607,539,78.9722,632.586177052,897.980154702,0.98389,31.2333673345,374.153058078,216.972988199,279.532928766,97.4632,2510.78044249,31.2361881089,31.2333
114.414349019,2.59614,332.997566308,461.738456705,540,31.335,0.58786688231,-31.7097,540,79.1034,337.523250203,577.81227834,0.986484,31.3225902625,169.506936422,164.721724979,165.367049971,97.4726,1618.08614461,31.3254902166,31.3221
16.2811278552,3.047,565.850864464,2217.19155063,541,31.3003,0.621035444495,-31.6865,541,79.1393,1031.6221191,1368.48917227,0.989811,31.2900114668,628.276744228,243.140513805,451.696964326,97.5351,3174.08978824,31.2921091415,31.2884
350.794366177,2.62451,652.65084003,2727.01040071,542,31.3122,0.571571071114,-31.6662,542,79.2345,330.180591802,947.100021143,0.992142,31.2955677081,1728.11300776,237.842792035,232.708536752,97.6264,2929.57451223,31.2994143304,31.2958
150.987132447,2.72472,150.987132447,2725.50918876,543,31.2807,0.588924040059,-31.6464,543,79.3366,409.324201285,150.987132447,0.990996,31.2675169373,1437.33360175,236.181198996,0.0,97.7302,2927.44573844,31.2726609833,31.2671
109.201063551,2.63114,777.149653316,1651.8001453,544,31.2649,0.579524595496,-31.6456,544,79.3676,803.080857662,2809.48266591,0.98799,31.2516558622,922.827732636,240.049634205,850.931452164,97.8181,3203.68861081,31.2567365876,31.2494
16.9075236623,2.74867,260.216227476,2357.44320576,545,31.369,0.595700207032,-31.716,545,79.4482,462.497606502,460.300929125,0.989475,31.3479706578,1262.50433177,224.435184244,148.879205686,97.8782,2686.73427734,31.3548691393,31.3456
77.7533111666,2.51034,397.545346227,2842.52199062,546,31.1867,0.581558755233,-31.544,546,79.4207,594.946849217,1032.25541583,0.993268,31.1667858638,963.806066486,236.171583122,306.195771394,97.9952,3072.26205293,31.1758234595,31.1646
60.1011554764,2.47838,317.011744254,1228.19231131,547,31.3562,0.579861992976,-31.7023,547,79.4278,653.496210542,528.083205171,0.986134,31.3382559085,797.051434404,246.463423301,182.376665989,98.0606,3410.76528764,31.3451819321,31.3364
75.6747923884,2.72367,408.69692487,801.38138873,548,31.3085,0.583245513132,-31.6535,548,79.476,506.820571428,1180.34798801,0.990996,31.2920604783,304.92880815,197.173730895,402.84637619,98.1334,2477.53116516,31.2994448784,31.2919
79.8203649595,2.20553,534.51782093,996.639726152,549,31.3639,0.560406945347,-31.7096,549,79.4891,905.961495119,1595.92238675,0.989743,31.343100701,90.5454053212,185.098725603,549.837850729,98.2358,3117.17030465,31.3506075181,31.3426
71.4627033274,2.69919,377.795418563,2743.72786012,550,31.3586,0.591596003975,-31.6983,550,79.5474,218.065943108,839.993760894,0.986552,31.3415693892,2126.16289382,231.579641539,260.110799024,98.2849,2967.26046701,31.3482572106,31.3389
9.1860919943,2.74523,252.397937953,1885.2073118,551,31.2106,0.601544905498,-31.5758,551,79.5722,752.59026667,679.588929028,0.985716,31.1940015034,957.423290726,259.285510435,273.404615356,98.3294,3105.25049242,31.2026185704,31.1915
189.818158476,2.61247,535.148825934,1783.197329,552,31.3069,0.581771233271,-31.6404,552,79.664,624.475301515,905.87509439,0.984421,31.289253557,812.111808177,222.508928428,255.869379229,98.4489,2790.55059587,31.2964984117,31.2896
