AverageY,AverageAbsQYDiff,Iteration,AverageEsReturn,AverageAction,AverageAbsY,AverageQLoss,AverageReturn,AveragePolicySurr,PolicyRegParamNorm,QFunRegParamNorm,StdEsReturn,MaxEsReturn,MinEsReturn,AverageAbsQ,AverageQ,Epoch,MaxReturn,StdReturn,AverageDiscountedReturn,MinReturn
1.9009901067,0.057950355482,24,103.137863493,0.800528,1.90157956101,0.01258,122.528724511,-2.14426,18.4239,16.9084,31.8303120081,134.716452594,33.8522232045,1.90247,1.90053,24,124.400322268,1.19631669611,86.3171606897,119.287618164
2.04608056454,0.0618938286573,25,111.297283933,0.916245,2.04660701602,0.014062,115.900625679,-2.29546,18.8667,17.4795,29.4051189935,146.349646665,25.9294194826,2.04752,2.04563,25,118.241418427,1.30611679487,83.7797837514,111.762180824
2.17868023624,0.0672304686799,26,113.690628069,0.903129,2.17974549958,0.0177215,183.528464861,-2.46226,19.6768,18.0773,62.8980059726,206.7124934,32.0009574337,2.18061,2.17805,26,194.95989739,5.06627993279,115.482429987,174.848671611
2.32870197778,0.0767940427093,27,162.448225649,0.856999,2.32939145805,0.0236087,184.430039036,-2.62622,20.2142,18.5826,60.2961851628,223.048978816,4.43720977702,2.33031,2.32805,27,187.679499895,2.06385545664,115.778397471,176.897959986
2.47315256027,0.0780651603921,28,167.006058025,0.808282,2.47373362698,0.0253769,194.771590576,-2.76399,20.5598,19.1078,83.0847397679,288.126015325,30.0271946531,2.4748,2.47267,28,331.707714675,29.2018732926,118.936585868,155.457921562
2.63829368894,0.0831073389539,29,114.94617402,0.666094,2.63880771151,0.0304937,110.385204707,-2.92096,20.9488,19.6041,66.2193537859,238.03946177,16.4571285729,2.63946,2.63755,29,113.622069845,0.984760403461,80.7511283147,108.501111422
2.79055109369,0.0935163846937,30,124.02373777,0.865515,2.79084454796,0.0378839,223.580317396,-3.07401,21.3869,20.1446,55.6724380352,240.354824968,35.9256797009,2.79192,2.7896,30,249.126602672,13.7914343488,129.024590638,179.299400272
2.93726664702,0.100144926186,31,177.034152728,0.845453,2.93765039466,0.0470261,229.874428886,-3.24083,21.6581,20.7745,74.7150404074,281.048754527,44.7772059571,2.93842,2.93642,31,270.940345257,48.9891234198,129.479167525,101.607204374
3.1319007179,0.104462088327,32,175.166693551,0.406918,3.13220950477,0.0570144,240.535800544,-3.42412,21.9856,21.2865,83.0046208606,278.685246001,53.8737902438,3.13367,3.13119,32,270.696837016,12.713059688,109.363468423,213.904063006
3.28810877454,0.112074560443,33,136.316657731,0.705961,3.28853668654,0.0694106,233.90278745,-3.57395,22.4012,21.7349,37.5692363161,199.344821818,97.0155349073,3.29007,3.28724,33,251.339754241,5.77112513683,133.092212987,218.518361698
3.44319162289,0.111936697904,34,223.828716558,0.732025,3.4434950323,0.0684769,257.684622212,-3.73248,22.8732,22.2603,73.6117547629,348.325681059,100.73402401,3.44487,3.44225,34,321.791017529,53.7529215605,134.117811979,114.698268174
3.61520276046,0.119546245161,35,181.379511275,0.690304,3.61552354999,0.0805544,260.889390013,-3.91677,23.2682,22.8362,109.614853791,441.53019779,38.9160720474,3.61707,3.61443,35,267.037212725,2.73349899872,140.743242183,255.946166837
3.78046555104,0.121095930658,36,145.985700722,0.649691,3.78073937012,0.0843617,226.744862329,-4.07358,23.7044,23.2897,102.852797204,269.569830322,10.1624739011,3.78273,3.7798,36,242.419347076,3.76589976791,130.534295914,220.709747683
3.95198283388,0.130084494366,37,171.367921927,0.661024,3.95233879624,0.0957454,250.23779227,-4.26515,24.0949,23.7886,85.0829916123,317.761064634,77.7216241372,3.95413,3.95112,37,258.527743949,4.07333878333,138.537803706,241.959186489
4.14583666117,0.132734428383,38,172.930753483,0.525209,4.14611524809,0.101831,227.627210074,-4.44888,24.4984,24.2714,79.5353318009,305.390592321,74.1800789165,4.14786,4.14494,38,245.633006857,10.1363704695,132.276896467,201.435327432
4.32724039562,0.136933623238,39,213.052632791,0.576233,4.32753581743,0.100294,237.989071874,-4.63632,24.9488,24.7348,112.616936242,447.900113323,40.5367954365,4.32949,4.3262,39,288.864357119,64.5303516147,133.432303622,42.0002599489
4.500557506,0.13722919626,40,210.496927346,0.708936,4.50085534078,0.102798,239.153540582,-4.80295,25.3915,25.1929,53.5131854772,283.582896765,93.8793179308,4.5034,4.49943,40,250.004478834,5.46038523106,135.771717467,226.649316298
4.66836414579,0.147237237,41,232.760986945,0.585902,4.66874609181,0.123524,243.320945932,-4.99725,25.8313,25.6728,59.8962490913,296.224848225,80.0233010461,4.67066,4.66711,41,263.435660644,38.2414241798,134.913334601,40.332842495
4.84924611343,0.146393038052,42,163.138759184,0.585138,4.84960568075,0.121202,265.106234065,-5.16743,26.2905,26.1224,129.607346024,377.732862309,14.6049920677,4.85167,4.84832,42,281.252135583,6.47076108408,143.841665553,250.422785484
5.04905120051,0.15435606836,43,301.726715957,0.623506,5.04938563335,0.132896,210.86434119,-5.37645,26.6834,26.5245,88.3312882304,390.904412881,107.598237546,5.05243,5.04783,43,239.363500884,7.88401799257,125.798200612,195.562392543
5.21759548287,0.15622358988,44,188.828288546,0.509726,5.21803076646,0.134567,270.645886565,-5.55524,26.986,26.9795,76.2777220316,274.008436466,8.64202273947,5.22121,5.21662,44,281.535835333,5.69841167249,140.069436847,260.540622276
5.40423711941,0.163612743569,45,215.477152547,0.669401,5.40450560061,0.144092,236.197618738,-5.74176,27.2625,27.3925,88.2320987729,319.903496154,12.8368080862,5.40746,5.40307,45,257.328903121,10.9743172535,135.051355534,219.507238121
5.57987702116,0.165467321365,46,258.344227132,0.5872,5.58028707594,0.158674,370.788473179,-5.92775,27.5705,27.7982,204.383634321,697.02568682,11.8522743877,5.58335,5.57884,46,1529.07673676,156.816436226,155.720916509,288.495668558
5.75872319216,0.176114276323,47,202.753015125,0.592454,5.75915130112,0.171773,243.685453,-6.11294,27.9602,28.2352,79.8576934955,317.40980118,27.8090454297,5.7622,5.75748,47,331.361228582,16.6506826972,133.405916516,217.810526877
5.98662008518,0.170490806679,48,212.744973052,0.65602,5.98687042297,0.160825,391.488144636,-6.34562,28.3708,28.6084,158.539072571,501.543769952,23.0381187456,5.98951,5.9852,48,438.256922173,23.3826253505,179.458714824,341.501427562
6.15119389587,0.172290399129,49,234.794388563,0.626935,6.15184093241,0.168274,332.13512736,-6.51971,28.7736,28.9499,109.443428529,502.538464451,74.2057492182,6.15508,6.14981,49,791.652725751,68.4391658771,153.657595717,250.494407357
6.33671028082,0.178000224507,50,185.500755474,0.635,6.3370537938,0.183201,253.210574045,-6.69084,29.0837,29.3263,132.814597809,441.302599768,11.8742644999,6.34043,6.33505,50,366.469752073,51.7071786692,133.691430727,200.28381809
6.55504079776,0.187242740849,51,289.829557461,0.699329,6.55542330623,0.185699,319.460511547,-6.92725,29.4742,29.7375,197.933363501,579.014768939,10.0182661103,6.56026,6.55418,51,360.591425121,49.2135421129,160.381217889,228.520375169
6.74516684649,0.185148992449,52,286.852317113,0.667681,6.74569796757,0.202299,335.63959068,-7.12194,29.8292,30.0403,101.87726219,480.109814156,160.714720327,6.74866,6.74295,52,439.207940707,81.1350525343,160.123110579,244.054125279
6.96564592878,0.196349448081,53,227.166830099,0.656468,6.96594403981,0.224307,444.499467111,-7.34147,30.2096,30.348,144.220313227,400.076045315,9.45742227177,6.96967,6.96392,53,1177.50639032,176.509652938,184.472151609,353.476119576
7.13771338309,0.195288255823,54,254.249598264,0.732353,7.13810111145,0.21656,365.24383281,-7.51938,30.5619,30.6798,109.977196536,394.367691886,27.7174059928,7.1415,7.13612,54,377.336098326,6.04355537201,178.127090602,352.598523758
7.34414206581,0.19472680378,55,252.665653153,0.685453,7.34459366452,0.215418,410.264371022,-7.72281,30.9849,31.0111,92.4306841515,376.176943546,36.9895015562,7.34883,7.343,55,422.623351707,5.63840302101,188.015117984,397.468935075
7.54018814129,0.203947388647,56,269.044048177,0.637117,7.54067594513,0.2379,366.358261922,-7.93041,31.377,31.3068,180.342733586,627.046798272,25.4650607427,7.5437,7.53793,56,506.10980685,77.7771152672,157.529089838,242.945953868
7.73073264575,0.207907294829,57,180.86777709,0.636069,7.73124745942,0.224004,410.464897102,-8.12396,31.709,31.6802,112.926412159,363.380118361,46.5531787865,7.73541,7.72897,57,429.032670686,4.29201280987,187.043174118,402.375139143
7.93978647623,0.215555367003,58,252.047165944,0.662906,7.94036176666,0.254083,324.748089595,-8.33268,32.0757,32.029,193.674526759,733.638890576,36.3876490669,7.94462,7.93827,58,451.418879287,100.773578472,153.153364214,157.229264286
8.13396180297,0.229530572202,59,294.083855954,0.735743,8.13499579968,0.273579,792.746614218,-8.54939,32.3821,32.4224,281.401159512,919.763746704,15.9316100742,8.13994,8.13231,59,938.263870628,115.625072523,229.392697463,443.059081004
8.35818352139,0.222082734148,60,204.408001886,0.593537,8.35954408525,0.242889,272.736313676,-8.74786,32.6718,32.7318,200.414107018,790.896482131,10.0903351926,8.36421,8.35648,60,722.605789335,64.5518949761,138.255024735,212.526235754
8.52516614904,0.231463104132,61,139.957425676,0.687184,8.52617450988,0.287708,498.827581006,-8.91605,32.884,33.1321,152.265382688,421.745132115,14.5973780571,8.53028,8.52288,61,813.430823467,91.6359960661,198.146984741,349.344861741
8.71328519912,0.233522555323,62,287.910795067,0.622123,8.71459354214,0.288287,409.620249397,-9.10649,33.2014,33.4789,116.088744227,473.224443528,79.3894149624,8.72005,8.71188,62,467.730564802,18.6020983773,189.611040513,374.888067141
8.91568842174,0.245810198999,63,243.267608447,0.693875,8.91685092889,0.314131,597.405112199,-9.31564,33.4693,33.7919,185.206104751,565.148182317,13.6408705793,8.92121,8.9138,63,760.151808028,62.5160990817,209.123107878,398.222634089
9.09901179489,0.251258369816,64,293.455882815,0.737978,9.10018726706,0.326268,353.883528465,-9.50978,33.7317,34.1924,172.860141112,702.293663807,108.25676424,9.10638,9.09782,64,427.69035995,17.3179544458,172.486567073,321.882017523
9.29858839836,0.249475303159,65,202.003185455,0.723159,9.29968649542,0.325615,327.069983609,-9.69404,33.9843,34.5105,155.352040303,477.688247963,14.2597311048,9.30435,9.29642,65,565.52862396,86.8941870817,161.808680139,252.3135454
9.46893536772,0.263780967821,66,167.338450497,0.723326,9.47062856619,0.379573,409.635127112,-9.87517,34.2511,34.8828,112.448882671,287.683845872,14.4897730973,9.47727,9.46796,66,520.423622219,33.3621944199,188.109273154,348.679412111
9.66071608937,0.264556296702,67,280.139177636,0.679984,9.6625198311,0.361317,360.353914465,-10.0751,34.5366,35.2393,157.259207993,468.343416956,24.9952690829,9.66944,9.65833,67,464.104836931,23.0634386017,174.957169626,339.00305539
9.84872031136,0.263814591849,68,291.53995268,0.687528,9.84973682207,0.371074,582.293741862,-10.2594,34.7571,35.5946,171.165817058,569.639031438,29.8891170765,9.85536,9.84734,68,905.543524766,113.168272002,205.258188115,412.008944746
10.0743050987,0.260159440126,69,187.561573684,0.770104,10.0762726606,0.352026,536.127419213,-10.4964,34.9983,35.8825,138.554184718,376.632505526,12.8129589535,10.0814,10.0722,69,745.670398134,116.908342498,204.613877292,376.926328473
10.2386831185,0.273367996617,70,229.650051241,0.777534,10.2403279777,0.390179,375.542275842,-10.6718,35.2168,36.2404,214.953551603,571.745751303,12.5421656532,10.2467,10.2365,70,384.929354619,4.49769578986,180.274966823,369.391545189
10.4955450662,0.273099995803,71,253.097994513,0.828536,10.4981736522,0.412751,479.80144163,-10.9051,35.4303,36.5464,202.588716873,618.183599493,10.2146064349,10.5045,10.4941,71,692.253125672,119.906520976,194.772890511,268.632483024
10.6818269254,0.276556492686,72,226.321944683,0.837777,10.6842783925,0.40815,377.70352192,-11.1071,35.6883,36.8821,123.225108801,416.468864026,14.5663779549,10.6891,10.6798,72,382.882305198,2.27368508082,181.432633213,372.41622605
10.876831969,0.28722406524,73,150.994564954,0.868247,10.8788768139,0.442056,376.805962032,-11.3059,35.9226,37.2245,137.188529394,372.275211515,12.6193277553,10.8845,10.8749,73,390.813492561,7.03453826755,180.551625042,364.578024784
11.0294058258,0.291349479826,74,299.357280468,0.807647,11.0314303232,0.462637,363.926165092,-11.4635,36.0661,37.5138,138.462549988,480.002700638,26.5657442978,11.0376,11.0264,74,367.831014593,2.18511867968,175.945566903,358.660352596
11.2134225796,0.307085045294,75,252.772801174,0.813091,11.2155046619,0.512812,369.94494459,-11.6509,36.2896,37.8375,81.8012361049,349.97672051,66.4129796744,11.2234,11.2123,75,382.582824727,6.87595925818,177.60913171,358.098038554
11.4023798231,0.317009327534,76,275.178369723,0.771352,11.4045186702,0.505056,361.939448121,-11.859,36.5507,38.1305,153.550701564,647.151166403,95.6589855451,11.4105,11.3997,76,370.077601142,4.8039786479,174.747767214,350.026165924
11.6570505457,0.303784777918,77,273.73311214,0.779174,11.6596811531,0.465318,383.988798234,-12.1018,36.745,38.4435,135.176161594,440.736913585,10.9997538678,11.6659,11.6548,77,531.673854655,17.9938880128,181.041087918,371.757649421
11.8244076096,0.301414641379,78,249.130463169,0.800744,11.8267780001,0.470334,452.104203038,-12.2685,36.9399,38.6943,163.048173372,542.7786978,14.8614923039,11.833,11.8227,78,546.317616169,60.8925660491,197.244886107,375.350858873
12.031138209,0.335064738898,79,238.529299821,0.770122,12.0334504198,0.586252,411.847387355,-12.4826,37.1741,39.0555,159.416560366,503.491733824,21.2403172061,12.0397,12.0284,79,521.109359345,73.9944940437,187.124232342,331.649889393
12.2626702241,0.301967249465,80,313.599507086,0.786626,12.2655537055,0.467923,335.844040719,-12.7258,37.3519,39.342,96.709018263,462.945407222,177.612835802,12.2733,12.2622,80,423.508614752,39.2444472475,168.687936571,245.349129218
12.4829430075,0.328251000441,81,281.24769048,0.741646,12.4859528682,0.545219,385.671972007,-12.9644,37.6237,39.643,153.785682441,491.900369307,29.7813939438,12.4927,12.4804,81,507.18298536,67.9746451576,180.088249165,307.242055477
12.6723952971,0.341057317731,82,188.418365066,0.816839,12.6752141483,0.592725,337.158961781,-13.1379,37.9179,39.9446,130.787370605,465.09460501,18.0251888652,12.6813,12.6705,82,444.685966176,36.0842533397,168.72317989,259.592882241
12.8871196812,0.342981462166,83,251.890792249,0.777623,12.8898330587,0.573887,405.421849968,-13.3697,38.1672,40.213,168.919483516,470.334316429,18.9433026402,12.8963,12.885,83,467.240299392,25.0723984069,188.458129295,331.136590582
13.1469180736,0.361142506651,84,275.41991217,0.743488,13.1487370653,0.693174,446.791428854,-13.6343,38.3884,40.5357,174.444307394,550.675383764,63.6038606446,13.1548,13.1444,84,538.842269554,57.8235960517,196.114788774,314.989099965
13.3398949666,0.348357197003,85,199.934495889,0.801557,13.3427587089,0.621945,401.060970854,-13.8318,38.6203,40.7847,125.266887701,339.523297284,7.66109893829,13.3473,13.3372,85,420.10543476,9.96714099879,187.923443891,380.54270686
13.5509595916,0.35326546951,86,188.567010949,0.719017,13.5533323561,0.605708,310.215412604,-14.0831,38.7901,41.0586,143.406946198,370.132503667,8.16961022959,13.5593,13.549,86,552.823573018,101.635612268,157.692194447,155.953624578
13.8015993261,0.368737937975,87,222.845085494,0.755203,13.8038169546,0.686638,327.174090263,-14.3172,38.9521,41.4072,123.092068703,364.855822752,13.1091520774,13.8099,13.7984,87,470.805208009,109.477310149,161.661779459,156.332068357
13.9379276006,0.369638825045,88,223.467160802,0.688101,13.939783732,0.715073,368.895530356,-14.4347,39.1834,41.698,129.275526603,385.016721024,40.7373260948,13.946,13.9364,88,474.861775391,49.8567170151,177.02776656,289.344193645
14.1684455411,0.391051491414,89,207.911712533,0.705674,14.1704597844,0.743662,470.04571623,-14.665,39.3807,41.9609,134.564287259,448.522891585,37.0806691705,14.179,14.1658,89,558.797027469,47.4046529931,201.929002868,345.528571289
14.3753828201,0.363527338992,90,174.140161077,0.726301,14.3768719913,0.660585,441.217724569,-14.8887,39.5644,42.2065,120.472462454,413.153407917,16.4822037406,14.3845,14.3735,90,574.97754232,88.3400334902,194.107678437,302.05590069
14.5972396122,0.394142523583,91,191.881200481,0.769167,14.5992797639,0.799317,347.014609339,-15.1216,39.7766,42.4811,153.269176502,471.341134231,34.5196660408,14.6077,14.5951,91,356.622239761,5.6414436678,171.210797415,336.995959088
14.7816953495,0.39307320314,92,208.447064276,0.718825,14.7843492172,0.790593,427.649932088,-15.3019,39.967,42.765,121.060149148,372.124734504,19.3392927125,14.7928,14.7799,92,457.514250944,23.5755622229,193.469326769,377.400592639
15.007540351,0.386543501603,93,208.938789081,0.747791,15.0104736287,0.755551,478.833320522,-15.517,40.118,43.0257,99.3112251988,354.458307135,38.9855540561,15.0186,15.0049,93,500.173118359,15.075386087,204.46892905,433.746394565
15.2478973867,0.408945425149,94,193.30071632,0.710231,15.2506082359,0.867006,462.037332607,-15.7973,40.2325,43.3254,149.096415249,390.806727828,6.47983712703,15.2575,15.2451,94,498.250808052,26.7644218328,201.276915525,392.829017391
15.4781247777,0.406945955061,95,175.38586658,0.747164,15.4801233066,0.894906,484.234425618,-16.0195,40.4061,43.5378,127.119394615,355.83832623,6.42267305897,15.4884,15.4774,95,497.86957658,6.36736082982,206.38776291,472.067731889
15.7265532923,0.411268905376,96,184.740493489,0.7294,15.7286034552,0.873641,382.131242028,-16.2544,40.5671,43.808,126.285774105,418.747589447,10.3292288161,15.7354,15.7235,96,471.443875635,69.9793603198,180.580304712,265.775697203
15.8762242448,0.408069096829,97,244.71656236,0.768789,15.8780261567,0.874218,462.329177187,-16.4221,40.7909,44.0714,120.057325958,427.310049805,33.160131208,15.8848,15.8736,97,499.127977448,28.5836542689,200.063615936,370.227499378
16.1004265527,0.418484445254,98,221.113075827,0.712794,16.1025600503,0.85734,420.386824605,-16.6566,41.0865,44.2484,149.544502444,451.580938033,22.5695554279,16.1104,16.0974,98,521.092368013,61.8682740311,191.004902829,322.161750448
16.3057922366,0.457926213565,99,251.485565554,0.782976,16.3092861464,1.09167,444.869949759,-16.8714,41.2488,44.5342,154.889253227,533.354012458,9.91234012885,16.3184,16.3025,99,500.521204643,24.218983067,196.80779233,394.77804523
16.5818849802,0.432033224549,100,229.599166984,0.727994,16.5850185153,0.903351,357.146793226,-17.1498,41.4068,44.7902,159.438500549,465.084829481,22.0876143493,16.5957,16.5807,100,489.2704644,56.0056236312,174.695622032,302.645071899
16.794288321,0.433923177041,101,181.171931608,0.73111,16.7961130785,0.963207,282.28716801,-17.3492,41.5257,45.0138,123.961715094,393.807865283,46.0951613686,16.8058,16.7919,101,478.548088471,87.51602754,149.145519528,143.387465015
16.9613076437,0.46408217572,102,210.0097524,0.786676,16.9643634994,1.13239,494.435063584,-17.5346,41.7063,45.3119,105.946199931,356.954479781,41.5125400864,16.9729,16.9587,102,540.330752183,30.816108633,205.996092866,435.465840968
17.1918426994,0.439607731136,103,213.072292001,0.768644,17.1955017137,0.961614,312.764039946,-17.7523,41.8542,45.5163,126.972663803,449.137344859,49.8149445226,17.204,17.1895,103,511.597509501,104.704654957,157.520691641,146.203323088
17.4064639148,0.439689800013,104,243.234414302,0.722096,17.4090689102,1.00322,397.172821007,-17.9832,41.9582,45.8065,155.166972038,550.174052416,53.4386214069,17.4186,17.4042,104,541.532040777,93.011007589,182.008225021,269.246044671
17.5405609243,0.488924386567,105,255.297509507,0.810615,17.5432663907,1.27782,474.673941503,-18.1233,42.1051,46.0343,164.629958185,543.548440323,61.6464151007,17.5554,17.5393,105,490.039868381,10.3204630695,201.657865068,449.459714163
17.8354633556,0.467855268573,106,220.221360226,0.764691,17.839146981,1.08032,359.586291469,-18.41,42.2303,46.3038,117.915745244,452.373710137,71.515323069,17.8479,17.8319,106,520.173095699,84.7041395092,173.294238345,147.300997
17.9638063041,0.459129687899,107,156.627266209,0.772177,17.9667616786,1.06111,459.98625218,-18.5686,42.3247,46.5704,88.1706636028,350.129625983,43.8312162875,17.9788,17.961,107,540.603699924,72.6875731928,196.782058171,315.818217984
18.2143909008,0.474633551867,108,222.933223214,0.767857,18.2174345682,1.23786,487.146244975,-18.7847,42.4267,46.8094,145.990695544,531.502424322,50.2807879469,18.2287,18.2123,108,543.507191853,30.3005848083,201.390508152,387.229007252
18.3831937464,0.469534963265,109,220.877985896,0.750294,18.3874656884,1.24091,484.554767423,-18.9548,42.5536,47.0368,162.694640293,493.23554001,30.2063313173,18.4016,18.3816,109,520.037802112,47.7383073251,202.641059279,340.308172592
18.5953746366,0.463558970286,110,295.42544047,0.755594,18.5995301075,1.18889,356.501486313,-19.1616,42.6803,47.2609,92.1257778304,404.111088719,102.270356075,18.6101,18.5935,110,382.45717857,7.43107874315,173.035406137,343.498244179
18.7265329235,0.466915275032,111,202.642546062,0.811017,18.7316147355,1.04432,250.391961929,-19.315,42.8259,47.5221,108.051975945,350.050257588,16.6678873792,18.7442,18.7248,111,511.72421834,66.8763779137,138.95918537,143.492908442
18.9698949704,0.501840455102,112,237.69898629,0.796817,18.9763963673,1.38306,235.247949174,-19.5555,42.982,47.7796,186.169093618,613.723251627,4.3379816165,18.984,18.9638,112,303.916059639,23.5962719375,135.076399036,197.905510278
19.104522338,0.494147147044,113,224.290529645,0.744561,19.1118735216,1.34144,369.168151783,-19.707,43.1388,47.9897,128.395146717,506.520813828,53.9759857518,19.1235,19.1028,113,430.540880707,16.6856638947,175.832615199,331.584898405
19.3517773242,0.486940257499,114,207.688644003,0.762849,19.3570876632,1.34071,452.969846523,-19.9474,43.3492,48.2891,167.928535191,589.925511703,24.6025687565,19.3665,19.3497,114,596.840943266,66.2499458836,193.950829556,288.049942733
19.5132152842,0.494673587825,115,257.80034174,0.776924,19.5197566295,1.26058,250.089840391,-20.0849,43.5001,48.495,195.84343806,517.590295236,8.82247883084,19.5304,19.511,115,507.468518016,116.284471571,134.717870644,148.455460692
19.6630490344,0.503893502684,116,271.869212299,0.775819,19.6696837596,1.24311,373.798846084,-20.2692,43.6384,48.7218,112.810775551,535.349108218,167.548255411,19.6809,19.6602,116,445.222571934,23.7902772497,178.177982175,343.135716436
19.788073837,0.512875479705,117,228.891435608,0.779067,19.7936510641,1.32237,255.369093878,-20.4117,43.7118,49.003,91.9354964157,368.304523345,71.9371698845,19.806,19.7862,117,327.890875472,40.4690344915,142.533775109,193.55775447
20.0686697996,0.517704622271,118,277.38118243,0.811382,20.0739662097,1.40835,453.511295565,-20.6687,43.8119,49.2736,125.431371692,529.179608133,56.8088765343,20.0838,20.0653,118,993.454241678,172.913980511,181.049963475,135.688228535
20.2294218855,0.501116752022,119,321.070771988,0.804405,20.2337709264,1.3076,247.330391367,-20.8586,43.9856,49.4975,137.775983727,532.319887995,60.8112883792,20.2463,20.2283,119,574.400503215,128.685272105,129.396005797,149.286501826
20.415610268,0.510931644622,120,262.242297548,0.804466,20.4211198808,1.3513,369.772694059,-21.0338,44.0688,49.778,203.653101668,624.610057957,16.9228315073,20.432,20.4129,120,448.477155183,48.9027429486,176.404364843,151.29577152
20.6934558836,0.515058825651,121,256.460371834,0.765088,20.7011650116,1.34258,311.739378201,-21.3126,44.2611,49.9922,149.986521427,536.901901302,24.3111274239,20.7092,20.69,121,452.557173172,88.5929696237,158.704836594,38.899901007
20.8154187762,0.537894460402,122,229.979771001,0.771999,20.8213985155,1.56455,341.90854815,-21.4341,44.4227,50.2491,124.986726029,455.247995084,41.9930265161,20.8345,20.8119,122,548.821890056,83.4239350066,166.891059064,136.764332552
20.954619754,0.528824653291,123,210.314721322,0.824302,20.9595126467,1.44809,205.802853277,-21.5606,44.5734,50.4784,130.845628399,508.92179528,22.9026747536,20.9707,20.9526,123,577.466251076,138.601498346,116.33973985,130.221349529
21.0778288693,0.533109651255,124,254.793286195,0.784873,21.0820962895,1.53048,322.196146996,-21.6868,44.7341,50.68,135.319127905,487.819283275,102.804249612,21.0929,21.0751,124,496.989167581,109.714666115,159.115401677,130.866399734
