StdReturn,MaxEsReturn,MaxForwardProgress,AverageQ,AverageReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageY,AverageAction,MinReturn,AveragePolicySurr,Epoch,StdForwardProgress,AverageAbsY,MinForwardProgress,AverageQLoss,AverageAbsQ,AverageDiscountedReturn,MinEsReturn,AverageEsReturn,MaxReturn,QFunRegParamNorm,AverageForwardProgress
1.7455715501,3.94806905361,0.0311906537373,-0.00641057,-0.305108622468,1.70599503005,11.3728,0.00125287045397,-0.00641447920456,0.999996,-6.89531050825,0.00654707,25,0.00818741669837,0.00663524129401,-0.0222009166585,3.98013e-06,0.00660265,-0.295593685821,-4.66248474918,-0.403786504962,4.51716110136,10.1077,0.0084959341476
1.77533854157,2.45247049745,0.0389360911943,-0.00651598,-0.379532956689,1.61483841887,11.3658,0.00127068695417,-0.0065187724854,0.999999,-5.50700165174,0.00664011,26,0.00834206715497,0.00676550048369,-0.0153767185665,4.24072e-06,0.00673039,-0.364323286991,-5.69544007861,-0.40629214564,6.21190766097,10.2194,0.00815555988521
1.74228226481,4.74143635752,0.0302562166865,-0.00650114,-0.447107022153,1.79875911549,11.3634,0.00128095237779,-0.00650490725497,1.0,-5.56978757376,0.00655289,27,0.00815926096283,0.00683337505297,-0.0156447707178,4.05993e-06,0.0067977,-0.426206789793,-5.79191356416,-0.496891438079,4.35246047388,10.2703,0.00782918377777
1.8007049573,3.10711753876,0.0318973837253,-0.00647121,-0.460024419405,1.52727134223,11.3631,0.00130861591369,-0.00647463310959,1.0,-5.64334183551,0.00650605,28,0.00840193321962,0.0068454882738,-0.0158688575317,4.25946e-06,0.00680601,-0.439185360338,-4.36666406146,-0.363345342157,4.67644562054,10.3318,0.00776369244581
1.766767298,2.28212180661,0.0363074306497,-0.00639504,-0.359432232423,1.41609148059,11.363,0.00125447651071,-0.00639899370252,1.0,-5.2479859258,0.00635944,29,0.00826325877865,0.00679544198983,-0.0144983478491,3.85314e-06,0.00675398,-0.344476368383,-4.48002777258,-0.563213925003,5.60085200623,10.4566,0.00827045056917
1.82073705588,3.86582549706,0.0350766408181,-0.00628355,-0.395663149432,2.10517902336,11.3548,0.0012501127371,-0.0062862907497,0.999999,-5.61030024393,0.00627424,30,0.008512365882,0.00672351492101,-0.0164981567387,3.73061e-06,0.00668834,-0.379582883824,-4.77843996866,-0.265687623942,5.33979830421,10.492,0.0080674835391
1.89218568387,2.72376377082,0.0303383635963,-0.00608345,-1.02325230368,3.04240422799,11.4652,0.00125832107957,-0.00608246414782,0.986275,-5.91457049388,0.00601221,31,0.00887059256746,0.00652421408146,-0.0172475944322,4.19456e-06,0.00648572,-0.945633339767,-18.7295217551,-1.34268633503,4.42542973033,10.5783,0.00556998329262
1.81048149583,3.77633197154,0.0294740523961,-0.00575785,-0.997529067436,1.82227786562,11.5847,0.0012630862854,-0.00576014978841,0.987303,-6.0742564701,0.00566225,32,0.00850180541154,0.00626676484615,-0.0179401866105,3.91272e-06,0.00623094,-0.92267286535,-4.63419938654,-0.670955126631,3.95327787525,10.7068,0.00570965567957
1.75296779045,2.98571167572,0.0304968955231,-0.00552674,-0.732555171017,1.91216129281,11.6691,0.00127601522897,-0.00552331931575,0.992805,-5.60488522351,0.00554933,33,0.00823492115649,0.00617371050979,-0.0167625176504,4.13486e-06,0.00614801,-0.684671271863,-5.71615563185,-0.869125336225,4.21924710928,10.795,0.00672283184552
1.82832830415,2.40054840819,0.0346215684059,-0.00540583,-0.44766471707,1.53975205898,11.909,0.00124981573137,-0.0054038544936,0.999196,-6.42668848057,0.0053751,34,0.00855785516256,0.00611651534037,-0.0203363937679,3.64513e-06,0.00608851,-0.426548108764,-5.5073748758,-1.05980407317,5.24960875648,10.8939,0.00782132909429
1.71791376349,2.9895588676,0.0377596207455,-0.00502716,-0.439326432833,1.49582834365,12.2394,0.00123950488101,-0.00502788854568,0.997619,-5.97913407108,0.0043409,35,0.00802586660679,0.00642195703638,-0.018192380749,3.66075e-06,0.00637203,-0.419281061896,-6.15935283299,-0.713503293305,5.95496989343,11.0156,0.00786959458084
1.67358544543,3.81794641935,0.0361600940008,-0.00454547,-0.382106388901,1.70604327482,12.4337,0.00138969315732,-0.00454390621728,0.999899,-5.96881963699,0.0043486,36,0.00784964724285,0.00726831351259,-0.0178331264935,4.87394e-06,0.00719713,-0.365331776284,-4.15110569802,-0.0372601455295,5.59601904378,11.1377,0.00816344372
1.63767747917,2.53601922936,0.0361372486959,-0.00451354,-0.370451041799,1.68326791606,12.5899,0.00141235221223,-0.00451288136271,0.999978,-4.98818625278,0.00478448,37,0.00767603515418,0.00772661329303,-0.0141463166664,5.35194e-06,0.00765789,-0.354704218773,-4.45121610752,-0.329409345056,5.52626193126,11.2796,0.00820982231964
1.75211457656,3.66876789949,0.0339252296861,-0.00366508,-0.437636855366,1.86330506512,12.7042,0.0016493337017,-0.00366697492197,0.998483,-6.01612274984,0.00387078,38,0.00820222957246,0.00681144270084,-0.0180571740787,7.46821e-06,0.00676397,-0.417917496351,-5.23409184452,-0.399248717642,5.53429674168,11.5148,0.00790376168608
1.0443603207,3.98753051625,0.00865552074063,-0.00358802,-4.39221587042,2.47580880562,12.9007,0.0014166986689,-0.00358700594903,0.977665,-7.69415106103,0.00369917,39,0.00415221367186,0.00619507016863,-0.0202314617912,5.04351e-06,0.00615599,-4.14394192432,-6.08075651946,-2.00010158411,-0.569900981969,11.5496,-0.00498736445659
0.941213823789,-0.0442890403698,0.00564515621959,-0.00389203,-5.56046113816,1.04062595429,12.9259,0.00161691603363,-0.00388313473515,0.996296,-8.39525136001,0.00419319,40,0.00354538070419,0.00571383535771,-0.0179602920487,7.31089e-06,0.00572115,-5.29624741526,-8.02317584915,-5.46015673106,-1.72691058843,11.6798,-0.00558703542022
0.937281226415,-1.3790588754,0.00448813580009,-0.00457234,-5.56296587939,0.994028991096,12.9,0.00165569133804,-0.00457704074263,0.999583,-8.32558261449,0.00482269,41,0.00370702315128,0.00579475944242,-0.0172583131533,7.55574e-06,0.0057729,-5.29815507926,-8.0018509431,-5.61066673503,-2.1688548069,11.738,-0.00554019517899
0.895418688675,-0.560607689753,0.0057851129625,-0.00527161,-5.57135199117,0.965221348295,12.9455,0.00183736296228,-0.00527390082559,0.99999,-7.85445793903,0.00540028,42,0.00347203680634,0.0061720432059,-0.0156256364373,9.79769e-06,0.00615142,-5.30612733549,-7.56171502399,-5.5955363254,-1.40997485904,11.7781,-0.00556382276052
0.945838812297,-0.95181244882,0.00544483133712,-0.00604983,-5.55313698434,0.951064378414,12.9302,0.00202981657448,-0.00605521758229,0.995562,-7.88498832515,0.00601049,43,0.00353827274459,0.00680100890327,-0.0158044732688,1.19155e-05,0.00677226,-5.28921004524,-8.41339898451,-5.67442517834,-1.55043283332,11.8247,-0.00556972706721
1.0335700575,1.51219112341,0.00871909707327,-0.00675394,-4.31113754272,1.46457561408,12.8683,0.00208824674018,-0.00675774680995,0.987394,-8.0369358671,0.00669143,44,0.00417325165812,0.0074051578738,-0.0188181491252,1.26818e-05,0.0073703,-4.06048179151,-6.64706957992,-2.80363677343,-1.15365775657,11.8989,-0.0050961645964
0.893430983397,0.8083813496,0.00696087815146,-0.00744929,-5.60075767749,1.68142366659,12.9698,0.00210244831427,-0.00745749183606,0.999975,-8.5144170694,0.00753569,45,0.00349279214334,0.0081455254298,-0.0184917494187,1.26986e-05,0.00808551,-5.33511323761,-7.83920913338,-3.61807936247,-1.56565947288,11.933,-0.00571946614579
0.917953862966,-0.182579125776,0.00524811949946,-0.00829687,-5.58910860899,1.07476520295,12.9809,0.00219656922199,-0.00830524450747,0.999996,-8.19403079787,0.00868243,46,0.00357871592858,0.00902451387611,-0.0173722425297,1.37499e-05,0.00895159,-5.32379985307,-7.80050063675,-5.54858635942,-1.86611093711,11.964,-0.00567980200706
1.78963188183,0.705013380766,0.0297430640883,-0.00923942,-0.484387257934,1.6516895591,12.8812,0.00146206449098,-0.00923891821217,0.999812,-6.24126610251,0.00951348,47,0.00836300643916,0.00937731262623,-0.0193173665545,5.56116e-06,0.00935005,-0.460431766863,-7.40923069544,-4.91233637854,4.1746954883,12.0948,0.00768396329228
1.63422226801,3.20676070235,0.0302986936913,-0.00950871,-0.26955461617,1.44343690701,12.8788,0.00155476173458,-0.00951262361257,0.999968,-4.9807557609,0.00929705,48,0.0076541124863,0.00953034157875,-0.0138216799128,6.31141e-06,0.00950995,-0.260927743534,-3.84445804985,-0.369854719961,4.34549653326,12.1557,0.00868706308298
1.727083636,3.51074299868,0.038344752324,-0.00950264,-0.50671688305,1.74551128458,12.8361,0.00249030481057,-0.00950854684401,0.999997,-7.01870279551,0.00967916,49,0.00807974143177,0.00952749045518,-0.0226918177213,1.89996e-05,0.00950905,-0.482022049519,-5.75748402597,-0.508690812475,6.04760263032,12.207,0.00757293489735
1.68531663368,3.77411275537,0.0336857347726,-0.00964846,-0.354366981566,1.61833806168,12.7922,0.00152365974026,-0.00965605725388,1.0,-4.71573197094,0.00961174,50,0.0078930273685,0.0096745222681,-0.0119457170093,6.87183e-06,0.00965149,-0.339777922818,-4.135762296,-0.1992876866,5.01952737219,12.3461,0.00829760096319
1.7197211423,4.02039627117,0.033937128795,-0.0103574,-0.476107292253,1.60182161464,12.8114,0.00166318450313,-0.0103636085311,1.0,-6.26337214901,0.00988129,51,0.00803390008562,0.010386001455,-0.0197256336719,6.55824e-06,0.0103649,-0.453249120111,-3.60631013997,0.176212545742,5.19674073021,12.438,0.00768869278691
1.75903456652,3.76713531807,0.0334689305154,-0.0105694,-0.416973112035,1.9756273634,12.812,0.00149632617399,-0.0105640239535,1.0,-5.74785416266,0.00938362,52,0.00824273757944,0.0106054733334,-0.01682738547,5.29019e-06,0.0105908,-0.398614926239,-4.71129414637,-0.247954047443,5.05022876435,12.5431,0.00798310373415
1.74369996025,3.68908726941,0.0331133293706,-0.0100677,-0.395251201681,2.03371822283,12.8129,0.00147050784343,-0.0100700159112,1.0,-6.60748580823,0.00889183,53,0.00818254283764,0.0101383378578,-0.021301208109,5.30079e-06,0.0101173,-0.377797925406,-6.36948959556,-0.778559063232,4.94634005319,12.5902,0.0081000093908
1.79277605481,3.96920882664,0.0367484159568,-0.00952853,-0.199857627514,1.67772684205,12.679,0.00145200089531,-0.00952542988917,0.999998,-5.81705221078,0.00838271,54,0.00838630735573,0.00967607765649,-0.0172096459985,4.51458e-06,0.00965136,-0.195665839889,-4.58940892765,-0.590404932069,5.67108509756,12.6423,0.00900555660802
1.69563946754,2.89581082846,0.0348568783287,-0.00916567,-0.209085940558,1.41059316139,12.6997,0.0013789725321,-0.00916868514209,1.0,-5.04138645277,0.00823282,55,0.00797441820187,0.00938864085727,-0.0140565035701,3.96926e-06,0.00935784,-0.205128564214,-3.79081745603,-0.186717231107,5.2361373832,12.7076,0.00895010733935
1.73683604902,3.79036602997,0.0354776116521,-0.00840441,-0.337313235724,1.95773818708,12.6892,0.00148986332357,-0.00839887844092,0.999997,-5.96891303023,0.00778167,56,0.00817365812061,0.00863842676384,-0.0178257290019,5.13616e-06,0.00860792,-0.324763717779,-4.09946969582,-0.0587650531557,5.4345402179,12.919,0.00834056650027
1.68503335842,3.82549491927,0.0372471965233,-0.00823199,-0.398559613839,1.54084408565,12.7064,0.00136530069593,-0.0082346786423,0.999999,-5.10202155664,0.00763931,57,0.00787659957177,0.00838588706023,-0.01428090806,3.78735e-06,0.00835613,-0.381319510298,-5.00839620449,-0.831441102222,5.77492196943,12.9129,0.00805299240441
1.70830286141,3.13561081912,0.0307180833763,-0.00803326,-0.400429518132,1.53278626937,12.7553,0.00132145500496,-0.00803290056458,0.999997,-5.32667601545,0.00728727,58,0.00801245630773,0.00808031397745,-0.0153611128502,3.90612e-06,0.00805422,-0.383288907537,-3.3094808888,-0.147472322791,4.40714678822,12.9454,0.00804676946457
1.68844700403,4.22060863141,0.0311273745365,-0.00756206,-0.365941359921,1.65593215027,12.7648,0.00130431220889,-0.00756426280948,0.999999,-4.98139376326,0.0067139,59,0.00786984463682,0.00759387403297,-0.0135354729427,4.13333e-06,0.00757155,-0.35124997764,-3.88754316431,-0.207570625341,4.53330458447,13.0183,0.00822435353838
1.7880721644,4.49185892604,0.0351116755423,-0.00692408,-0.30209090978,1.76101254562,12.7817,0.0012897386614,-0.00692484873054,1.0,-6.14451712557,0.00601292,60,0.0083601501572,0.00695118684816,-0.0192226367899,3.64203e-06,0.00692889,-0.291429099058,-4.29227470785,-0.585818093389,5.40690280064,13.1854,0.00852299484464
1.75614614264,3.25624956246,0.0340061633108,-0.00645637,-0.433596040411,1.64355047757,12.7818,0.00116394076178,-0.00645776904359,1.0,-6.55851218108,0.00554563,61,0.00822027567092,0.00649766920821,-0.0202431597127,2.89545e-06,0.00646539,-0.414861535338,-4.78207884677,-0.205732776215,5.05704274679,13.2365,0.00791251274843
1.69160713966,5.88053581286,0.0310559007679,-0.0051849,-0.401866384294,1.92490805531,12.809,0.00120801597026,-0.00518590927844,1.0,-6.10318823432,0.00466889,62,0.00794863209084,0.00524753139961,-0.0187577819414,3.52503e-06,0.00520554,-0.385112107168,-6.02471401677,-0.460557569974,4.43373415932,13.2667,0.00803685100953
1.7055878444,3.92882340088,0.0341876354644,-0.00495695,-0.391960779142,1.86375268992,12.8107,0.00108364349742,-0.00495765261502,1.0,-6.27277378018,0.00464425,63,0.0079754351808,0.00505542917137,-0.0193937569331,2.33703e-06,0.00499762,-0.375567794447,-4.11333552188,-0.411352987135,5.18475249176,13.3421,0.00809764365149
1.76513337462,3.70412319652,0.0334584206418,-0.00495283,-0.3437416715,1.55557088804,12.8407,0.00112748966929,-0.00495322071226,0.99999,-5.35761253472,0.00454819,64,0.00825435471068,0.00507877865075,-0.0146289141468,2.71155e-06,0.00500381,-0.331201027326,-4.0486025905,-0.591634845718,5.0148742311,13.4113,0.00830840029503
1.76878097361,3.19523323349,0.0329704140804,-0.0051367,-0.490101889984,1.57045565109,12.899,0.00109953879432,-0.00513650852792,0.999954,-6.38106749981,0.00463753,65,0.00825603182317,0.00532166971007,-0.0199864555573,2.50706e-06,0.00521722,-0.465931495654,-5.06419382864,-0.304584391766,5.12188661267,13.4584,0.00765082802865
1.70130907383,3.87815217034,0.0385490305528,-0.00501552,-0.450789306005,1.7980557221,12.9052,0.00122557435228,-0.00501953465888,0.99999,-6.06710964569,0.00469077,66,0.00796051016168,0.00527903551068,-0.0182804753287,3.88676e-06,0.00516269,-0.42942143907,-4.73505633682,-0.362399892608,6.14433400973,13.5625,0.0078374883346
1.7581119703,3.67584232078,0.0326622431333,-0.00521748,-0.19778562674,1.95167984274,12.9478,0.00121596776319,-0.00521689377429,0.999994,-5.30613360201,0.00440461,67,0.00822688401561,0.00562443493313,-0.01451048317,3.10751e-06,0.00545937,-0.195947448452,-4.13872738047,-0.504505484858,4.86443722717,13.6673,0.00897282109122
1.77243618596,5.09181581906,0.0318113785973,-0.00434287,-0.338209211558,2.06538950917,12.9054,0.00120730345921,-0.00434425883964,0.999906,-5.14357509171,0.00361979,68,0.00829411926564,0.00495484387549,-0.0140521427389,3.33673e-06,0.00476031,-0.32542394335,-9.81559878876,-0.413790935502,4.83968645327,13.7185,0.00834547077305
1.73035372395,3.29449954437,0.0335430842115,-0.00406023,-0.50341529161,1.70909762865,12.9245,0.00111956694367,-0.00406040606967,0.999927,-6.20531091398,0.00345083,69,0.00808831810032,0.00477763606995,-0.0187197508295,2.56843e-06,0.00456507,-0.479358244556,-3.795829059,-0.407448329477,5.09721606144,13.7911,0.0075955330511
1.76295122471,3.96466484366,0.0313536313715,-0.00361232,-0.471057168171,1.90005072777,12.9494,0.00120439117676,-0.00361256423617,0.999983,-5.1611108906,0.0029616,70,0.00826354371306,0.00427570211535,-0.0145555649246,3.32186e-06,0.0040677,-0.448147160314,-3.96690329178,-0.383250070643,4.63752118413,13.9653,0.00774117092372
1.74191591018,3.92314116947,0.0397028987003,-0.00359791,-0.358738071241,1.76496626286,12.9921,0.0011490138739,-0.00359823412859,1.0,-5.74838468312,0.00297673,71,0.00816921874505,0.00417794705846,-0.0166695262975,2.80816e-06,0.00396008,-0.344203009268,-5.05954970117,-0.30015730305,6.33048524214,14.0221,0.00825770101709
1.72592792903,4.23401300261,0.031917811158,-0.00345442,-0.501294829686,1.73539247894,13.0035,0.00126265279855,-0.00345839126051,1.0,-6.17156239961,0.00280294,72,0.00809583289276,0.00396696835345,-0.018406617571,4.3611e-06,0.00376679,-0.478463652764,-4.47374736149,-0.295415860621,4.67237345158,14.1295,0.0075288890438
1.74886596449,4.15363867108,0.0360147940039,-0.00350793,-0.407261928426,1.82807874954,13.004,0.00111139015084,-0.00350503248226,0.999998,-5.90187780394,0.00289707,73,0.00820627230616,0.00399619525064,-0.0176473980672,2.68252e-06,0.00373501,-0.388082088737,-5.03994406365,-0.657536613942,5.49914551319,14.2367,0.00807811371526
1.76773420395,3.37504935192,0.0340045218484,-0.00353507,-0.289395512041,1.70250224978,13.0343,0.00107864935602,-0.00353599684485,1.0,-5.47617342653,0.00284798,74,0.00829800055418,0.00405819869127,-0.0152952333782,2.30004e-06,0.00377355,-0.279319826581,-4.01785289683,-0.497787289959,5.13954423758,14.2671,0.00858922043331
1.70478997183,2.93194266257,0.0386791970597,-0.00342993,-0.370405483941,1.54202127748,13.0833,0.00107985058072,-0.00343018662489,1.0,-5.17989338519,0.00269887,75,0.00797171368619,0.00403960164388,-0.0140414075889,2.47357e-06,0.00372897,-0.356021528503,-4.57378661443,-0.227987214094,6.40265244624,14.3042,0.0081990246472
1.77584405767,3.75313471032,0.0323389493195,-0.00331377,-0.444807786627,1.64393984418,13.1101,0.00109918725633,-0.00331401924203,1.0,-5.9755814931,0.0026554,76,0.00831020455746,0.00400118166134,-0.018555462413,2.80151e-06,0.00367235,-0.424811068465,-5.88083112862,-0.573726446715,4.76536848495,14.3344,0.00785738330458
1.80667743549,3.29736835569,0.0324194282263,-0.00320331,-0.455540245322,1.67503660475,13.1101,0.00113111538694,-0.00320089413628,1.0,-5.58390759783,0.00251585,77,0.00844731483824,0.00396425477398,-0.0158899987745,2.9685e-06,0.00361927,-0.434943696002,-6.07126016194,-0.379798420168,4.84254603033,14.3759,0.00780131571607
1.75323907102,4.86145960269,0.0351161720347,-0.00308848,-0.475794416644,1.91482004502,13.1102,0.00108217619031,-0.00308795548244,1.0,-6.23511842104,0.00245813,78,0.00820672548694,0.00392371971186,-0.0191470006332,2.50876e-06,0.00353313,-0.452610415397,-3.72360048008,-0.0895690012697,5.51028257858,14.4398,0.00769964539699
1.7879976892,5.11879878003,0.0367994758191,-0.00316352,-0.411661048785,1.99940173522,13.1102,0.00113461388843,-0.00316311267311,1.0,-6.57808460654,0.00256175,79,0.00839752907281,0.00407066624734,-0.0213552433436,3.00451e-06,0.00365277,-0.392997280518,-5.0148909849,-0.62565413067,5.67646674822,14.4763,0.00803294836455
1.63922677718,3.10951798496,0.0352016948274,-0.00302654,-0.386465025057,1.64064820678,13.1102,0.00122843063174,-0.0030271225689,1.0,-4.7738699942,0.0023904,80,0.00769703475113,0.00398037866954,-0.011939189746,3.60344e-06,0.00350059,-0.370147671471,-3.92794284163,-0.396452207807,5.74578308338,14.6671,0.00813153040007
1.77615727962,3.54255745079,0.0357420909052,-0.00287246,-0.393220269852,1.82896945161,13.1102,0.00113709287775,-0.00287251372882,1.0,-5.19325114787,0.00218703,81,0.00830037593995,0.0038853893721,-0.0146555056685,2.60388e-06,0.00343355,-0.376284671669,-4.05999834039,-0.545575057777,5.44367696677,14.7451,0.00809164389794
1.77895683608,3.01582793557,0.0324256561086,-0.00249269,-0.41429659328,1.90190910427,13.1102,0.00131074499918,-0.00249289284005,1.0,-5.36108536278,0.00174385,82,0.00833539985197,0.00346223952492,-0.0153414586788,4.74908e-06,0.00301494,-0.396968294032,-4.45181966843,-0.628635081746,4.83761626224,14.8601,0.00796343164676
1.78854786767,4.4106539517,0.0352826625217,-0.00247885,-0.357408194491,1.90147602266,13.1102,0.00114501814626,-0.00247929624699,1.0,-5.6075087306,0.00177716,83,0.00836684085553,0.00337028566321,-0.0165874647004,2.51865e-06,0.00302074,-0.343789791033,-5.38287677457,-0.480233633545,5.31690805949,14.8826,0.00824695024403
1.72824416857,5.3748819813,0.0371295876039,-0.00258995,-0.456077914571,1.96966811979,13.1102,0.00115403285447,-0.00259097495069,1.0,-4.62668337187,0.0018848,84,0.00810163880465,0.0034445996443,-0.0120705205555,2.57035e-06,0.00317253,-0.433522310687,-4.14797289662,-0.440827267247,5.80223052655,14.9456,0.00781939942615
1.68702772081,5.17524637145,0.0336299278468,-0.00273014,-0.445976601869,1.96708973893,13.1102,0.00118637624587,-0.00273104808053,1.0,-6.05470934952,0.00204963,85,0.0079023672112,0.00352838691475,-0.0183819421073,2.76523e-06,0.00330686,-0.424591224174,-5.03727621338,-0.507367845042,5.09096205325,15.0193,0.00786669856336
1.69568986153,3.06650142618,0.0304931446948,-0.00298531,-0.454280046563,1.71973623502,13.1102,0.00119175569342,-0.0029850071073,1.0,-5.88778088387,0.00244187,86,0.00794734168553,0.00380460691255,-0.0174403781212,2.94107e-06,0.00361031,-0.433489850289,-5.8275261683,-0.586340391424,4.37755760714,15.1012,0.00780916116412
1.76279169493,3.29220958916,0.0331965398409,-0.00296724,-0.363958496742,1.60272074121,13.1113,0.00106890378009,-0.00296777339663,1.0,-5.96989967706,0.00236033,87,0.00824768528092,0.00387817371282,-0.0178630756027,2.36867e-06,0.00364842,-0.349266137481,-5.017072685,-0.202379584315,5.04945064715,15.1538,0.00823900832397
1.75707672366,4.56158934172,0.0305811462546,-0.0028702,-0.381742338339,1.80866820418,13.1113,0.00101933835316,-0.00287042379799,1.0,-5.90868807323,0.00219793,88,0.0081924531668,0.00392621378357,-0.0173310705135,2.18765e-06,0.00361064,-0.367570993197,-4.03205442588,-0.371907550341,4.47662360357,15.2148,0.0081169644546
1.7259973034,3.75417192118,0.0302727187164,-0.00278545,-0.414775082916,1.98242187339,13.1377,0.00104371687634,-0.00278535634597,1.0,-5.82783049597,0.00219877,89,0.00806992475669,0.00390896153307,-0.0170765556077,2.23672e-06,0.00350592,-0.396796295346,-5.01138682851,-0.470137714828,4.3472585376,15.266,0.00798261137479
