MaxForwardProgress,StdForwardProgress,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,StdReturn,AverageAbsQ,MaxReturn,AverageReturn,MinForwardProgress,Epoch,AverageForwardProgress,AverageQLoss,AverageQ,PolicyRegParamNorm,AverageEsReturn,AverageAbsY,MaxEsReturn,AveragePolicySurr,AverageDiscountedReturn,MinReturn,StdEsReturn,MinEsReturn,AverageY
0.0498875138772,0.00818576580212,0.922165,15.0617,0.0324742436484,1.71501461352,0.021841,9.1009577657,4.82255968807,0.00735365309104,9,0.0296584214843,0.00119503,-0.0114617,16.2578,1.25610352479,0.0205941550127,10.6655978462,-0.00789983,4.24420442493,0.1374248779,3.42266666098,-6.76443726393,0.0160151245453
0.0501188020508,0.0114838794623,0.93952,15.4258,0.00726723065337,2.38054236685,0.0403233,8.74010251445,2.02218199625,-0.0149381165968,10,0.0180931838552,0.000184024,0.0380994,16.381,-4.0037340166,0.0409652459295,6.26248544985,-0.0595607,1.791871452,-4.71330676126,12.9948485523,-46.6860659933,0.0382031954871
0.00630094265804,0.00364665203917,0.999535,15.9788,0.00943741764456,0.981211387714,0.0716636,-1.35814679364,-5.54934020765,-0.0197046777671,11,-0.00555796749812,0.000349645,0.0690296,16.6455,-2.57688480266,0.0725297111101,1.79352388584,-0.0972513,-5.28553868649,-8.94802097655,1.9270547662,-6.89276677115,0.0690168936677
0.00734443231068,0.00348741393176,0.993789,16.5988,0.0138524042429,0.896678503021,0.0888477,-1.92958413509,-5.57508881607,-0.0169460390622,12,-0.00560904553656,0.000794106,0.0837815,16.5912,-5.66272792178,0.0918640824548,-0.100907163693,-0.108037,-5.31000037717,-8.15024110837,0.992177857919,-7.87096022628,0.083212356513
0.00548270637956,0.00365623205789,0.999787,17.0266,0.0131866082191,0.960629061212,0.0938245,-1.77979669371,-5.54007307576,-0.0194923204874,13,-0.00550033263495,0.000572291,0.0744852,16.6246,-5.59608750151,0.0955054904232,-0.0268738788288,-0.0832261,-5.27645073526,-8.8331278548,0.956058762705,-9.07935211714,0.0736230336557
0.00624542786891,0.00363701217792,0.99994,17.4026,0.0145052078026,0.951273207587,0.100986,-1.56025736347,-5.60364955338,-0.0177365342361,14,-0.00575398108818,0.000638834,0.0510796,16.8208,-5.55508781249,0.102330752454,-1.52932962232,-0.0571122,-5.33803551986,-8.45521653903,1.05155231022,-7.40018806609,0.0506010834138
0.00621881907151,0.00361804493471,0.999913,17.7924,0.0179132504231,0.943440152973,0.11479,-1.6097099201,-5.60174266177,-0.0191304423221,15,-0.00572445331572,0.000978187,0.0199699,16.8913,-5.61106217802,0.115944639114,-0.392643224524,-0.0116968,-5.33594810645,-8.61774591553,1.05831472864,-7.93165517511,0.0196551049492
0.00661572032285,0.00348295404801,0.999988,18.1089,0.0227804957135,0.928123424193,0.1246,-1.3793778135,-5.57624438015,-0.017553007129,16,-0.00565312587683,0.00154542,-0.0371609,17.0674,-5.53768879803,0.126037195469,-2.77007117252,0.0708236,-5.31165592716,-8.34442570206,0.99346520729,-7.61610038905,-0.0377410175009
0.00487719572465,0.00352045169439,0.999993,18.4749,0.0270525240487,0.911055633378,0.142433,-1.65498885673,-5.54865876175,-0.016990074458,17,-0.00550837435324,0.00236998,-0.11945,17.1851,-5.50749094171,0.144057365056,-0.384778069121,0.184686,-5.28455642368,-8.1821232282,0.968827137527,-7.82220849064,-0.119951289308
0.0326583487213,0.00851469468789,0.999997,18.7572,0.0239593416468,1.81361392133,0.205291,4.66507465352,-0.391044660839,-0.0190080053055,18,0.0081026027963,0.00186015,-0.204175,17.3177,-0.321256916411,0.206658936335,2.87533964134,0.241123,-0.374386711923,-6.26394552151,1.44260560004,-3.96980627503,-0.2055214248
0.0354090047467,0.00785660084264,1.0,19.0329,0.0198151503904,1.67783694434,0.260097,5.48094153227,-0.331048327571,-0.0151791861887,19,0.00839702921414,0.00138662,-0.259413,17.3442,-0.531728761849,0.2604394257,4.44034689398,0.290021,-0.318632529841,-5.4275217122,1.72620266477,-3.5760476932,-0.259911922263
0.100802445564,0.0786377389552,0.999998,19.296,0.0197468816304,16.2991019766,0.238032,16.5047557459,-10.9980707711,-0.287771281884,20,-0.0368133522696,0.0010795,-0.230108,17.4965,-5.72799000366,0.237835727841,6.97698505709,0.144728,-6.02461072988,-62.8716662998,6.35762886027,-13.9599636086,-0.230025488489
0.05078310126,0.0236136424382,0.999874,19.5255,0.0292591808113,4.76611313622,0.220738,8.33458601919,-3.07803782768,-0.0853835470318,21,-0.00531119169111,0.00252299,-0.158853,17.7001,-3.99659759166,0.222172738824,9.73985438846,0.0469917,-2.50121273283,-18.9443734966,6.69971996861,-16.2510996245,-0.160124510175
0.107742615102,0.0745082458708,0.999996,19.8132,0.0274969089127,15.4550382101,0.264891,17.9617640216,-12.0806963591,-0.294574821506,22,-0.041979775583,0.00230904,-0.106393,17.7902,-8.57449176632,0.265570285237,0.131303852189,0.00379684,-6.68221937163,-64.4178820462,5.68443197806,-21.3737390537,-0.106442760291
0.0577963742574,0.0254276279652,0.999997,20.2489,0.0286773317289,5.14955404126,0.268835,9.88914179261,-2.29246864078,-0.0851060359705,23,-0.0015638255961,0.00235695,-0.0324517,17.9815,-5.05198116364,0.269809316282,8.02360672103,-0.0506591,-1.83723333464,-19.0220653599,6.83592298037,-17.5884996564,-0.0321091274832
