StdReturn,AverageDiscountedReturn,PolicyRegParamNorm,MaxEsReturn,MinReturn,AverageY,MinEsReturn,AverageQ,AverageQLoss,AverageAbsQ,AverageEsReturn,AverageAbsY,Iteration,Epoch,AverageAbsQYDiff,QFunRegParamNorm,AveragePolicySurr,AverageReturn,AverageAction,StdEsReturn,MaxReturn
45.0654679853,-32.6040890584,23.152,-453.877945301,-645.053032874,1.02302947812,-453.877945301,1.02293,0.00113556,1.02294,-453.877945301,1.02303544425,41,41,0.0120177177009,18.4232,-1.0285,-550.344330841,0.993284,0.0,-489.118546532
117.860257169,-66.034925157,23.7177,-483.925325937,-821.38377975,1.01014501456,-483.925325937,1.01005,0.000833428,1.01005,-483.925325937,1.01015055171,42,42,0.0106342152256,18.6552,-1.01519,-577.053435054,0.993232,0.0,-429.9436608
98.9260984811,-22.8691992574,23.9263,-397.913141774,-254.917826356,0.999626016673,-397.913141774,0.999568,0.00113611,0.999568,-397.913141774,0.999635932662,43,43,0.011815485146,19.0245,-1.00519,-101.263005802,0.993681,0.0,42.1699174559
166.239516224,-33.542763746,24.2142,-276.537157727,-595.376275315,0.990222476982,-276.537157727,0.990172,0.000854959,0.990172,-276.537157727,0.990226931668,44,44,0.0106964010195,19.1442,-0.995832,-418.445228678,0.985351,0.0,-55.9675549197
100.922040674,-48.0378397439,24.4378,25.3949292476,-686.713692573,0.979789208349,25.3949292476,0.979654,0.00123522,0.979654,25.3949292476,0.979800179023,45,45,0.0122019236275,19.4962,-0.985099,-454.776076348,0.977781,0.0,-339.582304974
62.6142863614,0.960821880782,24.6299,-327.197618483,81.8001951869,0.969413546805,-327.197618483,0.96931,0.00109302,0.96931,-327.197618483,0.969423893979,46,46,0.0114353434561,19.837,-0.974821,171.940254333,0.988468,0.0,255.306262282
26.3002653886,-38.1037444846,24.6752,98.4035711466,-608.117717402,0.96095869189,98.4035711466,0.960899,0.00128918,0.960912,98.4035711466,0.960968511638,47,47,0.011689433475,20.108,-0.965467,-564.788404394,0.998528,0.0,-505.575336868
21.2662405858,-43.3957854444,24.9225,-192.915041165,-606.52554744,0.948852938452,-192.915041165,0.948786,0.000934464,0.948799,-192.915041165,0.948858928445,48,48,0.0108827623622,20.3729,-0.95383,-579.228324193,0.998806,0.0,-535.348790076
105.435182839,-14.4623179727,25.1292,-359.826653627,-578.278548519,0.938422552271,-359.826653627,0.938358,0.000957961,0.938384,-359.826653627,0.938429930193,49,49,0.0105293910086,20.5425,-0.943305,-483.07344043,0.998721,0.0,-262.028169027
22.3041951874,-41.8638552962,25.2161,-377.723775993,-605.459575155,0.927547450714,-377.723775993,0.927504,0.000976629,0.92756,-377.723775993,0.927555205172,50,50,0.0103122786825,20.6935,-0.932932,-577.029917174,0.999609,0.0,-536.985643428
42.8165080845,-20.1002370311,25.3287,-288.47902251,-586.639713921,0.915958701309,-288.47902251,0.915914,0.000948003,0.915914,-288.47902251,0.915967136277,51,51,0.0100467456744,20.9385,-0.921465,-533.778971771,0.999565,0.0,-429.821241489
21.3860603246,-37.3187947878,25.5568,-445.636567117,-577.435205483,0.905063566411,-445.636567117,0.905087,0.00100362,0.905125,-445.636567117,0.905075018685,52,52,0.0103127445115,21.2633,-0.910226,-545.408412534,0.992488,0.0,-501.557024337
24.9986966492,-50.8190875505,25.797,-365.601509477,-607.064121967,0.895287662121,-365.601509477,0.895263,0.000821589,0.895263,-365.601509477,0.895296119446,53,53,0.00964826609691,21.4498,-0.899615,-552.89832087,0.995464,0.0,-518.645230391
31.9100185825,-47.5331299391,25.9996,-370.75110551,-615.804748627,0.884459642138,-370.75110551,0.884456,0.00081829,0.884457,-370.75110551,0.884465587796,54,54,0.00981830265695,21.729,-0.889195,-581.24578596,0.998542,0.0,-518.987241064
0.777746054831,-56.406528334,26.1715,-359.942834697,-597.981668052,0.872373365256,-359.942834697,0.872371,0.00090108,0.872376,-359.942834697,0.872380832065,55,55,0.0100806567389,22.0095,-0.876313,-596.218443993,0.999964,0.0,-595.175443892
6.83353952549,-53.5561258734,26.337,-369.376408403,-614.675101274,0.861084191093,-369.376408403,0.861134,0.000747938,0.861139,-369.376408403,0.861092444611,56,56,0.00947630367194,22.1836,-0.865775,-607.535566989,0.991461,0.0,-595.362753268
1.40458514251,-55.7888936867,26.5772,-314.870062665,-592.005089535,0.85013289835,-314.870062665,0.850161,0.000641556,0.850161,-314.870062665,0.850140599908,57,57,0.00914558126247,22.3262,-0.854901,-590.314529429,0.990063,0.0,-587.520506327
0.783672267994,-56.4382619947,26.7522,-409.759463904,-597.588040697,0.839656645988,-409.759463904,0.839717,0.000879245,0.839719,-409.759463904,0.839665402501,58,58,0.00971180160334,22.5165,-0.844123,-596.276391471,0.999976,0.0,-594.99717383
0.60222831429,-56.9194554265,26.8533,-376.662974929,-597.906117551,0.830351244517,-376.662974929,0.830387,0.000695252,0.830389,-376.662974929,0.830359012071,59,59,0.0090179007455,22.7156,-0.835161,-596.803936435,0.999994,0.0,-595.79080436
0.871811482259,-56.7427185311,26.9913,-385.455369185,-598.473457824,0.819708235048,-385.455369185,0.819768,0.000811688,0.819768,-385.455369185,0.819717236235,60,60,0.00923362401961,22.8606,-0.825037,-596.506598028,0.999952,0.0,-595.307977377
9.69648110936,-38.4380141286,27.224,-442.569813691,-596.693274424,0.811301189634,-442.569813691,0.811351,0.000862258,0.811351,-442.569813691,0.811309533683,61,61,0.0093642787016,23.0564,-0.816257,-574.638523596,0.99976,0.0,-558.4151099
48.0161554055,-20.1327169011,27.3394,-386.953131549,-578.436084527,0.801660945232,-386.953131549,0.801711,0.000692884,0.801775,-386.953131549,0.801668541115,62,62,0.00908594870959,23.22,-0.806377,-533.300383213,0.999285,0.0,-409.505812939
232.123140225,-14.9399338989,27.5474,-407.311964565,-608.850287094,0.791788199747,-407.311964565,0.79187,0.00073331,0.79187,-407.311964565,0.791797948629,63,63,0.0089642775216,23.3944,-0.796235,-454.942199694,0.998352,0.0,195.221764895
117.860538456,13.6244686389,27.7379,-339.122393818,-610.560931824,0.780677940162,-339.122393818,0.78074,0.00072726,0.78074,-339.122393818,0.78068829269,64,64,0.00873045602784,23.4956,-0.78489,-461.36773946,0.999049,0.0,-237.409155678
6.12149668885,-50.0987122121,28.0512,-407.581176231,-598.864169283,0.772532941585,-407.581176231,0.772617,0.000603741,0.772617,-407.581176231,0.772540917048,65,65,0.00839316370905,23.569,-0.776503,-588.490201494,0.999832,0.0,-579.339331999
110.554200562,9.45793564659,28.3219,-75.1307886885,-563.619429374,0.762824760728,-75.1307886885,0.762875,0.000634614,0.762909,-75.1307886885,0.762831480813,66,66,0.00849555520783,23.6728,-0.767049,-461.8979293,0.998587,0.0,-234.814644974
150.981892839,21.2814671268,28.6104,-362.918640458,-608.3791112,0.753495303105,-362.918640458,0.753535,0.000747238,0.753538,-362.918640458,0.753503853395,67,67,0.00886090987782,23.8209,-0.75745,-377.146754699,0.993901,0.0,-76.4070902277
184.972176524,5.9008904361,28.8829,-290.689124769,-617.271557998,0.743617048029,-290.689124769,0.743651,0.00058233,0.743651,-290.689124769,0.743626304429,68,68,0.00809680788671,23.9442,-0.749377,-409.369109661,0.998662,0.0,-34.7549657999
188.242661814,12.7967355312,29.1631,-396.053363001,-729.135943107,0.735662965973,-396.053363001,0.735733,0.000732286,0.735743,-396.053363001,0.735675134771,69,69,0.00850644788465,24.1079,-0.74159,-558.373751541,0.998393,0.0,-190.57578202
551.179833477,43.9952577013,29.3737,-398.310578046,-867.716143044,0.729803679705,-398.310578046,0.729842,0.000559283,0.729842,-398.310578046,0.729829714148,70,70,0.00826365698021,24.2414,-0.735835,-323.70300387,0.997217,0.0,820.651927028
326.888216044,-26.5082594038,29.6085,-221.63345811,-1090.99251568,0.724441170297,-221.63345811,0.724549,0.000612166,0.724549,-221.63345811,0.724448585602,71,71,0.00837583852786,24.3946,-0.729987,-651.342623958,0.998872,0.0,-115.961857391
377.109935592,32.2382326915,29.827,11.5074824233,-463.504383451,0.715174680845,11.5074824233,0.715173,0.000532805,0.715218,11.5074824233,0.715182649695,72,72,0.00805180185842,24.52,-0.719901,-101.883554965,0.997185,0.0,828.624058404
552.508375938,46.8953954604,30.0696,-536.386481678,-601.090760521,0.709788676238,-536.386481678,0.709872,0.000616598,0.709872,-536.386481678,0.709800519908,73,73,0.00811441425557,24.6079,-0.71489,54.6745962948,0.996816,0.0,1107.44171517
151.836065855,15.8444429863,30.2967,229.867633575,-578.387912763,0.704417593915,229.867633575,0.704442,0.000581122,0.704442,229.867633575,0.704425906508,74,74,0.00832516836478,24.7554,-0.709834,-421.074974724,0.998931,0.0,-25.0750028489
521.862758874,63.2392831257,30.4786,-68.1857275026,-482.133237089,0.69700799426,-68.1857275026,0.697059,0.000576036,0.697059,-68.1857275026,0.697017208358,75,75,0.00836661296273,24.8947,-0.702299,294.043310384,0.996106,0.0,933.500164025
522.460556383,47.8554096303,30.6244,-171.329127522,-500.796768264,0.691800464078,-171.329127522,0.691869,0.000510292,0.691869,-171.329127522,0.691810183783,76,76,0.00821426903033,25.0267,-0.697312,210.609629886,0.996201,0.0,1011.69526666
443.063469746,61.4277788448,30.7986,-353.793522561,-429.066872744,0.688196098622,-353.793522561,0.688229,0.000454579,0.688269,-353.793522561,0.688205597115,77,77,0.00800938989103,25.1159,-0.693608,10.1795798094,0.99776,0.0,1124.1088265
606.837600337,48.4784604062,31.0055,599.252778473,-621.063577464,0.682633849222,599.252778473,0.68268,0.000526689,0.682738,599.252778473,0.682641596688,78,78,0.00846430938914,25.3046,-0.688714,-44.9272031028,0.997529,0.0,1069.7315558
639.206214204,65.2815843396,31.354,-291.443332128,-876.652647745,0.678094835956,-291.443332128,0.678123,0.000660889,0.678123,-291.443332128,0.678105321475,79,79,0.00882599395867,25.3859,-0.683655,203.992193599,0.998997,0.0,1093.43438065
829.63289804,70.8003751101,31.5543,-317.214894607,-489.753073372,0.67216389279,-317.214894607,0.672241,0.000559624,0.672241,-317.214894607,0.672176012759,80,80,0.00854409231266,25.5106,-0.677361,607.972059877,0.997739,0.0,1461.25608923
545.416507689,50.1118824352,31.7328,917.510569874,-433.181159079,0.672168021738,917.510569874,0.672197,0.000593686,0.672197,917.510569874,0.672176595902,81,81,0.00887983329862,25.5885,-0.677207,416.89601235,0.996342,0.0,1027.52686093
607.059306321,53.8372947367,31.9816,1022.95976319,-494.45298955,0.67244155172,1022.95976319,0.672491,0.000503238,0.672491,1022.95976319,0.672452309252,82,82,0.00894674003893,25.7391,-0.677954,416.080942987,0.998022,0.0,1166.83022541
128.993684499,41.3523138212,32.1569,905.491184697,-480.64822399,0.667702780686,905.491184697,0.667773,0.000689853,0.66782,905.491184697,0.667713651952,83,83,0.00951024257994,25.845,-0.67248,-357.311437416,0.999368,0.0,-23.2963768355
240.934158815,36.8787995478,32.3691,-177.530896729,-588.335804535,0.662739439486,-177.530896729,0.662742,0.000603878,0.662742,-177.530896729,0.662745691692,84,84,0.00918480155805,25.9698,-0.667873,-301.253665381,0.99914,0.0,56.3782743972
284.794708369,20.2556023743,32.5022,-327.229490244,-534.295659981,0.6573359259,-327.229490244,0.657403,0.000427633,0.657403,-327.229490244,0.657344046165,85,85,0.00857370834713,26.0705,-0.662606,213.214804265,0.982331,0.0,417.783353172
332.159441018,46.2413529553,32.7888,603.792742944,-447.254422692,0.656220561644,603.792742944,0.656256,0.000625525,0.656256,603.792742944,0.656229823222,86,86,0.00953647859862,26.2079,-0.662846,-149.801132838,0.995523,0.0,569.371180626
588.106926316,42.5929582017,33.0064,630.002197289,-481.302573015,0.654336031106,630.002197289,0.654385,0.000496324,0.654385,630.002197289,0.654341601075,87,87,0.00933302388268,26.3491,-0.659679,311.892829335,0.985861,0.0,1071.41030852
471.019794256,87.0043889243,33.2432,823.033929536,-456.744596512,0.656703050545,823.033929536,0.656759,0.000563468,0.656759,823.033929536,0.656708851448,88,88,0.00967860055988,26.4973,-0.662547,82.9644370322,0.995018,0.0,932.87841876
485.90164023,34.1900750771,33.4725,336.03377894,-447.512927068,0.655588923525,336.03377894,0.655626,0.000638975,0.655626,336.03377894,0.655596636591,89,89,0.00995029691196,26.6465,-0.661702,331.227077443,0.972085,0.0,843.791149917
487.508993168,45.1867920986,33.667,1014.72904737,-443.392796854,0.6550278641,1014.72904737,0.655078,0.000572254,0.655078,1014.72904737,0.655034192544,90,90,0.00963351782366,26.781,-0.660457,286.007237821,0.973889,0.0,972.230696259
410.60991362,33.501884391,33.8393,-9.83903781071,-599.04745633,0.652212849169,-9.83903781071,0.652239,0.00061255,0.652243,-9.83903781071,0.6522192825,91,91,0.00989412223341,26.9019,-0.65774,-142.236375387,0.99149,0.0,769.284408508
583.23705426,74.9916603712,34.0129,799.725638123,-359.228293252,0.651096986488,799.725638123,0.651151,0.000797626,0.651162,799.725638123,0.651103179125,92,92,0.0106535704461,27.0706,-0.657133,646.980501183,0.979371,0.0,1296.28188819
384.593105261,82.0996213483,34.1336,1182.23048588,-663.060640123,0.6542138817,1182.23048588,0.654294,0.000618119,0.6543,1182.23048588,0.654223196596,93,93,0.0102065261825,27.1546,-0.660552,-206.382230688,0.986039,0.0,528.845919251
356.557244901,59.3586242487,34.2751,1193.290586,-440.698336843,0.653786582169,1193.290586,0.6538,0.000624722,0.6538,1193.290586,0.653790609442,94,94,0.0106203812299,27.2531,-0.660532,-145.820379032,0.988618,0.0,543.235812512
590.070084554,75.1200350611,34.5301,142.01636436,-578.65644143,0.651024192771,142.01636436,0.651063,0.000593468,0.65107,142.01636436,0.651033070586,95,95,0.0103764940554,27.3554,-0.657321,822.837542249,0.982526,0.0,1330.72869226
630.224224293,87.303651643,34.7031,1180.75008877,-512.799802663,0.655636298753,1180.75008877,0.655685,0.000615053,0.655702,1180.75008877,0.655642793327,96,96,0.010806650382,27.4728,-0.661604,888.751169872,0.976255,0.0,1484.07307483
283.131987254,67.8334668467,34.8516,962.860965581,-588.836478378,0.658554173696,962.860965581,0.658578,0.000475346,0.658578,962.860965581,0.658560464278,97,97,0.0106251454846,27.6277,-0.664684,-193.942307157,0.992586,0.0,388.413345936
538.44909523,78.225293328,35.0615,1189.75839249,-544.140190169,0.654486906967,1189.75839249,0.654539,0.00067184,0.654539,1189.75839249,0.654492765657,98,98,0.0112050007639,27.772,-0.659873,32.2216190905,0.993802,0.0,989.691206425
535.06752549,77.9081084338,35.2776,824.103680924,-448.454302002,0.657912355467,824.103680924,0.657947,0.00066349,0.657947,824.103680924,0.65791931841,99,99,0.0112574160138,27.9459,-0.664432,50.7271120512,0.995479,0.0,1129.14465875
614.293788615,56.1997495972,35.5347,-54.2444569256,-600.33722047,0.656003418056,-54.2444569256,0.656055,0.000771168,0.656057,-54.2444569256,0.656013206694,100,100,0.0117255666727,28.1189,-0.661878,235.512351833,0.985072,0.0,1439.46560931
452.305082213,30.4427076871,35.7477,419.790907807,-595.135077994,0.651754635189,419.790907807,0.651767,0.000633366,0.651778,419.790907807,0.651759973676,101,101,0.0111217595009,28.2231,-0.657503,10.2498090698,0.990116,0.0,690.995248825
403.276797181,58.9382915541,35.8857,-71.7829728632,-374.409910821,0.651425116277,-71.7829728632,0.651491,0.000903478,0.651491,-71.7829728632,0.65143400768,102,102,0.0119506571646,28.3257,-0.657617,58.3395795149,0.980895,0.0,1000.6829789
607.912338391,61.5753973375,36.0702,758.664554599,-603.251212515,0.656215632791,758.664554599,0.656269,0.000589038,0.656283,758.664554599,0.656221055585,103,103,0.0111360002794,28.4193,-0.662454,146.431562849,0.989968,0.0,1354.04583379
642.511187479,96.1480414635,36.2472,875.197885337,-418.309547416,0.657846279916,875.197885337,0.657852,0.000938281,0.657867,875.197885337,0.657853382198,104,104,0.0124830354985,28.5668,-0.664225,739.730801299,0.985043,0.0,1651.31290854
463.725035446,108.118594915,36.4475,849.268893277,-236.170626492,0.657962139267,849.268893277,0.658013,0.000843559,0.658013,849.268893277,0.65797088458,105,105,0.012087704089,28.7175,-0.663723,915.721797053,0.977391,0.0,1446.15979979
601.239483042,81.9977678286,36.6447,1037.35273758,-577.287896228,0.657764186449,1037.35273758,0.657833,0.000782057,0.657833,1037.35273758,0.657771415011,106,106,0.0121086600042,28.845,-0.664617,169.078876361,0.989012,0.0,1415.28468316
232.936005922,93.3408390477,36.8906,-117.764817929,758.929443264,0.657537927618,-117.764817929,0.657556,0.00063889,0.657556,-117.764817929,0.657544415588,107,107,0.0117211297528,28.9403,-0.664166,1176.91959118,0.975065,0.0,1582.93831938
373.757126514,66.2528400952,37.0858,176.668121147,-429.186789282,0.654904773103,176.668121147,0.654982,0.000896915,0.654982,176.668121147,0.654912903412,108,108,0.0122733431312,29.0437,-0.661659,-102.161698967,0.989846,0.0,693.38286595
413.096108992,76.5800454015,37.2721,519.419255118,-277.117101326,0.656479095687,519.419255118,0.656476,0.000593327,0.656476,519.419255118,0.656483442826,109,109,0.011738730575,29.1477,-0.663251,662.880043811,0.968499,0.0,1183.77475203
204.679966183,113.766264353,37.4937,981.791500247,1141.79499975,0.659696812586,981.791500247,0.659756,0.00098786,0.659756,981.791500247,0.659704953533,110,110,0.0128632735088,29.3192,-0.666876,1546.51637642,0.957747,0.0,1826.80058192
111.27625204,130.396936102,37.7392,954.445050773,1242.69045268,0.662778855724,954.445050773,0.662824,0.000837612,0.662824,954.445050773,0.662786154381,111,111,0.0124431116787,29.4515,-0.670209,1359.50621109,0.957619,0.0,1526.30292854
534.193500064,136.946705111,37.9731,958.559205561,-12.6777343178,0.66729756249,958.559205561,0.66731,0.000633956,0.667311,958.559205561,0.667305384376,112,112,0.0120880925921,29.5653,-0.675006,1452.95203106,0.954183,0.0,1907.38029691
458.601874637,149.106742586,38.2123,1482.04078396,510.851821862,0.670977756624,1482.04078396,0.671027,0.000953836,0.671028,1482.04078396,0.670985130508,113,113,0.012817457034,29.6921,-0.679696,1444.71906394,0.95985,0.0,2124.08329994
365.581445109,107.486045007,38.4159,786.97988547,447.042319277,0.674250778067,786.97988547,0.674286,0.00094975,0.674286,786.97988547,0.674258947514,114,114,0.0131966750815,29.8162,-0.682461,1315.34272872,0.957823,0.0,1772.24775501
499.1410196,91.6712384246,38.6914,1133.43126243,-375.663099046,0.676799122369,1133.43126243,0.676889,0.00121652,0.676889,1133.43126243,0.676807995458,115,115,0.013733639109,29.9581,-0.685291,640.519854362,0.969083,0.0,1267.92322604
368.358855721,155.557256453,38.925,348.198532647,648.67830501,0.68717061902,348.198532647,0.687166,0.000890304,0.687178,348.198532647,0.687178395885,116,116,0.0132857825528,30.097,-0.695919,1594.03747573,0.954399,0.0,1955.45696419
244.726080698,138.838099269,39.1842,788.838063476,1159.65076287,0.682501439155,788.838063476,0.682536,0.000759944,0.682536,788.838063476,0.682509950191,117,117,0.01291923846,30.2137,-0.690893,1608.04957197,0.963086,0.0,1933.64771872
175.734184618,140.997406822,39.3411,1202.39022751,1352.28485172,0.692587143436,1202.39022751,0.6926,0.00102575,0.692612,1202.39022751,0.692593993991,118,118,0.0133852981998,30.3646,-0.701449,1692.88835734,0.96481,0.0,1993.48566192
563.415158506,141.469273502,39.5641,1129.13148371,27.2757217481,0.696190427671,1129.13148371,0.696277,0.00110646,0.696277,1129.13148371,0.696197401285,119,119,0.0141943565334,30.5117,-0.704472,1275.41175521,0.967852,0.0,1863.6601123
715.582024815,146.216887152,39.7999,1281.51872969,-475.217073375,0.698935762302,1281.51872969,0.698978,0.00105915,0.69899,1281.51872969,0.698943445679,120,120,0.0137050427983,30.6397,-0.707499,1632.40875585,0.964584,0.0,2032.36016287
