AverageY,StdReturn,AverageQ,Iteration,MaxReturn,StdEsReturn,AverageEsReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAction,MaxEsReturn,AverageQLoss,MinReturn,AverageAbsY,AverageReturn
23.2408605586,1.71104737948,23.2403,76,-7.17426857369,0.0,71.7691832717,71.7691832717,76,31.0911,23.2403,-7.13460537715,-23.5514,0.424580186489,36.0455,0.404717,71.7691832717,1.62011,-13.3786758915,23.2410242553,-9.85727267368
23.4271346389,16.4247201439,23.4257,77,48.8235477968,0.0,62.8330627516,62.8330627516,77,31.3235,23.4257,-3.72935510122,-23.7352,0.438580316163,36.2188,0.764274,62.8330627516,1.48414,4.62589654912,23.4277201547,26.9803002688
23.4284033785,1.50580475019,23.4262,78,4.49132289388,0.0,41.7926084741,41.7926084741,78,31.5701,23.4262,-0.309052724231,-23.7588,0.439366045527,36.4047,0.807346,41.7926084741,1.71747,-0.809770904063,23.4287406818,1.60744143919
23.4874578094,18.6298026344,23.487,79,50.9553584808,0.0,-34.3209452707,-34.3209452707,79,31.7755,23.487,11.9131344363,-23.7834,0.458535193549,36.5929,0.811654,-34.3209452707,1.94112,-2.30157797864,23.4876410123,36.1811695701
23.7017229788,15.6443200145,23.7006,80,35.4415303751,0.0,33.4085367084,33.4085367084,80,32.0458,23.7006,7.82263769474,-23.9952,0.443356284692,36.8365,0.803071,33.4085367084,1.73116,1.59702142793,23.7021183412,21.9043814479
23.7445219648,4.01909046728,23.742,81,33.381588326,0.0,73.4170172583,73.4170172583,81,32.2682,23.742,12.8464372715,-24.0287,0.448010542124,37.0993,0.953312,73.4170172583,1.75072,22.1536567097,23.7445945976,26.7747736275
24.1254368195,3.96362312499,24.125,82,35.9716235953,0.0,76.6086655954,76.6086655954,82,32.4785,24.125,8.55271316693,-24.4035,0.411500495542,37.3155,0.881959,76.6086655954,1.30401,22.5347108496,24.1258363924,32.642105328
24.2262704354,1.30529232592,24.2244,83,43.3289742459,0.0,77.8182993936,77.8182993936,83,32.6731,24.2244,18.5026024931,-24.4967,0.459805505385,37.4577,0.911139,77.8182993936,1.77512,39.0894170311,24.22658318,40.5993521681
24.1944868126,5.01001121432,24.1935,84,41.6452675649,0.0,8.15144711557,8.15144711557,84,32.9408,24.1935,13.953366771,-24.4705,0.407117685839,37.6198,0.972557,8.15144711557,1.15271,28.3469303871,24.1946318508,33.7113290657
24.2799053217,4.74003921856,24.2781,85,46.7999548597,0.0,82.2994621271,82.2994621271,85,33.1356,24.2781,15.9542403698,-24.5423,0.44037652797,37.8331,0.97461,82.2994621271,1.54461,28.7771788581,24.2802706841,41.7646464336
24.2651790873,8.14755005234,24.2646,86,33.6504463956,0.0,85.3173607777,85.3173607777,86,33.3089,24.2646,11.1402403683,-24.5367,0.448339295753,38.0256,0.976159,85.3173607777,1.72393,8.54555454078,24.2654150291,17.4620031101
24.377041138,9.146889029,24.3747,87,26.9486814592,0.0,27.4380014936,27.4380014936,87,33.5214,24.3747,12.502077177,-24.6654,0.434466922005,38.168,0.999992,27.4380014936,1.53833,-2.06720227101,24.3773551509,14.0368635028
