StdReturn,AverageDiscountedReturn,AverageQ,AveragePolicySurr,AverageAbsQ,AverageEsReturn,QFunRegParamNorm,Iteration,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,MinReturn,MinEsReturn,PolicyRegParamNorm,StdEsReturn,AverageQLoss,MaxReturn,AverageY,Epoch,AverageAction,AverageReturn
10.3882729979,160.384169495,46.0522,-48.1137,46.0883,284.516069551,43.7284,34,458.621083432,46.0731487764,1.22137484438,246.248619358,161.929797844,30.8705,89.0721884906,7.09596,325.741944526,46.058235873,34,0.624949,305.346937967
8.6376477765,172.648906902,48.3908,-50.4639,48.4287,263.841797767,44.5755,35,341.772129389,48.4124575399,1.25324927998,324.311679172,47.4073525846,31.2631,94.9143409325,7.37977,367.51576586,48.3980050035,35,0.600157,343.477918244
50.7888179191,182.744372393,50.6844,-52.7541,50.7231,278.012707957,45.377,36,392.761941943,50.7057995198,1.31234557111,310.562337225,34.5502093924,31.5877,94.4965692915,8.19461,536.356641425,50.690737232,36,0.573839,385.342629221
173.416444002,201.313996835,53.0775,-55.1786,53.1187,284.847868513,46.1929,37,765.519277194,53.1002181122,1.33497519054,303.746932341,42.7295503987,31.9612,223.137610497,8.3017,1484.12556228,53.0856497616,37,0.591423,489.947151288
7.49782389244,171.931665202,55.3108,-57.4277,55.3539,262.990292186,46.9047,38,435.689802105,55.3335256744,1.39892148763,322.876063586,12.8867458848,32.3114,118.935325213,9.16457,360.35700721,55.3176067858,38,0.515419,342.87549015
2.53970171033,186.16049827,57.5842,-59.6852,57.6294,243.870669193,47.6969,39,356.334052188,57.6049067918,1.44018061028,373.179394236,4.77463379584,32.6444,120.240666838,9.32432,386.604765994,57.589527033,39,0.506029,383.328578064
5.57734175207,178.30131692,59.9215,-62.0753,59.9691,309.062678798,48.4495,40,547.217728394,59.9450384052,1.49292945261,345.129601462,37.3275160814,32.8937,156.686501213,9.87445,369.2383319,59.9290121521,40,0.543193,359.601385172
8.69656112776,177.032371741,62.213,-64.3883,62.2651,287.283372256,49.1595,41,583.131704115,62.2360445435,1.54801239261,328.915801352,123.880628668,33.1739,138.102480557,11.0724,364.604087196,62.2190733364,41,0.557161,349.006881287
4.30776717145,168.764954699,64.4171,-66.6989,64.467,270.175522844,49.956,42,476.817634452,64.4426291968,1.61338635217,316.094511801,59.1885039365,33.4721,123.494340671,12.116,340.661307528,64.4242526839,42,0.600042,324.095585653
5.57225387991,173.610361785,66.7715,-69.0816,66.824,220.105910245,50.6412,43,316.61701118,66.8006186028,1.63097267842,325.435442042,14.0085116225,33.7989,106.373452972,13.2128,348.710965948,66.7812609539,43,0.649189,335.141910543
9.04483202153,175.339568757,69.2424,-71.6088,69.2917,278.371174507,51.3335,44,398.827868851,69.2650448789,1.647988581,318.702176851,33.4917346598,34.0977,99.0064562229,13.0726,358.593536038,69.2488664028,44,0.610527,349.191220153
7.20697201154,166.788104883,71.4955,-73.9048,71.546,228.297412515,52.0345,45,437.770081084,71.5205996006,1.7399290289,305.132763216,21.9870408966,34.4209,136.788620226,13.8387,338.749925038,71.5039788659,45,0.630397,320.196309833
4.36910203623,166.889947178,73.6098,-76.0225,73.6677,273.139851819,52.7579,46,389.663840319,73.6371549525,1.81565581529,308.88019708,58.6108740962,34.7477,94.7081964073,16.2698,335.459208066,73.6193710696,46,0.634469,319.19104879
11.8340385991,157.615972079,75.8962,-78.3335,75.9534,231.378911554,53.4788,47,431.574594424,75.9240000968,1.83934451435,287.449918549,64.9097272783,35.0963,125.608511981,16.0061,377.67355064,75.9066417699,47,0.630835,296.689651681
6.0492030133,154.204942426,78.0711,-80.561,78.1292,219.841065144,54.1571,48,320.492408135,78.096267684,1.88742975563,278.51777975,10.5145401274,35.4865,102.608244314,16.549,305.276576592,78.0790507355,48,0.643524,290.263316923
5.94285930834,146.239378048,80.4548,-83.0475,80.521,199.567905844,54.8294,49,338.264473419,80.4812441737,1.91530078698,241.29819303,20.185851504,35.8193,124.356432798,17.2671,269.995087741,80.4623557106,49,0.65185,258.183264691
16.4869137685,163.871843433,82.7831,-85.3919,82.8435,292.277827555,55.5144,50,440.889346206,82.8087218383,1.95289623967,244.870456699,29.4236477169,36.147,138.056632131,17.3675,350.66406868,82.7909701526,50,0.648493,313.958642522
10.2672464757,173.553175728,85.1008,-87.7389,85.1658,170.040936666,56.1904,51,329.110773558,85.1281034517,1.9960819719,314.83230097,8.29957624397,36.552,107.256157621,18.4682,367.276719522,85.1097088849,51,0.637257,348.683732929
10.3108151962,157.880280237,87.2531,-89.9145,87.3147,226.966740477,56.8394,52,360.82193711,87.2797805087,2.04781241173,290.392650545,3.70464708631,36.8662,123.595342691,20.1872,340.191172833,87.2621727292,52,0.636833,310.269970644
41.9430500004,158.450678317,89.7855,-92.4736,89.8557,181.763503971,57.4986,53,353.636244943,89.8128545741,2.08616658703,229.862675514,8.85771497332,37.2271,109.381931056,19.9045,428.307654458,89.7941555623,53,0.642143,303.913042605
36.3442895413,162.452006262,91.8131,-94.5205,91.8815,223.71767897,58.123,54,333.708725117,91.8356373438,2.13056375417,251.559556377,102.389532987,37.5686,75.1909486037,21.4166,437.110133874,91.8195593523,54,0.67696,318.826896111
17.6251618586,165.631541981,94.0957,-96.904,94.1734,233.012645038,58.7983,55,457.626806836,94.1244592394,2.2158833264,281.832008464,78.892565805,37.8729,114.199372462,22.6384,352.080475586,94.1047665361,55,0.698129,330.792275525
51.179334298,164.891929106,96.3318,-99.1452,96.4076,245.795858351,59.4666,56,334.120576414,96.3634583723,2.24834877579,271.861472227,142.037109959,38.2167,66.1385468326,25.0153,495.711414064,96.3445727547,56,0.682024,330.882532156
21.8740537397,159.403109414,98.5435,-101.4,98.623,189.607918468,60.1229,57,481.581227665,98.5728697608,2.27367917442,249.982161969,21.1443344702,38.5567,127.877419846,24.049,374.013690723,98.5538121429,57,0.689146,308.517758027
34.6878869714,164.383870599,100.796,-103.735,100.873,223.404267009,60.8126,58,334.316317967,100.82345917,2.34637839641,277.499141008,10.2664986868,38.8435,113.157721788,26.7765,436.137749725,100.802451907,58,0.67217,324.411597911
28.5054478049,156.750124174,103.215,-106.171,103.288,176.923086411,61.4698,59,336.672229332,103.242605471,2.3603798652,246.044637389,31.0122309925,39.1103,80.6155643039,26.4265,395.912722253,103.225056317,59,0.68884,298.559795569
42.1190108463,172.067588909,105.377,-108.386,105.455,226.479963548,62.1784,60,342.907446471,105.408237003,2.46101971262,304.010150175,9.41565929523,39.3909,93.1881063356,29.2249,445.704309375,105.388788838,60,0.680304,353.054873944
34.9031725132,172.79085763,107.804,-110.851,107.883,205.816937589,62.7699,61,435.477252939,107.832740875,2.45789225405,109.822253665,7.66698418339,39.692,133.901727379,27.7679,431.532443844,107.811440753,61,0.698321,354.716153293
31.6838366628,171.847529405,109.842,-112.914,109.927,227.075427175,63.4635,62,383.046390104,109.875156583,2.52095548929,255.679097621,38.498930705,39.9733,115.172767605,30.393,428.821815918,109.853524282,62,0.658944,346.826763229
24.4922812071,174.156005456,111.942,-115.062,112.035,213.492952151,64.0723,63,348.838668997,111.972172814,2.56143824507,296.591904028,27.595262144,40.2493,112.12490314,31.1694,404.477734612,111.949652045,63,0.701569,358.357019482
27.7491702326,168.912005705,114.34,-117.484,114.43,172.231922765,64.6799,64,366.753185787,114.372263357,2.56018972032,296.962688166,10.8031733474,40.5442,123.293513863,30.9249,390.148905627,114.349298646,64,0.690231,336.28819652
65.4475337726,165.950919848,116.675,-119.821,116.765,286.352077499,65.2651,65,459.238329112,116.708319347,2.61462412183,229.213798688,56.9691076759,40.795,147.533559739,32.344,472.760337917,116.686077096,65,0.742073,334.996607587
85.8025701967,168.906124994,118.603,-121.69,118.698,249.990914735,65.8901,66,403.485965624,118.634419963,2.66360609961,105.766839006,34.7364689456,40.9898,121.477407349,35.0565,443.425791524,118.60884259,66,0.73839,348.752262564
25.7738100716,174.861854349,120.596,-123.743,120.689,215.182246846,66.5152,67,429.982085127,120.630014857,2.75204164854,302.833377533,10.4766406058,41.2546,142.461633197,38.0287,421.943914572,120.607289694,67,0.708519,360.578345307
38.5658772284,177.114438888,122.766,-126.01,122.872,172.046790775,67.1035,68,325.444062385,122.807638557,2.82077674449,261.844435614,56.6768807546,41.4847,85.6363420963,38.727,436.32903503,122.776774434,68,0.692529,365.883404372
43.9914894952,171.867225106,124.728,-127.941,124.836,242.507407692,67.7198,69,377.687285232,124.770711249,2.84256494412,218.011378826,6.76558465417,41.7033,100.426135626,39.1428,443.280243576,124.740676466,69,0.731924,349.809865127
83.3024631132,176.781795097,126.621,-129.856,126.726,208.550615939,68.2261,70,433.555446004,126.655544132,2.81203589216,118.083543876,90.4895840287,41.9127,112.75279977,37.4338,471.163964296,126.629263852,70,0.763253,373.691451796
54.0650325468,169.907577372,128.703,-131.973,128.803,223.079972637,68.8402,71,324.714577967,128.743839777,2.94446638572,240.638384895,66.5843998676,42.1371,89.2105648831,42.9834,480.885118705,128.714462064,71,0.716502,346.11354335
65.9238144576,177.572918942,130.416,-133.801,130.526,278.729262444,69.4156,72,524.858076761,130.451833776,2.95280075896,106.504985214,137.821151473,42.3625,105.7122769,41.6352,486.719477782,130.42339532,72,0.728259,378.376001789
37.1173190908,200.741562704,132.704,-136.068,132.812,251.540009944,69.9661,73,373.213908901,132.744565244,2.94407338899,384.446685002,9.1007168667,42.5929,127.979150789,40.8187,573.556349582,132.715520167,73,0.743542,470.496947035
86.9190223781,176.878715459,134.705,-138.13,134.816,291.52167866,70.5127,74,542.717696447,134.749847036,3.03674419978,268.65048419,77.2512312168,42.8505,149.33848496,46.5434,627.939312136,134.71796425,74,0.748418,383.353036634
44.3733683546,193.689228114,136.962,-140.443,137.076,199.933423811,70.9734,75,460.702714106,137.00170744,3.1423878278,301.670419896,36.7400153037,43.0473,124.195105181,48.0712,549.012122303,136.968940271,75,0.730519,432.88449611
72.6455528876,180.530313783,138.77,-142.323,138.895,175.045071004,71.5249,76,347.425137488,138.823932305,3.16553451142,265.208707701,7.5842414561,43.2574,95.6758802856,50.5011,524.434331913,138.785061667,76,0.713844,381.90735198
31.12084029,166.047850735,141.052,-144.663,141.175,273.69169118,72.0039,77,437.609011821,141.099484343,3.19489441545,254.626357294,31.4818785554,43.443,115.243470881,50.1482,410.849780514,141.060516366,77,0.716288,327.419783106
57.3649857016,177.237475097,143.199,-146.85,143.315,266.012371427,72.4819,78,406.589747063,143.242979746,3.17684029156,291.728629159,39.4081172404,43.6818,101.61990029,49.6222,513.13875319,143.210084119,78,0.699324,373.642007429
56.8404071604,162.126723417,145.266,-148.933,145.385,216.020404245,72.9982,79,355.191983809,145.310420017,3.23857186635,237.843056222,11.4991987485,43.8884,98.5459444239,51.056,418.211379768,145.27523324,79,0.715319,314.475196668
29.4780074988,180.305753134,147.104,-150.755,147.225,271.222664653,73.4737,80,502.591443133,147.156568076,3.29390514617,302.386522784,9.98953403917,44.0985,151.150349086,52.868,504.422559075,147.115519966,80,0.715511,381.161429268
35.3798755415,170.397940408,149.113,-152.812,149.238,204.023233737,74.0315,81,300.50512794,149.160889743,3.39065220684,283.134167863,11.8375906948,44.3235,104.194114981,56.839,454.558658957,149.123055391,81,0.745056,342.792726431
41.4915040086,173.342893945,151.497,-155.252,151.619,246.068769403,74.5308,82,510.990155578,151.553807986,3.36917110267,305.316330896,15.1233191836,44.522,170.841603969,55.1712,548.606545524,151.507144673,82,0.738652,357.489479498
47.2152360588,184.987667558,153.64,-157.472,153.778,248.658385866,75.0561,83,530.627603947,153.699539606,3.49037699619,307.800928115,38.4114994395,44.7505,161.180125175,60.6389,574.503523701,153.651475281,83,0.747147,402.27807991
78.0905121232,183.361253079,155.757,-159.578,155.899,274.839144551,75.5705,84,536.067862916,155.819010137,3.44486075604,281.355606269,110.206804888,45.0134,149.424164786,56.3022,591.161363167,155.770734825,84,0.751377,396.420304147
39.025068948,185.958197101,157.798,-161.694,157.947,203.82777506,76.0518,85,308.377620811,157.860982999,3.56721241551,303.311032308,107.063371975,45.2229,74.170122088,60.9873,572.852140074,157.813435905,85,0.748677,401.196404083
36.1002570304,172.671501687,159.953,-163.897,160.09,293.280834333,76.5479,86,488.114923623,160.015827022,3.49430230037,281.326057885,138.820827639,45.4188,100.386403863,59.2903,417.994144325,159.962691908,86,0.733577,351.062548846
45.541868959,167.601368529,161.814,-165.841,161.985,197.710470947,77.027,87,504.150981808,161.891202577,3.61491260231,266.515283943,10.9561670112,45.6325,162.627174426,62.566,450.280816515,161.824839513,87,0.746069,325.323176467
39.08915055,163.619088672,163.612,-167.65,163.779,250.442082602,77.5529,88,536.439424445,163.680710433,3.67199069324,253.722907072,38.3148659866,45.8362,132.417862103,67.4442,428.034370177,163.623027445,88,0.755505,311.506021645
28.1372389456,195.270763733,166.011,-170.04,166.184,202.550426112,78.0441,89,504.053827018,166.093745833,3.6677747064,312.068259447,10.1180551133,46.0503,174.840297935,65.3586,503.957912383,166.024797785,89,0.743085,439.364832112
25.0778208615,202.749087676,168.368,-172.437,168.535,292.741623289,78.5328,90,601.084094325,168.459215168,3.7505963442,408.510221046,29.0733431669,46.2644,190.187812794,70.9623,515.818864535,168.386499168,90,0.752205,466.221408843
27.8068690814,193.599164778,170.233,-174.364,170.417,277.565008326,78.9686,91,614.714621031,170.322537918,3.78448924713,322.746836818,7.91249196825,46.4524,177.638380246,70.9561,474.277593291,170.240431506,91,0.762137,420.326926927
35.3904024363,182.31499868,171.949,-176.071,172.136,282.500907615,79.4755,92,617.610237132,172.040378012,3.85496355684,321.986461196,53.0153911895,46.6579,157.110062207,73.1249,452.16924342,171.959970374,92,0.755408,381.490081164
43.4928134199,213.416983138,174.092,-178.16,174.279,232.550640438,79.9591,93,485.128074004,174.186684912,3.80833234993,394.896017751,17.8136521251,46.7866,168.762672302,73.0432,651.684042517,174.105217211,93,0.76824,514.128540992
56.3163885507,171.10077678,175.653,-179.802,175.839,233.973989014,80.3848,94,685.572445256,175.735737824,3.91298743536,174.542405765,34.5404438419,47.0444,180.749960899,76.7907,461.871579726,175.659737726,94,0.751142,339.536908343
39.6458229202,185.021874257,177.868,-181.97,178.067,171.23612893,80.9033,95,467.536342728,177.971707196,3.98989834951,321.535356308,6.52856522111,47.18,145.972641641,79.571,500.259551059,177.882928199,95,0.741812,397.883869632
41.9931520335,186.487067587,179.608,-183.755,179.816,215.6792914,81.3538,96,530.025364661,179.708416905,3.96899405074,317.442080764,6.25858011374,47.3501,168.751949921,79.359,492.667668352,179.621067049,96,0.763838,396.174632114
37.5107276307,177.992530413,181.584,-185.783,181.773,275.078688317,81.8383,97,366.178039859,181.676480937,4.00779082192,309.468967002,99.9794024471,47.5484,74.0205040232,81.3677,542.277754222,181.599336245,97,0.770066,363.306853602
32.6948364007,162.722142422,183.211,-187.392,183.427,242.534139648,82.2179,98,516.330651059,183.328709642,4.01909914512,227.720340282,100.910954958,47.7747,140.459052036,81.1142,460.932515534,183.229149641,98,0.771418,309.981557408
122.209907484,183.741958796,185.031,-189.216,185.299,182.574405481,82.6623,99,397.920977916,185.201839825,4.07283281301,159.151054541,29.885701944,47.9558,115.781271807,86.4371,609.766222042,185.039571463,99,0.771381,414.737932287
34.7112923727,160.555957938,186.571,-190.796,186.845,253.988667377,83.1442,100,370.308028944,186.733513121,4.129875658,264.595842363,68.141438891,48.1244,110.573937118,87.8193,574.546139516,186.577891046,100,0.788253,308.822047212
36.6574049013,172.76662072,188.3,-192.554,188.604,285.98008912,83.5486,101,555.282317354,188.504646034,4.12884519895,298.300850812,13.6129472399,48.3001,166.887002653,86.7518,506.765246383,188.31632438,101,0.799406,349.495715643
73.9294761155,150.063934912,189.762,-193.993,190.044,239.623990777,83.9711,102,555.862563667,189.93213894,4.10602725804,183.393045869,31.2300962391,48.4541,170.823414054,82.7576,565.947402127,189.773420835,102,0.804251,276.763661708
113.051208204,195.360216178,191.755,-195.952,192.034,372.492294592,84.4033,103,714.072650874,191.9234763,4.14504462126,269.876620816,92.87822332,48.6489,220.239447896,88.5314,598.771550287,191.764202727,103,0.759595,473.42289051
75.7938294582,185.99095587,193.076,-197.348,193.353,211.079838201,84.8141,104,472.264684167,193.231734291,4.2914439603,311.581957979,10.4562606482,48.7901,114.635240719,94.003,518.513103891,193.085023594,104,0.758671,407.852607436
72.5847219278,213.012438279,194.902,-199.133,195.182,273.711715227,85.1788,105,505.745047794,195.080982774,4.23250987573,269.252141711,57.2980570117,48.9531,134.96615602,90.2349,640.182572727,194.91539351,105,0.778757,532.29363846
89.8380974605,159.277321173,196.317,-200.63,196.606,223.132191059,85.5437,106,483.888865375,196.487380382,4.3125128846,170.705840724,99.4606098859,49.1233,114.990363924,95.821,487.958819729,196.330641902,106,0.788516,306.316828412
92.06709694,162.720108883,197.997,-202.358,198.273,282.119786436,85.8981,107,512.36855579,198.158278949,4.37308411647,303.380370633,14.0486343216,49.3172,167.264845279,99.3951,630.943938105,198.011437779,107,0.797045,413.34417303
94.4238255327,166.456668754,199.717,-204.138,200.004,167.339336398,86.2812,108,341.247975592,199.901232297,4.38967537014,134.740008311,10.9100798387,49.5058,105.860433888,98.5637,544.427534718,199.733017566,108,0.744469,381.034702925
74.650735146,179.313839756,201.488,-205.944,201.729,188.930414422,86.6509,109,468.914456169,201.603014481,4.43150859662,370.768951673,17.6779633357,49.6576,166.136537771,100.871,632.388598115,201.491520076,109,0.729376,506.431388569
76.5462743918,174.756692307,203.343,-207.83,203.607,275.424054246,86.9879,110,578.474971175,203.490518978,4.34629911949,546.919404036,137.168224199,49.8503,149.240255968,92.8043,920.004188506,203.356949244,110,0.729087,795.404751512
113.792991947,193.567598194,204.724,-209.301,204.979,350.835472209,87.3314,111,633.791750736,204.853039607,4.51675908347,280.360578879,162.09843683,50.003,161.016944197,104.636,759.671821415,204.731975069,111,0.718713,595.329739638
124.593358684,190.892090102,205.977,-210.633,206.203,282.942148458,87.7147,112,849.079143394,206.101636103,4.42228781176,383.20044297,6.91236868286,50.1619,284.274582113,96.3192,816.072461292,205.992756602,112,0.705134,568.120912961
68.8116707737,196.113058118,207.752,-212.304,207.982,268.713108303,88.0823,113,496.040645624,207.872181433,4.50552996377,407.149807452,84.359531818,50.326,144.791204698,100.871,720.637190771,207.760305572,113,0.711632,511.377898846
111.581999234,199.904064617,209.217,-213.801,209.471,249.792117051,88.4357,114,526.356265039,209.340419596,4.67733993634,276.015690638,15.9996223573,50.4744,176.568180396,112.197,839.923410207,209.225868896,114,0.713325,467.954875128
224.705330197,165.005662013,211.022,-215.601,211.246,215.794217622,88.7655,115,599.757806776,211.141708566,4.5293978481,209.112924974,6.10432632422,50.621,161.016653698,104.034,1046.53814086,211.040809735,115,0.712236,678.493063588
111.119374775,134.791069991,212.396,-216.965,212.589,237.031493232,89.1832,116,470.511725931,212.479762941,4.61770323126,129.159525471,10.617822636,50.7837,153.532487144,108.662,904.789180202,212.405842445,116,0.778451,240.058111533
106.56551296,190.448963727,213.43,-218.034,213.643,195.404049914,89.5378,117,515.048459836,213.531620714,4.61468779497,328.14474798,11.5533974921,50.9895,134.400309145,103.643,764.311295736,213.443978382,117,0.727758,462.679745862
127.42220151,123.71013814,215.158,-219.776,215.368,296.458103119,89.8706,118,602.896617378,215.258957079,4.69697714233,125.547678134,31.1595853012,51.1513,187.496501298,107.344,675.430366371,215.175592989,118,0.772645,215.634228496
101.160354503,193.839943544,216.508,-221.119,216.701,271.750427198,90.1544,119,664.863134087,216.573837949,4.68985992391,153.653110592,12.3848898254,51.2975,188.416760145,108.428,650.43061536,216.511594163,119,0.709843,461.024577897
94.1667014263,205.455374746,218.046,-222.56,218.258,217.050419255,90.4979,120,440.972948618,218.137343519,4.78167424424,258.575423021,48.0791391768,51.4433,111.540132579,120.889,648.348404039,218.064567233,120,0.716954,500.07895405
124.136740537,188.411620203,219.362,-223.906,219.572,402.874115072,90.7033,121,869.826289912,219.456661329,4.71371946383,247.665330447,65.2921363873,51.582,237.951991217,108.384,669.494342613,219.374403907,121,0.711072,435.700939545
55.0897763704,177.417871455,220.773,-225.325,220.999,474.862317622,91.0319,122,755.312777301,220.87074888,4.80379013723,270.459241308,175.975053321,51.7247,229.327407361,117.171,569.944252255,220.785236491,122,0.755949,355.007261569
129.979349311,189.602538214,222.03,-226.577,222.264,354.708022897,91.3817,123,820.771547787,222.142584851,4.84921938281,263.506007733,61.8649085218,51.8995,242.886169003,121.364,654.981467572,222.045335097,123,0.725207,422.184761148
55.5306228879,228.502031374,222.988,-227.516,223.221,155.388260932,91.6848,124,359.44333355,223.091442531,4.83603079246,532.716419575,6.77931142497,52.0388,122.279841019,116.96,874.534378044,222.999832358,124,0.69383,664.642989606
300.388848297,206.644536741,224.613,-229.239,224.857,187.455808421,92.0152,125,396.226027817,224.73568319,4.86410577534,220.45704035,5.35657505489,52.1391,115.342373912,117.85,2327.55829217,224.628148295,125,0.689169,613.460632281
190.008257051,226.634303639,226.15,-230.802,226.418,606.365332982,92.2896,126,986.460478275,226.284224317,4.89977898472,519.67860489,257.372669878,52.2862,224.50812314,122.508,1425.95131571,226.16576979,126,0.700838,688.546993045
