StdReturn,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQ,QFunRegParamNorm,Iteration,MinEsReturn,MaxReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,MinReturn,AverageAction,AverageAbsY,AverageY,StdEsReturn
0.0,99.9956828753,10.4736842105,1000.0,6.41174,53.1694,100,2.0,1000.0,0.161905408059,-7.04274,48.0,100,0.207712,37.8203,6.42537,1000.0,0.0313645,6.4125877711,6.41219121006,9.37953214551
0.0,99.9956828753,10.02,1000.0,6.47284,53.4426,101,3.0,1000.0,0.161847103275,-7.0996,50.0,101,0.204466,38.1279,6.48314,1000.0,0.0953534,6.47342156237,6.47311364992,8.27886465646
0.0,99.9956828753,11.5930232558,1000.0,6.52649,53.7628,102,3.0,1000.0,0.177984593953,-7.17959,67.0,102,0.254057,38.396,6.5388,1000.0,0.0763689,6.526960174,6.52648719736,10.2971862345
0.0,99.9956828753,11.5813953488,1000.0,6.61266,54.0866,103,3.0,1000.0,0.170896291641,-7.23286,43.0,103,0.223146,38.6315,6.62792,1000.0,0.0510638,6.61419197821,6.61301692037,8.47220505643
0.0,99.9956828753,12.1204819277,1000.0,6.68992,54.1533,104,3.0,1000.0,0.17745722497,-7.34541,72.0,104,0.235955,38.8603,6.70326,1000.0,0.0426871,6.69117162512,6.69047322295,11.6323164206
0.0,99.9956828753,13.8611111111,1000.0,6.74893,54.4508,105,3.0,1000.0,0.174641998802,-7.40564,50.0,105,0.252264,39.1551,6.76107,1000.0,0.0657399,6.75076102114,6.74994085286,10.5083373719
0.0,99.9956828753,10.8172043011,1000.0,6.84738,54.6992,106,3.0,1000.0,0.180672287168,-7.50877,47.0,106,0.263496,39.3968,6.86264,1000.0,0.0471084,6.84791350344,6.84762878547,8.85479790551
0.0,99.9956828753,12.1951219512,1000.0,6.89893,54.9848,107,2.0,1000.0,0.17432249642,-7.56838,63.0,107,0.235364,39.6735,6.91145,1000.0,0.0599929,6.90021792124,6.89985208648,10.1662269956
41.4022063093,81.4711503424,12.5194805195,174.827586207,6.95477,55.2234,108,2.0,256.0,0.186365450625,-7.63551,48.0,108,0.264746,39.9352,6.96909,144.0,0.0505816,6.95529725099,6.95486107298,8.38615183426
0.0,99.9956828753,10.4444444444,1000.0,7.03115,55.3933,109,3.0,1000.0,0.179738582414,-7.73716,41.0,109,0.251774,40.2045,7.04325,1000.0,0.0423648,7.03168037976,7.03136474671,7.73320561836
0.0,99.9956828753,11.8915662651,1000.0,7.1329,55.5585,110,3.0,1000.0,0.199931309253,-7.82058,53.0,110,0.318159,40.4807,7.14798,1000.0,0.0584136,7.13508768025,7.13469457397,10.0168677597
197.637158148,99.7881443262,12.7179487179,910.090909091,7.22256,55.826,111,3.0,1000.0,0.183326865405,-7.91568,58.0,111,0.274667,40.768,7.23582,384.0,0.104463,7.22245379138,7.22226390803,10.394645362
307.436578826,96.6950213585,12.4756097561,573.5,7.31322,56.0148,112,3.0,1000.0,0.187644783015,-8.03061,43.0,112,0.293957,41.0536,7.3276,149.0,0.067813,7.31405102124,7.31358731862,9.58177336017
0.0,99.9956828753,11.9036144578,1000.0,7.37195,56.2324,113,2.0,1000.0,0.18943224933,-8.10803,74.0,113,0.288893,41.4168,7.38617,1000.0,0.0775454,7.37260198671,7.3720268805,11.2887773014
95.3752030817,90.2195295069,10.5104166667,268.210526316,7.49518,56.5429,114,3.0,501.0,0.200517680044,-8.20286,43.0,114,0.312622,41.5966,7.50866,145.0,0.0961785,7.49680348176,7.49642662878,7.70551046285
32.4663353726,76.9942735091,10.3298969072,149.897058824,7.55503,56.8232,115,3.0,293.0,0.204125777264,-8.31294,52.0,115,0.324902,41.8824,7.56991,134.0,0.117674,7.55574426487,7.55528696408,9.43859334431
196.959401698,95.4573583256,10.4526315789,399.615384615,7.6555,57.1134,116,3.0,900.0,0.206503370014,-8.41928,41.0,116,0.323516,42.0443,7.67099,214.0,0.0487308,7.65656886137,7.65587206299,8.31709516731
52.7514645442,78.9518215145,12.2317073171,165.06557377,7.75221,57.2804,117,3.0,406.0,0.215133567028,-8.54127,64.0,117,0.347495,42.052,7.76962,129.0,0.0866234,7.75385871747,7.75286509724,10.5313686838
334.823259285,94.0075215904,11.0666666667,552.736842105,7.87417,57.5197,118,3.0,1000.0,0.219790403577,-8.6664,46.0,118,0.373965,42.1225,7.89141,142.0,0.092958,7.8755594134,7.87504850942,10.2195890328
35.6688163921,77.3389350736,12.3950617284,152.909090909,7.97542,57.8178,119,3.0,248.0,0.224729361204,-8.80261,49.0,119,0.381452,42.2306,7.99272,130.0,0.0765172,7.9766932192,7.97581639002,12.7469957849
0.0,99.9956828753,15.1111111111,1000.0,8.14954,58.0547,120,3.0,1000.0,0.224026483298,-8.96908,94.0,120,0.369826,42.3589,8.16846,1000.0,0.129752,8.15101746964,8.15017222369,17.5464111205
0.0,99.9956828753,13.5454545455,1000.0,8.24572,58.4392,121,3.0,1000.0,0.231818308668,-9.10904,76.0,121,0.379261,42.5157,8.26505,1000.0,0.100806,8.24706629789,8.24589755142,12.9530074275
0.0,99.9956828753,15.0746268657,1000.0,8.38465,58.7333,122,3.0,1000.0,0.234730264816,-9.27268,67.0,122,0.412122,42.6461,8.40403,1000.0,0.127316,8.38681580584,8.38595295766,14.0662753589
0.0,99.9956828753,13.7746478873,1000.0,8.57551,58.8995,123,2.0,1000.0,0.239901287864,-9.49686,117.0,123,0.425343,42.7583,8.59469,1000.0,0.0502738,8.57706978835,8.57627525826,20.6132715236
0.0,99.9956828753,14.2816901408,1000.0,8.76772,59.234,124,3.0,1000.0,0.238999065191,-9.6989,62.0,124,0.434746,42.8531,8.78422,1000.0,0.0990764,8.76937498071,8.76848154433,13.154748619
0.0,99.9956828753,11.202247191,1000.0,8.91241,59.4206,125,3.0,1000.0,0.242506116994,-9.86026,87.0,125,0.460183,42.9383,8.93192,1000.0,0.0693998,8.91423159142,8.91313051571,13.0256270959
