AverageQLoss,AverageAbsQ,AverageAbsQYDiff,AverageY,MinEsReturn,AverageDiscountedReturn,Epoch,AveragePolicySurr,StdEsReturn,AverageEsReturn,StdReturn,QFunRegParamNorm,AverageAbsY,AverageReturn,AverageQ,PolicyRegParamNorm,Iteration,MaxEsReturn,AverageAction,MinReturn,MaxReturn
0.0399552,2.75947,0.0728644418598,2.73325584451,86.5285081002,36.1687915456,59,-2.81127,2.76407190525,91.8928391082,2.81918942127,76.9329,2.75524934599,91.1089241742,2.73269,53.5893,59,97.7558171906,0.967096,80.2396734263,93.4931654094
0.0394525,2.87907,0.0751951220986,2.85646484128,88.7739308116,43.9271119664,60,-2.92799,2.73774475132,92.0246948294,1.47712046949,77.8729,2.87452931902,92.7853412012,2.85595,53.8033,60,98.4347903902,0.989586,83.4998801935,93.585179157
0.0321494,2.96607,0.0673521749229,2.94680957352,87.0279549665,45.2487480497,61,-3.01611,2.37916187109,90.8397727884,0.679763780308,78.8418,2.96219276356,93.0887742399,2.94678,54.0448,61,94.0523507979,0.990758,89.4653558528,93.5345754177
0.0395785,3.00744,0.0718146595262,2.991322742,88.3967266931,47.2700056694,62,-3.05399,1.73224562394,91.5308315563,0.0635792090417,79.8308,3.00405483513,93.4486470731,2.99071,53.9592,62,93.5519471948,0.993917,93.3115652738,93.5102684926
0.0364736,3.13184,0.075784712617,3.1164985666,89.7350839424,43.1623689208,63,-3.18293,1.98226074351,93.9848237628,0.0737732645592,80.7046,3.12831045605,92.7291147838,3.11635,54.0102,63,98.7038914447,0.991353,92.5429526869,92.8007182422
0.0615581,3.19822,0.0912432826369,3.18392834819,89.9804690631,44.1392408855,64,-3.26062,1.38530052673,93.130481987,0.0376936481899,81.5419,3.19453388113,92.8987188952,3.18362,54.0251,64,94.6179705575,0.992988,92.7855845663,92.9695229912
0.0396373,3.26944,0.0799273395886,3.25654914794,90.3751123115,42.3959700639,65,-3.33357,1.20582185592,93.685985073,0.0784778970602,82.0761,3.26712989488,92.5913117964,3.25592,54.2029,65,95.3209499502,0.990486,92.4486933321,92.7004235799
0.0555059,3.42097,0.0895994026531,3.40854130329,91.3521729755,42.5335663932,66,-3.49249,0.929964678591,93.8204866998,0.0639693040743,82.7741,3.41809405063,92.5955602048,3.40814,54.3612,66,95.1083159233,0.993835,92.4151062068,92.6991653888
0.0485144,3.50698,0.0846593170937,3.49741943779,89.8821156685,43.4957121516,67,-3.5803,2.51375303922,93.8575518897,0.0889408916522,83.6711,3.50539091632,92.7785931812,3.49668,54.6712,67,99.1964926112,0.993276,92.6090080621,92.9002390637
0.0578995,3.66863,0.0913369795227,3.65917715981,90.505489573,44.4183017794,68,-3.74881,1.22286506505,94.0491883958,0.0549955333108,84.5626,3.66657866727,92.94824194,3.65866,54.5342,68,95.5545991894,0.993205,92.8051480277,93.0116885829
0.0503978,3.77386,0.0947973618986,3.7673156366,92.5436719477,43.963655462,69,-3.86275,0.587215494174,93.8889245484,0.0704786025635,85.125,3.77395939321,92.856016897,3.76631,54.7082,69,94.7318170682,0.994687,92.7368088419,93.00012327
0.0607623,3.91712,0.0953923758904,3.91227652986,90.1339378025,45.6159609555,70,-4.01343,2.18033537835,93.6893978835,0.0547223578362,85.8371,3.91777383404,93.1566867223,3.91123,54.6086,70,98.7771712724,0.994351,93.1022424299,93.3001719701
0.0751289,4.02584,0.104135045154,4.02154174637,89.8616905492,46.0720679596,71,-4.12748,1.80528766713,93.8555675777,0.0323044137535,86.3412,4.02655112981,93.2322403849,4.02053,54.6615,71,96.9221274054,0.995259,93.2010451957,93.299547907
0.0669923,4.15397,0.107842193851,4.1512270305,88.8668044715,46.5342271004,72,-4.25467,1.92755168689,92.8375347179,0.0443616444797,86.8799,4.15526202297,93.3160153249,4.14991,54.7074,72,94.8562395297,0.994819,93.2154907074,93.3998824866
0.0661131,4.30347,0.0994820799581,4.30257947396,89.6518057708,46.4790071802,73,-4.41158,1.27262175081,93.9251422032,0.0509297196636,87.4334,4.30482616286,93.3128075953,4.30111,55.008,73,94.8385365885,0.993709,93.2087474828,93.4000198814
0.0742395,4.38695,0.104532159723,4.38633857643,89.2061542694,45.685446323,74,-4.4995,2.67607410468,93.1991579959,1.03129948613,88.0983,4.38781586926,93.1221866152,4.38545,55.3392,74,98.4343704751,0.993727,89.3946850904,93.5000256159
0.0366794,4.52112,0.089235230743,4.52115482375,90.0163373265,47.042208555,75,-4.63963,1.96738442201,92.8009504789,0.0574876784813,88.8326,4.5217733664,93.4082537389,4.52042,55.4349,75,95.349800596,0.994161,93.3075294559,93.4999868064
0.0485725,4.63896,0.101253221623,4.63941840733,87.873262411,47.0585224424,76,-4.75964,2.47896407314,92.61386482,0.0530690545228,89.5574,4.63954454805,93.4079188498,4.63833,55.6081,76,94.9509197977,0.994708,93.2819446248,93.500018143
0.0370654,4.87102,0.0897010363142,4.87130114574,88.8244573926,45.9437794535,77,-4.99581,1.59046783483,93.3314349317,0.0613004705114,90.2626,4.87132392418,93.2200292333,4.87078,55.6923,77,95.3245074449,0.993477,93.1155931726,93.3000120314
0.0500268,4.95217,0.103680838565,4.95296856177,89.8431613557,44.7735263168,78,-5.08563,1.84766321083,94.308380458,0.0405384705442,90.8825,4.95297380547,92.9788257724,4.95189,55.8657,78,98.4305911061,0.998735,92.8559978211,93.0064790876
0.0337012,5.07097,0.0883181972722,5.07184683041,89.5945553643,44.7806294029,79,-5.20761,1.93130432931,93.0206383033,0.0318596839193,91.5101,5.07184781863,92.9841256339,5.07087,55.9962,79,95.0312965511,0.99808,92.9167696661,93.0161414203
0.0291701,5.27483,0.0859604937795,5.27573566419,90.2495287296,45.8621623233,80,-5.41379,2.00890644871,94.2125566905,0.0594070273789,92.1343,5.27573779135,93.1994465346,5.27473,56.1194,80,99.0195359835,0.99451,93.1054893091,93.2999835671
