AverageForwardProgress,AverageReturn,StdReturn,AverageAbsY,MinForwardProgress,MaxForwardProgress,AverageQ,MinEsReturn,StdForwardProgress,AveragePolicySurr,AverageAbsQ,AverageEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageQLoss,QFunRegParamNorm,AverageAction,AverageY,MaxReturn,AverageAbsQYDiff,MinReturn,PolicyRegParamNorm,StdEsReturn,Epoch
0.000129960007266,nan,nan,0.00654140250374,-0.025186830592,0.0234713281793,nan,-56.0207063229,0.0114206627188,nan,nan,26.4985741016,nan,137.781403096,nan,nan,nan,0.0040931742901,nan,nan,nan,nan,43.1659509619,9
0.00320590937909,nan,nan,nan,-0.0254191840763,0.0352084941412,nan,nan,0.0150452626694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
-0.00216401976431,nan,nan,nan,-0.0339818929308,0.0303458009564,nan,nan,0.0158427808521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11
0.00146505569115,nan,nan,nan,-0.01757520853,0.0408687446758,nan,nan,0.0129574062021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
0.00128396438948,nan,nan,nan,-0.0439437761862,0.0300832901835,nan,nan,0.0171400235168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13
0.00234047430976,nan,nan,nan,-0.0289292333236,0.0324467187758,nan,nan,0.0145028871991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
0.00235628399072,nan,nan,nan,-0.0195082316516,0.0331060228166,nan,nan,0.0120920824997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
0.00151708177546,nan,nan,nan,-0.025504374572,0.0405060666608,nan,nan,0.0151504032542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
-5.87957994182e-05,nan,nan,nan,-0.0323525477252,0.0362434186638,nan,nan,0.0155540804734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17
0.00164990616213,nan,nan,nan,-0.0312414149859,0.0282821863988,nan,nan,0.0135762915123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
-0.00139881453898,nan,nan,nan,-0.0220519374421,0.0354695915156,nan,nan,0.0138659596454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19
-0.00177224799912,nan,nan,nan,-0.0339930707437,0.0246810022508,nan,nan,0.0149197394797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20
0.00245432898436,nan,nan,nan,-0.0256800638656,0.0336650737643,nan,nan,0.0127704304623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21
-0.00239668903884,nan,nan,nan,-0.0309388926882,0.04247993734,nan,nan,0.0160605122376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22
-5.14049066436e-05,nan,nan,nan,-0.0416705351238,0.0323188854355,nan,nan,0.0146272988247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23
0.00435584772375,nan,nan,nan,-0.0380920489322,0.0402213612572,nan,nan,0.0165571346323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24
-0.0030524951944,nan,nan,nan,-0.0512801669271,0.0409461710138,nan,nan,0.0170708376769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25
0.00223605652998,nan,nan,nan,-0.0241859326115,0.0242877088912,nan,nan,0.0135153971056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26
-0.00188993313892,nan,nan,nan,-0.0280450679849,0.0311377418463,nan,nan,0.0121176351337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27
0.00200172405548,nan,nan,nan,-0.0211773076818,0.0341686907938,nan,nan,0.0126873123926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28
-0.00375748091323,nan,nan,nan,-0.0380219506289,0.0321507767913,nan,nan,0.0133997606787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29
-0.00349600489274,nan,nan,nan,-0.041174697689,0.0198081006671,nan,nan,0.0143487127064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30
-0.00251169767889,nan,nan,nan,-0.0362127298345,0.0255551669498,nan,nan,0.0138697699903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31
0.00140087190624,nan,nan,nan,-0.0314066974001,0.0271490977306,nan,nan,0.0121778278387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32
0.00117500782079,nan,nan,nan,-0.0351338004232,0.024734742297,nan,nan,0.0161816719696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33
-0.00238860590726,nan,nan,nan,-0.0381967662822,0.0345637266509,nan,nan,0.0128426747866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34
0.00549334622239,nan,nan,nan,-0.0295042631797,0.037602897926,nan,nan,0.0165488010301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35
-0.00144232665087,nan,nan,nan,-0.0377952498892,0.0274356478539,nan,nan,0.0153505295058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36
-0.00208422507607,nan,nan,nan,-0.0363782288077,0.0352523658966,nan,nan,0.0146581778776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37
-0.00105216903808,nan,nan,nan,-0.0291679162986,0.0276969156587,nan,nan,0.0124350699721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38
0.000601119404198,nan,nan,nan,-0.0272476923782,0.0424429107944,nan,nan,0.0150320571265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39
0.000211942281092,nan,nan,nan,-0.0243935463805,0.0378678094902,nan,nan,0.0153404690235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40
0.00264527443611,nan,nan,nan,-0.0274894545729,0.0241395412828,nan,nan,0.0131779945277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41
-0.0048019169508,nan,nan,nan,-0.0317590252516,0.0371628082872,nan,nan,0.0161956135286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42
-0.00202318190833,nan,nan,nan,-0.0332281926378,0.0372164041976,nan,nan,0.0154256422882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43
0.00215765454039,nan,nan,nan,-0.0423054433259,0.0371860439621,nan,nan,0.0161942745615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44
-0.00333932494712,nan,nan,nan,-0.0454791753743,0.0233985186096,nan,nan,0.0122315850612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45
