MaxReturn,AverageAction,AverageEsReturn,AverageReturn,StdReturn,Iteration,AverageQ,AverageQLoss,StdEsReturn,AverageDiscountedReturn,AverageAbsY,AverageY,QFunRegParamNorm,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr,MinEsReturn,Epoch,MaxEsReturn
369.187885846,0.831011,168.346911516,204.809309187,98.103478189,24,10.382,1.47021,82.5159574301,91.6350443522,11.591058431,10.3858783736,21.9449,20.9708,36.4681517665,0.689899055132,11.5714,-12.3511,19.3258750698,24,284.651222349
992.551672799,0.8541,187.557324301,254.670276944,167.379478746,25,11.663,1.35,107.314340099,94.6252875573,12.8267208488,11.6674747356,22.6491,21.5313,29.8392249327,0.709979063017,12.8037,-13.618,16.148643699,25,302.915143716
668.741303777,0.820189,135.908914567,120.357764597,180.778024073,26,12.9363,1.66076,104.947415556,35.8246366778,14.0849622705,12.94367155,23.4382,22.0043,-40.9576039934,0.769442821765,14.0543,-14.8959,12.9704370922,26,334.029385257
933.060951247,0.79714,189.006960129,108.506535605,245.074879809,27,14.0998,1.87645,150.578828648,21.689731535,15.2237098365,14.1039503004,24.1393,22.5271,-70.5348217688,0.828570441385,15.2021,-16.1851,27.1987484437,27,424.938132246
690.225419905,0.802264,97.9102843334,275.042119382,209.371506409,28,15.2027,2.33788,104.996470052,75.3112009222,16.3045600013,15.2098121162,24.7759,22.9912,42.8134940717,0.919553191821,16.2842,-17.2985,21.0785087723,28,311.763738293
309.620994838,0.813319,133.232775373,26.0100991803,62.5219349982,29,16.401,2.50544,158.218880379,23.7553421493,17.4642108929,16.4076070762,25.398,23.3474,-25.4935535941,0.952912736778,17.4477,-18.4999,-6.28834044297,29,460.959479937
435.887661987,0.811979,227.9303125,35.4107000167,81.8526090158,30,17.4047,3.05999,250.812816776,28.1336493764,18.4266050116,17.411903455,26.0287,23.7635,-32.1316521797,1.03811000333,18.4137,-19.5527,-11.5409483614,30,630.328797826
778.776118161,0.79642,139.057601926,265.034149088,194.360099531,31,18.6039,3.27249,163.801454827,77.8573753774,19.5636174186,18.6104097749,26.6034,24.1671,-15.7285818554,1.08448619555,19.5552,-20.6367,-6.41494301369,31,396.199207554
934.722228866,0.767923,78.4741265128,214.010470908,141.463773863,32,19.6379,3.78201,83.0884596257,85.37412158,20.5982331249,19.6503633517,27.2292,24.6239,-10.0522984718,1.16148574054,20.587,-21.7141,-39.0032521495,32,139.412204725
885.891251576,0.827775,32.9022071502,53.8780990565,247.058499469,33,20.298,4.18194,49.9831102164,11.9596328153,21.2582754608,20.3056963177,27.8003,24.9483,-111.513156709,1.21364942805,21.2467,-22.4378,-26.9419752422,33,108.860342193
220.831695204,0.772739,45.7376581113,50.8988519067,67.4871644063,34,21.1156,4.9516,88.3861322307,34.3149726578,22.0800305644,21.127467076,28.3724,25.3278,-87.8671593656,1.28932412602,22.0668,-23.1686,-23.5166593243,34,227.821269966
370.549381983,0.726369,32.1141383519,17.7019377945,96.2667647428,35,22.0302,4.80201,77.9715371412,11.648360979,22.9396355598,22.0378690146,28.8177,25.5976,-77.4829496892,1.33015858877,22.9258,-24.0241,-35.0574767991,35,221.679364448
246.039288679,0.684976,8.55492439594,-2.65850416315,39.600339324,36,22.6255,5.90944,38.0313430425,7.29783515321,23.4510713471,22.638944604,29.3903,25.9381,-54.5757120047,1.42779290374,23.4258,-24.6074,-38.7847350698,36,94.2069699311
463.483384363,0.773142,27.0552754891,148.45859208,114.764920234,37,23.048,6.11715,52.5310926874,65.4222298744,23.8578598738,23.0575599665,29.958,26.3057,10.5998978463,1.44090624679,23.8315,-25.0054,-10.5831394791,37,175.395824545
465.012625163,0.703208,196.843749689,228.778378514,53.0555523249,38,23.7603,6.47325,124.081374763,93.1188634548,24.5242746529,23.7735607872,30.4602,26.5836,72.8584609227,1.49262006956,24.499,-25.8128,77.60988091,38,386.254311824
492.662239855,0.759132,183.018881693,198.995413888,111.370163061,39,24.9754,7.1138,132.019396963,89.503408805,25.6797141877,24.9870877626,31.0489,26.8267,-2.46126706585,1.57605311851,25.6488,-27.1872,11.0948802411,39,408.244643958
809.859132279,0.801913,121.784595283,166.484405602,106.787014506,40,26.5151,6.95149,68.6729685586,80.8428176394,27.1353786068,26.527350193,31.4829,27.077,31.0426383876,1.60197305582,27.1045,-28.76,34.3145937614,40,251.667820348
307.351209144,0.809787,140.390882258,207.293486242,50.2760965621,41,27.9315,7.45643,82.2387600745,98.4907664118,28.4986560235,27.9466431081,31.9092,27.272,-35.9117461587,1.64846280629,28.4651,-30.248,37.4830827037,41,313.193775568
311.556868749,0.815598,99.6239833881,151.618726503,61.3810098454,42,29.2436,7.86195,88.3487264403,78.3317761625,29.7965551313,29.254717407,32.3901,27.4807,17.3801218195,1.71083767961,29.7677,-31.5123,-54.3613255247,42,247.768647984
345.269813606,0.748422,105.487732067,173.711905213,99.497208114,43,30.2461,9.46492,69.1390944271,89.1307427329,30.7931349579,30.2621047925,32.9395,27.781,-141.676512404,1.81687423801,30.7548,-32.5804,-4.09233728615,43,190.86440048
269.785514344,0.795848,92.7438719378,157.479464606,68.2303281868,44,31.6112,9.26371,88.9139720516,76.2680198962,32.1312488523,31.6285668841,33.4259,28.0439,-3.38187523967,1.84184442499,32.1043,-33.9531,-12.0755976203,44,271.363355834
465.649846554,0.770658,210.049961412,201.303045302,110.044872746,45,33.2801,10.2043,79.9656574495,82.4256392518,33.7650630539,33.2920940136,33.943,28.3264,13.0698959826,1.92012068845,33.7348,-35.6649,100.37541281,45,303.682490066
436.799210185,0.772382,184.490606254,266.617125227,51.4791283698,46,34.3504,9.43645,91.1765525074,111.051074565,34.8304333088,34.3689830733,34.3953,28.5672,170.314055849,1.92620522113,34.7955,-36.8218,12.3662981677,46,317.24660905
433.049968599,0.829519,122.264574299,214.171627488,113.314974784,47,36.0584,11.6115,101.223730227,90.8638564695,36.4840588298,36.0773667308,34.8003,28.7641,-72.8381059212,2.0261070205,36.4473,-38.6393,15.694845342,47,288.336871674
435.52132859,0.812445,200.485807256,197.713036284,54.5040664791,48,37.7165,10.9405,89.9735587322,97.2610727249,38.1057985253,37.7268519237,35.1569,28.9874,127.974505783,2.0153980124,38.0751,-40.2233,20.6969635097,48,323.438005359
906.910060902,0.80898,94.260820335,463.636403669,211.295852559,49,39.1101,13.0416,54.755712863,90.1039168542,39.4870262511,39.129742347,35.6489,29.2465,178.279521072,2.13877995596,39.4435,-41.6467,6.63614403715,49,180.711452125
926.796646085,0.828193,197.169007039,216.612923962,127.206864413,50,40.4253,12.7849,101.11690881,98.2955825856,40.777504351,40.4422315451,36.0739,29.4576,111.512092847,2.16539235444,40.7355,-43.1388,41.9214712382,50,324.516847172
338.982377789,0.81813,187.923524796,212.946442448,40.3212755308,51,42.2282,13.4877,83.8010374642,96.9075948087,42.5666564977,42.2481085119,36.4649,29.7335,145.903429588,2.19860416369,42.5289,-44.7833,17.0540188695,51,319.783059018
385.195671787,0.789125,153.428773396,206.856863669,76.870010777,52,43.955,14.2358,91.1227168562,100.435262314,44.2680247424,43.9688003823,36.8526,29.9629,85.4668992664,2.2667607721,44.2381,-46.5648,39.5793662928,52,293.457302668
261.662769634,0.804639,163.331287653,131.868892744,25.0044016907,53,45.461,16.2273,106.60703268,77.9641606826,45.7651893199,45.4847524046,37.3081,30.1785,97.2827706632,2.39705567447,45.7283,-48.2142,25.9260722554,53,293.386140364
957.892238741,0.854771,138.877452509,275.588656439,230.490396375,54,47.2919,17.5244,81.8294163217,95.3222294322,47.5892911725,47.3066376936,37.6954,30.3678,114.356053432,2.44351612561,47.5561,-50.0295,29.1182370794,54,319.203263641
398.879924144,0.848503,158.477607711,126.911435623,84.5480467441,55,49.3398,16.8653,102.084075733,73.503432664,49.6053727874,49.3587292281,38.1369,30.5483,13.5389503717,2.47022907468,49.5774,-52.1949,7.3121526006,55,313.560659032
411.212646392,0.843346,193.945988593,210.919550175,61.494859901,56,51.2006,18.7696,118.854998463,96.0886705857,51.4624642843,51.2245098669,38.493,30.7803,104.982171008,2.56409030921,51.4279,-54.1629,11.4962290007,56,370.172219876
286.475560352,0.847104,102.119884877,198.341515054,31.3696675684,57,53.2023,20.6035,87.3683952395,90.7756750282,53.44567251,53.2243217977,38.8906,30.9852,114.751114052,2.6767295868,53.4132,-56.2702,6.13026047935,57,309.986155965
940.732403657,0.845842,127.658439112,333.670045345,352.233966219,58,55.2069,20.9738,90.1886049896,62.9115625502,55.4315256448,55.2317097482,39.3318,31.2157,47.2289073535,2.73553156022,55.4,-58.5448,11.0022468424,58,267.545018942
460.286461313,0.859337,91.5724506856,210.17695747,108.79108713,59,57.8327,22.7638,88.7848946027,85.5830820773,58.0426452885,57.8509744374,39.7245,31.405,34.0521162298,2.81371947202,58.0227,-61.195,4.59262997912,59,292.462065943
225.729147856,0.858179,145.074306652,98.3938745606,12.2820900751,60,59.4236,24.6675,85.6441689346,65.2892836715,59.650571616,59.455680102,40.1738,31.6419,86.6351962938,2.89383203005,59.6237,-62.7828,-3.45788784291,60,247.086999355
113.205914815,0.825201,147.41585253,94.767558156,3.67667130663,61,61.1487,24.1328,69.5549917513,65.2678134075,61.3788747769,61.1722744848,40.5001,31.8127,88.5458961448,2.89681850608,61.356,-64.5349,35.6507192567,61,265.118593014
123.313182481,0.791655,110.357988804,105.682324169,7.63409633867,62,63.4372,22.9776,51.988029211,68.692313774,63.638365827,63.4565471262,40.8952,31.9772,86.9452983389,2.93256883373,63.6325,-66.8378,51.5780919117,62,210.157332736
130.235864634,0.8068,112.545519687,85.809635501,6.76122855729,63,65.283,27.0211,103.084151032,61.1725210123,65.4803873947,65.3084355234,41.2768,32.1642,76.3920013331,3.01652388711,65.4615,-68.8037,6.75151417476,63,380.825229186
189.126941338,0.872658,119.738277812,87.7604744821,15.434773384,64,67.1945,30.0086,46.0498887559,61.0963976308,67.3746085125,67.2225253201,41.6508,32.3345,69.6507898731,3.12494061969,67.3538,-70.6969,7.65713172975,64,194.234449346
112.679310573,0.854704,165.669647053,90.1740450253,8.6492421312,65,68.9899,29.6224,101.926983624,62.2667981152,69.1708599954,69.0161665442,42.0345,32.505,76.3520569163,3.23481549548,69.1636,-72.5521,0.607640398319,65,364.172097488
97.9157532623,0.86296,157.769982199,89.2182525056,3.11031115247,66,71.1012,28.7327,92.5456378232,59.6428407583,71.2524320994,71.1274130025,42.3772,32.6758,83.4261257205,3.19744474396,71.2366,-74.6021,0.739191346181,66,304.639292272
244.589600179,0.766108,159.865263404,202.633908347,17.4242986767,67,72.9221,31.1576,91.8295077591,114.995472432,73.0760752225,72.9477849412,42.7349,32.9107,146.35475848,3.29954920843,73.0685,-76.5662,2.18108458311,67,348.627595812
143.052686686,0.802777,133.328134998,99.0239463934,5.95082426421,68,74.5372,30.5092,53.9250083051,64.8438065271,74.685673708,74.5665401372,43.1176,33.0797,87.7414673774,3.32561836958,74.6806,-78.1737,19.2242136318,68,210.257071398
173.789400566,0.822042,133.320471862,107.028886398,8.40659033083,69,76.1985,33.4193,106.735753469,68.5434573767,76.3452525189,76.2268256603,43.4834,33.2307,93.9334346486,3.41696684165,76.3331,-79.8424,-35.1132356615,69,281.722835928
236.193097897,0.868411,128.077613569,118.152937579,18.9185923359,70,78.1619,34.4098,93.3171943327,77.9871042853,78.2894807094,78.1895312233,43.8522,33.3958,84.3633374813,3.4295715895,78.2827,-81.9997,1.40426223988,70,270.936370114
275.684734674,0.764356,129.44247425,170.990738837,36.380808493,71,79.7351,32.1671,79.6960481402,93.8279494599,79.8584313572,79.7628162027,44.1899,33.5361,110.060647936,3.42170457244,79.8486,-83.6123,12.0471412683,71,303.149894556
287.394821342,0.862039,156.275830596,139.06315831,40.5467973081,72,81.7015,34.8341,107.515966782,85.3902461119,81.8179770072,81.7340690056,44.5356,33.7295,34.6390011053,3.49575176624,81.8012,-85.5711,30.0328400072,72,431.385959006
326.625062983,0.842976,152.032485775,140.489168634,44.2766315259,73,83.0636,36.9402,113.639008283,85.011141743,83.1699148282,83.0870147653,44.8436,33.9251,97.294676553,3.52954556778,83.1601,-86.8739,10.0398739205,73,377.002077224
210.650507721,0.87996,113.713417357,115.935751477,20.9632842998,74,84.6065,35.076,45.5586311688,77.9015508244,84.7207595832,84.6416279026,45.1873,34.1058,84.1452457306,3.51158835367,84.6995,-88.4444,8.66843720297,74,208.61123312
103.243735644,0.874902,167.034138523,85.1834560015,5.43731286367,75,86.3831,37.1778,89.4097856762,58.88156158,86.4782994355,86.40867477,45.5161,34.3179,74.3320434121,3.56616501258,86.466,-90.0022,19.1577120668,75,343.346978312
922.770798124,0.842768,135.715169612,134.958729684,161.161637033,76,87.485,34.0403,88.800040294,68.568606753,87.5920363257,87.5117259865,45.8283,34.4718,-27.7449712171,3.45786956931,87.586,-91.2605,32.54069927,76,340.28815251
95.8500079136,0.923252,122.291721266,90.693856641,1.90474760382,77,89.0975,37.7165,73.5490782158,65.5819995062,89.204690326,89.1268170499,46.1208,34.648,85.3320268692,3.52786488928,89.193,-92.8716,0.220210187901,77,245.86647148
361.218104569,0.840838,150.452826005,114.124726629,51.969761703,78,90.3764,36.0019,56.5731486548,71.3154989401,90.4767999665,90.400820679,46.4421,34.8663,79.4358788686,3.50501282064,90.4795,-94.1598,66.7368709471,78,232.67657764
721.600688128,0.831018,112.383886841,279.027526161,111.928547138,79,91.6028,36.8837,111.106488277,94.6130490118,91.7019737474,91.6279176141,46.7201,35.0296,120.025195308,3.59363980004,91.7104,-95.4888,4.27775182244,79,314.268552263
359.243636543,0.832684,148.221283599,121.315704406,110.65200621,80,93.0372,37.1571,142.673108563,52.3557314536,93.1422900169,93.05693992,47.0266,35.2274,-25.3311997857,3.52216611507,93.1513,-96.8637,0.861057659315,80,416.956746845
1016.70517013,0.835294,136.923359848,259.052043112,158.641865663,81,94.393,38.6774,106.693579032,91.4781797338,94.5114516218,94.4237369044,47.2986,35.3772,-38.6822118658,3.6196449398,94.507,-98.2061,-0.462039845033,81,327.484478005
398.603967013,0.833324,180.655362525,163.430175191,47.4229938423,82,95.9309,41.7624,104.600709129,94.3118644136,96.0363957626,95.9588576105,47.6206,35.5155,106.718205294,3.62956953278,96.0343,-99.7653,1.98943483377,82,290.158189132
338.517569713,0.842103,161.44812176,212.290546567,58.1133617262,83,97.2377,42.5163,156.606615831,114.896285613,97.3383204104,97.2598667318,47.9348,35.6991,108.414577642,3.71250988436,97.3402,-100.91,-19.3337533135,83,427.016403001
428.132066943,0.872377,182.509924276,148.402780637,65.3543335732,84,98.4335,42.268,91.0871358969,88.5547325285,98.5424147024,98.4600621039,48.2605,35.8973,83.7255800273,3.71058454867,98.5362,-102.224,77.853470523,84,359.510546033
496.109375183,0.807736,214.511019418,239.956104075,97.2323704861,85,99.4747,38.0693,97.0210750269,104.899737774,99.5928868078,99.5010942156,48.558,36.1177,127.119486414,3.65737421085,99.5855,-103.196,122.977277512,85,435.925546285
479.832942248,0.839172,174.877156286,182.367851648,85.0598577744,86,100.687,43.2176,117.893605362,98.5657379442,100.796554115,100.708844181,48.8711,36.2643,88.658573331,3.75658997413,100.802,-104.369,82.0750452266,86,444.950304452
487.193624997,0.835734,167.285287167,217.889496893,95.9571284274,87,101.967,44.361,67.2874423692,98.9640920685,102.083850966,101.992512329,49.193,36.4196,55.5884565006,3.76424425027,102.084,-105.524,44.5884417057,87,276.927175349
544.845567331,0.855335,146.823136973,184.81088467,100.671611132,88,102.909,43.7744,102.144210209,82.0218767521,103.020870556,102.940229594,49.4649,36.596,88.1562642221,3.68522295592,103.017,-106.339,-3.91698169503,88,316.943497916
535.606019573,0.861573,177.542981228,189.589071881,117.350972052,89,103.343,48.3892,100.806821867,89.6234385931,103.456770699,103.361372284,49.7678,36.7935,-78.9324625824,3.82673399654,103.463,-106.752,21.7588825154,89,367.665165044
602.744643966,0.835546,110.095872615,187.522225689,110.685997551,90,104.479,44.0926,88.5663552633,86.6322322407,104.597020559,104.508898345,50.0423,36.9971,9.42742174171,3.76681955226,104.598,-107.863,-4.86114087231,90,247.192032006
506.437125833,0.840376,153.58152792,136.677261326,146.136439836,91,105.119,45.5586,135.961930924,52.7737107533,105.23137267,105.146678125,50.2884,37.1357,-271.503249981,3.75184760733,105.228,-108.662,13.3165926827,91,372.272337753
379.770748178,0.847829,282.714313419,174.940832061,65.4381735557,92,106.764,41.9343,174.983774886,94.2941091498,106.847601507,106.780903783,50.5738,37.3138,1.59093288035,3.77668187891,106.861,-110.34,69.83032668,92,491.30390485
121.644932633,0.902323,183.328752438,92.9785014028,9.93003642163,93,107.288,45.6225,84.1660560618,62.043457081,107.386121385,107.316729724,50.8649,37.4907,77.4343978949,3.85671287297,107.382,-110.966,39.8212035343,93,309.966892794
491.076907698,0.891838,113.133130557,179.128748427,89.7676842039,94,108.728,41.8372,135.803320474,79.1031988031,108.818156634,108.751922496,51.1167,37.6456,41.2046563259,3.74706021942,108.836,-112.285,-43.8296539716,94,312.097021655
400.338843957,0.891017,152.298151947,122.591900926,55.5437507176,95,109.82,53.3988,78.1068079475,75.0014696395,109.912388483,109.841568237,51.4394,37.837,29.8894447401,3.96827138775,109.924,-113.295,24.0651973164,95,264.153851443
391.901113471,0.882824,281.166158552,109.352975461,53.3625054247,96,110.356,45.7476,130.268701233,70.8072990619,110.456806743,110.379474356,51.7245,38.017,5.13688200873,3.88305313121,110.464,-114.006,135.206546219,96,476.730281585
607.370381014,0.835783,150.924117064,160.809971797,90.5008882012,97,111.753,49.3896,67.0522420599,82.9236635857,111.846852022,111.779461248,52.0071,38.1889,49.9140563885,3.91271115279,111.856,-115.331,26.5211498138,97,222.989113456
550.012449038,0.879383,154.21542487,177.225013423,105.706124166,98,112.928,51.7671,100.658682757,70.7732124067,113.015414344,112.952500414,52.3215,38.3614,-0.371395018143,3.98152723318,113.029,-116.419,2.8029771847,98,286.983747987
504.952342029,0.858345,153.530265936,193.628708943,90.2029091098,99,113.725,46.8949,81.4997548514,97.0006098602,113.821644512,113.757199908,52.5544,38.5196,80.2584577152,3.92279793088,113.828,-117.172,36.9985308769,99,264.43579615
714.116009394,0.874435,170.213571791,169.355984922,89.0513931053,100,114.257,47.5301,130.580615608,66.2631832656,114.358159918,114.281371482,52.7971,38.696,72.5441884997,3.92502255611,114.372,-117.894,50.9473213724,100,447.36100701
444.298928912,0.876078,189.915214221,178.664708124,67.2817090827,101,115.458,44.3575,97.7456788964,91.5267948774,115.552767204,115.479249368,53.0989,38.8851,98.1118052871,3.92199627165,115.572,-118.957,88.15817029,101,358.722951181
191.224251142,0.920883,146.758652964,108.614787027,14.3437769821,102,116.418,46.9849,61.2052933161,70.9946993856,116.522970888,116.440536279,53.3535,39.0934,90.5168777818,3.9375115105,116.522,-119.921,67.2137801132,102,302.276899687
551.967979741,0.850032,202.535494352,183.717624756,102.24322725,103,117.064,46.037,155.037132325,82.2152075445,117.160644893,117.084922676,53.5682,39.2685,2.03289621372,3.94587961908,117.178,-120.597,4.58853817964,103,511.000191745
347.215612293,0.920264,128.655842612,140.902324835,55.2054193062,104,118.317,51.511,101.143208608,74.0927902069,118.421134734,118.348504174,53.825,39.4624,72.7052212941,3.98666572722,118.434,-121.908,-3.27288169933,104,287.549126383
475.70343014,0.855116,143.948066929,197.901797044,67.2581062589,105,119.004,50.9663,64.5746831058,92.907599432,119.112191595,119.030954104,54.1125,39.6001,115.44162013,4.03377640245,119.121,-122.618,13.8752021881,105,216.985505111
408.4180016,0.873961,160.007334169,168.670502334,50.3981214354,106,119.942,48.8225,86.1731826432,94.415305284,120.053592979,119.972262988,54.4002,39.8032,112.435504228,3.96728455123,120.06,-123.505,24.8736097672,106,315.190311051
423.230028543,0.873996,201.015053136,182.844149971,64.9762046877,107,120.468,48.6397,114.97876951,85.7448893056,120.574197163,120.486938716,54.6558,39.9916,107.092754901,3.97220628673,120.586,-124.116,79.9861650356,107,439.547775655
321.111142248,0.899079,203.816522506,145.986849856,42.3040942733,108,121.726,52.4658,75.0341407733,83.2843396563,121.825886446,121.751080852,54.9216,40.1582,100.860571616,4.06442190818,121.84,-125.33,113.139609509,108,310.088755894
671.132647804,0.89097,132.94115664,182.571539277,81.1647402554,109,122.44,52.0006,101.367752136,93.1795928986,122.5482422,122.469603083,55.1966,40.3268,24.6027307447,4.03012394156,122.556,-126.058,3.48884497867,109,306.742279072
658.021314347,0.8387,191.479045434,319.307316393,165.076153327,110,123.488,51.7003,89.7200847971,101.743547638,123.581258593,123.508963526,55.4763,40.4558,48.3249163969,4.03235938994,123.595,-127.005,-5.49240641802,110,309.068495939
399.633315446,0.874511,228.342981682,245.346184894,77.4394771178,111,123.828,54.5473,72.4460968858,115.963833001,123.924570964,123.845454058,55.7444,40.626,123.700636631,4.10639685882,123.942,-127.396,127.269715993,111,359.278549325
575.595877502,0.838534,203.693287034,276.850190492,69.2571211238,112,125.19,53.7913,159.80783643,112.494315735,125.284374682,125.218115901,56.0081,40.7891,205.258518673,4.08668227344,125.293,-128.796,-1.23578941258,112,482.191310242
119.440880818,0.847595,122.434326364,108.816341141,4.53309801101,113,125.652,55.9653,84.1019452919,74.6067442126,125.739650331,125.675684084,56.2897,40.9534,90.5900104358,4.10071441971,125.761,-129.279,-8.2497757996,113,215.868795382
1004.93246615,0.732032,223.506936445,387.103346696,307.091328059,114,126.431,55.9847,149.700468727,95.4725642455,126.530261341,126.463415335,56.5183,41.1119,-30.0680540772,4.11982995537,126.543,-129.961,2.05755543925,114,411.990031678
190.667145635,0.841818,188.944765754,122.496009176,11.2221270559,115,127.409,58.0567,211.480951107,79.6447297023,127.502107763,127.433934586,56.7854,41.2966,108.666879628,4.08853815768,127.518,-130.949,15.4948004928,115,604.703048643
655.349590347,0.854729,212.287966465,233.298924461,90.4628982727,116,128.099,61.6333,91.0976767422,110.821906096,128.185319984,128.122807002,57.0471,41.4621,134.48727712,4.16148004062,128.199,-131.756,144.875906466,116,453.992155113
1078.88004719,0.881137,303.706152697,175.116079272,105.5432019,117,129.379,52.6153,137.023943693,95.8169889765,129.459425558,129.39894982,57.2526,41.6038,114.902741366,4.05143036619,129.473,-132.948,133.032347919,117,445.642064168
738.448020999,0.857121,160.960004442,247.299756751,149.166892436,118,129.968,58.6002,73.9384844661,108.724937137,130.077286019,130.000801332,57.4936,41.7249,-30.302444653,4.17039871855,130.088,-133.534,27.8084749402,118,264.038066891
673.377038616,0.830207,113.484520468,215.113581683,140.9551961,119,130.635,55.2881,110.200953531,91.0104718567,130.716815379,130.651488212,57.7666,41.8422,84.3524777454,4.12858758893,130.735,-134.078,-9.91008438182,119,324.360100498
917.321435928,0.84429,91.488726876,332.819939563,194.437735819,120,131.157,59.2161,51.2807851448,96.8556756019,131.255751137,131.186911397,58.0317,41.9921,50.9870073179,4.15209791904,131.273,-134.778,32.2756141708,120,209.630323495
249.114468565,0.860773,316.74175407,121.993261816,46.4492649589,121,132.364,60.1544,184.569956382,73.5941384429,132.459864016,132.397506117,58.2484,42.1764,69.6352213681,4.27940429707,132.46,-136.023,4.96679981031,121,542.949239419
962.873757276,0.792265,263.234357769,501.149208346,334.685223896,122,132.619,66.4649,188.889906598,86.1716372229,132.708490219,132.646841751,58.4718,42.3402,95.3031309555,4.30562373105,132.723,-136.16,0.939067093031,122,602.353164311
2.0585500169,0.855704,151.120446258,-3.2271513247,2.97071867416,123,133.739,51.8883,90.0132707833,-2.27038363905,133.825394876,133.761852296,58.67,42.5553,-12.2229086346,4.0945147041,133.832,-137.278,26.6003398497,123,291.892985516
1149.24388368,0.86962,154.378467763,218.081098192,178.934609288,124,133.872,67.5534,122.199334067,93.9093521574,133.960956472,133.900072924,58.9323,42.7327,87.0969855763,4.36136186507,133.982,-137.386,0.133175963239,124,407.117838497
