AverageEsReturn,StdEsReturn,AverageQLoss,AverageAbsY,Iteration,AveragePolicySurr,MaxReturn,MinEsReturn,MaxEsReturn,PolicyRegParamNorm,Epoch,AverageAbsQYDiff,QFunRegParamNorm,AverageAction,AverageDiscountedReturn,AverageReturn,MinReturn,AverageY,AverageAbsQ,AverageQ,StdReturn
93.3076338241,2.01097382287,0.000279674,0.62254721247,198,-0.62727,93.2364788527,89.7129713306,97.5054074852,37.0014,198,0.00639148116246,46.9506,0.994577,45.8013810328,93.1881648695,92.9412684974,0.622547056914,0.622572,0.622572,0.0529292104361
94.2022225047,1.28780602435,0.000252695,0.623333194534,199,-0.62794,93.2004840556,91.5389031238,97.8512421891,37.013,199,0.00624352868809,47.1554,0.992466,45.2412363577,93.1009837903,92.9344947081,0.623332918851,0.623337,0.623337,0.065416353288
93.6293187405,2.84303463797,0.000284686,0.623489664174,200,-0.628252,93.2645277854,89.8154892093,99.6,36.9998,200,0.00673436722018,47.3858,0.991212,45.6639428561,93.1837225965,93.0430314769,0.623489386685,0.623479,0.623479,0.0664488739206
92.8398842001,2.14360737745,0.00030847,0.625071196076,201,-0.629929,93.5000223326,88.4813120284,95.0962604252,37.0498,201,0.00693751600013,47.6426,0.992724,47.053324185,93.4184345827,93.3192574018,0.625071040766,0.625075,0.625075,0.0508963871202
93.4730426178,2.56954466375,0.000284192,0.626293047036,202,-0.631355,93.5001527326,89.8806743102,99.0457791677,37.0608,202,0.00683358989269,47.899,0.993121,47.0247361012,93.4112039626,93.3164964207,0.626292764186,0.626296,0.626296,0.0522826330887
93.8098074349,1.81435286066,0.000369499,0.629238714476,203,-0.634283,93.4000099038,88.412868378,95.5749343345,37.0614,203,0.00731179227879,48.112,0.991496,46.3326753828,93.3000323216,93.132811649,0.629238273384,0.62923,0.62923,0.0804782116795
94.5909288901,1.38551239229,0.000393437,0.630527823246,204,-0.63534,93.3000495655,93.3003408937,99.2554954365,37.064,204,0.00724421643999,48.3041,0.987324,45.945205016,93.25664418,93.0734059331,0.630527318754,0.630519,0.630519,0.0522417082632
93.8333759462,2.10183891112,0.000378138,0.63011839595,205,-0.6348,93.4999582239,90.6961058467,98.7,37.0897,205,0.00716983688759,48.4736,0.993636,46.8187745286,93.3724446517,93.24535769,0.630117812105,0.630125,0.630125,0.0629960370425
92.821835486,2.20323368431,0.000319988,0.6331184718,206,-0.63779,93.4999136838,88.9240813522,95.6371095324,37.0971,206,0.00679863120737,48.6116,0.995479,46.94455103,93.3836909573,93.2416135801,0.633118174418,0.633136,0.633136,0.06927436922
93.7823510674,1.44567531936,0.000363491,0.632960337033,207,-0.637381,93.5000060173,90.915646724,95.4966111451,37.1013,207,0.00687550944602,48.811,0.987486,46.7334817003,93.393061161,93.2560570312,0.632960037203,0.632969,0.632969,0.0873433298957
93.8310695815,2.36907380641,0.000300864,0.633741588407,208,-0.637986,93.5000072915,87.9190241043,97.8872706705,37.152,208,0.00695892630239,48.957,0.993545,47.0530169126,93.4136507087,93.3164023618,0.633741182595,0.633715,0.633715,0.0471651730644
93.8040569679,2.00938989115,0.000259256,0.634444318873,209,-0.63854,93.3815748263,88.0674741581,96.166682545,37.168,209,0.00651385873386,49.098,0.990412,46.5345215699,93.3416405666,93.2821209383,0.634443901929,0.634444,0.634444,0.035011950814
93.6173102146,1.86548243786,0.000404546,0.63439800008,210,-0.638511,93.3350401498,90.8110638902,97.6763505138,37.1601,210,0.00749420446584,49.2681,0.995928,46.1663381081,93.244510154,93.0651563716,0.634397567393,0.634389,0.634389,0.0865866839401
93.5267384532,2.57062965675,0.000259578,0.63449285362,211,-0.638166,93.3998197461,87.9812562375,98.1369910055,37.2066,211,0.00639474718071,49.3891,0.993642,46.2577960547,93.2741168981,93.0896584398,0.634492556393,0.634503,0.634503,0.0867596323488
91.9697741593,2.12461914312,0.000295493,0.63438677524,212,-0.637889,93.3986157576,88.7007153138,94.8740866479,37.2023,212,0.00666267857397,49.4681,0.994126,46.3121821939,93.280916549,93.1271691965,0.634386437066,0.634387,0.634387,0.0716086904393
94.3621263551,1.17942345266,0.000263698,0.636559413543,213,-0.639813,93.4999898859,92.1878279719,97.8406078141,37.2195,213,0.00640845624648,49.6087,0.992447,46.6740004442,93.3539099008,93.1345536156,0.636559120416,0.63657,0.63657,0.0851804735716
93.0096073463,3.13723959798,0.000288334,0.63488742181,214,-0.638043,93.4999832745,84.644507001,96.3124138362,37.2453,214,0.00683532778809,49.7346,0.99422,46.7861671736,93.3632474398,93.2139548912,0.634886970552,0.634877,0.634877,0.101380708422
93.2772461431,1.70532890513,0.000280422,0.63209875033,215,-0.634935,93.4262694591,90.2227140052,96.0816864962,37.2603,215,0.0065351296518,49.8284,0.995234,46.9459095331,93.3853210787,93.2422281362,0.632098365535,0.632116,0.632116,0.0530380896302
93.9189322411,1.82541262962,0.000260219,0.632199127231,216,-0.634898,93.5000379608,89.9405100983,97.4883100109,37.3076,216,0.00658406151423,49.8917,0.990921,46.8112027944,93.3865963529,93.1256449218,0.632198864499,0.632208,0.632208,0.0948090377724
94.4310719711,1.41567235445,0.000340749,0.632999174831,217,-0.635804,93.4695900125,91.4539111015,97.7886179883,37.3193,217,0.00668987440369,49.9299,0.992686,46.8649139403,93.3858176279,93.2590667821,0.632998853502,0.633006,0.633006,0.0588666592026
93.9668142663,1.21223590733,0.000429657,0.63118055822,218,-0.634218,93.4539702991,91.3811464542,95.1713323746,37.4308,218,0.00767860351794,49.9669,0.992407,46.6980198211,93.358150951,93.1695285628,0.631179945555,0.631187,0.631187,0.0894454549038
92.937592537,1.6398538598,0.00042525,0.628612361764,219,-0.631542,93.4962810088,90.3676383427,94.6843363346,37.5698,219,0.00734025302904,50.0003,0.990545,46.7566731967,93.3792001533,93.1773009327,0.628612050978,0.628606,0.628606,0.0885416577396
93.2774077116,1.88712740861,0.000267428,0.628518274005,220,-0.63157,93.4119333006,90.1224471392,97.4201265871,37.6301,220,0.00638526038334,50.0203,0.98531,46.2332109262,93.3185325192,93.1133513638,0.628518047256,0.628521,0.628521,0.0934121367107
94.0711233118,2.2090032168,0.000335419,0.627734100262,221,-0.631179,93.5186124484,88.5489429746,99.6,37.6223,221,0.00679483359389,49.9998,0.99297,47.1071455816,93.4261446432,93.3033865324,0.62773345383,0.627732,0.627732,0.0536530370944
94.4072927305,1.82202681862,0.000314428,0.628570631033,222,-0.632274,93.4907780491,91.025622372,99.3960746616,37.754,222,0.00681155792198,50.0292,0.987039,46.6690820246,93.3842038402,93.2113245104,0.628570199669,0.628568,0.628568,0.0860128788198
92.1723706884,2.5275937915,0.00038482,0.627755325334,223,-0.631599,93.5394258011,88.3329096974,95.2302241988,37.8231,223,0.00692252024896,50.0486,0.979382,46.8488834466,93.4596860016,93.3189342437,0.627754878327,0.627765,0.627765,0.0541382831965
92.0475452791,2.41662245026,0.000309383,0.627292593935,224,-0.631052,93.5550100715,87.6358580402,94.9366769904,37.9318,224,0.0064197862932,50.0715,0.976184,46.4595022871,93.4110877903,93.1334245094,0.627292415197,0.627288,0.627288,0.125433901181
94.0308864212,2.21734996679,0.000228288,0.630461405679,225,-0.634487,93.5412062485,89.4828337635,99.5509629978,37.978,225,0.00611916835618,50.0611,0.977191,46.8180082212,93.4671541024,93.3137698942,0.630461233977,0.630456,0.630456,0.0575628228099
93.2511529516,2.54126346337,0.000402955,0.630036669108,226,-0.634077,93.5666513891,87.9100518044,96.9904218568,38.136,226,0.00692895122239,50.1231,0.976641,46.9755110616,93.4972549653,93.381613125,0.630036144603,0.630028,0.630028,0.0546989715689
92.9009513777,1.76956057098,0.000396059,0.630630323888,227,-0.63433,93.5980441694,89.8808404273,94.7529770483,38.1791,227,0.00663135877142,50.1538,0.980474,47.1961725526,93.5127486329,93.3892000787,0.630629950436,0.630636,0.630636,0.0520842980177
93.6034104246,2.07184131515,0.000213749,0.631299883048,228,-0.635229,93.6226793617,90.4995544321,98.3170152392,38.2662,228,0.00559017417726,50.1868,0.975592,47.2374850073,93.5476158086,93.431713354,0.631299669108,0.631302,0.631302,0.0465984693528
94.1365927084,1.84048610317,0.00033059,0.628530900152,229,-0.632067,93.5820864474,90.9598392839,98.1213881206,38.3282,229,0.00644223675519,50.2204,0.972267,46.9397929905,93.5162750614,93.4408303588,0.628530401724,0.628537,0.628537,0.0389506983288
93.1817006216,1.76803204266,0.000277464,0.629458093211,230,-0.633175,93.6030710087,89.4687872046,95.1388315339,38.3953,230,0.00590058479618,50.2458,0.972771,47.2069370246,93.5585938661,93.5031215592,0.629457888757,0.629464,0.629464,0.0270202398461
93.4549046563,2.7395940828,0.000402297,0.630494889708,231,-0.634407,93.5839065105,88.3309385682,99.7538786612,38.4725,231,0.00672053462036,50.2836,0.977788,47.0840419081,93.5090408554,93.4155213388,0.630494291799,0.630477,0.630477,0.0410447846305
93.9650412275,1.90082203074,0.000314257,0.630898073074,232,-0.634931,93.6209195763,90.7195930177,98.8013121847,38.4754,232,0.00636684928215,50.3452,0.976307,47.3290313427,93.5589452047,93.4802542813,0.630897768528,0.630899,0.630899,0.0427198112918
93.2630247552,2.38059597745,0.000297632,0.630503832316,233,-0.634643,93.617969221,89.1718148618,96.7958108179,38.5298,233,0.00598086741174,50.4116,0.976695,47.1860644881,93.5326078529,93.4231680734,0.630503515745,0.6305,0.6305,0.0538958318854
92.3979488562,1.88977561622,0.000293805,0.634221302987,234,-0.637855,93.6021225025,89.1580803631,94.7205115202,38.6344,234,0.00569034251069,50.4911,0.986208,47.3035679653,93.4981627417,93.3981669635,0.634220955261,0.634245,0.634245,0.0670009876576
93.5240479682,1.84670903081,0.000293251,0.633129588247,235,-0.636839,93.600521258,90.0435475301,97.4726863089,38.6319,235,0.00592722403452,50.6074,0.987713,47.2201210799,93.475244757,93.4001265843,0.633129167028,0.63314,0.63314,0.0702043427967
92.0521063732,2.29286269538,0.000279513,0.634416329013,236,-0.63797,93.5944833687,88.6862640799,95.5766133324,38.6742,236,0.00568341717279,50.7344,0.985743,47.2169549862,93.4856631018,93.3767855023,0.63441613564,0.634409,0.634409,0.0511672496045
92.7565280562,1.52667077308,0.000342508,0.635071339722,237,-0.638807,93.6462035054,90.5129678998,94.5999072006,38.7066,237,0.00604599426304,50.8091,0.971089,47.2692791245,93.5786753128,93.5090578129,0.63507109361,0.635086,0.635086,0.0353637252224
93.3274496711,1.76459480318,0.000386449,0.634464471238,238,-0.637906,93.7274143036,89.6319037945,94.9139820011,38.7729,238,0.00641540239795,50.8389,0.969659,47.2382562658,93.5811143831,93.4913061229,0.634463979041,0.634472,0.634472,0.0607644936052
93.9992489428,1.53892563457,0.00025114,0.635675275387,239,-0.638952,93.8880139241,90.7569626989,96.1291287386,38.9234,239,0.00526710845514,50.8916,0.959328,47.2662110577,93.6449293959,93.5069992225,0.635675140094,0.63567,0.63567,0.111113550889
93.7289045026,1.79621548024,0.0003142,0.635100404691,240,-0.638539,93.9441247941,90.349059679,97.2774034239,38.9683,240,0.00589300639678,50.9302,0.94435,46.8941028935,93.6684498585,93.4585171256,0.635100002526,0.635108,0.635108,0.161970999368
93.1075859631,1.54485595113,0.000391285,0.63524043911,241,-0.638593,93.9162734823,90.8850546637,94.9448268357,39.0749,241,0.00607479222606,50.972,0.929409,46.3197000576,93.6610500863,93.0194883062,0.635240037953,0.635238,0.635238,0.232704600156
94.2805431241,0.765956535362,0.000221619,0.634447581028,242,-0.637739,93.7114916531,92.2737886664,95.4646524102,39.1348,242,0.00525453403028,51.0091,0.966754,46.8898036494,93.5382136862,93.0481673571,0.634447433118,0.634447,0.634447,0.178972704062
93.8992786835,2.24322596463,0.000181751,0.63519035285,243,-0.638359,93.6707111234,89.9734371643,99.1,39.2192,243,0.0049093614456,51.0275,0.973349,47.0457793177,93.5275523385,93.2780246996,0.635190221533,0.635176,0.635176,0.0898939591171
93.5673914455,2.25936340801,0.000348642,0.635942519292,244,-0.63886,93.7116256002,87.9292286505,96.8901837594,39.4033,244,0.00618886675257,51.0459,0.972831,47.1018817923,93.5400177034,93.3034563006,0.635941960846,0.63593,0.63593,0.110329832779
93.8558380981,1.38283969681,0.000401629,0.634634267962,245,-0.638006,93.5999807695,89.956814942,95.9505267255,39.4067,245,0.00633714786971,51.0672,0.989986,46.8014707814,93.3895357665,93.0804090291,0.634633752247,0.634645,0.634645,0.141342477214
93.0516122332,2.33816922702,0.000195169,0.635662452778,246,-0.639072,93.5995872098,89.4362748738,97.7966276332,39.3946,246,0.00489298039336,51.073,0.991207,46.9561110798,93.4094594678,93.1210190683,0.635662238649,0.635647,0.635647,0.118880845257
93.6204732251,2.21651218561,0.000224679,0.635482663337,247,-0.639081,93.6079815884,88.8878498419,97.347277718,39.481,247,0.00548795519721,51.118,0.989138,46.7764217551,93.3899210308,92.9731569265,0.635482433655,0.635491,0.635491,0.153611299672
93.5576418067,2.02349385293,0.000184915,0.635271690789,248,-0.638743,93.6725532798,89.4820435744,97.0716315824,39.5628,248,0.0051763094145,51.1177,0.987342,46.7110869377,93.3887591185,92.965432309,0.635271531723,0.635269,0.635269,0.172927104647
93.1695546728,2.20559801044,0.000265029,0.635170473786,249,-0.638909,93.607433711,88.0519256295,95.1445966765,39.574,249,0.00542314738549,51.1456,0.983113,47.243077071,93.5056322885,93.2490875213,0.635170299281,0.635168,0.635168,0.0693660437507
94.2816021333,2.11887977766,0.000311429,0.636360748522,250,-0.640056,93.6004842988,90.6752032199,99.5438315654,39.6453,250,0.00597450008386,51.1432,0.988096,47.0852440767,93.4497724632,93.2015036162,0.636360209308,0.636358,0.636358,0.112025048407
92.1839022792,2.5408304055,0.00021662,0.637122532588,251,-0.640665,93.599869879,87.16312754,94.8054097243,39.747,251,0.00511001608462,51.1516,0.992439,47.2583072138,93.4551272954,93.2499017851,0.637122396237,0.637117,0.637117,0.0759249996647
93.3348560884,2.7158358805,0.000323267,0.634532094877,252,-0.638148,93.5998549644,89.0957871492,98.7404151733,39.6343,252,0.00606924342781,51.1639,0.991327,46.9471489964,93.4073465124,93.1755037201,0.634531699643,0.634533,0.634533,0.111854850306
93.5776393291,1.37316123805,0.000300851,0.635699350889,253,-0.639587,93.6042690527,91.0224796513,95.4984397576,39.6158,253,0.00554613925833,51.1553,0.991106,47.186882067,93.4502264093,93.1661265697,0.635699102577,0.63568,0.63568,0.107988474848
93.1147711432,1.55742835031,0.000260843,0.635096191182,254,-0.638676,93.5679522748,90.1723734485,94.5270728706,39.6389,254,0.00535633823903,51.1674,0.991283,47.0981104215,93.4338997637,93.1300452354,0.635095923854,0.635095,0.635095,0.103037814656
93.67282306,2.60213360113,0.000353756,0.63711199897,255,-0.640865,93.5999948866,87.1025903795,98.6509289246,39.5307,255,0.00590660820509,51.2076,0.993765,46.9407481386,93.3924503748,93.1956553675,0.637111763673,0.637102,0.637102,0.10379532167
94.4606879138,1.69538312576,0.000280789,0.637019511924,256,-0.640796,93.5032372385,91.4722712422,99.300160481,39.5295,256,0.00570741743029,51.2276,0.995345,46.9653076603,93.3878761458,93.2045792477,0.63701929329,0.637001,0.637001,0.0952283011683
93.9233784533,1.34448888243,0.000316346,0.63746527131,257,-0.64144,93.4998741422,90.8209136462,95.2170976697,39.5064,257,0.00569081755122,51.2668,0.993132,46.2546872472,93.2762281502,93.0105545,0.637464935877,0.637459,0.637459,0.126832806035
94.3207717144,1.13496798584,0.000213193,0.637029927344,258,-0.640994,93.528977481,91.3836061528,96.4454356265,39.4618,258,0.0053006654176,51.2999,0.995162,47.0229274551,93.3989772782,93.2371377269,0.637029792787,0.637033,0.637033,0.0816083413266
92.9163211743,1.42019002258,0.000329796,0.637941776499,259,-0.642045,93.5766376535,90.0581975678,94.4905823573,39.4227,259,0.00608935099998,51.3265,0.994015,47.0397521695,93.4085628841,93.212944162,0.637941490473,0.637935,0.637935,0.0785130474673
93.2160410057,2.1488592249,0.000232449,0.640773308308,260,-0.644449,93.4993930817,90.2123752783,97.9545790164,39.4524,260,0.00566895829184,51.3597,0.995358,46.5762055684,93.3197481158,93.0593385885,0.640773182483,0.640769,0.640769,0.10680906688
94.2075444029,1.08707651734,0.000297854,0.639641664161,261,-0.643689,93.4689418739,91.0764274144,96.0001015518,39.4862,261,0.0060037469724,51.3695,0.998004,46.8899616406,93.3596413518,93.2283511599,0.639641211522,0.639653,0.639653,0.0652413277045
94.0774229663,1.51930740798,0.000260004,0.639512659306,262,-0.643336,93.4993636457,90.1370686767,96.7860109402,39.5164,262,0.00539417737696,51.4256,0.993844,46.5185171086,93.3185656739,93.1213654615,0.639512484695,0.639462,0.639462,0.0874674273649
92.7738177669,3.41165382653,0.000273075,0.641558595818,263,-0.645304,93.4813059333,83.3284339844,95.4136635229,39.5039,263,0.00581457872179,51.4521,0.994791,46.654418453,93.3368902794,93.1586950371,0.64155825492,0.641579,0.641579,0.0973415422917
93.3800609323,1.49530926401,0.000274402,0.642322139161,264,-0.646195,93.4999183662,89.9056491238,94.9374056002,39.5118,264,0.00578569838156,51.4823,0.993692,46.8118558451,93.3707494587,93.105345716,0.642321901355,0.642326,0.642326,0.0909331854515
92.7939670185,2.00683398185,0.000261123,0.641909267476,265,-0.645605,93.4999892668,89.9762669576,95.7815768584,39.539,265,0.00585032547516,51.5302,0.992682,46.8434765306,93.3821233042,93.2142187436,0.641909202569,0.641906,0.641906,0.0677151304269
93.321560729,2.12021215998,0.000276562,0.640362882104,266,-0.644315,93.4999355043,87.4193407804,95.0255979589,39.5636,266,0.00569930377917,51.5642,0.99613,46.7687733224,93.3491710186,93.1045864024,0.640362485746,0.640368,0.640368,0.0883902119877
93.7795211317,2.01062330028,0.000298345,0.643755498961,267,-0.647349,93.5022081739,89.5094122519,97.1130131504,39.5947,267,0.00587656068172,51.5673,0.99217,47.0876125272,93.4273696376,93.2802474009,0.643755171976,0.643759,0.643759,0.0498603352182
94.0223187652,1.22558333989,0.000274189,0.64335696085,268,-0.647054,93.500030733,89.9994806104,94.9226898294,39.6143,268,0.00559421848029,51.5946,0.993383,46.708104915,93.3542697574,93.098259833,0.643356651123,0.643353,0.643353,0.105622157654
93.490229996,3.49482596266,0.000197802,0.642201297676,269,-0.645669,93.4999278297,82.5454702236,98.1161768072,39.6213,269,0.00537679726918,51.6139,0.994436,46.6384812232,93.335955117,93.1287662047,0.642201117493,0.642199,0.642199,0.100156043618
93.5134526742,2.95332317683,0.000253895,0.644337179006,270,-0.648017,93.5595770384,88.2327360884,99.7,39.6444,270,0.00568073339103,51.6258,0.994117,46.6982917388,93.3480308417,93.1170431943,0.644336794806,0.644347,0.644347,0.13106650327
93.0107722753,2.33479156865,0.000221993,0.643178506992,271,-0.646797,93.5031427354,87.4719554945,94.598717885,39.6875,271,0.0056556616548,51.6409,0.995177,46.9477099339,93.3856998854,93.1603885416,0.64317816063,0.643164,0.643164,0.0870748216544
93.0580265613,2.85159318502,0.000283628,0.644515359308,272,-0.648093,93.5000081936,86.0585897643,96.0860661492,39.7526,272,0.00584605493768,51.652,0.995389,46.7203372479,93.3448311501,93.114875679,0.644515044389,0.644519,0.644519,0.0976262600635
93.4598467737,1.45430336608,0.000250781,0.644045397434,273,-0.647797,93.6000236956,89.7483055295,94.7751419094,39.7658,273,0.005804501062,51.6664,0.992753,47.0894977384,93.424161818,93.2584014953,0.644045156601,0.644041,0.644041,0.105332807301
92.9399304072,3.00528768792,0.000260853,0.646376195608,274,-0.650114,93.5997569645,87.684691991,97.708936721,39.7669,274,0.00559371232324,51.6945,0.993449,47.1351044498,93.4282040696,93.2200115403,0.646376015628,0.646384,0.646384,0.0933344962184
94.3056701201,0.518586937901,0.000213829,0.6456585268,275,-0.649221,93.4998424709,92.8829515495,94.9378192881,39.7482,275,0.00560807733285,51.7119,0.993608,46.6915902914,93.3501109618,93.1225874793,0.645658270077,0.64565,0.64565,0.0966414118392
93.9637587668,2.77191409309,0.000226298,0.646670257704,276,-0.650201,93.5001911225,85.9158113278,97.9925576442,39.7723,276,0.00539231738172,51.7573,0.994006,46.5954526953,93.3308849574,93.0355790411,0.646670138462,0.646677,0.646677,0.112954492907
93.789870226,1.34498433702,0.000226653,0.645103979058,277,-0.648557,93.557516793,90.0885985743,95.1131006004,39.7649,277,0.00573346946835,51.7992,0.994507,46.9553821088,93.3908102049,93.2126245449,0.645103737798,0.645094,0.645094,0.103974756035
93.3233093675,2.08318494067,0.000249152,0.646321606252,278,-0.64987,93.5201294509,88.6842672972,96.3417732535,39.8109,278,0.00539398412744,51.7987,0.993517,46.982818638,93.4013337383,93.1291719863,0.646321315555,0.646331,0.646331,0.0925640701762
94.2958815262,2.32113282674,0.000286105,0.646577445207,279,-0.649928,93.4991168457,89.454906247,99.8652958037,39.8405,279,0.00573094128846,51.808,0.993584,46.5512249459,93.3256487417,93.1145913661,0.646577162627,0.646571,0.646571,0.114053153906
93.621945872,1.7381646169,0.000189021,0.647116350255,280,-0.65038,93.499648865,89.3123586614,95.4609301001,39.8162,280,0.00524303068977,51.8432,0.993488,46.6884262339,93.3502532524,93.127843749,0.647116162475,0.647119,0.647119,0.0967881639446
93.6186700359,1.26660989984,0.000287234,0.646294429644,281,-0.649783,93.5027473421,91.2772163386,94.9881723487,39.8971,281,0.00584125713991,51.8778,0.990738,46.6806479444,93.3646973158,93.0476042958,0.646294227999,0.646309,0.646309,0.123179282857
94.2156997803,1.51424994121,0.000290692,0.647691736244,282,-0.651136,93.5203681176,90.5548541492,97.4397380027,39.9276,282,0.00582419912959,51.8762,0.99402,46.9196476605,93.3874651928,93.2154168368,0.647691356865,0.647713,0.647713,0.0929182750206
93.2752255057,2.30697523936,0.000199712,0.646957052657,283,-0.650368,93.5003560859,88.5749745996,95.5357904268,39.9426,283,0.00534367722155,51.8947,0.991539,46.4259023738,93.3154270529,93.0278520806,0.646956868796,0.646933,0.646933,0.141981083627
93.2825537756,1.59360062428,0.000288941,0.647275303709,284,-0.650727,93.4033521257,90.6515992365,95.0457083462,39.9749,284,0.0056763552823,51.902,0.988706,46.2265518022,93.2975066939,93.0276931097,0.647275096874,0.647276,0.647276,0.120759871129
93.7251692498,1.31964607334,0.000349799,0.646878481518,285,-0.650545,93.5755550405,90.8343848023,95.2394062011,39.998,285,0.00635294338745,51.9296,0.99107,46.9875961307,93.4162739166,93.2132222234,0.646878071401,0.646879,0.646879,0.0965686874915
93.8841419846,1.4745334684,0.000310448,0.648853967622,286,-0.652339,93.4985721012,90.6671796051,97.0886583519,40.0091,286,0.00582075338176,51.9362,0.993591,46.6350442158,93.340293635,93.1370709531,0.648853568322,0.648838,0.648838,0.100809701584
94.1346634297,1.07545479681,0.000260366,0.649244710796,287,-0.652664,93.4952046646,91.283010671,95.5822728256,40.0395,287,0.00543584381156,51.952,0.992949,46.4868828437,93.3179210392,93.0262488204,0.649244495904,0.649258,0.649258,0.124559698564
94.7720163406,1.44251623859,0.000283771,0.649250866397,288,-0.65271,93.4880678076,93.6031979688,99.3399778807,40.0727,288,0.00543812324074,51.9713,0.992794,46.5485481738,93.329620743,93.0351294479,0.649250626179,0.649248,0.649248,0.12412762187
93.5021610795,2.8916407202,0.000275228,0.649219761176,289,-0.652684,93.5024775745,87.7936963502,98.3172578159,40.1622,289,0.0057451073203,51.9968,0.990202,46.9159826781,93.4089282931,93.1402206425,0.649219519696,0.649221,0.649221,0.090868675463
93.9377909028,1.65405544513,0.000218528,0.651141162516,290,-0.654773,93.401194246,90.2481459555,97.7504454106,40.2359,290,0.00543025062878,52.0278,0.988877,46.2758775378,93.3050358077,93.0313130154,0.651140867553,0.65114,0.65114,0.119879036037
93.0621896033,1.97865825104,0.000266723,0.649786394128,291,-0.653503,93.5750151147,88.2513308083,94.9869501185,40.2747,291,0.00538277760697,52.0821,0.99302,46.9548910243,93.399377547,93.2658354475,0.649786137022,0.64979,0.64979,0.0864494384334
93.9000091693,1.98438186659,0.000174074,0.650658015061,292,-0.654482,93.4997573022,90.2295976999,97.9241815618,40.3693,292,0.00478415940156,52.1235,0.99039,46.4098852098,93.3191905961,93.0237927078,0.650657955417,0.65066,0.65066,0.154318813911
93.675059351,2.31842338224,0.000200595,0.651102860645,293,-0.654681,93.3999928803,89.0566696892,97.9658662025,40.4667,293,0.00521422302197,52.1787,0.992948,46.2694936537,93.2801554888,93.0558694598,0.6511025459,0.651087,0.651087,0.0872801641802
93.8771720615,1.99429850721,0.000209027,0.651240608402,294,-0.654704,93.3897193247,90.859041365,98.5532082477,40.5073,294,0.00513126646291,52.1944,0.992504,46.4363866007,93.3122538723,93.075423521,0.651240457801,0.651246,0.651246,0.0751174024377
93.3184151915,1.65088651145,0.000262,0.651584810988,295,-0.655244,93.5001001098,89.1423777145,94.4800184704,40.5971,295,0.00534889756558,52.2278,0.994859,46.7600095181,93.355002904,93.1663169734,0.651584671886,0.651567,0.651567,0.0982919244639
93.6132808841,1.99662904963,0.000225296,0.65330082106,296,-0.656913,93.3888976609,90.0839812061,97.5070607465,40.6253,296,0.00531154079575,52.25,0.994963,46.278256389,93.2698790349,93.0137883059,0.653300586482,0.653306,0.653306,0.0960332071636
93.5297483041,2.69633076657,0.000264416,0.651953699474,297,-0.655289,93.4254504088,88.1260117144,98.2274870566,40.7264,297,0.00553061029874,52.2669,0.998344,46.7263734712,93.3290667277,93.1019645112,0.651953316949,0.651936,0.651936,0.0726708750957
93.3991040735,2.22865977202,0.000220366,0.651876419701,298,-0.655511,93.2718140316,90.3164115877,98.4,40.719,298,0.00540560136452,52.3147,0.996582,45.8825327197,93.1906985502,93.00177222,0.651876199598,0.65187,0.65187,0.0577797515466
92.6878955156,2.030836848,0.000370805,0.653317345008,299,-0.656968,93.3999916853,88.2608185021,94.46387558,40.7268,299,0.006073422445,52.3282,0.990207,46.4747641279,93.3323840078,93.204385826,0.65331689489,0.653295,0.653295,0.0691880714479
93.8873653124,1.53675773043,0.000300108,0.653154934957,300,-0.656745,93.3598175123,90.7757657471,96.0949404343,40.8227,300,0.00571004128275,52.3359,0.996623,46.3961281784,93.2811584547,93.1011119797,0.653154528004,0.653161,0.653161,0.0589673624628
93.8324168464,1.46031327773,0.000275667,0.654023288029,301,-0.6576,93.3998016479,88.9648228485,95.041279513,40.8747,301,0.00577795517735,52.3369,0.994664,46.50073559,93.3110480342,93.2144702858,0.654023106729,0.654011,0.654011,0.0408355945368
94.0206000117,1.78283403419,0.000204219,0.654193082388,302,-0.657675,93.1751169138,90.8826701108,98.3746351658,40.9643,302,0.00503341080198,52.3414,0.991492,45.358770583,93.1279335914,92.9527870137,0.654192841678,0.654193,0.654193,0.0514638671178
93.9211403254,1.82608213088,0.000299525,0.653461778699,303,-0.656924,93.4005700615,88.7791882172,97.2018096698,41.0347,303,0.00585819900643,52.3584,0.990408,46.4811385593,93.3323582083,93.2234434137,0.653461543308,0.653454,0.653454,0.0573594412617
93.7789238869,1.01164503587,0.000298793,0.65530307125,304,-0.658748,93.4002941737,91.7046871844,95.9641018259,41.0071,304,0.00559771164489,52.3601,0.994622,46.6192187041,93.332053883,93.2134460247,0.655302734289,0.655288,0.655288,0.0364558767114
93.5960694247,1.56745525874,0.000320409,0.654579679861,305,-0.658204,93.4000820342,89.8795543885,96.2707772942,41.0708,305,0.00590290202553,52.3707,0.992911,46.5821189675,93.3354996933,93.2140640132,0.654579235146,0.654584,0.654584,0.0551147428131
93.9183699163,1.48878675644,0.000227484,0.654490241219,306,-0.657999,93.4997467356,90.2525932672,96.6104874088,41.0937,306,0.00539471403455,52.3351,0.99522,46.8887536825,93.3755253095,93.2052174907,0.65448997521,0.654464,0.654464,0.0680497481617
93.4163062537,2.168573837,0.000304924,0.655353187632,307,-0.658805,93.4999678051,90.7316569907,98.1141709295,41.1138,307,0.00575549020258,52.2969,0.993798,46.6127484587,93.3355869078,93.1544604841,0.655352750102,0.65536,0.65536,0.061631766706
