StdReturn,AverageY,MaxReturn,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageAction,QFunRegParamNorm,Epoch,AverageQLoss,AverageDiscountedReturn,AverageAbsQYDiff,StdEsReturn,AverageQ,AverageAbsQ,Iteration,AverageEsReturn,PolicyRegParamNorm,AverageReturn,MinReturn,MaxEsReturn
28.0569086256,0.0478968558444,90.7499390331,0.199481997975,-4.00149612224,-0.0605729,0.0709099,20.7541,22,0.0030979,-0.684026466867,0.0107013517272,37.6943565698,0.0478186,0.199552,22,33.6928604475,16.2418,2.02635264409,-6.92695484632,71.3872170173
37.0691254416,0.0734258018431,95.6165916243,0.214238640417,-12.9983207471,-0.0873361,0.014405,21.252,23,0.00277787,-0.0340570505469,0.0110212381065,44.5462256748,0.073362,0.214507,23,63.6910480535,17.0821,16.7792944134,-1.83477957023,94.0044122159
48.3339889444,0.0813111305824,97.073019111,0.213671981288,-1.39985433597,-0.0945654,0.0195731,22.0848,24,0.00505797,-0.0390258089705,0.0127368890336,41.5350267265,0.0812066,0.214065,24,57.3105323811,17.9986,43.6143208918,-0.622490431821,88.2643302573
48.5688472469,0.12478431893,96.8787573191,0.251312995891,83.7506097702,-0.140213,0.0316649,22.707,25,0.00873079,-0.045232395505,0.0165068729855,5.65428047364,0.124789,0.252262,25,90.9949170481,18.7531,47.1739077583,-2.28044849007,99.6128215441
47.7444896174,0.146714330523,97.0300919707,0.268888603624,-0.213229085725,-0.162318,0.0277867,23.1949,26,0.0115424,0.00256174637505,0.0170686850281,39.2300809678,0.146586,0.269476,26,67.4665503338,19.4343,55.9057043366,-0.788459190831,94.0537320915
46.5402881049,0.160959960383,97.0368517582,0.28088133847,81.6696935161,-0.178393,0.0256053,23.8801,27,0.00707903,-0.00478005685274,0.0133713130252,6.19888919655,0.160805,0.281368,27,87.8350134441,20.0339,61.3058141346,-0.310246962214,96.3149841779
41.9397690457,0.197057777329,90.4805206491,0.312397606783,84.2526783946,-0.215268,0.150211,24.495,28,0.0224666,-0.932928506132,0.0236679210987,6.51697113592,0.196993,0.313707,28,90.0441124767,20.741,65.3290641529,-11.4575462487,99.1487616026
48.2115222893,0.223790418997,96.5546336698,0.33423327974,-5.1467592589,-0.242864,0.0329646,25.2114,29,0.0180516,0.0109009152141,0.022059061763,41.0106232911,0.223496,0.334834,29,65.8181493299,21.0807,47.1633995281,-3.78623554386,91.523577156
42.097030838,0.252176724958,92.54649308,0.356133613501,-1.01218539015,-0.273815,0.044163,25.7845,30,0.0222588,-0.216415111873,0.0265885844396,38.7653442164,0.252062,0.357363,30,65.7714015162,21.6558,22.9764667685,-6.49908210121,93.6366980311
44.300207025,0.282146712309,94.7950124439,0.380468021178,83.775665442,-0.305813,0.0923919,26.4752,31,0.0160274,-0.250661944275,0.0230863302192,4.71915654988,0.282044,0.3818,31,92.1213273216,22.1091,61.9922200243,-4.48602118784,98.293386919
49.5063890494,0.338006005094,93.8401422333,0.431089971879,87.3155779275,-0.364388,0.0908697,27.0112,32,0.0245599,-0.495156049224,0.0275229511322,3.909062367,0.337883,0.433186,32,91.952894378,22.6824,46.6436824034,-6.89523946092,99.0800805431
48.3478892879,0.384100205956,96.0007400072,0.469814439377,-0.491869339802,-0.41274,0.0444417,27.6165,33,0.0166547,-0.0138972542691,0.0246340799103,39.0196986201,0.383908,0.471929,33,66.9846791317,23.5715,41.3364136359,-9.77933822933,92.5393798176
0.801125132952,0.416699419077,96.5735040586,0.494005875008,88.2713220349,-0.447577,0.102776,28.1161,34,0.0210014,3.53219826962,0.0311658060516,2.22056613391,0.416605,0.496216,34,92.6924058759,23.8968,95.7988135481,93.4923833365,94.4436983599
2.81636023697,0.480857018617,94.4145152074,0.55222209492,86.8605808531,-0.511832,0.487901,28.6665,35,0.0300736,17.6855839666,0.0302225631456,2.58353552755,0.480756,0.55458,35,92.0918835462,24.4872,91.1980984209,82.9618498853,95.1131194471
1.73745867149,0.530349349009,95.4368401377,0.591286939576,82.0148034347,-0.565449,0.35062,29.1565,36,0.0405495,19.6536223057,0.0387845306811,4.86500792661,0.53014,0.594817,36,90.9829966249,24.8547,93.5250065452,87.8532820437,95.7428209578
2.10779574308,0.610842282473,96.0250734387,0.660320201648,85.2786754111,-0.647109,0.209377,29.5236,37,0.0309063,8.84975693504,0.0350264740557,3.27880686735,0.610645,0.664148,37,91.3623336899,25.1334,93.8478120781,87.2759920702,94.8309435746
0.916332852725,0.643242204178,95.977223255,0.680387777868,89.8415556887,-0.683411,0.244393,30.1804,38,0.0332885,16.8090613748,0.03693479715,2.50578856155,0.643079,0.68444,38,93.4650249722,25.5039,95.1782726817,91.0744267587,96.5407257281
1.56365310425,0.707467383508,95.8143175501,0.735107955577,90.5562379223,-0.751107,0.201674,30.7261,39,0.0361771,7.98648590059,0.0406474454723,1.17142000562,0.707419,0.742718,39,93.0823410327,25.7806,94.3268071123,88.7842464593,94.603779924
1.14361725204,0.769425197502,96.1348600259,0.788476632099,92.5295175226,-0.816678,0.23057,31.2868,40,0.0333796,16.0307206345,0.0369024451892,2.06150665281,0.769316,0.794547,40,94.2347605629,26.0738,95.3443317043,90.9092513871,98.9574589485
2.01320483722,0.835410217996,96.1066926671,0.84847603209,89.9234561164,-0.887265,0.245825,31.8949,41,0.0320056,13.8602457982,0.0378059627653,2.03866762139,0.835349,0.855766,41,93.3046150205,26.318,94.9013898972,87.9266045158,95.8114693951
1.53572435515,0.919021961257,95.2513622733,0.929536133722,89.8568315282,-0.971114,0.369205,32.4754,42,0.0401919,19.5301692628,0.0442244471421,1.69058478854,0.91879,0.937158,42,92.4205824642,26.6445,93.9795709299,88.3321923204,95.5265443487
31.8183326997,1.01822256914,92.5388411073,1.02675849685,87.6894310062,-1.0724,0.416386,33.1319,43,0.0175136,5.16033903557,0.0352045457489,2.95083523316,1.01824,1.03047,43,91.7922628057,26.6327,76.1438918346,-32.003382966,97.0716269028
2.047084163,1.08955121085,95.1436688442,1.09824200244,89.8341085748,-1.1484,0.732114,33.8748,44,0.046694,33.0708864946,0.0501530122542,1.97166419399,1.08947,1.10492,44,92.7437073141,27.018,92.5346558005,88.2891032691,95.8393747237
0.78839479643,1.15021778305,94.4863996572,1.15834881566,86.5540242243,-1.21708,0.691278,34.581,45,0.0455634,39.9217095668,0.0501533309425,2.52104267943,1.15002,1.16323,45,92.9621691077,27.1971,94.0573704404,91.443602137,95.0976549583
0.193421134423,1.33216820892,94.2679970762,1.33970659327,92.3235793305,-1.40668,0.765355,35.163,46,0.043651,42.7803925093,0.0536216052248,1.12618692987,1.3322,1.34501,46,94.246601939,27.5095,94.1044124998,93.4227814924,96.7437277725
1.45344183008,1.39480073624,94.8667579891,1.40270885993,88.0914941531,-1.46791,0.573383,36.0089,47,0.0366408,35.8987810853,0.0515395452437,2.55149349824,1.39444,1.40613,47,92.6645448398,27.6802,93.9637850106,88.8786458161,95.7694512874
22.5435852434,1.53727939093,95.287701306,1.54493650902,91.3681115036,-1.61946,0.291942,36.7197,48,0.0557329,23.8051208951,0.0604415600699,1.77132319071,1.53718,1.548,48,94.5505526972,27.8162,88.0194885951,-12.2871774401,99.0232167484
0.97954415112,1.64118400375,94.8970883329,1.64828518724,91.0206832364,-1.72357,0.660841,37.4727,49,0.0462152,38.9759504723,0.05938490425,2.28034418927,1.64091,1.65099,49,94.2605903881,28.0524,94.0954997947,91.369704613,99.4005379857
3.02282653912,1.77675904249,95.0285726999,1.78326907775,90.315453367,-1.86455,0.389105,38.3433,50,0.0471866,21.3868174268,0.0632619263006,1.8403033905,1.77671,1.78636,50,93.2034976186,28.322,91.4329138747,85.271366499,95.8093847877
1.00692432011,1.90517706355,94.0167968852,1.91141971611,91.9946075971,-1.99223,0.362385,39.136,51,0.0370252,17.3632781805,0.0597160650718,2.01700730627,1.90527,1.91414,51,93.8971615594,28.493,92.1212757656,87.6589841826,98.7297285151
15.4619309956,1.99857045928,95.0313617205,2.00427899551,90.2461039299,-2.0869,0.312769,40.0398,52,0.0492586,21.9350580399,0.068480586164,1.67435106602,1.99825,2.00654,52,92.8394951274,28.7185,89.7341144235,-6.61931722268,95.1879094938
1.87625180234,2.12561974696,94.8314254598,2.13078039371,90.4643199713,-2.21242,0.366824,40.7852,53,0.0564701,15.5417885306,0.0743639728383,2.25513114018,2.12558,2.13453,53,93.0299649001,28.9903,91.4054815802,87.7084378656,97.3354045962
1.2969047041,2.22979378576,94.0309272406,2.23523173068,88.6007691391,-2.31643,0.498662,41.5066,54,0.0693236,19.1397815171,0.0767008899481,1.86817743707,2.2298,2.23805,54,92.0386895358,29.4305,91.4576710399,86.9762809006,94.0295840262
1.09772631876,2.33573953186,94.0692535353,2.34168113738,87.2039210213,-2.42108,0.891434,42.1191,55,0.0913145,44.134455438,0.0874397910952,2.57978221537,2.33545,2.34504,55,92.8457212923,29.7606,93.4573910788,86.6953628321,96.6049621172
0.170482026603,2.49905470389,93.608903479,2.50459928179,87.3114088519,-2.59082,0.984235,42.8787,56,0.0928392,46.7121803073,0.0856326085332,2.28913673795,2.49886,2.50728,56,92.0559816919,30.0378,93.4049723238,92.8810729761,94.4153235744
0.318363344819,2.56776507587,93.5726155656,2.57239756622,90.9491219174,-2.65594,0.987487,43.6264,57,0.0676544,46.1406903267,0.0791923695066,1.74368709319,2.56768,2.57439,57,93.3200428299,30.1946,93.2824027816,92.0980233331,97.1335215949
0.557726527482,2.70344790155,93.6040646821,2.70759879972,90.7704966244,-2.79049,0.989121,44.243,58,0.0576789,45.5351792104,0.0758223910993,1.59568902434,2.70335,2.7094,58,92.6405757215,30.3506,93.1559625164,89.3429792765,95.6276995465
1.63396396088,2.85873951404,93.5609596944,2.86250359081,84.592788291,-2.93991,0.98535,44.8788,59,0.0678043,41.7895837607,0.0799668541701,2.84010894097,2.85857,2.86397,59,89.9814518298,30.491,92.3741461722,86.653395192,94.1854767813
2.21488855601,2.97909722961,93.4724040793,2.98194484463,87.6753846988,-3.06485,0.982641,45.4763,60,0.0509233,39.4136566485,0.0731871980821,2.97370731158,2.97891,2.98288,60,92.9122755592,30.6647,91.8229661437,84.1208469727,99.5122756159
1.80576771369,3.04927275505,93.4938219091,3.05166560872,88.7609389348,-3.13131,0.99044,46.0372,61,0.062246,43.5081681649,0.0775894952567,2.64177640672,3.04893,3.05229,61,92.2835384776,30.8303,92.6649172877,79.4942808212,98.5034651631
1.56558210952,3.16764934284,93.4557528761,3.16960632054,89.0298328659,-3.24446,0.9906,46.6633,62,0.0735304,43.0526032977,0.0810517204531,2.08135598817,3.1676,3.17057,62,92.6092392643,31.0647,92.6015522205,84.4998969769,95.6178089191
0.650274969061,3.31444403177,93.5000453927,3.31602851154,88.0388829023,-3.3862,0.991708,47.2564,63,0.0440153,44.570559545,0.0739372255375,2.82957089034,3.31441,3.31657,63,91.6635374173,31.1932,92.9623895464,90.0259335215,96.9667824312
0.199311198893,3.37630684369,93.5322956886,3.37732431931,87.0778183492,-3.4475,0.992752,47.7856,64,0.041619,46.1486178853,0.0708636927434,2.07429863738,3.37613,3.37748,64,91.9499302753,31.3824,93.2573370028,92.7788215493,94.20604026
0.121073218374,3.43442575304,93.5377657414,3.43494579552,88.3639216231,-3.50462,0.992182,48.3764,65,0.0329717,46.7727714212,0.0642834048513,2.83542225455,3.43431,3.43531,65,92.2502242971,31.5217,93.3715659427,93.1487712307,98.6630163318
0.116306151835,3.58129589944,93.5281932103,3.58162946827,89.1239243652,-3.64864,0.992134,48.98,66,0.0431282,46.7011467152,0.0683604369512,2.75543237167,3.5813,3.58205,66,93.13795495,31.7203,93.3593166981,93.1534898548,99.5288259367
0.0670390971193,3.64831895072,93.5235376686,3.64855153535,88.5481631746,-3.71753,0.993165,49.47,67,0.0318302,47.1903931696,0.0647681617783,2.81230095356,3.64808,3.64868,67,93.261660963,31.8587,93.4392315047,93.3274642491,99.5748529161
0.0432285875769,3.77034865878,93.5000423918,3.77049811632,90.7486265086,-3.84184,0.992912,50.0943,68,0.0433535,46.9997740041,0.0697802712348,1.9238818867,3.77013,3.7704,68,94.0765891306,31.9372,93.4079856486,93.3265476642,99.3320439413
0.0553157940412,3.88070244589,93.5000126963,3.8807366876,87.0391154458,-3.9547,0.991626,50.6244,69,0.0466565,46.8621246496,0.0731360455997,2.32598019756,3.88046,3.88058,69,92.7407479932,32.0634,93.391565415,93.2461972861,94.7221963766
0.0577027062461,3.99289303749,93.4995813199,3.99289501131,90.0789806224,-4.07198,0.992039,51.166,70,0.0522371,46.863650249,0.0778718257077,2.67541193852,3.99257,3.99265,70,93.6418685355,32.2179,93.389474867,93.2546696123,99.8376527871
0.0372828107574,4.08698714939,93.4009330221,4.08698824082,89.5023161334,-4.1707,0.994286,51.6355,71,0.035703,46.578862435,0.0715934551313,1.96404293324,4.08674,4.08676,71,92.8367661448,32.3453,93.3269418436,93.2376315714,95.3459966912
0.0353244807794,4.21985214622,93.3890321392,4.21985458393,88.5362617222,-4.30386,0.993679,52.0962,72,0.0302888,46.4449610731,0.0723406511218,2.11029883809,4.21943,4.21945,72,93.1285302116,32.4916,93.3070078113,93.228383971,94.6236133559
0.0378702141519,4.32188539478,93.2999575488,4.3218868115,93.2860172461,-4.40978,0.991777,52.5716,73,0.0387909,45.9869518315,0.0808183976267,0.456155413335,4.32132,4.32135,73,94.1040271652,32.6789,93.2377028501,93.1484985824,94.988066528
0.0490010796919,4.41196128663,93.2998179654,4.41196397379,89.4703266537,-4.50791,0.992998,53.0457,74,0.0478525,45.934933827,0.0813859124954,2.19625458275,4.41176,4.41176,74,93.7856419112,32.8094,93.2212656882,93.1214072943,98.6590938712
0.0533834725243,4.53021608754,93.3999399766,4.53021674023,90.225133074,-4.62539,0.991723,53.5194,75,0.0360591,46.4589252291,0.0770220768272,2.04885351555,4.52954,4.52955,75,93.8953741158,32.8917,93.3208483497,93.218285201,98.1078911681
0.0788286705282,4.64721100818,93.3000127673,4.64721315579,89.6178832207,-4.74791,0.991871,53.9619,76,0.0436053,45.7517573531,0.083018046508,1.92017037181,4.64668,4.64668,76,92.5417714545,32.9668,93.1954933499,93.0425067149,94.6847466047
0.0567468151455,4.77762779885,93.3000078424,4.77762955533,92.0384501154,-4.88074,0.991613,54.4032,77,0.0380145,45.7720908802,0.0833550021302,0.779289286355,4.77703,4.77703,77,93.9866988214,33.0809,93.2006562149,93.0622212745,95.1997481578
0.0505926647631,4.89498760947,93.3000815457,4.8949895489,90.404415007,-4.99757,0.993696,54.7891,78,0.0373012,45.935117778,0.0835077197915,1.50910359752,4.89446,4.89446,78,94.1111069777,33.1653,93.2171791456,93.1209569495,97.8284463392
0.0642075585814,5.0312342135,93.299995276,5.03123519587,91.1992080859,-5.13896,0.991756,55.2313,79,0.0369364,45.7330456454,0.0872789251508,1.55374121544,5.03055,5.03055,79,94.0595279258,33.2639,93.1928877323,93.0773538225,97.5990336669
0.076743765024,5.16766031905,93.299889808,5.16766111202,90.2627584975,-5.27567,0.993232,55.7022,80,0.0286271,45.5991412507,0.0819447807867,2.31410029615,5.16702,5.16702,80,93.7970564125,33.3179,93.1603056279,93.0323828765,99.0387131831
0.0447283925717,5.24002480511,93.3000301978,5.2400253036,91.743301605,-5.34933,0.993284,56.1646,81,0.0354589,45.9829475911,0.0876554999652,0.729388911146,5.23949,5.23949,81,94.018010543,33.4132,93.2281016057,93.1180985861,94.7452276441
0.0259959945249,5.4006643969,93.2602133723,5.4006650801,88.9386857064,-5.51271,0.99404,56.6137,82,0.0294048,45.8532099534,0.0843428911645,2.44594333345,5.39997,5.39997,82,92.9463444971,33.4862,93.2006344087,93.1344461966,97.2339453
0.0816543704655,5.489788793,93.3000131209,5.48978973809,89.8479330089,-5.60402,0.991844,56.9835,83,0.038305,45.6025359115,0.0868020815553,1.60340084055,5.48904,5.48904,83,93.7678175036,33.5891,93.1691805724,93.0270796739,95.6179149461
0.0560883081148,5.60713096837,93.3000437752,5.60713212653,90.132160169,-5.72367,0.993722,57.3477,84,0.0378578,45.9425280473,0.0907894865459,1.26343504879,5.60657,5.60657,84,93.9688658242,33.6418,93.2183562733,93.1263907278,95.5880736534
0.0418178305666,5.72560116155,93.2999417669,5.725603357,91.4617796781,-5.8426,0.992442,57.7576,85,0.0281046,45.96068712,0.0825084913893,1.54510664834,5.72501,5.72501,85,94.2039327908,33.7312,93.2291138373,93.1414610641,98.1731663604
0.0565317421059,5.82922029449,93.3998729395,5.82922137221,90.640226998,-5.94598,0.993778,58.1434,86,0.0327922,46.4102629686,0.0837445414027,1.77713410215,5.82878,5.82878,86,93.5571305165,33.794,93.3003338047,93.135697479,96.2349073925
0.0640323596215,5.9310814426,93.3995120312,5.93108168388,89.1048940354,-6.04838,0.993349,58.4968,87,0.0291288,46.3288664486,0.0799932199397,1.59359614716,5.93079,5.93079,87,93.2325414537,33.9207,93.2885639234,93.1338346754,94.7387294815
0.0282641005698,6.05310356045,93.2289324609,6.05310441664,91.3532286326,-6.17029,0.995156,58.9488,88,0.0285431,45.8400933022,0.083285597043,1.85005154546,6.05254,6.05254,88,94.2558040724,34.0116,93.1916454797,93.0867951518,99.7878592718
0.0601489417958,6.15232944153,93.3000066078,6.1523308004,90.3785347607,-6.26699,0.990449,59.355,89,0.0384298,45.9707959872,0.088119185672,2.02824821542,6.15185,6.15185,89,94.1816747771,34.0736,93.2427113564,93.126590817,99.7228971449
0.0445971015437,6.25519073973,93.2599645826,6.25519239795,92.3386308832,-6.36936,0.996684,59.7218,90,0.0330071,45.9310785748,0.0854530252869,1.75837524573,6.25495,6.25495,90,94.4011167027,34.1358,93.1988151446,93.1169225282,99.666062987
0.0380639416562,6.34256353557,93.3993478101,6.3425647337,89.5048068032,-6.45482,0.99461,60.1457,91,0.0396947,46.5506109366,0.0900917595261,1.57180452323,6.34215,6.34215,91,93.0718810669,34.236,93.3200950113,93.2168170564,94.9332851507
0.0505724339392,6.43038825328,93.3999078258,6.43038894191,89.4339253953,-6.53296,0.993355,60.5327,92,0.0268194,46.4391821968,0.0806265055846,2.72125497978,6.43005,6.43005,92,93.9175869052,34.2977,93.3078527629,93.1254712614,99.7343672936
0.0454415722809,6.49883490273,93.469090907,6.4988361954,89.7738770083,-6.59738,0.995265,60.9237,93,0.0317837,46.9262949066,0.082848350737,1.98481319833,6.49846,6.49846,93,93.5667889138,34.4069,93.381814515,93.2250742806,97.6736432073
0.0660420496176,6.56324199856,93.4999735563,6.56324406097,89.8185628139,-6.65776,0.994786,61.2727,94,0.0351766,46.9894484973,0.0836394277237,2.68703053094,6.56293,6.56293,94,93.255037484,34.4682,93.3955435549,93.227236767,99.7309630654
0.051358659264,6.62064079101,93.4162500943,6.62064168779,89.7188778925,-6.70568,0.99617,61.5925,95,0.0300919,46.8763808256,0.0784889626506,2.45517661594,6.6204,6.6204,95,94.0350103391,34.5737,93.3678815565,93.2198600763,99.3060365437
0.0564243177269,6.68451681653,93.414406949,6.68451732004,87.621798257,-6.76309,0.996608,61.9281,96,0.0322311,46.8404767175,0.0786809359522,2.13402877114,6.68423,6.68423,96,93.4996837415,34.6794,93.359027396,93.2386322134,95.4409205901
0.0517424326117,6.72905803129,93.3999899148,6.72905836134,91.6416845943,-6.79948,0.990927,62.3108,97,0.0265451,46.5621865373,0.0733823340146,1.30300304249,6.72879,6.72879,97,93.9581847929,34.7807,93.3434956882,93.2370829446,96.4173011721
0.0691388734057,6.76213670124,93.4999863302,6.76213704908,87.420658287,-6.82757,0.994368,62.6618,98,0.0226106,46.9539220564,0.0728581723193,2.42922123255,6.76191,6.76191,98,91.5063952122,34.8617,93.391730492,93.2294995817,94.5896018479
0.056702113778,6.78075478763,93.4998948536,6.78075522514,89.7881561667,-6.83877,0.994362,62.9967,99,0.0289746,46.9276421782,0.0801279881458,2.02722524402,6.78032,6.78032,99,93.2590726881,34.9384,93.3871667978,93.263845651,95.13441302
0.0941451262513,6.79370673317,93.5000003207,6.79370807393,90.209097836,-6.84636,0.994059,63.3502,100,0.0257181,46.8280886838,0.0750775630563,2.29945408064,6.79357,6.79357,100,93.8110657338,34.9819,93.3716142799,93.2110544669,98.8084273932
0.0539601755726,6.82373962337,93.4033493662,6.82374161429,90.8242426173,-6.87024,0.995716,63.6565,101,0.0244491,46.8334637001,0.0719332379255,1.50524522647,6.82345,6.82345,101,93.620428364,35.0158,93.3629930795,93.2175869113,95.9615997591
0.0508583534825,6.83512736337,93.3967568394,6.83512886277,89.5627426695,-6.87675,0.98813,63.9837,102,0.0359823,46.4399238011,0.0812255740903,1.91717782035,6.8348,6.8348,102,93.5307347294,35.0226,93.3384155125,93.1856731,95.787727153
0.0427747087211,6.83779540312,93.3048719163,6.83779719482,89.4750759739,-6.87585,0.999406,64.3293,103,0.0229468,46.4647681135,0.0708827282458,1.83471306292,6.83748,6.83748,103,93.2896104769,35.0596,93.2771519217,93.1218577272,95.7579438575
0.0518782218753,6.84563299202,93.4992097161,6.84563397824,90.4630688535,-6.87799,0.995637,64.6771,104,0.0291565,47.0456142619,0.0725986869995,1.48321739499,6.84537,6.84537,104,93.491517478,35.1329,93.4004412335,93.3032151463,95.0130134556
0.0503214052289,6.83146799872,93.409533625,6.83146939092,91.0133045933,-6.8595,0.997156,64.9043,105,0.025908,46.8084774441,0.0716896199774,1.58897767232,6.83111,6.83111,105,93.9968164586,35.1245,93.3502983608,93.2684472815,97.7414065451
0.0693233115914,6.82852906558,93.4999949611,6.82852944442,93.0498932069,-6.85246,0.994048,65.1388,106,0.0310894,46.9406010769,0.0731515087378,0.827944667228,6.8282,6.8282,106,94.3179475302,35.1522,93.3912280339,93.2375957516,96.7788219953
0.0398694587245,6.80796336629,93.310992653,6.80796585535,90.1872762601,-6.82748,0.998612,65.3848,107,0.0257445,46.4499291542,0.0671848677716,2.34757609398,6.80776,6.80776,107,93.3162574361,35.1501,93.2791396291,93.1390062236,98.1051044109
0.0512761370399,6.79605199649,93.4999783155,6.79605240732,89.4291139914,-6.80994,0.996081,65.5607,108,0.0236461,47.0319296908,0.0644832343024,1.85875355455,6.79562,6.79562,108,93.2861562609,35.1914,93.3955187328,93.3033834392,95.3196974667
0.0622072957805,6.78052309722,93.457801025,6.78052440585,88.4620789872,-6.79259,0.99589,65.7698,109,0.02175,46.7922735366,0.0617875373047,2.59013445833,6.78029,6.78029,109,92.914413933,35.2178,93.3547570183,93.2344055475,97.9980614159
0.0302240333262,6.75619169592,93.2211295948,6.75619364388,90.6263361594,-6.77579,0.996946,65.9458,110,0.0273642,45.9186377697,0.0658406215641,1.62335564273,6.75597,6.75597,110,93.1840139702,35.3729,93.1949928701,93.0934306515,95.0974102995
0.0581196163515,6.75210600005,93.3217441612,6.75210753339,91.0251645157,-6.77861,0.996996,66.0825,111,0.0304269,46.3485230654,0.0660826401106,1.41708902686,6.75195,6.75195,111,94.4954625616,35.5523,93.2706130038,93.1326213814,98.0522193979
0.0702374377376,6.74246795864,93.5002083095,6.74246820669,89.9708517243,-6.77095,0.994436,66.1113,112,0.019468,46.8225868669,0.0593849559565,2.03436405596,6.74236,6.74236,112,93.9093774733,35.7242,93.3684351202,93.2381295985,98.2650500249
0.0459249785302,6.74213831267,93.309245018,6.74213874235,89.948812602,-6.77064,0.998892,66.1384,113,0.0199334,46.4410161251,0.0593133916701,2.41447814828,6.74192,6.74192,113,93.9102807985,35.8369,93.2759148914,93.1240430067,99.6136883019
0.0694458266203,6.74479317828,93.4003916897,6.744793462,84.4595404141,-6.77529,0.992972,66.1456,114,0.0214182,46.3698066501,0.0612406137245,3.36062331462,6.74457,6.74457,114,93.60003804,35.8999,93.2977741672,93.1415540357,99.2470605354
0.0645662184544,6.74175045898,93.4772513594,6.74175377576,88.6206555319,-6.77475,0.992301,66.1608,115,0.0367093,46.8262533773,0.0693265256007,2.40070212007,6.74149,6.74149,115,94.0105511813,36.0091,93.3813538113,93.221411837,99.5281253319
