StdEsReturn,Epoch,PolicyRegParamNorm,MaxReturn,AverageDiscountedReturn,AverageQLoss,StdReturn,AverageAction,AverageY,MaxEsReturn,AverageAbsQYDiff,AverageQ,AveragePolicySurr,QFunRegParamNorm,AverageAbsY,MinEsReturn,MinReturn,AverageAbsQ,Iteration,AverageEsReturn,AverageReturn
83.4125406392,576,95.6203,1726.81820327,214.731415993,358.586,287.338425146,0.850181,322.730283278,385.640114109,6.63176954348,322.715,-329.093,204.28,322.815822157,6.52950296792,550.617067511,323.042,576,54.7478212439,1031.26463193
160.67896521,577,95.6848,2470.19115591,162.989628065,358.408,427.636720891,0.681223,323.012553187,611.677519097,6.56812889397,323.025,-329.364,204.506,323.104901949,6.53992594237,513.194268068,323.342,577,99.6755363203,1082.09144146
83.3552258953,578,95.753,2158.03169846,167.210885288,349.064,466.599334594,0.717132,323.296260007,423.386744022,6.46438965454,323.274,-329.618,204.703,323.401013897,6.79275910445,784.023392021,323.601,578,58.1980975645,1425.51340567
146.826923816,579,95.8087,2135.65731252,186.845822872,342.775,567.272339099,0.769397,323.640228272,603.625634847,6.40658170445,323.639,-329.91,204.885,323.724519549,6.60224288195,255.947287367,323.941,579,75.2746381121,1063.70958841
71.9455107745,580,95.9053,2451.17825663,210.865201774,343.884,548.930925339,0.789074,323.174362223,291.013766752,6.50141119015,323.158,-329.415,205.069,323.256114034,5.58307123936,478.311834728,323.482,580,51.1328802952,1007.04874702
190.640859274,581,95.9541,2116.16013225,214.483231128,368.776,462.658032899,0.778996,323.585001849,803.464842557,6.68643247283,323.579,-330.017,205.253,323.667682322,6.50206218438,461.773148989,323.903,581,86.7913138143,835.420617285
87.853647789,582,96.0361,2321.74938115,220.657963724,366.875,482.960375531,0.79221,323.179050462,434.192158375,6.62552792935,323.178,-329.64,205.453,323.269422309,8.22578631899,587.696682885,323.513,582,56.8763418475,1135.93626135
73.9534282293,583,96.1047,2866.91533746,239.493138314,365.596,774.903118579,0.814526,323.326144762,404.990798909,6.6109331038,323.323,-329.764,205.656,323.415728845,4.88222416111,570.404573419,323.663,583,43.6110066817,1588.86782538
135.897987075,584,96.2254,2340.58038699,154.194542369,338.059,470.261458882,0.668111,323.550761972,667.443505535,6.37524164995,323.549,-329.967,205.872,323.65089408,7.20321615031,972.327276839,323.872,584,85.3591932753,1573.2976099
99.2864579816,585,96.3017,2238.3865432,223.000900154,362.067,494.371288974,0.804301,323.964132767,380.45695259,6.55888234608,323.958,-330.343,206.046,324.060990999,5.89883105008,420.59821024,324.283,585,62.0000302498,1221.10684586
127.644847203,586,96.3983,2604.0336116,211.531241723,341.366,619.033206599,0.8408,324.26466011,436.5151065,6.55854878211,324.257,-330.632,206.189,324.356746352,6.61697653937,754.948496297,324.578,586,91.2390533755,1487.01735603
74.6308113684,587,96.4236,2475.70169225,180.845638658,341.63,589.857735263,0.724356,323.842678368,245.900629784,6.60701294047,323.828,-330.326,206.344,323.940514028,6.5193493214,561.607029594,324.188,587,77.6666813054,1447.87423639
118.331180782,588,96.4894,2420.46983766,234.831648907,356.163,461.502814445,0.827584,324.638091016,584.872187741,6.66349932531,324.637,-331.181,206.524,324.732862369,6.86423363533,695.255472672,324.963,588,59.7234519945,1180.92816137
144.668691011,589,96.5628,2524.84081138,214.370592018,366.015,506.01584337,0.776569,324.919336913,660.077106031,6.66065011879,324.904,-331.316,206.738,325.021295943,6.98217052385,736.647925366,325.235,589,82.3548016086,1799.4657638
85.4039261605,590,96.6503,2691.57571334,225.590218775,378.608,579.033419544,0.827869,324.812149091,403.567535993,6.68812017227,324.795,-331.493,206.933,324.909610807,5.66037579503,877.520214305,325.13,590,59.0619828293,2198.08487862
119.184984302,591,96.6919,2753.84935133,191.805675967,353.888,818.433944443,0.773111,325.211057436,498.910140154,6.58559198491,325.213,-331.769,207.172,325.318100643,6.65581502224,280.111195214,325.545,591,67.6332767175,1066.93790887
131.376961729,592,96.7873,2544.65475772,227.680866145,353.309,582.657301425,0.784379,325.51148758,572.053024601,6.57336654183,325.507,-332.006,207.349,325.618939548,6.8073277573,672.578564787,325.863,592,74.9142903692,1382.3284724
108.323637366,593,96.8701,2631.64836916,188.462171237,370.623,500.385291081,0.735118,325.402533105,460.606650946,6.6688118381,325.387,-332.084,207.51,325.515082243,8.84618705276,284.632903131,325.742,593,71.680727899,614.709800963
104.226703901,594,96.9983,2663.37691138,226.063885329,392.698,563.772404905,0.780354,325.423041242,448.904820616,6.75036905625,325.415,-331.963,207.744,325.531323611,9.92878293369,646.85584971,325.754,594,85.5430545215,1263.14441239
144.652189568,595,97.075,2368.15264776,202.606774578,379.331,570.932813679,0.762391,325.140096461,648.712010031,6.65358861011,325.143,-331.676,207.914,325.237279688,7.78058638197,410.026772956,325.488,595,98.343741428,1533.40680671
170.582069618,596,97.1278,2352.66547057,179.062852115,346.933,568.847052035,0.767495,325.995745648,646.383449104,6.5852691297,325.981,-332.4,208.167,326.074131269,5.81287238556,256.26350249,326.3,596,131.033943263,622.032214318
180.453929768,597,97.2063,2768.44063823,231.098571675,396.822,577.617379051,0.803263,325.542444289,602.652082494,6.74618233408,325.536,-331.993,208.33,325.631338302,7.1447652452,958.027443878,325.855,597,108.985222782,2025.0325595
108.519208233,598,97.2425,2570.40421151,216.435493185,368.505,569.273447895,0.780939,326.281291757,588.835976251,6.62549540967,326.26,-332.565,208.509,326.366914215,7.96432074684,203.70487048,326.584,598,63.8743579391,893.209024217
105.528975294,599,97.3325,2341.91098244,221.440131347,400.434,452.69373275,0.770853,326.416328155,472.381943753,6.85905450982,326.414,-333.115,208.748,326.495129781,6.87837846374,481.660111568,326.716,599,71.6793726629,881.665467072
104.099104971,600,97.4557,2772.80062996,195.683166362,365.171,535.054873646,0.782141,325.804201226,417.849824384,6.57436644444,325.8,-332.268,208.943,325.885286429,7.05224743186,483.976916149,326.117,600,76.9586944102,1060.38509867
150.390356703,601,97.538,1944.67559264,215.629065649,353.994,340.922241555,0.758968,325.989816381,484.224699406,6.5880196376,325.989,-332.592,209.133,326.086338951,7.7974514384,588.11317653,326.326,601,100.444478914,936.14894584
176.749761897,602,97.6165,2706.50286306,201.90732458,377.825,808.327040657,0.811913,326.426154956,683.159154596,6.743255438,326.41,-333.046,209.304,326.51557086,6.78897236161,283.341308402,326.745,602,120.040057067,1354.30212242
85.8065470969,603,97.7177,2724.67540705,234.495936728,387.234,777.050286453,0.790459,326.823926338,295.098511408,6.77675582252,326.809,-333.361,209.517,326.904587464,6.84379462841,614.917938866,327.141,603,70.7832666375,1544.65146559
152.316026994,604,97.825,1896.29658915,150.385693222,370.539,307.634331017,0.654156,326.866939706,618.26504991,6.77577154852,326.857,-333.621,209.761,326.948407251,7.20994153252,738.544451344,327.19,604,75.9875488082,1305.74054211
78.572313221,605,97.9306,2766.93108201,221.204354825,389.433,747.577639494,0.772511,326.996205191,342.66310165,6.741454061,326.997,-333.643,209.914,327.098086502,6.99771028772,645.894036752,327.344,605,75.4158223573,1557.20659376
102.135787894,606,98.0459,2123.68075482,166.457381579,371.214,556.283876852,0.793673,327.116392471,497.73585503,6.76034835099,327.11,-333.72,210.137,327.200629163,6.93674017198,275.896611854,327.444,606,59.7925026657,1166.86546498
118.988637373,607,98.1361,2470.392853,213.363106966,372.643,564.911811815,0.799614,327.769004257,451.346619244,6.67432372739,327.765,-334.46,210.387,327.841611966,8.55815227748,421.888007646,328.067,607,91.6525402504,1629.13253171
56.9631333349,608,98.1683,2601.17029149,209.539336069,388.824,602.312263374,0.784006,328.209605958,208.734168532,6.81804545287,328.199,-334.986,210.62,328.281867955,6.65213356764,626.243327018,328.507,608,43.9690223939,1621.05624814
164.520215163,609,98.2373,2765.79801604,243.447069921,376.981,736.052296959,0.78788,328.341796926,547.233586644,6.66247157767,328.333,-334.877,210.793,328.413049424,6.84434161675,473.55929292,328.64,609,124.684284848,1443.76957308
200.773421672,610,98.276,2449.87352988,248.151879079,396.741,531.173065147,0.772815,328.07877532,902.556064569,6.87286690148,328.072,-334.843,210.982,328.157853746,6.76469887115,691.905351846,328.385,610,112.343612376,1131.23273472
109.139845501,611,98.3487,2802.1647402,227.46386325,396.908,710.542539442,0.798903,328.540965104,441.315990051,6.9060002729,328.518,-335.269,211.215,328.62021642,6.60381529923,627.77502742,328.816,611,75.8246412229,1424.92242909
143.968397251,612,98.3849,1990.05317082,221.905188399,388.539,321.281750761,0.782769,328.702403171,412.505383503,6.86413402609,328.709,-335.547,211.359,328.787096497,6.52127185256,607.058260974,329.028,612,110.275883031,982.965363972
108.955178202,613,98.4119,1581.09530695,177.551024673,393.349,230.591196869,0.651972,329.187687177,540.576517103,6.80619778774,329.179,-336.063,211.597,329.271000812,6.61209713713,539.766817419,329.508,613,54.0769063357,816.176640833
176.368924051,614,98.4597,1254.65711889,216.550759043,391.279,162.001632022,0.778464,328.991596372,636.580962473,6.9070907191,328.981,-335.895,211.799,329.088852025,5.8125999497,490.498119726,329.322,614,127.142121621,713.569966368
108.783038368,615,98.5733,2359.24131936,212.97878483,399.515,583.661271225,0.769042,329.21871747,462.945982679,6.92431831361,329.201,-336.031,211.986,329.303151699,6.42991377053,530.23850649,329.534,615,66.979503782,1135.88070807
80.1684103887,616,98.6362,2756.65982974,227.3966943,386.735,626.971324454,0.816543,330.043558371,267.473202758,6.83054287605,330.039,-337.035,212.188,330.132648567,6.64373181165,985.256374714,330.38,616,54.9324321144,1812.13346708
227.853951004,617,98.7015,2676.25483202,225.514993595,404.608,655.903464426,0.790954,330.066630594,1174.73624,6.83854055274,330.066,-337.154,212.374,330.14798001,6.35594166314,547.277600292,330.387,617,89.0552591872,1166.67786375
159.268571929,618,98.7582,2694.51441442,231.468267396,399.261,780.149865832,0.761781,330.453480907,904.501284511,6.9197489811,330.438,-337.532,212.528,330.542858931,5.42279925643,487.621982133,330.759,618,58.7176302463,1677.19869376
57.139685145,619,98.8306,2133.08620958,215.157661349,393.042,505.30082754,0.75887,331.197488601,188.809740808,6.89583490158,331.181,-337.927,212.731,331.302103213,6.29884995909,298.553275414,331.523,619,49.3554468901,1137.20812592
84.9426723964,620,98.9518,2573.60443662,223.027701145,418.203,686.452255337,0.793159,330.902686828,331.704074395,7.01833238941,330.912,-337.794,212.881,330.999942122,7.11149683416,705.198877684,331.24,620,66.9008700403,1484.12686
105.533731184,621,99.0116,2423.9077248,219.876174645,409.259,567.856580392,0.769065,330.914049633,517.983767638,7.05010560519,330.889,-337.9,213.103,331.016627017,7.44521935991,309.677369498,331.229,621,68.0222083995,1462.40415943
67.4054311932,622,99.0685,2533.73233995,186.282594276,399.78,519.328876966,0.746497,331.728212196,301.488257583,6.90491845301,331.733,-338.86,213.296,331.819131481,6.68911739847,840.538779567,332.082,622,47.7277265062,1555.59767254
32.5544307766,623,99.1926,2868.09993976,199.449677918,402.285,528.988828127,0.749312,331.849879464,153.788957607,6.90695839372,331.837,-338.741,213.545,331.941241163,6.6360632925,556.933116897,332.159,623,26.8633839239,1067.28936232
94.0434205807,624,99.288,2875.0759602,238.177515844,384.423,692.466992523,0.814479,332.096760028,468.457513979,6.82614807159,332.088,-339.023,213.697,332.194622693,5.57458352619,582.575431392,332.416,624,52.1874163606,1525.91912568
83.8198921216,625,99.3168,2219.44004049,241.310453622,389.19,420.444572169,0.819641,332.128581947,305.548333047,6.89385799751,332.119,-339.232,213.879,332.212822086,6.60504188403,760.555442979,332.475,625,62.0711921728,1374.05239334
136.442611994,626,99.4141,2200.48549819,198.791583245,395.398,566.216638322,0.769143,332.516525355,640.254383085,6.83676989964,332.496,-339.694,214.059,332.599242046,7.22265906,275.930790417,332.811,626,81.2819527092,891.13237834
205.849783798,627,99.4704,2314.4574137,221.749401543,398.121,508.426690915,0.804501,333.071195501,911.983987126,6.92225895013,333.076,-340.192,214.282,333.150318196,7.42513242958,298.474962576,333.39,627,90.5132666198,969.161338256
156.12322648,628,99.5596,2756.98738814,221.56614999,389.867,677.415816564,0.760469,332.942892736,795.63545369,6.88337032751,332.932,-340.053,214.454,333.02232708,6.6028830234,459.923777121,333.264,628,74.444609825,1359.60583759
241.235551934,629,99.6502,2054.57865614,222.11068787,405.181,417.92297696,0.748888,332.989581374,986.96726262,7.0370265198,332.976,-340.129,214.626,333.072776282,6.45000388984,485.355193751,333.304,629,112.782522939,1078.91347615
59.8778257055,630,99.6704,2822.9613622,237.509396447,417.375,612.862746072,0.799177,333.53525179,207.10908328,6.90684555575,333.527,-340.59,214.877,333.617489338,6.70694846091,867.993182475,333.852,630,45.5591291331,1587.37300236
123.292696095,631,99.7574,2576.26148583,219.645015108,406.677,408.141174253,0.824284,333.688839048,504.110631763,7.05968310259,333.679,-340.81,215.065,333.763602412,6.73176875708,311.696510908,334.007,631,62.6222058324,894.970832118
100.481318544,632,99.8126,1813.75620826,208.772417868,398.182,292.892199001,0.758915,334.118893992,466.493752133,6.86182172596,334.11,-341.167,215.271,334.202377684,6.81455925622,317.696973115,334.427,632,68.6859281213,686.175497979
200.31958684,633,99.8464,1966.50634224,213.158904348,418.452,465.824043397,0.80714,334.078225348,861.579631066,7.00993362081,334.081,-341.205,215.459,334.171220244,6.35361134906,271.59914794,334.413,633,120.088741157,1072.55015467
89.1505744989,634,99.9447,2739.62764109,237.751958502,415.289,619.090780636,0.794864,334.569124833,474.038728375,7.03117357529,334.551,-341.691,215.672,334.641987776,6.30008842909,824.149309191,334.88,634,47.4052706142,1334.96656639
63.0424344298,635,99.9924,2445.60932907,209.96504634,388.338,458.40364101,0.755029,334.543074784,265.239115782,6.84079416347,334.537,-341.591,215.879,334.620852929,6.2594628344,673.538744818,334.849,635,57.4915828281,1147.5409465
159.443534847,636,100.059,2461.27960547,219.241119699,405.192,388.266066831,0.784588,334.810890984,459.087047547,6.96522302546,334.806,-341.872,216.08,334.891985681,5.92101033019,563.788199372,335.137,636,130.87488028,875.92578534
85.3063962306,637,100.089,2270.11605532,226.550527023,422.2,397.408256353,0.762745,334.670993825,363.16642081,7.06712473901,334.651,-341.793,216.304,334.751357349,5.72540459142,573.364165692,334.97,637,59.2666362218,925.218024226
76.5769745436,638,100.181,2611.00563455,227.162908882,415.03,484.317291924,0.844139,335.211206207,355.980485919,6.98627667243,335.207,-342.332,216.516,335.288458998,5.95972250292,677.724950258,335.525,638,51.7250203207,1199.64164512
109.262686327,639,100.232,2599.39962887,217.629354994,386.865,644.083321112,0.78133,335.98079699,374.525476068,6.86904818551,335.97,-343.264,216.755,336.054208343,6.08030636663,876.443031224,336.296,639,71.2798339461,1666.65555942
97.851868583,640,100.315,2701.51533086,203.187926301,406.717,815.569394149,0.785859,336.157010368,424.116660711,6.87975986718,336.158,-343.153,216.919,336.230918212,6.92165068147,291.402723998,336.461,640,57.412830015,1192.3943492
49.0558806393,641,100.358,2406.22264595,136.924427764,418.44,490.181466688,0.585571,335.744313328,256.971512013,6.94491510964,335.723,-342.943,217.104,335.80507856,5.50723365211,247.114961919,336.019,641,30.9037764733,1285.7273874
143.116891269,642,100.45,1570.22599221,128.074868367,395.442,280.539700857,0.540262,336.016919198,584.156000272,6.91624684393,336.013,-343.189,217.258,336.109871517,6.49025443498,495.049517539,336.341,642,68.2314536593,1010.17804047
75.7801432877,643,100.503,1474.65316614,127.288926518,384.813,249.575424909,0.583144,336.579402314,378.345410868,6.8583828539,336.571,-343.752,217.473,336.672074126,6.93421770003,322.303196673,336.883,643,49.8004016812,1011.74490907
177.729109263,644,100.565,1584.32125288,201.064751908,435.481,244.931201409,0.761642,336.379527866,1029.25646888,7.11115192299,336.374,-343.706,217.692,336.457705032,5.94811585383,506.696257657,336.718,644,62.8999250921,799.950637834
181.086638618,645,100.61,2497.0458029,194.263560876,412.732,591.738142024,0.768476,336.9257552,646.464978398,6.90806346951,336.901,-344.008,217.904,337.013611351,5.57373036908,396.869187937,337.221,645,109.396821589,1332.54352912
75.4081752547,646,100.665,1642.34969099,175.824345541,410.542,352.293048776,0.692123,336.798493241,382.397591432,6.96419357316,336.789,-344.188,218.139,336.868069183,6.3806848615,354.380272446,337.129,646,46.0211241733,887.409111962
96.5987686064,647,100.763,1044.18396516,110.50867249,427.325,302.880465109,0.576927,336.478491813,541.991310922,7.00623325555,336.476,-343.72,218.321,336.561785326,5.86677780093,183.159579912,336.826,647,47.1198754449,723.77813777
113.883717275,648,100.821,1445.69583873,122.209560676,428.133,300.285483042,0.615953,337.393217669,426.125417994,7.04129712987,337.387,-344.592,218.501,337.490918057,5.38525248503,467.931093271,337.723,648,72.5991676906,974.425235334
141.934163653,649,100.871,1911.93646935,161.133203075,418.975,376.354205486,0.696151,336.74332829,618.770464086,7.05592687083,336.733,-344.038,218.658,336.829876436,5.89680482665,436.557267404,337.063,649,72.2358631923,935.577424565
46.5774987715,650,100.95,1031.19750036,111.711539506,445.052,9.65013481499,0.559785,337.284408291,319.347687254,7.1743062728,337.274,-344.583,218.865,337.379128191,5.40601689359,1003.49931972,337.62,650,28.1155548992,1018.61484627
104.411588348,651,100.96,1015.40735381,108.002297905,405.24,8.02790647577,0.501771,337.628195817,403.253981364,6.98965913359,337.614,-344.954,219.107,337.719819705,5.60219772344,986.516678257,337.95,651,61.4565997182,997.691699316
56.0395730472,652,101.019,1216.22897892,157.46037132,420.814,206.852189595,0.625517,337.738205098,246.917090521,7.07683910997,337.729,-345.146,219.281,337.84364056,5.51147159293,458.927763404,338.072,652,36.8331201926,861.494120114
217.795554124,653,101.092,2720.22867694,215.554995481,408.67,406.946939232,0.755189,338.614011686,1087.30882717,6.91899840965,338.616,-345.848,219.45,338.688305194,7.14484889493,398.391561736,338.935,653,86.0395159159,866.042957013
147.928685774,654,101.161,989.504183855,104.495805632,424.843,308.575397342,0.570304,338.043804066,757.955190942,7.09324705528,338.031,-345.348,219.643,338.121029366,5.66981872709,161.522295886,338.345,654,71.3090725622,557.885005721
40.8241391757,655,101.247,2742.82193494,191.228295262,406.563,813.875916942,0.819157,338.688780038,278.841188523,6.94499641298,338.678,-346.125,219.867,338.752764888,6.31097962742,247.81326177,338.983,655,27.0641244723,1200.25556686
164.503857373,656,101.348,2296.68729142,225.765137186,421.052,370.375681099,0.822135,338.822523032,859.830864563,7.05225858639,338.82,-346.151,220.079,338.905767742,6.00166365659,325.736631533,339.15,656,75.2179318639,917.501673523
50.6127782802,657,101.397,2497.65392971,207.991327948,416.754,608.125950629,0.758105,338.867554048,231.634994045,6.90335059078,338.853,-346.351,220.3,338.945497324,5.61345887293,280.421837311,339.178,657,32.1177657387,1303.197234
156.186336132,658,101.464,2215.77242088,206.12440902,426.467,650.291306136,0.746398,339.049201713,697.708542157,7.0555856496,339.029,-346.258,220.501,339.130272466,5.56954602526,301.036579917,339.34,658,80.4479633058,1323.32614467
69.675200611,659,101.494,2497.25986382,238.218419227,415.269,514.639795043,0.823094,339.044971293,297.802008084,6.9827571852,339.037,-346.419,220.734,339.123660155,6.61660944295,823.609104381,339.351,659,50.357261634,1398.43227722
108.178206024,660,101.619,2089.70412434,176.235809037,412.973,497.608270681,0.701247,338.858210726,411.552880663,6.93966834003,338.855,-346.178,220.908,338.941794895,5.53853503865,186.045072157,339.178,660,74.3129721349,1261.8187819
99.9448354739,661,101.7,1330.6465397,221.214656668,425.964,210.152033994,0.758073,339.172865784,449.418122612,6.95309582847,339.179,-346.44,221.052,339.262032566,6.61259827016,377.234819087,339.525,661,64.5553883241,846.760127798
28.1373891091,662,101.729,2258.91188406,224.712444568,410.049,379.971759641,0.77327,339.536641847,151.934843672,7.02304583712,339.519,-346.967,221.222,339.620021837,5.55334622338,303.446504766,339.855,662,27.3911841404,918.895696582
161.363908642,663,101.821,1128.00550231,212.664522764,414.189,126.821914095,0.810852,339.752294095,805.700903772,6.99180747422,339.738,-347.029,221.46,339.840813947,6.57738565432,626.952959042,340.065,663,78.5324956123,785.352164513
63.2571395318,664,101.916,1811.3513782,232.383452132,418.195,312.619133293,0.815025,339.685829829,201.168064035,7.0081144821,339.687,-347.051,221.634,339.78460845,6.82012314289,430.780575069,340.034,664,50.9697569503,857.474132017
191.193388172,665,101.993,1447.9552126,214.890699922,418.772,225.26442183,0.801804,340.137497182,832.745160849,7.01781522879,340.112,-347.584,221.876,340.225299552,6.63277913511,312.35943023,340.433,665,113.763151531,751.367469041
100.941828715,666,102.076,1201.94514917,217.326937096,435.19,154.728172366,0.790719,340.005461332,354.49047002,7.04495016959,340.008,-347.606,222.071,340.094034468,6.10958213438,562.542479172,340.351,666,77.7600012784,822.336825075
45.0758608344,667,102.106,1239.87621074,117.95502859,427.516,387.056661894,0.635763,340.426360843,230.53991041,7.02935710344,340.416,-347.863,222.267,340.51596014,6.29690290117,109.563402275,340.747,667,32.2266332204,505.962543867
84.0315405533,668,102.204,2306.99513615,219.121058677,416.482,472.886669277,0.765439,340.224131471,313.891145356,6.99685694511,340.219,-347.638,222.457,340.302171082,5.54024235855,569.135894919,340.544,668,53.0423713254,1073.30254541
109.103879166,669,102.242,1563.72366839,203.685389615,435.555,258.774783614,0.84094,340.446235118,601.468159812,7.17118350317,340.435,-347.891,222.681,340.522183932,6.17424285301,549.797665472,340.75,669,52.6857393934,962.292711786
134.202565998,670,102.323,1926.60464433,199.522707766,427.504,342.757893063,0.784535,340.609902961,534.587201365,7.15312339955,340.605,-348.001,222.844,340.687823825,5.5531599481,449.508987125,340.922,670,82.4748281821,967.506384497
119.323141617,671,102.397,1876.42005035,214.586715416,434.206,344.649622158,0.762258,340.313687994,424.579595451,7.08465082839,340.302,-347.982,223.036,340.384968165,6.54933743007,572.703453658,340.627,671,86.45665181,1027.83150198
57.4725433027,672,102.424,2559.60152964,214.734314872,464.711,595.968138935,0.727984,340.824765608,246.983696182,7.28091580492,340.814,-348.255,223.256,340.903619734,5.39827275433,443.578423517,341.139,672,37.7645722117,1199.44499804
157.9353161,673,102.544,1492.04911969,207.295956523,418.952,326.566813375,0.780725,340.964149294,537.037867968,6.98537944186,340.95,-348.252,223.442,341.036316115,6.90178540773,295.957129579,341.261,673,123.859901571,927.308169706
135.984234923,674,102.608,2179.40519611,215.416379456,462.868,386.454802976,0.823762,340.962024553,525.75814004,7.22368695967,340.957,-348.481,223.671,341.034311374,5.757993609,516.093172345,341.294,674,70.7693757638,957.90072217
59.538540068,675,102.704,2411.7071764,233.558487947,430.555,394.813701935,0.796491,341.303856272,212.201823232,7.02352108992,341.303,-348.733,223.884,341.380582475,6.39809059857,608.253844822,341.647,675,49.5437372931,1090.17991085
64.1052810791,676,102.772,2601.76914432,147.46627398,442.27,564.340848029,0.730152,341.319344693,201.902888273,7.190521735,341.305,-348.853,224.048,341.410110919,5.20157748243,962.098422154,341.656,676,49.4021649538,1841.23003564
194.255529736,677,102.858,2776.10760632,237.295341578,445.314,632.74352936,0.805588,341.199232361,865.39940174,7.21017991255,341.194,-348.536,224.121,341.294326314,5.77572799745,648.103243493,341.57,677,98.8196691682,1263.36807048
152.974042442,678,102.903,1932.27421301,125.033269083,455.126,488.907971923,0.682007,341.308182952,431.169229694,7.29359522729,341.3,-349.1,224.375,341.394352667,7.06139522536,454.549478587,341.637,678,123.49473757,1300.81188939
73.5559669782,679,102.922,2607.20916126,215.612390244,401.268,680.806209411,0.750253,342.157172467,361.864286123,6.94179426992,342.147,-349.768,224.543,342.24959444,6.89515540568,398.141087246,342.506,679,41.7248629617,1244.4345664
109.214985246,680,103.012,2289.78782321,223.617594996,463.328,547.969586103,0.785141,342.130141678,450.190524286,7.18904622597,342.117,-349.722,224.703,342.225113507,6.03886807587,301.751986854,342.445,680,69.513085438,1080.72606818
80.2096340773,681,103.071,1787.04302646,226.244112989,452.283,297.536845243,0.772288,342.478446026,383.492521928,7.09443325195,342.482,-350.037,224.936,342.57186914,6.15620581528,627.679867762,342.814,681,49.2651026003,1003.26508824
143.99673573,682,103.191,2302.08470051,218.755696215,444.635,442.455511941,0.774953,342.364195398,688.744657389,7.11037278692,342.351,-349.979,225.134,342.445104091,5.82255181344,781.523193769,342.706,682,75.916649593,1265.95605576
45.0902345281,683,103.249,2575.05188896,218.488441201,410.806,719.909706527,0.778659,343.037350589,225.179460807,7.03911532364,343.026,-350.738,225.313,343.120037162,5.76187719223,651.125856749,343.374,683,35.9891461789,1592.88922611
79.886003562,684,103.303,1476.49954263,210.222627523,452.874,187.420056284,0.794992,342.661893456,421.520579537,7.23765279614,342.659,-350.397,225.519,342.758425255,7.23241021666,538.898798397,342.998,684,55.577309062,785.255007479
135.310814345,685,103.355,2863.95472886,234.147171587,427.921,778.221450812,0.828178,343.159478476,599.939493457,6.99558045008,343.157,-350.938,225.713,343.237929437,5.98261545819,720.844489577,343.494,685,68.7464132481,1605.10332146
82.3744254023,686,103.433,1290.25629874,136.02600848,432.337,206.443305604,0.658267,343.280270832,430.891499461,7.01458458716,343.26,-350.858,225.926,343.36256224,6.72297676355,521.605586081,343.612,686,46.3306890994,923.093912755
142.20739924,687,103.484,2203.74801033,192.109532517,422.388,575.773782516,0.718719,343.941320513,564.061589754,7.05364257208,343.939,-351.713,226.127,344.007282724,6.26975690711,304.837876568,344.275,687,77.1016970051,1310.77635497
74.6047543701,688,103.547,2413.24686671,233.080297641,449.845,394.877355229,0.801571,344.435817686,377.345400072,7.18170229188,344.425,-352.407,226.379,344.514323184,6.72759932368,605.631718439,344.792,688,60.0217005837,1074.89258547
46.8777736236,689,103.645,2001.94230638,226.865305655,435.187,342.91752114,0.745895,344.585858511,264.817033629,7.15018069178,344.58,-352.361,226.606,344.670713065,6.29579751921,568.776444315,344.925,689,33.3942946908,933.507088595
60.9771898488,690,103.69,2619.64440898,185.097588127,463.089,436.108234464,0.715739,344.505665993,265.336305614,7.28222530864,344.5,-352.667,226.841,344.583974479,5.23227453041,299.122903173,344.833,690,43.1563600905,613.400751083
59.3685319462,691,103.768,2635.45501095,223.262614237,465.941,634.814257361,0.759845,345.730435094,273.640281942,7.21213450231,345.734,-353.583,227.084,345.809241386,5.6932504702,554.42242824,346.05,691,38.5682310483,1322.23526001
55.0399662758,692,103.842,2064.4814889,216.285078065,476.904,355.293496387,0.738077,345.460455871,360.190988118,7.31559750389,345.441,-353.52,227.301,345.558316831,5.42106586634,508.596574825,345.794,692,30.6284726203,942.046266683
61.7032655969,693,103.914,2257.0311551,211.9913073,462.617,453.576962216,0.694227,346.210807497,276.950370377,7.29264195619,346.203,-353.873,227.546,346.294589516,5.85943083908,407.580118704,346.548,693,42.3397978361,1016.68636394
94.7643652475,694,103.98,1683.06606704,214.166069363,444.98,278.482275149,0.720822,345.81014897,385.147238054,7.28428750302,345.801,-353.991,227.767,345.900823867,6.43488726377,380.153961733,346.155,694,71.12446091,893.698898542
107.385418145,695,104.101,2730.23458473,218.147483098,468.551,657.833521119,0.787721,346.339764334,497.308989503,7.40168401586,346.321,-354.273,227.967,346.438010629,5.57711659091,286.855689024,346.658,695,60.5704607702,1199.00707495
189.839968682,696,104.175,1794.46921945,107.821125213,453.852,332.58477314,0.545247,346.303490629,809.59162195,7.30031164577,346.306,-354.346,228.152,346.405665769,6.35528410509,535.952902604,346.668,696,89.1077900475,1077.5095352
92.611285492,697,104.242,2584.68506312,219.669828454,462.041,646.093601401,0.768209,347.379584496,448.347825476,7.22004933519,347.366,-355.108,228.335,347.45953074,5.49934631097,555.36741057,347.702,697,48.6802934816,1213.61970633
82.7892758972,698,104.291,1802.0907331,140.072348885,477.169,544.630986838,0.678342,346.967259934,480.709041005,7.32243490491,346.961,-354.659,228.529,347.042305285,5.9366717715,158.061079275,347.316,698,43.3643667428,866.534558407
105.091826532,699,104.284,2583.42408252,207.42959707,443.437,561.011978772,0.769432,347.541533767,542.473291588,7.21592931352,347.526,-355.483,228.675,347.621390829,5.30169999545,768.039704634,347.892,699,47.9831965104,1400.2844026
