AverageDiscountedReturn,AverageAction,AverageEsReturn,AverageY,Iteration,MaxReturn,StdReturn,Epoch,AverageReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageAbsY,QFunRegParamNorm,AverageQLoss,MaxEsReturn,MinReturn,AverageQ
169.351966784,0.907766,96.200389842,302.591074472,1297,1028.8810319,209.104137157,1297,428.571780223,113.853,-309.192,302.855,6.60575329213,96.9557238124,9.73451279111,302.651093868,231.533,383.945,365.225290597,251.410555166,302.603
179.387258898,0.878348,150.252371387,302.503307926,1298,1046.01307023,180.31236519,1298,468.966241524,113.872,-308.78,302.749,6.33530695222,221.043020496,22.8594882544,302.560983988,231.623,330.602,868.973530304,261.426270231,302.476
171.364180651,0.847991,98.9263965433,303.33459739,1299,1580.70493055,308.215308939,1299,522.477724502,113.934,-309.723,303.583,6.4471343382,118.347628176,7.44271382983,303.399000558,231.697,356.647,397.978322102,254.265018814,303.321
159.775813236,0.825877,61.7025473653,304.067808543,1300,1370.39522357,193.554679267,1300,390.974167615,113.991,-310.435,304.293,6.35331853139,96.4185435816,5.92939859402,304.140991154,231.779,309.533,425.368702703,239.38203358,304.05
180.780871889,0.903818,50.9820326695,303.302085709,1301,1127.3959406,267.595176725,1301,570.383070208,114.079,-309.704,303.552,6.65453170223,103.576127881,5.9911329316,303.377601719,231.812,375.538,558.604242411,253.910572381,303.285
213.306466092,0.890173,127.447869448,304.955407791,1302,1483.48764476,253.270693375,1302,983.238841419,114.123,-311.155,305.19,6.73257319628,180.828269113,7.22843295356,305.025031012,231.9,408.649,596.229446084,329.528412303,304.935
156.34085848,0.915453,83.9672841883,305.029889958,1303,860.524751451,77.5452619421,1303,333.231727746,114.159,-311.372,305.231,6.3801094262,115.126195158,7.09652064404,305.089382505,231.941,349.261,466.84580926,208.185070374,305.013
151.106882748,0.909972,94.8419831858,305.570444786,1304,1146.78628074,163.551145751,1304,331.943679649,114.165,-311.983,305.826,6.46478665256,112.749153128,9.06392340904,305.62602435,231.983,353.447,404.043885683,201.3119506,305.539
203.615897863,0.874209,87.787921281,306.366531718,1305,842.897148392,85.0390716043,1305,607.318705428,114.214,-312.919,306.58,7.01318330625,104.741419548,7.3313123441,306.425519979,232.211,431.846,444.627875152,307.78464982,306.357
183.853577583,0.880359,129.702717181,306.193164223,1306,809.300931447,151.33994798,1306,523.95283275,114.26,-312.43,306.435,6.6580704541,80.2276457787,37.605176298,306.242461998,232.301,385.129,286.002082375,261.759428695,306.186
179.472544164,0.878273,91.752450921,305.98357973,1307,854.618935423,238.110273014,1307,521.49787282,114.285,-312.668,306.188,6.89067535596,119.986621872,15.1567152883,306.034528969,232.369,388.759,488.434598721,183.274267308,305.962
189.007844124,0.858812,106.541404318,306.895270302,1308,985.461371469,196.713032898,1308,597.810487812,114.318,-313.028,307.128,6.66410598969,120.273868645,16.8777623694,306.958735512,232.487,368.028,376.853125622,262.478660663,306.904
198.868099625,0.893938,141.903563658,306.30956486,1309,878.924880637,102.66132868,1309,593.927296098,114.423,-312.245,306.514,6.63579900335,201.63869123,13.9458063727,306.380139972,232.547,403.416,667.669698434,415.717475962,306.298
193.552799743,0.897956,198.588968282,305.960483704,1310,886.535815946,156.978758886,1310,592.091124041,114.453,-312.479,306.23,6.80353661874,216.933482657,16.5088219651,306.061742321,232.671,392.633,572.480987852,243.956348095,305.938
177.334895779,0.898729,101.557841876,306.316632915,1311,1081.45857989,260.995702228,1311,582.504410206,114.494,-312.447,306.557,6.68413954409,87.3919248025,21.7686768934,306.382478904,232.687,376.154,302.185956393,226.196671563,306.313
188.059925882,0.9104,140.971717952,306.995453954,1312,879.850273189,191.297440406,1312,589.678331409,114.524,-313.472,307.264,6.80503801251,138.059686819,8.28241084439,307.075991235,232.791,391.641,443.614503339,285.161175567,306.976
201.875920493,0.884802,89.5962024861,307.373358633,1313,667.524158184,123.932996831,1313,536.222631808,114.531,-313.721,307.613,6.85378483639,144.233286899,11.7370522671,307.442165317,232.904,380.157,594.829890365,312.114053404,307.36
174.31909486,0.859329,108.939276057,307.424973317,1314,755.615945077,149.827649075,1314,400.86625235,114.609,-313.722,307.663,6.79307755403,131.480760887,8.71535705092,307.487256096,232.987,380.102,411.292720303,275.620810838,307.405
152.355142708,0.830417,130.788605923,307.8156258,1315,960.193608912,151.224989054,1315,364.749506637,114.692,-314.288,308.026,6.84604088861,138.301901154,7.01399302995,307.894656145,233.072,398.413,478.335008049,230.550066714,307.779
147.124259528,0.874362,74.980001345,308.386857846,1316,704.784612293,80.6085616764,1316,306.795348636,114.671,-315.134,308.638,6.87449327296,67.8555324809,9.43139859671,308.456608966,233.163,422.925,277.654697829,227.200799876,308.381
171.435831972,0.872816,102.533688702,307.997783615,1317,957.48054515,169.437347472,1317,410.676538639,114.733,-314.81,308.245,7.21998467944,111.277710802,7.31347496746,308.061312784,233.253,441.169,321.762920969,274.940716943,308.006
156.749839584,0.87342,143.663022007,308.639257301,1318,699.808115873,72.5330475793,1318,321.361334569,114.769,-315.114,308.926,6.69699059549,164.239099055,10.3969670288,308.716944761,233.352,368.544,607.956832329,165.290962558,308.638
173.538242326,0.852027,83.6049600496,309.635224859,1319,902.588089863,180.213102172,1319,490.974706202,114.781,-315.597,309.939,6.94256477813,98.6053582521,8.4879237177,309.726500673,233.445,392.864,360.346950749,273.118888314,309.628
171.698609171,0.885532,186.930490592,308.915101189,1320,883.749531421,139.383387801,1320,431.791685757,114.842,-315.49,309.144,6.99364208672,115.553902753,35.2960920232,308.992679594,233.516,411.574,321.976461668,245.43483151,308.898
167.66246947,0.897238,161.651176739,309.386577959,1321,852.538313074,156.21177764,1321,448.499153773,114.877,-315.622,309.649,6.60825502692,195.975529038,8.60011349726,309.469296164,233.595,365.875,536.327509364,254.36702403,309.394
163.297750024,0.894287,162.25199457,309.610244893,1322,678.098219318,115.39240591,1322,393.019667124,114.87,-315.648,309.854,6.81202153415,130.816217022,8.35949877006,309.699008033,233.66,381.397,377.084686555,221.482420416,309.6
154.16534081,0.872451,140.579137828,309.910936346,1323,486.723197277,30.0016322023,1323,308.126134958,114.957,-315.931,310.125,6.56019052373,130.611696727,17.3211293059,309.987709126,233.679,358.387,356.448089991,241.878829785,309.889
156.447191423,0.892492,170.730059722,308.798852864,1324,731.790753637,122.210559899,1324,365.878802711,114.985,-314.908,309.021,6.94565135795,158.291488277,7.3665532414,308.860052334,233.684,408.736,538.495859021,249.472629371,308.783
151.692888887,0.872031,171.935505688,310.435736104,1325,516.8275866,60.1096567295,1325,298.416154237,115.011,-316.667,310.68,6.49174386026,88.8205035255,12.9203785141,310.516658133,233.784,342.089,271.183967256,223.127945564,310.432
134.069972792,0.894928,153.020159274,309.442350591,1326,618.326869125,78.4735187848,1326,260.726369192,115.074,-315.702,309.717,6.78279341679,133.165427356,12.6681876725,309.519034062,233.893,403.082,405.901616006,178.505205136,309.421
146.168884457,0.895064,152.735017023,309.272362901,1327,694.532769489,71.0743421731,1327,303.08762903,115.108,-315.507,309.567,6.79724331025,147.881137168,8.15215995311,309.363870241,234.043,397.143,408.298569683,229.197189709,309.27
147.742592995,0.883604,88.9730539974,309.402738241,1328,368.078150196,30.1248905928,1328,296.12491973,115.151,-315.738,309.666,6.78933942785,102.046704624,4.61549761149,309.489138645,234.073,373.581,319.600199999,228.778003171,309.385
154.650512886,0.903865,108.122179109,308.702537302,1329,737.019909923,102.394292473,1329,339.933528238,115.25,-314.836,308.908,6.88538477158,146.794858095,9.01276621059,308.789551995,234.129,414.261,539.486829562,220.849306001,308.673
155.042964759,0.907959,158.349652131,308.560334623,1330,1783.06995874,310.482729004,1330,437.174578553,115.298,-314.632,308.817,6.95114535297,149.083691916,8.37616916272,308.658731344,234.285,391.816,450.241798413,218.177090803,308.548
152.039878278,0.881056,145.342321013,309.187422095,1331,494.13088821,52.0203234831,1331,310.968175643,115.331,-315.422,309.452,6.49826969307,161.939853546,10.591275721,309.292374209,234.335,331.299,478.605896248,237.832596574,309.178
164.654410198,0.869484,174.922284276,309.454736773,1332,891.820440561,112.383709508,1332,397.294648942,115.37,-315.234,309.78,6.92879070302,164.568286094,12.722794041,309.561240626,234.346,429.276,569.920741162,314.1763237,309.468
163.768185893,0.879883,115.160897425,308.683694542,1333,1787.58941418,417.130131556,1333,1217.07202403,115.407,-314.647,308.93,7.09944730628,155.293889401,9.18681719909,308.763183531,234.429,439.364,511.532786383,424.189269346,308.648
162.102840926,0.901826,242.454706117,309.141612295,1334,1432.29126371,285.902190772,1334,787.665435015,115.447,-314.916,309.38,7.0315906776,226.767472134,17.7046451514,309.228985224,234.597,428.342,767.538899023,343.971361231,309.128
168.429482162,0.867078,108.982337948,307.460298426,1335,1734.54684128,418.701985103,1335,717.431898077,115.482,-313.487,307.738,6.7973175763,181.056462098,8.12038344177,307.579420789,234.648,404.37,659.257089874,327.301519377,307.44
169.690350515,0.880166,115.690288682,308.048014967,1336,766.186428005,111.529934862,1336,415.869413148,115.498,-314.421,308.319,6.89175897633,148.19973025,6.14751914994,308.136644453,234.76,379.552,537.944526481,273.072555418,308.05
153.77117206,0.921512,132.129471454,308.413030072,1337,512.468954983,49.2838729535,1337,308.044590594,115.539,-314.393,308.637,6.92238788692,151.425559855,7.51418260184,308.491571856,234.77,423.882,506.980162689,177.977852558,308.401
161.060182063,0.88623,190.426335405,307.343415918,1338,647.392036408,113.116701299,1338,383.970828561,115.55,-312.918,307.623,6.835407764,175.527259105,6.41611646468,307.447403468,234.89,392.109,517.015283461,185.707286327,307.336
158.787957854,0.887473,187.142359118,307.446073471,1339,1786.97828018,311.735336506,1339,556.25585665,115.577,-313.612,307.73,6.93245834649,182.811711503,5.87990796229,307.525983876,234.911,411.889,585.08812404,99.0651145683,307.44
164.713384603,0.888596,111.390047879,306.834010505,1340,1319.26158171,259.74888552,1340,681.673961463,115.647,-313.01,307.083,7.02407460054,116.770997583,7.05564321344,306.937035934,235.024,426.352,376.075868942,280.38523673,306.814
167.502083311,0.912928,122.149422681,307.085759923,1341,569.456628013,75.4927078448,1341,383.534048075,115.698,-312.985,307.384,6.41779163424,129.362112089,6.05852518539,307.21063998,235.094,322.595,517.405656157,278.581459154,307.079
150.002299893,0.895007,169.522770122,306.706738845,1342,598.696440037,69.3058677041,1342,303.99781696,115.72,-312.655,306.999,6.96599456154,115.693288127,13.7321235015,306.7998124,235.189,405.082,336.531950055,125.086051614,306.695
142.950563632,0.908994,101.16477648,306.059702525,1343,560.83193938,90.4541972701,1343,287.235726363,115.763,-312.136,306.363,6.8520278087,128.447067133,7.50213250782,306.169838678,235.216,393.649,391.496026554,35.0101827133,306.041
166.076759097,0.910975,182.578875354,305.986520622,1344,1033.49726156,156.645022924,1344,427.717327363,115.792,-312.162,306.341,6.86056369247,175.937571824,3.62996505683,306.086299774,235.256,372.501,528.616339601,193.547395354,305.996
174.8640738,0.915116,184.262911476,304.721052623,1345,799.155096093,110.611315118,1345,444.372049293,115.848,-310.706,304.985,6.61427472893,155.49182144,21.1265188116,304.826886861,235.401,357.914,453.65759283,212.390805107,304.71
134.634589421,0.871643,203.633868125,304.779610609,1346,386.238264815,52.4178605644,1346,252.184488286,115.86,-310.719,305.062,6.87498274921,121.897110832,5.59885493798,304.909426806,235.441,376.38,416.567431761,135.470038799,304.749
143.100545261,0.906559,80.5623552592,305.949229162,1347,732.6463818,164.596774618,1347,363.007096254,115.924,-311.802,306.261,6.71938135133,108.798762027,6.02180294697,306.081054608,235.488,360.233,444.826564452,123.335213434,305.938
126.129826958,0.943805,75.3971661367,304.486891141,1348,717.733220638,109.997150141,1348,237.813859057,115.939,-310.189,304.776,6.65311100232,73.8314711527,6.32836505119,304.582408248,235.582,367.663,276.495925423,116.922190898,304.507
96.6874394618,0.908045,124.218231772,304.704196382,1349,544.17047278,78.011226549,1349,153.918628702,116.027,-310.278,304.963,6.73001480565,108.630105627,7.0682837896,304.811696156,235.647,409.221,357.761043903,115.220491579,304.706
174.452622908,0.926043,82.4461790316,303.059153364,1350,665.871351587,84.8089638224,1350,381.896347343,116.046,-308.935,303.355,6.83201206266,106.841789803,5.56657379574,303.143687718,235.675,388.056,399.162644505,269.619113679,303.055
121.198948745,0.927483,96.0852946273,302.903976584,1351,592.211564349,75.3173964961,1351,214.125280384,116.068,-308.976,303.192,6.71065880775,120.347699069,7.67431861968,303.003029106,235.787,389.231,571.625611294,82.1850084681,302.902
98.6628425688,0.922103,96.9770528608,302.718218985,1352,999.864406148,174.262192976,1352,189.9104198,116.058,-308.684,303.053,6.62075374771,104.787707718,8.13407862747,302.820611551,235.807,345.26,409.967649548,90.1952071987,302.718
89.1868525895,0.910355,89.7756209565,302.808324965,1353,335.483905995,33.6271909178,1353,129.789611157,116.101,-308.844,303.025,6.82376153507,95.5139491101,6.82691427892,302.904694802,235.924,390.253,339.937804939,108.253269699,302.771
159.638458007,0.906914,213.947751821,301.375594251,1354,692.278354801,85.905334716,1354,333.955511063,116.153,-307.016,301.755,6.80587656735,170.594615725,21.9664113022,301.495020498,235.962,380.913,485.33356362,140.168536949,301.398
155.48628561,0.8757,298.990577313,301.121661564,1355,537.224783599,76.9769621106,1355,331.843782922,116.235,-306.738,301.463,6.82672134966,193.353279302,16.1243098033,301.243030173,236.043,374.884,622.637050886,246.987701843,301.102
192.491585787,0.890496,175.374619593,300.184729447,1356,1759.94040928,444.418694421,1356,893.196656382,116.262,-305.732,300.514,6.66067529066,192.632304677,9.69202727586,300.294865992,236.042,360.587,658.666460254,162.399228584,300.197
183.008075341,0.904487,104.928309035,300.087074523,1357,1442.66785836,396.664308282,1357,718.476737,116.259,-305.74,300.414,6.73897874059,125.254984424,5.22666725776,300.192706034,236.14,385.161,480.241290837,116.368887478,300.093
167.459885058,0.88696,167.832968161,299.310022799,1358,817.122227338,168.447885322,1358,496.947157771,116.315,-304.803,299.596,6.82471100729,203.769575002,8.55113870507,299.420771389,236.208,378.746,715.983349787,119.728872019,299.286
167.695209131,0.921751,85.2990615641,298.249372993,1359,1521.0722084,299.832049716,1359,583.481883282,116.371,-303.705,298.539,6.75428990121,68.3227887299,6.80539343083,298.360546651,236.232,370.194,214.663098025,115.304987511,298.223
161.571321869,0.87582,98.5962445072,297.51027593,1360,1311.61497584,252.159780149,1360,559.248251485,116.442,-302.864,297.822,6.58818780168,143.269193216,7.48386630787,297.629092311,236.302,339.719,591.956628693,121.97633348,297.507
161.222427383,0.909749,93.8637728903,297.374202164,1361,1303.96443616,285.080373131,1361,640.392276796,116.408,-302.764,297.766,6.80454882964,90.3645208396,7.20070123484,297.495283105,236.421,358.702,280.810327747,110.42778879,297.389
76.5556112234,0.93175,102.500615899,296.904751264,1362,1489.46646041,303.850848907,1362,178.726823152,116.478,-302.203,297.185,6.80360728054,174.19164018,6.33365311667,297.031134631,236.475,377.977,824.847807049,92.3219150054,296.885
77.066237119,0.937875,86.2179505983,296.792180526,1363,1533.48807694,234.389837848,1363,158.757533726,116.432,-302.169,297.125,6.68140918473,78.2957053624,7.85930079229,296.95107732,236.592,353.061,268.476115998,74.8985584402,296.789
155.721302596,0.878103,100.426591291,295.569952767,1364,1993.52322606,426.693069278,1364,1151.04744744,116.478,-301.152,295.933,6.76918073792,148.962921346,7.45472234289,295.705076982,236.662,368.686,601.71240871,303.778343978,295.582
142.900249878,0.908401,77.616788757,294.035481657,1365,1643.27603856,447.590735447,1365,1249.88488969,116.493,-299.626,294.383,6.6758351089,62.1645659632,7.64789778513,294.143265809,236.756,340.337,299.37900977,361.395537472,294.028
98.7614163486,0.918595,149.747929792,295.490350976,1366,1499.89426197,658.403826713,1366,619.801241857,116.533,-300.908,295.785,6.56098892859,125.103627241,6.71191245325,295.59642399,236.828,323.349,385.196135756,92.0521984501,295.486
81.5285135129,0.918337,75.0004650423,294.152734179,1367,1738.54628968,300.292621124,1367,223.994530252,116.574,-299.377,294.514,6.63139189818,77.1381362784,6.08779847309,294.285442046,236.881,356.828,294.014571547,84.4353364213,294.164
144.662259666,0.913418,104.01142297,293.650309377,1368,1801.54217859,376.833340681,1368,1589.62306918,116.627,-299.086,293.949,6.68355816189,107.218244623,7.42255901043,293.757765049,236.949,348.304,308.720305218,356.876897281,293.625
148.937514236,0.92264,130.801671078,293.856226986,1369,1800.29503178,469.681016977,1369,1160.5002138,116.633,-299.141,294.209,6.87086288454,106.413006319,6.46059880041,293.999369171,236.996,390.88,377.342785516,306.401982199,293.853
154.330774898,0.918776,265.904030033,292.713058859,1370,1974.08889193,414.967778586,1370,1065.41187717,116.686,-298.131,292.999,6.9735711448,290.140159235,9.16827371249,292.808670336,237.079,366.016,826.331475074,432.744137506,292.702
140.857656416,0.931273,147.568225867,292.231410172,1371,1731.28693274,426.369350267,1371,1326.23617433,116.774,-297.409,292.537,6.61063486934,118.803579355,29.5525030971,292.322713847,237.137,326.668,382.424163612,217.96270909,292.238
103.24853075,0.902144,82.4222816931,292.123490947,1372,1393.49389635,536.115640231,1372,565.593212557,116.84,-297.281,292.424,6.49127125989,88.664293482,7.61870980153,292.256436832,237.168,346.059,353.488013186,91.1910013697,292.143
116.834175131,0.938757,121.394801945,291.358639863,1373,781.546854627,127.209685922,1373,251.842905945,116.899,-296.42,291.644,6.78026891735,142.383953579,8.88438014901,291.505983217,237.241,393.098,502.020105692,143.257848435,291.341
130.158830328,0.915964,142.50900093,290.148537751,1374,764.673102026,183.479347135,1374,362.970020804,116.951,-295.63,290.502,6.46333713079,147.327494251,8.04874173674,290.308111618,237.231,329.898,544.982360514,79.3237593953,290.141
161.510115983,0.927758,104.125898491,290.398996444,1375,1617.95705285,346.894118412,1375,633.379789328,116.975,-295.88,290.739,6.47264891517,85.0405893295,9.33740643019,290.53344391,237.314,329.91,278.711139714,118.365901775,290.397
82.0569448389,0.955982,95.1099583822,289.609021516,1376,281.020452201,21.2012680734,1376,114.910182272,116.987,-295.258,289.929,6.54780754596,132.450657282,5.72735930337,289.771881292,237.396,353.586,630.933276851,47.9257129393,289.587
101.18092314,0.909149,121.170864275,290.098661555,1377,1337.01978094,169.034596675,1377,186.77548218,116.981,-295.373,290.445,6.62427846206,82.2782448255,12.4042502952,290.265962546,237.398,349.771,299.605821674,103.338759785,290.089
81.2918820353,0.900607,74.8243549997,288.757492101,1378,366.501005136,32.1684658125,1378,116.001343268,117.005,-294.232,289.187,6.61434570682,91.9407257932,6.46266687873,289.002189695,237.527,373.311,312.392832585,93.8162384252,288.746
91.7492993419,0.907447,98.142446293,289.557243572,1379,260.571080574,36.0431166716,1379,142.83422353,117.071,-294.961,289.967,6.57015167885,110.070991022,6.82769873645,289.76582399,237.531,357.7,350.475031519,97.2505390225,289.577
89.472353415,0.91403,102.949710223,288.651970202,1380,1094.78197254,87.3448718336,1380,135.4496271,117.111,-294.144,288.962,6.806488501,87.8108764904,8.51855154251,288.804282185,237.577,369.463,407.188512977,114.436646512,288.629
96.2552975434,0.902746,71.2414289126,288.102174331,1381,193.188300935,19.203319558,1381,143.751152065,117.169,-293.619,288.48,6.66468118043,60.6067498549,7.88733900503,288.271038504,237.656,362.976,231.810405309,110.984639007,288.098
85.1299501569,0.900549,150.997410609,288.938139648,1382,334.682011296,85.8539675722,1382,151.21199238,117.213,-294.116,289.245,6.64647826286,197.113048007,4.61771501732,289.108898358,237.65,373.727,756.578358528,64.7999731912,288.927
113.419799954,0.910432,69.5431334056,288.260525528,1383,2832.48037521,346.043292877,1383,273.094710004,117.277,-293.937,288.627,6.51863316913,78.0993743727,6.14970269635,288.421958493,237.811,330.002,317.948048536,104.698811339,288.278
95.0554618775,0.923664,134.59847093,287.433106062,1384,637.995409291,68.3564836507,1384,152.442209001,117.276,-292.977,287.81,6.43307406352,167.780811474,7.64747769564,287.61811487,237.845,325.461,539.03151738,114.546891973,287.422
132.703755652,0.940774,113.398333409,288.181345848,1385,1175.03583975,255.153865375,1385,309.969648656,117.322,-293.501,288.503,6.4188482529,136.075623718,5.51509434569,288.326886252,237.859,313.513,535.294380674,146.923524615,288.175
185.375226439,0.925134,185.315164561,287.770029442,1386,2127.80213349,553.636289322,1386,1044.21543549,117.368,-293.087,288.073,6.61943482533,270.559505559,8.05555628601,287.925038937,237.957,376.586,881.222635416,136.108158276,287.765
172.859035773,0.916386,76.908723677,287.212747379,1387,1588.83754953,414.302127108,1387,659.534048446,117.426,-292.768,287.561,6.61897902733,99.1827124847,3.6005593789,287.307995773,238.031,334.305,433.843031774,84.9219445109,287.196
177.935121414,0.925321,128.984696802,286.685748519,1388,1950.12219997,265.248884789,1388,481.617586524,117.471,-292.285,287.01,6.70956587892,222.46554388,5.99806500524,286.793402094,238.142,365.758,840.898213811,83.3051484396,286.671
157.200823382,0.920711,126.846262561,286.92203972,1389,1900.32987039,490.626454668,1389,623.247031791,117.441,-292.437,287.215,6.31288873157,121.839157611,7.32638576615,287.02306845,238.22,312.984,382.138743359,78.4901150082,286.922
216.301988377,0.933287,175.472237498,286.192179486,1390,2036.47568638,429.404449987,1390,1123.20698435,117.512,-291.853,286.54,6.35695377768,153.512392506,8.63906576091,286.307958996,238.281,314.244,547.464581002,249.111210385,286.181
182.531204059,0.932106,293.180356437,287.132473106,1391,1325.81778123,250.443475995,1391,651.236352201,117.608,-292.66,287.469,6.51410023726,278.416612267,8.3762510736,287.281543718,238.304,351.4,816.806940443,68.5452591482,287.136
170.615877382,0.950435,157.802075798,287.001167098,1392,2006.62567391,499.632932132,1392,708.139795568,117.624,-292.454,287.316,6.60249086338,269.63321661,6.85105158526,287.118850177,238.408,344.279,836.389284247,79.1187617812,286.97
192.781647231,0.934153,123.157524942,287.556692147,1393,1996.50110719,461.59703018,1393,1123.44978639,117.656,-292.481,287.861,6.57650016504,168.718814841,7.78811942514,287.679275911,238.508,341.997,697.871558238,327.015443039,287.579
224.553659887,0.944055,116.90898719,286.15475662,1394,2101.06393818,280.819781985,1394,1417.38581859,117.635,-291.411,286.432,6.86756207419,110.578655936,6.12072673777,286.254849944,238.51,353.124,326.617572659,992.196202351,286.141
97.563115636,0.928171,110.626914851,285.813622393,1395,1020.47222043,190.218780267,1395,191.406760763,117.672,-290.795,286.169,6.86234780095,219.666530542,6.72723997485,285.949493205,238.511,357.404,948.957590639,102.711024301,285.824
128.348502769,0.968448,226.261670476,285.708297552,1396,1925.15320905,370.151284696,1396,311.776935271,117.698,-291.151,286.028,6.96349182492,170.630016577,9.7314666882,285.846922197,238.547,372.0,632.111023464,190.956724513,285.729
171.373699475,0.885722,213.129570582,285.860673352,1397,2585.42831922,543.638674578,1397,762.163726589,117.701,-291.338,286.209,6.79477586909,189.460665587,7.92741817412,286.035577812,238.665,360.339,512.493109976,219.693099796,285.845
168.298368758,0.934364,198.73129251,284.889554122,1398,2300.56795352,570.079481956,1398,658.876933877,117.747,-290.602,285.27,6.94742817488,160.563009597,36.0352802927,285.086313923,238.706,378.01,558.510131439,163.196628875,284.877
192.487533916,0.901824,299.377835821,285.529292639,1399,2456.23558385,568.517930651,1399,1048.92672142,117.773,-290.829,285.83,6.6952766688,369.638221975,8.60340540869,285.70668948,238.796,352.907,1091.37555251,143.125918406,285.507
189.188886489,0.923589,335.486594375,285.328372665,1400,1302.74401443,276.289881976,1400,851.912022365,117.804,-290.999,285.723,6.23216158617,203.187539857,65.6103516081,285.515298768,238.906,274.893,594.956160197,152.180515188,285.326
196.003347709,0.906345,385.157275588,284.382486365,1401,1256.1461967,254.127403778,1401,850.645186194,117.765,-290.038,284.79,6.55566582877,648.954626883,7.57783614745,284.60338798,238.968,334.988,1804.56281573,166.133172392,284.398
184.258538859,0.871063,172.776951024,285.277897488,1402,819.519338253,155.106311605,1402,528.39000309,117.823,-290.826,285.684,6.73550374911,177.586268115,10.239925598,285.476547383,239.02,379.415,631.864487836,171.242748437,285.278
176.806788985,0.901306,360.129685405,284.905299886,1403,844.521265586,116.838094669,1403,398.787318439,117.923,-290.147,285.357,6.41518317141,184.697001608,86.2509845229,285.143350226,239.052,318.972,669.829468703,239.073250851,284.887
199.828136183,0.902518,176.918106034,284.689278828,1404,1454.74277346,292.274356653,1404,810.16036794,117.919,-290.079,285.084,6.49759004135,165.354942811,8.21829074966,284.881731713,239.127,334.085,560.135112843,301.964538375,284.682
180.96422489,0.911155,229.195158758,284.449311338,1405,1396.92232225,244.003283325,1405,942.844568228,117.919,-289.556,284.838,6.5706055937,274.950310467,6.8179283821,284.629907014,239.207,334.263,803.221285162,478.418540404,284.426
175.347251446,0.906879,214.073810789,284.320234187,1406,2221.05769701,528.142104041,1406,1012.09759754,117.929,-289.547,284.677,6.6008755495,245.759406988,7.53188145463,284.485466732,239.23,340.112,571.550975397,479.349317025,284.329
176.450220463,0.93049,222.373621715,283.466201428,1407,1561.01689186,332.225579141,1407,661.049663104,117.938,-288.654,283.89,6.82157289847,303.220562838,5.31100182599,283.634218248,239.293,345.592,1018.59736203,275.670511665,283.46
187.584949906,0.905344,236.718092136,282.89776012,1408,2759.86220355,569.621385597,1408,1278.15109488,117.965,-288.12,283.33,6.72368830153,181.387745783,6.3744356657,283.075184819,239.327,357.052,571.978895514,625.96155896,282.901
194.770217045,0.926218,189.686156575,283.922421822,1409,2338.88597326,386.983806653,1409,1219.25829954,117.981,-289.028,284.332,6.51517938423,224.84732612,11.7334670029,284.123904999,239.423,324.789,722.981884562,779.884859318,283.909
175.107404783,0.945362,162.216485329,283.26989157,1410,1536.71811293,319.376914509,1410,937.993452047,118.075,-288.311,283.629,6.81562154438,221.764611679,8.22003146031,283.440603449,239.479,343.419,814.565538118,373.321787046,283.258
171.395427377,0.945132,255.855316709,282.615864421,1411,2647.12887988,723.072083924,1411,1000.38053235,118.142,-287.933,283.054,6.70617564669,192.815245732,29.191991609,282.849581421,239.505,336.237,583.806247682,278.021435959,282.603
180.58300692,0.949573,178.069695888,282.753522592,1412,1239.82139836,220.561612455,1412,585.625191181,118.16,-287.917,283.108,6.53037382186,204.117822283,8.1141635364,282.906338719,239.574,326.05,572.04797675,329.581957291,282.76
172.566215189,0.951737,211.908881428,282.796680391,1413,2508.28304567,473.065579772,1413,1060.76336294,118.229,-287.799,283.154,6.52455541167,155.068267899,8.80700747153,283.004572138,239.651,339.128,463.184516873,459.57246147,282.785
184.62142694,0.947868,150.923812615,282.718703576,1414,2287.13022078,397.778723631,1414,827.125342104,118.244,-287.938,283.073,6.61002221837,139.192747367,7.14490883562,282.909473128,239.631,352.643,512.891737057,372.011211089,282.721
213.649932351,0.94439,169.121271761,282.635231146,1415,1921.11892512,289.986771376,1415,1203.04686481,118.288,-287.871,283.037,6.25803908563,181.5844743,5.63090846469,282.799669562,239.699,280.563,670.204504558,431.693912432,282.642
210.479858529,0.93113,204.40008454,281.899219925,1416,1177.56521485,95.9099836725,1416,973.374162163,118.376,-287.378,282.375,6.40430711114,217.789233695,7.56761216259,282.113440366,239.748,310.28,634.730714535,819.258873074,281.884
237.753420419,0.911655,342.075359487,281.806844888,1417,1054.52188948,43.4789429467,1417,952.741512562,118.387,-287.095,282.222,6.66853482544,258.428629942,8.54995142938,281.981305427,239.805,351.773,729.106986872,846.991875639,281.819
229.758145684,0.918384,269.58804933,282.399207776,1418,1211.33700011,74.4294066403,1418,1006.22087096,118.395,-287.62,282.727,6.60798887963,352.592037047,8.75200429483,282.579934721,239.812,370.444,927.339778433,819.094084528,282.377
193.607774633,0.931287,148.863104103,280.764044583,1419,1396.95738742,488.778165227,1419,821.760219633,118.407,-285.958,281.139,6.1681549579,173.139247694,6.78329724084,280.916899024,239.864,284.407,507.342962098,268.64199605,280.763
238.73218325,0.952233,135.287127578,281.145410902,1420,1033.30014764,60.6653873173,1420,810.61704802,118.479,-286.278,281.452,6.50331601522,195.759082779,5.59974933662,281.294617548,239.915,328.773,761.465497512,729.671870625,281.136
