AverageDiscountedReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,MaxEsReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MinReturn,MinEsReturn,AverageReturn,AverageQLoss,AverageEsReturn,AverageAction,AveragePolicySurr,Iteration,Epoch,StdReturn,MaxReturn,AverageQ
217.632585427,211.557087513,77.4627,293.649259633,293.471656622,694.840144579,113.476,5.97402734909,293.791,518.818303042,12.5697859559,764.324836002,251.914,295.48328634,0.889935,-150.25,371,371,142.312863501,1207.71328539,293.462
209.654548275,219.124786741,77.5179,293.98811907,293.793698001,627.811965755,113.606,5.89494386584,294.126,618.662937536,15.2795620067,988.977563447,238.466,277.375838032,0.862628,-150.404,372,372,367.894281854,2031.77254196,293.787
216.946567946,364.329375745,77.6226,294.410910265,294.198277917,1175.95795703,113.746,5.75777275953,294.54,295.739726666,64.5110283515,1617.13016273,236.526,576.806507748,0.82969,-150.571,373,373,762.77649948,2555.96262694,294.192
215.448011652,127.199126838,77.7508,294.948287971,294.744081284,358.07682936,113.882,5.87256287564,295.066,288.750545446,13.1714974614,829.505815586,223.378,185.3664443,0.893216,-150.761,374,374,395.027553557,2698.32436956,294.73
219.052926862,254.486048918,77.7907,294.993531741,294.76319282,827.330242139,114.049,5.85695193348,295.117,307.26241376,20.8333664505,914.310688621,233.033,276.472187027,0.887464,-150.78,375,375,373.724992292,2581.95880368,294.755
215.929838533,194.656937458,77.8648,294.851227135,294.641181222,658.395550792,114.161,5.7208142543,294.978,265.424491835,9.0044873638,989.757359551,231.115,221.385041273,0.865661,-150.709,376,376,461.46567672,2532.35261214,294.629
214.761876963,194.126827219,77.9898,294.881018392,294.651306604,541.436072891,114.321,6.09864366916,295.05,279.846770403,11.164323145,1674.00565084,266.691,325.6404385,0.836472,-150.803,377,377,715.90868799,2476.20591317,294.633
215.54114308,131.489491657,78.0417,295.345026261,295.087669975,521.331993546,114.464,5.8396756779,295.476,665.447749262,48.4523383408,1273.80961173,239.096,240.579429477,0.921903,-150.987,378,378,524.212291993,2384.32532865,295.073
202.996434055,221.460863189,78.1247,295.835813629,295.584618695,810.444561523,114.589,5.84317794384,295.942,444.522864746,40.7201582047,731.619384199,237.96,187.126085362,0.922164,-151.195,379,379,242.842374584,1488.07218721,295.573
223.893752043,304.477253205,78.1551,295.904386233,295.629040463,1017.31260737,114.738,5.64061109447,296.017,690.142719528,13.0828427262,906.535998246,212.565,229.001876937,0.950902,-151.246,380,380,314.507426566,2139.27871443,295.619
211.340139326,233.403933623,78.1847,295.382298398,295.123579117,717.059601557,114.85,5.97271811471,295.478,210.574628542,121.453793318,781.633791963,261.881,505.515364687,0.905418,-150.997,381,381,321.204640588,1654.36903962,295.109
221.955349895,396.849904173,78.3071,296.233979814,295.960002756,1335.39529976,115.003,5.73788403838,296.342,533.057399271,118.322271314,798.037290406,230.292,507.314758258,0.952843,-151.388,382,382,158.279539398,1156.41578266,295.968
214.326287141,210.881901907,78.3736,296.738725381,296.432338638,772.882776543,115.113,5.81786666425,296.824,679.037565751,5.00745311658,1052.98830155,237.99,220.063060449,0.885359,-151.666,383,383,348.012160974,1729.2456411,296.418
182.772585193,343.427099654,78.4452,296.534642998,296.218984169,896.736648032,115.262,5.9540486152,296.66,178.782807997,21.599189159,545.549906833,240.756,356.796761598,0.928039,-151.542,384,384,208.272445484,1023.27322847,296.207
210.590700718,299.430966694,78.4782,296.508063889,296.194110435,843.891005191,115.379,5.93767239893,296.631,524.756106701,12.3388789721,700.579183365,245.18,290.629363277,0.920823,-151.552,385,385,141.645014703,1264.41958116,296.174
220.716561781,276.969422615,78.5346,296.928587465,296.637851322,695.661694668,115.498,5.84465581483,297.045,647.540634392,17.8676083025,776.669336933,225.565,296.477081531,0.880368,-151.816,386,386,238.434780375,2099.50168631,296.616
203.679346699,196.031581994,78.6285,296.99300613,296.675154686,728.36418056,115.599,5.7871386515,297.127,594.028571226,17.8090765351,1072.52125283,242.909,270.954064316,0.887839,-151.745,387,387,520.312048985,2372.67790752,296.671
220.631710807,331.154101791,78.7367,296.997734328,296.669935667,927.990940457,115.727,5.92637642158,297.105,703.844830438,10.3632922504,1609.59842009,260.461,234.180134192,0.860804,-151.697,388,388,826.131352158,2706.64840473,296.657
221.248907821,319.906298007,78.7659,296.914214296,296.616895451,1012.19820076,115.829,5.80289135858,297.009,282.198569277,18.7768307331,1473.76841645,225.559,371.885096043,0.885466,-151.66,389,389,705.730332128,2714.98394775,296.598
200.995648398,323.247904508,78.8054,297.389505691,297.090530388,914.890169505,115.967,5.72589208052,297.539,607.587879691,7.84479276299,898.927601785,224.602,431.245736505,0.9157,-151.964,390,390,422.433838913,2352.98340133,297.097
191.383805863,309.464936797,78.871,297.4730255,297.162566942,1074.80962439,116.094,5.77249502681,297.588,277.122895644,9.65654533956,805.135947147,236.587,219.236944972,0.867201,-151.997,391,391,506.875778013,1913.77660899,297.151
219.387566271,140.458033955,78.9428,297.120530777,296.802682521,474.641031064,116.207,6.25572791153,297.221,646.013672795,10.3187373491,1170.67986098,291.609,200.083406831,0.888538,-151.808,392,392,675.503541387,2642.52690783,296.769
220.290775101,276.352642468,79.0157,297.158595435,296.886846704,783.205751559,116.297,5.71217744861,297.302,285.46548432,14.7847548124,1561.88105391,227.213,513.638877853,0.860808,-151.824,393,393,805.734163352,2877.13673002,296.877
213.762064243,259.632080743,79.1117,296.97256157,296.659044596,841.276286929,116.361,5.78955766589,297.103,598.411057694,18.4684511423,804.874575887,249.42,253.583612353,0.93001,-151.781,394,394,248.284091601,1837.49414137,296.653
215.970740668,148.082917093,79.2337,297.145162155,296.871724838,507.363783606,116.461,5.9489347279,297.261,644.154217187,12.9554946911,772.342316636,263.662,202.824714241,0.910485,-151.818,395,395,251.010197897,2190.55619929,296.847
219.736901325,136.359631109,79.3426,297.003176813,296.675320667,518.07110225,116.592,5.72794676409,297.151,671.611536709,16.9675208517,1071.99094616,236.287,284.999000367,0.901133,-151.672,396,396,519.939922626,2452.69201166,296.686
211.966872617,231.42288875,79.3749,297.264394469,297.000699879,750.838419909,116.692,5.8109373874,297.376,279.700576873,10.4252006092,1128.51131194,240.319,265.73994162,0.898191,-151.885,397,397,672.295386656,2741.91570354,296.98
223.068583975,131.520921211,79.5135,297.277523888,296.9949411,464.40751226,116.782,5.74839967341,297.379,295.282408506,6.49767010758,927.332688766,242.928,155.932791492,0.89446,-151.848,398,398,337.174463896,1883.7184247,296.986
224.071557949,598.244835909,79.5577,297.80563902,297.510422429,1588.55407133,116.861,5.49492656908,297.918,426.968825386,129.011948135,758.727560628,215.013,565.44894528,0.899227,-152.109,399,399,218.552093838,1716.9495401,297.503
213.164018281,331.057349972,79.5676,297.947102794,297.660787832,986.098932446,116.961,5.68485055481,298.057,309.986302428,6.89036336775,1082.36099514,237.374,289.52880562,0.854353,-152.195,400,400,550.260315237,2392.36180594,297.644
227.654021651,155.37538122,79.664,297.957818322,297.659514808,444.24958323,117.084,5.62545678764,298.076,610.449924169,18.1158487762,903.591095361,233.504,249.192868208,0.898971,-152.245,401,401,393.121822292,2616.79382917,297.653
212.790324038,226.212474406,79.74,298.047078379,297.792846999,809.293529428,117.174,5.69878854645,298.165,627.346928355,14.407586131,1124.74782321,230.331,223.453216443,0.864128,-152.203,402,402,488.377409078,2272.49890855,297.771
214.481597686,181.151804759,79.8065,298.04875682,297.747469051,641.333791403,117.289,5.55861150132,298.184,649.01363667,51.5540422861,1166.33507757,219.304,244.002286307,0.881371,-152.254,403,403,480.550695451,2409.87779482,297.745
217.771381605,229.395044428,79.9428,297.651723952,297.352285018,689.909226176,117.4,5.87945421005,297.776,623.862981256,19.1050674951,1621.55367581,258.725,236.897519481,0.861783,-152.122,404,404,640.385162132,2518.57701195,297.336
211.247779767,296.129416461,80.0214,297.815702636,297.539133002,993.937853763,117.516,5.69485747687,297.945,595.256138635,16.3513341435,791.121276669,237.886,386.452689874,0.901785,-152.195,405,405,172.742041496,1268.36774576,297.525
113.172282234,213.319686512,80.0389,298.498950471,298.220049406,604.646982373,117.606,5.81030476648,298.617,122.038438309,15.5700066901,238.338393326,235.74,283.689799187,0.921745,-152.487,406,406,240.81594435,935.106948938,298.209
220.276900591,227.356660754,80.1127,297.962821888,297.652173659,832.690902681,117.717,5.42546166913,298.088,318.660880396,5.88941194003,781.251048357,201.462,265.616469633,0.910033,-152.19,407,407,270.101958648,1838.28520369,297.656
211.590600221,197.882668337,80.1345,298.245656566,297.956460722,599.19499151,117.855,5.68095932456,298.358,499.936385075,6.58075209582,836.593135956,231.186,163.951172901,0.913071,-152.396,408,408,265.358594954,1577.9029606,297.938
217.239751553,248.438249299,80.1933,298.035901857,297.747914693,784.952036315,117.977,5.82113335115,298.184,237.131374417,126.210589372,750.860888174,260.757,437.627017058,0.91189,-152.304,409,409,193.275024815,1450.62693042,297.742
222.193588811,282.172314136,80.2497,298.429903376,298.088900717,868.672288118,118.051,5.71419905131,298.538,675.665382144,14.5925405499,1649.68495116,230.697,467.757060114,0.884401,-152.43,410,410,798.093287045,2645.28858862,298.08
215.375918776,194.19948393,80.3292,299.181545623,298.898901194,637.56471457,118.198,5.73525811637,299.275,226.708461615,6.38514878069,1014.03523654,242.529,145.909121138,0.877667,-152.854,411,411,609.34227151,2617.78074681,298.884
230.615523904,223.8009898,80.4025,299.367073566,299.082269157,638.293393866,118.333,5.58282288587,299.479,698.083364178,6.44772756211,835.329228612,221.199,185.46449711,0.928118,-152.913,412,412,116.173219702,1216.97507646,299.072
217.264450596,249.175716013,80.4737,299.341366369,299.067146384,800.701370828,118.448,5.6884823476,299.463,288.250509521,22.8681937276,1160.88465683,249.109,252.590804209,0.887734,-152.935,413,413,584.317047326,2563.81045966,299.064
206.413900628,101.597332282,80.4791,298.956372193,298.686438352,348.082094042,118.598,5.57871070915,299.088,273.899695255,29.4693636087,853.20861832,230.505,180.404895825,0.910661,-152.745,414,414,404.5746771,2293.66939238,298.667
209.826287918,214.859837265,80.5506,299.830124818,299.515107713,730.595526818,118.684,5.39419845158,299.946,378.441401698,16.1962597632,864.394369675,215.545,220.276998881,0.892355,-153.096,415,415,414.757569963,2515.45690212,299.511
203.637671052,125.050065085,80.6376,298.801404452,298.465076805,407.240977765,118.836,5.72299472613,298.918,399.600478551,6.44002288489,568.508708043,238.487,159.912509928,0.974629,-152.577,416,416,108.655102321,958.988777097,298.457
215.886535368,137.979834711,80.7304,299.127668182,298.86533618,521.992508567,118.949,5.70648078484,299.245,675.645256527,12.3734519397,1199.1902136,253.925,237.678110528,0.87542,-152.797,417,417,534.013208903,2381.33311226,298.858
222.641398356,301.629147761,80.7689,299.816644766,299.475039195,989.802077871,119.066,5.62148518647,299.946,239.060406106,8.95300582464,950.345352673,230.57,337.311819612,0.910184,-153.093,418,418,429.009598934,2184.76298754,299.456
174.115704663,253.925051069,80.8572,300.002939207,299.743457352,847.210485608,119.238,5.59694467647,300.126,270.158610369,18.7983591268,693.209441274,235.882,317.591967108,0.858914,-153.143,419,419,575.4373842,2411.94934284,299.733
221.629082863,201.307706646,80.922,299.586957691,299.334982495,692.978309489,119.313,5.63213521744,299.712,404.687656218,9.5481902085,907.105657911,255.005,212.624559437,0.947142,-153.042,420,420,209.259102218,1402.56776461,299.326
221.126484599,153.864774611,80.9349,299.943872973,299.662795804,584.579350048,119.434,5.39045746263,300.07,448.341889355,19.0126395922,1062.65956374,206.937,246.537763291,0.867793,-153.141,421,421,479.48061391,2058.29535968,299.657
204.254627645,202.456059395,80.9903,299.942095265,299.653583812,744.985251379,119.539,5.42414704196,300.071,395.902968646,7.01873612047,658.069516179,211.757,168.436278297,0.914187,-153.143,422,422,210.417984085,1312.26234231,299.639
209.419887793,163.817924889,81.0323,299.900693558,299.605051912,649.168612043,119.671,5.32066480745,300.026,266.137843788,7.9374963637,911.83402037,200.458,159.078563153,0.908567,-153.041,423,423,472.677826517,2591.31381753,299.598
212.529376939,229.469211414,81.1038,299.920634439,299.619405819,749.382648052,119.809,5.60138899526,300.02,422.588036333,10.9067484683,777.645216536,221.692,213.290549031,0.889735,-153.12,424,424,406.83999267,2005.39302568,299.597
220.674498836,173.777874992,81.1644,299.68567604,299.371604318,548.420951138,119.936,5.67565269684,299.815,2742.01737045,7.50677853941,2780.93340491,245.378,280.638191663,0.755882,-153.028,425,425,25.4878537417,2822.01447531,299.368
219.556582396,94.8637163227,81.2605,299.322561114,299.029212062,363.872136176,120.049,5.54416510159,299.443,68.123840576,87.2162450851,735.482883612,244.535,236.179340195,0.952022,-152.767,426,426,172.908176361,1103.17105445,299.028
198.49264148,240.442619777,81.3235,299.197495678,298.860601984,717.977031968,120.183,5.42818843843,299.294,402.87166273,17.4712371894,568.486832043,217.864,404.040379584,0.902251,-152.734,427,427,183.649972268,979.199277358,298.839
204.431058964,274.629236397,81.3568,299.376221198,299.095119156,826.990601663,120.325,5.66419236189,299.508,391.768820553,11.1010850025,695.336597006,245.39,213.070539778,0.878769,-152.874,428,428,310.489650463,1669.43706537,299.095
156.79836984,290.540272249,81.4614,299.073852887,298.850314045,746.569680644,120.464,5.59512270014,299.208,202.703930255,5.78831023163,555.555484279,235.431,312.43775785,0.839546,-152.635,429,429,566.494096039,2481.46365526,298.838
233.288745629,201.568505792,81.5188,299.264910307,299.006159465,785.799751765,120.526,5.42205063882,299.419,493.679497169,14.4288073069,904.23418854,203.6,257.61822539,0.913718,-152.746,430,430,184.167203177,1267.02323385,299.005
131.817744064,193.330713879,81.5382,299.351230991,299.089026227,679.249894097,120.644,5.34040823274,299.469,196.601366805,13.6543026849,249.325916974,219.734,179.661129271,0.830407,-152.839,431,431,13.3525392119,273.105179596,299.082
142.835010855,154.623758616,81.6556,299.342704295,299.029408087,529.617033103,120.751,5.4978585096,299.477,231.548901201,11.9037376902,320.357024473,228.717,152.286472058,0.821279,-152.809,432,432,236.361820721,1709.12434302,299.019
212.788969591,171.588593679,81.7323,299.774611735,299.486761465,601.877671146,120.86,5.67121938977,299.892,1221.04371199,7.39880933427,2040.36605658,251.812,222.2881309,0.711445,-153.063,433,433,545.909899517,2803.07683941,299.47
184.660950709,173.717354161,81.793,299.57022194,299.309356739,503.398785856,120.951,5.62283479726,299.715,270.732295654,7.43396301815,1033.48107322,233.434,186.641093374,0.735567,-152.93,434,434,776.716512834,2789.78895071,299.304
221.758708872,242.914438286,81.7845,299.485945822,299.23577672,718.743494744,121.03,5.35520400345,299.607,706.35745498,18.9985276142,2055.97776133,213.806,291.804825861,0.707433,-152.934,435,435,686.886296343,2683.57009012,299.224
189.599715622,151.539676512,81.8604,299.355121311,299.061373205,501.382616913,121.17,5.78315371218,299.47,264.686914121,9.77283193198,2109.6828771,259.353,150.95349172,0.700886,-152.938,436,436,856.433961011,2659.02430128,299.051
186.156196483,137.311783079,81.8886,299.71563548,299.447658203,477.487038713,121.271,5.57062512425,299.816,211.521879247,19.7935659554,1453.47083267,243.056,192.655133452,0.735279,-153.049,437,437,806.620614593,2890.53119831,299.431
224.149153845,209.181798055,81.9469,300.167445905,299.953211254,770.898851299,121.384,5.70386304291,300.281,522.977791696,66.6619361883,1007.34719509,257.499,263.278259649,0.810439,-153.376,438,438,501.524283503,2731.07905123,299.934
202.576112969,226.400544838,82.0333,299.657238017,299.425625563,705.104455199,121.494,5.32227817979,299.78,625.534550151,8.56729363965,1285.68208575,206.46,188.70646925,0.816581,-153.118,439,439,447.185591001,2411.77880877,299.418
176.173909387,349.270011238,82.0835,299.9853545,299.730378478,914.719632554,121.569,5.42120141119,300.129,207.177303001,5.89673844817,737.990947153,215.997,404.049492174,0.771665,-153.259,440,440,477.530972653,1959.19865966,299.721
144.144088671,163.867115268,82.1112,299.618509407,299.357920513,537.836197283,121.695,5.80304633861,299.744,189.606185312,14.4493203956,660.521754623,270.732,144.837295644,0.743018,-153.027,441,441,870.55164229,2678.75867041,299.347
186.16000342,141.846159337,82.1748,300.050584967,299.757808004,420.419944608,121.786,5.45680436676,300.164,527.318715316,12.4873387353,714.735578605,224.407,134.529210889,0.795303,-153.323,442,442,211.925507092,1330.16670523,299.75
189.825330871,357.766120059,82.2873,299.808915866,299.495756247,1144.09304261,121.898,5.34874187553,299.928,145.41273184,12.2536067753,1009.41796583,221.845,232.528816485,0.783299,-153.131,443,443,284.331992968,1564.46203481,299.485
166.656423247,128.597224658,82.3248,300.442176696,300.191410136,477.642918139,122.019,5.5354274169,300.567,166.109611531,23.4493038189,1302.26914054,231.895,166.432376936,0.673962,-153.498,444,444,797.281581161,2337.15754899,300.181
204.766929712,259.356450496,82.4136,300.678487164,300.41627293,879.181568967,122.109,5.55414197629,300.807,214.40842574,16.0351286129,1341.5169612,244.78,242.395559946,0.79767,-153.637,445,445,764.561454818,2352.04048199,300.399
171.351236998,194.230033725,82.4882,300.31521516,300.071509751,610.119076382,122.205,5.56730713547,300.447,232.020322763,9.0946368072,771.654880681,233.04,199.923439861,0.752067,-153.431,446,446,605.405799655,2398.72700711,300.056
150.270703497,176.327557784,82.5726,300.373202774,300.128107261,651.750691461,122.335,5.53300740882,300.51,262.281499789,12.477470148,309.712909268,253.755,247.919420021,0.808408,-153.454,447,447,104.82868894,1056.74712325,300.125
202.182874429,158.320122875,82.6489,300.636966394,300.400692905,530.921083773,122.427,5.5696309113,300.761,436.987521829,15.2827554439,696.68168669,250.365,170.209446068,0.834265,-153.516,448,448,409.436451335,2642.6606483,300.401
222.298798157,155.516236789,82.7616,299.994950571,299.772307069,528.330293578,122.516,5.60544058896,300.125,694.272906579,6.38689211365,1000.53109355,264.456,161.514782396,0.824638,-153.231,449,449,322.795786703,2024.13439524,299.748
195.063304959,155.24849612,82.7931,300.025976558,299.745477585,698.405521706,122.582,5.48040601429,300.148,309.708855817,10.0643991016,563.340065855,238.169,92.1551266084,0.825715,-153.307,450,450,172.8275406,1204.55992456,299.738
197.068957805,229.332593608,82.8222,300.145344257,299.881892362,783.125365384,122.687,5.46081668951,300.299,401.47348261,14.6136422428,530.021896617,220.054,158.574176055,0.893236,-153.283,451,451,174.706900329,1175.49050278,299.883
169.420714823,181.545655752,82.8669,300.174310621,299.9458792,585.189121709,122.796,5.45799740384,300.315,146.409619996,12.4200631741,1266.23393958,229.623,191.603053435,0.684648,-153.318,452,452,1024.04554404,2700.7988901,299.931
176.420776596,150.137188338,82.9375,300.18208532,299.914271773,525.978911783,122.895,5.23482534447,300.284,247.151972373,12.1230478594,957.709475826,211.99,123.219689993,0.696748,-153.262,453,453,1016.89929608,2750.42534138,299.888
104.035236402,247.141090046,82.9945,300.075212592,299.784904421,778.070167817,122.989,5.42550441216,300.19,156.69125136,5.79515254167,164.555578335,248.423,189.530527455,0.856262,-153.247,454,454,3.61210699496,174.568811099,299.782
190.07635864,127.386837038,83.0861,300.181714203,299.889924759,502.615344413,123.092,5.52140190562,300.326,148.904162795,11.0669614329,922.899292255,252.482,131.012773729,0.825414,-153.288,455,455,624.822906418,2402.81291594,299.892
108.654775807,253.677755107,83.1536,300.305720363,300.063147872,845.075682867,123.187,5.43951497905,300.439,129.662682804,13.5252712201,207.394915726,231.558,220.032611806,0.887879,-153.381,456,456,183.699220218,1275.43309726,300.056
117.631370218,127.112414879,83.1892,300.166639036,299.890865228,485.139730205,123.272,5.59977262618,300.289,145.354164581,19.144008471,243.044412687,245.189,174.572794398,0.854475,-153.278,457,457,228.874565907,1187.02543873,299.878
163.313023707,142.445797536,83.252,300.148112188,299.86093475,584.496311704,123.372,5.38861568185,300.26,57.2797085653,17.069919369,564.120056367,218.557,136.949286097,0.809945,-153.304,458,458,435.438600753,1849.90272305,299.843
160.700914507,165.295668219,83.3297,300.14099977,299.912669931,570.532642324,123.497,5.40192847312,300.269,220.614251464,20.7463526181,604.8651466,234.357,219.693792305,0.906428,-153.323,459,459,509.739160344,2064.27631226,299.908
209.811068532,228.706832207,83.3879,300.29259163,300.074914296,932.061689885,123.587,5.49312521999,300.393,196.3068188,8.75962174994,914.979584565,249.221,163.394466198,0.815768,-153.412,460,460,410.63932097,1531.65158141,300.05
151.315799567,223.086988252,83.4067,300.220423695,300.00451357,713.226705483,123.633,5.28051800795,300.367,172.705025862,18.5755422234,350.708937754,212.036,280.04079903,0.814647,-153.334,461,461,213.495467331,1246.09243813,300.0
166.341541654,95.9707447619,83.4635,299.649047651,299.401853854,343.70104447,123.741,5.35047888889,299.766,243.886036441,9.6302576765,602.196721169,230.129,98.6440816868,0.80785,-153.04,462,462,666.681540532,2668.29847547,299.39
183.819273169,196.153169416,83.4807,299.592185808,299.392616635,583.269106011,123.827,5.53477679922,299.733,353.32547701,9.1004866391,492.992201606,259.722,305.512413981,0.908233,-153.05,463,463,116.510052504,796.950256808,299.377
191.813962991,259.810907422,83.5046,299.64392821,299.375525267,703.900219026,123.909,5.51763657058,299.763,408.051812051,21.1724797947,461.462774037,255.144,320.997298286,0.868577,-153.139,464,464,69.5700007805,762.44561744,299.368
217.315406434,191.871079101,83.5263,299.992430877,299.737091847,698.403794721,124.028,5.20666238589,300.112,404.500529377,9.03808240931,636.030800822,225.371,172.209162945,0.865944,-153.279,465,465,152.867991875,812.603726307,299.728
222.751848814,167.534609034,83.6297,300.203481012,299.963915357,554.821776135,124.137,5.34690023527,300.373,505.402477145,6.62592163499,900.639995881,246.141,142.502312374,0.856522,-153.31,466,466,157.938044278,1350.79859643,299.958
208.320133834,204.992275158,83.7067,299.774282525,299.554295079,591.318462271,124.217,5.41243994154,299.904,484.143513679,28.8270863966,826.212971927,254.448,258.226868809,0.880554,-153.116,467,467,326.852214582,1617.90408441,299.536
202.542857126,131.77291216,83.807,299.699885297,299.490310635,454.246658098,124.299,5.42771328757,299.853,376.192712119,13.7618119025,1413.20315497,243.343,171.276318767,0.874378,-153.032,468,468,747.143257632,2370.70003557,299.486
228.041832139,368.096084529,83.8855,300.044542877,299.830505301,1131.39768611,124.419,5.26725548614,300.167,711.964416254,18.391433801,1446.17253178,227.803,355.808623462,0.810754,-153.268,469,469,695.336145735,2649.3370713,299.813
205.585240729,249.184169231,83.9176,300.458583609,300.267791944,743.201509565,124.472,5.35120681283,300.605,234.01511925,6.83991016051,917.770593895,221.211,185.109420982,0.872756,-153.43,470,470,419.619335945,2040.88192358,300.254
162.820378243,169.630851979,83.9969,300.110229504,299.916087761,677.127108413,124.551,5.3794714351,300.234,193.861168376,82.0152669428,530.00303118,235.829,289.683162627,0.809291,-153.256,471,471,575.788743104,2791.66829085,299.905
218.037628527,246.00121251,84.0545,299.793064509,299.580325826,710.161326325,124.666,5.41883956956,299.943,278.002825887,8.55455688727,817.992848017,227.582,293.879710734,0.860752,-153.206,472,472,267.169764498,1432.30784627,299.572
215.551006507,210.755557627,84.1372,300.266532179,300.033458485,624.309628797,124.711,5.42112526519,300.384,215.894918622,8.32980812275,1083.27691921,244.658,214.141443825,0.903052,-153.291,473,473,636.635084503,2577.24492387,300.035
226.665500283,169.921165976,84.1716,300.125350835,299.876508577,533.550895447,124.819,5.3601882481,300.249,273.977070115,14.8649598238,1052.54855993,240.89,193.988860012,0.881532,-153.184,474,474,401.864972971,2170.7813499,299.858
220.651312935,332.71439969,84.1914,299.690235662,299.452044466,944.105334428,124.92,5.3235443874,299.824,213.672087079,14.7487604606,864.048930939,247.11,443.410389299,0.854306,-153.116,475,475,307.792217687,1762.91552648,299.443
224.671818745,167.848690825,84.2964,300.649165201,300.397867506,604.057591807,125.05,5.38545383096,300.776,342.159190928,14.9044531303,900.725736856,257.025,170.723132997,0.859118,-153.491,476,476,368.413060645,2022.37164166,300.39
174.386703845,182.533715723,84.3638,299.427497983,299.196589192,614.926384942,125.124,5.452564509,299.557,263.569762846,31.489390034,535.243642386,252.782,347.186181015,0.791816,-152.95,477,477,385.307168703,1627.23296116,299.18
209.632360706,216.191566348,84.4711,300.363371125,300.093811376,742.420140047,125.243,5.27929827082,300.484,631.599232726,5.50121144074,1066.48847237,237.961,146.114842845,0.854215,-153.326,478,478,450.296483191,2271.14436374,300.08
209.822232883,271.799760775,84.514,300.592820819,300.364871457,872.796240464,125.355,5.45617980806,300.723,1554.33553516,17.5770386094,2238.18394366,241.782,206.337415996,0.873797,-153.5,479,479,218.422270754,2357.63695246,300.357
145.71776316,181.015501908,84.592,300.570465162,300.297449113,596.1655294,125.474,5.39530224862,300.668,175.793473862,6.58288892664,291.666955659,248.285,129.818741012,0.86767,-153.492,480,480,118.840552455,488.07458389,300.28
149.410845758,240.230348985,84.6497,300.039651624,299.747739956,912.341079965,125.606,5.49375287428,300.146,192.012944531,9.06350797198,449.878022671,254.775,184.767530753,0.857518,-153.177,481,481,538.11563727,2736.34228863,299.741
180.970107754,255.180890351,84.7194,300.173316867,299.915649621,998.826709928,125.698,5.32728182025,300.323,168.025852465,15.212681432,757.669823394,233.795,184.24826472,0.8467,-153.292,482,482,553.685993678,2519.37911889,299.903
229.091279345,432.242118665,84.797,301.050442856,300.761959435,1362.53678215,125.843,5.27365158816,301.174,720.266474639,8.22645670492,1080.8597894,228.784,274.934315031,0.862921,-153.703,483,483,488.575932834,2657.58943037,300.763
160.669105959,277.865553579,84.919,300.62912686,300.327696267,789.132786547,125.937,5.35891065462,300.754,241.78592357,18.4170472942,495.428550923,237.07,225.65610783,0.869204,-153.376,484,484,489.688921076,2572.9391705,300.307
143.758150875,203.180968469,84.9321,300.296245859,300.075713727,683.531373142,126.055,5.30096653386,300.426,177.212933964,16.1459071356,386.276404193,220.752,276.948416837,0.873157,-153.309,485,485,394.568787144,2048.21341279,300.064
194.735027535,246.149399021,85.0004,300.05830339,299.800753042,723.444414423,126.161,5.34262508541,300.167,134.844346076,17.9280594873,993.824718313,245.316,213.143950434,0.900718,-153.098,486,486,552.192503506,2427.18689153,299.792
186.850533008,195.505584931,85.0353,299.869740913,299.622337556,725.642947833,126.289,5.62557032516,299.993,379.291364598,23.834732806,477.368391514,252.686,218.129058921,0.932898,-153.112,487,487,158.142076285,1198.78168433,299.604
215.3653195,151.534831194,85.1358,300.531515106,300.269743356,506.100884504,126.347,5.34258893157,300.674,425.939987881,8.79280185614,744.763442559,247.894,227.613053423,0.900968,-153.459,488,488,243.525179343,1717.03492774,300.268
216.446153663,155.588314032,85.2032,300.175729599,299.926709597,503.21999647,126.409,5.29730039468,300.302,394.956602172,12.5347651603,902.410342423,231.968,149.108318953,0.908148,-153.246,489,489,347.161819231,1969.74794008,299.906
206.883661358,431.574045282,85.3105,300.539137748,300.2966055,1235.74139373,126.517,5.29435324917,300.686,171.040344401,7.71979222764,865.788709046,228.799,395.109559519,0.891751,-153.454,490,490,393.515945406,2190.01409251,300.292
196.037123689,184.885724954,85.3356,300.113710427,299.881205985,480.518611988,126.617,5.2731291459,300.236,392.229418328,11.6373811237,477.113702117,230.089,235.552707073,0.89754,-153.174,491,491,74.2947698398,719.487004157,299.867
179.941963779,200.390282402,85.3983,300.72069076,300.498498841,591.709550422,126.678,5.21224693775,300.881,272.696588976,13.3674669684,471.542336954,226.259,199.05764872,0.914492,-153.569,492,492,206.510394598,994.776483911,300.492
191.513635404,172.978130226,85.4434,299.678730111,299.441300122,515.858783513,126.804,5.27032290358,299.791,373.276121928,30.5745320799,519.78244062,239.536,252.624069755,0.917488,-153.019,493,493,140.119090199,1061.569186,299.423
200.756923066,179.029131679,85.5159,299.945323984,299.719712334,607.668052403,126.915,5.40153327544,300.08,361.154699847,8.40467214177,738.262808041,256.851,275.408851343,0.879263,-153.158,494,494,269.898871032,1521.10441557,299.7
176.015326964,240.798705368,85.572,300.711888866,300.553132577,710.381327375,127.028,5.05775684847,300.848,351.043356807,6.09098099684,462.325344862,219.427,244.129823751,0.900493,-153.536,495,495,95.3386821838,821.651922713,300.546
