AverageAbsQYDiff,StdEsReturn,StdForwardProgress,QFunRegParamNorm,AverageQ,AverageAction,PolicyRegParamNorm,AverageAbsY,AverageAbsQ,MinEsReturn,Epoch,MaxEsReturn,MinForwardProgress,AverageDiscountedReturn,AverageForwardProgress,AverageY,MaxForwardProgress,AverageEsReturn,AverageReturn,AveragePolicySurr,MaxReturn,StdReturn,MinReturn,AverageQLoss
0.158258390642,11.8826010272,0.00739306129083,14.7693,0.0822984,0.879628,14.6151,0.21799004134,0.0822984,0.993398782421,9,61.6721704498,-0.0253263933032,4.24901153138,0.00168162313122,0.21799004134,0.0259159349238,33.8927550034,4.31714899619,-0.0979193,6.28979131799,0.439963571177,2.65380029999,0.0278066
0.0141927897723,2.40056879936,0.00730077636928,15.28,0.189292,0.99946,14.944,0.189957331533,0.189293,3.34253161914,10,41.9211626154,-0.0212078403568,4.34479594382,0.00261502910308,0.189957331533,0.0268538348221,4.60038746902,4.41490796389,-0.201634,5.79310965781,0.420583466903,3.06280985534,0.000570494
0.0151770183819,0.436366332412,0.00715829049122,15.8539,0.269537,0.999949,15.0371,0.269699415711,0.269537,2.90130667942,11,5.48093157143,-0.021630315879,4.34669081003,0.00256164736696,0.269699415711,0.0287291914425,4.40006095455,4.41691596348,-0.284952,5.86043957662,0.412364732627,2.99024391208,0.000657354
0.0183895198917,0.449991050352,0.00716471657435,16.3812,0.359886,0.999989,15.0633,0.359982851373,0.359886,3.48592462097,12,5.65392195066,-0.021468124233,4.34560775849,0.00254814486838,0.359982851373,0.0270208095991,4.42347231701,4.41582321181,-0.369866,5.86070797857,0.413118251907,3.00859471953,0.001166
0.0211361885867,0.423052831586,0.00705399726576,16.9096,0.425339,0.999986,15.044,0.425425771395,0.425339,2.8429675237,13,5.56184097199,-0.0206463452709,4.34307677925,0.00258830371947,0.425425771395,0.0265032908854,4.41951549774,4.41315906525,-0.414088,5.79703683454,0.404544708593,3.16408088226,0.00161751
0.024797022188,3.00371458682,0.0205741655418,17.6197,0.457721,0.885907,14.8781,0.45798238772,0.457721,1.96983947493,14,24.474424473,-0.05838524443,12.6732231107,0.0116176372091,0.45798238772,0.0724042392132,4.39121253462,13.5033989188,-0.467321,23.5020460627,2.66276163916,7.7062560601,0.00219059
0.0305506907815,3.49534256745,0.0219692721531,18.376,0.504531,0.998271,15.3166,0.504947615512,0.504531,3.69513893367,15,22.7614640716,-0.0261626006081,13.960459419,0.0224696792686,0.504947615512,0.100159178208,9.97887792757,15.0268902024,-0.536992,26.6784947881,4.16862349931,7.10713319927,0.00342304
0.041404053189,4.32764056766,0.0129944310337,19.0457,0.590952,0.887014,15.4192,0.591092044531,0.590952,5.95191595856,16,23.4267392338,-0.0261251474077,8.16785160208,0.00743563314801,0.591092044531,0.0530426801527,11.7863896683,8.46826302497,-0.637993,11.5076753764,1.13675866637,4.61349362095,0.00622227
0.0458999257003,1.52252522664,0.0134528539974,19.6438,0.662129,0.875144,15.525,0.662806032246,0.662129,3.68395046379,17,15.6978657071,-0.0368105499675,8.12612265923,0.0127778041302,0.662806032246,0.0684340314181,7.87191110559,8.41287120781,-0.747416,12.1663407232,1.18225796076,5.24005698027,0.00765869
0.0505854515719,2.79524368572,0.0756585704501,20.25,0.744907,0.80395,15.659,0.745071931843,0.744914,2.29709766854,18,26.2134322459,-0.0971825374303,22.8556311397,0.0928285106243,0.745071931843,0.319916630021,9.26685605434,25.7412169397,-0.81887,55.9538004548,10.1935784577,7.34264238269,0.00890827
0.0645319668902,11.4276197298,0.0445933327739,20.978,0.827584,0.916699,15.9185,0.828532184869,0.82759,7.80804514492,19,69.984169888,-0.321438240904,17.1245754206,0.0404113475494,0.828532184869,0.161301819669,20.5222338436,19.1688297458,-0.929539,126.850800345,11.6865186051,5.81327220855,0.0145478
0.0766006979917,13.4279151885,0.0721231202823,21.7016,0.950574,0.853852,15.9439,0.950781510823,0.950586,9.14726868877,20,70.7395200493,-0.599910744353,26.1837151249,-0.0179099321814,0.950781510823,0.122682347336,28.1169912715,31.6865175843,-1.09146,113.669771821,15.2455103565,13.3164797692,0.0199263
0.0857000746911,5.89136567942,0.0475072945388,22.4128,1.08872,0.807579,16.0613,1.08983313877,1.08876,5.48727436077,21,37.8078305916,-0.132591290869,20.1769129862,0.0303836834979,1.08983313877,0.141232525079,21.6883415587,22.4360005425,-1.23757,37.4833972512,5.21610375715,9.58682185016,0.0231099
0.094357357178,5.44153146875,0.0272334667356,23.1541,1.21743,0.866506,16.2127,1.21877360601,1.21749,5.25545771199,22,41.2812856141,-0.0323827891012,19.7163579277,0.0596740003083,1.21877360601,0.116884471711,21.9631074818,21.6847789112,-1.36561,31.948442738,4.24627889385,10.1211016981,0.0270249
0.102483479871,4.58758990991,0.0273514311011,23.8754,1.31837,0.852054,16.3964,1.31970848482,1.31841,4.75524594867,23,31.5658943244,-0.031206578448,14.742381089,0.0299360905405,1.31970848482,0.134859573513,18.1705372476,15.9051393093,-1.4651,29.1249401438,4.51409442158,4.43278725773,0.029895
0.109080135378,3.83866024657,0.0304213502467,24.5526,1.39296,0.87533,16.5338,1.39422711556,1.39307,7.21802593512,24,26.1006761072,-0.0322641341308,16.2505581339,0.0394075480519,1.39420788298,0.214151038683,16.0305049824,17.6321091291,-1.52558,49.4042578565,4.49711873854,7.55644515879,0.0333679
0.118570110439,13.9346543958,0.0967555520984,25.1872,1.44795,0.808822,16.5442,1.44958566639,1.44818,8.23102356587,25,105.167553438,-0.140521765539,28.7410144472,0.0590539241574,1.44957688559,0.448245665959,22.739110278,34.5880518532,-1.57831,122.777660879,16.3700659417,4.98036045132,0.038533
0.135010033617,5.07635948481,0.0105661080489,25.8581,1.48082,0.650329,16.6223,1.4827738213,1.48098,3.62566558448,26,42.8025075175,-0.0385373048105,5.42336927453,-0.00194599496652,1.48272719711,0.0358548698318,6.87736258121,5.55449533901,-1.67959,9.15856997032,0.832166243136,3.13903274442,0.0508233
0.142002224886,15.9121352475,0.125060435575,26.5119,1.55048,0.809495,16.5839,1.55219266905,1.55101,3.11387203301,27,58.3280022608,-0.201064166033,40.8732003776,0.0346363939905,1.55216921134,0.603219431137,15.6920553329,54.4295078323,-1.71591,125.969411506,22.7030073219,16.2279290362,0.0537869
