AverageY,Epoch,AverageEsReturn,QFunRegParamNorm,StdEsReturn,AverageQLoss,AverageAbsQ,StdForwardProgress,AverageQ,MaxReturn,AveragePolicySurr,MaxEsReturn,MinForwardProgress,AverageForwardProgress,MinReturn,StdReturn,AverageAction,AverageAbsQYDiff,AverageReturn,AverageAbsY,AverageDiscountedReturn,MaxForwardProgress,PolicyRegParamNorm,MinEsReturn
0.883966329536,26,-25.2184793795,32.3835,2.3792469902,0.00814989,0.883982,0.0299669078003,0.882919,-16.5360334715,-0.867806,-21.7825862345,-0.0202165736582,0.0496505921653,-31.9107845562,2.99608254839,1.0,0.041930648639,-24.9150705962,0.885655828855,-15.1700682865,0.133501840191,21.0254,-29.1885699984
0.811450087015,27,-24.5089375039,32.7218,1.6385425641,0.00712896,0.80936,0.0280879153466,0.808897,-16.5176570688,-0.774173,-22.1887118864,-0.0183562257919,0.0519831068259,-31.7055744977,2.80709871278,1.0,0.0355217652123,-24.6804587449,0.812249342101,-14.9548499087,0.133625567989,21.0256,-27.5503644174
0.744730052667,28,-24.6698499746,32.9626,1.85149455764,0.0067648,0.741497,0.0259656423074,0.741073,-18.5465188438,-0.72633,-20.5464329661,-0.0177014078468,0.0525641303216,-31.6417559299,2.59522672024,1.0,0.0346639256267,-24.6230845419,0.745474960209,-14.8896980613,0.113388589945,21.0258,-26.9296102493
0.720730150246,29,-23.4994202984,33.3602,2.27236460069,0.00505099,0.718573,0.0293834423502,0.718542,-14.312991405,-0.709305,-17.6097386555,-0.0248032836802,0.0550886262185,-32.3638902793,2.93729950248,1.0,0.0273948704701,-24.3713268459,0.72089649028,-14.6890995726,0.155721744724,21.2368,-25.7730210018
0.70729537671,30,-23.2630727902,33.585,2.96140646317,0.00397702,0.707253,0.0401852297676,0.707014,-12.8965997849,-0.707925,-18.4278101974,-0.0123812435851,0.0790514884422,-31.0788401866,4.01769002794,1.0,0.0263449961278,-21.92642771,0.707339591327,-12.0456212938,0.169313568057,21.3568,-27.4005212501
0.717263054367,31,-24.5850276839,33.8201,1.90276045344,0.00343056,0.715617,0.0246876070349,0.715617,-18.4010630032,-0.718737,-21.3674136485,-0.00994923946672,0.0463359941102,-30.8708423409,2.46693476644,1.0,0.0245160874511,-25.2458789205,0.717264606098,-15.4537096265,0.114809025401,21.4309,-27.8321943713
0.73762404723,32,-25.8389273205,34.1303,1.65466359745,0.00208727,0.736887,0.0291747242064,0.736887,-17.3014871423,-0.769466,-23.2307254363,-0.0427572021974,0.0486558368872,-34.1393408548,2.92228697214,0.999141,0.0186644507629,-24.9870769728,0.73762404723,-15.2197853764,0.125422233063,21.3973,-28.2489660155
0.721526133983,33,-24.455780745,34.234,2.84222215569,0.00197611,0.721252,0.0273011777421,0.721252,-15.4544606818,-0.709185,-20.7065816561,0.00769874685487,0.0522009308952,-29.0950627682,2.72861174033,1.0,0.0180880202821,-24.6604095914,0.721526133983,-14.9461057687,0.144349663542,21.545,-29.8212428713
0.69797155253,34,-25.467296029,34.5809,2.42236113626,0.00130977,0.697386,0.031320004791,0.697386,-15.8875553468,-0.709197,-21.8675430658,-0.0204615214037,0.0579694868536,-31.8223885661,3.12453291065,0.99753,0.0150904689272,-23.9782822492,0.69797155253,-14.333312188,0.139081969649,21.772,-28.7678407094
0.689954108179,35,-23.9934012497,34.9045,2.82679867028,0.0010002,0.689338,0.0242097710394,0.689338,-18.6817658597,-0.681359,-19.7089877997,-0.00139345334293,0.0537845044052,-30.011000471,2.42004073803,1.0,0.0121213733234,-24.499891457,0.689954108179,-14.8183089783,0.112013540693,21.9008,-29.2379229864
0.660417173144,36,-25.5503005742,35.2239,3.37817928744,0.00112677,0.659798,0.025978370521,0.659798,-18.3376011881,-0.661598,-21.3390927677,-0.00746908807374,0.0523529107102,-30.6257598515,2.59605558666,1.0,0.0123404726359,-24.6444677485,0.660417173144,-14.9303037643,0.115516089358,22.0946,-32.2386531197
0.649170232847,37,-23.8685121954,35.3966,2.26961463847,0.00082166,0.648767,0.0230842079275,0.648767,-19.8827503682,-0.652949,-20.979185469,-0.00876184990006,0.0484748051201,-30.7552775473,2.3076061212,0.999994,0.00945700660006,-25.0316347749,0.649170232847,-15.2940290879,0.0999271674905,22.1477,-29.0361048273
0.645947710669,38,-24.4164446822,35.606,3.08034797661,0.00056942,0.645548,0.0305810028464,0.645548,-17.073335386,-0.6485,-18.2778647294,-0.0156207126951,0.0549476183869,-31.4282900828,3.06093587206,0.999606,0.00821072434089,-24.3726120779,0.645947710669,-14.708146674,0.127770242724,22.2207,-28.7884017377
0.640309631747,39,-24.5429827734,36.0449,2.16550194085,0.000499786,0.639931,0.0270509389808,0.639931,-18.0447509306,-0.642348,-19.5623704229,-0.0185994283976,0.0518456214231,-31.7320600792,2.70505082029,1.0,0.00806978204272,-24.696040047,0.640309631747,-14.9640316626,0.118419396416,22.2043,-27.1082918022
0.627283688222,40,-24.693408767,36.1525,2.55536707604,0.000422489,0.627129,0.0254014496065,0.627129,-15.7567579329,-0.629884,-21.1401364838,0.027934429586,0.0691918016687,-26.9060812024,2.56751110537,0.994192,0.00838545716846,-22.7782529043,0.627283688222,-13.6586864818,0.137259915846,22.2226,-28.657547592
0.612082134718,41,-23.6443455611,36.3088,2.82742493968,0.000299656,0.611905,0.0270917967022,0.611905,-17.420707128,-0.61473,-18.5152516703,-0.00245812783925,0.0532154656509,-30.120437744,2.72495429703,0.99921,0.00692285715218,-24.535892866,0.612082134718,-14.8090595557,0.123647964428,22.6208,-27.8911465448
0.605036100039,42,-24.7389826413,36.4642,2.13688085232,0.000222715,0.604815,0.0268967807089,0.604815,-17.2859282177,-0.608158,-21.9113714715,-0.00123751836479,0.0567889061327,-29.9909989528,2.68954813987,1.0,0.00600317032917,-24.2021969632,0.605036100039,-14.5314728059,0.125917800858,22.6498,-28.34230927
0.597956269675,43,-22.3040461582,36.6592,1.3055059306,0.000169167,0.597696,0.0264011839219,0.597696,-15.6953249295,-0.601399,-20.3094766286,0.00400046257748,0.0602656845364,-29.4743977109,2.63781231092,1.0,0.00576296063068,-23.8548204337,0.597956269675,-14.2265758944,0.141922236759,22.6498,-24.5338041039
0.590830580052,44,-24.0682716227,36.9871,2.65774456687,0.000138736,0.590543,0.025089408467,0.590543,-16.2952909728,-0.592484,-19.286697893,0.00113227227718,0.0540844607197,-29.7599011258,2.50790581997,1.0,0.00500589856788,-24.4724571989,0.590830580052,-14.7748665796,0.135902686259,22.6498,-29.5474111877
0.582516037211,45,-23.6421488456,37.1974,2.02740874029,9.22624e-05,0.582346,0.0284564702046,0.582346,-16.0206137373,-0.580197,-21.4622849067,-0.0240424824216,0.0535863462539,-32.267861866,2.84464855036,1.0,0.00447137650736,-24.5217433627,0.582516037211,-14.8036949535,0.138644131135,22.6498,-27.8815627863
0.572027946022,46,-24.1795248613,37.3918,3.43483570655,6.15607e-05,0.57194,0.0266251759324,0.57194,-17.0495247813,-0.572023,-18.5307628044,0.00507078607022,0.0549634182148,-29.3732853345,2.66153035291,1.0,0.00355339827163,-24.3848090976,0.572027946022,-14.6770042102,0.128348560921,22.6498,-30.9209560267
0.561511733152,47,-21.5682441086,37.6547,1.88890183876,6.88282e-05,0.561367,0.0328839057379,0.561367,-15.8609098009,-0.564663,-18.0299767753,-0.0216917809104,0.0751328323687,-32.0086067147,3.2887552711,1.0,0.00330569323272,-22.3189853717,0.561511733152,-12.3572209265,0.139601313228,22.6034,-23.8683004019
0.552242757134,48,-25.8825473918,37.8235,2.99401942764,5.60024e-05,0.552159,0.0258723539221,0.552159,-18.330945251,-0.550181,-21.7558934605,-0.0132599507147,0.0562119410968,-31.1990096192,2.58453215294,1.0,0.00321142837017,-24.2588839424,0.552242757134,-14.5724974038,0.115545613758,22.8233,-31.0184009444
0.543992505205,49,-23.2488927802,37.7907,3.97719913369,5.60644e-05,0.543896,0.0349731011543,0.543896,-14.0202989878,-0.544914,-16.3655389572,-0.00573488539961,0.0749472233166,-30.3989582437,3.49652010585,1.0,0.0032346718895,-22.3393628891,0.543992505205,-12.4217734382,0.158261395887,22.7744,-28.8340985134
0.537263135513,50,-23.4646215591,38.0129,3.49386419364,7.6862e-05,0.5371,0.0235962745413,0.5371,-18.7973874563,-0.538647,-16.6541914823,-0.0140700973926,0.055533580558,-31.2833406453,2.3589634774,1.0,0.00340671449901,-24.326349133,0.537263135513,-14.641288515,0.110848523211,22.8532,-29.2366623881
0.530072952567,51,-22.2896022525,38.2291,4.31873946377,6.64857e-05,0.530017,0.0396515514804,0.530017,-13.3311831649,-0.53129,-15.6946662353,-0.0222311155446,0.0771194047921,-32.0721929465,3.96503734479,1.0,0.00343237491447,-22.1185652537,0.530072952567,-12.1992801554,0.165199726794,22.8123,-30.3072842688
0.521933623504,52,-21.8637081638,38.3659,2.23333008241,7.22131e-05,0.521892,0.0389793308263,0.521892,-12.0340114626,-0.523682,-17.4383924755,-0.00344448414768,0.0778548503266,-30.1750377024,3.89747371858,1.0,0.00338423035107,-22.0484666337,0.521933623504,-12.1828648231,0.178274967476,22.8136,-24.7069518228
0.512841397398,53,-23.2972495816,38.6035,4.36126691507,9.64767e-05,0.5127,0.0324204570063,0.5127,-14.1068999386,-0.511018,-16.7349573651,-0.0117409217931,0.0695044269617,-31.0110445051,3.24301000706,1.0,0.00372235859799,-22.8834898247,0.512841397398,-12.9428512535,0.157270585909,22.8136,-32.0450549643
0.50436731797,54,-22.2243457456,38.8577,3.14650445781,9.65015e-05,0.504231,0.0341573891153,0.504231,-13.6321871576,-0.504309,-17.6377373845,0.00145220575635,0.0755388966627,-29.6845387367,3.41626650754,1.0,0.00361843148581,-22.277322032,0.50436731797,-12.328910958,0.161893102966,22.8136,-27.0059606723
0.496032454461,55,-21.5447351986,39.3256,4.2034983536,0.000113566,0.495814,0.0357949069584,0.495814,-12.2351682932,-0.494942,-16.9586779801,-0.0130559266513,0.0796325157818,-31.1371349289,3.57705066175,1.0,0.00387416092348,-21.8675341046,0.496032454461,-11.9289531173,0.176188580021,22.8136,-30.8598212174
0.488497247899,56,-21.6781924271,39.5802,2.75478279827,9.81384e-05,0.48837,0.0344915911289,0.48837,-11.0011754172,-0.488793,-16.2551019449,0.00936038164671,0.0731947961996,-28.8902463677,3.44984393822,1.0,0.00360168175955,-22.5154514275,0.488497247899,-12.5850549495,0.188336959654,22.8136,-25.6715606031
0.482462512633,57,-21.968635552,39.8527,2.13848699494,0.000118029,0.482324,0.0375420144522,0.482324,-13.0466535542,-0.48362,-18.0712943464,-0.011573413982,0.0754798777782,-31.0025961484,3.7545970767,1.0,0.00397739960615,-22.2864349406,0.482462512633,-12.3812799564,0.167990188961,22.8136,-25.6023765766
0.474462558879,58,-22.2976262513,40.0859,2.31206841484,0.000119781,0.474266,0.0318355750875,0.474266,-10.6647023922,-0.473156,-16.976982493,0.0119597195757,0.0798295520895,-28.63337733,3.18178932973,1.0,0.00412076707067,-21.8504522148,0.474462558879,-11.9200776986,0.191689794422,22.8136,-24.7687054836
0.46638682913,59,-22.593904773,40.651,3.45199761893,0.000106711,0.466282,0.0373408038127,0.466282,-13.2375390804,-0.466739,-18.6619116098,-0.00879828061306,0.080771563235,-30.7061516343,3.73595600678,1.0,0.00391100051265,-21.7569688381,0.46638682913,-11.9329686142,0.16603705422,22.8136,-31.0695127146
0.458272298924,60,-22.8127413855,40.9548,2.46688652821,8.92202e-05,0.458204,0.0365528706259,0.458204,-14.6995685977,-0.456565,-19.5936561682,-0.0020545379392,0.0732037802078,-30.0370812964,3.65599769671,1.0,0.00354271178933,-22.5128822775,0.458272298924,-12.5926261255,0.151356362845,22.8136,-27.8222267124
0.449618315945,61,-23.3506542536,41.249,2.81571484521,0.000115052,0.449402,0.0270674981908,0.449402,-16.8390162193,-0.451124,-19.7206035077,-0.00751835664161,0.0529869112286,-30.6229969027,2.70619057973,1.0,0.0040406528178,-24.5816874814,0.449618315945,-14.8767152736,0.130472366869,22.8945,-27.9044692174
0.444495709912,62,-23.3014860568,41.7047,2.51587636363,0.000112746,0.444286,0.0266052580111,0.444286,-17.9752464644,-0.445738,-18.1155753618,-0.00526057471792,0.0533210792229,-30.4103450111,2.65902467095,1.0,0.0039527182086,-24.5481222526,0.444495709912,-14.8289853697,0.119085215227,22.8946,-25.774104902
0.43899735266,63,-24.570161332,42.6719,1.57617155745,0.00011685,0.438773,0.0264145309788,0.438773,-17.409358486,-0.438733,-21.715242531,0.00369129949127,0.0581207264467,-29.5213696491,2.6414342627,1.0,0.00425672017096,-24.0682043677,0.43899735266,-14.4275609468,0.124693643859,22.8946,-26.4192179526
0.433049083064,64,-24.8122871527,43.1642,1.87805072485,0.000106024,0.433001,0.0251395528052,0.433001,-19.7657126595,-0.433033,-21.4029708894,-0.0132709846415,0.0481963292885,-31.1948370587,2.51364133094,1.0,0.00420368214216,-25.0603833869,0.433049083064,-15.271806304,0.10112673887,22.8947,-27.8529389137
0.425866340179,65,-24.2264278045,43.7639,1.7978884745,0.000122776,0.425703,0.029605133412,0.425703,-14.9728517646,-0.42577,-21.1889486734,-0.00186263256025,0.0552246100362,-30.0798879806,2.95825855025,1.0,0.00436540279253,-24.3561764717,0.425866340179,-14.6648749625,0.149131044119,22.9257,-26.8834481004
0.420031821416,66,-24.3989915441,43.8801,3.41611336342,9.05926e-05,0.419903,0.0402117271972,0.419903,-10.7124447763,-0.420671,-18.9656365182,-0.0200735662513,0.0728605155684,-31.8329967252,4.0186472068,1.0,0.00383731939473,-22.5456176428,0.420031821416,-12.6025800876,0.191279712597,22.8973,-29.2946611785
0.415468390417,67,-23.2096682109,44.167,3.67102869624,8.49321e-05,0.415348,0.0337139663671,0.415348,-12.9001647585,-0.417216,-17.0004170694,-0.00811853197186,0.0678439873745,-30.6509396278,3.37227262187,1.0,0.00368077499526,-23.04721073,0.415468390417,-13.0301906778,0.169555019375,22.8998,-29.9011270058
0.410042259374,68,-23.1410795637,44.5288,1.35809403295,8.96895e-05,0.409904,0.0275985512507,0.409904,-18.3558766737,-0.41149,-21.2151428266,-0.0078814007406,0.0515956627321,-30.670113326,2.75876646975,1.0,0.00365509993355,-24.7212438303,0.410042259374,-14.9722297484,0.115350115447,22.9623,-25.7887160948
0.402479425196,69,-23.6990104325,44.5965,2.86413241749,8.1188e-05,0.402455,0.0380002180224,0.402455,-14.0166524915,-0.402844,-19.2910256896,-0.0126692669217,0.0720616682884,-31.1053209857,3.79904734304,1.0,0.00354076800904,-22.6277708806,0.402479425196,-12.6753950105,0.158141215208,22.9118,-28.2955221933
0.395253922933,70,-24.5361325867,44.9535,2.86367062419,0.000104472,0.395109,0.0241079656444,0.395109,-19.810781887,-0.396076,-20.0640633428,-0.00681841214966,0.0530980224307,-30.5627699825,2.4094156497,1.0,0.00396567912045,-24.5707281072,0.395253922933,-14.8713753195,0.100717908103,22.9686,-31.3938910939
0.389667412564,71,-25.1997055911,45.67,2.66164467963,0.000120678,0.389386,0.0284258807726,0.389386,-17.9446796181,-0.389258,-20.4193081927,-0.00235926140882,0.0533215447127,-30.1218184282,2.8430450629,1.0,0.00427419786843,-24.5478490129,0.389667412564,-14.8145259321,0.119387707917,22.9996,-29.2026814037
0.384913883332,72,-25.5819897758,45.8584,3.36790213381,9.13352e-05,0.384754,0.0285700358375,0.384754,-18.95891792,-0.386033,-19.1942806194,-0.0409829674317,0.0527697395917,-33.9781721993,2.85615952419,1.0,0.00368225927422,-24.6034753796,0.384913883332,-14.9028313059,0.109398123814,23.0083,-30.855032935
0.378590610545,73,-22.090353117,45.9156,5.37459056483,8.3586e-05,0.37846,0.0312935791229,0.37846,-14.6051687397,-0.379122,-7.35400507078,-0.0228709997327,0.0716529188269,-32.0819691179,3.12807586661,0.999984,0.00356583387906,-22.6675451703,0.378590610545,-12.7275445198,0.152345354188,23.009,-26.2338254705
0.372454665,74,-22.6925182871,46.3086,4.39099382006,7.94157e-05,0.372332,0.036083167469,0.372332,-13.7348108945,-0.375733,-12.5864006014,-0.00882278380947,0.0799651571622,-30.7194878783,3.60797620666,1.0,0.003538587343,-21.8385091656,0.372454665,-11.9909284365,0.161243646568,23.0003,-28.3929839513
0.366105119041,75,-24.2502493865,46.3993,1.99946787245,6.47306e-05,0.366018,0.0254806821551,0.366018,-18.3533953343,-0.365932,-21.1755251719,-0.00509757005636,0.0548870485213,-30.3906453913,2.5459885625,0.999993,0.00323939047446,-24.392780158,0.366105119041,-14.6834178212,0.115258444753,23.0556,-26.9125280575
0.359288001958,76,-22.4930593925,46.8556,2.32684500875,6.71693e-05,0.35917,0.0348497551979,0.35917,-10.6838763861,-0.360092,-18.3331393491,-0.000587374708689,0.076034183843,-29.9077441182,3.48478523491,1.0,0.00363101635531,-22.2307838046,0.359288001958,-12.3425077931,0.191634453152,23.0306,-26.7119079461
0.353341393981,77,-23.2644683195,47.443,2.93437828242,6.86824e-05,0.353205,0.0254724799991,0.353205,-17.6864098681,-0.353073,-16.8929086115,-0.0102714343049,0.0553006416389,-30.9053545863,2.54834723589,0.99994,0.00363874762919,-24.3488302859,0.353341393981,-14.6599458046,0.121869596681,23.0707,-27.8603976719
0.346365305858,78,-24.3090892973,47.7767,3.23892967451,7.97683e-05,0.346206,0.0290296929683,0.346206,-15.7255413202,-0.34467,-21.6046265606,-0.00680639844625,0.0532440592487,-30.5488178624,2.90250987652,1.0,0.0041146686403,-24.555996525,0.346365305858,-14.8358195724,0.14153348222,23.0708,-32.6790300849
0.339261780912,79,-25.2801849054,48.3713,1.86118920419,5.51959e-05,0.339168,0.0249682567115,0.339168,-17.8154033257,-0.33805,-22.6547230793,-0.00448345011882,0.0564822694581,-30.3336156718,2.49589818243,1.0,0.00329360696878,-24.2323231586,0.339261780912,-14.533092985,0.120634923609,23.0707,-29.058440081
0.334152181745,80,-24.6955226327,48.6909,2.67085376003,6.51175e-05,0.334013,0.0258344150399,0.334013,-17.4724973507,-0.335565,-20.489481121,-0.0126745287284,0.0506670654976,-31.1450857617,2.58183473095,1.0,0.00342846128036,-24.8135783565,0.334152181745,-15.0844020427,0.124235874282,23.0707,-30.9533398405
0.329386155323,81,-26.1487939855,48.9298,1.80588830959,5.19432e-05,0.32928,0.0227060494603,0.32928,-17.938347467,-0.329926,-23.5554027875,0.0174342223037,0.055642975367,-28.1328439932,2.26904474027,1.0,0.00319428286294,-24.3158404988,0.329386155323,-14.6312733565,0.11948585572,23.0708,-30.5367218818
0.323915957199,82,-24.414043834,49.2775,3.67468552812,5.20471e-05,0.32381,0.0272444708163,0.32381,-17.9473068238,-0.322529,-17.7700934156,-0.0174108555985,0.0538319966003,-31.6107483996,2.72305133891,1.0,0.0031969154626,-24.4959273482,0.323915957199,-14.8122039716,0.119292093176,23.0708,-29.7910000114
0.318324010092,83,-21.8773773414,49.6571,4.30895904049,5.89777e-05,0.318187,0.0373372604284,0.318187,-12.9842161946,-0.320654,-11.9648939816,-0.013008351699,0.076907810783,-31.1354873566,3.73390957048,1.0,0.00348120575845,-22.1419087274,0.318324010092,-12.2540605736,0.168383271606,23.0354,-28.199268982
0.313556309466,84,-25.157446909,49.7468,2.96666630592,4.73736e-05,0.313479,0.0265508611235,0.313479,-19.0408160345,-0.316689,-19.4681832517,-0.0160455900694,0.0518481084744,-31.48654342,2.65386565391,1.0,0.00314496348658,-24.6947857256,0.313556309466,-14.9536161002,0.108343470752,23.0744,-29.4699230361
0.309280702257,85,-24.0520018328,50.0237,3.11664427994,3.85725e-05,0.309212,0.0287766540839,0.309212,-17.7708998386,-0.30955,-20.2166602727,-0.0204617499499,0.0589178110649,-31.9197120953,2.87514690769,1.0,0.00284250968174,-23.9896795343,0.309280702257,-14.338279107,0.12110898586,23.0745,-31.0359830363
0.303398869287,86,-23.5413880237,50.4204,2.66786212125,4.17348e-05,0.303324,0.0348546172505,0.303324,-12.206430875,-0.303483,-20.0656953972,0.00566238299205,0.0818688771389,-29.2816694482,3.48424490971,1.0,0.0028803210651,-21.6456703028,0.303398869287,-11.789957188,0.176394156523,23.0492,-28.6984700658
0.296838590094,87,-24.5121121196,50.5274,2.51389791728,4.13368e-05,0.296765,0.025692261271,0.296765,-16.5475556468,-0.296577,-20.8187695864,-0.00680181391428,0.0555776284492,-30.548536534,2.5676136989,1.0,0.00280540610053,-24.321574479,0.296838590094,-14.6393397468,0.133360915062,23.1005,-30.0992081737
0.290644647983,88,-24.8735120148,50.7007,2.49987017553,4.97055e-05,0.290562,0.0252478694509,0.290562,-19.1238607929,-0.290766,-21.4688565285,-0.018119463239,0.0529719858292,-31.6863731507,2.52289883628,1.0,0.00304172938127,-24.5831037016,0.290644647983,-14.8565957798,0.107612844287,23.1005,-29.5653558609
0.285631157813,89,-25.0304814036,50.8652,2.39460463697,3.75506e-05,0.285581,0.0255533873627,0.285581,-18.1450469225,-0.286133,-19.5606381186,-0.0154978278067,0.055446853712,-31.4240494629,2.55504439338,1.0,0.00270612880203,-24.3356199133,0.285631157813,-14.649680488,0.117337104503,23.1006,-28.6136000778
0.281482611046,90,-24.6086567055,51.3316,2.09003130977,4.40882e-05,0.281446,0.0275108380872,0.281446,-17.3442871375,-0.281133,-20.7486474813,-0.0155595903849,0.053021009013,-31.4169068444,2.74924442018,1.0,0.00289453268498,-24.5776014873,0.281482611046,-14.8724922168,0.125396664261,23.1006,-27.9897645644
0.27557855389,91,-25.3321635358,51.8083,2.31263948599,4.89366e-05,0.275534,0.0277599717269,0.275534,-18.0950724499,-0.274397,-20.0219082808,-0.0208807109604,0.0496428279749,-31.9594774559,2.77430886358,1.0,0.0030543288447,-24.9143636692,0.27557855389,-15.1857457502,0.117922196449,23.1005,-28.4682807596
0.267676744342,92,-24.2380156478,52.26,1.11288070296,6.38083e-05,0.267599,0.0282116447815,0.267599,-16.6704407216,-0.266798,-22.7906827711,-0.00410324811859,0.0556141436713,-30.2894732683,2.81965788894,1.0,0.00344150105184,-24.3178558267,0.267676744342,-14.643032619,0.132052145548,23.1137,-25.7601528553
0.260275230839,93,-23.7590095786,52.8476,1.8118816673,5.63087e-05,0.260188,0.0239433682001,0.260188,-19.6851598921,-0.259206,-21.3895616407,-0.00453950803619,0.0492036950978,-30.3236061133,2.39291431883,1.0,0.00320470534344,-24.9592968763,0.260275230839,-15.1809165565,0.10186047687,23.1136,-26.5843442207
