QFunRegParamNorm,AverageQLoss,StdReturn,MaxEsReturn,AverageY,AverageForwardProgress,StdForwardProgress,MinEsReturn,AverageQ,MaxReturn,AverageAbsY,AverageAction,MinForwardProgress,AverageAbsQ,AverageEsReturn,StdEsReturn,Epoch,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,AverageReturn,AverageDiscountedReturn,MinReturn,MaxForwardProgress
63.6374,2.04034,5.60941619531,27.3637122195,11.5500341722,0.0321737413762,0.0441328859039,3.91452124546,11.5463,33.5300939006,11.5583844882,0.935877,-0.0882829256408,11.5605,16.4863612835,6.05944941515,97,25.5172,-12.7479,0.656569706816,13.9927357223,10.779596095,-0.835109243042,0.185509686723
64.1506,2.96564,6.36731851243,38.0577896848,12.1013759003,0.0461109177721,0.0490847759307,0.518457708964,12.0996,32.3340419883,12.1105662,0.960493,-0.0800965827902,12.1156,17.060859352,7.67780870332,98,25.5694,-13.4268,0.696751564625,16.3086081696,12.2585905464,-0.0798827227534,0.164659375373
64.7074,3.13375,5.95777904505,14.437283933,12.7954534136,0.0177885616373,0.046385009009,-1.58099303545,12.7883,28.3490006828,12.8049880258,0.956183,-0.0992579384754,12.8032,9.18681495215,4.58977534051,99,25.6037,-14.1465,0.745042104955,12.7207410993,9.7227053123,-2.09606137856,0.139258859564
65.2785,3.42011,10.3298038833,37.9270797685,13.2148409258,0.0800975400522,0.07024310095,5.120155082,13.2096,51.1141992996,13.2262146792,0.956692,-0.0805032961554,13.2291,15.3466448901,7.66979584876,100,25.636,-14.6805,0.788815289415,21.5575140976,14.9386138331,-1.98158118159,0.288990001904
65.7791,2.7923,12.3863148692,46.5054704295,13.9180793569,0.0783744296883,0.0829906027686,0.376146711986,13.9142,51.7526524947,13.9312996537,0.954775,-0.150475360682,13.9338,18.3679264038,12.1626783085,101,25.6973,-15.4538,0.807730766447,20.2484005881,14.2530713388,-8.55384735378,0.303645769493
66.3471,4.26724,8.19911059255,30.4810799439,14.4948149621,0.0513481821525,0.0546701822296,-4.04638085587,14.4873,48.9205568212,14.5080523693,0.952914,-0.0575208886807,14.5084,12.504684778,9.30419597526,102,25.752,-16.1043,0.880417515616,15.8670189615,11.7890152193,-0.784382240702,0.267817393666
66.8517,5.47711,7.04519343396,27.6793220918,15.3645515041,0.0684810282839,0.0529748638144,0.705716568611,15.3575,42.4870569088,15.3777637402,0.963184,-0.0663629705088,15.3797,14.3598688337,7.33776850127,103,25.8105,-17.2366,0.946240220214,18.714010147,13.922898929,2.29214485097,0.248810556072
67.429,4.32611,13.468614437,43.736446453,16.3167091244,0.162142081559,0.0957702742637,5.58847596772,16.3077,159.675617236,16.3298541547,0.960638,-0.0650603697282,16.327,21.9509846344,10.8070495602,104,25.8505,-18.3057,0.95972105082,31.7411267532,22.2500851631,-1.7754949015,1.06885485345
68.0209,5.5127,15.3426272499,79.8307441943,17.0378537205,0.116279433811,0.106566156213,9.90973406474,17.0294,68.2761149276,17.0509003668,0.95988,-0.0833238901828,17.0516,29.1664405241,15.3927713569,105,25.8939,-19.0937,1.03659784918,24.5071043363,17.6673035617,-3.00022937291,0.410451803979
68.7047,6.51087,11.6908597371,60.7992566963,18.0230959415,0.198849175085,0.0834873592567,-1.35494481555,18.014,87.5544872906,18.0366165326,0.949354,0.0463607192662,18.0349,30.8645552459,16.0345814266,106,25.9388,-20.1296,1.07962696415,36.326918576,25.7049835469,14.4522610795,0.552297237973
69.2876,7.85773,28.511043291,83.9035946789,19.0064948294,0.404732343439,0.202551649755,14.3089615324,18.9963,137.669222714,19.0199550674,0.949317,0.0167928965767,19.0232,34.9058924639,15.8791868024,107,25.998,-21.113,1.13804402985,67.9590417411,39.6892447929,12.3645180547,0.913837744211
69.8375,9.52923,22.0205385059,106.117062018,19.1973378259,0.217849292407,0.162895168707,16.39169339,19.1873,97.1942006313,19.2109365053,0.952809,-0.160919518296,19.2155,46.0153993958,26.4776950836,108,26.0449,-21.3277,1.1931398884,45.4237069681,26.0377250606,3.7314604422,0.594897151632
70.4369,9.5095,27.7463179358,97.8549305275,20.4173472127,0.503469181215,0.205217161551,6.41556229493,20.404,171.849147364,20.4318798944,0.954882,0.0349228641836,20.4309,54.2850242542,28.4536836534,109,26.0905,-22.6862,1.25319894927,81.2303990611,47.124630148,16.759601502,1.18231264811
70.9997,9.74636,20.5931968458,134.235499216,21.5205206428,0.567929687332,0.152257939407,30.5633966742,21.5066,175.662083418,21.5348347858,0.961037,0.274861344256,21.5354,83.4519213897,25.8428227125,110,26.1467,-23.951,1.27193809256,90.5707175258,51.1898845164,53.0483829754,1.18668112037
71.6463,11.6461,27.7785176917,128.816053628,22.5354778415,0.594061927551,0.206526432101,32.4891500049,22.5157,186.25820155,22.5497803736,0.962715,0.211111769024,22.545,86.7690627514,29.5580755652,111,26.1966,-25.1019,1.34147229501,94.9737031064,54.2884404081,47.2756142188,1.17839129774
72.2081,12.5934,22.0676020691,126.783123787,23.2820174536,0.677468989998,0.163192147319,19.1313811023,23.2688,165.92102178,23.2976642818,0.957611,0.092963858235,23.3013,74.808395529,26.6304109174,112,26.2183,-26.1292,1.40855888442,104.89407047,59.294640524,40.4125912997,1.11134287241
72.7986,12.9377,22.5594616803,118.467954153,23.947802758,0.616805862143,0.165460051124,9.57000749423,23.9312,166.325462034,23.9641996989,0.950044,0.260794342125,23.959,87.6585652122,28.6049786779,113,26.2679,-26.8816,1.47184331894,96.7624454968,55.1221926455,49.9856918017,1.1376076407
73.4599,17.4807,27.4034249927,150.107551917,25.3824564283,0.28694040935,0.201576420848,31.7051977971,25.3592,136.995918005,25.395979827,0.942436,-0.210278727314,25.3891,69.570096648,31.7884216437,114,26.3066,-28.3468,1.58852744181,56.9376294413,31.5013170947,-7.31435451932,0.83271312747
74.0804,11.7955,20.0794783639,66.8331963377,26.7263544173,0.434017329338,0.155991906781,1.27070423393,26.7112,115.91147911,26.7361584162,0.94839,-0.0327543290017,26.7337,40.8885141061,20.9006391073,115,26.3533,-29.9093,1.56552685598,74.2610179738,42.4396476986,26.7951055667,0.707754902709
74.718,16.5935,11.4463229166,120.432995273,28.1225666091,0.127940771225,0.086365282955,21.3072189734,28.0982,94.6235542453,28.1272992195,0.931074,-0.0915653621503,28.1259,51.6314163574,30.5163627078,116,26.4074,-31.4959,1.71812891994,29.1633318114,19.3912377481,1.24623230844,0.602750593332
75.35,23.7731,32.9044581276,114.373256218,29.5415517763,0.633973162412,0.245939765457,4.78107939434,29.5163,162.351710244,29.546342886,0.947292,0.0287461371359,29.5391,46.2374736008,35.0474018164,117,26.4601,-32.9412,1.82584648227,102.086708158,53.723033366,24.6143912137,1.0905070819
75.9596,23.3111,34.6980305421,105.183732037,31.0930470194,0.545792341871,0.262515470333,3.09211552739,31.0659,166.93754059,31.0960229839,0.949757,-0.32844240735,31.0899,60.8101860477,25.1521770067,118,26.5273,-35.0684,1.90463717529,89.4657779703,48.0366450195,-24.8058672103,1.12529225693
76.6779,32.8791,29.1665511198,119.210019686,32.5417633853,0.245724184272,0.231874971123,1.50715248557,32.5044,122.633541412,32.5457687704,0.95608,-0.374525318743,32.5362,69.3920239531,34.7515321707,119,26.5709,-36.3294,2.05680551036,51.1684528057,29.5070590306,-18.1274091942,0.793508311006
77.3732,30.4871,11.5912445786,90.2138928536,34.4045185926,0.374125360007,0.0834590500208,13.1044947693,34.3693,102.380773638,34.4098678334,0.942763,0.0973792267336,34.3854,56.6080953624,24.435502196,120,26.6063,-38.2002,2.05566079703,63.9926477514,39.4060855411,21.8248875779,0.63744278751
78.0413,36.262,26.7099532366,87.5185894204,35.8486337563,0.437496218278,0.217648233266,9.93471936052,35.8098,111.157989887,35.8559240314,0.954061,-0.576050494002,35.83,49.3714966186,22.8605954202,121,26.6498,-39.731,2.17490287268,78.4165032502,39.6264935873,-38.8296022887,0.672508451114
78.7576,37.194,17.3809516656,107.201214083,38.2797290798,-0.358967421433,0.137025943831,-47.9889151262,38.2459,61.4946907015,38.2852856586,0.962057,-0.550506305749,38.269,21.7143682128,48.66735568,122,26.6835,-42.5251,2.29117018809,-26.062962195,-8.50780541783,-51.3329107029,0.312414055131
79.357,31.3014,14.4755947052,26.3692818001,38.825301376,0.0278708626883,0.120563906377,-52.5664455376,38.7889,45.452257606,38.8330541677,0.919423,-0.558453204469,38.819,-9.49393799959,29.4442940156,123,26.7096,-43.4752,2.30418999676,18.7743030406,12.3675415056,-49.5769628206,0.231103324733
80.0817,46.239,27.7759434595,43.2610626535,40.9484093567,0.212723238213,0.215152732849,-17.5911492509,40.9113,95.7386708086,40.9637539558,0.943889,-0.573059686002,40.9501,13.953436588,14.9229776875,124,26.7381,-45.8212,2.57519728498,48.6640573343,25.2961728952,-31.5967933915,0.566816573466
80.8872,54.7861,25.7588625216,75.7078659987,43.246769735,0.0918637217223,0.202820962201,13.1667500296,43.2024,125.319032616,43.2640684197,0.931413,-0.486740044949,43.2346,43.8901083031,19.6257234205,125,26.7782,-48.2019,2.74177264385,31.613593743,18.1637176926,-34.5048614089,0.740063267046
81.6543,55.7289,27.6527270754,97.3900546785,45.6964665755,-0.102212444474,0.219610665256,-15.7406244383,45.6608,115.809139668,45.7136786333,0.951687,-0.45983576864,45.6976,28.5749525171,28.6923918852,126,26.8062,-50.4765,2.85917107321,7.10207175235,8.27340070671,-36.5712379747,0.617584690829
82.3655,66.9912,27.0185576701,92.9087936148,46.5155285115,0.133855840313,0.204823602258,-20.8669705922,46.4692,112.413111759,46.531192861,0.947055,-0.555515355789,46.5086,32.9752095199,37.2420998852,127,26.8421,-51.2944,3.02672254485,36.4116445568,21.307910678,-42.2479693868,0.596684988031
83.0889,62.9264,20.6162796771,96.1176958771,48.4925952353,0.118883544382,0.160713789946,-4.61829579135,48.4336,89.9957366579,48.5073977502,0.958394,-0.374679729749,48.4697,47.4420398442,26.0949787199,128,26.8861,-53.3364,3.09416359222,33.2815006513,20.928856695,-23.9160968334,0.538655676885
83.7902,73.0052,24.1142344492,108.483657143,49.3677583944,-0.0587057609082,0.185531016141,6.09990062917,49.3248,100.360922754,49.3873768869,0.975876,-0.453732029197,49.3729,53.0190758919,35.5857346279,129,26.9235,-54.2548,3.20627228067,11.849693449,10.807593483,-26.3823429864,0.573695456757
84.5619,87.8843,7.89975210583,70.5960383079,51.9632607934,-0.130422992385,0.0639844802876,-19.282269017,51.9034,16.8042700725,51.9826292629,0.951932,-0.365588309595,51.9425,17.0021859117,23.950865642,130,26.9498,-56.6361,3.39840634434,-2.27161542923,0.320503981494,-28.0970226155,0.0186870093207
85.1256,65.8975,12.8479615822,7.87363596837,52.702210394,-0.20728245234,0.101344760368,-20.5144455989,52.6671,48.2620518141,52.7294500899,0.967984,-0.423745764099,52.7243,-6.11479566131,8.96883643496,131,26.9643,-58.1142,3.40460339648,-10.8656320716,-3.30646987964,-34.1440609811,0.240176663316
85.7107,81.4215,8.10947777698,2.62502296926,53.8117110713,-0.132014394457,0.0678690498555,-29.5707409364,53.7693,21.3502008142,53.8506319807,0.975,-0.321200505999,53.8358,-15.7973240317,8.23031666084,132,26.998,-59.8061,3.64461682071,-2.69688759644,0.368095491603,-22.9700503742,0.0580874018661
86.4208,78.1786,29.6050301968,63.4803103406,56.5340472241,-0.0399408261358,0.224850432347,-35.8845128333,56.4876,119.662707892,56.5726703648,0.981044,-0.503012826154,56.5486,8.63536674617,29.7232343655,133,27.0171,-62.6441,3.66634534698,13.7726469023,10.40014935,-43.9792733036,0.672077274177
87.2149,106.337,18.274812355,18.0359167655,58.3219826549,0.0234174848275,0.138802355137,-25.9784911287,58.26,80.3985166166,58.367126461,0.976887,-0.470079828759,58.3304,2.26322713681,15.6680888212,134,27.0313,-64.0648,3.93800528365,19.1109051711,13.6931575975,-38.3173119006,0.404943008148
87.8876,117.897,47.0840780902,31.5579906475,60.0838057671,0.0504570610016,0.363128540855,-37.2442129468,60.0208,115.506889371,60.1352238882,0.979713,-0.527077679707,60.0986,-8.37733604271,20.6031950517,135,27.0576,-65.9039,4.02983320866,30.7089329118,18.216759508,-42.5062290933,0.663081449949
88.5104,101.22,16.6676566636,112.29276902,62.1517578166,0.299970809244,0.131921191612,-41.9307228579,62.1066,90.2892601666,62.1966839888,0.974227,-0.18864802706,62.1787,41.3390979602,50.8170077779,136,27.0719,-67.9239,3.96780366405,57.8356497413,31.2907876804,3.15764115783,0.520449889256
89.0947,112.117,14.1384485073,57.7047886701,64.0612854382,0.0897733803812,0.0985472892845,1.82494966742,64.0109,66.7038515833,64.1153272005,0.965548,-0.0877196584887,64.1158,29.6904489656,16.1183100685,137,27.0941,-70.3847,4.06131611014,23.0137250495,15.4706579444,-1.39931565797,0.407171496043
89.7691,117.915,13.4216388823,57.608266688,64.9727751503,0.103364350484,0.104676380869,-1.90901749107,64.9057,62.8205332415,65.0318539523,0.979719,-0.206433704832,65.005,23.2343110149,19.4462475458,138,27.1184,-71.1899,4.13279048282,29.43676429,18.0672163139,-7.7754172226,0.374587827264
90.386,149.853,9.17089821595,40.2969099663,66.5100317166,0.0979131956385,0.068205738837,6.25373156575,66.4552,48.0527503316,66.5756572127,0.983847,-0.117319258492,66.5779,26.8822972545,8.71449515571,139,27.1516,-72.5136,4.35821845436,25.3170501746,17.2230493232,-2.57507281341,0.268385569695
90.8765,110.44,7.71204558059,36.2368889894,68.5458787898,0.104325205751,0.0578135800213,1.16418970403,68.4772,47.1527471559,68.6415105487,0.987715,-0.0682845556798,68.6311,23.0862675931,8.05755178952,140,27.1666,-74.8393,4.21919394385,24.926681448,18.1569897059,2.41709440312,0.26138981816
91.4411,129.899,9.56472149181,32.2342561992,69.4904720909,0.131993244602,0.0678281982348,6.58503449445,69.4299,55.5249651714,69.6081148721,0.967464,-0.027925975783,69.6078,22.7032438415,6.95842731463,141,27.1996,-75.7281,4.35633879546,29.4898167982,20.3631495861,8.9715576029,0.309023727982
92.0189,165.511,8.86833518542,48.4132214814,71.2391194712,0.166775203308,0.0653346213669,13.7140093642,71.1699,61.7568806298,71.3581506958,0.960176,-0.0399599196732,71.3446,33.841335514,10.5080988077,142,27.2453,-77.2276,4.56372056595,34.7320552978,22.6059552109,7.74039641516,0.36109746894
92.5186,147.282,11.6368192749,48.3698008504,71.4262000639,0.151514503175,0.0890201812384,9.94150356532,71.3656,68.7317341449,71.5544449578,0.973471,-0.0674682731072,71.5555,30.9406094314,8.9906337441,143,27.2723,-77.1475,4.49590816118,34.5976470694,21.5418445933,5.69235678992,0.399658433384
93.0811,147.237,11.976370134,46.5549239162,72.0100376284,0.113532602793,0.0941384932127,8.16526276751,71.9743,59.8178044132,72.1312741625,0.977389,-0.102959675187,72.1622,27.1944853382,9.7412277734,144,27.2999,-78.2589,4.55845972763,30.0042147678,18.8844702728,6.24067513923,0.343709639534
93.6205,142.282,11.6090232946,48.351862415,73.2297914929,0.105399118903,0.0909780616567,4.21001522802,73.1598,61.8966099195,73.3453869765,0.962439,-0.140168008981,73.3311,27.665160561,13.7319380587,145,27.3319,-80.1773,4.49265530149,29.0750450713,18.1172290175,-2.21895355174,0.357643483888
94.2554,167.346,10.8948794534,51.0805626896,74.9166345277,0.0945049025045,0.0837577313761,8.11770330387,74.8387,53.1176091496,75.0134475749,0.961016,-0.111360404323,74.985,27.2784100676,13.3462365757,146,27.3643,-81.9368,4.69923154927,26.8399992605,17.2084177573,1.08649542437,0.288286540598
94.7914,162.404,11.2642670444,32.6058434821,76.0827818432,0.116844087484,0.0885682627176,-5.07051819624,76.0126,55.6760534565,76.1722675741,0.951732,-0.117178264915,76.1452,18.0431493463,12.2812608726,147,27.4028,-82.8088,4.67445092432,30.4079730843,18.8093358622,2.43363329617,0.311017431909
95.411,162.911,9.72242054396,47.2527018795,77.9222394154,0.143034348867,0.0734336557679,2.00755147123,77.8457,67.2455631826,77.9995158009,0.933746,-0.0433964274366,77.9653,27.6748448656,10.6403763135,148,27.4394,-85.113,4.75319676185,32.5537608465,20.4837123528,12.0140857658,0.362592946131
96.0461,206.087,8.85703758743,57.8931743628,80.1331784503,0.155758970005,0.066384048951,16.8057670365,80.0728,60.2557274746,80.216889026,0.931866,0.0112847128227,80.1975,29.5727183731,10.9022134019,149,27.4749,-87.6769,5.08991974579,33.5920366216,21.5428231381,14.8927525435,0.354704054178
96.6821,188.361,7.37118753482,48.7382277867,81.7722108295,0.175100898396,0.0572864747248,4.26356119294,81.6618,51.345477127,81.8666785753,0.930919,0.00712000685892,81.7959,33.9120857819,11.7251526408,150,27.4972,-89.0422,5.0673558496,36.2043529939,23.3755921553,13.6681686025,0.299287068868
97.3638,238.38,7.91119265542,48.2766908234,83.7243666635,0.145481875134,0.0595548301198,1.95646540639,83.6325,51.4837906639,83.8333974348,0.953077,-0.107720030464,83.7688,32.1008030651,11.1184296188,151,27.5232,-91.1462,5.29052838332,32.02853126,20.7384190137,-1.68831564513,0.293727577692
97.9829,221.002,9.24400144309,51.5298640418,84.2544524226,0.126505981989,0.071459203943,16.3001631744,84.1719,57.737820022,84.3733645217,0.963561,-0.0493102525885,84.3221,29.6967171955,11.0729895264,152,27.5436,-91.8954,5.28902415732,30.3036961837,19.2404350015,9.14865172773,0.331233917187
98.5471,316.262,8.06463183101,49.4920201062,85.4092074218,0.16128038106,0.062550518094,11.0799635225,85.3119,54.6687475221,85.5517806432,0.963524,-0.0116033872709,85.4723,31.7772228613,9.53003495965,153,27.5633,-93.85,5.64091654921,35.180547743,21.9513574415,14.7236218083,0.310944352852
99.1158,287.706,8.20767700624,49.8673572019,86.9523444258,0.171531611433,0.0635128878027,14.9066590553,86.8577,60.8123933538,87.0792020171,0.948943,-0.0172131532208,87.0028,31.9034530302,11.0762278125,154,27.5833,-95.6354,5.58003568551,36.4989656993,22.6759338302,13.6364424318,0.336251272638
99.7582,327.377,13.4042212553,63.622590126,88.8115337143,0.133912196828,0.0968808365452,6.86787955769,88.6945,69.167109397,88.9387382401,0.948175,-0.0646468385213,88.851,31.9448809521,18.0359576205,155,27.6163,-97.2728,5.84961778895,31.0956501339,19.5791598425,3.43641828868,0.402177882987
100.384,300.366,9.21644585735,36.9468565859,90.0637516541,0.0764191257158,0.0696147914846,8.63033110885,89.9778,68.4243135407,90.1968816956,0.949763,-0.114902136646,90.1427,25.8284545478,7.34966114841,156,27.6413,-98.8261,5.84584307328,23.326470973,15.3058832733,0.700124701196,0.391633516924
100.944,365.027,9.68940018136,31.7617225256,91.4953220904,0.121111395241,0.0687882214858,10.9349124497,91.4119,58.75178401,91.6290080972,0.948358,-0.00993699037191,91.5756,23.2987343675,6.02788088451,157,27.6745,-100.597,6.11019476911,28.519902244,18.5066872402,9.84818385875,0.336172680245
101.626,388.788,11.1166491644,49.3753994842,91.7479761189,0.157688865126,0.0804503752454,2.20030717129,91.6732,61.9308673887,91.8907480349,0.950455,-0.0285785271166,91.8371,25.9335274383,13.1753752379,158,27.7006,-100.881,6.23937799563,33.5259075586,21.3624176972,8.60440368866,0.354515519658
102.202,387.743,13.5991375506,43.7216126137,93.6871188497,0.176522528901,0.0956698888974,7.26552409847,93.5836,70.9854947902,93.832532267,0.948351,-0.0468119181992,93.7526,28.4625933075,10.6872333938,159,27.7231,-102.992,6.17346191833,36.6405763527,22.8027634286,4.94132304298,0.430999268281
102.941,426.257,9.95938840519,75.1553133339,96.4688868136,0.224349956336,0.072403187742,21.8699697035,96.3882,63.6546720544,96.6034082646,0.944698,0.0467198013063,96.5438,43.5099165045,15.9056304752,160,27.7462,-105.717,6.45771617242,43.5926170004,26.3668564731,18.962697072,0.371605012454
103.725,467.013,12.8072961263,56.8867014602,98.6272265437,0.278675614338,0.0915195368105,12.6745828804,98.5691,80.7900516262,98.7756480878,0.943142,0.0453364310576,98.7413,39.6905571966,12.8761576578,161,27.7725,-107.989,6.55646978341,51.4340921091,30.1988128275,17.6834231819,0.481606465419
104.478,490.825,16.9779985133,64.6502117644,98.8799462763,0.206282030454,0.116456973315,16.3775719755,98.7806,76.5021422293,99.0214934333,0.952138,-0.00611079085216,98.9403,40.8466609997,13.969371038,162,27.8019,-108.726,6.63758281402,40.9911832516,24.5274892434,10.9364540109,0.457487750316
105.174,483.76,6.65155129113,61.9999693286,99.807602494,0.0866001027413,0.0499346425858,5.59587376333,99.7475,40.4624964822,99.9582489897,0.939371,-0.0752287456704,99.9303,30.551698763,15.9417575712,163,27.8342,-109.74,6.57906300184,22.9427899107,15.6081302636,1.46440404525,0.209099572449
106.009,536.51,9.28963551197,33.9833579759,101.710614815,0.100694512557,0.0657713556873,2.30544314213,101.639,49.0855214085,101.869571924,0.939615,-0.0494708924807,101.823,21.2274043607,9.13164177606,164,27.8651,-112.46,6.7891350905,24.6576821768,16.6824160452,4.83343138414,0.267460998727
106.822,554.655,9.4182169465,36.414351963,103.52483954,0.0751210441791,0.0665528675928,10.0735983675,103.446,45.9453272425,103.696236996,0.941863,-0.0643882694884,103.645,22.9364966101,8.25196760981,165,27.8952,-114.664,6.73248840704,20.9499537817,14.502227387,2.52314640125,0.254382676006
107.603,611.863,7.82067430353,37.1467962871,105.316788599,0.0719632168984,0.0578881127009,0.800518805328,105.24,59.5035760911,105.494653155,0.931522,-0.0450011549439,105.439,20.1579225872,9.29876264247,166,27.9323,-115.857,6.86983968277,20.4691321438,14.506081462,4.96155454356,0.358511771195
108.389,604.818,15.4880842,65.8764581513,105.359625798,0.227982210338,0.109326834315,2.20172405278,105.275,79.4973902526,105.5387495,0.939828,-0.0180611291738,105.475,23.4796983408,14.5279435132,167,27.945,-115.467,6.7852615462,42.9916171731,27.4323135874,7.25518511977,0.50681137828
109.23,716.315,9.66020840765,57.1076654006,107.23268686,0.157759497719,0.0714542136577,15.7879966078,107.186,62.9146415692,107.400577616,0.946079,-0.00115943138585,107.38,36.4778928425,12.2308770157,168,27.9777,-117.956,7.17597231927,32.8882631436,22.0161869628,13.5202347835,0.380587694576
110.02,697.285,11.9194731824,43.4563941977,108.293446249,0.122893388629,0.0855552507282,3.68772612352,108.195,62.3462016855,108.44018837,0.949375,-0.0670151994681,108.383,20.2178514594,12.6320530111,169,28.0094,-119.261,7.06552281887,28.1433051711,18.443132142,1.4512367142,0.357968032195
110.749,695.019,9.75841298819,70.8757492832,109.597206542,0.0748334154688,0.0720926327328,9.61505399796,109.506,59.085835651,109.708671134,0.955001,-0.092986128049,109.669,32.9993434915,17.6969470246,170,28.0496,-121.304,7.15530962263,22.0136503822,14.7901902558,-1.32914108087,0.34830697714
111.438,779.977,11.4268163827,45.6698227317,111.071626755,0.109864146379,0.0822603943908,6.19778412093,111.026,62.0713761326,111.145832537,0.95677,-0.0688010764986,111.154,22.8557947037,11.0240573413,171,28.0863,-122.459,7.22312644548,26.9787755046,17.5872324614,3.39826218953,0.368074389315
112.173,765.088,15.3082422497,74.0961106087,111.07260365,0.112896775092,0.107060308283,6.42609344855,110.979,72.3422392337,111.133917855,0.95643,-0.0789266007955,111.09,28.8911851644,15.5268119283,172,28.1105,-122.31,7.21838222991,26.8580954058,17.2923431391,-0.084720791373,0.431208462041
112.941,785.914,12.6232850484,36.9057295909,114.417902647,0.0640889126414,0.0897746049254,1.4216215775,114.403,62.6179884969,114.463246943,0.963372,-0.140254556453,114.5,15.1292049812,8.99134973501,173,28.1216,-126.274,7.31578782105,19.8950812346,13.3325154706,-7.39453716392,0.354644227479
113.729,899.644,6.61847521086,32.0576163673,113.810234777,-0.0236847505921,0.0492053804435,-1.56893113463,113.712,31.4253239718,113.852452486,0.95919,-0.160806348299,113.814,9.98454659897,8.15017003158,174,28.1334,-126.143,7.53806059003,7.34675908751,5.45661988994,-10.5041944561,0.151252410219
114.589,1018.78,8.48112009937,27.2969781109,115.039086535,0.0250827006942,0.0610892564044,-2.64218924883,114.956,42.2366059881,115.082860158,0.957077,-0.10593573948,115.076,9.41887792652,8.29724957328,175,28.1508,-127.953,7.84712190101,14.2935450902,9.82794979914,-2.83015551661,0.225264846853
115.285,1028.2,14.2448161408,43.9793992067,117.336847994,0.139783118084,0.098145265704,5.65372303841,117.209,73.4925076115,117.397153634,0.948056,-0.0773067341628,117.367,17.9213876853,9.84514252062,176,28.1687,-130.974,8.10283166247,30.3180351429,20.0031114158,0.140769024091,0.447661518787
116.036,994.088,24.0268234018,79.58528329,116.691879725,0.386008749664,0.174263705383,4.08263603908,116.633,148.063888545,116.753918722,0.950239,0.0343635862054,116.758,49.4363424893,20.9223730346,177,28.2026,-130.006,7.90985466678,69.3274955969,36.6366680766,25.7074867892,0.891056276533
116.734,1067.76,22.5652887988,70.7782556715,119.891596508,0.261707936102,0.165124864236,27.1636131451,119.829,125.513219772,119.945704578,0.955359,-0.200149602408,119.982,54.0222986366,11.6981519847,178,28.23,-133.968,8.34496204671,50.8080789958,29.6209688216,-3.31492646203,0.783989666991
117.435,982.758,8.7861497618,89.5647474596,123.238464002,0.0901502452022,0.0629417745323,0.820722828062,123.181,48.5069408546,123.289162574,0.945111,-0.0543502876137,123.316,39.8837158315,23.51029007,179,28.2581,-138.056,8.3727958557,23.2075406374,15.9656055574,1.63343316544,0.26854046485
118.412,1540.61,9.6928770923,50.3184699605,124.272343724,0.0859426988157,0.0685951112433,6.40827579919,124.145,61.6197564514,124.35991518,0.949126,-0.0584192793937,124.295,23.1861780748,10.2722162886,180,28.2917,-139.872,9.32244979103,21.8833556441,15.6931582905,0.678513154178,0.370519935191
119.168,1236.63,12.4182809566,41.5306113625,129.06489961,0.122059564056,0.0875802200354,5.18254357273,128.977,61.3376199656,129.157424392,0.957542,-0.0999409937949,129.179,22.0451353732,8.78866327287,181,28.3313,-144.811,9.16492911803,27.3650051897,18.7005622699,-2.17589051571,0.368382902475
119.945,1103.81,13.4382764056,79.8284525345,131.020257765,0.154825580494,0.0944083356088,1.17638923856,130.914,72.3318348547,131.142180289,0.951643,-0.0381467978122,131.123,27.4350673219,18.49873604,182,28.3652,-145.691,9.06691532297,32.5085566929,21.4667973283,4.93023430098,0.438880630219
120.857,1815.78,10.2922670548,45.9229303304,135.083902133,0.0910255162199,0.073294299444,2.92193952052,134.987,68.6022966857,135.250353695,0.953883,-0.0468691531972,135.21,26.2233857008,10.6132189788,183,28.3923,-149.827,10.3160462551,23.3039409654,16.2135875725,3.39387428762,0.413131561981
121.541,1452.19,6.16714052183,60.9653539137,134.737138505,-0.0151125172822,0.0464414821657,-0.251691792397,134.638,29.1151969745,134.895749441,0.961419,-0.124368750797,134.891,11.7541926086,13.1687114222,184,28.3943,-149.706,9.90763361698,7.58686288551,6.05253395437,-4.97252603078,0.147154942603
122.376,1735.41,7.01213530357,21.0395104692,137.600227881,0.0233978022239,0.0502302645129,-0.00879545711335,137.507,40.3043283635,137.73673381,0.966015,-0.0990247050559,137.758,12.093669395,5.49703267786,185,28.3821,-154.05,10.5004932693,13.2837297796,9.6494141862,-2.8445702325,0.200636129779
123.27,1923.4,5.88985055047,18.8185377828,141.707746233,-0.00383571925641,0.0440041586789,-5.17833377172,141.594,30.5243119811,141.887266614,0.962283,-0.118702315091,141.835,8.92875112021,6.8581236774,186,28.3789,-159.886,11.067596484,8.58659458051,6.75683993494,-6.69634866486,0.153253908324
124.065,1824.93,5.51523393127,18.6315841033,146.997130186,0.00917946981564,0.0408304211517,-3.25051433539,146.741,37.8044635365,147.187189738,0.962123,-0.0980902354426,147.028,8.26027511204,5.93513531419,187,28.3943,-165.641,11.6639193021,10.5604311806,8.20422291275,-2.73277692576,0.178082650667
124.835,2209.13,16.9919222562,40.8337115822,149.72189136,0.127904109261,0.119266513145,-0.973616681092,149.485,74.2462367266,150.017752498,0.968833,-0.0615423114651,149.875,16.2643410903,9.65587595473,188,28.4198,-168.319,12.2701542114,28.3874349921,18.7324839686,1.77095973886,0.463621158603
