AverageReturn,QFunRegParamNorm,MaxEsReturn,AverageQLoss,MaxReturn,AverageAbsQ,StdReturn,AverageAbsQYDiff,PolicyRegParamNorm,AverageAction,Iteration,MinReturn,AverageEsReturn,AverageAbsY,AveragePolicySurr,Epoch,AverageDiscountedReturn,StdEsReturn,MinEsReturn,AverageY,AverageQ
1743.09366524,213.552,647.032014017,2.21436,2853.38646911,27.5906,481.366573427,0.505006326414,204.976,0.997789,1249,921.737684413,266.913645241,27.5808491439,-27.7991,1249,248.300529579,192.093481456,38.721042697,27.5730085787,27.5726
214.753382373,213.606,836.420115939,2.12249,1220.63961002,27.4171,145.905209563,0.481998414837,205.047,0.997785,1250,115.437529104,246.356982351,27.407530103,-27.6099,1250,122.805086254,234.898293086,38.790554774,27.3993148767,27.3979
1409.3548716,213.652,795.026689263,2.08678,2288.04405622,27.5064,489.740483519,0.495594898936,205.127,0.99775,1251,648.494559234,391.867801719,27.5005410271,-27.7178,1251,253.21793683,299.806725629,38.8367493086,27.4940014472,27.4919
893.972142226,213.709,711.901502042,2.07999,1609.05297881,27.3843,438.989343916,0.485687461183,205.162,0.997225,1252,182.156512435,449.921650913,27.3800108459,-27.5905,1252,216.931533854,206.952466398,114.987163653,27.3722221554,27.3699
289.612923881,213.749,596.568531078,2.11397,2403.23955649,27.4266,415.023571659,0.500434373341,205.213,0.997222,1253,169.190896348,324.681065277,27.4194351008,-27.6403,1253,123.296478646,202.402585105,61.3552288962,27.4112494987,27.4079
146.065700337,213.772,696.189317948,1.84945,1046.23027993,27.3546,157.821130372,0.48002132946,205.189,0.997863,1254,89.7223285709,332.178760411,27.346390126,-27.5714,1254,88.0175521761,265.076334992,41.9034192894,27.3376755702,27.3363
146.247689242,213.811,764.610440884,2.23707,642.669615991,27.3478,117.347049715,0.503457969895,205.38,0.996029,1255,83.0439740115,124.759375418,27.3401121957,-27.5154,1255,90.0733457498,162.615228964,39.5887327197,27.3333226664,27.3311
2263.34421265,213.872,381.685348549,2.22533,3114.86224215,27.4242,843.256083784,0.508721830963,205.449,0.997508,1256,635.452201323,125.742124161,27.4197042822,-27.6095,1256,237.585066625,83.8673006182,33.8029736843,27.4140982607,27.4115
243.432439989,213.896,286.666929975,1.9559,2200.77367536,27.3291,361.676488689,0.514377055395,205.513,0.996488,1257,73.25013721,128.526962505,27.3190178999,-27.5018,1257,99.0093269305,60.418564443,43.6982329075,27.3131573879,27.313
1083.76996667,213.942,862.570108001,2.51867,2549.92058252,27.1846,788.510296609,0.563067908199,205.603,0.996906,1258,361.484948991,321.656910662,27.1813837358,-27.3247,1258,202.494794559,286.222313449,74.0780724597,27.1709461911,27.1687
1485.20863634,213.992,791.725772509,2.49811,2727.71030362,27.1782,627.892467594,0.58201143751,205.753,0.997572,1259,634.010446901,343.025547864,27.1711127852,-27.2856,1259,231.424328885,209.060114952,82.4320253262,27.1620943624,27.1617
1769.27081595,214.061,1163.46406328,2.93476,2968.76671314,27.1437,698.422211337,0.624250060442,205.771,0.997219,1260,668.916197144,321.333092765,27.1368713917,-27.3797,1260,248.869287242,356.076531182,20.9426252279,27.1274722519,27.123
985.775651604,214.096,824.734223737,3.08052,2279.29105041,27.1531,601.443367183,0.635725261528,205.913,0.997767,1261,82.4843759934,251.21196045,27.1428488555,-27.439,1261,204.935493332,227.484690981,62.3149119954,27.1374262224,27.1379
267.028786207,214.189,409.368550384,2.37797,2048.93163283,27.1713,342.928242245,0.589640398851,206.095,0.997054,1262,69.4848150025,88.4082965046,27.1633426628,-27.4254,1262,106.621023282,90.0271470245,10.7436082224,27.1602151702,27.1592
398.438067331,214.235,780.256748297,2.18398,1948.55359213,27.2546,476.084303258,0.537785649544,206.174,0.997926,1263,80.2962363855,282.71023723,27.2471837199,-27.5018,1263,125.723764359,276.518967615,11.1931293822,27.2415095557,27.2401
219.774017667,214.303,467.102493013,2.53338,1992.1341867,27.2285,328.052473495,0.55340261035,206.188,0.997793,1264,73.7205600849,171.880070757,27.2191982044,-27.4966,1264,94.9961844605,154.992957813,32.6997791155,27.2159153653,27.2137
198.117881116,214.33,777.054086183,2.2826,345.75052171,27.3929,119.155970486,0.524621311074,206.215,0.997631,1265,75.6104184682,285.615541062,27.3839434521,-27.6224,1265,109.998180126,256.747969551,44.5130546856,27.3788265254,27.378
368.785108449,214.352,381.088045576,2.06755,1139.9298979,27.3788,185.965625396,0.520865436886,206.326,0.997881,1266,93.6266789874,195.353520023,27.3717308075,-27.6034,1266,159.895659375,126.185420301,41.0877996704,27.3669601306,27.3668
349.592350142,214.378,609.060812073,2.45429,934.750354372,27.4057,147.317088662,0.540490870879,206.343,0.997672,1267,93.2422225697,186.702713487,27.3966261304,-27.6298,1267,158.266100866,157.414701427,55.0986099507,27.3923587714,27.3917
449.281047174,214.412,343.912002768,2.25773,1374.1250655,27.3808,245.038574889,0.542440732118,206.348,0.997876,1268,347.388290056,109.419993536,27.3737330322,-27.5743,1268,178.067668142,66.6644913476,40.7482638117,27.3664773197,27.3644
661.224101585,214.458,832.337094942,2.30298,1837.25800408,27.3216,273.832952834,0.543492978521,206.353,0.997824,1269,118.311733037,317.853258858,27.3115903313,-27.5188,1269,210.354230285,265.944011614,41.8474489482,27.3071177998,27.3086
2861.63802057,214.481,959.192815173,2.04515,3059.27165952,27.3017,176.626020516,0.51799817524,206.399,0.997809,1270,2410.59411194,375.755518654,27.2936368161,-27.5153,1270,248.065786339,349.907537766,86.9852717159,27.2885587102,27.2883
2493.36383512,214.492,1765.93619195,2.291,3116.1011636,27.3049,758.75281885,0.520063207824,206.483,0.997775,1271,1115.52840649,675.782720654,27.2973624577,-27.5366,1271,252.003754974,559.592100961,155.868708132,27.2921975202,27.2901
1157.58462093,214.553,922.146252719,2.20583,3200.00367774,27.2551,586.222821848,0.513047019055,206.483,0.997954,1272,736.634668392,485.588183347,27.2469031776,-27.4706,1272,250.511531649,201.353431851,330.463544967,27.2421460194,27.2418
1419.68421608,214.589,939.991493899,2.08797,2990.17297978,27.2378,588.324853228,0.503049553957,206.514,0.997926,1273,738.093162473,345.121846417,27.2276843259,-27.452,1273,250.133323008,274.659954173,57.2589079806,27.2204392365,27.219
994.100592729,214.599,928.153093255,2.35413,1572.09409363,27.2756,164.203261612,0.516920728629,206.555,0.998369,1274,707.245162395,661.347642281,27.2711825217,-27.5053,1274,250.384040087,186.793241601,396.736222371,27.2665966355,27.2623
2004.39180915,214.669,870.706195872,1.9355,2918.08531559,27.2533,813.914172407,0.490102123528,206.657,0.998074,1275,258.172258689,497.04287124,27.2442928128,-27.4699,1275,238.855085561,275.664825348,39.8338950295,27.2410845273,27.2411
784.248279157,214.735,564.390853069,2.0015,986.69019171,27.3339,73.8877106263,0.496531724008,206.648,0.998257,1276,691.977235591,254.47761012,27.3261573845,-27.5561,1276,244.095964466,179.716951971,38.4973104545,27.322008252,27.3218
801.255529528,214.814,676.06911929,2.23832,1422.62781022,27.3311,211.910781509,0.510983996025,206.762,0.998333,1277,667.689791831,265.998430838,27.3263520231,-27.5583,1277,228.346384755,174.299149256,96.3600394935,27.3238014003,27.321
1222.80809356,214.86,1064.59720301,1.74066,1959.6122775,27.3132,439.090807344,0.481979899624,206.987,0.998045,1278,605.454435045,504.9141006,27.3061356358,-27.5325,1278,231.227621391,295.126848307,178.52261704,27.3016292423,27.2991
29.7127199286,214.962,700.821558097,2.19297,32.7977233427,27.2651,1.4139592955,0.505630551313,207.092,0.998928,1279,28.2735237087,226.367322659,27.2546317326,-27.4731,1279,26.8273925059,232.312726751,30.0552490725,27.2496774905,27.249
686.734628328,215.019,584.43030831,2.43948,851.123994963,27.2921,49.9516185405,0.517990777698,207.104,0.998212,1280,631.767457925,152.741241387,27.285019912,-27.4864,1280,231.132298142,170.275716655,3.52316910528,27.2798125434,27.2781
838.860630374,215.106,741.547525497,2.32612,1616.33301643,27.2423,268.386979448,0.522412416512,207.188,0.998006,1281,542.855147942,315.454120411,27.2352818481,-27.485,1281,219.38753475,211.589052652,35.6414015654,27.2312957521,27.2291
543.397007736,215.14,680.714975428,2.04348,1351.36083672,27.2569,207.69369836,0.503592072255,207.27,0.99739,1282,388.30491969,226.000980301,27.249307284,-27.4778,1282,203.647527494,207.086492621,33.7932551949,27.2461233982,27.2462
831.831740218,215.214,591.533738045,1.82662,1167.26494271,27.2091,119.5554179,0.476309149447,207.256,0.998328,1283,586.775787235,362.125108142,27.2012418165,-27.3989,1283,238.237081871,137.173094156,127.823614987,27.1993563316,27.1979
898.496155063,215.23,660.294421589,2.11981,2125.47217466,27.2296,312.22191389,0.51185051316,207.24,0.998347,1284,670.214656459,317.253362529,27.2239256707,-27.4562,1284,229.560933421,158.770634479,90.8751906193,27.2218476924,27.2194
628.39011912,215.245,715.404502266,1.93031,805.432998779,27.191,99.459004135,0.512157756079,207.198,0.998395,1285,82.6156333803,496.168186774,27.1828437352,-27.4092,1285,211.24635267,245.707612769,67.1182135035,27.1797433,27.1786
637.221471482,215.326,643.545422697,2.25272,2321.12445716,27.1781,550.669497164,0.517826854039,207.302,0.998467,1286,78.4643741908,235.961393517,27.1694779721,-27.369,1286,158.188879747,199.432673067,50.0824277795,27.1644146491,27.1627
874.135622436,215.391,621.742936964,1.92704,1186.95377899,27.1426,116.726229231,0.503748685946,207.383,0.998397,1287,666.481722763,330.981449815,27.134892051,-27.353,1287,236.844118294,178.478038324,61.7722818299,27.1323418802,27.1308
1211.36024137,215.461,561.352319236,2.21701,2419.14964164,27.1448,425.906400423,0.527856336727,207.4,0.998533,1288,858.510480171,278.295676983,27.1372025833,-27.3611,1288,231.785325066,193.107402305,36.0407632787,27.1334180327,27.131
1124.07761674,215.503,505.843797395,2.09065,3075.89554483,27.1735,961.712643072,0.518868856444,207.404,0.998705,1289,80.787600433,269.11005135,27.1673121159,-27.4079,1289,193.463344491,147.535147095,22.9897426878,27.162098001,27.1602
685.749214746,215.57,457.277657251,2.15969,3105.70398311,27.1993,514.696637082,0.512654216095,207.49,0.998772,1290,31.2486783805,176.859418842,27.1902211474,-27.4236,1290,188.113417327,123.609651047,41.0634561153,27.187128749,27.1872
33.1105757805,215.64,681.510049311,2.32715,130.769343723,27.115,16.4901607478,0.537771372937,207.514,0.997094,1291,25.8282697345,89.9596439462,27.1084897128,-27.3519,1291,29.0175114044,137.205587477,7.65502176986,27.1058677682,27.1046
1648.49510524,215.649,545.498258198,2.03617,3095.32706212,27.1584,1328.68889788,0.507781433008,207.605,0.998268,1292,33.2737249985,81.1988639536,27.149859574,-27.3816,1292,183.136846343,116.218991699,8.31656823942,27.146532987,27.1471
817.756198747,215.713,636.061711315,2.19052,2001.25924573,27.1737,366.143351883,0.521557973295,207.536,0.998544,1293,25.7562419433,334.318975639,27.1664132926,-27.3924,1293,226.138581838,250.829929551,24.4016879839,27.1637907774,27.1604
397.539379279,215.698,569.157882779,1.78664,597.009980514,27.2148,184.236738455,0.493636703916,207.601,0.998462,1294,23.5458236798,218.168868908,27.2049756681,-27.4468,1294,169.476615559,178.879462283,8.86089844868,27.201179814,27.2001
425.9144031,215.786,475.476073474,2.15711,664.851485503,27.187,192.981881074,0.518183985808,207.691,0.998403,1295,29.1448464536,264.000850514,27.1778735756,-27.4118,1295,177.531860647,154.598354251,28.8908868228,27.1738206165,27.1737
527.135545609,215.799,554.388060318,1.98521,697.156642122,27.1797,205.961587988,0.501669872619,207.753,0.998568,1296,32.6891904201,209.649071455,27.1723631526,-27.4069,1296,198.747212233,154.247682961,43.2553043952,27.1674280751,27.1658
1063.75665291,215.814,639.065472191,1.96251,3070.09989667,27.2256,664.264030232,0.481165962354,207.856,0.998672,1297,39.3143828204,248.539962309,27.2157805361,-27.4559,1297,219.943778321,218.377848304,21.6247837942,27.2096967809,27.2107
658.707672155,215.846,682.55614226,1.70766,1771.71961098,27.2427,298.186539017,0.479656875897,208.026,0.998749,1298,30.92049066,286.255070919,27.2353655671,-27.4452,1298,203.486320785,227.462407014,13.7532789649,27.2296860077,27.2284
1032.94417746,215.864,717.507001089,1.94397,2916.158915,27.1402,637.301025084,0.492122783448,208.042,0.998372,1299,30.7951412033,308.246857143,27.1342146034,-27.3504,1299,232.332392697,239.700973962,25.5610259,27.1269198448,27.1269
1308.99793929,215.897,610.932384408,1.84252,2595.91282942,27.1678,425.89766096,0.487500103244,208.095,0.998504,1300,833.476246981,119.730949975,27.1609220426,-27.3732,1300,250.87077672,195.040294724,7.6647709309,27.1549404449,27.1544
1255.21109037,215.927,600.684703241,2.19449,2233.98710879,27.2002,408.110350321,0.498694677561,208.166,0.998826,1301,789.292116403,274.46727258,27.1926528358,-27.4474,1301,255.137238717,235.584781387,10.2336223204,27.1853890843,27.1835
1090.42724598,216.002,951.799990605,2.20085,2536.31739716,27.1445,463.834491237,0.509013701941,208.199,0.99867,1302,739.229141614,475.221366741,27.1396578313,-27.3727,1302,235.577975964,255.17725202,264.422828567,27.1375721397,27.1338
1144.98109262,216.083,1306.1780317,2.0481,1512.4227631,27.0425,192.276516083,0.499149640772,208.213,0.998571,1303,771.814479841,550.019279057,27.0298175481,-27.2909,1303,247.372518475,411.140185053,52.2723810732,27.0252469117,27.025
1273.23593736,216.104,619.233614606,1.70569,2750.13676186,27.1361,490.16534608,0.461257807644,208.313,0.998572,1304,789.201921691,360.363583113,27.1264262655,-27.3447,1304,241.352903013,165.578972906,25.6786101501,27.1216217447,27.1205
1021.78052145,216.152,705.739463497,2.46319,2823.65413693,27.1072,516.626989105,0.521393014308,208.408,0.998187,1305,751.687230243,216.096098656,27.1005539243,-27.3159,1305,230.055693203,238.80321958,13.6600335867,27.0948649117,27.0938
807.441149175,216.223,724.601465793,2.2827,1397.79161505,27.0771,149.321174563,0.506194885647,208.453,0.998847,1306,671.77368372,362.521601316,27.0677847479,-27.3151,1306,244.629551625,249.530884366,33.0998662172,27.0639333936,27.0624
1015.13527509,216.246,1062.77683738,1.84,1872.56865658,27.1674,222.204652387,0.462265049692,208.519,0.998333,1307,733.739396053,484.824120173,27.1613352648,-27.3751,1307,250.14942189,350.000201168,60.2436530637,27.1564459213,27.1558
1183.87736607,216.316,821.414911334,1.75463,1914.15156025,27.1394,285.026962256,0.46867621318,208.656,0.998732,1308,737.550925259,418.562846831,27.1290574755,-27.3613,1308,255.337055703,259.675207006,8.84992207512,27.1245185221,27.1221
1180.18741962,216.401,689.444618937,2.21356,2047.10449655,27.0775,300.351079929,0.498895666226,208.734,0.998129,1309,764.404254003,324.232027444,27.0716005446,-27.3116,1309,250.395244506,175.026995383,115.567697254,27.0661944717,27.0638
1553.78792467,216.407,722.893399243,1.99355,2722.58163789,27.0811,505.021248088,0.47363372259,208.766,0.997966,1310,876.0224483,431.739646499,27.0743140662,-27.287,1310,239.28365941,219.652697057,12.4084445795,27.0635278851,27.0616
1775.10899399,216.449,570.707927436,1.87255,2793.70328348,27.1249,688.053611007,0.477230568636,208.753,0.9985,1311,873.122443772,209.996825837,27.1162512259,-27.3416,1311,231.630846715,190.214960885,8.92439373021,27.1115022943,27.1107
1465.47920686,216.499,541.477277656,1.97844,2994.11912955,27.079,688.259015284,0.492925534641,208.793,0.998542,1312,955.258807536,262.817117561,27.0706629415,-27.2764,1312,239.21053119,246.266813662,6.87943320578,27.066443352,27.0646
1268.07504045,216.502,2354.60625333,1.8896,2831.17714724,27.1184,659.705991607,0.492192745979,208.915,0.998648,1313,838.529208412,535.650504409,27.1104784299,-27.3509,1313,226.90637669,718.683205104,31.9191564582,27.1074729672,27.1059
1962.54078784,216.551,1118.94913674,1.84805,2873.08887188,27.0162,662.023009626,0.478064552538,208.96,0.998299,1314,882.152341232,607.421741072,27.0090892645,-27.2538,1314,239.477172833,364.863577032,79.7636221911,27.0033901594,27.0032
1167.66328119,216.622,1037.09529619,2.15047,2448.94581134,27.0555,402.19258389,0.502357483186,209.076,0.998347,1315,792.387728223,547.178194562,27.0478893425,-27.3001,1315,222.615211608,239.181881233,313.809896031,27.0425489609,27.0407
1367.04304725,216.642,626.996939653,2.10365,2812.82477421,27.1414,581.435255328,0.486958642386,209.147,0.998435,1316,845.858793987,262.732911487,27.13288623,-27.3838,1316,232.628811359,212.849163415,15.7067991877,27.1272033342,27.1268
2004.72783639,216.711,739.080087289,2.26956,2923.45152746,27.0804,621.716519932,0.507708328772,209.31,0.998643,1317,932.265253975,593.981712334,27.0719686981,-27.3277,1317,247.250444024,125.279378515,364.407586649,27.066637509,27.065
1557.47892301,216.72,791.511721069,1.8847,2890.29648734,27.1916,621.994418069,0.476635231721,209.354,0.998462,1318,1034.98610531,400.291027035,27.1846055692,-27.3919,1318,247.984053494,262.554280764,17.7948709983,27.1813589736,27.1799
1910.75885798,216.782,629.545152487,2.17283,3096.87486174,27.0948,625.773228154,0.492721064486,209.41,0.998599,1319,1149.83590394,366.216613753,27.0881539105,-27.3215,1319,254.429891537,212.653271572,71.917921151,27.0848246125,27.0839
2738.30528013,216.831,854.150882059,1.9753,3158.60798882,27.0856,612.064354765,0.488549023844,209.49,0.998563,1320,1019.38123307,534.00868571,27.0803428746,-27.3379,1320,257.69433471,191.002716373,345.754476388,27.0767655939,27.0738
209.846595193,216.886,770.99270145,1.80831,1033.42843756,27.093,96.5435886463,0.467456284676,209.505,0.997418,1321,170.165360164,414.316355017,27.0844341302,-27.3108,1321,123.822997607,242.292691602,83.9330448553,27.0806597019,27.0793
182.39175941,216.92,946.748826334,1.8685,197.128808567,27.1277,4.58477535856,0.480809937446,209.646,0.997404,1322,167.675783038,411.134498422,27.1219740015,-27.3522,1322,115.821946342,344.916233144,70.0291942882,27.1189745708,27.1168
559.019063539,216.946,701.47092752,1.68725,1461.64334497,27.1633,423.583709542,0.473416337072,209.701,0.998019,1323,173.246462981,344.18907381,27.1538252458,-27.3753,1323,181.757612824,185.113930086,170.13049557,27.1500079586,27.149
911.051556095,216.967,705.190218654,1.94013,2782.06067855,27.142,503.620020383,0.486382041882,209.749,0.998379,1324,16.4253988287,201.500691815,27.1379664378,-27.375,1324,225.235006882,211.715221819,7.01393802513,27.1340265505,27.1314
319.021047059,217.038,705.241257744,1.92439,861.990738004,27.1812,162.496572798,0.496247567583,209.879,0.997743,1325,153.550464309,198.002501819,27.1698166041,-27.3515,1325,153.258678808,231.384809945,8.32995566449,27.1653287909,27.1662
2459.4199376,217.094,892.797610855,2.31291,2950.46135365,27.1607,657.405677604,0.534957069229,209.962,0.99822,1326,932.269866374,690.424066435,27.1562835755,-27.3517,1326,247.748470081,165.316643626,427.909420218,27.1513886984,27.1487
2329.52005214,217.071,811.129163018,2.22772,3211.27212269,27.11,821.24618951,0.500743143904,210.024,0.998155,1327,1022.81517893,543.630223452,27.1029697467,-27.2986,1327,260.001012627,222.881810069,207.912823086,27.0990814701,27.0975
1615.50351293,217.094,881.753783655,1.90301,3196.05437165,27.1003,678.73420531,0.478594675004,210.026,0.998233,1328,965.461962209,506.320134765,27.0884758354,-27.2979,1328,259.1174796,303.641195684,63.1694758533,27.0842333599,27.0851
2009.80723938,217.179,988.852213291,2.18172,2881.98537284,27.1412,691.160608183,0.50264751581,210.021,0.99864,1329,872.81406602,460.10602048,27.1345605583,-27.3481,1329,242.836741822,345.329152458,164.610011225,27.1292316482,27.1269
2744.06149701,217.22,736.790482725,1.88997,2921.18010316,27.1034,227.257956677,0.490424469325,210.051,0.998497,1330,2187.67718713,463.04770906,27.0976524415,-27.3246,1330,244.327020814,182.539535554,250.375004662,27.0937219838,27.0913
2714.94149058,217.228,1162.79803267,1.63289,2872.84214456,27.1735,266.840726834,0.470986008895,210.233,0.998135,1331,1878.53832181,361.519102883,27.1657816743,-27.398,1331,240.420876629,424.098355701,8.45131164641,27.1604076164,27.1603
5.88374937707,217.28,986.26597403,2.09357,6.02191974684,27.0945,0.0496187040059,0.496924767853,210.311,0.999836,1332,5.74975500308,594.007362457,27.0880696644,-27.3162,1332,5.72058436352,370.77638023,52.1276707217,27.0843616727,27.083
2145.39775088,217.3,1411.05473045,2.97695,2911.62739192,27.0825,560.561357448,0.562084498129,210.378,0.998702,1333,1401.73995546,41.9189318287,27.0767587222,-27.1208,1333,233.789380711,184.439200435,5.50151416602,27.0725154584,27.0709
2158.09926503,217.361,1262.40123248,2.2653,2959.34649682,26.9714,740.336154109,0.508386858166,210.439,0.998571,1334,907.77271455,330.501626876,26.9644791065,-27.1743,1334,246.234573922,429.576900874,33.5892193651,26.9600950909,26.9585
2836.42510002,217.424,1124.37870686,2.36586,3033.90922266,27.0098,335.960939309,0.505174136456,210.434,0.99843,1335,1784.13030367,387.636053395,27.0024912681,-27.1946,1335,249.769377768,367.059965355,34.9294064667,26.9981043786,26.9975
2882.66498294,217.394,1108.36150376,1.94277,2954.38768175,26.9948,43.7236994604,0.480365260586,210.432,0.998201,1336,2817.65356229,487.931453232,26.9883441276,-27.2099,1336,246.163002218,371.595448568,71.4822262706,26.983603801,26.9828
1735.40798532,217.459,1348.75666425,2.05913,2675.21623105,26.9712,616.855706024,0.491390905993,210.545,0.998513,1337,605.614409331,687.959088878,26.9634953295,-27.179,1337,232.286469042,435.066033269,139.918555088,26.9589656412,26.9575
174.433838444,217.518,594.334350614,2.14364,2650.08469666,26.9827,388.415531478,0.495584304106,210.669,0.998504,1338,7.34258999625,246.073926864,26.9750820301,-27.2023,1338,49.3460682816,169.924567979,81.1904170304,26.9688967913,26.9673
111.556053164,217.59,779.068536707,2.39279,1095.09812195,26.982,258.699789699,0.526551139337,210.762,0.998264,1339,7.30935531967,172.047614902,26.9765452232,-27.1782,1339,36.4454975682,217.522345178,7.17416205754,26.9698623305,26.9672
823.919042616,217.615,701.31587976,2.50127,1241.59246206,26.9649,109.95215461,0.540394767778,210.751,0.998656,1340,653.966979259,251.846373886,26.9602577146,-27.175,1340,212.857249041,240.381543274,7.21065729502,26.9567963025,26.9548
616.058715354,217.677,757.894706392,2.02894,740.445151895,26.9975,25.7587753589,0.517555255649,210.751,0.998607,1341,546.752151098,381.484630024,26.990676722,-27.2173,1341,219.593809341,236.153909404,12.6439949656,26.9875146188,26.9848
973.175967209,217.737,560.043341052,2.2902,1898.29515793,27.0115,250.289630434,0.527491360723,210.857,0.998478,1342,699.219574851,305.373107641,27.0032893221,-27.2548,1342,232.700631224,182.690522312,14.254786464,26.9983246535,26.9979
933.231934943,217.81,540.079579146,2.26378,1665.92048525,27.1252,211.194367322,0.526804380599,210.865,0.998327,1343,667.711192977,378.088965378,27.1202631754,-27.3784,1343,245.075740483,165.992055458,20.6231995819,27.116029549,27.1132
2743.06261473,217.875,768.390174716,1.81151,3257.94198669,27.0593,620.254964193,0.493040564871,210.969,0.998299,1344,1117.49738113,548.41821417,27.0520478154,-27.3243,1344,259.033556427,208.264940402,247.774212382,27.0483650215,27.046
2262.65019607,217.926,985.447757504,1.92539,2930.82371273,27.1658,743.658683652,0.508579568707,211.037,0.998571,1345,882.120857164,362.41938833,27.1580711189,-27.4156,1345,246.027158265,303.947169427,18.6370942289,27.1552070768,27.1544
2317.53478725,217.986,887.963691598,2.15242,2913.34362014,27.0954,674.982215059,0.502647045574,211.112,0.998377,1346,926.414397782,295.931203379,27.0882125139,-27.3443,1346,245.25845052,298.087200949,16.115086882,27.0846894983,27.0832
1642.7938584,217.962,861.672322773,1.8955,2755.24232142,27.2579,743.364635929,0.492850845313,211.253,0.99836,1347,829.450421179,367.370375528,27.2527921249,-27.5037,1347,233.232631173,295.953118582,26.3726636523,27.2488135653,27.2477
1502.91734975,217.969,1215.43773042,2.23997,2592.95574464,27.2394,586.874550761,0.524907536472,211.245,0.99863,1348,758.057181082,301.413769718,27.2310513254,-27.4695,1348,231.825782818,349.854288415,31.0589988911,27.226410139,27.2246
1961.00409528,217.999,949.952387661,2.30221,2896.45013267,27.2382,748.262944321,0.526834453712,211.3,0.998015,1349,913.685604647,419.688709936,27.231300466,-27.4677,1349,239.596641387,353.661622839,45.1355752979,27.2274867001,27.2256
917.410112789,218.015,875.54419835,2.29307,2645.08174788,27.2004,570.645319873,0.526948661363,211.387,0.998096,1350,167.821648335,356.081336952,27.1923241304,-27.4216,1350,205.350280381,283.898298974,28.753641046,27.1866202484,27.1857
322.345751329,218.061,502.510135359,2.25742,1508.22534785,27.2361,358.622490472,0.518684718754,211.345,0.998284,1351,87.7121801656,148.547562276,27.2280616647,-27.4244,1351,122.996731518,158.190032896,7.46165121214,27.2231220345,27.2231
955.449269288,218.074,678.246124666,2.18811,1473.96507583,27.2457,126.153245504,0.510980447293,211.453,0.998693,1352,827.880214131,361.76768813,27.2381985105,-27.4787,1352,234.549058879,217.476812667,88.7731380355,27.2331944265,27.2316
1024.51947918,218.11,929.806644131,2.31525,3071.91009657,27.1977,694.965299982,0.523379362225,211.434,0.998203,1353,164.721862685,282.177875039,27.1905306642,-27.4276,1353,217.621278245,289.725893979,23.257301832,27.1809610589,27.1804
1035.21812197,218.16,725.665447479,1.92318,2504.22388526,27.2495,778.936171,0.501740042918,211.492,0.998525,1354,134.933124658,502.479395178,27.2396026192,-27.4874,1354,181.378432013,178.571219667,190.722873314,27.2335975037,27.2321
502.771199597,218.198,686.594291551,2.18907,2003.26998662,27.289,523.271545942,0.520826672448,211.595,0.998669,1355,155.212794204,316.954211273,27.2833891316,-27.4938,1355,150.36624504,194.705964451,41.7807732123,27.2778828798,27.275
602.440202532,218.246,743.2996947,2.23111,1560.87540467,27.1654,381.803540442,0.515710071388,211.607,0.99801,1356,169.524413375,231.339484406,27.1578273138,-27.3871,1356,189.341585071,184.149436638,28.8412504375,27.151858757,27.1504
1745.32711243,218.264,813.02789797,2.09829,2726.34009497,27.2581,825.32056289,0.510600922213,211.741,0.998135,1357,169.759952817,279.395304273,27.2523904885,-27.4737,1357,217.636943555,282.487570088,13.4175654693,27.2458698597,27.2444
895.822236943,218.353,476.684765875,2.19531,3055.82190587,27.3096,392.514774357,0.519972711163,211.78,0.99839,1358,459.112489862,174.11369333,27.3028291262,-27.5313,1358,237.819105962,162.67585242,21.1452031059,27.2982844922,27.2984
854.955688768,218.391,799.730156138,2.50459,1392.96984304,27.2358,152.453541861,0.535310136311,211.927,0.998358,1359,658.619276795,500.972180997,27.2273394779,-27.4671,1359,234.815870073,207.39307315,108.835365885,27.2202892036,27.218
80.3642624607,218.449,790.698938659,2.20773,91.1289810534,27.2925,2.99858003479,0.526907149704,212.064,0.997433,1360,74.4685616734,149.281364117,27.2863584204,-27.5546,1360,63.6658749384,174.157921442,11.8620242847,27.2826599986,27.28
121.732688564,218.494,102.32208016,1.88948,959.87590378,27.2854,157.460573239,0.508787692766,211.987,0.998496,1361,84.0863454445,35.8681684933,27.2787869965,-27.4626,1361,75.492424849,32.3455871047,5.95467132531,27.273742195,27.2716
119.774268943,218.555,660.20648236,2.53588,1000.8089265,27.3547,135.710518011,0.549124580969,211.991,0.998248,1362,10.7389244909,155.574766317,27.348970922,-27.5998,1362,76.5039359432,160.075173238,8.71945479151,27.3457048943,27.3442
274.899609886,218.624,874.555060823,2.21139,1710.72442196,27.4141,372.070849885,0.528692940361,212.001,0.998435,1363,12.6783904515,280.279148144,27.4052016413,-27.6318,1363,102.561886041,311.001126947,8.86978882738,27.4022163421,27.4
874.247842073,218.698,618.939381941,2.55291,1376.29948085,27.3434,158.280195652,0.555442195959,212.078,0.998761,1364,650.89106363,88.8977676994,27.3351558937,-27.5318,1364,230.333050625,145.526425735,7.34386141205,27.331549364,27.3305
986.751939312,218.744,1029.48436454,2.01431,2197.23746407,27.2962,295.230305982,0.526703452083,212.054,0.998745,1365,707.821923645,541.808769169,27.2899480388,-27.541,1365,239.890890687,324.848098136,207.076601808,27.2857977828,27.2832
