AverageAbsQYDiff,AverageEsReturn,AverageQLoss,MinReturn,AverageAction,MinForwardProgress,AverageAbsY,MaxForwardProgress,StdReturn,AverageY,AverageReturn,StdEsReturn,Epoch,AverageQ,MinEsReturn,AverageForwardProgress,AverageAbsQ,PolicyRegParamNorm,StdForwardProgress,AveragePolicySurr,MaxReturn,QFunRegParamNorm,MaxEsReturn,AverageDiscountedReturn
0.00533838953193,41.9336740616,6.50772e-05,-18.0878176973,0.918213,-0.362378775658,0.0832482911494,0.781890537383,22.414215982,0.0746734728366,62.435705368,15.1260816528,27,0.0746663,-1.6777076832,0.42042114096,0.083095,18.8243,0.219272801344,-0.0769274,99.3846644064,21.1631,62.0597041874,35.7011556892
0.00544167872248,44.4499503993,6.47739e-05,-13.1690880123,0.919031,-0.311635129259,0.0885926792595,0.72402097469,24.2614654383,0.0802101704704,54.5073007189,8.25850479879,28,0.0802119,17.8855780356,0.343716641835,0.0884706,18.9517,0.236274695544,-0.0824988,93.3381670905,21.5046,53.9382658811,31.8687634304
0.00566452673262,29.9493293103,7.15123e-05,-14.6247146478,0.918919,-0.286675357189,0.0937965260904,0.659387179037,26.6750222587,0.0851657142446,30.4678811431,22.3026041012,29,0.085166,-12.5388503181,0.117694254243,0.093652,19.1053,0.256369670634,-0.0875308,87.1293510943,21.8783,53.5662548372,20.3341193761
0.00581449455633,8.37888006744,7.16767e-05,-32.4242240104,0.842201,-0.496702768014,0.0973960017602,0.318338052706,12.8272474093,0.0884081554788,18.7108042492,16.4279998374,30,0.0884023,-5.0931061957,0.0564395149762,0.0972479,19.2662,0.137192589346,-0.0909089,46.1750427662,22.215,58.5928808491,15.9546338863
0.00622658802436,3.16700575383,8.31965e-05,-14.6678353386,0.852142,-0.335541847287,0.100352182698,0.535056979506,14.1049293696,0.0907054167331,8.7763110179,12.9326971817,31,0.0907059,-11.753393246,-0.0728292298596,0.100177,19.4325,0.128845331775,-0.0935407,74.7278743569,22.5775,45.9785152917,9.95692722226
0.00660814548843,6.77275764927,9.34086e-05,-13.8828135912,0.819228,-0.30189748368,0.103973456845,0.695585427523,27.0916156929,0.0935139446958,21.8245931283,16.0121636453,32,0.0935078,-12.2995036249,0.0421767461794,0.103772,19.596,0.257607428504,-0.0967418,88.0163165923,22.9342,54.9717346089,16.3773294175
0.00684359311693,12.9291515631,9.67015e-05,-25.5075423557,0.899332,-0.428564922368,0.106944106668,0.699248919208,23.3725517474,0.0963714896359,16.2959991017,16.7199782697,33,0.0963702,-5.10490536088,-0.0181604518849,0.106749,19.7801,0.231594622843,-0.0995969,91.5848285804,23.2646,48.3505219686,13.2572197387
0.00739961174373,8.8631423871,0.000123056,-24.5267125882,0.895743,-0.423034750265,0.110125264396,0.707003018272,27.5683038209,0.0991992545295,46.9760869602,23.5172674567,34,0.0991971,-23.5136269198,0.27471333723,0.109898,19.9127,0.270342128469,-0.102126,91.8733012883,23.6556,49.504223362,28.0820706129
0.00765052352664,25.8977407781,0.000127531,-14.2677719195,0.883192,-0.31514208021,0.113419644601,0.68127742266,25.9021283447,0.10245996992,32.5888078614,18.8497910687,35,0.102455,-2.39796416849,0.13554869718,0.113184,20.0714,0.248950013474,-0.105458,88.3625223426,24.0256,52.8579636521,21.1248337263
0.00789753262035,19.1802881896,0.000139868,-28.0506327826,0.874877,-0.445678111662,0.11628573635,0.602590367274,23.506968675,0.10535413543,32.7258349147,23.9229592931,36,0.105352,-12.4360697115,0.135581602189,0.116,20.1742,0.229901390576,-0.108564,81.6317889626,24.3998,54.5090483002,21.3924091352
0.00802524607251,19.7179785754,0.000137421,-43.1609767867,0.858891,-0.576735491036,0.119853086641,0.669440465301,28.6288071863,0.109053096484,26.3876778311,26.9326032249,37,0.10904,-16.4373923408,0.0762869070737,0.119631,20.3195,0.278619669026,-0.112249,88.0261911848,24.7597,61.9321006648,18.3928616157
0.00822543976265,18.351490776,0.000146197,-60.0478857136,0.829947,-0.765954565986,0.124292730391,0.663558458116,29.7829726596,0.113572003435,24.8443328778,24.3611788955,38,0.11357,-25.5785284757,0.0576673059596,0.124065,20.4529,0.286932712553,-0.117028,87.9128181042,25.0901,56.1935861829,17.1278897238
0.00835641047035,41.9110827726,0.000147677,-58.5195470717,0.880279,-0.755395947432,0.126919955194,0.657171315113,29.6845142926,0.116327885861,41.5248033465,19.5369420404,39,0.11632,-3.34497128546,0.22130346203,0.126662,20.5871,0.289446527259,-0.119364,86.9829198185,25.3799,69.3533360918,25.6181876996
0.0088534906408,36.7390359747,0.000167782,-20.1054115874,0.894262,-0.387217856584,0.131391959233,0.731480756216,25.0662759918,0.121527565185,55.0358204313,20.5106019219,40,0.121523,-18.2574287087,0.355063982561,0.131138,20.7106,0.246589018524,-0.124422,94.8086821682,25.7279,57.2044820696,32.3774505552
0.00906867267168,33.0037944773,0.000178329,8.84339633242,0.926838,-0.0769310532077,0.135205411709,0.836402287582,21.0457552255,0.125622375925,58.0357434634,19.9154259467,41,0.125616,-22.011366584,0.39628206744,0.134973,20.8531,0.19594421007,-0.129199,105.550522194,26.0715,66.3317726585,36.4594769985
0.00950878708259,27.0306585173,0.000198421,-21.3456022203,0.87964,-0.39096949801,0.138986950199,0.487167598046,20.9306362357,0.129892434362,16.9709134734,22.4300488245,42,0.129884,-10.8191032927,-0.0166509032357,0.138762,20.9729,0.200245259948,-0.133402,69.5419729602,26.3958,76.1953246948,13.5946632773
0.00979623878548,8.67384021878,0.000208252,-51.0337208958,0.913126,-0.678131902175,0.141224260246,0.339538129027,24.1170458025,0.132140703491,-4.45895299796,18.9780339442,43,0.132137,-15.0212452778,-0.21643411179,0.140987,21.0979,0.224513890967,-0.135769,52.3916586252,26.7443,48.886803499,-1.37496485914
0.0103731686938,-0.231652115824,0.000234096,-36.5610633831,0.946835,-0.526973505999,0.143327156232,0.248311837616,13.8000335392,0.133693205839,-5.53692219452,13.2228508952,44,0.133678,-17.3803523476,-0.193946986054,0.14307,21.2304,0.134978640012,-0.137954,44.5093419606,27.0585,46.7124316907,-1.14753699506
0.010809020083,-0.201192799208,0.000256444,-62.0839298847,0.898653,-0.791822026418,0.145451938478,0.677499825022,36.0375151168,0.134939703014,10.4760334696,19.968703709,45,0.134944,-34.4917724256,-0.0842595735772,0.145165,21.3309,0.347451357264,-0.139317,88.4348393088,27.4095,49.3928392358,5.73520990444
0.0112597559962,16.7305656545,0.00027636,-2.53001868275,0.927391,-0.207202251777,0.14771771939,0.68471924795,19.3883910212,0.136891857685,63.1834886933,19.6378852829,46,0.136882,-16.0804127684,0.436976651944,0.14741,21.4742,0.194942503112,-0.141631,89.5829432119,27.7288,59.2863801228,36.2434984973
0.0117034230704,23.8802128891,0.000301316,-44.2163640853,0.756032,-0.614265969291,0.150697395443,0.630023268415,29.9977471103,0.140034984399,17.6214075178,18.9554694228,47,0.140033,-10.9817527701,-0.0259500366343,0.150385,21.5621,0.292396376272,-0.144961,83.877217639,28.041,63.6080541511,8.06312157979
0.0121117041827,16.7692043427,0.000326869,-26.1495216502,0.915695,-0.439112649889,0.154147224099,0.695353417533,19.5553740233,0.143335985063,59.1582057066,27.68517316,48,0.143326,-30.6168084223,0.385236260819,0.153809,21.6782,0.191628477178,-0.148798,90.9145801277,28.3505,60.1107707417,33.0546553884
0.012418497559,35.7714406631,0.000349717,-20.265713773,0.861918,-0.379702084212,0.157135795846,0.641087892052,19.9678230529,0.146214610048,51.3811375676,19.7118131614,49,0.146205,-2.2319668681,0.31257543783,0.156791,21.7849,0.194987121655,-0.151514,85.0285624411,28.6856,65.7073667119,29.9502187201
0.0127099878343,20.4878628193,0.000351765,6.21784349157,0.852083,-0.100824552431,0.162002363463,0.615601726778,14.1514208378,0.151801680387,34.8535129937,13.1541302487,50,0.1518,-2.90949759373,0.193431674683,0.161724,21.9363,0.134532605984,-0.157644,81.6982033107,29.003,46.5439528842,23.9918000756
0.0135398114165,14.4644747316,0.000416421,-10.1600166004,0.875657,-0.274611557555,0.164349572922,0.505835133169,16.4737689366,0.153917112773,24.0392181729,12.5493435829,51,0.153902,-3.53874428282,0.076318225768,0.163928,22.0536,0.160489275653,-0.160135,68.847429614,29.3813,36.7251899788,16.6806014686
0.013793038765,17.7325932924,0.000421401,-11.5527168664,0.879072,-0.285675132919,0.167723475216,0.676677933489,24.7431731587,0.157012491325,46.1403156432,14.6268796884,52,0.156991,-11.0236056594,0.267081624833,0.167377,22.1875,0.23743134632,-0.16345,88.9771041514,29.6996,45.4349786286,27.0484380645
0.0143354209251,21.1300490223,0.000468845,-17.3295435533,0.8774,-0.351631865665,0.171126042094,0.462029100459,17.3497658192,0.160737156759,19.811889491,20.0674800921,53,0.160726,-9.47310384649,0.0305339886228,0.170763,22.2618,0.166079444069,-0.167594,66.1765513022,30.0253,64.9184802982,15.5559082869
0.0145793878437,5.96799645503,0.000469174,-18.0867701552,0.831087,-0.334054696665,0.176348414361,0.469253495073,19.0067390167,0.165621447387,18.3765757305,18.5579900767,54,0.165601,-19.9164902646,0.0185284168525,0.176008,22.3609,0.186076776555,-0.172845,65.3216603927,30.3514,71.9371348194,14.649650797
0.0149787801136,21.0046898347,0.000498918,-26.5649018192,0.843591,-0.443987704384,0.18061055717,0.708352080198,20.8152933996,0.169398454903,39.8510939739,20.2158586198,55,0.169378,-12.4193630651,0.194243372408,0.180291,22.4446,0.200552614828,-0.176573,92.1532080949,30.6486,48.0303515304,21.8749196405
0.0151647238739,25.4541719358,0.000522339,-29.9628378793,0.814287,-0.467588577653,0.184534696243,0.589077423659,20.7367604918,0.173213586257,30.6071776734,23.6191711551,56,0.173215,-12.8996168019,0.107006814224,0.184208,22.5117,0.199293027219,-0.179952,80.2893912619,30.9791,52.6975699711,17.7474085555
0.0154914179974,23.3764892723,0.000541123,-25.5519590907,0.788912,-0.424565242254,0.187154332572,0.51895189971,19.9581897511,0.17567071363,24.9426434817,23.2282324186,57,0.175664,-18.3873921996,0.0517895516909,0.186845,22.5865,0.190676492554,-0.182248,73.291355529,31.3009,61.8140793662,15.14051653
0.0157323764281,23.8871657507,0.000554255,-32.1855232375,0.815105,-0.497445793802,0.192720203837,0.499542338371,21.6206152645,0.180936784449,18.0366434516,24.7094116714,58,0.180924,-21.4422923216,-0.0160977100472,0.192388,22.6586,0.207786329484,-0.188196,71.1804533565,31.6401,56.403184429,11.3528564938
0.0160851587868,21.3414640988,0.000579665,-19.2030390397,0.831602,-0.360033175026,0.195435664519,0.605896469797,21.8783947482,0.183399964409,37.7353536151,20.2144680222,59,0.183377,-11.071542256,0.177663996959,0.195139,22.7566,0.21045739271,-0.18982,81.730609197,31.946,49.7594209193,23.0583059369
0.0160049993623,23.0301480447,0.000584983,-9.30017047662,0.8205,-0.272204155524,0.197131748851,0.648224372293,21.0912920785,0.185234774675,30.2699694708,21.0245736048,60,0.185216,-6.677150959,0.1076592143,0.196794,22.8425,0.204264330495,-0.190945,86.266291209,32.2638,52.393358334,18.7215153652
0.01617781808,25.0409389506,0.000600596,-19.2161128539,0.818212,-0.361126689517,0.19946819721,0.494853296956,22.0844656867,0.187676315731,21.798942624,20.7863210899,61,0.187655,-11.4439059481,0.0217757182532,0.199115,22.9656,0.211265823129,-0.193975,70.8287458871,32.5747,52.8281418654,13.1626329283
0.0160747160871,14.4851144911,0.000596587,-25.0011931138,0.822253,-0.428336089881,0.200457589898,0.602590810169,22.577976073,0.189134373923,33.4927695557,21.3307832577,62,0.189125,-15.7242255539,0.135603052085,0.200205,23.0541,0.217988836187,-0.194549,80.8373001094,32.8476,50.4041320527,20.1929278958
0.0162952766219,26.4533193443,0.000601938,-23.3234570369,0.857771,-0.409364103013,0.203322145956,0.624121117525,23.7073814796,0.191930454672,28.0717343793,24.6189714788,63,0.191918,-20.0687592353,0.0847297274603,0.203069,23.1558,0.227192153598,-0.197356,83.5372868165,33.1456,56.1145098088,15.7432683763
0.0159999882524,32.070052258,0.000581576,-15.9949652406,0.761844,-0.345584119374,0.204824334358,0.582887360588,21.015538146,0.193681284218,32.1360507826,12.9908552859,64,0.193643,9.21396589938,0.1207528286,0.204541,23.2213,0.202730428311,-0.19882,79.7510006236,33.4129,50.3113840307,18.9514183489
0.0161620504013,29.024807959,0.000605573,-4.03249339535,0.842665,-0.223646415403,0.208450948068,0.466916097708,19.7806184605,0.197601808301,32.5357346126,22.8730899722,65,0.197594,-21.7570362743,0.146661350562,0.208202,23.2617,0.195966231213,-0.203035,64.1919640948,33.6893,56.0217715943,20.2265103347
0.0162675205816,34.434922796,0.000612801,-16.7032858864,0.829798,-0.347784477629,0.207726386558,0.618663049562,21.6020178444,0.197235723982,39.7519820029,16.3634370941,66,0.19721,-9.00746071387,0.209603632447,0.207474,23.3391,0.210848497482,-0.201856,83.0581533839,33.9785,52.0923638705,25.0224527823
0.0162938574117,40.0074128362,0.000623088,-21.6248124656,0.882916,-0.358739892869,0.210944073292,0.708655432942,24.1556898437,0.200680635049,54.0231235318,12.7431546668,67,0.200679,13.6821389529,0.342655382061,0.210752,23.4172,0.233616669627,-0.205297,91.5613908116,34.2771,58.3489860637,31.8300086423
0.0161354554151,38.5799820204,0.000588135,3.51425650228,0.914883,-0.154474312057,0.212844495782,0.711288462823,21.0067351066,0.20292363053,55.7296277614,13.8841141044,68,0.202901,-7.42020622648,0.351725841746,0.212658,23.477,0.204520763948,-0.20807,92.3069579748,34.5319,49.6871207762,31.6585992793
0.0163317444245,39.2251992849,0.000616929,14.7757682426,0.903291,-0.0468375402473,0.217024249582,0.696361121934,17.500751812,0.207447249047,62.2041208589,20.306919045,69,0.207412,-19.1542813485,0.42065481163,0.216797,23.5388,0.173397507703,-0.212887,89.6345408161,34.8007,56.8191747247,35.6903220213
0.0164394482454,30.5622247701,0.000625919,-10.4057585352,0.922052,-0.288303934796,0.218361177034,0.64475792591,20.8281519519,0.208528103097,48.8791599272,20.2508934266,70,0.208501,-9.69997675903,0.28634367811,0.218196,23.602,0.204575614643,-0.2142,85.6040938924,35.0521,50.7796696584,28.1389089744
0.0162212455741,41.7352093795,0.000607776,-11.7707401707,0.911085,-0.304635406092,0.221369689861,0.683460474292,22.0269275473,0.212040129974,47.9746509387,6.49019788137,71,0.212037,24.529078145,0.281580695897,0.221203,23.6561,0.217822120412,-0.218133,89.9498768848,35.3154,50.908486502,28.6204143407
0.0162356834743,30.2753401668,0.000605553,-4.87255080229,0.901465,-0.230664998164,0.223576683458,0.686489346813,20.2639715805,0.214540859117,53.4931268677,15.6241047122,72,0.214527,-9.95599884934,0.335478269977,0.223476,23.7338,0.195585046365,-0.220206,89.5325221882,35.5659,43.8720314769,31.4395197288
0.016320958867,35.438166631,0.000624873,-1.97315028001,0.928022,-0.208979093761,0.226802552462,0.732603000766,23.3643960298,0.217949828965,54.1917009547,14.3569676094,73,0.217918,-9.80866513422,0.341328464217,0.226655,23.7872,0.227772765918,-0.224142,94.3067007496,35.8347,51.544284621,31.7049049043
0.0165040398792,35.4154477915,0.000640455,-22.4528099471,0.923138,-0.409830716024,0.22912584575,0.707004891031,27.1249396366,0.220379096051,38.9325109087,12.760181262,74,0.220354,-5.423386486,0.191373161214,0.229015,23.8397,0.265254694116,-0.227065,92.0196694013,36.1106,48.4377482484,23.9226086228
0.0165696247886,22.6216587568,0.000653641,-19.7403881171,0.925186,-0.378420412544,0.232034747556,0.687892307462,25.0414317115,0.223416562286,38.6160868287,20.5497973347,75,0.223409,-12.7954414183,0.190453603986,0.231937,23.9023,0.24691966596,-0.230196,90.4391177935,36.3935,42.5447598372,24.0368989472
0.0165310609299,19.9241084637,0.000653429,-36.7302050738,0.892672,-0.54507534377,0.234636784463,0.661135368191,29.5558944716,0.226175162306,16.0542396758,20.9450169968,76,0.226149,-18.5744345039,-0.0227386639356,0.234489,23.9622,0.284775858288,-0.233156,85.0221602246,36.632,46.9163935192,13.2927060029
0.0166875676741,9.55427510092,0.000651758,-23.4653991386,0.917396,-0.378082845459,0.235169859488,0.514840685979,22.6806036983,0.226631996318,24.8808148056,14.0381840515,77,0.226607,-10.5823045486,0.0650183363459,0.235082,24.0205,0.219101332155,-0.233696,72.3918998123,36.8815,38.4628374611,17.3505132838
0.0167813991195,19.6779311264,0.000669839,-15.1521303788,0.922481,-0.310702950996,0.235992778611,0.68067906524,20.0938021573,0.227478976455,34.6705212391,15.5119075377,78,0.227472,-1.50818498193,0.159099292073,0.235909,24.0684,0.192368843049,-0.234363,89.2334785759,37.133,48.4700197562,21.4091787623
0.017036322495,15.8114089445,0.000704911,-16.6901824692,0.922537,-0.348662449261,0.238660618557,0.517881783451,21.6204912324,0.229867099557,36.7960032522,18.9406148155,79,0.229851,-11.352936797,0.186410717077,0.238614,24.1021,0.205434085499,-0.236806,72.7148690052,37.415,51.7315162241,21.734892775
0.0168874047525,3.13309256187,0.000678692,-25.3678336833,0.917354,-0.404853101593,0.236277778167,0.420959132643,12.7016090692,0.227455585487,2.24595786081,12.1442854395,80,0.227418,-15.1432172054,-0.107666295217,0.236212,24.1497,0.124549561361,-0.233741,62.9156855459,37.6788,33.9344155586,5.6114872334
0.0171849340717,16.5981152751,0.000724804,-17.8653407007,0.908705,-0.34062189275,0.236525046605,0.582006503146,22.845490705,0.227196023376,12.8353675599,19.6783653652,81,0.22717,-10.5001609536,-0.0447108214718,0.236431,24.2052,0.214713308452,-0.23338,77.7959154858,37.8904,48.9184904732,11.894202672
0.0172785121075,9.89477051097,0.000725729,-24.167911479,0.906087,-0.418929008473,0.236107503308,0.59883887853,25.3036271431,0.226691628824,25.095869211,20.3465052224,82,0.226671,-8.33589188519,0.0590566393997,0.23604,24.2707,0.243283096603,-0.232568,77.4235884846,38.1588,56.0475362079,17.3694593371
0.0170530819866,10.0216784047,0.000711987,-24.180313295,0.915004,-0.405283011721,0.236071387954,0.717453779034,28.6063032362,0.227123039502,9.50865725552,20.230229856,83,0.227107,-12.4396155344,-0.0786039912873,0.235987,24.3339,0.269898539934,-0.233661,93.0521842531,38.4086,54.155974397,10.0613079435
0.0173294920391,17.7776303191,0.000726213,15.5325221716,0.922386,-0.0378865378456,0.235355971795,0.683472305816,18.0428971274,0.226412461146,59.9878860984,25.6294116524,84,0.226398,-20.2255818541,0.393082210296,0.235336,24.42,0.178264457126,-0.232843,89.3895573293,38.6565,51.7811094463,33.818405719
0.0173899444023,8.80091763705,0.000744937,-44.4852629737,0.866611,-0.613283224483,0.234526257749,0.657910505059,28.103291285,0.225452173466,48.9463325782,15.7044079109,85,0.225444,-12.4851143451,0.287570750895,0.234464,24.4831,0.269225392668,-0.231978,87.1742262322,38.901,44.3293812285,28.4081141495
0.0175494980166,0.456236473302,0.000753011,-47.9309853602,0.880046,-0.656233091735,0.233818069128,0.605359492539,28.8261065181,0.224572938717,43.6343848985,18.7202739168,86,0.224545,-23.0892979343,0.239420243956,0.233767,24.5362,0.280423473047,-0.230543,81.4938223494,39.1575,46.6405529831,26.2932602248
0.017432856377,31.6140294441,0.00075617,-4.30449006744,0.851443,-0.210291973706,0.231809484096,0.621337373454,14.2149494419,0.222006732074,45.9130553476,32.2046794017,87,0.221994,-33.6011950226,0.261099299926,0.231725,24.6215,0.137915788543,-0.227191,83.8521303838,39.3944,69.5967214729,27.1123266539
0.0173728399384,24.2639194236,0.000742082,-15.3501789078,0.858679,-0.332324300169,0.231901176783,0.783401858368,25.415895201,0.22192018334,30.1858711225,21.4467868627,88,0.221909,-10.482992947,0.118458198604,0.231806,24.6649,0.237720071045,-0.227663,99.8987141974,39.6513,59.5628656976,19.8069420848
0.0171946085155,22.3007290154,0.000707158,-24.9324478632,0.831747,-0.423642393745,0.230960122023,0.585734448075,21.4947269285,0.221185787104,18.8347674745,20.6177670434,89,0.221174,-11.8574068026,0.00474013713475,0.230903,24.7208,0.201249897538,-0.226596,79.7797119668,39.8716,50.5285529303,13.221113631
0.0171975639379,31.4202167848,0.000720142,-26.9825046404,0.879818,-0.451668164958,0.230713026457,0.586708835293,21.6975795455,0.220748355935,28.5833487887,22.6913650597,90,0.220712,-1.22609705008,0.0892734128362,0.230628,24.7656,0.207994096509,-0.225751,80.0696845298,40.1466,61.1472181034,17.7287654505
0.0170945769154,10.0322036785,0.000693962,-38.9602659189,0.893078,-0.558694791673,0.229437788902,0.561959783709,26.18875094,0.219664772548,32.9315837352,21.396361718,91,0.219671,-14.9377027329,0.128190042007,0.229458,24.8019,0.251704876437,-0.225089,77.5600558051,40.3446,61.1078240693,19.1216479571
0.0171157095394,30.5300807471,0.000714403,-24.5724425519,0.889905,-0.429216205664,0.229692776271,0.600479792649,24.3050245806,0.219764925039,45.2700620598,26.0048311217,92,0.219731,-11.1086667971,0.254291499527,0.229595,24.8774,0.23626933083,-0.225175,81.4223536018,40.6065,62.7907930591,26.755029094
0.0171188284085,23.8633920757,0.000719756,-16.1265468834,0.868413,-0.351091049048,0.229197966491,0.727162778151,19.9087907424,0.219337009902,35.3682277421,27.0667313817,93,0.219307,-23.5620017328,0.152160583791,0.229113,24.941,0.192452253965,-0.225022,94.0548973888,40.8446,52.1794556781,20.5632025654
0.0170593737839,38.3054822263,0.000718901,-29.0511441383,0.911235,-0.46255764944,0.23031511274,0.634873179386,25.72751442,0.220572767707,34.8946007808,13.158958257,94,0.220587,8.52006967661,0.14831851562,0.230332,25.0102,0.248077243019,-0.225587,85.0392311774,41.0678,52.2512486291,20.3735016743
0.0168017180677,30.9889435999,0.000668555,-21.2290646531,0.917025,-0.39441642948,0.230971613129,0.716562360141,24.6037756571,0.220887702305,36.9926236597,22.0695990064,95,0.220869,-21.6597285639,0.167705449187,0.230951,25.0783,0.238303902308,-0.226646,93.1044341467,41.2705,57.2024707213,21.0633232022
0.0167125099509,29.7541410127,0.000675506,-9.459008527,0.89129,-0.281041326634,0.229889170885,0.605987555243,22.7004010048,0.219383895892,37.3672183823,18.968070276,96,0.219386,-5.88457657741,0.170683695225,0.229892,25.1697,0.219468706647,-0.223987,82.1299101807,41.4701,57.9232226534,21.308363738
