AverageAbsY,AverageQ,AverageAbsQ,AverageQLoss,MinReturn,Iteration,AverageDiscountedReturn,AverageReturn,AverageEsReturn,MaxEsReturn,AverageY,PolicyRegParamNorm,StdReturn,StdEsReturn,AveragePolicySurr,MaxReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageAction,Epoch
8.22771944591,8.22543,8.24327,0.379551,1000.0,101,99.9956828753,1000.0,15.1363636364,70.0,8.2256965312,35.9811,0.0,15.7064803878,-9.07425,1000.0,0.232611705606,57.62,3.0,0.0465557,101
8.27359106512,8.27031,8.28975,0.440261,1000.0,102,99.9956828753,1000.0,22.1111111111,109.0,8.27157614859,36.184,0.0,26.2257059833,-9.14629,1000.0,0.247794471767,57.8995,3.0,0.026403,102
8.40567830788,8.40401,8.42165,0.40112,1000.0,103,99.9956828753,1000.0,15.8412698413,60.0,8.40412656313,36.2802,0.0,14.7521387733,-9.25931,1000.0,0.240564341912,58.1237,3.0,0.0289584,103
8.50570174204,8.50255,8.52168,0.415028,1000.0,104,99.9956828753,1000.0,16.2258064516,85.0,8.50354247874,36.3814,0.0,18.1004538838,-9.36335,1000.0,0.241181366391,58.576,3.0,0.0735181,104
8.58230245254,8.57812,8.60235,0.472268,1000.0,105,99.9956828753,1000.0,22.0909090909,136.0,8.57865867277,36.5004,0.0,25.8552071262,-9.46,1000.0,0.256929560181,58.8609,3.0,0.00712739,105
8.69380753229,8.68945,8.70792,0.463716,1000.0,106,99.9956828753,1000.0,21.0612244898,90.0,8.69035922553,36.6284,0.0,20.8692803855,-9.55588,1000.0,0.245106000211,59.1089,3.0,0.00750847,106
8.73353456537,8.72951,8.74977,0.430519,1000.0,107,99.9956828753,1000.0,16.6666666667,84.0,8.72978521973,36.8018,0.0,20.0737529016,-9.64731,1000.0,0.238923975699,59.4345,2.0,0.00613295,107
8.83239317821,8.8273,8.85283,0.473586,1000.0,108,99.9956828753,1000.0,23.2682926829,193.0,8.8280219777,36.9386,0.0,32.6877499171,-9.70908,1000.0,0.259760666975,59.8086,2.0,0.0345057,108
8.90403441394,8.898,8.92272,0.498877,1000.0,109,99.9956828753,1000.0,18.9074074074,92.0,8.89888697724,37.0934,0.0,21.6309693269,-9.79389,1000.0,0.26407314958,60.0631,3.0,0.0101742,109
9.01397433,9.00799,9.0333,0.472078,1000.0,110,99.9956828753,1000.0,18.7407407407,112.0,9.00891602914,37.3066,0.0,21.4209876187,-9.87757,1000.0,0.250877632399,60.404,3.0,0.0351888,110
