AveragePolicySurr,Iteration,QFunRegParamNorm,AverageQ,AverageAbsQ,AverageEsReturn,AverageQLoss,PolicyRegParamNorm,AverageAction,AverageAbsQYDiff,StdReturn,AverageDiscountedReturn,MinEsReturn,MaxEsReturn,StdEsReturn,AverageAbsY,AverageY,MaxReturn,Epoch,AverageReturn,MinReturn
-0.386265,29,32.4491,0.397859,0.421122,7.25967916214,0.00177451,23.8023,1.0,0.0231338581678,0.0614597957518,5.67772202065,5.08666240807,47.7805166264,4.29322077851,0.421313970669,0.397854311871,6.02278412575,29,5.83648160616,5.70192843193
-0.384235,30,32.9744,0.394985,0.417669,6.70802531383,0.00180993,23.8023,1.0,0.0227860615088,0.0599519227947,5.676309954,2.79697448466,18.4610008424,2.1402087764,0.417875992175,0.395022360232,6.02957346046,30,5.8351412559,5.70296710554
-0.380096,31,33.5614,0.392018,0.414988,7.70690150829,0.00197884,23.8023,1.0,0.0232689344728,0.0615900919075,5.67741968832,1.85172933808,37.2024633929,4.3550275688,0.415230657171,0.392085430563,6.02819239541,31,5.83622650572,5.7028384661
-0.375198,32,34.0946,0.389062,0.411529,7.42156596513,0.00159082,23.8023,1.0,0.0211323238519,0.061095777922,5.67729030525,3.67750692379,42.5707635832,4.60894451754,0.411686333942,0.388990695819,6.00336568289,32,5.8360535107,5.69985747921
-0.372055,33,34.5139,0.385408,0.408543,7.3270615954,0.00154997,23.8023,1.0,0.0208916188989,0.0612778363013,5.67979880049,3.76234298832,56.4027088519,5.25151645968,0.408754173812,0.385434088618,6.00918563149,33,5.83859667433,5.69947310395
-0.380433,34,34.9867,0.388806,0.410147,7.4286611085,0.00170013,23.8023,1.0,0.0210337294659,0.0606169135747,5.67692291379,5.34838796987,46.129638638,4.40001597925,0.410347839007,0.388837312759,6.02056676138,34,5.83569443121,5.69474971742
-0.38273,35,35.4505,0.391647,0.413796,7.07366066872,0.00181834,23.8023,1.0,0.0212000328088,0.0611212947038,5.67381199153,5.29374026113,26.5498633871,2.81718664583,0.413890259602,0.391639766045,6.0088579158,35,5.83254193854,5.68803234436
-0.379743,36,35.8769,0.390528,0.413506,7.3617551121,0.0016497,23.8023,1.0,0.020279873785,0.0597055902771,5.67972958197,5.16756991883,33.043508125,3.90690703379,0.413648778576,0.390565638757,6.00585011041,36,5.83863378803,5.70034038632
-0.386177,37,36.3279,0.395427,0.418788,7.21480680014,0.00197854,23.8023,1.0,0.0210391709633,0.0620670770353,5.67577567431,5.1829488485,34.6295683654,3.69679238129,0.418882404553,0.39549333945,6.02984686086,37,5.83455864576,5.6984406378
-0.383607,38,36.8004,0.393975,0.415722,6.93566149802,0.00152061,23.8023,1.0,0.0200509545915,0.0616363776959,5.68056095218,3.6407622533,26.0047539041,2.54795103427,0.415752622702,0.393967073664,6.01549267541,38,5.83951792495,5.6995484357
-0.379786,39,37.2127,0.395519,0.414394,6.72030781583,0.00167476,23.8023,1.0,0.0203904409343,0.0616759807392,5.67773230105,4.68265753986,15.1732712575,1.69173552296,0.414501144561,0.395553646716,6.01262770151,39,5.83655055666,5.68745637925
-0.374279,40,37.6524,0.38659,0.405188,6.81449587162,0.00195669,23.8023,1.0,0.0205707712627,0.0603943953864,5.67717583072,3.80433380541,17.1821139097,1.97937641872,0.405333609993,0.386637649758,6.02008052315,40,5.83602112299,5.68865351933
-0.383166,41,37.9571,0.393709,0.410197,7.22966432029,0.00146183,23.8023,1.0,0.0185709576053,0.0600775535619,5.67655788849,5.28087736371,28.5463273599,3.32600652491,0.410321906317,0.393738602345,6.02257353528,41,5.83537982082,5.7020701723
-0.380468,42,38.4157,0.391427,0.407469,7.31825691511,0.00172435,23.8023,1.0,0.0191125788384,0.061954440394,5.68006217901,5.36553505531,44.1502193595,4.60442012095,0.407472485103,0.391401832686,6.01669209169,42,5.83896646489,5.69255745299
-0.382868,43,38.8238,0.394006,0.408606,7.20671207387,0.00146535,23.8023,1.0,0.018445296032,0.0610225962677,5.67708575265,5.51591258812,35.6071334112,3.4412370862,0.408724506513,0.394075621662,6.01849920425,43,5.8358248727,5.70017049509
-0.379098,44,39.1609,0.394594,0.408813,7.97688388786,0.00157763,23.8023,1.0,0.0188960991964,0.0592431705644,5.67693595435,4.84480933676,49.9610722016,5.92692421367,0.408889472995,0.394603841832,6.00455892563,44,5.83571069093,5.70636319745
-0.370357,45,39.5103,0.386056,0.39952,7.25998110058,0.00137938,23.8023,1.0,0.0180344552736,0.0602373070846,5.67700251833,4.69686680102,36.1445637935,4.19601517378,0.39957804109,0.386010865327,6.03170407919,45,5.8357955965,5.70482778808
-0.369676,46,39.845,0.385338,0.398339,7.40770147874,0.00133999,23.8023,1.0,0.0180752929433,0.062056494675,5.6785289303,5.3755265226,53.0940605778,5.07480504187,0.398543110919,0.385371421377,6.01707329747,46,5.83733197288,5.70707295635
-0.365553,47,40.2264,0.381048,0.39453,6.78418165553,0.00149399,23.8023,1.0,0.0177306788681,0.0602275084732,5.67788190798,5.11361893537,36.6000715329,3.09026375115,0.394607622565,0.381054736764,6.02050229722,47,5.83664035563,5.70626253389
-0.363364,48,40.5904,0.378969,0.391813,7.3028500371,0.00143511,23.8023,1.0,0.0178146782131,0.0582626914467,5.67569253969,2.6657824143,25.3450230771,3.21430706821,0.391920391346,0.378997380003,6.00647170031,48,5.8343772063,5.70756115121
-0.363918,49,40.8966,0.379121,0.392379,7.0750718656,0.00129874,23.8023,1.0,0.0173911994428,0.0599472678997,5.67825850082,5.39937759475,60.0664696228,5.13110366962,0.392427515532,0.379121941902,6.01799096287,49,5.83702003763,5.69617965902
-0.361712,50,41.1713,0.376438,0.389247,7.26913737395,0.00119034,23.8023,1.0,0.0160133892233,0.0597193344169,5.67509324856,5.39634403124,53.7725190665,4.51540051818,0.389250115939,0.376418541453,6.02738520615,50,5.83388454793,5.68705462618
-0.360791,51,41.5325,0.375276,0.387607,7.97888801985,0.00118541,23.8023,1.0,0.0161070031995,0.0618310450076,5.67565690388,3.80666331339,42.5265550908,5.90877335698,0.387711344081,0.37530685948,6.00584719888,51,5.83432838394,5.6906492133
-0.361782,52,41.8109,0.373958,0.385726,7.18205585361,0.00132866,23.8023,1.0,0.0166282912984,0.0614149970343,5.67608445071,5.41753141728,34.0576216753,3.69299526119,0.385780972723,0.373973044486,6.02818336459,52,5.83481478063,5.70231874073
-0.364453,53,42.0775,0.376832,0.387191,7.91633448472,0.00110028,23.8023,1.0,0.0153125149839,0.0605310187478,5.6769926052,3.61294148086,51.7468557941,5.54619061274,0.387278539112,0.376875214277,6.01431465123,53,5.83578702902,5.69501417562
-0.36397,54,42.33,0.375613,0.386458,6.92303271122,0.000962384,23.8023,1.0,0.0154681923345,0.0605702617773,5.67500903941,2.86438095688,17.5232568681,2.06328710354,0.386582832799,0.375625807785,6.03268657203,54,5.83372815403,5.69580484958
-0.364905,55,42.6426,0.378213,0.388656,6.75215174331,0.00124648,23.8023,1.0,0.0159815277616,0.0593655610571,5.67687849043,5.43624442539,14.406707474,1.5788808612,0.388743255793,0.378283692592,6.01541306683,55,5.83565972452,5.70226704379
-0.364347,56,42.884,0.379406,0.39019,7.40635606753,0.000885502,23.8023,1.0,0.0148442546368,0.0593473428668,5.67677349975,5.26019362736,26.9957480838,3.30321099624,0.390264000168,0.379399311621,6.02499667073,56,5.83559096553,5.69483929042
-0.363146,57,43.1869,0.3769,0.387025,7.45281475035,0.00118886,23.8023,1.0,0.0155146633932,0.0626394039733,5.67598024213,4.44671293137,35.5621066178,4.25189617389,0.387134386,0.376889825168,6.01528730341,57,5.83482667511,5.70236354282
-0.361149,58,43.4561,0.376659,0.385734,7.29367346454,0.00118852,23.8023,1.0,0.0159519987167,0.0614341214345,5.67783288582,5.37542480529,28.7646710231,3.18666893752,0.385837853229,0.376716548266,6.01217651997,58,5.83667103338,5.68875919366
-0.360691,59,43.7213,0.375304,0.384446,7.73687060426,0.00107603,23.8023,1.0,0.015514397364,0.0610630607019,5.6752338042,4.47840631449,35.7048500751,4.61223536938,0.384465093872,0.375285654434,6.01786115888,59,5.83393979267,5.69907491251
-0.363095,60,43.9681,0.377135,0.386125,7.22057503688,0.00104966,23.8023,1.0,0.0149940939689,0.0613426697106,5.67686923579,3.65148943531,34.5147793894,3.69211010125,0.386269509211,0.377175705113,6.01938845886,60,5.83566589257,5.70304171404
-0.360062,61,44.2295,0.374943,0.383599,7.43697880655,0.000862203,23.8023,1.0,0.0141383697663,0.0616741830691,5.67590711677,5.3209293731,38.219356469,4.88417029821,0.383644746408,0.374920410005,6.03662774585,61,5.83469470555,5.69716544439
-0.364502,62,44.5014,0.378046,0.386549,7.07857707089,0.00101839,23.8023,1.0,0.015397441763,0.0620195162268,5.67555801741,5.31817203844,16.9075101143,2.11152556634,0.386589922767,0.378078952629,6.01244572774,62,5.83424514465,5.69915220898
-0.361153,63,44.7135,0.375637,0.384583,7.47822528612,0.000894399,23.8023,1.0,0.0145638727448,0.0608307981689,5.67788942404,2.88268079528,40.6700904074,4.7238148901,0.384584790498,0.375644820968,6.01486550637,63,5.83671400229,5.6976246617
-0.361829,64,45.0074,0.376686,0.384936,6.76622183077,0.00114408,23.8023,1.0,0.0153536863255,0.0603784860682,5.67722087135,3.5933932975,17.9470959183,2.21789393605,0.384972646126,0.376700905877,6.0270260265,64,5.83601505185,5.70651974729
-0.360484,65,45.2593,0.375565,0.383425,6.69949096548,0.000762721,23.8023,1.0,0.0135661661622,0.062672627997,5.67654165762,5.3836268327,16.7692713314,1.76697819058,0.383453156367,0.375536068256,6.01384897558,65,5.83531893367,5.69772253651
-0.359364,66,45.5112,0.375868,0.384212,7.41562249829,0.00099435,23.8023,1.0,0.0144104793174,0.0622281598806,5.67624773919,5.30134234371,27.9511292597,3.62434932106,0.384257725761,0.375916519861,6.01360948555,66,5.83506640729,5.69426944284
-0.362128,67,45.7981,0.378655,0.386738,7.97307392348,0.00115159,23.8023,1.0,0.0151745674028,0.0617727176049,5.67556308723,4.61621371031,67.9549376047,6.81293500665,0.386845967528,0.378698093196,6.02210682379,67,5.8342940282,5.68985135571
-0.359423,68,46.045,0.375488,0.383678,7.66413746096,0.00106266,23.8023,1.0,0.0143304785182,0.0621579281786,5.67879924652,5.05674633597,28.4664804625,4.29847637237,0.383756025563,0.375479026118,6.02428965073,68,5.8375542139,5.69361560082
-0.356324,69,46.305,0.371591,0.379877,6.87233333895,0.00088759,23.8023,1.0,0.0143775190304,0.0597187071558,5.67515387576,5.41140023275,35.0505518956,2.96801534223,0.379931945257,0.371584337072,6.02073121632,69,5.83390001796,5.68994676921
-0.360888,70,46.5377,0.3762,0.383936,6.8799656806,0.000760379,23.8023,1.0,0.0133544375567,0.0609946386309,5.67554602063,5.1471705256,36.9269529898,3.21167377995,0.384011194708,0.376208758557,6.00266959787,70,5.83431366767,5.68418228655
-0.360842,71,46.7558,0.376956,0.38494,6.73254352294,0.00101459,23.8023,1.0,0.0139085653601,0.0595020930283,5.67859481393,3.58105223156,14.6525580509,1.77498442647,0.385013936464,0.37694061559,6.02685594129,71,5.8374861549,5.69864627886
-0.357669,72,46.9982,0.373691,0.381667,7.19939472799,0.00088906,23.8023,1.0,0.0136778175738,0.062463397946,5.6766773935,4.67218163473,44.2326009703,3.93193911801,0.381749323345,0.373723548501,6.00989342277,72,5.8354855498,5.69726121664
-0.355664,73,47.2694,0.373067,0.380986,6.84471091947,0.00110574,23.8023,1.0,0.0148525256327,0.0595485581417,5.6748741323,5.31795511654,37.0900664821,3.24830822392,0.381046748632,0.373075267665,6.01955342813,73,5.83360342306,5.70353670863
-0.35574,74,47.4825,0.371963,0.380055,8.34122494705,0.000775145,23.8023,1.0,0.0130053627703,0.0595412472652,5.67387244012,3.55171072449,69.5063240337,7.52029155718,0.380110076954,0.371957918311,6.00731688794,74,5.83260121155,5.70197989553
-0.35746,75,47.7327,0.371333,0.378955,7.52632807724,0.00098731,23.8023,1.0,0.0135229643039,0.0608214576021,5.67500790818,4.99536030613,58.2697203962,5.42864058565,0.379031662697,0.371354331736,6.00486080688,75,5.83365914819,5.698426436
-0.360332,76,47.9213,0.37395,0.381858,6.86777687782,0.000943898,23.8023,1.0,0.0142612413511,0.0604025903802,5.67930316237,1.86315491959,21.361058906,2.39544580876,0.381878049218,0.373955296709,6.00727486287,76,5.83812596637,5.69035070683
-0.364003,77,48.1757,0.377753,0.385353,6.65811941256,0.0010477,23.8023,1.0,0.0137767095598,0.0594381583265,5.67650149062,2.8107677592,16.1990182848,1.9510784543,0.385423620302,0.377769619931,6.02045691887,77,5.83532193078,5.69966855573
-0.364048,78,48.3612,0.378526,0.385991,7.34411994179,0.000842359,23.8023,1.0,0.0133176188474,0.0618612929405,5.67674110998,5.34116033431,39.9419849201,4.04922290163,0.386057593513,0.378530313361,6.00699274392,78,5.83546935263,5.69901723508
-0.363138,79,48.5604,0.37831,0.385843,7.17465826144,0.000867262,23.8023,1.0,0.0138724590033,0.0603414853776,5.67799134687,4.54478942031,23.4161523336,2.90802812484,0.385939942103,0.378333600699,6.00901048736,79,5.83678807866,5.68224689593
-0.363238,80,48.7329,0.377645,0.385001,7.21131625804,0.000835787,23.8023,1.0,0.0135837189003,0.0595162869352,5.67569960278,5.34594189871,57.8191187019,4.9041894064,0.38510516591,0.377666834013,5.9996862377,80,5.83449452727,5.70158516349
-0.360371,81,48.9612,0.374872,0.382016,6.83464264195,0.00111992,23.8023,1.0,0.0142979271726,0.0634049852584,5.6775855976,5.35005227318,16.393262295,1.73428846364,0.382074443855,0.374871072228,6.03248673018,81,5.83639747849,5.69309522711
-0.364018,82,49.1889,0.379736,0.38697,7.52099610385,0.000914117,23.8023,1.0,0.0140344978882,0.0601216077042,5.67436647743,5.09659650279,66.100899585,6.24937462009,0.387061379081,0.379728977462,6.00883994471,82,5.83313744749,5.70143165843
-0.362402,83,49.3917,0.378482,0.385398,7.71595069108,0.000881464,23.8023,1.0,0.0136477484045,0.0625939891807,5.67552474509,4.59159046947,37.7954846981,4.57268759792,0.385462757805,0.378495482372,6.01634629844,83,5.83424311206,5.69800296305
-0.359291,84,49.6365,0.377939,0.384248,6.87304783345,0.00120645,23.8023,1.0,0.0148913430333,0.0603461896242,5.67650426546,5.31831692124,17.594157062,2.15961306135,0.3843385965,0.377958030153,6.01487445549,84,5.83532855218,5.69649574545
-0.356515,85,49.817,0.374664,0.380882,7.25192235589,0.000982506,23.8023,1.0,0.0137133706583,0.0602530013518,5.67713587667,5.37744155078,38.4600412942,3.64711989832,0.380956692617,0.374656177638,6.01860361271,85,5.83593791523,5.70314819725
-0.354931,86,49.9711,0.372257,0.379671,6.91361805985,0.00114335,23.8023,1.0,0.0139845146643,0.0599036647408,5.67957669372,5.27174646372,22.5268499916,2.18417485181,0.379751466508,0.372284318685,6.0091043796,86,5.83842587636,5.68789101794
-0.355382,87,50.1743,0.371987,0.379074,7.03176649495,0.000889083,23.8023,1.0,0.0132177603285,0.0602198515941,5.67865843371,1.81328896152,40.9834774826,3.82005393153,0.379152322817,0.37195750622,6.0235301085,87,5.83753482549,5.69368299993
-0.355919,88,50.3179,0.371234,0.377856,7.19565110118,0.000865528,23.8023,1.0,0.0132374991073,0.060189151038,5.67476456897,5.24326458003,45.6914993549,4.37565524787,0.377960628017,0.371237828311,6.01978199493,88,5.83347699266,5.70489272955
-0.357949,89,50.5244,0.373628,0.380264,7.19803553777,0.000729084,23.8023,1.0,0.0126428101441,0.0618438507035,5.67749276952,1.86836704285,32.8807620549,3.27510428996,0.380361131604,0.37364154138,6.01819973803,89,5.83630469661,5.69481062114
-0.353225,90,50.7464,0.368373,0.374778,6.50634289367,0.000879851,23.8023,1.0,0.0128678299927,0.0608900786771,5.67791556443,4.55552130284,16.6819201214,1.47571210916,0.374807464329,0.36841183825,6.00798614,90,5.83676586801,5.70308312732
-0.356473,91,50.8947,0.371455,0.377594,6.89416924662,0.000578231,23.8023,1.0,0.0114205461179,0.0627138162313,5.6777190211,5.22402650998,27.0180751449,2.63843189966,0.377622861657,0.371437077003,6.03329311144,91,5.83644687735,5.69984810097
-0.358494,92,51.0444,0.373031,0.37948,6.99114030606,0.000762714,23.8023,1.0,0.0125698011274,0.0607198929377,5.67575069822,4.55139363613,23.3814252963,2.28341080331,0.379544535491,0.373027998139,6.01869528785,92,5.83443571766,5.69175050956
-0.360168,93,51.1886,0.374905,0.380653,6.78335080177,0.000600585,23.8023,1.0,0.011843219019,0.0617007242242,5.67821511446,1.89123693179,34.6865302202,2.93854348307,0.380648704154,0.37487475692,6.03139271113,93,5.83699788846,5.70416238486
-0.356907,94,51.3357,0.371614,0.378148,6.99195009629,0.000543556,23.8023,1.0,0.0116200914223,0.0624457037264,5.67807014549,5.15448919313,20.3318757045,2.3164044466,0.378190532166,0.371606863166,6.03177473751,94,5.83685625053,5.69950267166
-0.360348,95,51.5528,0.375806,0.381685,6.69331916978,0.000671758,23.8023,1.0,0.0121118985338,0.0624662295361,5.67692169794,2.71401214509,21.4066888032,1.91818874159,0.381782596075,0.375841882244,6.02944998159,95,5.8358029789,5.69183433037
-0.358846,96,51.7496,0.375475,0.381228,7.56459242281,0.000726747,23.8023,1.0,0.0124687919302,0.0615993323595,5.67752253257,1.83105368645,46.0603514909,4.62471414718,0.381294551019,0.375472202022,6.01994775568,96,5.83634341817,5.68421062416
-0.35533,97,51.9515,0.371243,0.378005,6.60132251448,0.000688588,23.8023,1.0,0.0124802429706,0.0620587921831,5.67746277891,2.72488832574,19.0765973887,1.78114900056,0.378095287395,0.371279018481,6.01648878901,97,5.83622188574,5.70158701168
-0.357148,98,52.1242,0.37301,0.379558,6.95392843484,0.000688552,23.8023,1.0,0.0120461640032,0.0612004588605,5.67540173781,5.29043842122,24.416391056,2.65388299923,0.379557074418,0.372989347004,6.01744459985,98,5.83414256708,5.70367448549
-0.35592,99,52.346,0.37053,0.376535,6.85335245337,0.000726884,23.8023,1.0,0.0119275414544,0.0620450569069,5.67757362604,1.80349525291,24.9516149431,2.38093732929,0.376585810907,0.370550701653,6.02306714628,99,5.83636089882,5.70869392169
-0.356581,100,52.5667,0.37238,0.378336,6.91508654238,0.000673894,23.8023,1.0,0.0117894866611,0.0617454586021,5.67561718247,2.83849590874,24.5865618553,2.64713534358,0.378392730804,0.372379906057,6.0222644827,100,5.83439535833,5.68317706485
-0.354926,101,52.7478,0.371612,0.378227,7.96436326634,0.000947864,23.8023,1.0,0.0121078041284,0.0591253254,5.67615652545,5.46290956122,56.2634327713,6.68325087503,0.378316940386,0.371641195449,6.00571101772,101,5.83498139052,5.6924997512
-0.354593,102,52.9478,0.369458,0.376768,7.11187157961,0.000577435,23.8023,1.0,0.0115072001937,0.0588015196261,5.67635938235,5.1885151731,48.1576726102,3.98799698177,0.376801371508,0.369423521347,6.0102983565,102,5.83507778678,5.70084956844
-0.357517,103,53.1519,0.372157,0.378658,8.25291012629,0.000624609,23.8023,1.0,0.0117055086687,0.0610742652964,5.67763714973,5.44297562052,59.7905647545,7.41260139026,0.378685286752,0.372158024234,6.01939923868,103,5.83645930094,5.70253319853
-0.358962,104,53.2957,0.373119,0.379264,7.32793169796,0.000803071,23.8023,1.0,0.0124531759615,0.0626402143153,5.67781717001,5.34437752499,32.7074518954,3.64519983187,0.379402906137,0.373161025142,6.0179612452,104,5.83661959901,5.69079292909
-0.359018,105,53.4408,0.373934,0.380585,6.90393301622,0.000940131,23.8023,1.0,0.0128462870111,0.0612977986424,5.67577310027,3.6633836404,32.4978782947,2.98651944083,0.380626786142,0.373986900425,6.00791476227,105,5.83448888694,5.68930974546
-0.357218,106,53.5644,0.371703,0.378154,7.82430011472,0.000655504,23.8023,1.0,0.0116382830659,0.0636593187516,5.67693291343,1.8237441181,56.9229922029,6.5613845662,0.378241926834,0.371683297552,6.01467623437,106,5.83566616338,5.70217309743
-0.357513,107,53.7328,0.372155,0.378356,7.2254237478,0.000784549,23.8023,1.0,0.0124553661555,0.0610511921685,5.67585545305,5.21454260432,31.2805311522,3.2040730988,0.378414102908,0.372189910064,6.01376759953,107,5.83461836085,5.69863556163
-0.357868,108,53.835,0.37328,0.379439,7.64785310818,0.00074393,23.8023,1.0,0.0121564484725,0.0618841496601,5.67726111733,2.77339326564,38.5171891929,4.61901419728,0.379556228752,0.373300357792,6.0201453251,108,5.83605424876,5.68716579324
-0.357571,109,54.0519,0.37316,0.379418,7.166015933,0.000811498,23.8023,1.0,0.0123901529243,0.060465975675,5.67603826443,4.55427001581,31.8005978031,3.52851709578,0.379408139749,0.373129223622,6.0194470889,109,5.83478123004,5.68797267727
-0.358455,110,54.2078,0.374572,0.380911,7.26022131955,0.000873039,23.8023,1.0,0.0124348850285,0.0612924954946,5.67593371185,5.19277163832,21.2595072145,2.83210225708,0.381011627433,0.374617946767,6.010577457,110,5.83466717248,5.70191704943
-0.354947,111,54.3465,0.371109,0.377863,7.13849635172,0.00093349,23.8023,1.0,0.0126680520325,0.0621110135657,5.67623390169,5.08611540734,19.9998438474,2.42954309967,0.377938123265,0.371136455276,6.03379129362,111,5.83493898467,5.68563912247
-0.358643,112,54.5134,0.373425,0.380444,7.171850656,0.000886201,23.8023,1.0,0.0125267818383,0.0599208060983,5.67648331147,5.25804915672,21.846023183,2.42965324232,0.380506386786,0.373417946231,6.01193159242,112,5.83533447846,5.70686175983
-0.35593,113,54.6672,0.371422,0.378348,7.52555984022,0.000998298,23.8023,1.0,0.012805486947,0.061463162897,5.67746702281,5.17664519706,51.0208778793,5.21714127327,0.378420544932,0.371424286264,6.02224195275,113,5.83624190884,5.69059361939
-0.356301,114,54.7792,0.372864,0.379261,6.98426175254,0.000762273,23.8023,1.0,0.0120135159111,0.0617999235295,5.67662815198,5.34224826055,17.0367049014,2.14082849342,0.379298496224,0.372859864249,6.01399968266,114,5.83538663488,5.69469970663
-0.354935,115,54.9386,0.37144,0.377945,7.1097093343,0.000680192,23.8023,1.0,0.0119958474523,0.0608921912842,5.67763234843,5.42850440292,38.865363203,3.79460188456,0.377930451232,0.371447779231,6.033600414,115,5.83641789844,5.70327245405
-0.351238,116,55.0898,0.367533,0.37405,7.58686904838,0.000593446,23.8023,1.0,0.0112879004137,0.0595593750885,5.67368882025,1.77230915717,27.3075786735,4.07199365999,0.374104311033,0.367567905448,6.0361872771,116,5.83237428209,5.69895196589
