AverageAbsY,Epoch,AverageQ,AveragePolicySurr,MinEsReturn,AverageAbsQ,AverageAbsQYDiff,PolicyRegParamNorm,MaxEsReturn,StdEsReturn,AverageReturn,AverageQLoss,AverageForwardProgress,MaxForwardProgress,QFunRegParamNorm,MaxReturn,MinReturn,AverageEsReturn,StdReturn,AverageDiscountedReturn,MinForwardProgress,AverageY,AverageAction,StdForwardProgress
0.0380811274158,19,0.0359988,-0.0403869,-8.00305947892,0.0380275,0.00318353834868,15.4168,8.02732040976,2.5886043444,-1.34048550033,1.93477e-05,-0.000428528351037,0.0219757150058,12.4854,3.42382821622,-6.98820186911,-1.29916988148,1.68147586843,-1.21778840132,-0.026895094608,0.0359962577861,0.79764,0.00793585329632
0.0363341062772,20,0.0341701,-0.0394548,-3.38456099571,0.0362672,0.00298452825791,15.5512,6.12506483758,2.16950087124,2.81486706136,1.68863e-05,0.0221755561516,0.0419375403629,12.9497,7.092264848,-2.16816221521,0.777250226505,1.57106590832,2.55232232247,-0.00213822458981,0.034168181519,0.798415,0.00742910951031
0.0359643423462,21,0.0339017,-0.0386089,-4.51212134302,0.0359156,0.00292451611723,15.6165,6.57851945715,2.22819082155,2.49890590542,1.60979e-05,0.0204835921628,0.040936013529,13.398,6.88865094939,-1.76049664562,1.68161642631,1.47876552424,2.26325855401,-0.000300166244517,0.0339012665816,0.8996,0.00697963050462
0.0354025236365,22,0.0332583,-0.0389635,-5.45208965395,0.0353635,0.00288124520279,15.714,8.11273212964,2.68274646475,3.11598039992,1.56e-05,0.0249893805521,0.0619830941446,13.798,10.8097216447,-5.07556235801,2.55725736244,2.32648347551,2.77679567318,-0.0150434529844,0.0332613606826,0.763631,0.0113031915684
0.0353101349887,23,0.0332115,-0.0410326,-1.5645760704,0.0352358,0.00293608154509,15.8201,9.88715440499,2.61902156149,6.59772621793,1.62578e-05,0.0422344781711,0.0680880764076,14.1567,12.0257126099,1.57154329014,4.38408303335,1.66393190872,5.8469669149,0.0180703718601,0.0332113627747,0.929396,0.00792087863204
0.0390562738905,24,0.0377936,-0.0430982,-11.4520276948,0.0388969,0.00344854197797,15.9219,12.4234222455,4.94811902288,0.405184239797,2.24152e-05,0.0116473876112,0.0738324996132,14.5961,13.3586460069,-13.3100834263,3.82211549197,4.32911720169,0.173194442948,-0.0549778975768,0.0377897407155,0.906639,0.0211401638709
0.0399003294963,25,0.0387441,-0.0438785,-12.9346593405,0.0397809,0.00344718961421,16.0647,19.5656486221,6.84828805536,0.0325055224306,2.26225e-05,0.0108319307815,0.0694845307442,14.9745,12.0363898153,-11.8619441301,-0.150356174773,4.00264842062,-0.189015393678,-0.0466722876645,0.0387435474613,0.944271,0.0195402321529
0.0399786481554,26,0.0387861,-0.0434209,-25.1564605542,0.0398776,0.00353896705575,16.2118,14.2855578169,8.2008521836,0.533904173768,2.37321e-05,0.0134034101328,0.0691527652242,15.3462,11.828615559,-12.32635192,-0.495229077726,4.6046994669,0.408981689859,-0.0495713617787,0.0387828688161,0.904765,0.0224970020008
0.0403797213091,27,0.0391316,-0.04273,-6.95236468224,0.0402713,0.00359523387684,16.3029,10.7396723664,4.77875133522,0.0765657681551,2.44923e-05,0.0103438712784,0.0597997509989,15.6507,10.1515353364,-11.9142943899,0.541254920505,3.96790322409,-0.11143698602,-0.0480652279009,0.0391312045881,0.922418,0.0193674985766
0.0393282197285,28,0.0378031,-0.0408297,-11.4758995102,0.039233,0.00354277147257,16.3727,7.46254128293,5.12906489906,0.532891459052,2.39702e-05,0.012383219319,0.0684944078422,15.8931,11.9738053465,-8.55215282272,-0.857376126778,4.09944698933,0.211269053059,-0.031815723321,0.0377980482183,0.919586,0.0200755397078
0.0387339209359,29,0.0367813,-0.0397151,-34.0652836239,0.0386253,0.00349637761135,16.5035,6.81598727977,7.67343093352,-2.26266429408,2.34385e-05,0.0015182208691,0.054864889218,16.1131,8.7452861528,-11.5570791617,-2.80287608172,3.96911493615,-1.83031434785,-0.044544062956,0.0367754973792,0.921461,0.0194192736497
0.038526476823,30,0.0359534,-0.0398011,-7.03214758158,0.0384067,0.00350690523444,16.5642,5.11566730177,3.54895012319,3.05129987854,2.38564e-05,0.0234100307094,0.0454989429126,16.3381,7.61705525019,-1.70881140707,-0.743978839799,1.63723914349,2.73551259663,0.0017779044345,0.0359538873072,0.976032,0.00777284535875
0.0399216985255,31,0.0371641,-0.0440909,-4.34316288711,0.0397936,0.00357014789889,16.7125,7.60755422974,2.17255892045,3.62556270851,2.43737e-05,0.0255051016371,0.0480763091376,16.4925,8.38771765065,-1.3167665226,3.10108076748,1.70014054503,3.22233023173,0.00215207191169,0.0371629960366,0.935486,0.00808245616571
0.0426646453306,32,0.0401885,-0.0465835,-8.22121314582,0.0425617,0.00338514741176,16.9118,9.61209529481,3.21605715624,4.34525575676,2.29029e-05,0.0285719955078,0.057843939876,16.5708,10.5331825406,-3.32632642971,2.84299988703,1.95022546154,3.8014115303,-0.00829923121048,0.0401916904546,0.887212,0.0092510996884
0.044454923144,33,0.0420576,-0.048181,-1.81285650635,0.0443664,0.00329861277692,17.0371,8.51660119532,2.40346904319,4.63395822802,2.21954e-05,0.0301464652771,0.0594661528758,16.6321,10.7722492195,-2.21037796497,4.02708733499,2.09862161167,4.01175347358,-0.00271773307899,0.0420583761717,0.906239,0.0100143242463
0.0457168416139,34,0.0433436,-0.048641,-58.8197063254,0.0456253,0.00340292820376,17.1534,15.8369375286,11.5913341154,4.25266754447,2.45552e-05,0.0288699375368,0.0666588065271,16.7113,11.9763143408,-3.38503655942,2.068186011,2.46604018585,3.59428696677,-0.00792331018374,0.0433454964256,0.900511,0.0118190147575
0.0462880346341,35,0.0437184,-0.0489226,-88.0637124045,0.0462094,0.00335202209136,17.2532,11.9761070803,15.2665990932,7.08771488321,2.43435e-05,0.0421710148201,0.0924338652265,16.772,17.5826662282,-2.23118847144,0.711431056688,3.51180529555,5.8657769532,-0.00278623271552,0.0437172644312,0.878776,0.0168202529145
0.0468574208638,36,0.0444747,-0.0497443,-8.52611127694,0.0467958,0.00333116851898,17.4195,15.6392728899,4.44641195903,2.98805204114,2.38604e-05,0.022341472528,0.0477704478561,16.8237,8.36658922257,-2.84381861618,3.44228002125,1.97055293572,2.61866594024,-0.00552084173876,0.0444795994503,0.90677,0.00941652995456
0.0475008449857,37,0.0453307,-0.0504063,-7.4484317816,0.0474535,0.00334824458168,17.5087,8.75612636036,3.35523628707,3.20585078894,2.52327e-05,0.0234826961393,0.0492021975794,16.8698,8.60084745056,-3.60860306751,2.98782693758,2.08786334271,2.79414149387,-0.00914218466208,0.045329727083,0.93274,0.00994261685497
0.0483531806662,38,0.0461641,-0.05124,-11.3163470828,0.0483159,0.00339351362667,17.6206,10.0643184168,3.42473476378,3.45659182951,2.54497e-05,0.0247066975347,0.0523906733019,16.8977,9.36661942752,-2.96825191297,3.2621382935,1.8925089527,3.04542281972,-0.00594969027736,0.0461692605014,0.933646,0.00898832102828
0.0487091972105,39,0.0464163,-0.0514082,-6.40299095538,0.0486758,0.00345238200491,17.7119,8.31655275018,3.12047196883,3.51448880427,2.63245e-05,0.0250439900165,0.0536024728932,16.9432,9.54264749304,-1.50920836204,3.12611281392,1.98023329005,3.10087248292,0.00062884100719,0.046414409325,0.929922,0.00935817943853
0.0492850023516,40,0.0469718,-0.0519227,-5.56326537392,0.049273,0.00350014688236,17.8257,9.29085886254,3.15814845911,3.6012589942,2.70435e-05,0.0253678226102,0.0556281834342,16.9915,9.96410247639,-1.96885974322,3.22776113495,2.02634138759,3.16118074149,-0.00139929373087,0.0469732321973,0.944444,0.00965102656206
0.0495922049816,41,0.0472117,-0.0520946,-3.85714188287,0.049591,0.00343823643133,17.9056,10.2192253185,3.04418431265,3.71085336549,2.50966e-05,0.0254451118411,0.0571411320394,17.0258,10.3409402633,-3.10235509493,3.5024783834,2.46895219293,3.20157448078,-0.00705550251781,0.0472158480267,0.855557,0.0117945083157
0.0499390144571,42,0.047578,-0.0522395,-54.6280188524,0.049924,0.00343103505506,17.9737,8.61842418299,10.371783662,3.86967799851,2.5285e-05,0.0262489920079,0.0544947983021,17.0697,9.82075151447,-2.60912583461,1.55316041412,2.20113283195,3.31999759154,-0.00506624196726,0.0475804042769,0.880887,0.010535481214
0.0506386293775,43,0.0483055,-0.0529693,-2.93350459434,0.0506303,0.00352568452662,18.0642,7.23690140149,2.83747073557,5.14122712794,2.70905e-05,0.0320777038806,0.0622752635911,17.1392,11.4147139522,-3.77030659126,2.44401721299,2.60456833203,4.29273565499,-0.0103302843263,0.0483033909844,0.872565,0.0124982979532
0.0504673772443,44,0.047556,-0.0520117,-55.1744047233,0.0504362,0.00369995897646,18.1745,9.78670958393,11.2252218054,4.70405824877,2.98494e-05,0.0300115372443,0.0647077962277,17.1927,11.9088856537,-2.7108345594,-0.190357842334,2.62088401758,3.94980724071,-0.00522863480701,0.0475588772866,0.906857,0.0125810881172
0.0503782127843,45,0.0472119,-0.0521975,-59.005731727,0.0503273,0.00387060966344,18.2666,6.74068418779,10.8558528425,-5.13802950531,3.36885e-05,-0.0187180214912,0.0220969118157,17.2963,3.25750637507,-12.271824269,-5.48082352287,2.32940756865,-4.48714869896,-0.0531488174674,0.0472086711078,0.770864,0.0111951633349
0.0506965631579,46,0.0475729,-0.052218,-18.4336265479,0.0506632,0.00384449728065,18.3511,2.78358549401,4.91485613168,-4.23998707765,3.29916e-05,-0.0146586708005,0.0185012922955,17.3615,2.77349539814,-10.5634372835,-4.81570808448,2.44555110122,-3.74398628495,-0.0449548892783,0.0475776250769,0.755753,0.0116384331836
0.050245259135,47,0.0473533,-0.0511586,-35.0083726284,0.0501882,0.0038551031527,18.4379,6.33773031655,6.22105216355,0.0124240682745,3.42723e-05,0.00466024683683,0.02938159435,17.3971,5.16137949304,-6.15094830616,-3.56368230278,1.86681507096,-0.060314339297,-0.0256153385267,0.047349801725,0.725769,0.00891683784311
0.0493639470399,48,0.0463307,-0.0499078,-17.2447300311,0.0493192,0.00370976811587,18.5813,7.34844212463,4.43925398479,-1.50768653308,3.0228e-05,0.000755013750034,0.0505035836186,17.4246,8.82957373246,-14.5460138112,0.299116630255,4.4830810108,-1.32896443168,-0.0627901061832,0.0463350834775,0.805894,0.0215741388005
0.0483490886765,49,0.0452899,-0.0486753,-4.44292466986,0.0482731,0.00379839375381,18.663,11.4837747956,3.39576877679,4.01358983837,3.19024e-05,0.0271516870577,0.0817488229952,17.478,15.5437359797,-4.01174453745,1.82756384798,3.28326061402,3.30936325719,-0.0107259350364,0.0452889196696,0.758751,0.0155659014317
0.0474430292761,50,0.044163,-0.0478585,-10.3867524324,0.0473673,0.00390545028493,18.748,11.515552567,4.33069725033,2.51154504116,3.38714e-05,0.0215628187004,0.0770230860705,17.5186,13.8789797031,-4.2336770034,4.13120366622,3.71631188321,2.08778596725,-0.0104001780387,0.0441595800141,0.775447,0.0179273228649
0.0472216497666,51,0.0441192,-0.0477594,-25.3798928884,0.0471466,0.00396977784442,18.8638,11.9007660266,8.97983388525,-7.09445781262,3.37539e-05,-0.0252805310187,0.161181984184,17.5553,29.9317123836,-23.1830275147,0.551285295473,6.7447868542,-5.69725496098,-0.105723537518,0.0441209992931,0.65077,0.0333458439071
0.0470591157864,52,0.0436089,-0.0472618,-27.3740965045,0.0469663,0.00404655250917,19.0127,33.833408752,12.4120843473,5.96432238449,3.53651e-05,0.0367156158267,0.078445860539,17.6074,14.7540598818,-3.82192795149,1.31992696481,2.96942731037,4.99185893325,-0.0109996797037,0.0436038770178,0.849304,0.0144745085741
0.0466765087431,53,0.0430764,-0.046819,-7.27931299488,0.0466056,0.00403796829151,19.1976,10.3992532749,4.06016379414,3.10480423271,3.35483e-05,0.0211822446498,0.0715321152575,17.687,13.3589384909,-6.37581682246,2.10948930183,3.79840324012,2.48327256464,-0.0253262900646,0.0430818617318,0.613684,0.0187278173404
0.0468330821437,54,0.04325,-0.0472813,-4.03627501576,0.0467631,0.00408464823298,19.3615,21.459822413,5.47917477699,5.0273009437,3.4593e-05,0.0305718943857,0.0671458278238,17.7279,12.4939076039,-3.90375863969,4.16227813118,2.55792669677,4.18334580117,-0.01327425419,0.0432483671392,0.77251,0.0124406618089
0.0468690557375,55,0.0434244,-0.0475432,-2.53374971099,0.0467909,0.00403416696964,19.4936,14.9384767045,5.17443714876,6.04277915131,3.51628e-05,0.0346353805146,0.105727577307,17.7704,20.4017212536,-3.37918901794,5.45693923382,3.668655275,4.58671588675,-0.0116831903456,0.0434258724107,0.650943,0.0181403311874
0.0469815432742,56,0.0438881,-0.0477542,-4.39127281456,0.0469511,0.00396313181139,19.625,14.1274582995,4.73533059363,14.9579894396,3.25975e-05,0.0805766090581,0.287185923471,17.7921,56.0795764169,-0.823783232553,4.73267058315,11.0508825654,9.9839641248,0.00147682846711,0.0438833987841,0.647208,0.0554136709402
0.0473798400548,57,0.0443418,-0.0485526,-1.37955452078,0.0473123,0.0040436157798,19.7988,25.0993947454,6.02929546298,14.0399650765,3.4944e-05,0.075533399683,0.345211618811,17.8428,67.5355308295,-0.252780203956,6.88417906049,10.5128993302,9.82135199431,0.00461448238239,0.044345716351,0.716486,0.0527551696102
0.0476832378483,58,0.0447839,-0.0490253,-3.68537249348,0.047618,0.00403831527833,19.9592,37.2382809774,10.2273492912,46.2669492114,3.5462e-05,0.242043663438,0.411345472366,17.9107,80.0814155577,1.90039593767,8.10433683118,22.426362668,24.6114074502,0.0154445581194,0.0447853293318,0.730497,0.114472869706
0.0483901451852,59,0.0454959,-0.049806,-2.95507067293,0.0483114,0.00416599952867,20.1801,49.7473899764,15.9271494438,26.286144589,3.8601e-05,0.145332944327,0.233676904843,17.9626,44.1298260596,-1.19901241993,16.0247975855,8.78434935378,13.7900838963,-0.000210159460812,0.045498057456,0.739559,0.0446135780778
0.049374187291,60,0.0465725,-0.0511147,-4.71041298914,0.0492899,0.00416959758926,20.3836,26.283869365,11.0743652362,15.1376339676,3.87413e-05,0.0880456450805,0.212683131076,18.0399,40.6177235604,-3.42193728854,11.4131346887,11.2328465417,9.12010893435,-0.0121665270604,0.0465736137023,0.790447,0.0606795901298
0.0502731812782,61,0.0474616,-0.0522052,-15.8048740369,0.0501927,0.00445369739879,20.5803,49.5961771193,17.7577622681,7.24235266278,4.46942e-05,0.0559017301965,0.16184411153,18.1124,29.574460637,-12.8340176489,10.3358751631,10.4855515542,5.83276792653,-0.0393002944348,0.0474588634036,0.835579,0.050136101907
0.0516706636043,62,0.049045,-0.0538935,-0.162640444721,0.0515989,0.0044780286798,20.7783,41.8068347092,12.2244288774,9.20869368411,4.61175e-05,0.0705983500578,0.212787553581,18.2149,39.408222256,-63.0699236725,13.8086053595,14.7178199411,6.97257754234,-0.250334510886,0.0490481712032,0.820453,0.0682971130081
0.0532367656446,63,0.0505838,-0.0555041,-17.5368358844,0.0531861,0.00446218070928,20.9409,38.1029668169,17.1409812707,19.2239376408,4.6041e-05,0.111166582334,0.248998099965,18.2487,47.241593145,-47.4839498111,7.632310083,29.3905576192,11.402926951,-0.218807829961,0.0505890041299,0.80605,0.144499121456
0.0547722751486,64,0.05221,-0.057163,-26.7468213696,0.0547158,0.00458022215438,21.1117,30.7346548238,20.6606388495,23.4050847416,4.76478e-05,0.131687036982,0.247681036735,18.3517,46.7571879311,-41.919652137,6.44061933913,22.88391048,13.456670769,-0.191974412087,0.052206446176,0.789936,0.112716049302
0.0561785626059,65,0.0536097,-0.0584988,-38.5993341883,0.0561096,0.00473779330473,21.279,37.4045593728,24.2097830295,33.4551119109,5.1534e-05,0.181419451338,0.249068834886,18.4221,47.0582972244,7.0390378408,9.27272245831,6.4869109153,18.7263636686,0.0547279958889,0.05360870744,0.839313,0.0320042044366
0.0580821203213,66,0.0556015,-0.0605178,-21.6955426404,0.0580252,0.00482155150519,21.4445,64.5352568337,26.1920406001,29.2843026805,5.37887e-05,0.16210681481,0.278216871627,18.5399,52.7953996255,-24.2043152555,9.13272193321,13.8936011259,16.8074458891,-0.105930539737,0.0556063826625,0.818907,0.0688137444272
0.0599753250968,67,0.0575977,-0.0621478,-7.78212761399,0.0599338,0.00497116400134,21.5889,58.135418544,22.6612330509,19.7970371364,5.71539e-05,0.113812608074,0.261516106703,18.6172,49.4987883418,-18.965731567,20.4119991573,22.5338459165,11.6662670254,-0.0802607591011,0.0575978614919,0.791596,0.111769318013
0.0619474424817,68,0.0594378,-0.0642055,-9.55090255322,0.0618865,0.00522540014379,21.7194,62.9982259815,24.1029771348,53.5841654533,6.50629e-05,0.285122162452,0.554353712621,18.7469,106.920405916,-0.942964487263,19.4849432281,29.5312312103,29.5488295252,0.00689688884693,0.0594375295361,0.8341,0.150099060156
0.0632435253861,69,0.0607612,-0.065277,-7.25808376132,0.0631921,0.00528224230882,21.8448,57.0873038915,18.5832459058,22.435999541,6.7142e-05,0.127761497696,0.238661905373,18.8051,45.207127872,-13.8266660263,15.3685453329,6.25503022151,16.5279484596,-0.0577005923174,0.0607655596602,0.79783,0.0315397116708
0.0645051589088,70,0.0621498,-0.0671542,-11.0231406692,0.0644483,0.00538131345466,21.9774,27.7944288141,11.5537294056,23.5270221249,6.88495e-05,0.132032431819,0.199993857197,18.9021,37.2305074994,8.07400236016,13.7125810774,5.48860147359,17.075039515,0.0565651865309,0.0621486379667,0.823652,0.0268171493267
0.065983274983,71,0.0637748,-0.0687709,0.690519643955,0.0659533,0.00556283248956,22.0901,25.5811130018,7.35820902874,24.093684759,7.14388e-05,0.134814095933,0.22968869196,18.9392,42.8204145309,9.38799602617,11.640189009,5.10409882372,17.54042446,0.0630355869478,0.063776782326,0.795876,0.0249322619722
0.0668935056531,72,0.0646767,-0.0691037,-3.63939596216,0.0668726,0.00557409127828,22.1214,25.1218382085,8.75186165538,16.3314554648,7.43423e-05,0.100179282767,0.180297097728,19.0618,32.7688052755,-3.22690701792,6.6695673155,7.58591467786,12.5101787729,0.00159228876762,0.0646759525203,0.821051,0.0373455370973
0.0674450492878,73,0.0651852,-0.0695103,-4.93383673197,0.0674541,0.00567254635547,22.1231,24.5504812944,7.194588245,14.7142744789,7.39676e-05,0.0918149277209,0.157137957044,19.1355,27.8703909603,-3.79850591691,9.51857974328,5.89890182259,11.1233028549,0.00195684936348,0.065190887707,0.838127,0.0285332828237
0.0679655422714,74,0.0657363,-0.0697977,-3.22377831923,0.0679779,0.00577097545598,22.1475,23.1677903915,7.91983467547,13.5775941334,7.76164e-05,0.0883562222767,0.161166705067,19.2174,28.5507075089,-15.9594537582,7.01641292386,7.58432143985,10.6559208509,-0.0303228373982,0.0657312635601,0.80008,0.0334923448727
0.0681697516585,75,0.0658598,-0.0699785,-11.0926045638,0.0681699,0.00591586013785,22.1812,21.0910492936,7.0027263243,4.0649209446,7.98143e-05,0.0496371030976,0.136248903212,19.3361,21.9403163083,-10.1783655553,5.97408787535,5.44166623019,3.52384694182,-0.0142479464371,0.0658634972257,0.837425,0.0253347345789
0.0685339460228,76,0.0661878,-0.0703409,-3.28519868312,0.0685287,0.00612938972049,22.1857,21.2385122261,8.52581169764,6.2179523294,8.68194e-05,0.0598221284469,0.127542350927,19.4642,20.6802168823,-7.71360709912,9.83315635158,5.60025003278,5.0780252262,-0.00455217175613,0.0661873257391,0.848304,0.0263030976389
0.0690123546667,77,0.0667051,-0.0709383,-19.6953980018,0.0689821,0.00622425991525,22.1825,23.6616004797,11.9337454277,-3.1774418279,8.77329e-05,-0.00141652566792,0.374339830687,19.6106,72.3327438147,-38.6757023412,5.43354334158,35.5597244035,-4.58792251767,-0.175198848507,0.066708405159,0.89156,0.176391601626
0.07048519263,78,0.0679421,-0.0727585,-41.2297630177,0.0704627,0.00630374607478,22.1853,67.1248958514,38.1073359169,6.95419704815,9.08231e-05,0.0482163125675,0.409846877731,19.724,79.8044055824,-44.1797927663,18.2109488749,45.6096606694,1.16523131736,-0.204663090459,0.0679336254791,0.913483,0.22685800399
0.0727134016739,79,0.0699655,-0.0755107,-24.8943323358,0.0726783,0.00663879156899,22.2021,81.8806022609,35.3146346878,25.7026397969,0.000102831,0.140740298391,0.510749219103,19.8564,99.1054649321,-28.3236726394,41.295662383,42.2436197928,13.1074915668,-0.127143911729,0.0699644971072,0.88464,0.210938906954
0.0763536940369,80,0.0735011,-0.0794433,-8.58946187345,0.0763232,0.00682404375074,22.1989,61.9063164369,23.2874536089,24.0878690901,0.000108353,0.133307446942,0.360079619974,19.9952,68.9261523881,-5.20852356833,15.1726835131,11.3155044098,15.9205367826,-0.016277713331,0.0735063092559,0.843957,0.0573760701815
0.0791852119118,81,0.0763933,-0.0828587,-5.19384386208,0.0791504,0.00723382752564,22.2218,82.4818362018,26.8665412019,53.7194424768,0.000127989,0.282755089779,0.541960429972,20.1408,106.274461523,21.3592488918,21.862530876,15.2088441869,29.3833978629,0.119830142582,0.0763984921512,0.828822,0.0764954063126
0.082343918371,82,0.0795417,-0.0858813,-1.73951575008,0.0823297,0.00725744679328,22.2564,81.1564948469,25.8834825748,50.0857277713,0.000128487,0.263284391024,0.492040616943,20.2873,96.2087657281,-6.17909100397,23.3305299088,28.2878402686,28.5250673653,-0.0142807628599,0.0795442974291,0.807145,0.139928269799
0.0850115123899,83,0.0822761,-0.0887048,-20.9386785257,0.0849874,0.00737338909305,22.3147,99.3278602803,31.2451206837,17.4923728531,0.000132554,0.103556499343,0.4618082953,20.4408,90.0963480028,-21.6354041838,11.2856499969,25.3169316707,10.5686729824,-0.0907708739458,0.0822727047602,0.708656,0.125191290019
0.0877629962101,84,0.0851079,-0.0914354,-33.0163000141,0.0877626,0.00764493312584,22.3896,55.8540794297,23.5836296416,79.6910074571,0.000141892,0.405698071144,0.554692719324,20.5712,110.392746787,-9.19290508936,9.67949341188,21.5548073102,43.1586424389,-0.0347323471391,0.0851102665168,0.651452,0.106248288013
0.0905613827831,85,0.0880808,-0.0947661,-10.88899075,0.0905846,0.00778121528771,22.5113,69.9171605842,25.7077486118,61.2146410415,0.000144851,0.314367935006,0.479441535003,20.7224,95.4880140816,-13.5415012195,42.35413466,14.5577202415,31.7252241532,-0.0539492603682,0.0880883757364,0.649722,0.071476915718
0.0943473484312,86,0.0919827,-0.0988738,-6.42484752051,0.0943536,0.00789649607858,22.619,64.7828344905,21.7773504694,76.9721004639,0.000151935,0.393797104316,0.563884706011,20.8294,111.427296758,32.1372939928,26.1108773337,16.4815294896,41.0811577871,0.171696471932,0.0919882544853,0.727948,0.0808389317312
0.0979204362657,87,0.095721,-0.103126,-36.5508634822,0.0979277,0.00823645837428,22.7289,154.04550636,48.5239725414,72.5935715093,0.000167313,0.371306837323,0.545809970919,20.9693,108.04071841,-12.7811058263,42.3640792061,20.4227214562,38.9510977625,-0.047094944896,0.0957422473553,0.72334,0.100931623367
0.102350903148,88,0.100339,-0.107838,-1.61870449814,0.102361,0.0083766408767,22.8202,77.4911599668,28.0776864665,52.3147957594,0.000181218,0.272675781846,0.519144988881,21.1013,102.841453838,-2.93657528159,37.2087298308,25.9566412893,28.772708463,0.0060356190604,0.100329033498,0.687204,0.127403404161
0.106909450719,89,0.105077,-0.112796,-9.32868586475,0.10693,0.00851223657412,22.9215,118.40718959,37.5926215081,75.6019038096,0.000184573,0.388328574409,0.62738285461,21.2176,124.398196342,-8.71879063953,57.3374425176,19.8203707597,41.7574323386,-0.025662520425,0.105088313172,0.738669,0.0974686415982
0.111381152097,90,0.109688,-0.117716,-1.71726403187,0.111413,0.00860989874436,23.0158,97.3223894609,31.5200917338,75.7815809456,0.000183659,0.389224051133,0.614934682043,21.3126,121.933573319,31.5782903095,39.3338442354,16.4081198553,42.3786132832,0.17034730528,0.109705473184,0.759776,0.0810326598465
0.115981213697,91,0.114349,-0.122474,-24.950841471,0.116018,0.00882682261321,23.1236,85.1339589552,34.415677848,79.9339882856,0.000200008,0.40973428827,0.584948036593,21.4104,116.026525627,43.4859227115,36.0906558916,13.7120637389,44.3833023379,0.229805741899,0.114365216089,0.751528,0.0672943090233
